@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_table numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.78,0,0,3.57,0,0,0,0,0,0,1.406,0
0,0,0,0,0,0,1.47,0,1.47,0,0,1.47,0,0,0,0.484,0,0,2.5,0
0,0,0,0,0,0,0.28,0,0.28,0.28,0,0,0,0,0,0,0,0,1.641,0
0,0,0,3.17,0,0,0,0,1.58,1.58,0,0,0,0,0,0,0,0,1.92,0
0,0,0,1.7,0,0,1.13,0,0,0,0.56,0,0,0,0,0,0,0,2.028,0
0,0.38,0.19,2.32,0,0,2.51,0,0.19,0.58,0,0,0,0,0,0,0,0.071,2.08,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,1.64,0
0,0.17,0.35,1.23,0,0,1.41,0,0.17,0,0,0,0.7,0,0.88,0.019,0,0.095,2.059,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0.13,0.27,0.41,0.06,0,1.04,0.06,1.46,0.48,0.06,0,0,0,0,0.029,0.048,0.009,1.793,0
0,0,1.25,1.25,0,0,2.5,0,1.25,1.25,0,0,0,0,0,0,0.204,0,2.45,0
0,0.55,0,0.15,0,0.05,0.2,0,0.65,0.7,0,1.16,0,0,0,0,0.014,0,2.88,0
0,0,0.68,0,0,0,0.68,0,2.72,2.72,0.68,0,0,0.68,0,0,0,0,2.277,0
0,0,0,1.44,0,0,0,0,0.96,0,0,0,0,0,0,0,0.058,0.058,1.755,0
0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0.19,0,0,0,0,0.19,0,0,2.86,0,0,0.19,0,0,0,2.204,0
0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,1.123,0,0,1.3,0
0,0,0,0.65,0,0,0,0,0.65,3.26,0.65,0,0,0.65,0,0.093,0,0,1.705,0
0,0,0,0.32,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,1.147,0
0,0,0,0,0,0,2.06,0,2.06,1.37,0.68,0,0,0.68,0,0.216,0,0.108,2.754,0
0,0,0,0.45,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,1.225,0
0,0,0.07,0.38,0.02,0.12,0.31,0,0,0,0,2.17,0.07,0.02,0.05,0,0,0,2.255,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.342,2.75,0
0,0,0,0,0,1.36,2.04,0,1.36,0.68,0.68,0,0,0,0,0,0,0,2.461,0
0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,1.785,0
0,0.08,0,1.17,0.08,0,0,0,3.11,0,0,0.16,0,0,0,0,0,0,2.023,0
0,0,0,0,0,0,2.12,0,0,0,0,0,2.12,0,0,0,0,0,1.4,0
0,0,0,0.71,0.71,0,0.71,0,0,0,0,0,0,0,0,0.243,0,0,1,0
0,0,0,0.69,0,0,2.79,0,2.09,0,1.39,0,0,0,0,0,0,0,2.184,0
0,0,0,0.62,0,0.62,1.25,0,1.25,0.62,0.62,0.62,0,0,0,0.169,0,0,1.863,0
0,0,0,0,0,0,0,0,1.17,1.17,0,0,0,0,0,0,0,0,4.476,0
0,0.51,0,0.17,0,0.05,0.22,0,0.96,1.02,0,0.28,0,0,0,0,0.016,0,2.777,0
0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.485,0,0,3.444,0
0,0.39,0,1.97,0.79,0,0.79,0,0.39,0,0,0,0,0,0.39,0.128,0,0,1.229,0
0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,2.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,2,0
0,0,0.83,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,4.128,0
0,0,0,0.6,0.06,0,0.73,0,1.6,0.33,0,0,0,0,0,0.028,0.075,0,2.068,0
0,0,1.02,1.02,0,0,5.1,0,0,0,0,0,0,0,0,0.154,0,0,3.304,0
0,0,0,0,0,0,0,0,2.3,0.76,1.53,0,0,0,0,0,0,0,2.3,0
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0.578,0,0,1.36,0
0,0,0,0,0,0,3.84,0,0,0,0,0,3.84,0,0,0,0,0.751,2.333,0
0,0,0,1.11,0,0,0,0,4.44,1.66,0,0,0,0,0,0,0,0,2.018,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0.39,0.39,1.17,0.39,0,0,0,0,0,0,0,0.261,0.065,0,2.89,0
0,0,0,0,0,1.55,2.32,0,3.1,3.87,0.77,0,0,0,0,0.099,0,0,2.325,0
0,0,0,0.71,0,0,0.71,0,0,0,0,0.35,0,0.35,0,0.372,0,0,1.641,0
0,0,0.33,0,0,0,1.98,0,0.99,0.66,0.33,0,0,0.33,0,0,0,0,2.238,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0.395,2.333,0
0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.28,0,0,3.84,0,1.28,0,0,0,0,0,0,0,0,0,1.428,0
0,0.22,0,0,0.22,0,0.67,0,0.44,0,0,0,2.23,0,0,0.134,0,0.156,3.08,0
0,0,0,0,0,0,0.66,0,2,2.66,0,0,0,0.66,0,0.104,0,0,2.152,0
0,0,0,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,3.333,0
0,0,0,0.77,0,0,4.65,0,0,0,0,0,0,0,0,0.159,0,0,1.346,0
0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,2.15,0
0,0,1.35,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.222,0
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,2.6,0,0,2.6,1.73,0,0,0,0,0,0,0,0,0,0,1.352,0
0,0,0,0,0,0,1.29,0,1.29,6.49,1.29,0,0,0,0,0.19,0,0,1.857,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0.546,0,0,2,0
0,0,0,3.57,0,1.78,1.78,0,1.78,0,0,1.78,0,0,0,0,0,0,2.391,0
0,0,0,0,0,0,0,0,3.44,3.44,0,0,0,0,0,0,0,0,2.818,0
0,0,0,0,0.48,0,0,0,2.18,0,0,0,0,0,0,0,0,0,1.98,0
0,0,0,2.31,0.27,0,0,0,3.06,0,0,0.27,0,0,0,0,0.039,0,2.313,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,1.17,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,2.925,0
0,0,0.29,0,0,0,0.58,0,3.51,2.34,1.17,0,0.87,0.29,0,0,0,0,3.552,0
0,0,0,0,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0,0,1.625,0
0,1.28,0,0,0,0,1.28,0,2.56,1.28,1.28,0,0,0,0,0,0,0,2.21,0
0,0,0.25,0.76,0.25,0,1.27,0,1.27,1.02,0.51,0,0,0,0,0,0,0.037,1.794,0
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0.246,0,1.363,0
0,0,0.24,0.24,0.24,0,1.23,0,0.24,0.24,0.24,0,0,0,0.74,0,0,0,3.574,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,3.333,0
0,0.54,0,0.18,0,0.06,0.24,0,1.14,1.2,0,0.18,0,0,0,0,0.017,0,3.015,0
0,0,0,0.12,0.25,0,2.19,0,0,0,0,0,0,0,0,0.023,0,0,1.247,0
0,0,0,0.44,0,0,0.44,0,0.11,0.11,0,0.11,0,0,0,0,0,0,2.068,0
0,0,3.91,0,0,0,1.67,0,0.55,0.55,2.79,0,0,0,0,0.085,0,0,1.142,0
0,0,0,4.08,0,0,0,0,0,0,0,4.08,0,0,0,0.333,0,0,1.666,0
0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0,0,0,0.45,0,0.45,2.28,0,0.45,0,0,0,0,0,0,0.486,0,0,3.782,0
0,0,0,2.58,0,0,2.58,0,0,0,0,0,2.58,0,0,0.91,0,0,2.171,0
0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0.13,3.475,0
0,0,0,4.16,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,1.578,0
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,1.181,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,1.666,0
0,0,0.65,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0.109,3.857,0
0.16,0,1.32,0.16,0,0,2.8,0,0,0,0,0,0,0,0,0.076,0.076,0.025,3.401,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638,0
0,0,0,0.8,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.19,1.19,0,0,0,0,0,2.38,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.33,0,0,0.66,0,0,0,0,0,0.33,0,0,0.116,0,0,1.271,0
0.41,0,0.2,1.04,0.2,0,3.96,1.04,0,0,0,0,0.2,0,0,0.866,0.103,0,5.052,0
0,0,0,3.63,1.81,0,0,0,0,0,0,0,1.81,0,0,0,0,0,1.652,0
0,0.04,0.08,0.41,0.06,0.15,0.6,0,0,0,0,1.67,0.02,0.08,0.04,0.031,0.039,0.008,2.246,0
0,0,0,1.02,1.02,0,1.02,0,0,0,0,0,0,0,0,0,0,0,1.642,0
0,0,0,0.33,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.555,3,0
0,0,0,0.96,0,0,1.44,0,2.89,0,0,0,0,0.48,0,0.074,0,0,2.534,0
0,0.08,0,2.24,0.08,0,0.99,0,0.74,0.66,0.99,0,0.24,0,0,0,0,0,2.1,0
0,0,0,0,0,0,0,0,0,0,0,1.11,2.22,0,0,0.181,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1.833,0
0,0,0,1.01,0,0.25,0.25,0,0.5,0.25,0.25,0.25,0.25,0,0,0,0,0,1.545,0
0,0,2.56,0,0,0,0,0,3.84,3.84,0,2.56,0,1.28,0,0,0,0,3.631,0
0,0,0,2.38,0,1.19,2.38,0,0,0,0,0,3.57,0,0,0,0.197,0,1.428,0
0,0,0,0.34,0.11,0,1.15,0,0.52,0,0,0.23,0,0,0,0.053,0.03,0,2.548,0
0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0
0,0,0,1.74,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,1.794,0
0,0.16,0,0,0,0,0.48,0,0.81,0.48,0,0,0.48,0,0.16,0,0,0.095,4.438,0
0,0,0.38,0.77,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,1.843,0
0,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,2.848,0
0,0,0,7.69,0,0,0,0,3.84,3.84,0,0,7.69,0,0,0.581,0,0,1.615,0
0,1.01,0,0.33,0,0,0.44,0,0.78,0.67,0,0.56,0,0,0,0,0.031,0,3.189,0
0,0,0,1.4,0,0,1.4,0,0,0,0,0,0,0,0,0.497,0,0,1.722,0
0,0,0,4.34,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,1.928,0
0,0,0,0.34,0,0,2.73,0,0,0,0,0,0,0,0,0.064,0,0,3.587,0
0,0,0,0,0.48,0,4.39,0,0.48,0,0,0,0.97,0,0,0,0,0,1.275,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2.38,0,2.38,0,2.38,0,0,0,0,0,0,0,0,0,1.2,0
0,0,0,3.63,0,0,0,0,0.9,3.63,0,0,0,0,0,0.153,0,0,1.933,0
0,0,0,1.84,0,0,0,0,0,0.61,0,0,0,0,0.61,0,0,0,2.508,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.87,0,0,0,0,0,1.75,0.87,0,0,0,0.87,0,0,0,0,1.785,0
0,0,0,0,0,0,1.43,0,0,0,0,0.71,2.15,0,0,0,0,0,1.863,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.68,0,5.86,2.75,0.68,0,0,0.68,0,0.055,0.055,0,2.87,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0.39,0.19,0.19,2.19,0,0,0,0,0,0,0,0,0,0.038,0,1.129,0
0,0,0,2.7,0,0,2.7,0,0,0,0,0,0,0,0,0.444,0,0,2.8,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0.8,0,0,1.61,0,1.61,0.8,0.8,0,0,0.8,0,0,0,0,1.853,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,1.2,0
0,0,0,0.48,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,2.084,0
0,0,0,1.02,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,1.29,0
0,0,0,0.92,0.46,0,2.76,0.69,0,0,0,0.46,0,0,0,0.202,0.121,0,1.945,0
0,0,0,1.53,0.76,0,3.07,0,0,0,0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0,0.77,0,0,0,0,0,0.77,0,0,0,0,0,1.611,0
0,0,0,1.09,0,0,1.63,0,0,0,0,0,0.54,0,0,0,0,0,1,0
0,0,0,0.45,0,0,0,0,1.81,0.45,0.9,0,0,0,0,0,0,0,1.444,0
0,0,0.21,0.21,0.21,0,1.08,0,0.43,0.43,0.21,0,0,0,0.65,0,0,0,3.372,0
0,0,0,0,0,1.75,5.26,0,0,0,0,0,0,0,0,0.238,0,0,4.375,0
0,0,0,0.25,0,0.25,0,0,0.75,0.25,1,0,0,0,0,0,0,0,1.958,0
0,0.26,0,2.14,0,0,0.26,0,0.26,0.53,0,0.26,0,0,0,0,0,0,2.36,0
0,0,0,0.12,0.12,0,0.6,0,1.58,0,0,0,1.33,0,0,0.033,0.016,0,2.056,0
0,0,0,0,0,0,0,0,4.76,1.58,1.58,0,0,0,0,0,0.601,0,3.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.62,0,1.88,0,1.25,0.62,0,0,0,1.25,0,0,0,0,1.712,0
0,0.5,0,0.16,0,0.05,0.22,0,0.62,0.67,0,0.45,0,0,0,0,0.016,0,2.972,0
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.461,0
0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.655,0
0,0,0,0.54,0,0,0,0,2.71,1.63,0.54,0,0,0,0,0,0,0,4.114,0
0,0,0,0,0,0.74,0,0,2.99,1.87,0.74,0,0,0.37,0,0.043,0,0,2.468,0
0,0,0,1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,1.647,0
0,0,0,0,0,0,0,0,0,0.34,0,1.37,0,0,0,0,0,0,1.784,0
0,0,0,0.56,1.12,0,2.82,0,1.12,0.56,0.56,0,0,0,0,0,0,0,1.583,0
0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0.186,0,0,1.937,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.729,0,0,2.285,0
0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,0,0,0,2.426,0
0,0,0,0.42,0,0,0.42,0,0,0,0,0,0.85,0,0,0,0,0,2.161,0
0,0,0.26,0.26,0,0,2.08,0,0.26,0,0,0,0,0.26,0,0,0,0,2.545,0
0,0,0,0.69,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,1.206,0
0,0.02,0.12,0.27,0,0.23,0.17,0,0,0,0,1.4,0.04,0,0,0.014,0,0.002,2.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602,4.7,0
0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0.271,0,0,1.057,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225,0,0,1,0
0,0,0,0,0,0,0,0,0,0.34,0,1.37,0,0,0,0,0,0,1.784,0
0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.647,0
0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,2,0
0,0,0,0.6,0,0,0.6,0,1.21,1.82,0.6,0,0,0,0,0.077,0,0,3.277,0
0,0,0,0,0,0,3.12,0,6.25,3.12,3.12,0,0,0,0,0,0,0,3.454,0
0,0,0,0,0,0,0.43,0,6.03,3.44,0.43,0,0,0.43,0,0.065,0,1.043,2.983,0
0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.47,0,0,0,0,1.9,0.95,1.42,0,0,0,0,0,0,0,1.677,0
0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,2.285,0
0,0,0,0,0,0,0.72,0,0.72,0.72,0,0,0,0,0.72,0.306,0.102,0,2.538,0
0,0,0,2.29,0,0,1.14,0,0,0,0,0,0,0,0,0,0,0,1.833,0
0,0,0,0.31,0,0,2.83,0,1.88,0,0,0,0,0,0,0.096,0,0,2.368,0
0,0,0,0.1,0,0,0.2,0,0.41,0.2,0.2,0.41,0.41,0.1,0,0,0.016,0.033,2.232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0.16,1.44,0,0,3.21,0,0.16,0.16,0.16,0,0,0,0,0.079,0,0.053,1.695,0
0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.615,0
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0.287,0,0,1.076,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0.787,0,0,1.875,0
0,0.6,0,0,0,0,0.6,0,3.63,1.21,1.81,0,0,0,0,0,0,0,4.536,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,1.49,0,0,4.47,0,0,1.49,0,0,0,0,0,0,0,0,1.933,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.13,0.13,1.67,0.26,0,0,0,2.54,0.13,0.26,0,0,0,0,0,0,0,1.997,0
0,0,0,0,0,0.68,4.08,0,0,0,0,0,0.68,0,0,0,0,0,1.607,0
0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0.389,0,0,1.26,0
0,0,0,0,0,0,0,0,2.12,6.38,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,3.043,0
0,0,0,1.66,0.1,0,0,0,2.07,0,0.1,0,0,0,0,0,0.043,0,2.272,0
0,0.76,0,0.25,0,0,0.33,0,0.5,0.59,0,0.42,0.08,0,0,0,0.022,0,3.995,0
0,0,1.12,0,0,0,1.12,0,0,0,0,0,0,0,0,0.203,0,0.203,2.222,0
0,0,0.53,3.76,0,0,0.26,0,3.76,2.68,0.26,0,0,0,0,0.045,0,0,1.837,0
0,0,0.28,0.56,0,0,0,0,1.13,0.84,0.84,0,0,0,0,0,0,0,3.25,0
0,0,1.85,0,0,0,3.7,0,0,0,0,0,0,0,0,0.349,0,0,1.47,0
0,0,0,1.54,0,0,0.51,0,3.6,2.06,0.51,0,0,0,0,0,0,0,1.574,0
0,0,0.31,0.31,0,0,0.95,0,1.27,0.63,0.63,0,0,0.63,0,0,0,0,2.186,0
0,0,0.23,1.18,0,0,1.18,0,0,0,0,0,0,0,0,0,0.069,0,2.216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.86,0,0,1.55,0,0.69,0.69,0,0,0,0,0,0,0,0,1.203,0
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,1.25,0
0,0,0,0,0,0,2.09,0,2.09,2.61,0.52,0,0,0,0,0.309,0,0,3.973,0
0,0,0,0.81,0.16,0,0,0,3.49,0.48,0.24,0,0.08,0,0,0,0.055,0,2.145,0
0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,1.646,0
0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0
0,0,0.42,0.42,0,0,3.4,0.42,1.27,0.85,0.42,0,0,0,0,0,0,0,2.555,0
0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,3.472,0
0,0,0.45,0.45,0,0,0.9,0,0,0.45,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,1.25,0
0,0,1.02,0,0,0,0,0,2.04,1.02,0,0,0,1.02,0,0,0,0,2.682,0
0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.61,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.03,0.13,0,0,0.07,0.01,0,0,0,0,0.07,0,0,0.01,0.002,0.09,0.002,2.577,0
0,0,2.56,0,0,0,0,0,3.84,3.84,0,2.56,0,1.28,0,0,0,0,3.631,0
0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0,0.408,0,0,6.187,0
0,0,0,0.99,0,0,5.94,0,0,0,0,0,0,0,0,0.766,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,2,0
0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.523,0
0,0,0.45,0,0,0,0.45,0,1.35,1.35,0.45,0,0.45,0.45,0,0,0,0.071,2.236,0
0,0,0,0,0,0.89,0.89,0,0,0,0,0,0,0,0,0,0,0,1.266,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0
0,0,2.98,0,0,0,0,0,1.49,1.49,0,0,0,1.49,0,0,0,0,3.5,0
0,0,0,1.56,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,1.666,0
0,0,0,3.7,0,3.7,0,0,3.7,0,3.7,0,0,0,0,0,0,0,1.466,0
0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.059,7.046,0
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,1.666,0
0.67,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,1.87,0
0,0,0,0,0,0,4.16,0,2.77,2.77,0,0,0,0,0,0.355,0,0,2.666,0
0,0,0.71,1.43,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,1.032,0
0,0,0.23,0,0,0,2.6,0,5.45,0,0,0,0,0.94,0,0,0,0,2.565,0
0,0,0,0,0,0,2.02,0,2.02,1.01,1.01,0,0,0,0,0,0,0,1.875,0
0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0.6,0,3.03,0,0,0,0,0,0,0,0,0,1.568,0
0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0.533,0,0,4.5,0
0.14,0,3,0.85,0,0.28,0.85,0,0,0,0,0,0,0,0,0,0,0.022,1.931,0
0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,6.526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,0,1.222,0
0,0.28,0,0.28,0,0.57,1.42,0,0,0,0,0,0,0,0,0.282,0.242,0,2.46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.025,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,2.37,0,0.67,1.69,0.67,0,0,0.33,0,0,0,0,1.851,0
3.07,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0.251,0,0,3.214,0
0,0,0,0,0,0,0,0,4.34,10.86,2.17,0,0,0,0,1.798,0,0,2.615,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.149,0,0,1.5,0
0,0,0,1.11,0,0,0,0,1.11,1.11,0,0,0,0,0,0,0,0,1.8,0
0,0.62,0,0.16,0,0.05,0.22,0,0.62,0.67,0,0.9,0,0,0,0,0.016,0,2.887,0
0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.64,1.28,0,0,3.52,0,0.96,1.6,0.64,0,0,0,0,0.128,0,0,1.653,0
0,0,0,1.31,0,0,1.31,0,0,2.63,0,0,0,0,0,0,0,0,2.176,0
0,0,0.19,0.38,0,0.38,1.54,0,2.69,1.54,1.15,0,0,0.38,0,0.026,0,0,2.894,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.21,0.42,1.9,0,0,0,0,0,0,0,0,0.374,0.062,0,2.892,0
0,0,0,0.33,0,0,0,0,0,0,0.11,0.22,0.11,0,0,0,0,0,2.367,0
0,0,0,0.24,0,0.49,2.71,0,0,0,0,0,0,0,0,0.147,0,0,2.587,0
0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0
0.23,0,0,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0.149,0,0,1.533,0
