@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0.55,0,0.087,0,0,0,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.14,0,0,0,0,0,0.29,0,0.14,0,0,0,0.29,0,0.14,0,0.064,0,0.021,0,187,0
0,0,0,2.77,0,0,0,2.77,0,0,0,0,0,0,2.77,0,0,0,0,0.438,0,17,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.36,0,0,0.73,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0.062,0,394,0
0,0.16,0.05,0,0,0,0,0.21,0.69,0,0,0.16,0,0,0.05,0,0,0.195,0.062,0,0.015,1073,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0.39,0,0.284,0,0.284,0.213,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,1.36,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0.404,0.202,0,0,53,0
0,0,0,0,0,0,0,1.45,0.72,0.72,0.72,0.72,0,0,0.72,0,0,0.367,0,0,0,74,0
0,0,0,0,0,0,0,3.7,7.4,0,0,0,0,0,0,0,0,0,0,0.371,0,27,0
0,0,0,0,0.24,0,0,0.72,0,0,0,0,0,0,0,0.24,0,0.447,0,0.122,0.285,286,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,1.29,2.58,0,0.348,0,1.16,0,103,0
0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0.268,0,0.134,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,1.38,0,0,0,0,0.46,0,1.38,0.92,0,0.074,0.149,0,0,132,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,2.38,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0.89,0,0.15,0,0,0,37,0
0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.324,0,0.487,0,55,0
0,0.63,0,0,0,0,0,0,0.31,0,0,0,0,0,0.31,0,0,0.14,0,0,0,129,0
0,0,0,0.82,0,0,0,1.65,1.65,0,0,0,0,0,0.82,0,0,0.122,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,0,0.215,0.215,0,0,30,0
0,0.09,0,0.09,0,0,0,0.09,0,0,0,0.09,0,0.55,0,0,0,0.1,0,0,0.1,510,0
0.1,0.1,0.21,0,0,0,0,0.1,0,0.1,0,0.43,0,0.1,0,0,0,0.047,0,0,0.031,391,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,2.17,0,0,0,0.704,0,10,0
0,0.17,0.17,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0.156,0,0.078,0,299,0
0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0.9,0,0.174,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1.86,0,0,0.93,0,0,0,0,1.86,0.93,0.93,0.93,0.93,0,0.93,0,0,0.457,0.152,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.17,0.17,0,0,0,0,0,0.17,0.17,0.17,0,0.35,0,0,0.53,0,0,0.256,0,0,0,237,0
0.41,0,0,0.41,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.07,0,354,0
0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,2.22,0,0,0,0,0,0.74,0,0,0,0.74,0,0,0,0,0,0.09,0,0,0,38,0
0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,3.44,0,0,0,0,0,0,8,0
0,0,0,0,0.09,0,0,0,0,0.27,0,0.37,0,0.09,0,0,0,0.106,0,0,0,558,0
0,0.34,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0.34,0,0.232,0,0.406,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.85,1.7,0,0.85,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0.275,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0.89,0,0.269,0.269,0,0,84,0
0,0.82,0,0.82,0,0,0,1.65,0,0.82,0,0,0.82,0,1.65,0,0,0.301,0.15,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234,0,15,0
0,0,0.17,0,0,0,0.08,0.17,0,0,0,0,0,0,0,0.59,0,0.075,0,0.012,0.012,605,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,8,0
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,511,0
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
0,1.28,0,0,0,0,0,1.28,1.28,1.28,1.28,1.28,0,0,0,0,0,0.398,0,0,0,42,0
0,0.62,0.62,0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0.224,0,0,0,54,0
0,3.84,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.78,0,0,0,1.56,0.78,0,0,0.78,0,0,0,0,0,0.278,0,0,0,89,0
0,0,0,0,0,0,0,0,0,0.31,0,1.24,0,0.31,0,0,0,0,0,0,0,219,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.42,0,0.84,0,0,0,0.061,0,0,0,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,1.23,0,0,1.23,1.23,1.23,0,0,0,0,2.46,1.23,0,0,0.77,0,0.192,0,43,0
0,0.26,0.26,0.26,0,0,0.26,2.08,0,0,0,0,0,0,0.26,0,0,0,0,0,0,168,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,2.56,1.28,0,0,0,0,0,83,0
0,0,0,0.72,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0.107,0,0,37,0
0,0.36,0,0,0.36,0,0,1.1,0.36,0,0,0,1.1,0,0,0,0,0.051,0,0,0,172,0
0,0,0,0.97,0,0,0,2.91,0,0,0,0,0,0.97,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0.74,0.74,0,0,0,0,0,0,0,0,0,0,0,148,0
1.25,0,0,0,0,0,0,0.93,0,0,0,0.31,0,0,0,0,0,0.164,0,0.109,0.054,136,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,3.03,0,0,0.609,0,0,0,13,0
0.14,0,0,0.14,0.03,0,0,0.11,0,0.11,0,0.37,0,0,0,0.22,0,0.414,0,0.004,0,1795,0
0,0.5,0,0.5,0,0,0,2.03,0.5,1.01,0,0,0,0,0,0,0,0.551,0,0.055,0,248,0
0,1.47,0,0,0,0,0,0.73,0,0,0,0,2.94,0,0,0,0,0.276,0,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0.28,0.28,0.28,0,0.043,0,0,0,110,0
0,1.56,0,1.56,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0.278,0,0,0,11,0
0.35,0,0.35,0.35,0,0,0,3.58,0,0,0,0,0,0,0,0,0,0.12,0.06,0,0,118,0
0,0,0,0.91,0,0,0,1.83,0.91,0.91,0.91,0.91,0,0,0.91,0,0,0.46,0,0,0,71,0
0,0,0,0,0,0,0,6.55,0,0,0,0,0,0,1.63,0,0,0,0,0,0,20,0
0,0.87,0,0,0,0,2.63,2.63,0,0,0,0,0,0,0,0,0,0,0,0.798,0.159,203,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.833,0,31,0
0.08,0,0.25,0,0,0,0,0.33,0.59,0,0,0.25,0.08,0,0,0,0,0.136,0.045,0,0.022,807,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,43,0
0,0,0.05,0,0.11,0,0,0,0,0,0,0.23,0,0,0,0,0,0.107,0,0,0.053,910,0
0,0,0,0,0,0,0,1.88,2.35,1.41,0.47,0.47,0,0,1.41,0,0,0.144,0.072,0.072,0,168,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,125,0
0.31,0,0,0.31,0,0,0.63,4.73,0,0,0,0,0,0,0.63,0,0,0.228,0,0.045,0,414,0
0,0,3.57,0,0,0,0,7.14,0,0,0,0,0,0,0,3.57,0,0,0,0,0,7,0
0,0,0,0.68,0,0,0,0.68,0.68,0,0,0.68,0,0,0,0,0,0.342,0,0,0,90,0
0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,0,0,0,0,0,1.092,0,0,0,30,0
0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0.91,0,0,0.175,0,0,0,18,0
0,2.04,0,0,0,0,0,0,2.04,2.04,2.04,2.04,4.08,0,0,0,0,0.671,0,0,0,35,0
0,0.6,0,0,0,0,0,3.01,0,0,0.6,0,0,0,1.2,0,0,0.085,0.085,0.085,0,92,0
0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0.166,0,59,0
0,0,0,0,0,0,0,3.57,0,0,0,0,1.78,0,1.78,0,0,0,0,1.194,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.1,0,0,0,0,0,0,0.1,0.2,0,0.1,0,0.1,0,0,0,0.096,0,0,0,913,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,1.49,0,0,0,0,0,36,0
0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,16.66,0,0,0,0,0.925,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,13.37,0,0.158,0,0,0.079,98,0
0,0.07,0.11,0.03,0,0,0,1.16,0,0,0,0,0.03,0,0.22,0.03,0,0.05,0,0.014,0,389,0
0,0,0.69,0,0,0,0,0,0.92,0,0,0,0,0,0,0.69,0,0,0.033,0,0,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.58,0,0,3.48,0,0,0,0,0,0,0,0.165,0,0,0,68,0
0,0.44,0,0,0.44,0,0,1.78,0,0,0,0,0,0,0,1.33,0,0.139,0,0,0,116,0
0,0,0.49,0,0,0,0,2.47,0,0,0,0,0,0,0,0.49,0,0.093,0,0.093,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0.41,0,0,2.91,0.41,0,0,0,0,0,0,0,0,0,0,0.283,0,91,0
0,0,0,0,0,0,0,2.15,3.22,0,0,0,2.15,0,0,0,0,0,0,0,0,55,0
0,0.78,0.39,0,0,0,0,0.39,0.39,0.39,0.39,0.39,1.96,0,0.78,0,0,0.581,0,0.129,0,249,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.58,1.17,0.58,0.58,0.58,0,0,0.58,0,0,0.414,0,0.103,0,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0.22,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,8,0
0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,22,0
0,0,0,0.1,0,0,0.1,0,0.1,0.1,0,0.21,0,0.21,0,0,0,0.143,0,0,0.057,571,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.202,0,0,0,23,0
0,0,0,0,0,0,0,0,6.66,0,0,0,4.44,0,0,0,0,0,0,0,0,30,0
0,0,0.3,0,0.3,0,0.3,3.63,0,0,0,0,0,0,0,0,0,0,0,0.087,0,148,0
0.03,0.09,0.03,0.05,0,0,0.09,0.35,0,0,0,0.11,0.07,0.13,0.05,0.18,0,0.263,0.005,0.016,0,3168,0
0,0,0,0,0,0,0,2.43,4.87,0,0,1.21,0,0,0,0,0,0.365,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,0,0,0.205,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,107,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,1.724,0,6,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,2.56,0,0,0.485,0,0,0,11,0
0,0,0,0,0,0,0,1.17,0.58,0.58,0.58,0.58,0,0.58,0.58,0,0,0.301,0,0,0,81,0
0,1.09,0,0,0,0,0,3.29,0,0,0,0,0,0,0,0,0,0.217,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.341,0,0,1399,0
0,0,0,1.25,0,0,0,2.5,1.25,0,0,0,0,0,1.25,1.25,0,0,0,0,0.204,49,0
0,0,0,0.79,0,0,0,0,7.53,0,0,0,0,0,0,0,0.39,0.053,0,0,0,153,0
0,0,0,0,0,0,0,5.26,0,1.31,0,0,1.31,0,0,0,0,0.242,0,0,0,19,0
0,0,0.82,0,0,0,0,0,0,1.65,0,0.82,0,0.41,0,0,0,0.198,0,0,0,113,0
0,0.05,0.02,0,0,0.02,0,0.11,0.53,0,0,0,0,0,0,0,0,0.182,0.049,0,0.008,1617,0
0,0,0,0,0,0,0,0.6,1.21,1.81,0.6,0.6,0,0,0.6,0,0,0.132,0,0,0,186,0
0,1.15,0.28,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,0,88,0
0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,1.21,0,0,0,0,0.238,0,16,0
0,0,0,0,0,0,0.67,4.05,0,0,0,0,0,0,0.67,0,0,0.386,0,0,0,121,0
1.52,0.76,0,0.76,0,0,0,0,0.76,0,0.76,0,0.76,0,0.76,0,0,0.365,0.121,0.487,0,90,0
0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0.143,0,0,0,76,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,1.33,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0.216,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0.24,0.31,0,0.02,0.02,0,0.08,0.47,0,0,0,0.02,0,0,0,0,0.15,0.044,0,0.006,2078,0
0.29,0.29,0,0,0.29,0,0,1.16,0,0,0,0,0,0,0,0,0,0.113,0,0,0.037,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0
0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.46,0,0,0.163,0,0.163,0,150,0
0,0,0,0,0,0,0,0,3.57,3.57,3.57,3.57,0,0,0,0,0,0.956,0,0,0,36,0
0,0.75,0,0,0,0,0.75,1.5,0,0,0,0,0,0,0.75,0,0,0.147,0,0.441,0,54,0
0,0,0,0,0,0,0,0,1.26,1.26,0,1.26,0,0,0,0,0,0.141,0,0,0,57,0
0,0.19,0,0,0,0,0,0.26,0.86,0.06,0,0,0,0,0,0,0.06,0.143,0.057,0,0.019,880,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.13,0,0,0,0,0,0.52,0.79,0,0,0,0,0,0,0,0,0.164,0.036,0,0.036,481,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,0,55,0
0,0,0,0,0,0,0,0.35,0.71,0,0,0,0,0,0.35,0,0,0.113,0.113,0.056,0,193,0
0,0.09,0,0.09,0,0,0,0.37,1.21,0.18,0.09,0.18,0,0,0.09,2.24,0,0.479,0.095,0.013,0,1131,0
2.4,0.8,0,0,0,0,0,2.4,0,0,0,0,1.6,0,0,0.8,0,0,0,0,0,56,0
0,0,0.77,0,0,0,0,7.75,0,0,0,0,0,0,0,0,0,0.156,0,0.312,0,27,0
0,0,0,1.76,0,0,0,1.76,0,0,0,0,0.88,0,0.88,1.76,0,0.125,0,0.125,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,5.06,0,0,0,0,0,1.26,2.53,0,0,0.263,0,0,0,32,0
0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0.176,0,0,0,31,0
0.26,0.52,0.26,0,0,0,0,0,1.57,0,0,0.26,0,0,0,0,0,0,0.032,0,0,115,0
0,0.09,0,0,0,0,0,4.24,0,0,0,0,0,0,0.09,0.99,0,0.116,0,0.188,0,297,0
0,0.08,0,0.08,0,0,0,0.08,0,0,0,0.16,0,0.24,0,0,0,0.085,0,0,0,2026,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.71,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0.055,0,0.055,0,138,0
0,0,0.13,0,0,0,0,0,0.13,0,0,0.54,0,0,0,0,0,0.143,0,0,0,473,0
0.22,0.66,0.22,0.89,0,0,1.33,0.89,3.56,0.22,0.22,0.22,0,0,0.22,0,0,0.372,0.111,0.372,0.223,411,0
0,0.11,0,0,0.11,0,0,0.11,0,0,0,0,0.34,0,0,1.02,0,0.149,0,0,0,511,0
0,0,0.14,0,0,0,0,0,0,0.14,0,0.7,0,0,0,0,0,0.199,0,0,0,304,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.19,0,0,0,0,0,0,0.98,0,0.19,0,0,0,0,0.19,15.35,0,0,0,0.028,0,537,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0.526,0,0,0,11,0
0,0,0,2.17,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,96,0
0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0.265,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.136,0,0,0,178,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411,0,0,0,112,0
0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0.725,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0.58,0,0.282,0,0.376,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.62,0,0,0.54,0,0,0,1.62,0,0,0,0,0,0,0,1.08,0,0.484,0,0,0,69,0
0,0,0.27,0,0,0,0.27,2.79,0,0,0,0,0,0,0.27,0.27,0,0,0,0,0,55,0
0,0,0.05,0,0,0,0,0.21,0.85,0,0,0,0,0,0,0,0,0.202,0.067,0,0.014,1303,0
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0.211,0,29,0
0,0,0,1.44,0,0,0,0,1.44,1.44,0,1.44,0,0,0,0,0,0.156,0,0.313,0,49,0
0,0,0.6,0.6,0,0,0,3.04,0,0,0,0,0,0,0.6,3.04,0,0,0,0.094,0.189,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.108,0,0,375,0
0,0.11,0.11,0,0,0,0,0.45,0.68,0,0,0,0,0,0,0,0,0.171,0.031,0,0.031,535,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,2.56,0,1.28,0,0,3.84,0,0,0,0,0,0,0,0,0.194,0.194,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,2.4,0,0,0,0,0.8,0,1.6,0.8,0,0,0.128,0,0,83,0
0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0.38,0,0,0,56,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0.227,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0.6,0.6,1.82,0.6,0,0.6,0,0,0,0,0,0,0,0.077,0,177,0
0,0,0,0,0,0.08,0,0.35,0.71,0,0,0.08,0,0,0,0,0,0.168,0.084,0,0.024,1031,0
0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0.564,0,0,0.161,137,0
0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,2.85,2.85,0,0,0,0,0,20,0
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,0,0,11,0
0,0.86,0,0,0,0,0,1.73,0,0,0,0,0,0.86,0,0.86,0,0.152,0,0.457,0,31,0
0,1.17,0,0,0,0,0,0.47,0.11,0.23,0,0,0.11,0,0.23,0,0,0.015,0,0,0,162,0
0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0.204,0,34,0
0.33,1.15,0.33,1.32,0,0.16,0.99,2.8,0,0,0,0,0,0,0.33,0,0,0.126,0,0.076,0.076,364,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0.645,0,0,26,0
0,0,0,0.87,0,0,0,0.87,0.87,0,0,0.87,0,0,0,0,0,0.308,0,0,0,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,0.083,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0.34,0.34,0.34,0,0.34,0,0,0,0,0,0,0,0,0,131,0
0,0.3,0,0,0,0,0,0.15,0.15,0,0,1.21,0,0,0,0.15,0,0.022,0,0,0,272,0
0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,1.63,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0,0,15,0
0,0,0,0.84,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0.119,0,0,32,0
0,0,0,0,0.61,0,0,0,0,0.61,0,0.61,0.61,0,0,0,0,0,0,0,0,67,0
1.16,0,0,1.16,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,20,0
0,0.17,0,0,0,0,0,0,0,0,0,0.77,0.08,0.17,0,0,0,0.045,0,0,0.011,566,0
0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,6.66,0,0,0,0,32.478,0,5,0
0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0.286,0,0,0,38,0
0.36,1.8,0,0,0,0,0,0.36,0,0.36,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0.35,0.35,0,0,0,0,1.79,0,0,0,0,0,0,0,0.35,0,0.064,0,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,68,0
0,0,1.34,0,0,0,0,1.34,0,0,0,0,0,0.67,0.67,0,0,0.111,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886,0,11,0
0,0,0,0,0,0,0,0,1.72,1.72,1.72,1.72,0,0,0,0,0,0.487,0,0,0,38,0
0,0,0,0.41,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0.184,0,0,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0.82,0,0,0,0,0,1.24,0.82,0.13,0.13,0.13,0.41,0,0.41,0,0,0.102,0.02,0.02,0,367,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.345,0,0,0,55,0
0,0.35,0,0.35,0,0,0,2.1,1.05,0.35,0.35,0.35,0,0,0.7,0,0,0.233,0.116,0,0,145,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.37,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.066,0,0,0,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,1.31,0,0,0.279,0,0.139,0,49,0
0,0.35,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0.35,0,0.65,0,0,0,226,0
0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0.478,0,0,0,28,0
