@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0.247,0,0,5,32,0
0,0,0,0,0,0,3.06,2.04,0.51,1.02,0.51,0.51,0,0,0.553,0,0,0,37,216,0
0.25,0,0,0,0,0,0.25,0.51,0,0,0,0,0,0,0.124,0.207,0,0,343,635,0
0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0,0,0,0,9,30,0
0,0,0,0,0.06,0,1.99,0.42,0,0.18,0,0,0,0,0.099,0,0.008,0.016,27,941,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0,0,4,19,0
0,0,0,0,0,0,7.2,4.05,0,0,0,0,0,0,0.747,0,0,0,19,296,0
0,0,0,0.06,0,0,1.1,0,0,0,0,0,0,0,0.047,0,0.085,0,52,617,0
0,0,0,0,0,0,0.31,0,0,0.63,0,0,0,0,0.045,0,0,0,11,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048,0,0,1,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405,0.27,0,0,13,37,0
0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0.28,0.056,0,0,17,112,0
0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0.14,0,0,0,7,129,0
3.52,0,0,0,0,0,3.52,2.35,0,0,0,0,0,0,0,0.414,0,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.175,0.116,0,0,5,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,1,24,0
0,0,0,0.35,0,0,2.13,1.06,0.17,0.17,0.17,0,0.17,0,0.131,0.026,0,0,34,353,0
0,0,0,0,0,0,9.09,2.27,2.27,2.27,2.27,0,0,0,0.664,0,0,0,11,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,51,94,0
0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.147,0.147,0,0,55,282,0
0,0,0,0,0,0,0.55,0.27,0,0.27,0,0,0,0.27,0.164,0,0,0,51,199,0
0,0,0,0,0,0,4.5,1.8,0,2.7,0,0,0,0,0,0.123,0,0,34,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
0,0,0,0.08,0,0,3.3,0,0,0,0,0,0.08,0,0.153,0,0.032,0,18,709,0
0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,0,9,18,0
0.19,0,0,0,0,0,0.19,0,0,0.19,0,0,0,15.35,0,0.028,0,0,15,537,0
0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,9,32,0
0,0,0,0.62,0.62,0,1.25,0.62,0,0,0,1.25,1.25,0,0.179,0,0,0,13,149,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,0,4,38,0
0,0,0,1.8,0.9,0,2.7,0.9,0.9,0.9,0.9,0,0,0,0.449,0,0,0,11,43,0
0,0,0,0.61,0.61,0,0,0,0,0,0,0,0,0,0.179,0.448,0,0,70,285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0.271,0,0,18,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,0,0,17,59,0
0,0,0,0,0,0,0.57,0.69,0,0,0,0,0,0,0.159,0,0.031,0,32,505,0
0,0,0,0,0,0,1.69,1.69,0,0,0,1.69,0,0,0.315,0,0.63,0,12,37,0
0.11,0,0,0.11,0,0.05,0.52,0,0,0,0,0,0,0,0.304,0.053,0.03,0,49,1134,0
0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0.096,0,0,0,4,46,0
0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.082,0,0,0.216,7,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,0,1,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,4,19,0
0,0,0,0,0,0,0.52,0.62,0,0,0,0,0,0,0.251,0,0.029,0,32,490,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0.04,0,0.08,1.9,0.5,0,0.12,0,0.21,0,0,0.115,0.044,0.051,0,27,1263,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0.4,0,0,0.4,0,0.071,0,0,0,3,59,0
0,0,0,0,0.58,0,0,0,0,0.58,0,0,0,0,0.018,0,0,0,1488,1506,0
0,0,0,0,0,0,2.43,1.21,0.09,0.18,0.09,0,0.18,2.24,0.479,0.013,0,0,51,1131,0
0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0.319,0,0,0,10,55,0
0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,1.92,0.098,0,0,0,13,107,0
0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,3,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0.054,0,0,9,108,0
0,0,0,0,0,0,0.67,1.69,0,0.67,0,0,0.33,1.01,0.108,0,0,0,13,100,0
0.08,0,0,0,0.08,0,0.76,0.85,0,0,0,0,0,0,0.205,0,0.024,0,47,715,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,0,0,1.257,0,0,0,11,30,0
0.33,0,0.16,0,0.99,0.33,0,0,0,0,0,0,0,0,0.126,0.076,0.076,0.025,37,364,0
0,0,0,0,0,0,1.4,1.4,0,0,0,0,1.4,0,0.205,0,0,0,21,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,0,0,10,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,3.3,0,0,1.65,0,0,0,0,0.198,0,0,0,7,113,0
1.33,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0.681,0.227,0,0,22,55,0
0,0,0,0.14,0,0,3.12,0,1.27,0.42,0,0.14,0.14,0,0.019,0,0,0,17,333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,0,0,13,47,0
0,0,0,0,0.11,0,0,0,0,0,0,0,0,0.56,0.136,0.051,0,0.017,63,427,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0.112,0,0.056,23,311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,95,0
0,0,0,0,0,0,1.23,0.73,0.49,0.49,0.49,0.49,0.73,0,0.287,0.041,0,0.041,12,224,0
0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,20,26,0
0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0.103,0,0,0,55,142,0
0,0,0,0.1,0,0.1,4.5,0.1,0,0,0,0,0,0,0.079,0,0.013,0,26,562,0
0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,18,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,0,0,3,11,0
0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.074,0,0,39,246,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0
0,0.14,0,0,0,0,1.82,0.28,0.28,0.7,0,0,0,0,0.077,0,0,0,6,257,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,1.43,0,0,0,0,0,0,0,0,1.43,0,0,0,0,2,32,0
0,0,0,0,0,0,1.35,1.01,0.33,0.33,0.33,0.33,0.33,0,0.175,0,0,0,12,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,0,3,17,0
0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.817,0,0,15,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,1,12,0
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0.042,0.063,0,0.232,121,749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1,42,0
0,0,0,0.26,0,0,4.22,0.13,0,0,0,0,0,0,0.107,0,0.071,0,26,433,0
0,0,0,0,0,0,20.83,4.16,0,0,0,0,0,0,0,0,0,0,18,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0.63,0.95,0,0,0,0.31,0.31,0,0.339,0.048,0,0,14,215,0
0,0,0,0,0,0,13.04,0,0,4.34,0,0,0,0,0,0,0,7.407,19,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,7,16,0
0.44,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.036,0.073,0.146,0.036,22,224,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0
0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0.092,0,0,0,9,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277,0,0,17,51,0
1.28,0,0,0,0,0,0.64,0.64,0,0,0.64,0.64,0.64,0,0.418,0.209,0,0,22,102,0
0,0,0,0,0,0,1.6,0.8,0.8,0.8,0.8,1.6,1.6,0,0.25,0,0,0,12,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,1,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,26,111,0
1.28,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0.196,0,0,0,10,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0.11,0,0,0.11,0,0.34,0,0,0,0,0,0.11,0,0.92,0.153,0.017,0.068,0.017,35,499,0
0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.137,0.068,0,0,21,147,0
0,0,0,0,0,0,2.71,1.63,0.54,0.54,0.54,0,0,0,0.531,0,0,0,35,251,0
2.12,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,47,70,0
0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0.062,0,0,0,29,161,0
0,0,0,0,0.23,0,0,0,0,0,0,0,0,0.23,0.082,0.082,0,0,5,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.252,0.168,0,0,5,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,1,10,0
3.68,0,0,0,0,0,1.22,0.61,0.61,0.61,0.61,0.61,1.84,0,0.189,0,0,0.094,13,169,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0,0,1,9,0
0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0.131,0.329,0,0.065,11,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,0,0,0,0.56,0.56,0,0,0,0,0,0,0.311,0,0,0,11,92,0
0,0,0,0,0,0,0.42,0.42,0,0,2.14,0,0,0,0.73,0,0,0,14,270,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0.295,0,0,0,12,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0.202,0,0,0,11,82,0
0,0,0,0,0,0,3.41,0.97,0,0,0,0,0.48,0,0.55,0.078,0,0,16,171,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,5.2,6.06,0,0,0,0,0,0,0.04,0,0,0,9,211,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0
0,0,0,0,0.23,0,0.47,0.23,0,0.47,0,0,0,0,0.107,0,0,0,8,142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,6,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0.344,0,0,0,5,14,0
0,0,0,0,0.42,0,0,0,0.84,0,0,0,0,0,0.217,0,0,0,8,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796,0,0,0,8,60,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0.21,0.21,0,0,0,0,0,0,0.149,0,0,0,15,188,0
0.29,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.113,0,0.037,0,7,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0.37,0.37,1.12,0,0,0,0,14,85,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,0,0,1.257,0,0,0,11,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.438,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,38,0
0,0,0,0,0,0,4.22,1.87,0.93,0.46,0.46,0,0.46,0,0.2,0,0,0,42,330,0
0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,1.351,0,0,0,26,37,0
0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.76,0,0,0,5,38,0
0,0,0,0,0,0,6.25,5.51,0,0,0,0,0,0,0.767,0,0,0,20,268,0
0.07,0,0,0.07,0,0,4.3,0,0,0.07,0,0,0,0,0.094,0,0.028,0,24,881,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,2.63,1.97,0.65,0.65,0.65,0,0,0,0.507,0,0,0,34,146,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0.31,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0.096,0,0,45,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471,0,0,2,31,0
0,0,0,0,0,0,4.47,2.98,0,0,0,0,0,0,0.229,0,0,0,10,49,0
0,0,0,0,0,0,1.76,1.76,0,0,0,0.88,0.44,0,0,0,0,0,17,230,0
0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,3,37,0
0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,4,19,0
0,0,0,0.27,0,0,0.27,0,0,0,0,0,0,0,0.09,0.045,0,0,8,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.033,0.099,0,0,11,137,0
0,0,0,0,0,0,0.62,0.74,0,0,0,0,0,0,0.189,0,0.034,0,41,535,0
0,0,0,0,0,0,1.61,0.8,0.53,0.53,0.53,0.8,0.8,0,0.412,0.091,0,0,12,227,0
0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,4,48,0
0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,3,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0
0.58,0,0,0,0,0,0.29,0.29,0,0,0,0,0,0,0.113,0.113,0.265,0.113,16,208,0
0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0.068,0,0,0,5,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0
0,0,0,0,0.25,0.05,1.3,0.35,0,0.25,0,0,0,0,0.139,0.022,0.058,0,23,1081,0
0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,7,15,0
0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0.336,0,0,0,5,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,0,11,61,0
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,118,338,0
0,0,0,0,0,0,3.51,2.34,0.58,1.17,0.58,0.87,0.29,0,0.637,0,0,0,37,373,0
0,0,0,0.15,0,0.22,1.83,0,0,0,0,0,0,0,0.174,0,0.023,0,24,659,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
0,0,0,0,0,0,0,0.73,0,0,0,0,1.47,0,0.238,0,0,0,5,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0.526,0,0,0,3,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0
0.13,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0.367,0.193,0,0.038,70,559,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.548,0,0,14,58,0
0.22,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.053,0,0,0,152,705,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,0,5,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,0,2,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,0,0,7,28,0
0,0,0,0,0,0,1.19,1.19,0,0,0,1.19,0,0,0.404,0,0,0,11,98,0
0,0,0,0,0,0,2.25,1.5,0,0,0,0,0,0,0.369,0,0,0,10,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272,0,0,7,14,0
0,0,0,0,0.58,0,0,0.58,0,0,0,0,0,0,0.195,0.097,0,0,11,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0.395,8,119,0
0,0,0,0.14,0.14,0,1.9,0.58,0.14,0,0,0,0.14,0,0.019,0,0,0,35,461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,0,3,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,0,3,10,0
0,0,0,1.5,0.75,0,0,0,0,0,0,0,0,0,0.147,0.441,0,0,6,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0.55,0,0,0,5,28,0
0,0,0,0,0,0,1.69,0.84,0,0.84,0,0,0,0,0,0,0,0,11,64,0
0,0,0,0,0,0,1.1,0.27,0.55,0.27,0,0,0,0,0.349,0,0,0,79,316,0
0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,4,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0.537,1.075,0,0,3,12,0
0,0,0,0,0,0,0.96,1.93,0,0.48,0,0,0,0,0,0,0,0,7,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,6,13,0
0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0.165,0,0,0,4,40,0
0,0,0,0,0,0,2.22,1.11,1.11,1.11,1.11,1.11,1.11,0,0.353,0.176,0,0,12,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
1.25,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.164,0.109,0.054,0,18,136,0
0,0,0,0,0,0,4.44,2.22,2.22,2.22,2.22,0,0,0,0.735,0,0,0,11,49,0
0,0,0,0,0,0,1.28,1.44,0,0,0,0,0,3.52,0.671,0,0,0,20,540,0
0,0,0,0.57,0,0.24,3.3,0,0,0,0,0,0,0,0.105,0,0.023,0,24,740,0
0,0,0,0.22,0,0,2.03,0,0,0,0,0,0,0,0.072,0.072,0.072,0.036,38,347,0
0,0,0,0,0,0,0.41,0.2,0.2,0.2,0.2,0.1,0.1,0,0.523,0,0.016,0.033,47,393,0
0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,9,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,5,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0.216,0,0.216,6,39,0
0.36,0,0,0,0.36,0,0,0,0,0,0,0,0.36,0,0,0,0.123,0,68,157,0
0,0,0,0,0,0,0.53,0.53,0,0,0,1.07,0,0,0.194,0,0,0,21,153,0
0,0,0,0,0,0,0.23,0.23,0,0,0,0,0,0,0.067,0,0,0,9,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.497,0,0,10,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.308,0,0,4,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.38,0,0,0,6,45,0
0,0,0,0,0,0,0.69,0.69,2.76,0,0,0,0,0,0.078,0,0,0,5,183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0.37,0,0,11,41,0
2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0.773,0,0,1,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0.238,0,0,8,50,0
0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.173,0,0.129,0,31,196,0
0,0,0,0,0,0,1.66,1.66,0,0,0,0,0,0,0,0,0,0.53,22,77,0
0,0,0,0,0,0,0.46,0.15,0,0,0,0,0,0,0.023,0,0,0,58,415,0
0,0,0,0.12,0,0,1.58,0,0,0,0,0,0,0,0.148,0.033,0.016,0,65,364,0
0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0.203,0.407,0.407,0,17,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0
0,0,0,0,0,0,2.88,0.96,0.48,0.96,0.48,0,0,0,0.276,0.138,0,0,11,147,0
0,0,0,0,0.14,0,2.04,1.09,0,0.19,0,0,0,0,0.148,0.014,0.044,0.007,26,1223,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0.692,0,0,5,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0,0,11,71,0
0,0,0,0,0,0,1.53,6.15,0,0,0,0,0,0,0,0,0,0,6,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.65,0,0,0.05,17,226,0
0,0,0,0.04,0,0,0.39,0.44,0,0,0,0,0.04,0,0.197,0,0.011,0,64,1583,0
0,0,0,0,0,0,7.14,3.57,0,3.57,0,0,0,0,0.24,0.24,0,0,10,27,0
0.14,0,0.14,0,0,0,1.13,0.42,0,0,0,0,0,0.14,0.16,0,0,0.072,80,1029,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,0.197,0,4,30,0
0,0,0,0,0,0,0.79,0.86,0,0.06,0,0,0,0,0.143,0,0.019,0,37,880,0
0,0,0,0.68,0,0,0,0,0,0,0,0,0,3.42,0,0.109,0.218,0,15,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0.064,0,0,55,226,0
0,0,0.24,0,0,0,1.24,0.62,0.24,0.24,0.24,0.24,0.24,0,0.297,0,0,0,13,227,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0.073,0,0.439,43,328,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,1,8,0
0,0,0,0,0,0,3.44,1.72,1.72,1.72,1.72,0,0,0,0.487,0,0,0,11,38,0
0,0,0,0,1.23,0,0,0,0.61,0,0,0,0,0,0.226,0,0,0,3,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,0,0,13,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0.61,0.61,0,0,0,0,0,0.61,0.412,0,0,0,19,128,0
0,0,0,0,0,0,0.59,0,0,0.59,0.59,0,0,0,0.312,0.312,0,0,22,80,0
0,0,0,0,0,0,1.32,0.88,0.44,0.44,0.44,0,0,0,0.207,0,0,0.207,40,132,0
0.37,0,0,0.37,0,0,5.68,4.16,0,0,0,0,0,0,0.261,0,0,0,5,39,0
0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.023,0.164,0,0,11,183,0
0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0.196,0,0,0,3,22,0
0,0,0,0.44,0,0,0.89,0,0,0,0,0,0,0,0.074,0.149,0,0,2,29,0
0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0.393,0,0,0,6,17,0
0,0,0,0,0,0,1.29,1.29,0,0,0,1.29,0,0,0.234,0,0,0,8,39,0
0,0,0,1.81,0,0,0,0,1.81,0,0,0,0,0,0.3,0,0,0,8,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.1,0.1,0,0,22,69,0
0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.6,0,0.085,0.085,0,0,22,92,0
0,0,0,0,0,0,1.86,0.46,0,0.09,0,0.09,0,0,0.081,0,0,0,25,601,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,87,0
0,0,0,0,0,0,0.9,0,1.8,0,0,0,0,0,0,0,0,0,4,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66,0
0,0,0,0,0,0,8,8,0,0,0,1.33,0,0,0,0,0,0,12,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0.35,0.35,0.35,0.35,0,0.7,0,0,0,0,0,0,11,113,0
0,0,0,0,0.11,0,1.22,0.44,0,0.11,0,0.11,0,0,0.156,0.017,0,0.052,38,600,0
0,0,0,0,0,0,0,0.26,0,0,0,0,0.26,0,0.039,0,0,0,77,172,0
0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0.251,0,0,12,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,0,0,6,35,0
0,0,0,1.26,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,47,74,0
0,0,0,0.08,0,0,3.53,0,0,0,0,0,0,0,0.103,0,0.011,0,18,598,0
0,0,0,0,0,0,1.75,0.87,0.87,0.87,0.87,0.87,0.87,0,0.976,0.139,0,0,12,76,0
