@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0.17,0,0,0,0,0,0.71,0,0,0,0,0,0.173,0.041,0,0,47,896,0
0.14,0,0,0,0,0,0.29,0.14,0,0.14,0,0,0.14,0,0,0.064,0,0.021,0,11,187,0
0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,7,29,0
0,0,0.25,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0.473,0.043,0.043,0,17,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0
0,0,0.29,0.29,0,0,0,0,0,0.29,0,0,0,0,0,0.235,0,0.471,0.039,70,333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746,0,0,0,4,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,1.92,1.92,1.92,1.92,0,0,0.098,0.295,0,0,13,107,0
0.93,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,5,62,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,4,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,0,28,114,0
0.27,0,0,0,0,0,0.27,0.27,0.27,1.38,0,0,0,0,0,0.549,0.137,0,0,57,430,0
0,0,0,0,0,0,0.7,0.35,0,0,0.7,0,0,0,0,0,0,0,0,11,113,0
0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0.74,0.268,0,0.134,0,8,22,0
0.54,0,0,0,0,0,0.06,0,0,0.4,0,0,0,0,0,0.068,0,0,0,45,617,0
0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0
0,0,0.49,1.23,0,0,0,0,0,0.24,0,0,0,0,0,0.147,0,0.147,0,55,282,0
0,0,0.57,1.73,0,0,0,3.46,0,0.57,0,0,0,0,0,0.163,0,0,0,12,76,0
0,0,0,1.51,0,0,0,0,0,0,0,0.6,0,0,0,0.11,0,0.055,0,7,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.211,104,413,0
0,0,0,0.86,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,51,90,0
0,0,0,0,0,0,1.86,0.62,0.62,0,0.62,0,0,0,0,0.757,0,0,0,16,171,0
0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,1.169,0,0,0,21,76,0
0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0.095,0,0,0,7,120,0
0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0.163,0,0,0,15,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.28,0.168,0.056,0,17,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0.107,0,0,0,26,433,0
0.36,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0.767,0.139,0,0,20,268,0
0,0,0,0,0,0,0,0,0,0.64,0.64,0,2.58,0,0,0.348,0,1.16,0,15,103,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0,0,0,0,0,0,0,0.28,0,0.14,0.28,0,0,0,0,0,0,0.037,0,30,2051,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0
0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0.398,0,0,0.199,11,55,0
0,0,0,0,0,0,1.85,1.85,1.85,0,0,0,0,0,0,0.6,0,0,0,11,48,0
0,0,0,0.47,0,0,0,0,0,0.71,0,0,0,0,0.71,0,0,0,0,44,215,0
0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.19,0.19,0.199,0,0,0,9,205,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,4.54,4.54,0,0,0,0,1.351,0,0,0,26,37,0
0,0,0,0.37,0,0,0,0,0,1.11,0,0,0,0,0,0.245,0,0,0,64,196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,9,37,0
0.44,0,0,0,0,0,0.22,0.22,0.22,0.22,0,0,0.44,0,0,0.169,0.033,0.033,0,12,203,0
0.22,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0.053,0,0,0,152,705,0
1.17,0,0,0.7,0,0,0,0.23,0,0.11,0,0,0,0,0,0.015,0,0,0.015,7,162,0
0,0.32,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128,118,338,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,0
0.17,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0.256,0,0,0,14,237,0
0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,0,14,50,0
0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,8,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0
0,0,0,3.35,0,0,0,0,0,0.67,0,0,2.01,0,0,0.112,0,0.112,0,15,82,0
0,0,0,0,0,0,0,0,0,1.25,0,2.5,2.5,0,0,0,0.209,0,0,13,66,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.687,0,0,0,9,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0
0.18,0,0,0.18,0,0,0,0,0,0,0.36,0,0.54,0,0,0.177,0.059,0.148,0,18,256,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,0,4,22,0
0,0,0,1.28,0,0,0.42,0.42,0.42,0.85,0.42,1.7,1.28,0,0,0.204,0.068,0,0,15,97,0
0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0.163,0,0,0,3,15,0
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0.018,0,4,25,0
0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,6,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,0
0,0,0,0,0,0,0.55,0.27,0,0,0,0,0.27,0,0,0.164,0,0,0,51,199,0
0.47,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0.217,0,0,0,5,99,0
0.82,0,0,0,0,0,0.82,0.82,0.82,0,0,0,0,0,0,0.361,0,0.24,0,34,126,0
0,0,0,0.24,0,0,0.24,0.24,0.24,0.24,0,0,0.48,0,0,0.148,0.074,0,0,12,210,0
0.23,0,0.11,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0.194,0.032,0,0,33,511,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0
0,0,0,2.12,0,0,0,1.06,0,0,0,1.06,0,0,0,0,0,0,0,73,160,0
0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0
0.13,0,0.19,1.06,0,0,0.06,0.06,0,0.13,0.19,0,0,0,0.13,0.231,0,0.019,0.004,25,1738,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.272,0,0,28,298,0
0.32,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.257,0,0,0,7,104,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0.552,0,0,0,11,90,0
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,0,0,1,8,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,6,44,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0.373,0,0,0,11,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
0,0,0,0.91,0,1.83,0,0,0,0,0,0,0.91,0,0,0,0,0.13,0,47,86,0
0.35,0,0,3.5,1.05,0,0,0,0,0.35,0,0,0.35,0,0,0.65,0,0,0.05,17,226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,7,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
0,0,0,0,0,0,0.85,0,0,1.7,0,0,0,0,0,0,0.142,0,0,12,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0
0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,20,68,0
0,0,0,0,0,0,0,0,0,1.66,0,0,5,0,0,0.554,0,0,0,15,39,0
0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,40,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,106,0
0,0,0,0,0,0,0.91,0.91,0.91,0.91,0.91,0,0,0,0,0.46,0,0,0,13,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793,0,0,0,2,5,0
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,0.463,0,11,80,0
0,0,0,0,0,0,4.65,2.32,0,0,0,0,0,0,0,0.453,0,0,0,75,187,0
0.15,0,0,1.68,0,0,0,0,0,0.3,0,0,2.91,0,0,0.093,0,0.069,0,23,326,0
0,0,0,1.66,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0.283,0,13,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,0
0,0,0,0.75,0,0,0,0.25,0,0.75,0,0,0,0,1,0.294,0,0,0,208,508,0
0,0,0,0.33,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0.174,0,47,116,0
0,0,0,1.87,0,0,0.37,0.37,0.37,0.75,0.37,0,0,0,0,0.305,0,0.061,0,13,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0
0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0.188,0,0.564,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0.353,0,0,28,1589,0
0,0,0.3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,64,148,0
0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0.97,0.1,0,0,0,69,386,0
0,0,0,1.72,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,5,35,0
0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0.781,0,0,0,14,276,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178,0,0.044,0,10,180,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0
0,0,0,0.76,0,0,0.76,0.76,0.76,0.76,0.76,0,0,0,0,0.339,0,0.339,0,12,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837,0,0,0,10,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225,0,1,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,5,32,0
0.08,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.089,0,0,0,24,557,0
0.57,0,0,0,0,0,0.57,0.57,0,0,0,0,0,0,0,0.077,0,0,0,12,111,0
0,0,0,2.12,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,47,70,0
0.12,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.12,0,0,0,24,418,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581,0,4,21,0
0.64,0,0.16,1.76,0,0,0,0,0,0,0,0,0,0,0,0.055,0,0,0,7,196,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0,0,0,1,10,0
0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.125,0,0,0,5,50,0
0,0,0,1.53,0,0,0,0,0,0.25,0,0,0,0,0,0.333,0.047,0,0,5,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,7,0
0,0,0,0.61,0,0.61,0,0,0,0.61,0,0,1.85,0,0,0.098,0,0.098,0,15,70,0
0.37,0,0,0.12,0,0,0,0.25,0,0.12,0,0,0,0,0,0.05,0,0.05,0,25,367,0
0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0.531,0,0,0,11,92,0
0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,0
0,0,0.26,0.39,0,0,0,0,0,0.26,0,0,0,0,0,0.367,0,0.193,0.038,70,559,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,4.76,4.76,4.76,0,0,0,0,0,0,1.257,0,0,0,11,30,0
0,0,0,0,0,0,0.73,0.73,0.73,0.73,0.73,0,0,0,0,0.259,0.129,0,0,13,96,0
0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,5,54,0
0,0,0,0,0,0,0.05,0.05,0,0.41,0,0,0.2,0,0.35,0.141,0,0,0,87,1620,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,4,22,0
0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0
0,0,0,0,0,0,0,0.56,0,0.56,0,0,0,0,0,0.367,0,0,0,7,57,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.082,0,0,0.216,7,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0.485,0,15,31,0
0,0,1.23,0,0,0,0,0,0,1.23,1.23,0,0,0,0,0.77,0,0.192,0,12,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0.289,0,2,14,0
2.42,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,35,59,0
0,0,0,1.92,0,0,0,0,0,1.92,0,0,5.76,0,0,0.336,0,0,0,15,40,0
1.33,0,0,1.33,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0.216,0,0,12,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0
0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0.209,0.209,0,0,17,49,0
0.34,0,0,0.34,0,0,0,0,0,1.04,0,0,0,0,0,0.149,0,0,0,14,188,0
0.65,0,0.13,0,0,0,0,0.13,0,0,0.13,0,0,0,0.13,0.188,0.041,0,0.062,38,420,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0
0.15,0,0,0.15,0,0,0,0,0,0.81,0,0,0,0,0,0.195,0.05,0,0,45,1080,0
0.21,0,0.1,0.63,0,0.1,0,0,0,0,0,0,0.21,0,0,0.177,0.035,0.07,0,29,417,0
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,10,59,0
0,0,0,1.47,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,16,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0
0,0,0,1.31,0,0,0,1.31,0,0,0,0,0,0,0,0.242,0,0,0,3,19,0
0,0,0,0,0,0,0,0,0,0,0.47,0,1.91,0,0,0.076,0,0.076,0,12,77,0
0.68,0.68,0.34,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,15,96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0.1,0,0,0.1,0,0,0,0,0,0.36,0,0,0,0,0.05,0.171,0.068,0,0,35,1329,0
0,0,0,0.62,0,0,0,0.62,0,0,0.62,0,0,0,0,0.166,0,0.333,0,34,200,0
0.17,0,0.17,1.03,0,0,0,0,0,0.34,0,0,0,0,0,0.248,0,0,0.062,48,319,0
0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0.071,0,0,0,3,59,0
0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,2,26,0
0.81,0,0,0.4,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,8,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,15,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,0,0,7,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0.389,0,3,29,0
0,0,0.21,0.42,0,0,0,0,0,0,0,0.21,0.21,0,0,0.078,0.039,0.039,0,6,106,0
0,0,0,0,0,0,0.61,1.84,0.61,0,1.22,0,0,0,0,0.143,0,0,0,51,151,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0
1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,89,0
0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0.301,0,8,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,52,0
0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0.657,14,219,0
0.4,0,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0.13,0.093,0,0,0,26,693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
0,0,1.72,2.06,0,0,0,0,0,0,0,0,0,0,0,0.046,0,0,0,107,194,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0
0,0,0,0,0,0,0,0.73,0,0,0.24,0,0,0,0,0.037,0,0.149,0,251,791,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0.621,0,0,0,11,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,47,78,0
0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0.078,0,0.078,0,9,272,0
0,0,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
0,0,0,0,0,0,0,0,0,1.44,0,1.44,1.44,0,0,0,0.114,0.114,0.114,12,51,0
0.4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0.014,0,63,545,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,0,0,0,5,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.067,0,0,0,59,204,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386,0,4,16,0
0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.327,0.109,0,0.109,28,162,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0,0,0,5,27,0
2.46,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0
0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0.609,0,0,0,3,13,0
0,0,0,0.94,0,0,0,0,0,0.47,0,0,0,0,0,0.137,0,0.068,0,21,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,53,0
4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0
1.04,0,0,0.52,0,0,0.26,0.26,0.26,0.26,0.26,0,0,0,0.52,0.182,0.091,0,0,13,155,0
0.82,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,8,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,4,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,0,1,10,0
0,0,0,2.12,0,0,4.25,0,0,0,0,0,0,0,0,0.714,0,0,0,15,65,0
0,0,0,0.95,0,0,0.63,0.63,0.63,0.95,0.63,2.22,1.91,0,0,0.304,0.101,0,0,15,164,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
0.49,0,0,0.16,0,0,0,0.49,0,0.16,0,0,0,0,0,0.022,0,0,0,6,154,0
0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0.091,0.091,0,5,40,0
0,0,0.4,0.4,0,0,0,0,0,0.81,0,0,0.4,0,0,0.323,0.053,0,0.053,70,300,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,6.29,0,0,0,0,0,0,0,0,0,0,0.203,0,0.271,0.067,30,330,0
0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0.066,0,0.066,0,4,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
1.91,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0
0,0,0,1.16,0,0,0,0,0,0,0,1.16,0,0,0,0.07,0,0,0,4,37,0
0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,2.22,0,0,0,0,23,114,0
0,0,0,0.68,0,0,1.7,0.34,0.34,0.68,0.68,0,0,0,0,0.42,0.052,0,0.052,13,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475,0.158,0,0,33,145,0
0,0,0,0,0,0,0.97,0.97,0.97,0.97,0,0,0,0,0,0.299,0.149,0,0,13,72,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0.064,0,55,226,0
1.63,0,0,3.27,0,0,0,0,1.63,0,0,0,0,0,0,0.527,0,0.263,0,22,53,0
0.05,0,0,0.01,0,0,0,0,0,0,0,0.46,0.8,0.01,0.07,0.301,0.131,0.002,0.002,82,5395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0
0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,51,83,0
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,123,0
0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,4,46,0
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0,0,3,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,0
0,0,0,0,0,0,0,0,0,1.94,1.94,1.94,1.94,0,0,0.147,0.294,0,0,12,68,0
3.52,0,1.17,1.17,0,0,0,0,0,0,0,0,0,0,0,0.192,0,0,0,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.175,0,0,0,1,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
0,0,0.12,0.51,0,0,0,0,0,0,0,0.25,0.12,0,0,0.093,0,0.023,0,5,131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0
0.33,0,0,0.67,0,0,0.33,0.33,0.33,0.33,0.33,0,0,0,0,0.175,0.058,0,0,12,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,1.07,0.18,0,0.09,0,7,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0
0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,65,0
0.42,0,0,1.06,0,0,0.21,0,0,0,0,0,0,0,0,0.161,0,0.161,0.182,121,723,0
0.13,0,0,0,0,0,0,0.52,0,0.13,0,0,0,0,0,0.101,0,0,0,19,387,0
0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,7,41,0
0,0,0.63,0.63,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0.045,0.045,97,414,0
0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,6,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0.238,0,8,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,115,0
0,0,0,1.22,0,0,0.61,0.61,0.61,1.84,0.61,0,0,0,0,0.189,0.094,0,0.094,13,169,0
0,0,0,0,0,0,0,0,0,0.53,0,0,2.4,0,0,0.109,0,0,0,11,307,0
0,0,0,2.94,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,47,69,0
1.69,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,4,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0
0.87,0,1.75,0.87,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.361,0,6,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,5,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,0,3,20,0
