@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_people numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0.42,0,0,0,1.7,0.85,0.85,0.42,1.7,0.42,0,0.42,0,0.42,0.85,0,0,0.403,0.134,0,2.202,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0.89,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.269,0.269,0,2.27,0
0,0,0,0,0,0,0,0,13.04,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,7.407,3.555,0
0,0,0,0,0,0,0,0,7.69,3.84,3.84,3.84,3.84,3.84,0,3.84,0,0,0,0,0,1.092,0,0,2.909,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,0,0,2.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0.057,0,0,6.526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,0,0,2.587,0
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,1.5,0
2.22,0,0,0,0,0,0,0,1.11,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.695,0,0,6.137,0
0,0,0.58,0,0,0,0,0,1.17,1.17,0.58,0.58,0.58,0.58,0,0.58,0,0,0.58,0.58,0,0.301,0,0,1.76,0
0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.108,0,0,1.924,0
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,2.15,0
0.17,0,0,0,0,0,0,0,0.35,0,0,0,0.17,0,0,0.35,0,0,0,0,0,0.256,0,0,2.053,0
0.51,0,0,0,0,0,0,0,1.03,0,0,0,0.51,0,2.06,0,0,0,0,2.57,0,0,0,0,1.586,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,2.833,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,0,2.352,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.583,0
0.19,0,0,0,0.09,0,0.09,0,1.57,0,0,0,0.09,0.19,0.09,0.09,0,0,0,0.09,0.19,0.096,0.027,0,2.059,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.49,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,1.49,0,0,0.209,0.209,0,3.5,0
0,0,0,0,0,0,0,0,8.08,0.73,0.73,0.73,0.73,0.73,0,0.73,0,0,0.73,0,0,0.259,0.129,0,2.666,0
0.9,0,0,0,0,0,0,0,0,0.9,0,0.9,0,0,0,0,0,0,0,0,0,0.318,0,0,1.772,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,0,0,1.702,0
0.49,0,0,0,0,0,0,0,1.47,0,0.98,0.49,0,0,0.49,0.49,0,0,0,0,0,0.166,0,0,2.234,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,1.285,0
0.24,0,0,0,0.48,0.24,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.823,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0.125,0,0,1.428,0
0.47,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0,0,1.533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,1.37,0
0,0,0,0,0,0,0,0,1.78,0,1.78,0,0,0,1.78,0,0,0,0,0,0,0.319,0,0,2.391,0
0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0.48,0,0.48,0.371,0.074,0,2.534,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.52,0,0,0,0,0,0,0,0.52,0.52,1.05,0,0.52,0,0,0,0,0.52,0,0,0,0.166,0,0,3.888,0
0,0,0,0,0,0,0,0,1.1,0,0,0.55,0.27,0,0,0,0,0,0,0,1.1,0.349,0,0,2.724,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043,0
0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0,0.087,4.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.87,1.25,1.87,0.62,1.87,0.62,0,0.62,0,0,0.62,0,0,0.475,0.57,0,2.238,0
0,0,1.4,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1.347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.873,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.645,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,1.444,0
0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,4.16,0,4.16,0,0,0,0,0,1.176,0,0,3.444,0
0,0,0.1,0,0.1,0,0,0,3.17,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0.138,0,0,2.321,0
0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,2.56,0,0,3.84,0,0,0,0.148,0.148,0,2.034,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,1.928,0
0,0,0.5,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0.5,2.5,0.075,0,0,1.483,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,1.96,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,1.5,0
0,0,0,0.12,0,0,0,0,0.9,0.38,0,0,0,0,0,0,0,0.9,0,0,0,0.149,0,0.074,5.264,0
0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,1.734,0,0,3.083,0
1.47,0,0,0,0,0,0,0,5.88,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,3.037,0
0.14,0,0.07,0,0,0,0.07,0,3.03,0,0,0,0,0,0,0.07,0,0,0,0,0,0.177,0,0,2.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.27,0,0,0.09,0,0,2.51,0,0,0.09,0.27,0,0,0.37,0,0,0,0.09,0,0.106,0,0,2.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,3,0
0,0,0,0,0,0,0,0,1.75,0,0.58,0,0,0,0,0.29,0,0,0,0,0,0.091,0,0,2.333,0
0.08,0,0.08,0,0,0,0,0,0.16,0,0,0,0,0,0.16,0.16,0,0,0,0.24,0,0.085,0,0.007,4.858,0
0,0.66,0,0,0,0,0,0,8,1.33,0,0,2,0,0,0,0,0,0,0,0,0.228,0,0,2.673,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0.38,0,0,1.607,0
0,0,0,0,0,0,0,0,1.19,0,2.38,0,0,0,0,1.19,0,0,0,0,0,0.404,0,0,3.379,0
0.93,0,0,0,0,0,0,0,3.73,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0,1.533,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,4.74,0.86,0,0,0,0.43,0,0.062,0,0,1.21,0
0,0,0.31,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0.045,8.117,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,4.76,0,4.76,0,0,0,0,0,1.257,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,1.625,0
0,0,0,0,0,0,0,0,0.88,0.08,0,0,0,0,0.26,0,0,0,0,0,0,0.162,0.049,0,2.9,0
0.21,0,0.21,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,0.035,0,1.744,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0,1.294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,1,0
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,1.285,0
0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.9,0,0,0,0,0,0,0,0.14,0,3.472,0
0.27,0,0,0,0.13,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,0,0.025,0,0,5.695,0
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,0
0.33,0.33,0,0,0,1.67,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0,4.984,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0.084,4.11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.06,0.19,0.06,0.25,0.06,2.26,0.06,0.19,0,0.19,0.32,0,0,0,0,0,0,0.12,0.33,0.018,0,2.024,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393,0
0,0,0,0,0,0,0,0,3.06,0.51,2.04,0.51,1.02,0.51,0,0.51,0,1.02,0,0,0,0.553,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0,0.153,3.173,0
2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.388,0
0.23,0,0.15,0,0.07,0.07,0.15,0.07,3.11,0,0,0,0,0,0.15,0,0,0.46,0,0,0,0.098,0,0,2.013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0.21,0,0.1,0,0.21,0,3.5,0,0,0.1,0.1,0,0,0.21,0,0,0,0.21,0,0.143,0,0,2.409,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,0,0.129,2.6,0
0.07,0,0.37,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.07,0.03,0,0,0,0.05,0,0,1.111,0
0.62,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,1.25,0,0,0,0.224,0,0,2,0
0,0,0,0,0,0,0,0,0.53,0,1.07,0,0,0,0,0.53,0,0,0,0,0,0.194,0,0,3.731,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,0,1.692,0
0.15,0,0,0,0,0,0,0,0.92,0,0.3,0,0,0,0,0,0,0,0,0,0,0.264,0,0.026,2.891,0
0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,1.292,0
0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,1.34,0,0,0,0,0.67,0,0.111,0,0,1.285,0
0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0.373,0,0,1.857,0
0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,1.14,0.28,0.43,0,0,2.902,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432,0,0,1.526,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,8.1,0,0,0,0.473,2.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.786,0
0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0.609,0,0,1.181,0
0,0,0,0,0,0,0,0,6.03,0.86,0.43,0.43,0.43,0.43,0,0.43,0,0,0.43,0,0,0.13,0.065,1.043,2.983,0
0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.137,0
0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0.95,0,0,0,0,1.9,0,0.394,0,0,2.142,0
0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,2.22,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,1.583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0.05,0,0,0.05,0,0,0,0,0.78,0.05,0,0,0,0,0.47,0,0,0,0.05,0.1,0,0.162,0.084,0,2.725,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,2.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0,0,2.241,0
0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,2.085,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,3.071,0
0.56,0,0,0,0,0,0,0,0,0,0,1.13,0.56,0,0,0,0,0,0,0,0,0,0,0,2.028,0
0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,0,1.888,0
0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1.309,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.485,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,2.85,0,0,0,0,0.543,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0,0,1.176,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319,0,0,2.636,0
2.43,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,1.2,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.152,0,0,1.192,0
0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,1.203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,1.181,0
0,0,0,0,0,0,0,0,2.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0.369,0,0,2.032,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.368,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1.333,0
0.17,0,0,0,0.08,0,0.25,0,1.89,0,0.08,0,0.25,0.34,0,0,0,0,0,0,0.08,0.127,0,0,1.838,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,1.23,0,0,0,0,0,0,2.46,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,2.045,0
0.28,0,0,0,0,0,0,0,1.69,0,0.56,0,0,0,0,2.54,0,0,0,0.28,0,0.072,0,0,1.948,0
0,0,0.12,0,0,0,0.12,0.12,3.63,0,0,0,0,0,0,0.12,0,0,0,0,0,0.05,0,0,2.309,0
0.09,0,0,0,0.13,0,0,0,1.49,0,0.23,0,0.18,0.18,0,0,0,0.18,0,0.13,0.04,0.184,0,0,1.686,0
0,0,0.42,0,0,0,0,0,2.57,0,0,0.14,0,0,0.14,0.28,0.14,0,0,0,0.14,0.242,0,0,2.275,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0
0,0,0,0,0.27,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,2.593,0
1.05,0,0,0,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.939,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0.404,0,0,1.187,0
0.19,0,0.19,0,0.19,0.19,0,0,0.19,0,0.38,0,0,0,0,0.19,0,0.38,0,0,0,0.113,0,0,1.74,0
0.64,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.176,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,0,1.551,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776,7.531,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,0,0,1,0
0,0,0,0,0,0,0,0,0.97,0,1.94,0,0.97,0,0,0,0,0.97,0,0,0,0.379,0,0,8.125,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.465,0,0,1.769,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.769,0
1.04,0,0,0,0,0,0,0,1.83,0.52,0.26,0.26,0.26,0.26,1.3,0.26,0,0.78,0.26,0.26,0.52,0.182,0.091,0,1.823,0
0,0,0,0,0,0,0,0,1.43,0.86,0.28,0.28,0.28,0.28,0.14,0.28,0,0,0.43,0,0,0.324,0.046,0,2.24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507,7.326,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.503,6.822,0
0,0,0,0,0,0,0,0,0.73,0,0.73,0.36,0.36,0,0,0.73,0,0,0,0,0,0.231,0,0,2.482,0
0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,1.272,0
0.52,0,0,0,0,0,0,0,2.09,1.04,0.52,0.52,0.52,0.52,0,0.52,0,0,0,0,0,0.309,0,0,3.973,0
0.39,0,0,0,0,0,0,0.39,0,0.39,0,0,0,0,0,0,0,0,0,0.39,0,0.146,0,0,1.354,0
0,0,0,0,0.6,0,0,0,1.21,0,0.6,0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,3.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,1,0
1.16,0,0,0,0,0,0,0,2.33,0.58,0,0,0,0,0.58,0,0,0,0,0.58,0,0.203,0,0,3.294,0
0,0,0.53,0,0,0,0,0,0.8,0,0,0,0,0,0,0.53,0,0,0,0,0,0.043,0,0,1.487,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0.215,0.215,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,3.25,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0.266,0.066,0,18,0
0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.136,0
0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0.252,0,0,1.375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,2.333,0
1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0,1,0
0.29,0,0,0,0,0.29,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0,0,0,0.113,0,0.113,2.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0.317,0,0,1.269,0
0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,1.214,0
0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.54,0,0,0,0,0,0.54,0.54,0.54,0,0,0,0,0.54,0,0,0,0,0,0.308,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,4.5,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,2.063,0
0.84,0,0,0,0.42,0,0,0,0,0,0,0.84,0,0,0,0,0,2.95,0,1.26,0,0.217,0,0,1.487,0
0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,1.482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,0,1.225,0
0.35,0,0,0,0,0,0,0,2.8,1.4,0.35,0.35,0.35,0.35,0,0.35,0,0,0.7,0,0,0.233,0.116,0,1.746,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117,0
2.32,0,0,0,0.77,0,0,0,1.55,0.77,0.77,0.77,0.77,0.77,0,0.77,0,0,0,0,0,0.376,0.125,0,2.4,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,0,0,1.466,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.188,0.047,0,1.745,0
0,0,0,0,0,0,0.5,0,1.52,0,0,1.52,1.52,0,0,0,0,0,0,0.5,0,0,0,0,4.309,0
0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0.16,0,0,0,0,0,0.105,0,0.063,3.789,0
0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,3,0
0,0,0,0,0,0,0,0.17,0.17,0.88,0,0,0.17,0,0,0,0,0,0,0,0,0.031,0,0,1.564,0
0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0
0,0,0,0,0,0,0,0,1.36,0,0.68,0,0.68,0,0,0,0,0,0,0,0,0.241,0,0,2.461,0
0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083,0
