@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,29,0
0,0,0,0,0,0,4.44,1.11,0,0,1.11,0.55,0.55,0,0,0,107,0
0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,39,0
0,0,0,0,0,0,1.1,0,0,0,0,0.55,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.92,0,0,0,0,0.23,0.23,0,0,0.23,0.23,0,0,0.13,0,480,0
0,0,0,0,0,0,1.45,0.72,0.72,0.72,0.72,0.72,0,0,0.367,0,74,0
0,0,0,0,0,0,9.52,4.76,4.76,4.76,4.76,0,0,0,1.257,0,30,0
0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0.228,0,157,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0,18,0
0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0.043,0.043,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,201,0
0,0,0,0,0,0,1.41,0,0,0,0,0.09,0,0,0.065,0,451,0
0,0,0,0,0,0,1.19,2.38,0,0,0,0,0,0,0.621,0,89,0
0.19,1.24,0,0.06,0,0,1.04,0,0,0,0,0,0,0,0.03,0.03,297,0
0,0.9,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,31,0
0.31,0,0,0,0,0,0,0,0.31,0,0,0.31,0,0,0,0,62,0
0,0.54,0,0,0,0,0.54,0,0,0,0,0,0,0,0.182,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.16,0,0,0,0,0.97,0,0,0,0,1.29,0,0,0.394,0,506,0
0,0.94,0,0.31,0,0,0,0.63,0,0,0,0,0,0,0.037,0,246,0
0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.133,0,44,0
0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,79,0
0,0.34,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,95,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.09,0,0,0.09,0,0,0.58,0,0,0,0,0,0,0,0.173,0.026,726,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0.645,0,9,0
0,0,0,0,0,0,0,0,0,0,0.44,0.89,0,0,0.397,0,122,0
0,0,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,354,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,36,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0.06,0.13,0,0.03,0.19,0,1.53,0.06,0,0,0.13,0.13,0.06,0.13,0.231,0.009,1738,0
0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,201,0
0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0.478,0,52,0
0,0,0,0,0,0,3.06,0,0,0,0.51,0,0,0,0.217,0,122,0
1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317,0,9,0
0.23,0.23,0,0,0,0,0.47,0,0,0,0,0.23,0,0,0.107,0,142,0
0,0.24,0,0,0,0,0.74,0.74,0,0,0.74,0,0,0,0.054,0.027,380,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,1.66,0,0,0,0,1.66,0,0,0.554,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118,0,59,0
0,0.3,0,0.15,0,0,0.46,0,0,0,0,0.15,0.15,0,0.023,0,415,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.24,0,0,0.36,0,0,3.63,0,0,0,0,0.12,0,0,0.05,0.016,425,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,14,0
0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0.796,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502,0,8,0
0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0.067,0.135,23,0
0.16,0.83,0,0.16,0,0,0,0,0,0,0,0,0.16,0,0.058,0,135,0
0,0.59,0,0,0,0,1.79,0.59,0,0,0.29,0,0.29,0,0.141,0,174,0
0,0,0,0,0,0,2.32,4.65,0,0,4.65,0,0,0,0.453,0,187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,1.4,2.81,0,0,1.4,0,0,2.81,0.458,0,69,0
0,0.13,0,0,0,0,3.64,0,0.13,0,0,0.13,0,0,0.101,0,387,0
0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0.123,157,0
0,0.17,0,0,0,0,0.17,0,0,0,0,0,0,0,0.038,0,447,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,26,0
0,0.63,0,0,0,0,0,0,0,0,0,0,0.63,0,0.103,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.38,0.12,0,0,0,0,0.9,0.25,0.64,0,0.12,0,0.25,0.25,0.082,0,267,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,72,0
0,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0.221,0,83,0
0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262,0,23,0
0.06,0,0,0,0,0,1.14,0,0,0,0,0.9,0,0,0.221,0.017,1345,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0.9,0,0,0,0,2.7,0.9,0.9,0.9,0.9,0,0,0,0.449,0,43,0
0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0.42,0,0,2.14,0,0,0,0,0.73,0,270,0
0,0,0,0,0,0,3.63,0,0,0,1.81,0,0,0,0,0,49,0
0,0,0,0,0,0,2.53,0,0,0,0,0.5,3.04,0,0,0,63,0
0,1.73,0,0,0,0,0.28,0,0,0,0,0,0.28,0,0.051,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,2.22,0,0,114,0
0.1,0.62,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0.122,0,425,0
0,0.67,0,0,0.67,0,0,0,0,0,0,0,0.67,0,0.117,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,77,0
0,0,0.66,0,0,0,8,0,0,0,0.66,0.66,0,0,0.228,0,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.34,0,0,0,0,0,2.38,1.7,0.68,0.34,0.34,0.68,0,0,0.42,0,250,0
0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0.367,0,8,0
0,0,0,0.5,0,0,0.5,0,0,0,0,0.5,0,0,0.062,0,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0.66,0,0.44,0,0,3.34,0.22,0.22,0.22,0.22,1.11,0,0,0.372,0.223,411,0
0,0.68,0,0,0,0,0,0,0,0,0,0.68,0,0,0.357,0,44,0
0,0,0,0,0,0,4.41,1.47,0,0,1.47,0,0,0,0,0,59,0
0,0.96,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.082,0,80,0
0,0,0,0,0,0,9.33,0,0,0,0.24,0,0.49,0,0.037,0,791,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.31,0,0,0,0,1.31,0.65,0.65,0.65,0.65,0,0,0,0.35,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0.64,0,0.64,0,0.097,255,0
0,0,0,0,0,0,1.56,0.15,0.15,0.15,0.15,0.31,0,0,0.235,0,323,0
0,0,0,0,0.24,0,0,0,0,0,0.24,0,0,0,0.447,0.285,286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,2.32,0,0,0,0,1.55,0.77,0.77,0.77,0.77,0,0,0,0.376,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0.35,0,0,0,0,11.42,0,0,0,0,0,0,0,0,0,0,418,0
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,306,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,63,0
0,0,0,0,0,0,8.33,4.16,4.16,4.16,4.16,0,0,0,1.092,0,30,0
0,0.81,0,0,0,0,0.81,0,0,0,0,0,0,0,0.143,0,19,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,1.273,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.111,0,27,0
0,1.23,0,0,0,0,0,0,0,0,0,0,1.23,0,0.468,0,18,0
0,0,0,0,0,0,2.56,1.28,0,0,1.28,0,2.56,0,0.552,0,90,0
0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,77,0
0,0,0,0.27,0,0,1.9,0,0,0,0,0.27,0,0,0.143,0,473,0
0,0,0,0,0,0,0.53,1.07,0,0,0,0,0,0,0.194,0,153,0
0.08,0.04,0,0,0,0,0.39,0,0,0,0,0.08,0.04,0,0.197,0.011,1583,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,74,0
0.39,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.066,0,159,0
0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,2.263,0,1310,0
0.06,0.25,0,0.5,0,0,2.06,0,0,0,0,0.06,0.06,0.06,0.069,0.043,623,0
0,0,0,0,0,0,4.51,1.29,0,0,1.29,0,0,0,0.324,0,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,2.77,2.77,0,0,0,0,0,0,0.355,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0,0,0,0,1.83,0,0,0,0,0.91,0,0,0,0,68,0
0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0.18,0,98,0
0,1.04,0,0,0,0,1.83,0.26,0.26,0.26,0.26,0.26,0.26,0.52,0.182,0.045,155,0
0,0.1,0,0.1,0,0,0.87,0,0,0,0,0,0.1,0,0.047,0.031,391,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0.57,0,0,0,0,1.71,0.57,0,0,0.57,0,0,0,0.077,0,111,0
0.16,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.008,244,0
0,0,0,0,0,0,1.01,0,0,0,2.02,0,0,0,0,0,115,0
0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,1.13,0.56,0,0,0.56,0.56,0,0.28,0.262,0,286,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,0,9,0
0,0.36,0,0,0,0,6.25,0,0,0,0,1.47,0,0,0.767,0,268,0
0.48,0.48,0,0,0,0,0.48,0,2.92,0,0,0,0,0,0.085,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.08,0,0,0.49,0,0,3.3,0,0,0,0,0.08,0,0.16,0.153,0.032,709,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.213,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,111,0
0,0,0,0,0,0,2.46,1.23,0,0,1.23,2.46,0,0,0.139,0,66,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,25,0
0.22,0.07,0,0.14,0,0,1.99,0,0.29,0,0,0.07,0,0,0.031,0,568,0
0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,49,0
0,0,0,0,0,0,4,4,0,0,2,0,0,0,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.18,1.45,0,0,0,0.72,0,0,0.467,0,124,0
0,0.29,0.59,0.29,0,0,0,0,0,0,0,0,0,0,0,0.132,121,0
0,0,0,0.09,0.09,0,2.51,0,0.09,0,0,0.18,0.09,0,0.106,0,558,0
0,0,0,0.12,0,0,0.9,0,0,0,4.11,0,0,0,0.149,0,1232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448,0,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,25,0
0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,1.082,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,36,0
0.35,1.41,0,0,0,0,1.06,0.7,0,0,0.7,1.06,1.41,0.35,0.104,0,213,0
0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0.046,0,1399,0
0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,4,0
0.23,0.69,0,0,0,0,0.23,0,0,0,0,0,0.23,0,0.068,0,89,0
0,0.56,0,0,0,0,3.03,0,0,0,0,0.18,0,0,0.056,0.112,232,0
0.1,0,0,0.52,0,0,3.17,0,0,0,0,0.1,0.1,0,0.138,0.041,469,0
0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,60,0
0,0.53,0,0.53,0,0,0,0,0,0,0,0,0,0,0.294,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0.45,0,0,0,0,4.54,0,0,0,0.45,0.9,0,0,0.069,0,164,0
0.69,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.302,0,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,9,0
0,0.3,0,0,0,0,0.3,0,0.6,0,0,0.15,0,0,0.022,0,272,0
0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,114,0
0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.95,0,0,0,0,0,1.9,0,0.394,0,45,0
0,0,0,0,0,0,2.31,0,0,0,0,0.46,0,0,0.155,0,167,0
0,0,0,0.28,0,0,5.2,0,0,0,0,0,0,0,0.04,0,211,0
0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,25,0
1.04,0.52,0,0,0,0,2.09,0.52,0.52,0.52,0.52,0,0,0,0.309,0,151,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0.219,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,1.38,0,0,0,0,1.38,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.13,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,172,0
0.21,0.63,0,0,0,0,0,0,0,0,0,0.21,0,0,0.031,0.062,405,0
0,0,0,0,0,0,4.58,0,0,0,0,0.57,0,0,0.192,0,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.075,0.012,605,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,1.22,0,0,0,0,0,0,0,0.81,0,0.065,0,81,0
0,0,0,0,1.6,0,8,0,0,0,0,0.8,0,0,0.136,0,88,0
0,0,0,0,0,0,0.93,0.93,0,0,0.31,0.93,0,1.86,0.122,0.214,363,0
0,0,0,0,0,0,0.61,1.22,0,0,0.61,0.61,0.61,0,0.412,0,128,0
0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.85,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0,31,0
0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0
0,0,0,0,0,0,1.58,0,1.58,0,0,0,0,0,0,0,35,0
0,0.9,0,0,0,0,0,0,0.9,0,0,0,0,0,0.318,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0
0,0.08,0,0.16,0,0,2.68,0,0,0,0,0.08,0,0,0.089,0,557,0
0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,1.26,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,18,0
0,0.46,0,0,0,0,0.46,0,0,0,0,0.23,0,0,0.113,0,666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,106,0
0.06,0.12,0,0,0.06,0,0.93,0,0,0,0.31,0.49,0.12,0.24,0.182,0.109,1056,0
0,0,0,1.08,0,0,0,0,0.54,0,0,0.54,0,0.54,0.166,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0.49,0,0,0,0,0,0,0.49,0,0,74,0
0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0.113,0.037,169,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.038,207,0
0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.04,0.04,0,0.09,0,0,0.04,0,0,0,0,0.24,0,0,0.16,0,1763,0
0,0,0,0,0,0,1.6,0.8,0.8,0.8,0.8,0,0,0,0.25,0,95,0
0,0,0,0,0,0,0,0.29,0,0,0,0.58,0,0,0.018,0,1506,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
0,0,0,0,0,0,0,0,0,0,0.49,0.49,0,0,0.062,0,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,1.94,2.91,0,0,1.94,0,0,0,0.141,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,1.36,2.73,0,0,0,0,0,0,0.68,0,88,0
0,0,0,0,0,0,0.8,0,0,0,0.8,0,1.6,0,0.115,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0.97,0,0.97,0.1,0,386,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0.409,0,10,0
0.12,0,0,0,0,0,0.63,0,0,0,0,0.63,0.06,0,0.16,0.017,815,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0.31,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,180,0
0,0.66,0,0.33,0,0,1.98,0,0,0,0,0.99,0.33,0,0.392,0.336,321,0
4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.38,0,0,0,0,0.77,0,0,0,0,0,0,0,0.061,0,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.19,0,0,0,0,3.57,0,3.57,0,0,1.19,0,0,0,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,3.47,0,0,0,0,0.86,0,0,0,0,72,0
0,0,0,0.99,0,0,1.98,0.49,0.49,0,0.49,0,0,0,0.119,0,126,0
0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,26,0
0,1.49,0,0,0,0,4.47,1.49,0,0,1.49,0,0,0,0.229,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,68,0
0.23,1.17,0,0,0,0,1.29,0,0.11,0,0,0.11,0,0,0.015,0,162,0
0,0,0,0,0.42,0,0,0,0,0,0,0,0.84,0,0.061,0,103,0
0.34,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0.374,0,71,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,21,0
0,0,0,0,0,0,7.2,0,0,0,0,2.25,0,0,0.747,0,296,0
0,0,0,0,0,0,0,0,0.52,0,0,0,0.52,0,0.087,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0.86,0,0,0,0,0,0,0,0,0,0,0.86,0,0.152,0,31,0
0,0.75,0,0,0,0,3.75,0.75,0.75,0.75,0.75,0.75,0,0,0.222,0,77,0
0,0,0,0.64,0,0,0.32,0.32,0,0,0,0,0,0,0.08,0,262,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,31,0
0,0,0,0,0,0,1.17,0.58,0.58,0.58,0.58,0.58,0.58,0,0.301,0,81,0
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0.564,0.161,137,0
0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0.07,0.141,413,0
0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,1.28,0,0,0,0,0,1.28,0,0,0,10,0
0,0,0,0,0,0,1.43,0.28,0.28,0.28,0.28,0.28,0,0,0.324,0,372,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,4.57,0,0,0,219,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0
0,0.22,0,0,0,0,0,0,0.22,0,0,0,0,0,0.326,0,141,0
0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0.074,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0.84,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.414,0,167,0
0.15,0.07,0,0,0,0,0.03,0,0,0,0,0,0,0,0.05,0,389,0
0,0,0,0,0,0,1.18,0.59,0,0,0.59,0.59,0,0.29,0.273,0,282,0
0.42,0,0,0,0,0,1.28,0,0,0,0,0.42,0,0,0,0,69,0
0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0.512,0,24,0
0,0,0,0,0,0,3.44,0,0,0,0,6.89,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,0.87,1.75,0,0,0,0,0,0,0.308,0,103,0
0,0,0,0,0,0,7.14,3.57,0,0,3.57,0,0,0,0.239,0,27,0
0.06,0.08,0,0.13,0,0,0,0.02,0.02,0,0,0.83,0.06,0.15,0.176,0.003,2631,0
0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0.119,0,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,18,0
0,0,0,0,0,0,6.79,0.97,0.97,0.97,0.97,0.97,0,0,0.299,0,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.857,108,0
1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0.45,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,78,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,1.16,0.368,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,15,0
