@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,17,0
0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,20.83,4.16,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0.58,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.082,0,115,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176,0,0,15,0
0,2.17,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.34,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,71,0
0,0.22,0.11,0,0.44,0,0,0,0,0.11,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0.66,0,0,0,395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,1.72,0,1.72,0.265,0,0,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,1.53,6.15,0,0,0,0,1.53,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,4,0
0,0,0,0,0.53,0,0,0,0,0,0,0,1.41,1.59,0,0,0,0,2.83,0,0,0,0,0.12,0,0,576,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0.253,0,0,40,0
0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0.099,0,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.85,0,0,0,0,0,0,0,0.85,0.85,0.85,0,0,0.85,1.7,0,0.85,0,0.85,0.142,0,0,67,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0.59,0,0,0,0,0,0,0,1.19,1.19,0,0,0,0,0,0,0,0,0,0,0,0,142,0
0,0.28,0,0,0.85,0,0,0,0,0,0,0,1.7,0,0.56,0,0,0.56,0.28,0,0,0.28,0,0,0,0,190,0
0,0.15,0,0,1.07,0,0,0,0,0,0,0,0.92,0.15,0.3,0,0,0,0.15,0,0,0,0,0,0,0,347,0
0,0,0,0,3.38,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,30,0
0,1.56,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.53,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.367,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0,19,0
0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,28,0
0,0.9,0,0,0,0,0.9,0,0,0,0,0,2.7,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,53,0
0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,1.92,0,1.92,0.295,0,0,107,0
0,0.63,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0.31,0,0,0,129,0
0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,1.35,0,1.35,0.205,0,0,31,0
0,0,0,0,3.25,0,0,0,0,0,0,0,0.81,0,0,0.81,0,0,0,0,0,0,0.81,0,0.134,0,41,0
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,91,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.34,0.34,0.34,0,0,0,0,0,0,0,0,0,2.06,1.03,0.68,0.68,0,0.68,1.03,0,0.34,0,0.68,0.058,0,0,182,0
0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0
0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,59,0
1.88,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,311,0
0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0.26,0.52,0.26,0,0,0,0,0,0,0,0,0,1.83,1.57,0,0,0,0.26,0.26,0,0.52,0,0,0.032,0,0,115,0
0,0.77,0.38,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,49,0
0,2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,14,0
0,0,0,0,0.27,1.36,0,0.27,0,0,0,0,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,517,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,0,77,0
0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,0,0,1.4,0,1.4,0,0,0.205,0,0,68,0
0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,55,0
0,0,0,0.14,0.14,0,0,0,0,0,0,0,1.13,0.42,0,0,0,2.69,0,0,0,0,0,0,0,0,1029,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,23,0
0.41,1.25,0,0.41,1.04,0,0.41,0.41,0,0,0.2,1.04,0,0,0,0,0,0,0,0,0,0,0.83,0,0.866,0.103,485,0
0,0,0,0,0.99,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0.62,0.31,0,0.31,0,0,0,0.31,0,0,0,0,219,0
0,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,2.16,0,0,0,0,0,0,0,0.27,0.54,0,0,0,0,0,0.27,0,0,0,0,0,0,167,0
0.33,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0.058,0.116,0,75,0
0.05,0.05,0.02,0,0.14,0,0,0,0,0,0,0,0.5,0.53,0,0,0,0,0.38,0,0,0,0,0.049,0,0.008,1617,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,6,0
0,0.17,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,226,0
0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,1.2,1.2,1.2,1.2,0,1.2,0,0,1.2,0,0,0,37,0
0,0,0,0,0.59,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.471,0,333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,0,119,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0.075,0,89,0
0,0,0,0,0.62,0,0,0,0,0,0,0,1.25,0.62,0.62,0.62,0,0.62,0,0,0,0,0.62,0,0.169,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,33,0
0,0.17,0,0,0.88,0,0,1.95,0,0,0,0,0.35,0.17,0,0.17,0,0,0,0,0,0,0.53,0,0,0,232,0
0,0,0,0,0.59,0,0,0,0,0,0,0,1.18,0.59,0.59,0.88,0,0.59,0.59,0,0,0,0,0,0,0,282,0
0.05,0.02,0.02,0,0.38,0.2,0,0.33,0,0,0,0,0,0,0.02,0,0,0,0.59,0.1,0.02,0.28,0,0.003,0,0,1825,0
0.59,0.59,1.19,0,0,0,0,0,0,0,0,0,0.59,0,0,0.59,0.59,0,0.59,0,0,0,0.59,0,0.312,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,105,0
0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,2.73,0,0,0,0,0,0,0,1.36,1.36,2.73,0,0,0,0,0,0,0,0,0,0,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,3.1,3.87,0.77,0.77,0,1.55,0,0,0,0,0,0,0.099,0,93,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,67,0
0,0.42,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,138,0
0,0,0,0,0,0,0.48,0.48,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0.305,0.381,98,0
0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0
0,0,0,0,1.4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0.066,0,0,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289,0,14,0
0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,4.2,2.8,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0,0.46,0.075,0.075,0.075,139,0
0,0.82,0,0,0.82,0,0,0.82,0,0,0,0,0,1.65,0,0.82,0,0,0,0,0,0,0.82,0,0.119,0,42,0
0,0,0,0,0.42,0,0,0,0,0,0,0,2.14,1.28,0.42,0.42,0,0.42,0,0,0,0,0,0,0.056,0,125,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,35,0
0,0,0,0,1.06,0,0,0,0,0,0,0,3.19,1.06,0,0,0,0,1.06,0,0,0,0,0,0.168,0,63,0
0,0.27,0.13,0,1.38,0,0.13,0,0,0,0,0,0.13,1.11,0,0,0,0,0.55,0,0.13,0,0,0,0.025,0,598,0
0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0.44,0,0,0.88,0,0,0,0,0,0,0,1.33,0.44,0.88,0.88,0,0.88,0,0,0,0,0,0,0.05,0,249,0
0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.766,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0.632,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,12.88,0,0,0.28,0,0,0.14,0,0,0,0,0,0.037,0,2051,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,8.333,0,8,0
0.05,0.3,0,0,0.15,0,0,0,0,0,0,0,0.67,0.72,0,0,0,0,0.46,0,0,0.1,0,0.05,0,0.014,1423,0
0,0,0,0,0,0,0,0,0,0,0,0,1.66,1.66,3.33,0,0,3.33,0,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,12,0
0,0,0,0,1.4,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0.066,0,0,376,0
0.06,0.19,0,0,0.19,0,0,0,0,0,0,0,0.79,0.86,0,0.06,0,0,0,0,0,0,0,0.057,0,0.019,880,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,11,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0.13,0.13,0,0,0.52,0,0,0,0,0,0,0,0.65,0.79,0,0,0,0,0,0,0,0,0,0.036,0,0.036,481,0
0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,1.28,0,0,0,0,0,0.262,0,65,0
0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,3.44,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.97,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0.97,0,0,0,0.97,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719,10,0
0.06,0.26,0.06,0,1.12,0.19,0,0.52,0.59,0,0.39,0,3.23,0,0,0,0,0,0.13,0,0,0.06,0,0,0,0.063,751,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.48,0.32,0,0,3.4,0.16,0,0,0,0,0,0,0,932,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.26,0,0,0,2.94,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.26,0,0,0,0,0,0,0,128,0
0,0.04,0.04,0,0.62,0,0.16,0.04,0,0,0.12,0,2.01,0.41,0.12,0.08,0,0.04,0.2,0,0,0.08,0.08,0.012,0.031,0.056,1479,0
0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.87,0,0,0,53,0
0,0,0,1.78,1.78,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0.586,0,17,0
0,0,0,0,2.58,0,0,0.86,0,0,0,0,1.72,0,0,0.86,0,0,0,0,0,0,0,0,0.141,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0,31,0
0,0.17,0.17,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0.34,0,0.17,0,0,0,0.078,0,299,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,95,0
0,0.6,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.6,0,0.6,0,1.2,0.085,0.085,0,92,0
0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.32,0,0.32,0.32,0,0.047,0,0,148,0
0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0.28,0,0,0,0,109,0
0,0,0,0,0.24,0,0,0,0,0,0,0,1.72,1.23,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,0.039,0,0.117,189,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,14,0
0.97,0.48,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,165,0
0,0,0,0,1.42,0,0,0,0,0,0,0,2.85,1.42,1.42,1.42,1.42,1.42,1.42,1.42,1.42,0,1.42,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,59,0
0,2.25,0,0,0,0,0,0,0,0,0,0,0.75,0.75,1.5,0,0,0.75,0,0,0,0,0,0,0,0.128,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.3,0,0.15,0.3,0.3,0,0,0,0,0,0,0,0.75,0.3,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.75,0.15,0.046,0,0,155,0
0,0,0.16,0,0.92,0.08,0,0.16,0,0,0,0,3.53,0,0,0,0,0,0.08,0,0,0.16,0,0,0,0.011,598,0
0.48,0,0,0,0.96,0,0,0,0,0,0,0,2.88,0.96,0.96,0.96,0.48,0.96,0,0.48,0,0,0.48,0,0.138,0,147,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.15,0,0,0,0.07,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.082,0,328,0
0.07,0.03,0.07,0,0.71,0,0.03,0,0,0,0,0,1.58,0.26,0.11,0.11,0,0.22,0.18,0.03,0,0,0,0,0.028,0.016,1356,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,0,1.94,0.294,0,0,68,0
0,0.53,0,0,0.26,0,0,0.26,0,0,0,0,1.61,0.8,0,0.8,0,0,0.26,0,0,0,0.26,0,0,0,139,0
0,0.92,0,0,0.92,0.92,0,0.23,0,0,0,0,0.23,0,0.23,0,0,0.23,0.23,0,0,0,0,0.026,0.026,0,480,0
0,0,0,0,0,0,0,0,0,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,0,319,0
0.08,0,0,0,0.24,0,0.08,0,0,0,0,0,0.49,0.57,0,0,0,0,0.16,0,0,0,0.08,0.044,0,0.033,628,0
0,0.71,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055,0,138,0
0,0,0,0,3.17,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,65,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,8.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0.09,0.181,0,153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0
0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,1.73,0,0,0,51,0
0,0,0.16,0,0.64,0,0,0.48,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.021,0.063,432,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,0,298,0
0.75,0,0,0,3,0,0,0,0,0,0,0,0,0,1.5,0,0,1.5,0,0,0,0,0,0,0,0,100,0
0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,227,0
0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0.29,0.58,0,0,0.58,0,0,0,0,0,0,0,1506,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,311,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,3.37,1.4,0.28,0.28,0.28,0.28,0.56,0.28,0.56,0,0.28,0.093,0,0,207,0
0.11,0,0,0,0.34,0,0,0,0,0,0,0,0.56,0.68,0,0,0,0,0.22,0,0,0,0,0.03,0,0.03,678,0
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,1.25,0,1.25,0.209,0,0,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.112,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,12,0
0.03,0,0,0,0.15,0,0,0.03,0,0,0,0,0.46,0.27,0,0.06,0,0,0.15,0,0.03,0,0.12,0,0.128,0,1827,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,1.29,0,0,0,0,0,0,0,2.59,2.59,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0.213,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.92,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0
0,0,0.35,0,2.13,0,0,0.71,0,0,0,0,4.62,0,0,1.06,0,0,0.35,0,0.35,0,0.71,0.055,0,0,206,0
