@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0.03,0.03,0,0,0.03,0.15,0,0,0,0,0,0,0.46,0.03,0.15,0.12,1.19,0.024,0.178,0,3.427,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,1.142,0
0,0,0,0,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047,0
0,0,0,0,0,0.27,0,1.36,0,0,0,0,0.27,0,0,0,0,0,0,0.23,2.521,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.357,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.064,0,1.12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.26,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0.53,0.26,0,0.046,0,1.222,0
0,0,0,1.78,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,2.43,0,0.142,0,2.136,0
0.2,0.06,0,0,0,0.95,0.27,0,0.06,0,0,0,3.47,0,0.06,0.06,0,0.027,0.09,0,2.423,0
0.16,0,0.33,0.83,0.33,1.51,0,0,0,1.67,0,0.33,0,0,0,0,0,0,0.205,0,4.984,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,4.5,0.145,0,0,2.638,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,1,0
0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,6.45,0,0,0.512,0,2.4,0
0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.266,0,18,0
0.28,0,0,0,0,0.28,0.28,0,0.28,0,0,0.28,0,0,0,0,0.28,0,0.103,0,1.403,0
0.02,0,0,0.13,0,0.13,0,0,0,0,0,0,0.46,0,0.41,0,0,0.166,0.158,0,2.984,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.17,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,4.58,0,0.57,0.85,0,0.144,0.192,0,2.306,0
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.121,0,0.507,7.326,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0.87,0,0.327,0.327,0,1.3,0
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.6,1.2,0,0,0.085,0,1.735,0
0,0.51,0,0.51,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.071,0,2.076,0
0,0,0,0,0,1.41,0,0,0,0,0,0,0.47,0,0.47,0,0,0,0.137,0,3.195,0
0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.8,0,1.6,0,0,0.25,0,2.065,0
0.17,0,0,0.35,0.17,1.78,0.17,0.17,0,0,0,0,3.2,0,0.17,0,0,0.071,0.143,0,2.464,0
0,0,0,0,0,1.61,0,0,0,0,0,0,0.8,0,0,0,0,0,0.417,0,1.411,0
0.07,0,0,0,0.15,1.07,0.15,0.07,0,0,0.22,0,1.83,0,0.07,0,0,0.127,0.174,0,2.182,0
0,0,0,0,0,0.35,0,0,0,0,0,0,1.41,0.35,0.35,0.7,0,0,0.222,0,1.506,0
0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0.4,0,0,0,1.372,0
0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,1.117,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0.092,0,1.568,0
0,0,0,0,0.27,0.55,0,0,0,0,0,0,1.1,0.55,0.83,0,0,0.543,0.349,0,2.724,0
0.29,0,0,0,0,0,0,0,0.29,0,0,0,1.19,0.29,0.89,0.59,0.29,0,0.196,0.049,1.843,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0.4,0,3.36,0
0,0,0,0,0,1.26,0,0,1.26,0,0,0,0,1.26,0,1.26,0,0,0,0,1.285,0
0,0,0,0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,0
0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,2.12,1.06,0,0.14,0,2.625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,1,0
0,0.41,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,4.096,0,0.776,7.531,0
0,0,0,0,0.87,0.87,0,0,0,0,0,0,1.75,0.87,0.87,0.87,0,0.139,0.976,0,1.767,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0.675,1.351,0,3.7,0
0,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0,1.4,0,0,0,0,0,1.393,0
0.46,0,0,0,0,1.85,0,0,0,0,0,0,0.92,0,0.92,0,0,0,0.125,0,1.51,0
0.17,0.08,0,0,0,0.25,0,0,0.08,0,0,0,0.76,0,0.68,0,0,0.157,0.205,0,2.883,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0.01,0,0,0,0,0.09,0,0,0.13,0,0,0,0.53,0,0.45,0,0,0.2,0.127,0,2.589,0
0.43,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.43,0,0,0,2.137,0
0,0,0,0,0,0.75,1.5,0,0.75,0,0,0,0,0,0,0.75,0,0,0.147,0,2,0
0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,2.769,0
0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0.78,0,0.12,0,2.862,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0.156,0,1.689,0
0,0,0,0,0,1.31,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,2.208,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0.166,0,3.888,0
0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,1.238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0,1.823,0
0.16,0,0,0,0,0.21,0.96,0,0.05,0,0.1,0,0,0,0,0.1,0,0.025,0.017,0.008,1.318,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2.64,0.66,0,0.66,0,0,0.293,0,3.968,0
0,0,0,0,0,0,0,0,0.19,0,0,0.38,0,0,0.58,0,22.05,0.135,0.339,0,4.13,0
0,0,0,0,0,0,0,0,1.38,0,0,0,2.77,1.38,0,0,0,0,0.464,0,2.333,0
0,0,0,0.83,0,1.67,0,0,0,0,0,0,0,0,0.41,0,0,0,0.068,0,1.673,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0.09,0.09,1.49,0.27,0.09,0,0.09,0,0,2.51,0.09,0.18,0,0,0,0.106,0,2.277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.07,0,0,0,0.14,1.04,0.14,0.07,0,0,0.22,0,2.23,0,0.14,0,0,0.111,0.151,0,2.25,0
0.08,0.16,0.04,0.04,0.12,0.32,0.12,0.04,0.08,0,0,0,0,0,0.65,0,0.28,0.016,0.243,0.016,2.747,0
0,0,0,0,0,0,0.73,0,0,0,0,0,1.47,1.47,0.73,0,0,0,0.363,0,2.171,0
0,0,0,0,0,0,0.33,0,0,0,0,0.33,0,0,0.33,0,4.33,0,0.112,0,1.542,0
0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,6.896,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,3.57,0,0.564,0,1.454,0
0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,1.09,0,0,0,3.304,0
0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0.74,0,2.22,0,0,0,2.72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,1.523,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0.58,0,0,0,0,2.32,0,0,0.19,0,0,0,0.19,0,0.19,0,0,0,0.251,0.071,2.08,0
0,0,0,0,0,0,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0,0,1.218,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.24,0,0,0,0,0,0,9.33,0,0,0,0,0,0.037,0,10.012,0
0,0,0,0,0,0.47,0,0,0,0,0,0,0.47,0,0.94,0,0,0,0,0,1.766,0
0,0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,0.536,0.268,2.529,0
0,0,0,0,0,3.33,0,0,0,0,0,0,2.22,0,0,0,0,0,0.191,0,1.454,0
0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0.155,0,2.862,0
0,2.07,0,0,0,0.51,0,0,0,0,0,0,0.51,0,0,0,0,0,0.07,0.211,25.812,0
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,1.386,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3.176,0
0.3,0,0,0,0,0.15,0,0,0,0,0,0,1.38,0.15,0.3,0.61,0,0.131,0.183,0,1.837,0
0.12,0,0,0,0,0.37,0,0,0,0,0,0,0.62,0,0.12,0,0,0.12,0.189,0,3.302,0
0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,2.22,2.22,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,1.78,0,0,0,0,0,1.406,0
0.34,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0.34,0,0.374,0,1.775,0
0,0,0,0.08,0.03,0.64,0.08,0.01,0.05,0.03,0,0,0,0.03,0.76,0,0.1,0.024,0.254,0,2.128,0
0.13,0,0,0,0,0.41,0.27,0,0,0,0,0,0,0,0,0.27,0.13,0,0.294,0,1.409,0
0.08,0,0,0.08,0,0.24,0,0,0,0,0,0,0.49,0,0.16,0,0,0.126,0.172,0,3.212,0
0.25,0,0,0,0,0.51,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0.082,0.041,1.287,0
0,0,0,0,0,2.38,0,0,0,0,0,0,2.38,0,0,0,0,0,0.404,0,3,0
0,0,0,0.5,0,0.5,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0.062,0,3.461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0.81,0,0,0,0.135,0.135,1.958,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0.497,0.124,3.904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,1.35,1.35,0.205,0,0,1.722,0
2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0.255,0,1.842,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,1,0
0,0,0,0,0,1.15,0,0,0,0,0,0,0.38,1.93,0,0,0,0,0.129,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,1.56,0
0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,2.22,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.23,0,0.46,0,0.92,0,0,0,0,0,0,1.15,0,0.23,0,0.23,0.063,0.063,0,1.616,0
0.05,0,0,0,0,0.15,0,0,0,0,0,0,0.78,0,0,0.1,0,0.223,0.162,0,2.725,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,1,0
0,0,0,0,0,2.22,0.65,0.13,0,0,0.13,0,2.09,0,0.26,0,0,0.018,0.073,0,2.556,0
0,0,0,0,0,0.86,0,0.51,0,0,0,0,0.69,2.76,0,0,0,0,0.078,0,1.203,0
0,0,0,0,0,0.31,0,0,0,0,0,0,1.27,0.63,0.95,0.63,1.91,0.05,0.304,0,2.186,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,1.72,0,0,0,0,0,0,3.44,1.72,0,0,0,0,0.487,0,2.533,0
0.04,0.14,0,0.09,0.09,1.04,0,0,0,0,0,0,0.04,0,0.24,0,0,0.02,0.16,0,2.667,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,1,0
0,0.24,0,0.24,0,0,0,1.48,0,0,0,0,0.49,0,0.74,0,0,0,0,0,9.31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.472,0
0,0,0,0.34,0,1.36,0.34,0,0,0,0,0,0.34,0,0.34,0,0,0,0.055,0,1.421,0
0,0,0,0,0,0,0,0,0,0,0,0,1.76,0.58,0.58,0.58,0,0.188,0.566,0,2.246,0
0,0,0,0,0,2.7,0,0,0,0,0,0,0.9,1.8,0,0,0,0,0,0,1.45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,2.181,0
0,0,0,0,0,0.53,0,0,0,0,0,0,1.41,0,2.83,0,3,0.271,0.753,0,4.84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0.092,0,1.84,0
0.09,0,0,0,0.09,1.33,0.19,0,0.09,0,0,0,4.37,0.19,0.19,0.28,0,0.21,0.052,0,2.731,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.619,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0.537,0,1.2,0
0,0,0,0,0,1.05,0,0,0,0,0,0,4.21,0,0,0,0,0.169,0,0,2.096,0
0,0,0,0,0,0,0,0,0,0,0,0,9.09,2.27,0,0,0,0,0.664,0,3.157,0
0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0.682,0,2.705,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.131,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,1,0
0.08,0.08,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0.08,0,0,0.148,0.136,0,3.995,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.172,0.172,0,1.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0.14,0,1.592,0
0.08,0,0,0,0,0.24,0,0,0.08,0,0,0,0.49,0,0.16,0.08,0,0.221,0.188,0,2.816,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,1.25,1.25,2.5,0,0,0,3.3,0
0,0,0,0,0,1.48,0,0,0,0,0,0,1.31,1.31,0.16,0.16,0,0,0.022,0,1.638,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0.17,0,0.032,0,1.189,0
0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0.58,0,0,0.203,0,3.294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.67,0,0,0.679,0,1.636,0
0,0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,1.13,0,0.634,0,0,1.347,0
0,0,0,0,0,0.59,0,0,0,0,0,0,0.59,0,0,0,0,0,0.215,0,2.741,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0.377,0,2.925,0
0,0,0,0,0,0,0,0,0,0,0,0,9.52,4.76,0,0,0,0,1.257,0,3.333,0
0.08,0,0,0,0,0.25,0,0,0,0,0,0,0.77,0,0.43,0,0,0.098,0.16,0,2.634,0
0,0,0,0,0,1.53,0,0.38,0,0,0,0,3.84,1.53,0.38,0.76,0,0,0.163,0,2.297,0
0,0.56,0,0,0,1.7,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0,2.028,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,1.857,0
0.08,0,0,0,0,0,0.08,0,0,0,0,0,0.16,0,0.08,0,0,0,0.085,0.007,4.858,0
0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0.148,0,1.669,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,0.475,0,2.95,0
0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0.567,0.378,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0.54,0.054,3.787,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833,0
0,0,0,0,0,0.28,0.28,0,0,0,0,0,0.86,0,0,0,0.28,0,0.216,0,1.3,0
0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,1.58,0,0.287,0,1.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.09,0,0,0,0,0,0,1.81,0,0.36,0,0,0,0.201,0,2.293,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,0,0,0.1,0,0.63,0.21,0,0,0,0,0,3.82,0,0.1,0,0,0.215,0.043,0,2.221,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,3.222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,2.94,0,0,0,0,1.562,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0.552,0,2.093,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,2.094,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,4.2,0.46,0.46,0.46,0,0.151,0.227,0,2.482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666,0
1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0
0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,1.36,1.36,0,0,0,2.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,1.863,0
0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.89,0,0,0.091,0,1.276,0
0,0,0,0.42,0,1.28,0.42,0,0,0,0,0,2.57,0.14,0.28,0,0,0.08,0.242,0,2.275,0
0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,1.148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.6,0,0,0,0,0,0,9.62,0,1.06,1.06,0,0.425,0,0,2.567,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,1.28,0,0,0,0.194,0,3.631,0
1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.391,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,1.66,0,5,0,0.554,0,2.294,0
0,0.07,0,0,0,1.34,0.07,0.14,0,0,0.07,0,3.03,0,0.21,0,0,0.084,0.177,0,2.25,0
1.11,0,0,0,0,0,0,0,0,0,0,0,2.22,1.11,1.11,1.11,0,0,0.353,0,2.1,0
0,0,0,0,0,1.49,0,0,0,0,0,0,1.49,0,0,0,1.49,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.92,1.85,0,0.295,0,2.535,0
0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,1.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0.37,0.37,0,0,0,0,0.37,1.48,0,0,0.37,0,0,0.067,0,1.437,0
0,0,0,0,0.48,0,0,0,0.48,0,0.96,0,0,0,0,0.48,0,0,0.076,0,1.884,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,5.76,0,0.336,0,2.352,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,1.734,0,3.083,0
0,0,0,0,0,0.57,0,0,0,0,0,0,0.57,0,0,0,0,0,0.093,0,1.136,0
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681,0,2.037,0
0,0,0,0,0,0.37,0.37,0,0,0,0,0,0,0,0,0.37,0,0,0.054,0,1.066,0
0,0,0,0,0,0.34,0,0,1.04,0.34,0,0,0,0,0,1.04,0.34,0,0.122,0,1.963,0
0,0,0,0,0,0,0,0,0,0,0,0,8.69,0,4.34,1.44,0,0,0,0,5.357,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.095,1.688,0
0,0,0,0,0,0,0,0,0,0,0,0,2.44,0,0.3,0,0,0.301,0.043,0,2.161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09,0,0,0.28,0,0.76,0.09,0,0,0,0,0,2.66,0,0.09,0,0,0.026,0.093,0,2.658,0
0,0,0,0.14,0,0.98,0,0.14,0,0,0,0,1.82,0.28,0.14,0.14,0,0,0.077,0,1.502,0
0,0,0,0,0,0,0.86,0.86,0,0,0,0,3.44,0.86,1.72,1.72,0,0,0.27,0,2.288,0
0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0,0.4,0,0.065,0,1.84,0
0,0,0,0,0,0.67,0.67,0,0,0,0,0,2.68,0.67,0.67,1.34,0,0.107,0.537,0,2.604,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,1.692,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,3.862,0
0,0,0,0,0,1.53,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0.36,0,0,0,0,0,0,6.25,0,1.47,0,0,0.279,0.767,0,3.722,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,5.43,1.08,0,1.08,0,0,0.472,0,5.291,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0.24,0,0,0,0.48,0,0,1.69,0,0,0,0,0,0.034,0,3.202,0
0,0.35,0,0,0,1.23,0,0.88,0,0,0,0,0.17,0,0,0.17,0,0,0.038,0.095,2.059,0
0.39,0,0,0,0.13,0.13,0,0,0.13,0,0,0,0,0,0,0,0,0,0.066,0.022,1.514,0
0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,2.615,0
0,0,0,0,0,0.56,0,0,0,0,0,0,0.56,0,0,1.12,0,0,0.311,0,2.486,0
0,0,0,0,0,0.6,0.6,0,0,0,0,0,0,0,0.6,0.6,3.04,0.094,0,0,1.976,0
3.94,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.145,0,0,1.187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0.719,0,1,0
1.14,0,0,0,0,1.14,0,0,0,0,0,0,0,2.29,0,1.14,0,0,0,0,1.19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,5.5,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,2.85,0,0,0,0,3.8,0
0.05,0,0,0,0,0.16,0,0,0,0,0,0,0.64,0,0.75,0.05,0,0.172,0.195,0,2.758,0
0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.228,0,1.962,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0
