@relation spambase

@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_business numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0.76,0,0,0,0.5,0.59,0,0,0,0,0.08,0,0,0,0.022,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,8,0
1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.52,0,0,0,0.78,0.83,0,0,0,0,0,0.05,0,0,0.015,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.059,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,0,0,8,0
0,0,0,0,0.29,0,1.19,0.59,0.29,0,0.29,0.29,0,0.89,0.29,0,0,0.049,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.029,0,18,0
0,0.01,0.16,0,0.01,0,0.56,0.58,0,0.03,0,0.03,0.01,0.01,0,0,0.005,0,66,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0.68,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0.031,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,0
0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,52,0
0,0,0,0,0,0.5,1.52,2.03,0,0,0,0,0,0,0,0,0.061,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.41,0.2,0.2,1.57,0.2,0,0.41,0.1,0,0.1,0.016,0.033,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,2,0
0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,4,0
0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0.39,0,0.065,0,55,0
0,0,0,0,0,0,0.53,0.35,0.17,0,0.17,0,0.71,0.17,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.3,0,0,0,0,0,0.75,0.3,0.15,0,0.15,0,0,0.15,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,8.49,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,1.82,0,0,0.09,71,0
0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,1.35,1.01,0.33,0,0.33,0,0,0.33,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,3.12,0,1.56,1.56,0,0,0,12,0
0,0,0,0,0,0,4.58,0,0,0,0,0,0,0.85,0,0,0,0,19,0
0,0,0,0,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,43,0
0,0,0.3,0,0.3,0,0,0,0,0,0,0,1.21,0,0,0,0,0.231,28,0
0,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,1,0
0,0.52,0,0,0,0,1.83,1.57,0,0,0,0,0,0.52,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.03,0,0.03,0,0,0.07,0,0,0.03,0,0.03,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0.76,0,0.76,0,0.76,0,0.76,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,3.26,0,0,0,10,0
0,0,0,0,0,0,0.24,0.24,0,0,0,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,1.28,0,0,0,0,2.14,1.28,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,3,0
0,0,0,0,0,0,0.49,0.49,0,0,0,4.75,0,0.09,5.74,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,1.11,0,0,0,0.61,0.74,0,0,0,0,0,0,0,0,0.034,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,3,0
0,0,0,0.28,0,0,0.28,0.28,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,7.14,3.57,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.66,0,0,0,0.62,0.66,0,0,0,0,0,0,0,0.04,0.013,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0.19,0,0,0.38,0,0,0,0,0,0.38,0,0,0,0.044,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0.12,0.12,0,0,0,0,0,0,0,0.25,0,0.63,0,0,0.018,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.27,0.27,0,0,0,12,0
0,0,0,0,0,0,7.14,3.57,3.57,0,3.57,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.087,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0,12,0
2.22,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.51,0,0,0,0.67,0.72,0,0,0,0,0,0,0,0,0.014,0,85,0
0,0,0,0.19,0,0,0.19,0,0,0,0,0,0.38,0,0,0,0.045,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,97,0
0,0,0,0,0,0,6,4,0,0,0,0,1,0,0,1,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,1.01,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,1.94,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.36,1.36,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0.87,0.87,0,0,0,0,0,0.87,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,8,0
0,0,0,0,0,0,4.02,2.01,0.5,0,0.5,0,0,0.5,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,1.02,0,0,0,0.56,0.68,0,0,0.11,0,0.11,0,0,0,0.029,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,8,0
0,0,0,0,0,0,2.49,0.62,0,0,0,0,0,0,0,0.2,0,0,127,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,2.06,1.19,0,0,0,0.65,0,0,2.6,0.1,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,28,0
0,0,0.66,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,12,0
0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,9.62,0,0,0,0,0,0.53,1.06,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.4,0,0.1,0,0,0.1,0,0,0,0,0,0.4,0.2,0.8,0,0.015,0,18,0
0,0,0,0,0.62,0,3.1,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,1,0
0,0,0,0,0,0,4.65,2.32,2.32,0,2.32,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.857,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,9,0
0,0.05,0.47,0,0.26,0,0.79,0.85,0,0,0,0,0,0,0,0,0.014,0,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.011,28,0
0,0,0,0,0,0,8,4,4,0,4,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,2.89,1.44,0,0,0,0,0,0,0,0,0,0,10,0
0,0.43,0,0.14,0.93,0,4.3,0,0,0,0,0,0,0,0,0.14,0.028,0,24,0
0.49,0.99,0,0,0,0,3.48,2.48,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,1.14,1.14,0,0,0,0,0,0,0,0,0,0.198,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,14,0
0,0,0,0,0,0,2.06,1.37,0.68,0,0.68,0,0,0.68,0.68,0,0,0.108,25,0
0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0,0,0,22,0
0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,34,0
0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,2,0
0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,2.4,1.6,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,11,0
0,0,0,0,0,0,0.64,0.64,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,1.02,0,0,0,5,0
0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,5,0
0,0,0.48,0,0,0,0.64,0.69,0,0,0,0,0,0,0,0,0.015,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0.93,0,0,5,0
0,0,0.66,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0.047,0.094,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0.11,0.34,0,0.34,0,0,0,0,0,0,0,0,0.92,0,0.068,0.017,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116,0,5,0
0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.11,0,0,0.11,0.11,3.45,0,0,0,0,0,0,0,0,0,0.078,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0.04,70,0
0,0,0,0,0,0,0,0,0,0,0,1.01,0,1.01,1.01,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.04,0.16,0.08,0.04,0.04,1.76,0.6,0,0.04,0,0,0.04,0,0,0,0.071,0.011,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,4,0
0,0,0.23,0,0,0,0.53,0.55,0,0.01,0,0,0,0.01,0,0,0.005,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.46,1.23,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,0,0,0,6,0
0,0,0.22,0,0.22,0,0.67,0,0,0,0,0,2.02,0,0,0,0,0.232,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0.439,43,0
0,0.09,0,0.09,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0.006,185,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.06,0,3.47,0,0,0,0,0,0,0.13,0,0.13,0.018,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,9,0
0,0.4,0,0,0,0,2.86,2.45,0,0,0,0,0,0,0,2.45,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,47,0
0,0,0,0,0,0,0.25,2.57,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,3.07,0,1.53,3.07,0,0,0,12,0
0,0,0.8,0,0,0,0.62,0.71,0,0,0,0,0,0,0,0,0.024,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,0,0,0,0,0,33,0
0,0.5,0,0,0,0,0.5,0.25,0,0,0,0,0.25,0,0.25,0,0,0,7,0
0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,3.7,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,10,0
0,0,0.28,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0.242,0,26,0
0,0.86,0,0,0,0,3.47,5.21,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,2.12,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0.33,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1,0
0,0,0,0,0.7,0,0,0,0,0,2.11,0,0,0,0,0,0,0,200,0
0,0.13,0,0,1.24,0,3.17,0,0,0,0,0,0,0,0,0.13,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0.106,11,0
0,0,0.01,0.03,0.53,0.01,0,0,0,0,0.03,0,0.03,0.03,0.23,0.15,0,0.01,58,0
0,0,0,0,0,0,0,0,0,0,0,1.62,0,0.81,1.62,0,0,0.137,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,7,0
0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,10,0
0.21,0,0,0,0,0,0.21,0.21,0,0,0,0,0,0,0,0,0.069,0,37,0
0,0,0,0,0,0,0.14,0,0,0.14,0,0,0,0,0.14,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,15,0
0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.44,0.44,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,8.69,4.34,4.34,0,4.34,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.7,0,0,0,0,0,2.11,0,0,0,0,0,0,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0.56,0,0,0.56,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,1.57,1.4,0,0,0,2.8,0,0,2.8,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657,14,0
0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,4.54,0,0,0,0,0,1.81,0.45,1.36,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,3,0
0,0,0,0,0,0,2.97,1.98,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0.1,0,1.47,0.36,0,0,0,0,0,0,0,0.15,0.061,0.007,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.08,0,0.02,0.14,0.04,0,0,0,0.02,0.02,0.1,0.02,0,0.33,0.1,0.018,0.003,81,0
0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.52,1.01,1.01,0,0.5,0,0,0.5,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.51,0,1.03,0.51,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,2.56,0,0.51,0,0.51,0,0,0,0.51,0,0,0,24,0
0,0,0,0,0,0,0,1.35,0,0,0,0,0,1.35,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,1.6,0.8,0.8,0,0.8,0,0,1.6,0,0,0,0,12,0
0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0.98,3.92,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,1.44,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,1.78,1.78,0,0,0,0,0,0,0,0,0,0.307,14,0
0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,1.82,0,0,0.09,71,0
0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1.02,0,0,1.02,0,0,0,0.142,0,10,0
0,0,0,0,0,0,1.05,1.05,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,47,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,1,0
0,0.37,0,0,1.89,0,0.37,0.18,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0.27,0.27,0,3.06,0,0,0,0,0,0,0,0,0,0.039,0,24,0
0,0,0,0,0,0,0.37,0.74,0,0,0,0,0,0.37,0,0,0,0,34,0
0,0,0,0,0,0,0.96,0.96,0,0,0,0,0,0,0,0,0,0.161,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0.61,0,0,0,0.75,0.81,0,0,0,0,0,0,0,0,0.019,0,36,0
0,0,0,0,0,0,5.16,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,55,0
