@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,1.81,0,1.81,0,0,0,0,0,0.316,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,0,69,0
0,0,0,0,0,0,0.54,0.54,0,0,0,0.54,0.54,0,0,0,0.102,0.308,0,0,77,0
0.48,0,0,0,0,0,0.96,0,0,0,0,0.96,0.96,0.96,0.96,0,0,0.276,0,0,147,0
0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0.391,0,0,90,0
0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0.087,0,0,52,0
0,0,0,0,0,0,0.24,0,0,0.72,0,0,0,0,0,0,0,0.035,0,0,283,0
0.2,0,0,0,0,0,1,0.2,0,0,0,0,0.4,0,0.4,0,0.061,0.462,0,0,308,0
0,0,0.87,0.43,0,0,0,0,0,0,0,0,1.74,0,0.43,0,0,0.298,0,0,212,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0.68,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0.357,0,0,44,0
0,0,0,0,0,0,1.12,0,0,0.56,0,1.12,0,0,0,0,0,0.299,0,0,85,0
0,0,0,1.63,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,15,0
0.1,0,0,0,0,0,0.4,0,0,0.2,0,0.1,0,0,0,0,0.014,0.154,0.028,0,507,0
0.22,0,0,0,0,0,0,0.68,0.22,0,0,0,0,0,0,0,0,0.267,0,0,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,119,0
0.07,0,0,0.05,0,0,0.41,0.03,0.01,0.07,0.01,0.03,0,0,0,0.03,0.042,0.173,0.005,0.002,2954,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31,0,0,0,0,0,0.31,0.31,0,0.94,0,0,0,0,0,0,0,0.059,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,71,0
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0.75,0.37,0,0,0,0,0,0,0,0,0,0.056,0.112,0,232,0
0,0,0,0,0,0.86,0.86,0,0,4.34,0,0.86,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687,0,0,59,0
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0.22,0,0,27,0
2,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,53,0
0.76,0,0,0.76,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0.253,0,0,63,0
0,0,0,0,0,0,1.63,0,1.63,1.63,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0.4,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0.323,0,0.053,300,0
0,0,0,0,0,0,0,0,0,1.35,0,1.35,1.35,0.45,1.35,0,0,0.358,0,0.071,161,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,1.32,0,0,0,0,0.22,0,0,0.88,0,1.54,0,0.44,0,0,0,0.023,0.047,0.094,876,0
0,1.93,0,0,0,0.38,0,1.54,0.38,6.17,0,0.38,0,0,0,0,0,0,0,0,95,0
0,0.42,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,4.385,0,0,0.503,614,0
0.39,0,0,0,0,0.19,1.98,0,0,0.19,0,0,0.19,0.39,0.39,0,0.28,0.14,0,0,311,0
0,0,0,0,0,0,0.93,0,0,0,0,0,0,0.46,0,0,0,0.438,0,0,120,0
0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,10,0
0,0.35,0,0,0,0,1.23,0,0,0.7,0,0,0,0,0,0.88,0,0.038,0,0.095,447,0
0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409,0,0,10,0
0.07,0,0,0.07,0,0.14,1.04,0.14,0,0,0.22,0,0,0,0,0,0.111,0.151,0.02,0,720,0
0,0.36,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,3.972,0,0,0.504,334,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.149,0,0,43,0
0.67,0,0,0,0,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0.055,0,0,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,0,41,0
0.09,0,0,0.09,0,0.09,1.33,0.19,0.09,0.19,0,0.19,0.28,0.09,0.28,0,0.21,0.052,0,0,885,0
0,0,0,0,0,0,0,0,1.61,0,0,3.22,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185,0,0,80,0
0,0.2,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0.087,0,0,512,0
0,0.68,0,0,0,0.34,0,0,1.72,2.06,0,0,0,0,0,0,0,0.046,0,0,194,0
0.05,0,0,0,0,0,0.23,0,0,0.17,0,0.05,0,0,0,0,0.115,0.173,0.016,0,896,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0.052,0,0.235,618,0
0.08,0.17,0,0.08,0,0,3.39,0.17,0.08,0,0,0,0,0,0,0,0.023,0.046,0.023,0,436,0
0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,0,0,1.142,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0,178,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0.148,0,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0,15,0
0.05,0.02,0,0.02,0,0,0.38,0.02,0,0.12,0,0,0.02,0,0,0.05,0.011,0.144,0,0,1825,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.337,0,0.337,59,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,1.52,0,0,0,0,0,0,0,0.76,0,1.52,0,0,0,0,0.121,0.365,0,0,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0.578,1.734,0,0,37,0
0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0.329,0,0.365,114,0
0,0,0,0,0,0,0.52,0,0,0,0,0,0.52,0,0.52,0,0,0.274,0,0,61,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.169,0,0,76,0
0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0.087,0.087,0.087,110,0
0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.062,0,0,180,0
0,0,0,0,0,0,2.32,0,0,0,0,0,2.32,0,0,0,0,0.39,0,0,98,0
0,0,0,0,0.46,0,0.46,0,0,0,0,0.92,0,0,0,0,0.163,0.163,0,0.081,150,0
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253,0.169,0,52,0
0,0,0,0,0,0,0,0,1.61,0.8,0,0,0,0,0,0,0,0.089,0,0,89,0
0.26,0,0,0.26,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0.039,0,0,172,0
0,0,0,0,0,0,0,0,0,0.55,0,0.55,0,0,0,0,0,0.092,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0.203,0.407,0,112,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.342,0,0.342,55,0
0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0.173,0,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.41,0,0,0,0.41,0,1.04,0.2,0.41,2.29,0.2,0,0,0,0,0,0,0.069,0.103,0,485,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0.307,49,0
0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,17,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0.58,0,0.58,0.58,0,0,0,0,0,0,0,0.185,0,0.092,79,0
0.09,0,0,0.09,0,0,0.09,0.09,0.09,0.09,0,0,0,0,0,0,0,0.017,0,0,306,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,1.72,0,0,0,0,0,54,0
0,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.184,0.394,0,0,506,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0.68,0.9,0.22,0,0,0,0,0,0,0,0,0.094,0,0,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0.13,0.52,0.26,0,0,0,0,0,0,0,0,0.017,0.107,0.071,0,433,0
0,0,0,0.09,0,0,0.94,0.37,0,0,0,0,0,0,0,0,0.052,0.065,0,0,451,0
0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,3.84,3.84,0,0,1.092,0,0,32,0
0.1,0,0,0.15,0,0.2,0.65,0,0.25,0.65,0.05,0,0.15,0.25,0.2,0.05,0.014,0.139,0.058,0,1081,0
0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0.062,0,0,69,0
0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,78,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,38,0
0,0,0,0,0,0,1.25,0,0,1.25,0,0,0,0,0,0,0,0,0.204,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,6.896,60,0
0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0.094,0,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149,0,0,57,0
0.12,0,0,0,0,0,0.12,0.12,0,0.48,0,0,0.24,0,0.36,0,0.016,0.148,0.016,0,364,0
0,0.78,0,0,0,0,0.78,0,0,3.9,0,0,0,0,0,0,0,0.137,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,1.17,2.35,0,1.17,0,0,0.61,0,0,61,0
0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0.226,0,0,0,8,0
0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0.195,0,0,239,0
0,0,0,0,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0.485,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,0,0,29,0
0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0.128,0,0,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,1.28,0,0,0.552,0,0,90,0
0,0,0,0,0,0,0,0.54,0.54,0.54,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0
0,0,0,0.41,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0.068,0,0,82,0
0,2.07,0,0,0,0,0.51,0,0,0,0,2.59,0,0,0,0,0,0.07,0.141,0.211,413,0
0.35,0,0,0,0,0,0.71,0,0,1.06,0,0,0,0,0,0,0,0.067,0,0,40,0
0.55,0,0,0,0,0,0,0,0,0,0,1.66,0.55,0.55,0.55,0,0,0.367,0,0,108,0
0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0.753,0.113,0.037,0,169,0
0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,2.23,0,0,0,0,0.74,0,0,0,0,0,0,0,0,77,0
0,0,0,0,0,0,1.4,0,0,1.4,0,0.7,0,0,0,0,0,0.266,0,0,378,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,5.88,5.88,0,0,0.763,0,0,16,0
1.05,0,0,0,0,0,2.1,0,0,2.1,0,0,0,0,0,0,0,0.171,0,0,61,0
0,0,0,0,0.68,0,0,0,0,2.06,0,0.68,0,0,0,0,0,0.144,0,0.072,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.35,0,0,0,0,0,0.35,0,0,0.17,0,0.53,0.17,0.17,0.17,0,0.123,0.309,0,0,204,0
0,0,0,0,0,0,0.86,0,0,3.79,0,0,0,0,0,0,0,0.078,0,0,183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0.682,0,0,101,0
0,0,0,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0,0,0.327,0,0.109,162,0
0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0.645,26,0
0,0,0,0.51,0,0,0.76,0.25,0,0.76,0,0,0.25,0.51,0.25,0,0.186,0.26,0,0.037,183,0
0,0,0,0,0,0,1.61,0,0,1.61,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,2.25,0.75,0.75,0.75,0,0,0.222,0,0,77,0
0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404,0,0,27,0
0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0.86,0,0.125,0,0,72,0
0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.505,0,0.084,236,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.094,0,60,0
0,0,0,0,0,0.61,0.61,0,0,0,0,0,0,0.61,0,0,0.179,0,0,0,67,0
0,0,0,0,0,0,0.94,0,0,0.94,0,0,0,0.47,0,0,0,0,0,0,112,0
0.41,0,0,0.82,0,0,1.23,0,0,0,0,0,0,1.65,0,0,0,0.198,0,0,113,0
0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.75,0,0,0.369,0,0,63,0
0,0.87,0,0,0,0,0.87,0,0,0.87,0,0,0,0,0,0,0,0,0.138,0,47,0
0,0.85,0,0,0,0,0.42,0,0,0,0,0,0.42,0.42,0.42,0,0,0.112,0,0,125,0
0,0,0,0,0,0,0,0,0,0,0,0.48,0.48,0,0.48,0,0.471,0.55,0,0,171,0
0.76,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0.135,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0.22,0,0,0,0,0.22,0,0,0,0,0.22,0,0,0.22,0,0,0.053,0,0,705,0
0,0,0,0,0,0,1.35,0,0,1.35,0,0,0,0,0,0,0,0,0,0,47,0
0.16,0,0,0.16,0.33,0.33,1.51,0,0,3.85,0,0,0,0,0,0,0,0.205,0.051,0,638,0
0,0,0,0,0,0,0,0.55,0.55,0.55,0,0,0,0,0,0,0,0.093,0,0,82,0
0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0
0.43,0,0,0.43,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,109,0
0,0,0,0,0,0,0,0,0,0.4,0,0,0,0.4,0,0,0,0.099,0,0,135,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0.47,0,0,0,0,0,0,0,0.23,0,0,0,0,0.119,0.158,0,0,295,0
0,0,0,0,0,0,0,0,0.41,0.41,0,0,0,0,0,0,0,0.229,0,0.057,265,0
0,0,0,0,0.67,0,0,0,0,0.67,0,0.67,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0.166,0.166,0,0,40,0
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,5.55,0,0,0,5.55,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,1.47,0,2.94,0,0,0,0,0,0,0,0,0,0,69,0
0.55,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,61,0
0,0.04,0,0,0,0.04,0.74,0,0.13,0.65,0,0,0.23,0.18,0.23,0,0.027,0.184,0.061,0,1184,0
0,0,0,0,0,0,0,0,0,0,0,1.58,3.17,1.58,1.58,0,0,0.4,0.601,0,84,0
0,0.62,0,0,0,0,0,0,0.62,3.1,0,0,0,0,0,0,0,0.384,0,0.096,294,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0.04,0,0,156,0
0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0.086,0,0,79,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0.52,0,0.52,1.05,0.52,0,0,0,0.166,0,0,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
0,0,0,0,0,0.2,0.41,0.1,0.1,0,0.1,0,0,0,0,0,0.074,0.134,0.059,0,597,0
0,0,0,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,0,5.277,0,0,22,0
0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,1.239,0,0,13,0
0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,94,0
0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.271,0.09,0,0,122,0
0,1.35,0,0,0,0,0.19,0,0,0.38,0,0,0,0,0.58,0,0,0.337,0,0,693,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0.391,0,0,18,0
0,0,0,0,0,0,0,0,0,0.76,0,0.76,0,0,0,0,0,0.123,0,0.123,148,0
0,1.23,0,0,0,0,0.61,2.46,0,1.23,0,0.61,0,0,0,0,0,0.224,0,0,20,0
0.56,0,0,0.56,0,0,1.12,0,0,0,0,0,0,0,0,0,0.111,0.111,0,0,32,0
0,0,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,0,62,0
0.31,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,62,0
0,0,0,0,0.31,0.31,0.31,0,0,0.63,0,0.95,0,0,0,0,0,0.255,0,0.255,259,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.337,0,0.337,59,0
0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,1.26,1.26,1.26,0,0,0.141,0,0,57,0
0.02,0,0,0.31,0,0.02,0.08,0,0,0.06,0,0.02,0,0,0,0,0.185,0.15,0.006,0,2078,0
0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,4.096,0,0,0.776,354,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,81,0
0,0,0,0,0,0,0,0,0,0,0,2,2,4,2,0,0,0.682,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0.175,0,0,18,0
0,0.13,0,0.13,0,0,0.13,0,0.13,0.39,0,0,0,0,0,0,0.02,0.061,0.04,0,372,0
0,0,0,0,0.87,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.159,0,203,0
0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0.404,0,0,98,0
0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0.75,0,0,0.128,0.128,0.128,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543,0,0,10,0
0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0.048,0.339,0,0,215,0
0,0,0,0,0,0,0,0,0,0.86,0,0.86,1.73,0.86,0.86,0,0,0.131,0,0,47,0
0.9,0,0,0,0,0,1.8,0,0,1.8,0,0,0,0,0,0,0,0.149,0,0,83,0
0,0,0,0,0,0,1.07,0,0,0.46,0,0,0.3,0,0,0,0,0.264,0,0.026,347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,47,0
0.78,0,0,0,0,0,0.78,0,0,0.78,0,0,0,0,0,0,0,0,0,0,30,0
0.6,0,0,0,0,0,0.91,0.6,0,1.82,0,0,0,0,0,0,0.088,0.044,0,0,120,0
0,0,0,0.61,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0.11,0,0,0,0,0,0.45,0,0.11,0.9,0,0,0,0,0,0,0.017,0.136,0,0.017,427,0
1.04,0,0,0,0,0,0,0,0,0.52,0,1.04,0.52,0.52,0.52,0,0,0.309,0,0,151,0
0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,1.25,0,0.62,0,0,0,0,0,0,0,0,0.103,0,0,31,0
0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0.49,0,0,0.21,0,0,125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0,0,50,0
0,0,0,0,0,0,1.86,0,0,0.93,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0.46,0.153,73,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,110,0
0.3,0,0,0,0,0,0.15,0,0,0.61,0,0.61,0.15,0.15,0.15,0,0.131,0.183,0,0,305,0
0,0,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.228,0,0,106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,53,0
0.08,0.16,0,0,0.04,0.12,0.32,0.12,0.08,0.2,0,0,0,0,0,0,0.016,0.243,0,0.016,1995,0
0,0,0,0,0,0,0,0,0,0,0,1.98,2.97,0.99,0.99,0,0,0.479,0,0,121,0
0,0,0,0,0,0,0.34,0,1.04,0,0,0,0,0,0,0,0,0.122,0,0,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0,0,55,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0.709,0,0,23,0
0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0.574,0,0,12,0
0,0,0,0,0,0,0,0,0,0.33,0,2,0.66,0.66,0.66,0,0.101,0.254,0.05,0,248,0
1.11,0,0,0,0,0,0,0,0,3.33,0,2.22,1.11,1.11,1.11,0,0,0.353,0,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,1.503,31,0
0,0,0,0.48,0,0.48,0.48,0,1.44,1.44,0.48,0,0,0,0,0,0,0,0,0,142,0
0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,1.204,0,0,0,9,0
0,0,0,0,0,0,1.29,0,0.32,0,0,0,0,0,0,0,0,0.145,0,0,120,0
0.26,0,0,0.26,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0.033,0,0,111,0
0.06,0,0,0.12,0,0,0.55,0.06,0.06,1.05,0,0,0,0.18,0.31,0,0,0.182,0.109,0,1056,0
0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0.467,0,0,124,0
0,0,0,0,0.88,0,0.88,0,0,0,0,0,0,0,0,0,0,0.133,0,0,44,0
0,0,0,0,0,0,0,0,0,0,0,3.5,2.63,1.75,1.75,0,0,0.49,0,0,130,0
0,0,0,0.79,0,0,3.17,0,0,0,0,0,1.58,0,0.79,0,0,0.263,0,0,103,0
