@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_order numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_project numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,1.61,0,6.45,0,0,0,0,1.61,0,0,0,0,0,0,0,1.727,0
0,0,0,0,0,0,0,0,0,0,1.14,0,0,3.44,0,0,0,0,2.29,0,0,0,0,3.28,0
0.34,0,0,0,0,0,0,0,0.69,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,1.526,0
0,0,0,0,0,0,0,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0,0.54,0.087,2.363,0
0,0,0,1.28,0,0,1.28,0,0,0,1.28,0,0,1.28,1.28,1.28,1.28,0,1.28,0,1.28,0,0,2.21,0
0,0,0,0,0,0,0,0,0,0,1.98,0,0,0.99,0.33,0.33,0.33,0,0.33,0,0.33,0,0,2.238,0
0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0.47,0.076,1.833,0
0,0,0,0,0,0,0,0,0,0,5.81,0,1.16,0,0,0,0,0,0,0,0,0,0.49,2.125,0
0,0,0,0,0,0,0,0,3.17,0,3.17,0,0,0,1.58,0,0,0,0,0,0,0,0,1.384,0
0,0,0,0,0.14,0,0.28,0,3.08,0,0,0,0,0,0.14,0.14,0,0,0,0,0,0,0,1.82,0
0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.928,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0,0,1.526,0
0,0,0,0,0.42,0,0,0,0.84,0,2.1,6.75,0,0,0,0,0,0,0,0,0,0,0.073,6.186,0
0,0,0,0,0,0,0,0,1.58,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0.6,0,0.6,0,0,0,0,0.6,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,6.09,0
0,0,0,0.37,0,0,0,0,0.37,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,1.066,0
0,0,0,0,0.05,0,0,0.11,0.81,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,1.864,0
0,0,0,0,0,0,0,0,1.15,0,2.89,0,0,0,0,0.57,0,0,0,0,0,0.57,0,1.379,0
0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.95,0,0,0,1.9,0,2.142,0
0,0,0,0,0,0,0,0,0.75,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,1.433,0
0,1.38,0,0,0,0,0,0,0,0,9.72,0,0,0,0,0,0,0,0,0,0,0,0,2.052,0
0,0.28,0,0,0,0,0,0,0.28,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0.14,0.022,2.621,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.75,0,0,1.75,1.75,0.87,0.87,0,1.75,0,0.87,0,0.107,2.454,0
0,0,0,0.11,0,0,0,0.11,1.02,0,0.11,0,0,0.22,0,0,0,0,0.22,0,0.11,0,0,1.637,0
0,0.08,0,0,0.08,0,0,0.08,0.34,0,0.26,0,0,0.08,0,0,0,2.35,0,0,0,0,0,3.205,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187,0
0,0.41,0,0,0,0,0,0,0.41,0,0.41,8.29,0,0,0,0,0,0,0,0,0,0,0.07,7.531,0
0,0,0,0,0,0,0,0,0.39,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0
0,0,0,0,0,0,0,0,0,0.74,1.49,0,0,0,0,0,0,0,0,0,0,0,0,1.966,0
0,0,0,1.36,0,0,0,0,0.34,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,1.085,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,0,4.16,0,4.16,0,0,3.333,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0.38,0.38,0,0.38,0,1.55,0,1.16,0,0,0,0,0,0,1.93,0,0,0,0,0,2.953,0
0,0,0,3.44,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.208,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,1.83,0,0,0.91,0.91,0.91,0.91,0,0.91,0,0.91,0,0,1.918,0
0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0.65,0,0.65,0,0,2.211,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0.27,0,0,0,0,0.54,0,1.63,0,0,0.27,0.27,0.27,0.27,0,0.27,0,0.27,0,0,4.608,0
0,0,0,0,0,0,0,0,0.59,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,3.086,0
0,0,0,0,0,0,0.36,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,1.277,0
0,0,0,0,0,0,0,0,0,0,0.66,0,0,0.66,0.66,0.66,0.66,0,0.66,0,0.66,0,0.05,2.725,0
1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.285,0
0,0,0,0,0,0,0,0,1.28,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0,0,0.05,0.05,0,0.52,0,0.15,0,0.31,0,0,0,0,0,0,0.47,0,0,0,0.1,0,2.725,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.76,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0.266,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,3.478,0
0,0,0,0,0,0,0,0,0.91,0,0,0,0,0.45,0,0,0,0,0.22,0,0,0.22,0,1.768,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.86,0.86,0,0.86,0,0.86,0,0,1.978,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.533,0
0,0,0,0.32,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,1.392,0
0,0,0,0,0,0.46,0,0,0.46,0,0.46,0,0,0,0,0,0,2.3,0,0,0,0,0.163,2.343,0
0,0,0,2.38,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.19,0,0,1.24,0.13,0,0.32,0,0.45,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0.102,4.771,0
0.28,0,0,0.57,0,0,0,0,0.28,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0.308,1.148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.28,0,0.86,0,0,0,0.28,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0
0,0,0,0.34,0,0,0,0,0.34,0,0,0,0,0,0.34,0,0,3.06,0,0,0,0,0,1.25,0
1.26,0,0,0,0,0,0,0,1.26,0,2.53,0,0,2.53,0,0,0,0,0,0,0,0,0,2.842,0
0,0,0,0,0,0,0,0,1.53,0,0.76,0,0,0.38,1.53,0.38,0.38,0,0.38,0,0.38,0,0,2.297,0
0,0.78,0,0,0,0,0,0,0.78,0,5.46,0,0,0,0,0,0,0,0,0,0,0,0.275,1.625,0
0,0,0,2.02,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,2.02,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.76,0.76,0.76,0,0.76,0,0.76,0,0.339,1.813,0
0,0,0,0.82,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,2.06,0
0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.114,1.645,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,3.472,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,1.75,1.75,0.87,0,1.75,0,0.87,0,0.122,2.203,0
0,0,0,0.32,0.32,0,0,0,0.32,0,1.3,0,0,0,0.32,0,0,0,0,0,0,0.65,0,1.3,0
0,0,0.31,0.94,0,0,0,0,1.26,0,0.94,0,0,0.63,0,0,0,0,0,0,0,0,0.074,3.904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.888,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.473,2.454,0
0,0,0,0,0,0,0,0,0.72,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161,1.25,0
0,0,0,0.13,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.662,0
0,0,0,0,0.32,0,0,0,1.6,0,0.32,0,0,0.32,0,0,0,0,0,0,0,0,0,4.295,0
0.34,0,0,0,0,0,0.34,0,1.02,0,1.36,0,0,1.7,0.68,0.34,0.34,0,0.34,0,0.34,0,0,2.604,0
0,0,0,0,0,0,0,0,0.56,0,1.12,0,0,1.12,0,0,0,0,0,0,0,0,0,2.486,0
0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,1.592,0
0,0,0,0,0,0,0,0,2.89,0.57,0,0,0,0,0,3.46,0,0,0,0,0,0,0,1.9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,8.1,0,2.25,0
0,0,0,0.33,0,0,0,0,0.33,0.33,0.33,0,0,0.66,0,0.33,0,0,0.33,0,0,0.33,0,2.016,0
0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,1.461,0
0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0.39,0.39,0,0.39,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0
0,0,0,0,0,0,0,0,2.23,0,0.74,0,0.74,0,0,0,0,0,0,0,0,1.49,0.124,2.333,0
0,0,0,1.16,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,2.833,0
0,0.33,0,0.33,0,0,0,0,0.33,0,0,0,0,0.67,0,0,0,0,0.33,0,0,0.33,0,1.857,0
0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,3.57,0,0,0,0.523,2.272,0
0,0,0,0,0,0,0,0,1.75,0,0.29,0,0,0.58,0,0,0,0,0.29,0,0,0,0.045,2.333,0
0.36,0,0,0,0,0,0,0,0.73,0,3.3,0,0,0.73,0.36,0.36,0,0,0.36,0,0,0,0,2.482,0
0.17,0,0,0.34,0.34,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0.065,1.189,0
0,0,0,0.82,0,0,0,0,0,0,1.65,0,0,0,0.82,0.82,0,3.3,0,0,0,0,0,1.678,0
2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,1.181,0
0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0.165,1.666,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.149,1.04,0
0,0,0,0.66,0,0,0,0,0.66,0,3.33,0,0,0,0,0,0,0,0,0,0,0.66,0,1.458,0
0,0,0,0,0,0,0,0,1.86,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0.165,1.238,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0.18,0,0.18,0,0,0,0,0.94,0,0.18,0,0,0,0,0.18,0,0,0,0,0,0,0,1.663,0
0,0,0,0,0,0,0,0,0,0,1.28,0,0,1.28,1.28,1.28,1.28,0,1.28,0,1.28,0,0,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,1,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,50,0
0,0,0,0,0,1.78,0,0,1.78,0,3.57,0,0,0,0,1.78,0,0,0,0,0,0,0.586,1.307,0
0,0,0,0.38,0,0,0,0,2.28,0,0.76,0,0,0,0.38,1.14,0,0,0,0,0,0,0,1.352,0
0,0,0,0.16,0,0,0,0,0.16,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0.561,1.462,0
0,0,0,0,0,0,0,0,0.68,0.22,0,0,0,0,0,0,0.22,0,0,0,0,0,0,2.182,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0.07,0,0,0,0.07,0,0,0.15,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.182,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,2.17,0,0,0,0,0,0,0,4,0
0,0,0,0.33,0,0,0,0,0.33,0,1.01,0,0,0.33,0.33,0.33,0.33,0.33,0.33,0,0.33,0,0,2.068,0
1.23,0,0,0,0,0,0,0,0,1.23,3.7,0,0,0,0.61,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0.22,0,1.11,7.12,0,0,0,0,0,0,0,0,0,0,0.24,5.397,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,1.88,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.25,0.25,0,0.25,0,0.25,0,0.25,0,0.25,2.05,0,0,0,0,0,0,0,0,0,0,0,0.413,1.78,0
1.39,0,0,0,0,0,0,0,6.29,0.69,4.19,0,0,0,0,0,0,0,0,0,0,0,0.254,2,0
0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0.68,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,1.09,0,0,0,0,2.862,0
0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,1.967,0
0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,1.45,0
0,0,0,0,0,0.62,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0.247,3.732,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,1.567,0
0,0,0,0,0,0,0,0,2.9,0.58,0,0,0,0,0,3.48,0,0,0,0,0,0,0,1.7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052,1,0
0,0,0,0,0,0,0,0,0.67,0,2.68,0,0,0.67,0.67,0.67,0.67,0,0.67,0,0.67,0,0,2.604,0
0,0,0,0,0,0,0,0,0.97,0,5.82,0,0,0,0,0,0,0,0,0,0,0,0,2.187,0
0.3,0,0,0,0,0,0,0,0.15,0,1.38,0,0,0.15,0.15,0.15,0.15,0.3,0.15,0,0.15,0,0,1.837,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,1.44,1.44,0,1.44,0,0,0,0.313,1.689,0
0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.628,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,0
0,1.42,0,0,0,0,0,0,0,0,4.28,0,0,0,0,0,0,0,0,0,0,0,0,3.555,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,0
0,0,0,0,0,0,0.13,0,0.27,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,3.657,0
0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,32.478,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,1.85,0,0,0,0,1.85,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0.23,0,0,0.23,0.23,0,0,0,0.23,0.23,0.47,0,0,0,0,0.47,0.23,0.47,0,0,0,0,0,1.588,0
1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0.17,1.692,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,0,4.76,0,4.76,0,0,3.333,0
0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,2.04,0,0,0,0,0,0,0,0,1.428,0
2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0.32,0.16,0,0.32,0,0,0,2.26,0,0.16,0,0,0,0,0,0,0,0,0,0.057,1.698,0
0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,2,0
0,0,0,0.92,0,0,0,0,0.92,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.25,0,0,0.25,0,0,0,0,0.5,0,6.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,3.57,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,4.352,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0.17,0.17,0,0,0,0,0,1.19,0,0,0,0,0,0.34,0,0,0,0,0,0.078,1.748,0
2,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,2.11,0,0,17.952,0
0.84,0,0,0,0,0,0,0,0.84,0,0.42,0,0,0,0,0,0,0,0,0,0,0.84,0,3.34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,2.77,2.77,0,2.77,0,0,0,0.218,1.687,0
0,0.28,0,0.56,0,0,0.28,0,0.56,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,1.834,0
0,0,0,0,0,0,0,0,2.38,1.19,2.38,0,0,0,0,0,0,0,0,0,0,0,0.2,1.461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,2.294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.333,0
0.15,0.31,0,0,0,0,0,0.31,0.31,0,0.95,0,0,0.15,0.15,0.15,0.15,0,0.15,0,0.15,0,0.174,4.026,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.75,0,0,0,0,2.032,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,2.11,0,0,18,0
0,0,0,0,0,0.32,0.32,0,0.65,0,0.98,0,0,0,0,0,0,0,0.98,0,0,0,0,5.633,0
0,0,0,1.49,0,0,0,0,0,0,1.49,0,0,1.49,0,0,0,0,1.49,0,0,0,0,2.333,0
0,0,0,0.15,0,0,0,0,1.07,0,1.99,0,0,0.3,0,0,0,0,0,0,0,0,0,2.891,0
0.08,0,0,0,0.08,0,0.08,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,0,0.078,1.114,0
0.16,0,0,0.66,0,0,0,0,0.66,0,0.16,0,0,0,0,0,0,0,0,0,0,0.33,0,1.983,0
0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,1.795,0
0,0.1,0,0,0,0,0,0,0.3,0,0.05,0,0,0.05,0,0.05,0,0.05,0,0,0,0.1,0,1.997,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.38,0,0,0.12,0.25,0,0,0,0.25,0,1.03,0,0,0.25,0.64,0.25,0,0,0.12,0,0,0.25,0.02,1.491,0
0,3.36,0,0,0,0,0,0,1.44,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.347,6.137,0
0,0,0,0,0,0,0,0.56,0.56,0,2.82,0,0,0,0,0.56,0.56,0,0,0,0,0,0,1.583,0
0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,1.571,0
0.07,0,0,0.07,0,0,0.74,0,0.22,0,0.29,0,0,0,0,0,0,0.22,0,0,0,0,0,2.79,0
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,2.63,0,0,0,0.414,2.705,0
0,0,0,0,0,0,0,0,0.68,0,0.34,0,0,0.68,0,0.34,0,0.34,0.34,0,0,0,0,2.147,0
0.67,0,0,0.67,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,2.432,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.363,0
0,0,0,0,0,0,0,0,0,0,5.93,0,0,0,0,0,0,0,0,0,0,0.84,0,1.285,0
0,0,0,0,1.34,0,0,0,0,0,1.34,0,0,0,0,0,0,1.34,0,0,0,0.67,0,1.285,0
0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0
0,0,0,0.68,0,0,0,0,0.68,0,1.36,0,0,0.68,0.68,0.68,0.68,0,0.68,0,0.68,0.68,0,2.102,0
0,0,0,0,0.4,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,5.263,0
0,0,0,0,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.161,1.065,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,0,0,0,4.052,0
0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0.86,0,0,4.74,0,0,0,0.43,0,1.21,0
0.1,0,0,0.05,0.15,0,0.3,0.2,0.65,0.25,0.55,0,0,0.15,0,0.25,0.2,0,0.2,0,0.05,0.3,0.022,1.979,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,2.533,0
0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,1.2,1.2,1.2,0,1.2,0,1.2,0,0,2.312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,0,0,2.426,0
1.47,1.47,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,2.391,0
0,0,0,0.35,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0.324,1.12,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436,1.7,0
0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0
0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,1.92,0,0,0,0.26,2.2,0
0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,3.117,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.16,0,0.08,0.08,0.92,0,0,0,0,0,0,0,0,0.25,0,0,0,0.16,0,2.44,0
0,0,0,1.73,0,0,0,0,0.28,0,1.15,0,0,0,0,0.28,0,0,0,0,0,0.28,0.103,1.411,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.03,0,0,0,0,0,0,1.01,0,0,0,3.04,0.094,1.26,0
0,0,0,1.13,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.45,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0.22,0,1.13,0
0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.52,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,1.956,0
