@relation spambase

@attribute Word_freq_all numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_george numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.81,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1.25,0
1.28,0,0,0,0,0,0,2.56,0,0,0,1.28,0,3.84,0,0,0,2.034,0
0,0,0,0,0,0,0,0.83,0,0,0,0.41,0,0,0,0,0,1.969,0
0,0,0,0.88,0,0,0,0.88,0,0,0,0,0,0,0,0,0,1.37,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,1.302,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,1.272,0
0,0,0,0,0,0,0,1.32,0.88,0.44,0.44,0,0,0,0,0,0,2.588,0
0.11,0,0,0,0,0,0,0.57,0.11,0,0,0.22,0,0,0,0,0.031,3.407,0
0.08,0,0,0,0,0,0,0.77,0.08,0,0,0.43,0,0,0,0,0.024,2.634,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0.763,2.181,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0
0.26,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0.053,5.189,0
0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,3.57,0,1.454,0
0,1.01,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,4.03,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,2.705,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0.61,0.43,0,0,0,0,0,0,0,0,0,0.26,0,0.08,0,0.78,0,4.696,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,1.72,0,0,1.564,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,3.108,0
0,0,0,0.51,0,0,0,0.69,0,0,0,0,0,0,0,0,0,1.203,0
0,0.93,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,4.393,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222,0
0.13,0,0,0,0,0,0,1.69,0,0,0,0.13,0,0,0,0,0.052,2.165,0
0.15,0.05,0,0,0.01,0.01,0,0,0.03,0,0,0.95,0,0.01,0,0.39,0.005,2.145,0
0.55,0.27,0,0,0.13,0,0,0.13,0,0,0,0.55,0,0,0,0,0,5.695,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,1.125,0
0.06,0,0,0,0,0,0,1.1,0,0,0,0.13,0.06,0.06,0,0,0.085,2.924,0
0,0,0,0,0,0,0,6.03,0.86,0.43,0.43,0.86,0,0,0,0,0,2.983,0
0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,3.071,0
0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.35,0,1.27,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
1.07,0,0,0,0,0,0,1.07,1.07,1.07,1.07,0,0,0,0,0,0,2.24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,1.125,0
0,0,0,0,0,0,0,0,0.7,0,0.35,0,0,0,0,0,0,2.232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,1.076,0
0.1,0,0,0,0,0,0,0.46,0.02,0,0,0.41,0,0,0,0,0.007,2.984,0
0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,4.382,0
0,0,0,0,0,0,0,4.48,0.96,0.32,0.32,0.32,0,0,0,0,0,2.258,0
0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.084,0
0.38,0,0,0,0,0,0,0.77,0.38,0,0,0,0,0,0,0,0,2.953,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,3.153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,1.416,0
0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,1.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0.13,0,0.13,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1.514,0
0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,1.062,0
0.06,0,0,0.12,0,0,0,1.14,0.06,0,0,0.9,0,0,0,0,0.017,3.015,0
0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,1.45,0,0,1.785,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0
1.66,0,0,0,0,0,0,3.33,0,1.66,0,0,0,0,0,0,0,1.533,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058,0
1.96,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0
0,0,0,0,0,0,0,4.5,0,2.7,0,0,0,0,0,0,0,2.063,0
0,0,0,0,0,0,0,0.83,0,0.83,0,0,0,0,0.27,0,0,1.197,0
0,0,0,0,0,0,0,2.01,1,0,0,0,0,0,0,0,0,2.303,0
0.08,0,0,0,0,0,0,3.54,0,0,0,0.17,0,0.08,0.17,0,0.011,2.45,0
0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,4.268,0
0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0
0.38,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,1.8,0
0.23,0,0,1.43,0,0,0,0.23,0,0,0,0.23,0,1.9,0,0,0,2.616,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,3.956,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,1.904,0
0,0,0,0,0,0,0,2.48,0,0.14,0,1.16,0,0,0,3.07,0,4.113,0
0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,1.848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.909,0
0,0,0,0,0,0,0,1.15,0,0.23,0,0.23,0,0.23,0,0.23,0,1.616,0
0,0,0,0,0,0,0,2.88,0.96,0.96,0.48,0,0,0,0,0,0,1.986,0
0.1,0.1,0.1,0,0,0,0,3.52,0,0,0,0.21,0.1,0,0,0,0,2.204,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.909,0
0,0,0,0,0,0,0,20.83,0,0,0,0,0,0,0,0,0,3.555,0
0.1,0,0,0,0,0,0,0.64,0.05,0,0,0.75,0,0,0,0,0.015,2.758,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,2.25,0
0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0.052,6.894,0
0.07,0,0.14,0,0,0,0,4.3,0,0.07,0,0.14,0,0,0,0,0.028,2.394,0
1.05,0,0,0,0,0,0,2.64,0.52,0,0,1.05,0,0.52,1.58,0,0,1.577,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2,0
2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,1.863,0
0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0.26,1.592,0
0,2.11,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.7,0,2.97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,2.56,0,0,0,0,0,0.64,0,1.92,0,0.64,0,0,0,0,0,1.536,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,2.076,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0.39,0.79,0,0,0,0,0,6.74,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,3.16,0,0,0,0,0,0,0.63,0,0,1.56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.793,0
0,1.12,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,2.222,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0
0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,1.363,0
0.94,0,0,0,0,0,0,0.47,0,0,0,0.94,0,1.42,0,0,0,1.766,0
1.26,0,0,0,0,0,0,2.53,0,1.26,0,0,0,0,0,0,0,1.423,0
3.79,0,0,0,0,0,0,3.79,0,1.26,0,0,0,0,0,0,0,1.962,0
1.17,0,0,0,0,0,0,4.7,0,0,0,1.17,0,0,0,0,0,1.974,0
0,0.66,0,0,0,0,0,7.61,0,0,0,1.32,0,0.33,0.33,0,0,3.627,0
0.37,0,0,0,0,0,0,0.75,1.87,0.37,0.37,0.75,0,0,0,0,0,1.903,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,0
0,1.4,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,3.875,0
0,0.36,0,0,0,0,7.22,0,0,0,0,0,0,0,0,0,0,6.423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818,0
2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,1,0
0,0,0,0,0,0,0,0.51,2.59,0,0,0,0,0,0,0,0.141,25.812,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0
0.51,0,0,0,0,0,0,2.9,0,0,0,0.34,0,0,0,0,0,1.748,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2.333,0
0.1,0,0,0,0,0,0,0.63,0.05,0,0,0.42,0,0,0,0,0.014,3.461,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,2.111,0
0,0,0,0,0,0,0,2.13,0.17,0.17,0.17,0.53,0,0.71,0,0,0,2.941,0
1.6,0,0,0,0,0,0,1.6,2.4,0.8,0.8,0,0,0,0,0,0,2.065,0
0.28,0.57,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,1.883,0
0,1.85,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,2.695,0
0,0.97,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,4.312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.571,0
0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,1.136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.63,0.54,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,1.969,0
0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,1.94,0,1.789,0
0,0,0,0,0,0,0,1.17,2.35,0,4.7,0,0,0,0,0,0,4.476,0
2.12,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,1.785,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.517,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0.26,0,0,0,0,0,0,1.61,0,0.8,0,0.26,0,0,0,0,0,1.635,0
0.27,0.83,0,0,0,0,0,0.55,0,0.27,0,0,0,0,0,0.27,0,2.235,0
0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,4.052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.43,0,1.292,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0.51,0,0,0,0,0,0,2.07,0,0,0,1.55,0,0.51,0,0,0,3.525,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0,1.901,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,1.068,0
0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,2.35,0,0,0,2,0
0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.277,0
0.14,0,0,0.07,0,0,0,0.74,0.07,0,0,0.44,0,0,0,0,0.021,2.79,0
0.66,0,0,0,0,0,0,2,0,0,0,1.33,0,0,0,0,0,2.152,0
0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,5.857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,1.07,0,0,0,0,0,1.07,0,0,0,0.53,0,0,0,0,0,1.825,0
0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1.866,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,1.411,0
0,0,0,1.03,0,0,0,1.03,0,0.51,0,0,0,0,2.57,0,0,1.586,0
0,0,0,0,0,0,0,2.56,2.56,1.28,1.28,0,0,0,0,0,0,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
1.1,0.27,0.27,0,0,0,0,1.1,0,0.27,0,0.83,0,0,0,0,0,2.724,0
0.32,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,1.833,0
0,0,0,0,0,0,0,0.93,0,0,0,0,0,0.93,0,0,0,2,0
2.24,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,1.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
1.33,0,0,0,0,0,0,2,2,0.66,0.66,0,0,0,0,0,0,1.979,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,0,0,0,0,0,0,3.333,0
0,0.23,0.23,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.205,2.281,0
0.48,0,0,0,0,0,0,1.69,0,0,0,0.48,0,0,0,0,0,2.364,0
1.29,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,1,0
0.19,0.06,0,0.19,0,0.59,0,3.23,0,0,0,0.13,0,0,0.06,0,0.063,2.121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,1.071,0
0,1.44,0,0,0,0,0,2.89,0,1.44,0,0,0,0,0,0,0,1.689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0
0,0,0,0,0,0,0,0.81,2.43,0,0,0.81,0,0,0,0,0,1.958,0
0,0,0.19,0,0.19,0.19,0,0.19,0,0,0,0.38,0,0.38,0,0,0.045,1.74,0
0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,17.857,0
0.2,0.1,0,0.2,0,0,0,2.97,0,0,0,0.1,0,0,0,0,0.053,2.224,0
0,0,0,2.94,0,0,0,0,2.94,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,1.285,0
0,0,0,0,0,0,0,9.52,4.76,4.76,4.76,0,0,0,0,0,0,3.333,0
0.74,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,2.595,0
0,0,0,0,0,0,0,4.08,2.04,2.04,2.04,0,0,4.08,0,0,0,2.5,0
0.23,0,0,0.92,0,0,0,0.23,0,0,0,0.23,0,0.92,0,0,0,2.222,0
0.15,0.08,0,0,0,0,0,0,0,0,0,0.82,0.02,0.02,0.02,0.26,0.039,2.246,0
0.13,0,0,0,0.13,0.06,0,1.6,0,0,0,0.4,0,0,0,0.06,0.075,2.068,0
0.32,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.008,1.318,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0.64,0,0,0,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,2.05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,2.333,0
0.57,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0.28,0.28,0,1.641,0
0,0,0,0,0,0,0,4.13,1.65,0.82,0.82,0,0,0,0,0,0,4.666,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642,0
0.27,0.54,0,0,0,0,0,0.81,0,0.54,0,0,0,0,0,0,0,4.971,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.153,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0,0,1.41,0
0,0,0,0,0,0,0,1.17,1.17,0,0,0,0,0,0,0,0,2.541,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,0,0,1.529,0
0.36,0,0,0,0,0,0,1.09,0,0.36,0,0,0,0,0,0,0,2.075,0
0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,3.125,0
0.43,0.21,0,0,0,0,0,0.43,0,0.21,0,0,0,0,0,0,0,3.372,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0.49,0,0,0.49,0,0,0,0,0,1.962,0
0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,2.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.87,0.87,0,0,0,0,0,1.75,2.63,0,0,0.87,0,0,0,0,0,1.785,0
0.97,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,1.714,0
0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1.142,0
0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,1.49,0,2,0
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857,0
0,1.7,0,0,0,0,0,1.36,1.02,0.34,0.34,0.34,0,0,0,0,0,1.696,0
0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.33,0,0,1.857,0
0.81,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,2.078,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,2.192,0
0,3.91,0,0,0.55,0,0,0.55,0,2.79,0,0.55,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,5.34,1.52,2.29,0.76,0,0,0,0,0,0,4.242,0
0,0.41,0,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,7.531,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.13,0,0,0,0.27,0,0,0.27,0,0,2.496,0
0.43,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,1.341,0
0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0.61,0,1.23,0,1.85,0,1.627,0
0,0,0,0,0,0,0,8.69,0,0.33,0,0.66,0,0,0,0,0,2.701,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,2,0
0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,3.086,0
0,0.07,0,0,0,0,0,4.42,0,0,0,0.07,0,0,0,0,0.009,2.356,0
0,0,0,0,0,0,0,8.08,0.73,0.73,0.73,0.73,0,0,0,0,0,2.666,0
0,0,0,0,0,0,0,1.71,0,0.57,0,0,0,0,0,0,0,1.947,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,1,0
0.28,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,1.523,0
0,0,0,0,0,0,0,2.4,1.2,1.2,1.2,0,0,0,0,0,0,2.312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,1.75,0
0.8,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,2.36,0
0,0,0,0,0,0,0,0.96,0,0,0,0.96,0,0,3.84,0,0,2.307,0
0,0,0,0,0,0,0,1.25,0,0,0,0,0,0.41,0,0,0.069,1.804,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,1,0
0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,2.842,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.388,0
0.81,0,0,0,0,0,0,0.81,0,0.81,0,0,0,0,0,0,0,1.366,0
0.87,0,0.14,0,0.14,0,0,1.9,0,0,0,0.29,0,0.43,0,0,0,2.174,0
0,0,0,2.85,0,0,0,0,2.85,0,0,0,0,0,0,0,0,3.8,0
0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.51,0,0,2.076,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.55,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0.265,1.347,0
0,0.8,0,0,0.26,0,0,2.15,1.07,0.26,0.26,0.53,0,0,0.53,0,0,2.879,0
0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,9.125,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,1.23,0
0.47,0.47,0,0,0,0,0,1.64,0.7,0.23,0.23,0.47,0,0,0,0,0,2.42,0
0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1.285,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,1,0
0.23,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0.23,0,0,1.412,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.26,0,0,0,0.37,0,0,0,0,0.331,2.287,0
2.41,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,2.36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0.72,0,0,0,0,0,2.18,0,0,0,0.72,0,0,0,0,0,2.431,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,1.684,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0
0,0,0,0,0,0,0,6.25,3.12,3.12,3.12,0,0,0,0,0,0,3.454,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0.44,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,1.115,0
0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,1.263,0
0,1.25,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,1.076,0
0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0.5,0,0,1.483,0
0.33,0,0.11,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0,2.068,0
0,0,0,0,0.67,0,0,0.67,0,0,0,0,0,0,0,0,0,3.27,0
1.12,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5.2,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,1.63,0,1.63,0,0,0,0,0,0,2.12,0
0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.44,0,0,1.842,0
0,0,0,0,0.58,0,0,2.32,0,3.48,0,0.58,0,0,0,0,0,1.7,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,1.206,0
0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,1.425,0
0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.024,0
0.05,0,0,0,0,0,0,0.52,0,0,0,0.63,0,0,0.05,0,0.03,2.548,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0.24,0.48,0,0,0,0.48,0,1.69,0,0,0,0,0,0,0,0,0,3.202,0
0.08,0,0.08,0.08,0,0,0,3.3,0,0,0,0.08,0,0,0,0,0.032,2.324,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,4.54,0,0,2,0
0,0,0,0,0,0,0,1.73,3.47,0.86,0.86,1.73,0,0,0,0,0,1.978,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.972,0
0.38,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.843,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,2.535,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,2.307,0
