@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_will numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_average numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,1.06,1.06,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,1.785,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0.666,1.222,3,0
0,0,0,1.5,2,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,1.342,14,0
0,0,0,0,1.44,0,0,0,0.48,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755,9,0
0,0,0,0,0,0,0,0,0,0,0,8.69,0,0,0,4.34,0,0,0,1.44,0,0,0,0.222,0,5.357,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,2.428,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0.675,0,0,3.7,26,0
0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0.84,0,1.69,0,0.84,1.69,0,0,0.126,0,1.605,12,0
0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,1.967,13,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,2.22,0,0,0,4.44,0,0,0,0,0,1.947,12,0
0,0,0,0,0,0,0,0,0,0,0,1.19,2.38,0,0,0,0,0,0,0,0,0,0,0,0,3.379,11,0
0.11,0,0,0.34,0.45,0,0,0,0,0.45,0,0.68,0,0,0,0.22,0,0,0,0,0,0,0.096,0.08,0,2.829,32,0
0,0,0,1.54,0.51,0,0,0.51,0,1.54,0,0.51,0.51,0,0,0.51,0,0.51,0,0,0.51,0,0,0,0.079,1.711,15,0
0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,2.77,2.77,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0.58,0,3.51,2.34,0.58,0.58,0.29,0,0,0,0.58,0,0,0.091,0.045,0,3.552,37,0
0,0,0,0,0,0,0,0,0,1.32,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0.102,2.531,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.086,1,1,0
0,0,0,0,0.97,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,2.344,11,0
0,0,0,0.34,0.34,0,0,0,0,0.34,0,0.34,0,0,0,1.04,0,0,0,0,0,0,0,0,0,2.35,14,0
0,0,0,1.26,1.26,0,0,1.26,0,2.53,0,0,0,0,0,0,0,0,0,1.26,0,0,0,0,0,1.285,5,0
0,0,0,0,0.43,0,0,0,0,3.02,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0.099,1.329,18,0
0.11,0,0,0,0.34,0,0,0,0,0.46,0,0.57,0,0,0,0,0,0,0,0,0,0,0.047,0.031,0,3.196,32,0
0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,3.92,0,0,0,0,0,1.647,4,0
0,0,0,0.12,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0.12,0.24,0,0,0.022,0,1.433,12,0
0,0,0,1.06,1.06,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,1.25,4,0
0,0,0,0,1.11,0,0,0,0,0,0,4.44,1.11,0,0,0.55,0,0,0.55,0,0,0,0,0,0,2.018,12,0
0,0,0,0.95,0.47,0,0,0,0,0.95,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,1.884,8,0
0,0,0,0.73,0.49,0,0,0,0,2.46,0,1.23,0.49,0.49,0.49,0,0,0,0,0.73,0,0,0,0.041,0.041,1.792,12,0
0,0,0,0.59,0.59,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,1.826,8,0
0,0,0,0,0.49,0,0,0,0,0,0,3.48,0,0,0,1.99,0,0,0,0,0,0,0.336,0.168,0,5.61,42,0
0.15,0.1,0,0.3,0.6,0,0,0,0,2.06,0,0.2,0,0,0,0.35,0,0,0.05,0,0,0,0.073,0,0.073,2.206,49,0
0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,1.58,1.58,0,0,0,0,1,1,0
0,0,0,0,0.26,0,0,0,0.53,0.53,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.487,4,0
0,0,0,0,1.47,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0.73,0,0,0,1.695,9,0
0.26,0,0,0,3.76,0,0,0,0,0.26,0,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0.045,1.837,11,0
0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0.8,0,0.8,0,1.6,0.8,0,0.128,0.128,0,1.596,12,0
0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0.6,1.21,0,0.112,0,0,1.617,11,0
0,0.25,0,0.37,0.37,0,0,0,0.12,0.37,0,2.51,0,0,0,0.12,0,0,0,0,0,0,0.016,0,0.05,2.414,25,0
0.31,0,0,0,0.31,0,0,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,1.119,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.51,0.51,0,0,0,0,0,0,2.07,0,0,0,1.55,0,0,0,0,0,0,0.165,0,0.082,3.525,20,0
0.46,0,0,0,2.32,0,0,0,0,5.11,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.065,2,13,0
0,0.33,0,1.15,0.16,0.16,0.16,0.99,0,2.8,0,0,0,0,0,0.49,0,0,0,0.33,0,0,0,0,0.076,3.401,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.019,0.022,3.482,5,0
0.28,0,0,0,0.28,0,0,0.28,0,1.97,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,5.054,1.403,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,0,0,0,0,0,1,1,0
0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,2.166,6,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0.343,0.171,0,1.725,13,0
0.38,0,0,0.12,0.25,0,0,0,0.25,1.03,0,0.9,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.02,1.491,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
0,0,0,0,0.89,0,0,0,0,0.89,0,1.78,0.89,0,0,0,0,0,0,0,0,0,0,0,0,2.292,12,0
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307,9,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.33,0,0,0,0,4.33,0,0,0,0.224,1.542,15,0
0,0,0,0,0,0,0,0,0,0.53,0,0,0,0,0,1.06,0,0,0,1.06,2.65,0,0,0,0,2.6,18,0
0,0,0,0,0,0,0,0,0,1.56,0,1.56,3.12,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,0,0.54,1.63,0.54,0,0,0,0,2.827,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.368,7,0
0.69,0,0,0,0,0,0,1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378,3.315,37,0
0,0,0,0.3,2.76,0,0,0,0,1.69,0,0.46,0,0,0,0.15,0,0,0.15,0,0,0,0.023,0,0,2.677,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335,0,4.133,26,0
0,0,0,0,0,0,0,0,1.16,0.58,0,1.16,1.74,0.58,0.58,0,0,0,0,0.58,0,0,0,0,0.282,1.932,11,0
0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0.81,0,0,0,0,2.45,0,0,0,0,3.173,15,0
0,0,0,0,0.6,0.12,0,0,0.72,0,0,1.81,0,0,0,0.12,0,0,0,0,0,0,0.105,0,0,1.827,23,0
0,0,0,0,0,0,0,0,0,0,0,2.04,2.04,2.04,2.04,0,0,0,0,0,0,0,0,0,0,2.529,11,0
0.05,0,0,0,0.48,0,0.05,0.21,0.1,1.62,0.05,2.05,0.16,0.27,0,0.27,0,0,0,0.05,0,0,0,0.015,0.062,2.007,32,0
0,0,0,0,0,0,0,0.48,0,2.43,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0.45,1.138,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3,0
0,0,0,0,0,0,0,0,0,4.69,0,0,0,0,0,0.67,0,0,0,2.01,2.68,0,0,0,0,3.4,51,0
0,0,0,0,1.13,0,0,0,0,1.13,0,2.27,1.13,1.13,0,1.13,0,0,0,0,0,0,0,0,0.136,1.812,10,0
0,0,0,0,0,0,0,0,0,1.81,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227,11,0
0,0,0,0,0,0,0,0,0,1.4,0,3.37,0.28,0.28,0.28,0.56,0,0,0,0.28,0,0,0,0.093,0,2.464,15,0
0.09,0,0,0.09,1.27,0.09,0,0,0.49,0.29,0,2.74,0,0,0,0.19,0,0,0.09,0,0,0,0.067,0,0,2.247,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.666,6,0
0,0,0,1.16,0,0,0,0,0.58,2.33,0,2.33,0,0,0,0,0,0,0.58,0.58,0,0,0,0,0.407,3.294,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,1.92,0,0,0,0,0,0,0,0,0.178,1.666,7,0
0,0,0,0,0,0,0,0,0,3.09,0,1.03,0,0,0,0,0,0,3.09,0,0,0,0,0,0.193,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,0,0,1.285,2,0
0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,0,1.075,1.2,3,0
0,0,0,0,0.55,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,0,0,0.27,0,0.082,0,0,2.235,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.911,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,1.25,2,0
0,0,0,0,0.9,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,1.391,8,0
0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,2,0
0,0,0,0.65,0.65,0,0,0,0.65,0,0,0.65,0,0,0,0.65,0,0,0,0.65,0,0,0.093,0,0.093,1.705,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,2,0
0,0,0,0,0.84,0,0,0,0,5.04,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0.143,1.37,4,0
0,0,0,0.94,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0.756,1,1,0
0,0,0,0,0.63,0,0,0,0,0,0,2.54,0.63,0.63,0.63,0.63,0,0,0,0.63,0,0,0,0.093,0,1.981,12,0
0.06,0,0,0.12,0.55,0,0,0.06,0.12,0.93,0.06,0.93,0,0.18,0,0.49,0,0,0.12,0,0,0,0,0,0.1,2.062,21,0
0,0,0,0.93,0.46,0,0,0,0,1.4,0,4.22,0.46,0.46,0.46,0.46,0,0,0,0.93,0,0,0,0.066,0,5.593,42,0
0,0,0,0,0,0,0,0,0,1.07,0,1.07,2.15,0,0,1.07,0,0,0,2.15,0,0,0,0,0,2.7,12,0
0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,5.25,32,0
0,0.41,0,0,0.41,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,4.096,0,0.07,7.531,43,0
0,0.38,0,0,0.77,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065,0,1.843,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757,1.222,4,0
0,0,0,0.4,2.04,0,0,0,0,2.44,0,1.22,0,0,0,0,0,0,0.4,0,0,0,0,0,0.068,2.282,21,0
0,0,0,0.28,1.96,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,1.523,11,0
0,0,0,0,3.03,0,0,0,0,5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,1.166,3,0
0,0,0,0.76,0,0,0,0,0,0.76,0,0.76,0.76,0.76,0.76,0.76,0,0,0,2.29,0,0,0,0,0.127,1.755,11,0
0,0,0,0,0.83,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,3.137,47,0
0.43,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,2.137,47,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0.59,0,0,0.29,0,1.47,0,0,0,0,0,0.29,0,0,0,0,0,0,0.039,0,0.471,3.659,70,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0.19,0,0.19,0.19,0.19,0,0,0,2.79,0,1.79,0.19,0.59,0.19,0,0,0,0,0,0,0,0,0.018,0.018,3.716,47,0
0,0,0,0,0.52,0,0,0,0,1.05,0,0.52,1.05,0,0,0,0,0,0,0.52,0,0,0,0,0,2.173,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,2,3,0
0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,1.25,3,0
0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,1.583,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.24,0,0,0,1.09,0,0,0,0.6,0,0,3.63,0,0,0,0.12,0,0,0,0,0,0,0.016,0,0,2.309,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,3,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5,0
0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.714,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.67,0,0,0.67,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,2.01,1.34,0,0,0,0,2.432,15,0
0,0,0,0,0.54,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0.087,2.363,5,0
0,0,0,0,0,0,0,0,0,1.49,0,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,1.961,11,0
0,3.03,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,2.769,21,0
0,0,0,0,0.97,0,0,0,0,1.94,0,0.97,1.94,0,0,0,0,0,0,0,0,0,0,0,0,8.125,75,0
0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,1.36,0.68,0,0,0,0,1.315,4,0
0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,1.2,3,0
0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0.704,1,1,0
0,0,0,2.46,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,2.46,0,0,0,0.245,0,0,1.166,3,0
0.33,0.33,0,0,0.33,0,0,0,0,0.33,0,4.98,0,0,0,0.33,0,0,0,0,0,0,0.306,0,0.306,5.525,100,0
0,0,0,0,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,2.25,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,4,0
0.39,0,0,0,0.58,0,0,0.78,0,5.09,0,0,0,0,0,0,0,0,0,0.39,0,0.19,0,0,0.444,1.626,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,1.67,0,3.91,0.55,0.55,0.55,0.55,0,0,0,0.55,0,0,0,0.091,0.367,2.208,13,0
0,0,0,0,0,0,0,0,0,0,0,1.66,3.33,0,0,0,0,0,0,0,0,0,0,0,0,4.052,22,0
0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,1.02,0,0,0,0,0,0,0,0,0,2.195,17,0
0,0,0,0,1,0,0,0,0,1.5,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0.075,1.483,6,0
0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0.68,0,0,0,1.36,0.68,0,0,0,0,1.607,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.31,0,0,0,0.62,0,0,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.446,6,0
0,0,0,0,1.49,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,1.49,0,0,0,0,2,8,0
0,0,0,0.43,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0.87,0.87,0.43,0,0,0,0,1.292,5,0
0,0,0,0,0,0,0,0,0,2.9,0,1.74,1.74,0.58,0.58,0.58,0,0,0,0.58,0,0,0,0,0,2.222,12,0
0,0,0,0,0,0,0,0.8,0,2.41,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,1.2,4,0
0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0.395,0,1.523,6,0
0,0,0,0,0,0,0,0,3.15,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0.557,0,0.123,2.063,34,0
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0
0,0,0,0.21,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.039,0.119,1.086,3,0
0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,99,0
0,0,0,0.44,0.88,0,0,0,0,2.22,0,1.33,0.88,0,0,0,0,0,0,0,0,0,0,0,0.05,3.772,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.1,0.72,0,0.62,0.51,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.157,2.213,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,3.44,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,1.33,0.2,0,0,0.82,0,0,2.97,0,0,0,0.1,0,0,0,0,0,0,0.08,0,0,2.224,19,0
0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.732,11,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314,2.473,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,3.862,28,0
0,0,0,0,1.4,0,0,0,0.7,1.4,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.066,0,18,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0,1.75,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0.87,1.75,0,0,0,0.259,1.681,12,0
0,0,0,0,0,0,0,0,0,0,0,2.66,1.33,1.33,0,0,0,0,0,0,0,0,0,0,0.144,1.857,10,0
0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,1.266,3,0
0,0,0,0,0,0,0,0,0,5.81,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.49,2.125,7,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0
0,0,0,0,0.79,0,0,0,0,1.58,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0.149,1.482,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114,0,3.651,28,0
0.39,0.39,0,0.39,1.19,0.39,0,0,0,1.19,0,2.77,1.19,0.39,0.39,0.39,0,0,0,0.39,0,0,0.125,0.439,0,2.238,13,0
0,0,0,0.61,0,0,0,0,0.3,0.91,0,2.44,0,0,0,0.3,1.52,0,1.22,0,0,0,0.301,0.043,0,2.161,19,0
0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0.99,0,0,0.99,0.99,0,0,0,0,0,1.478,5,0
0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,1.962,5,0
0,0,0,0,0.6,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,1.454,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,4.54,0,0,0,0,0,0,5.857,16,0
0,0,0,0.25,0.76,0,0,0,0,1.27,0,1.27,0.25,0,0,0,0,0,0,0,0,0,0.186,0,0,1.794,10,0
0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,1.784,18,0
0,0,0,0,0,0,0,0,0,0,0,1.79,0.89,0,0,0,0,0,0.89,0,0,0,0,0,0,1.988,24,0
0,0,0,0.26,0.26,0,0,0.26,0,2.08,0,0.26,0,0.26,0,0,0,0,0,0.26,0,0,0.037,0,0,2.545,18,0
0.55,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0.633,1.386,11,0
0,0,0,0.36,1.09,0,0,0,0.36,0,0,1.81,0.72,0,0,0.36,0,0,0.36,0,0,0,0,0,0.05,2.293,11,0
0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,1.6,4,0
0.23,0,0,0,0.92,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,1.945,7,0
0,0,0,1.43,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,0,0,0.45,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0.22,0.22,0.22,0,0,0,0,1.13,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,1.428,4,0
0.17,0,0,0.34,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0.51,0.17,0,0,0,0.065,1.189,5,0
0,0,0,0,0.96,0,0,0,0,0,0,3.52,0,0,0,0.21,0.1,0,0,0,0,0,0.014,0,0,2.204,24,0
0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,2.928,55,0
0.07,0,0,0.15,1.84,0,0,0,0.15,0.23,0.23,2.61,0,0,0,0.07,0.07,0,0.15,0,0,0,0.011,0,0,2.442,26,0
0.33,0,0,0.33,0,0,0,0,0,2.01,0,1.34,0.33,0.33,0.33,0.33,0,0,0,0.33,0,0,0,0.059,0,1.742,12,0
0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,8.33,0,0,0,0,0,3.333,14,0
0,0,0,0,1.27,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111,1.73,7,0
0,0,0,0.92,0.92,0.92,0,0,0.23,0,0,0.23,0.23,0.23,0,0.23,0,0,0,0,0,0,0,0.026,0.026,2.222,23,0
0,0.61,0,1.22,0,0,0.61,0,0,1.84,0,0.61,0,0,0,0.61,0,0,0,0,0,0,0,0,0,1.476,8,0
0,0,0,0,0.37,0,0,0,0,3.33,0,1.48,0,0,0,0,0,0,0,0.37,0,0,0,0,0.135,1.437,4,0
0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,1.02,0,0,1.02,0,0,0,0,1.333,5,0
0,6.34,0,0,0,0,0,0,0,1.58,0,1.58,1.58,1.58,3.17,0,0,0,0,0,0,0,0,0,0,3.461,12,0
0,2.07,0,0,0.51,0,0,0,0,1.03,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,25.812,104,0
0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454,5,0
0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,1.26,3,0
0.09,0,0,0,1.33,0,0,0.09,0.38,0.38,0,4.37,0.28,0.09,0.09,0.19,0,0,0,0.28,0,0,0.21,0.013,0,2.731,34,0
