@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_george numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_average numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0.37,0.37,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0,2.287,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.079,0.026,1.962,0
0,0,0,0,1.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,2.32,2.32,2.32,0,2.32,0,0,2.32,0,0,0,0,0,3.312,0
0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,1.363,0
0.22,0.66,0.22,0.22,1.33,0,0,0.66,0.22,0.22,0,0.22,0,0.22,0,0,0.111,0.372,0.223,0,3.425,0
0,0,0,0,0,0,1.19,0,1.19,1.19,0,1.19,0,0,0,0,0,0.286,0,0.143,2.724,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.14,0,0,0,0,0,0,0.29,0,0.14,0.14,0,0,0.14,0,0,0.021,0,0,1.715,0
0.22,0.22,0.11,0,0,0,0,0,0,0,0.11,0,0.11,0,0,0,0,0,0,0,2.068,0
0,0,0,0,0,0,0,1.19,0,0,1.19,0,0,0,0,0,0,0,0,0.216,3.478,0
0,0,0,0,0,0,0,5.88,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,2.285,0
0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,0,3.043,0
0,0,0,0.73,0,0,0,0.73,0.73,0.73,0,0.73,0,0.73,0,0,0.121,0,0,0,2.171,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,6.113,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.7,0.42,0.42,0,0.42,0.42,0.42,1.28,0,0.068,0,0,0,2.108,0
0,0,0,0.61,0.61,0,0.3,0,0,0,0,0,0,0,0,0,0,0.448,0,0,5.277,0
0,0,0.45,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0.486,0,0,3.782,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.28,0,0,0.85,1.28,0.42,0,0.42,0,0.42,0,0,0.073,0,0,0,2.44,0
0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.352,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.05,0.15,0,0.25,0.05,0,0,0.15,0.2,0,0.2,0,0,0,0,0,0.022,0.058,0,1.979,0
0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0.68,0,0,0,0,0,1.607,0
0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,2.184,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,1.629,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,0,0,0,0,2.074,0
0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,1.19,0,0,0.029,0,0,1.131,0
0,0.03,0.07,0.03,0.03,0,0,0,0.11,0.18,0.03,0.22,0,0,0,0.03,0,0.028,0.016,0,1.765,0
0,1.17,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,1.486,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0.073,0,0.439,5.754,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0.173,0,0,1.777,0
0,0,0,0,0,0,0,0.68,0.34,0,0,0.34,0.34,0,0.34,0,0,0.387,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0.111,0,0,1.73,0
0.05,0.09,0.05,0.01,0.01,0.01,0.01,0.01,0,0,1.43,0,0,0.01,0,0,0.063,0,0.005,0,3.364,0
0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306,0,0,0,1.611,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.25,0.25,0,0.25,0.25,0,1.02,0,0,0,0,0,0,0,0.25,0,0,0.413,0,0.165,1.78,0
0,1.05,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.047,2.232,0
0,0,0.53,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.21,0,0,0.21,0,0,0,0,0,0,0,0,0,0.64,0,0,0.097,0,2.451,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.263,0
0,0,0,0,0,0,0,4.34,4.34,4.34,0,4.34,0,0,0,0,0,0,0,0,3.333,0
0,0.59,0,0,0,0,0,0,1.18,0,0.59,0,0,0,0,0,0,0.107,0,0,2.741,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0
0,0.35,0.71,0,0,0,0,0,0,0,0.35,0,0.35,0.35,0,0,0,0.372,0,0,1.641,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,1.272,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,0.087,4.23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.48,0,0.48,0.074,0.074,0,0,2.534,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0
0,0.26,0.06,0.06,0,0.52,0,0,0,0,0.06,0,0,0,0,0,0,0,0.063,0,2.121,0
0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0.98,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181,0
0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,2.488,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0
0,0.08,0,0.08,0,0.25,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,2.432,0
0,0,0,0,0,0,0.22,0,0.45,0,0,0.22,0,0,0,0.22,0,0,0,0,1.768,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,1.75,0
0.03,0.09,0.03,0.03,0.09,0.18,0.13,0.05,0.03,0,1.47,0,0,0,0.18,0.15,0.005,0.016,0,0.005,2.23,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.13,0,0,0,0,0,0.13,0,0,0.52,0,0,0,0,0,0.036,0,0.036,0,3.185,0
0,0,0,0,0,0,0,1.56,0,0,1.04,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0
0,0,0,0,0,0,0,0.86,0.43,0.43,0,0.43,0.43,0.43,0,0,0.065,0.065,0,1.043,2.983,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342,0,0,1,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692,0,0,1.727,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,1.4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0.03,0,0,0,0,0.03,0.12,0,0,0,0,0,0,0.03,1.19,0,0,0.128,0,0,3.427,0
0.08,0.17,0.08,0,0.08,0,0.08,0.08,0,0,0.34,0,0,0,0,0,0.036,0,0.024,0,2.883,0
0,0,0,0.27,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,1.465,0
0.1,0,0,0,0,0.05,0.05,0,0.05,0,0.05,0,0,0,0.2,0.35,0,0,0,0,1.997,0
0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0.53,0,0.17,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.464,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0,2.288,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,1,0
0,0,0,0,0,2.85,0,2.85,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313,0.313,0,7.588,0
0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0.059,0,2.529,0
0.68,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.344,0
0,0,0,0.6,0,0,0,3.03,0,0,0,0,1.21,1.21,0,0,0.1,0,0,0,1.535,0
0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,2.16,0
0,2.43,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
0,0,0,1.16,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.125,0
0,1.24,0.13,0.26,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,1.571,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,2.36,0
0,2.04,0,1.02,1.02,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,1.642,0
0,0,0,0,0,0,0,0,0.58,0,0,0.29,0,0,0,0,0,0.045,0,0,2.333,0
0,0.19,0.29,0.87,0.09,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.508,0
0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0.27,0,0,1.608,0
0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264,0
0.08,0,0,0.08,0,0,0.08,0,0,0,0,0,0,0,0.78,0,0.013,0.027,0,0,4.696,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.111,0
0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.18,0.18,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.099,0,0,1.489,0
0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,2.32,0,0,0.375,0,0,1.444,0
0,0,0,0,0.11,0,0,0.71,0,0,0,0,0,0,0,0,0.113,0.056,0.075,0,2.546,0
0,0,0,0,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,1.478,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,2.29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,3.4,0
0.8,0.6,0,0,1.8,0,2.2,0,0,0,0,0,0,0,0.2,0,0,0.06,0,0,2.55,0
0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0
1.85,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.736,0
0,0,0,0,0,0,0.31,0,0.63,0,0,0.31,0,0,0,0,0,0,0,0,3.183,0
0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327,0.327,0,1.482,0
0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,1.77,0
0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0.735,0,0,2.571,0
0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0
0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,0
0,2.94,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,2.928,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0
0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0.39,0.19,0.09,0,0,0,0.29,0,0,0,0,0,0,0.09,5.74,0,0,0.016,0,0,1.679,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0
0,0.17,0,0,0.08,0,0,0,0.08,0.34,0,0.25,0,0,0,0.08,0,0.051,0.038,0,1.838,0
0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0.77,0,0.102,0,0,4.771,0
0,0,0,0.67,0,0,0,2.01,0.67,0.67,0,0.67,0.67,0.67,0,0,0,0,0,0,2.604,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,0,3.2,0
0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0.176,0,0,1.241,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.687,0
0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348,0,0,1.312,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.145,0,0,0,1.372,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.454,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,1.375,0
0,0.22,0.22,0.22,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.045,0,0,1.276,0
0,0,0.25,0.25,0.25,0.25,0.38,0,0,0,0,0,0,0,4.34,0,0,0,0.038,0,1.642,0
0,0.31,0,0,0,0,0.31,0.95,0,0,0,0,0,0,0,0,0.102,0,0,0.255,3.547,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,1.125,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,1.769,0
0,0.1,0,0,0,0,0,0.1,0,0,1.15,0,0,0,0,0,0.029,0,0.029,0,2.784,0
0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0
0,0,0.14,0,0,0,0.29,0.59,0,0,0.14,0,0,0,0,0,0,0,0,0,1.803,0
0,0.27,0,0,0,0,0,0.83,0.27,0.27,0,0.27,0,0.27,0,0,0.137,0,0,0,4.257,0
0,0,0,0,0,0,0,4.16,4.16,4.16,0,4.16,0,0,0,0,0,0,0,0,3.444,0
0,0,0,0,0,0,1.88,1.88,0,0,3.77,0,0,0,0,0,0,0,0,0,1.307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0.235,2.721,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88,0,0,0.054,0,0,1.786,0
0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,0
0,0,0.23,0.46,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0.202,0.121,0,1.945,0
0,0.26,0,0.26,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,0,0.052,0,2.165,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,1.2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166,0
0,0.22,0.22,0,0,0,0,0,0.67,0.45,0,0.67,0,0,0,0,0,0,0.024,0,4.223,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.45,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.063,0,0.232,3.133,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.379,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.061,0,4.309,0
0,0.4,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,4.325,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,0,1.386,0
0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.52,0,0,0,0,0.52,0.52,1.05,0,0,0,0,0,0,0,0,0,0,0,3.888,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.288,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.283,0,0,2.022,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.411,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555,0
2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,2.02,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0.166,0,0,0,1.428,0
0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0.045,0,0,1.837,0
1.25,0,0,0,0,0,0,1.25,1.87,0.62,0,1.87,0.62,0.62,0,0,0.57,0,0,0,2.238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,0,1.428,0
0,2.04,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.533,0
0.78,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0.275,0,0,1.625,0
0,0,0,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0.102,0,0,0,5.555,0
0,0,0,0,0,0,0,0.68,1.7,0.34,0,0.34,0.68,0.68,0,0,0.052,0,0,0.052,2.604,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.48,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,3.202,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0
0,0,0,5.55,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0,2,0
0,0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,0,0,0,1.6,0
0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0.342,2.75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,0,0,0,0,2.227,0
0,0.67,0,0.22,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0.134,0,0.156,3.08,0
0,0,0,0,0,0,0,2.38,0.59,0.59,0,0.59,0.59,0.59,0,0,0.098,0,0,0,2.203,0
0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0.476,0,0,2.642,0
0,0.9,0,1.8,0.9,0,0,0.9,0.9,0.9,0,0.9,0,0,0,0,0,0,0,0,2.15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0.19,0,0.19,0.19,0.59,0.39,0.19,0.19,0,0.39,0.028,0.112,0,0,2.101,0
0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,3.304,0
0,0,0,0,0.29,0,0.29,0,0,0,0,0,0,0,0,0,0,0.471,0,0.039,3.659,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106,0,0,2.714,0
1.17,0,0,0,0,0,0,2.35,0,0,0,0,0,0,0,1.17,0,0,0,0,2.925,0
0,0.1,0,0,0,0.1,0,0.05,0,0,0.15,0,0,0,0,0.05,0.068,0,0.013,0,3.591,0
0,0,0.1,0,0.21,0.1,0,0.05,0.16,0.27,0,0.21,0.16,0,0,0.1,0.015,0.062,0.046,0,2.007,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.888,0
0,0,0,0,0,0,0,0,0,0,2.56,0,0,1.28,0,0,0.194,0,0,0,3.631,0
0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,2.187,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,0,0,7.31,0,9.75,0,0,0,0,0,0,0,2.875,0
0.43,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,2.085,0
0,0,0,0,0.27,0,0.27,0,0,0,0,0,0,0,0.27,0,0.081,0,0,0.04,3.891,0
0,0,0,0,1.31,0,1.31,0,0,0,0,0,0,0,1.31,0,0.194,0,0,0,5.2,0
0,1.05,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0,0.181,0,0,2,0
0,0,0,0,0.49,0,0.49,0,0,0,0,0,0,0,0,0,0,0.147,0,0,2.587,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,1.75,0
0.8,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0,0,1.38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0.954,0,0,9.125,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,1.07,0,0.09,0,0,1.825,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.166,0
0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.527,0
0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,1.545,0
0.08,0.48,0,0.08,0,0.81,0,0,0,0.16,0.16,0.08,0,0,0,0.08,0,0.057,0.022,0,1.875,0
0,0,0,0,0,0,0,0.92,0,0,2.3,0,0.92,0.92,0,0,0,0.163,0,0.081,2.343,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
0.06,0.4,0,0.27,0.06,0.06,0,0,0,0,0.06,0,0,0.13,0,0.13,0,0,0.018,0,2.423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.538,0
0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.529,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.428,0
0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.727,0
0,0.47,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.677,0
0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,1.592,0
0,0.1,0,0,0,0,0,0,0,0,1.3,0,0,0,2.6,0.1,0.093,0,0,0,4.06,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.481,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,2,0
0.1,0.21,0.1,0.21,0.1,0,0.21,0,0,0,0,0,0,0,0.21,0,0.035,0.07,0.053,0,1.744,0
0,0,0,0,0,0.7,0,0.7,0,0.7,0,0,0,0,0,0,0.066,0,0,0,18,0
0,0.22,0.11,0.11,0,0.22,0,0,0,0,0.11,0,0.11,0.11,0,0,0.014,0,0,0,2.419,0
0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,2.967,0
0,0,0,0,0,0,0.58,0,0,0,0,0,0.58,0,0.58,0,0,0.376,0,0,1.702,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.142,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.275,0
0,0.96,0.48,0,1.44,0,1.92,0,0,0,0,0,0,0.48,0,0,0,0.666,0,0,4.437,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.25,0.08,0,0.42,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,2.023,0
