@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0.67,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0.29,0,0,0,0.58,0,0,0,0.87,0.58,0.29,0.29,0,0.091,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,53,0
0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.67,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0.67,0,0,0.097,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.11,0.11,0,0,1.03,0,0,0,0,0.45,0,0,0,0.11,0,0.22,0,0,0.078,41,0
0,0,0,0,0,0,0,0,0,2.77,0,0,0,1.38,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.31,0.94,0,0,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,45,0
0,0.21,0,0,0,0.42,0,0,0,1.26,0,0,0,0,0,0,0.21,0.42,4.385,43,0
0.39,0,0,0,0,0,0,0,0,0.39,0,0,0,1.18,0.39,0.78,0.78,0,0.645,16,0
0,0,0.67,0,0,0,0,0,0,3.37,0,0,0,0.67,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,1,0
0,1.18,0,0,0,0.16,0,0,0,2.88,0,0,0,0,0,0,0,0,0.031,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,8,0
1.12,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,0,12,0
0,0.2,0,0,0,0.8,0,0,0,0.2,0,0,0,0.2,0.2,1,0.2,0,0,50,0
0,0.6,0,0,0,0,0,0.6,0,2.4,0,0,0,1.2,0,0,0,0,0,3,0
0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.59,0,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.3,0.3,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0.055,7,0
0,0,0,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,21,0
0,0.49,0,0,0,0.49,0,0,0,1.3,0,0,0,0,0,0.16,0,0.16,0,107,0
0,0.36,0,0.73,0,0.36,0.36,0.36,2.56,2.93,0,0,0.73,0,0,0,0.36,0,0,68,0
0,0,0,0,0,0,0,1.92,0,3.84,0,0,0,0,0,0,0,1.92,0,5,0
0,0.33,0,0,0,0,0.11,0,0,0.44,0,0,0,0,0,0,0,0,0.019,11,0
0,0,0,0,0,0.84,0,0,0,1.68,0,0,0,0,0,0.84,0.84,0.84,0,13,0
0,2.56,0,0,0,0,0,0,0,2.56,0,0,0,2.56,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3.09,0,0,0,2.06,0,0,0,0,0,1,0
0,0.24,0,0,0,0,0,0.48,0,1.44,0.24,0,0,0,0,0,0,0,0,143,0
0.84,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0.082,7,0
0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,3,0
0,0.33,0,0,0,0,0,0,0,1.01,0,0,0,0.67,0.33,0.33,0.33,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0.3,0.3,0.9,3.63,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,5.55,0,0,0,5.55,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,1.59,0.91,0,0,0,0,0,0,0,0,0,31,0
0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0.51,0.51,0,0,0,0,0,0,0,3.58,0,0,0,2.05,0.51,0,0,0.51,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.32,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0.97,0.97,0.97,0,0,13,0
0,0,0,0,0,0,0,0,2.85,0,0,0,0,2.85,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.28,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0.64,0,1.94,0,51,0
0,0.15,0,0,0,0,0,0,0.15,0.62,0,0,0,0.93,0.15,0.31,0.31,0,0.078,12,0
0,0.08,0,0,0,0,0,0.08,0.08,0.17,0,0,0.08,0,0,0.08,0,0.59,0,70,0
0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,11,0
0.37,0.18,0,0.18,0,0.18,0,0,0,0.92,0,0,0,0.55,0,0.55,0,1.48,0.116,24,0
0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,4,0
0,0.35,0,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,1.4,1.4,0,0,21,0
0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0.43,0,0.43,3.885,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,28,0
0,0.12,0,0.12,0,0,0,0,0,0.12,0,0,0,0.38,0,0,0,0.12,0,53,0
0.26,0.52,0,0,0,0.26,0,0,0.26,1.31,0,0,0,0,0,0,0,0.26,0.047,3,0
0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.57,0,0,0,12,0
0,0,0,0,0,1.02,0,0,0,5.1,0,0,0,0,0,0,0,0,0.309,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,28,0
0,0.22,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.45,0,0,0,42,0
0,0.71,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,1,0
0,0.62,0,0,0,0,0,0,0.62,1.25,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,14,0
0,0,0.23,0.23,0,0,0,0,0,0.23,0,0.23,0,0,0,0.23,0,0,0.073,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,11,0
0,0,0,0,0,1.13,0,0,1.13,2.27,0,0,0,1.13,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,7.69,0,18,0
0,0,0,0,0,1.28,0,0,0,2.56,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,30,0
0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0.47,0,0,0,21,0
0,0.68,0,0,0,0.68,0,0,0,0.68,0,0,0,0,0,0,0,0,0.114,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.37,0,0,0,1.01,0,0.33,0.33,1.01,0,13,0
0,0.78,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0.145,4,0
0,0,0,0,0,0,0,0,0,1.38,0,0,0,2.77,0,1.38,1.38,0,0,12,0
0,2.04,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.54,0,0,3.82,0,0,0,0,0,0,0.54,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0.21,0.21,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,62,0
0,0,0,0,0,0,0,0,0,4.81,0,0,0,0,0,0,0,1.2,0,3,0
0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0,0,11,0
0.32,0,0,0,0,0,0,0,0,0.96,0,0,0,0.64,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0.24,0,0,0.72,0.24,0.48,0,0,0,0,0,0.24,0,19,0
0.12,0.12,0,0,0,0,0.12,0,0,1.78,0,0,0,0,0,0.12,0,0.63,0.018,63,0
0.67,0.22,0,0,0,0.22,0.45,0,0,1.12,0,0,0,0,0,0.22,0,0,0,38,0
0,0,0,0,1.55,0,0,0,0,1.03,0,0,0,2.59,0,0,0,0,0,104,0
0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,2,0
0,0.32,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.021,39,0
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,11,0
0,0,0,0,0,0,0,1.61,0,4.83,0,0,0,3.22,0,1.61,0,0,0,7,0
0,0.23,0,0,0.23,0,0,0,0,0.23,0,0,0,0,0,0.23,0,0,0.117,160,0
0.07,0.15,0,0.46,0,0,0.07,0,0,0.76,0,0,0,0,0,0.15,0,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.6,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0.6,0,0,0.088,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,5,0
0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,4,0
0.12,0.25,0,0.38,1.28,0,0,0,0,0.51,0,0,0,0.12,0,0,0,0,0.054,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.75,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0.07,0.31,0,0,0.71,0,0,0,0,0.31,0,0,0,0.07,0,0.47,0,0,0.096,42,0
0,0,0,0,0,0,0,0,0,2.08,0,0,0,2.08,0,0,0,2.08,0,3,0
0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0.8,1.6,0.8,0.128,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,2.63,0,0,0,2.63,2.63,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0.46,0,3,0
0,0,0,0,0,0.62,0.31,0,0,0.31,0,0,0,0,0,0.93,0.31,0.62,0,20,0
0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,1.28,0,0,0,14,0
0,0,0,0,0,0,0,0,0,3.01,0,0,0,1.8,0.6,0.6,0.6,0,0,22,0
0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0.45,0,16.7,0,19,0
0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0.74,0,0,0,11,0
0,0,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,0,1.26,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.35,0,0,0,0.35,0,0,0,3.58,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,1.01,0,0,0,0,0,0,0,2.02,1.01,1.01,1.01,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.13,0,0,0.13,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,8,0
0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,1.17,0,0,16,0
0,0,0,0,0,1.27,0,0,0,0.63,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,11,0
0.36,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0.36,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,9,0
0,1.16,0,0,0,0,0,0,0,1.16,0,0,0,0,0,1.16,0,1.16,0,5,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0.87,0,0,0,0,0,0,0.43,0.43,0,0,0,0,0,1.31,0.43,0,0,15,0
0,0.28,0,0.28,0.28,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,1.44,0,0,28,0
0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0.05,0.31,0,0.05,0.47,0,0,0,0.05,0.21,0,0,0,0.05,0,0.85,0,0,0.112,52,0
0.35,0,0,0,0,0.35,0,0,0,1.42,0,0,0,0,0,0,0,0,3.672,43,0
0,0,0,0,0,0,0,0.69,0,2.79,0,0,0,0,0,0,0,1.39,0,12,0
0,0,0,0,0,0.75,0,0,0,1.5,0,0,0,1.5,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,7,0
0,3.61,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,9,0
0,0.47,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,1.56,1.56,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.26,0,0,0,1.05,0,0,0,0.26,0,0,0,0,0,1.05,0,0,0,50,0
0,0.27,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0.27,0.082,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0.25,0,0,0.16,0.08,0.2,0.16,0,0.71,0,0.12,0,0,0,0.2,0,0,0.012,23,0
0,0.74,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0.37,0.37,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0.58,0,0,0,0,0,1.46,0,0.58,0,0,0,1488,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.16,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0.16,0.16,0,0.118,19,0
0,0,0,0,0,0,0,0,0,3.52,0,0,0,1.4,0.7,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.24,0.24,0.24,0.48,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,1.96,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.26,0,0,0,0,0,0,0.52,1.56,0,0,0,0,0,0,0,0,0.753,20,0
0,0,0,0,0,0,0,0,0,1.4,0,0,0,0.7,0,0,0,0,0,200,0
0,0,0,0.27,0,0,0,0.27,0.54,0,0,0,0,0,0,0,0,0.27,0.039,55,0
0,0,0,0,0,3.7,0,0,0,3.7,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0.79,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0.11,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,12,0
0,0.57,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0.28,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.64,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0.64,0,2.58,0,15,0
0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.2,0,0,0,1.2,1.2,0,0,0,0,11,0
0,0,0,0,0,0,1.31,1.75,1.31,2.63,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.04,0.24,0,0.04,0.16,0.52,0.08,0.24,0,0.68,0,0.04,0,0,0,0.24,0,0,0.029,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1.63,0,0,0,0.54,0.54,0,0,0,0,11,0
0.58,0,0,0,0,0,0,0,0,0.58,0,0,0,1.76,0.58,0.58,0.58,0,0,12,0
0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0.48,0.48,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.83,5.5,0,0,0,0.91,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,13,0
0,0,0,0,1.55,0,0,0,0,1.03,0,0,0,2.59,0,0,0,0,0,104,0
0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.85,2.56,0,0,0,0,0,1.7,0.85,0,0.142,12,0
0,0,0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,1.35,0,0,0,1.35,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,5.88,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0.87,0,0,0,0,0.14,0.14,0.43,0.14,0,0,0,0,0,0.29,0.14,0,0.019,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0.67,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0.865,12,0
0,0.91,0,0,0,0,0,0,0.91,1.83,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,1.12,1.12,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.74,0,0,0,0,0,0.49,0.49,2.71,0,0,0,0,0,0.24,0,0,0.036,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.88,2.65,0,0,0,0,0,0,0,0,0,3,0
0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0.24,0,0,0,0.24,0,0,0,0,0,251,0
0,0,0,0,0,0,0,0,0,1.08,0,0,0,2.17,1.08,1.08,1.08,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.05,0.11,0,0,0.35,0,0,0,0.02,0.11,0,0,0,0.02,0,0.38,0,0,0.203,52,0
0,0,0,0,0,0,0,0,0,0.49,0,0,0,0.24,0.24,0.24,0.24,0,0,13,0
0.15,0.63,0,0,0,0.03,0,0,0.03,1.16,0,0,0,0,0,0,0,0.03,0.014,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,7,0
0,0,0,0.49,0,0,0,0,0,0.49,0,0,0,0.49,0,0.49,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0.98,0,0,27,0
0,0.25,0.5,0.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,1.31,0,0,0,2.63,1.31,1.31,1.31,0,0,12,0
0,0.57,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,3,0
0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1.04,0.52,0,0,0,0,0,0,0,2.09,0,0,0,1.04,0.52,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,10,0
0,0.59,0,0,0.11,0.23,0,0.11,0,0.95,0,0,0,0.71,0.11,0,0,0,0.227,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0.36,0,0,0,0,0,0.36,0,1.44,0,0,0,0,0,0.36,0.18,0,0.026,51,0
0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0.61,0,0,0.179,6,0
0,0,0.68,0,0,0.34,0.34,0.34,1.36,3.42,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.081,18,0
0,0,0,0,0,0,0,0,0,5,0,0,0,2.5,0,0,0,0,0,8,0
0,0,0,0,0.28,0,0,0,0.56,3.41,0,0,0,1.7,0,0,0.56,0,0.046,15,0
0,0,0,0,0,0,0,2.32,0,2.32,0,0,0,0,0,0,0,0,0.416,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,8.1,0,0,0,0,0,0,0,0,0,1,0
0,0.74,0,0,0,0.74,0,0,0,0.37,0,0,0,0,0,1.11,0,0,0,64,0
0,0,0,0,0,0,0,0,0,6.75,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0.26,0,0.26,0,2.08,0,0,0,0,0,0,0.26,0,0.037,18,0
0,0.11,0,0,0.11,0.69,0.34,0,0.11,0.81,0,0.34,0,0,0,0.23,0,0.92,0.017,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,11,0
0,0,0,0,0.32,0.96,0,0.32,0,1.29,0,0,0,0,0,0.64,0.32,0,0,18,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,2.56,0,7,0
0,0,0,0,5.26,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,11,0
0.96,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0.32,0,5,0
0,0,0,0,0,0.8,0,1.61,0,0.8,0,0,0,0,0,0,0,0,0,28,0
0.46,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0.92,0,0,0,10,0
0,0,0,0,0,2.55,0,0,0,3.06,0,0,0,0,0,0,0,1.02,0,7,0
0,3.7,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,1,0
0.18,0.24,0,0.18,0,0.12,0,0.24,0,0.78,0,0.06,0.42,0,0,0.18,0,0,0,29,0
