@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,2.02,1.01,0,1.01,0,0,0,0,0,0
0,0.36,0,0.36,0,0.36,0,0,0,0.36,0.36,0,0.73,0,0,0,0,0,0,0,0,0,0.123,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0.168,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.128,0.042,0,0
0,0,0,0,0,0,0.19,0,0,0.19,0.59,0,0,0,0,0,0,0,0,0.19,0,0.232,0.038,0
0.11,0,0,0.11,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0.171,0.233,0.031,0
0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0.267,0,0
0.05,0,0,0.1,0,0,0,0,0,0,0.15,0,0,0,0,0,0.05,0,0,0,0.203,0.195,0.014,0
0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,3.57,3.57,0,0,0,0,0,0.956,0,0
0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0.315,0.63,0
0.29,0,0,0,0,0.29,0,0,0,0.29,0.29,0,0,0.29,0.29,0.29,0,0.89,0,0.29,0,0.196,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0
0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.37,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.066,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,1.26,0,0,0,0,0,0.149,0,0
0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.32,0.64,0.32,0,0,0,0,0.264,0.211,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0.083,0.167,0,0
1.39,0,0,0,0,0,0,0,0,0.69,0.69,0,0,0,0,0,0,0.69,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,1.4,0,0,0,0,0,0,0.458,0,0
0.29,0.58,0,0,0,0.88,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,0.075,0.113,0.265,0
0,0,0,0.66,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.68,0,0,0.68,0,0,0,0,0.68,2.04,0.68,0,0.68,0,0,0,0.828,0,0
0,0,0,0,0,0,0.54,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0.54,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0.11,0,0,0,0.11,0.076,0.198,0.03,0
0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0
0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0.201,0,0
0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0.132,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0
0.31,0,0,0,0,0,0.31,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0.059,0,0
0,0.6,0,0,0,2.43,0,0,0,0,0.6,0,0,0,0,0,0,0,1.21,1.82,0,0.271,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.564,0.161,0
0.51,0,0,0.51,0,0,0,0,0,0,0,0,0,0.51,0.51,1.02,0,0,0,0.51,0,0.27,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0.288,0,0
0,0,0,0.16,0,0.16,0,0.24,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0.164,0.505,0.021,0
0,0.66,0,0,0.66,1.33,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0.228,0,0
0,0,0,0,0,0,0,0,0,0.49,1.23,0,0,0,0,0,0,0,0,0,0.036,0.147,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0.079,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0.86,0,1.73,0,0,0,0.289,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,0
0,0,0,0,0,0,0,0,0,0.48,2.88,0,0,0,0,0,0,0,0,0,0,0.076,0.381,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.24,0.24,0.24,0,0,0,0.48,0,0.148,0,0
0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0.205,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.265,0
0.38,0,0,0.25,0,0,0,0,0,0,0.38,0,0,0,0.12,0.51,0,0,0.12,0,0,0.082,0,0
0,0,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,0.99,1.98,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0.97,0,0,0,0,0,0,0.261,0,0
0,0,0,0,0,2.11,0,0,0,0,0.52,0,0,0.52,0.52,0.52,0,0.52,0,0,0.171,0.513,0,0
0,0,0,0,0.32,0,0,0,0,0,2.63,0,0,0,0.98,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.73,0,0,0,0.73,0,0,0.73,0.73,0.73,0,0,0,0,0,0.363,0,0
0.75,0,0,0,0.37,0.37,0,0,0,0,3.38,0,0,0,0,0,0,0,0,0,0,0.099,0,0
0,0,0,0,0,0,0,1.19,0,0,0.29,0,0,0,0.29,0,0,0,0.89,0,0,0.156,0,0
0,0,0,0,0,0,0.21,0,0,0.21,0.42,0,0,0,0,0,0,0,0.21,0.21,0,0.078,0,0
0.67,0,0,0,0,0,0.67,0,0,0,1.68,0,0,0,0,0,0,0,0.67,0,0.097,0.048,0,0
0.09,0.09,0,0,0,0,0.09,0,0.19,0,0.19,0,0,0,0,0,0,0,0,0,0.111,0.153,0.041,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.11,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.157,0.078,0
0,0.56,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0.099,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0.274,0,0
0.64,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0.64,0.64,0,0.309,0.619,0,0
0,0,0,0,0,1.01,0,0,0,0,0,0,0,1.01,1.01,1.01,0,1.01,0,0,0,0.814,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,2.263,0,0
0.89,0,0,0.29,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0.29,0.59,0,0.325,0.162,0,0
0,0,0,0,0,0.29,0,0,0,0,0.58,0,0,0.58,1.17,0.58,0,0.87,0.87,0,0.091,0.637,0,0
0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0
0.76,0,0,0.76,0,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0.253,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0.6,0,0.088,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,2.54,0,0.28,0,0,0.217,0.072,0,0
0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0.149,0,0
0,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0
0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0.037,0.113,0.037,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.37,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0.331,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031,0.127,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,3.84,0,0,0,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.19,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.28,0,0,0.28,0,0,0,0.93,0,0,0,0,0,0,0,0,0.09,0,0.017,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.89,0,0.15,0,0
0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0.47,0,0,0.073,0,0
0,0,0,0,0.21,0.21,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0.034,0.139,0.069,0
0.1,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.014,0.154,0.028,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0.52,0,0,0,0,0.079,0.142,0.063,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08,0,0.08,0,0.17,0,0,0,0,0,0,0,0,0,0.26,0,0.17,0,0,0.133,0.306,0.013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0.238,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.039,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,2.4,0.036,0.109,0.036,0
0,2.7,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,2.1,0,0.169,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.094,0,0
0.4,0,0,0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0.071,0,0
0.09,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.131,0.209,0.039,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0
0.17,0,0,0.34,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0.17,0,0.032,0,0
0,0,0,2.43,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0.211,0,0
0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0
0,0,0,0,0,0,0.62,0,0,0.62,0.62,0,0,0,0,0,0,1.25,0,0,0.895,0.179,0,0
0,1.57,0,0,0,2.36,0,0,0,0,0,6.29,0,0,0,0,0,0,0,0,1.151,0.203,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.14,0,0,0,0,0.14,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.077,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0.356,0,0
0,0,0,0,0.31,0,0,0,0,0,0.63,0,0,0.63,0,0,0,0,0,0,0,0.255,0,0
0.1,0,0,0,0,0.1,0.21,0,0,0.1,0,0,0,0,0,0.21,0,0,0,0,0.043,0.143,0.057,0
0.03,0.01,0,0.03,0,0.11,0.11,0.05,0.01,0.03,0.15,0,0,0,0,0.11,0,0,0.01,0.09,0.038,0.19,0.005,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,1.02,0,1.02,0,0,0,0.142,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.35,0,0.35,0,0.35,0,0,0,0,1.07,0,0,0,0,0,0,0.35,0,0,0,0.12,0,0
0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,2.32,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.85,0.85,0,0.85,0,0,0,0.278,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0.35,0,0,0,0.35,0,0,0,0,0,11.42,0,0,0,0,0,0,0,0,3.672,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0.168,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0.52,0,0,0,0,0.753,0.113,0.037,0
0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.86,0,0,0,0,0,0,0.131,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0
0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,0
0.09,0,0,0.09,0,0,0.09,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0.09,0,0.017,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0
0,0,0,0,0,0.35,0,0,0,0,0.7,0,0,0.35,0.35,0.35,0,0,0,0,0,0.233,0,0
0.06,0,0,0.06,0,0,0,0.12,0,0,0.18,0,0,0,0,0,0,0,0,0,0.115,0.221,0.017,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0.66,0,0,0,0.104,0,0
0.08,0,0,0,0,0,0,0,0,0.08,0.16,0,0,0,0,0,0,0,0,0,0.221,0.188,0.033,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0.19,0,0.19,0.38,0,0.068,0.113,0.045,0
0.54,0,0,0.27,0,0,0.54,0,0,0,0.54,0,0,0,0.27,0,0,0,0,0,0,0.433,0.078,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.067,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0.043,0,0
0.13,0.4,0,0,0,0.53,0,0,0,0,0.53,0,0,0.13,0,0,0,0,0,0.53,0,0.25,0.427,0
0.16,0,0,0.1,0,0,0.96,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.025,0.017,0.008,0
0.09,0.09,0,0.18,0,0,0.09,0,0,0,0.45,0,0,0,0,0.18,0,0.09,0,0,0.027,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.78,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,5.277,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0.77,0,0.247,0.247,0,0
0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0.096,0,0
0.05,0,0,0.02,0,0,0,0,0.02,0,0.08,0,0,0,0,0,0,0,0,0,0.203,0.182,0.008,0
0,0,0,0,0,0,0,0,0,0,0.56,0,0.56,0,0,0,0,0,0,0,0,0.299,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.12,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.054,0.162,0.036,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439,0.219,0
0.17,0,0,0,0,1.36,0,0,0,0.17,0.85,0,0,0,0,0,0,0,0,0,0.027,0.111,0,0
0,0,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0.83,0.83,0,0.12,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0.934,0,0
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0.325,0.781,0,0
0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0,0,0,0.61,0,0,0.15,0.15,0.15,0,0.15,0,0,0.131,0.183,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.149,0,0
0,0,0,0,0,0,0,0,0,0.37,0.37,0,0,0,0,0.37,0,0,0,0,0,0.162,0,0
0.35,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0
0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0.246,0
0,0,0,0,0,0.74,0,0,0,0.74,1.49,0,0,0,0,0,0,0,0,4.47,0,0.124,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0,0,0.12,0.24,0,0,0,0,0,0.24,0,0,0.24,0.24,0.24,0,0.24,0.12,0,0.018,0.297,0,0
0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.052,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,0,0,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0
0,0,0,0,0,1.08,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0.173,0,0
0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0.211,0,0,0
0,0,0,0,0,0,0.57,0.28,0,0,0.57,0,0,0,0,0,0,0,0.28,0,0,0.051,0,0
0.59,0,0,1.19,0,0,0,0,0,0,0.59,0,0,0.59,0,0,0,0,0,0,0,0.312,0,0
0,0,0,0,0,1.32,0,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0.168,0.392,0.336,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0.081,0.451,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.86,0,0,0,0.93,0,0,0,0,0,0,0,0.93,0.93,0.93,0,0.93,0.93,0,0,0.457,0,0
0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.27,0,0.54,0,0,0,0,0,0.27,0.27,0.27,0,0.27,0,0,0,0.192,0,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.083,0,0
0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0,0.588,0,0
0,0,0,0,0,0,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.91,0,0,0,0.55,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.139,0,0
0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,4.54,4.54,0,0,0,0,0,1.169,0,0
