@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_people numeric
@attribute Word_freq_report numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Word_freq_conference numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0.55,0,1.65,0,0,0,0,0,0,0,0,0.55,0,0,0,0.314,0,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,1.798,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0.222,0,28,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,2.22,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0.374,0,8,0
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,16,0
0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,15,0
0.24,0,0,0,0.24,0.24,0,0,0,0.24,0,0,0.24,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0.14,0,0,0.14,0,0,0,0,0,0,0.14,0,0,0,0,0.14,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.09,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,1,0
0.24,0,0,0,0.48,0,0.24,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0
0,0,0.89,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,0.89,0,0,0.269,0,16,0
0,0,0,0,0,0.27,0,0.81,0,0,0,0,0.54,0,0.27,0,0,0,0.27,0,0.079,0,76,0
0,0.05,0,0,0.26,0.05,0,0.15,0,0,0.05,0,0,0,0.47,0,0,0,0,0,0.067,0,52,0
0.86,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0.457,3,0
0,0,0,1.61,0,0,0,1.61,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0.506,6,0
0.3,0,0,0,0,0.05,0,0.15,0,0,0.05,0,0,0,0.2,0,0,0,0,0,0.05,0,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05,0,0,0,0,15,0
0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0.26,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,1.075,3,0
0,0,1.81,0,0,0,0,1.09,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.063,35,0
0,0,0,0,0,0,0,0.68,0,0,0.68,0.68,0.34,0.34,0,0.34,0.68,0,0,0,0.052,0,13,0
0,0,0,0,0,0,0,0,0,0,1.46,0,0.58,0,0,0,0,0,0,0,0,0,1488,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0.33,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.37,0.37,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.6,0,0,0,0,1.21,0,0,3.03,0,0,0,0,0,1.21,0,0,0,0.1,0,13,0
0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0
0.6,0.3,0,0,0,0,0,0,0,0,0,0.3,0,0.3,0,0,0.3,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.05,0.02,0,0,0,0.02,0,0.08,0,0,0.02,0,0,0,0.14,0,0,0,0,0.02,0.049,0,52,0
0,0,0,0,0.37,0,0,0.37,0,0,1.86,0.37,0.37,0.37,0,0.37,0.74,0.37,0,0,0.064,0.32,17,0
0.85,0,0,0,0,0.57,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739,1,0
0.26,0.26,0,0,0,0,0,2.6,0,0,0,0,0,0.26,0,0,0.26,0,0,0,0,0,18,0
0.25,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.047,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.116,0,12,0
0,0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0.79,0,0,0,0,0,8,0
0.19,0.29,0.87,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,47,0
0,0,0,0,0,0,0,0.42,0,0,0.85,0.42,0.42,0.42,0,0.42,0.42,0,0,0,0.073,0,12,0
0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0.475,15,0
0,0,0.37,0.74,0.37,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0.28,0,0,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,0,0,0,0,0.33,0,0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,0.043,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,15,0
0.44,0,0,0,0,1.55,0,2.21,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0.073,22,0
0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.96,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.1,0.1,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,22,0
0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,1.36,0,0,0,0,15,0
0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.76,0,0,0.036,0.055,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.13,0.01,0.03,0.07,0.53,0.07,0,0.03,0.01,0,0,0.01,0,0,1.57,0,0.03,0.23,0,0.15,0,0.002,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,6,0
0,0,0,0,0,0,0,1.38,0,0,1.38,1.38,1.38,1.38,0,1.38,0,0,0,0,0,0,11,0
1.13,0,0,0,0,1.13,0,3.4,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,1,0
0.25,0,0.25,0,0,1.02,0,2.31,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.413,13,0
0,0,0,0,0,0,0,0.24,0,0,0.72,0.24,0.24,0.24,0.24,0.24,0.24,0.48,0,0,0.074,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0.24,0,0,1.49,0,0,0,0,0,0,0.24,0,0,0.24,0,0,0,0,0,0,0,0,235,0
0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,7,0
0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,8,0
0.23,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0.082,5,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,7,0
1.11,0,0,0,0,0,0,0,0,0,1.11,0,0,0,1.11,0,0,0,0,0,0,0.181,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,15,0
0,0,0,0,0,0,0,1.34,0,0,0,0,0.67,0,0,0,0,0.67,0,0,0,0,3,0
0.14,0,0.07,0,0.93,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0.14,0,0,24,0
0,0,0,0,0,0,0,2.17,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,1.458,2,0
0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0.12,0.12,0,0,0,53,0
0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,47,0
0.16,0,0.16,0,0.16,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561,10,0
0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.9,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,5,0
0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,17,0
0,0,0.37,0,0,0,0,1.87,0,0,1.87,0.37,0.37,0.37,0,0.37,2.63,0,0,0,0,0.061,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.048,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.33,0,0,0,0,0.33,0,0,0,0,0.33,0.33,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558,7,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,6,0
0.37,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,1.48,0,0,0.029,0.029,24,0
0,0,0.55,0,0,0.55,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563,55,0
0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0
0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.22,0,0,1.59,0.22,0,0,0,0,0,0.22,0,0,0.22,0,0,0,0,0,0,0,0,152,0
0,0,0,0,0,3.44,0,0,0,0,1.72,0,0,0,0,0,0,0,0,1.72,0,0,4,0
0,0,0,0,0,0,0,1.16,0,1.16,0,0,0,0,0,0,0,2.32,0,0,0,0.49,7,0
0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0.147,4,0
0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.42,0,0,0,0,0.42,0,0,0,0,0.42,0,0.42,0,0,0,0,0,0,0.151,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.48,0.24,0.48,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0
0,0,1.36,0,0,0,0,0.9,0,0.45,0,0,0,0,0,0,0,0.45,0,0,0,0.077,15,0
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,18,0
0.25,0,0,0,0,0,0,2.31,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.039,45,0
0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0.15,0,0.31,0,0,0.93,0.15,0.15,0.15,0.46,0.15,0.31,0,0,0,0.052,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,13,0
0,0,0,0,0,0,0,0,0,0,1.37,0.68,0.68,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,1.85,1.85,1.85,1.85,0,1.85,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207,343,0
0.59,1.19,0,0,0,0,0,0.59,0,0,1.19,0,0.59,0,0,0.59,0,0,0,0,0,0.312,22,0
0.27,0.27,0.27,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0.514,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,1.16,15,0
0,0.35,0,0,0.71,0,0,0,0,0,0,0.35,1.06,0,0,0,0.35,0,0,0,0.055,0,17,0
0.31,0,0,0,0,0,0,0,0,0,1.91,0.63,0.63,0.63,0,0.63,0.95,0,0,0,0.242,0,13,0
0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,4.34,4.34,4.34,4.34,0,4.34,0,0,0,0,0,0,11,0
0,0,1.4,0,0,0,0,2.81,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.353,0,28,0
0.1,0.21,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,12,0
0.8,0,0,0,0,0,0,1.61,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0.264,0,28,0
0.87,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798,136,0
0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.575,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0.23,0.46,0,0,0,0,2.76,0,0.69,0,0,0,0,0.46,0,0,0,0,0,0,0.202,7,0
0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,50,0
0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
3.22,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243,1,0
0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,1,0
1.38,0,0,0,0,0,0,0,0,0,0,6.94,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.2,0.1,0.2,0.1,0.81,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,2.85,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.081,0,1,0
0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0.2,4,0
0,0,0,0,0,0,0,2.18,0,0,1.45,0.72,0.72,0.72,0,0.72,0.72,0,0,0,0,0,12,0
0,0.4,0,0,0,0.4,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0,0,0.053,0,70,0
5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,2,0
0.07,0.11,0.37,0,0.03,0.03,0,0.22,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.014,7,0
0.07,0.07,0.44,0.07,0.29,0.07,0,0.07,0,0,0,0.29,0.29,0,0,0,0,0,0,0,0,0.031,22,0
0,0,0,0,0.7,0,0,1.4,0,0,0.7,0,0,0.7,0,0,0,0,0,0,0.066,0,200,0
0.47,0,0,0,1.9,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.81,0,0,0,0,0,0,0.4,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,1.33,0,2,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0.49,0,0,0.24,0.24,0.24,0.24,0,0.24,0.24,0,0,0,0.039,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0
0.35,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,10,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,15,0
0,0,0,0,0,1.19,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,1.56,3.12,0,0,0,0,0,0,0,0,0,0,24,0
0.32,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,1.01,0,0,0,0,0,0.312,0,28,0
0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,4,0
9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0.849,0,8,0
0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0.23,0.69,0,0,0.033,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724,8,0
0.3,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.15,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.32,0.32,1.29,0,0.32,0,0,0.32,0,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,47,0
0.25,0.25,0,0.25,0,0.25,0,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0,4,0
0.6,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.38,0,0,0,0,0,0,0,0,0,0,0.38,1.14,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,1.29,0,0,0,0,3.22,0,1.29,1.29,0,0,0,0,0,0,0.194,0.129,10,0
0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.72,0,0,0.062,0.062,13,0
1.05,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.134,8,0
0,0,0,0.8,0,0,0,4,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,5,0
0,0.56,0,0,0,0.28,0,0.14,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,1.12,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,4,0
0.13,0.03,0.08,0.01,0.22,0.01,0.03,0.33,0,0,0.01,0.03,0.01,0,1.33,0,0,0.1,0,0.37,0.002,0.002,36,0
0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.58,0,0,0.58,0,0,0,1.76,0,0,0,0,0,0,0.107,6,0
0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,18,0
