@relation spambase

@attribute Word_freq_all numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_will numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_font numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0,4,0
0,0,0,0,0,0,0,0,0.86,0,0,0.86,0,0,0,0,0,0.131,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229,0,0,17,0
0,0,0,0,1.02,0,0,0,2.38,0.34,0,0.34,0.68,0.34,0,0,0.68,0.42,0,0.052,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.85,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,9,0
0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,2.263,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,0,1,0
2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0.564,0.161,0,20,0
0,0.68,0,0,0,0.34,0,0,0.34,0,0.34,0,0,0,0,0,0,0,0.048,0,15,0
0.61,0,0,0,0.61,0,0,0,5.52,0.61,0,0.61,0,0.61,0,0,0,0.143,0,0,51,0
0.26,0.26,0,0.26,1.07,0,0.53,0,1.34,0,0,0,0,0,0,0,0,0.111,0.037,0,8,0
0.93,0.93,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,3.44,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0.13,0,0,0,0,0,1.2,0,0,0,0,0.25,0.427,0.044,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.24,0.49,0,0.24,0,0,0,0.74,0,0,0.74,0,0,0,0,0,0.054,0.027,0,157,0
0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0.241,0,0.08,21,0
0,0,0,0,2.81,0,0,0,0,0.31,0,0,0,0,0,0,0,0.164,0.054,0,18,0
0,1.85,0,0,0,0,0,0,1.85,0,0,3.7,0,0,0,0,0,0.544,0,0,11,0
0.32,0,0,0,1.29,0,0,0,0,0,0,0,0.32,0,0,0,0,0.174,0,0,15,0
0.15,0.13,0.03,0.08,0.64,0.05,0.22,0,0,0,1.33,0,0.76,0.05,0.06,0.03,0,0.254,0.007,0,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0.16,0,0.08,0.08,0.74,0,0.41,0,3.3,0,0,0,0.24,0,0,0,0,0.105,0.023,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,17,0
0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,7,0
0,0,0,0,0.74,0,0,0,4.47,0,0,0.74,0,0,0,0,0,0.102,0,0.204,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.48,0,0,0,0,0,0.48,0,0.96,0,0,0,0.48,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.67,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.49,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,1.49,0,0.238,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.99,0,0,0,0.49,0,0.49,0,0,0,0,0,0,0.28,0,0,5,0
0,0,0,0,0.89,0,0,0,1.78,0,0,0.89,0,0,0,0,0,0.537,0,0.268,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863,0,0,33,0
0.32,0.16,0.16,0,0,0,0,0,0.97,0,0.8,0,1.29,0,0.32,0,0,0.394,0,0,20,0
0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,3.57,0,0.395,0.197,0,4,0
0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,2.63,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,0,4,0
3.84,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,5,0
0.36,0,0,0.09,1.01,0,0.64,0,2.49,0,0,0,0.18,0,0,0,0,0.209,0.039,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2.04,0,0,0,0,0,0,0,4.08,0,0,2.04,0,0,0,0,0,0.189,0,0,10,0
0,0,0,0,0.91,0,0,0,0.22,0,0,0.22,0,0,0,0,0,0.154,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1.047,0,0.13,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202,0,0,1,0
0,0,0,0.26,0.52,0,0,0,4.22,0,0,0,0.13,0,0,0,0,0.107,0.071,0,26,0
1.04,1.04,0,0,1.04,0,0,0,2.08,0,0,0,0,0,0,0,0,0.313,0,0,22,0
0.27,0,0,0,0.55,0,0,0,0.55,0,0,0,0,0,0,0,0,0.164,0,0,51,0
0.09,0,0.09,0.27,1.49,0,0.46,0,2.42,0,0,0,0.18,0,0,0,0,0.118,0.066,0,26,0
0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0.396,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.32,0,0.16,0,1.44,0.16,0,0,0.16,0,0,0,0,0.16,0,0,0,0.318,0,0.053,36,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1.17,4.7,0,0,0,0,0,0,0,0.743,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0.724,0,2,0
0,0,0,0,0,0,0,0,7.2,0,0.9,0,2.25,0,1.35,0.9,0,0.747,0,0,19,0
0,0,0,0,0,0,0,0,0.31,0,0,0.31,0,0,0.31,0,0,0,0,0,11,0
2.12,1.06,0,0,2.12,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,2,0
0.29,0.29,0,0,0,0,0.29,0,2.63,0,0,0,0,0,0,0,0,0.108,0,0,60,0
0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,11,0
0,0,0,0,0,0,0,0,6.89,0,0,1.72,0,0,0,0,0,0,0,0,11,0
0,0.88,0,0,0,0,0,0,1.76,0.88,0,0.88,0.88,0.88,0,0,0.88,0.855,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,10,0
0,0.66,0.22,0.44,0,1.33,0,0,3.34,0.22,0,0.22,1.11,0.22,0,0,0.22,0.372,0.223,0,42,0
0.64,0,0,0,0,0,0,0,0.64,0,0,0,0.64,0,0,0,0,0.348,0,0,15,0
0,0,0,0,0.99,0,0,0,2.97,0,0,0.49,0,0,0,0,0,0.21,0,0,12,0
0.71,0,0,0,1.43,0,0,0,2.15,0,0,2.15,0,0,0.71,0,0,0.322,0,0,27,0
0,0.33,0,0,0.33,0,0,0,0.33,0,0,0.33,0,0,0,0,0,0.088,0,0,15,0
0,0,0,0,0.45,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.39,1.24,0.13,0.06,0.45,0,0.13,0,1.04,0,0,0,0,0,0,0,0,0.03,0.03,0,42,0
0,0,0,0.16,0,0,0,0,0.81,0,0,3.4,0.16,0,0,0.48,0,0.123,0,0.095,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.22,0,0.11,0,0.33,0,0,0,0.78,0,0.56,0,0.22,0,0,0,0,0.233,0.031,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.16,1.16,0,0,1.16,0,0,0,0,0,0,0,0,0,0,1.16,0,0.368,0,0,11,0
0.28,0.28,0,0,0.84,0,0,0,1.69,0,0,0.56,0.28,0,0,0,0,0.072,0,0,55,0
0.14,0.14,0.07,0,1.34,0,0.63,0,3.03,0,0,0,0.21,0,0,0,0,0.177,0,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.33,0,0,0,0,0,1.33,0.44,0.89,0,0,0,0,0.397,0,0,10,0
0.2,0.09,0.03,0,0.47,0.09,0.18,0,0,0,1.47,0,0.9,0.03,0,0.07,0,0.263,0,0.005,102,0
0,0.68,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0.143,0,0,18,0
0,0,0,0,0,0,0,0,5.55,0,0,2.77,0,0,0,0,0,0.218,0,0,10,0
0,1.69,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.12,0,0.06,0,0.31,0.06,0,0,0.63,0,0.82,0,0.63,0.06,0,0,0,0.16,0.017,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,0,6.896,8,0
0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,0,1,0
4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.37,1.13,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.65,0,0,0,0,4.9,0,0,0,1.63,0,0.98,0,0,0.562,0,0,42,0
0,0,0,0,0.88,0,0,0,0,0,1.76,0,0,0,0,0,0,0.133,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.19,0,0,0,0.19,0,2.86,0,0.19,0,0,0,0,0.201,0,0,9,0
0.26,0,0,0,2.94,0,0,0,0,0,0,0,0.26,0,0,0.8,0,0.03,0,0,8,0
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,6,0
0,0,0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0.075,0,0,6,0
0.11,0,0,0,0.34,0,0,0,0.57,0,0.34,0,0,0,0,0,0,0.159,0.031,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.76,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0.139,0,0,16,0
0,0,0,0,1.07,0,0,0,0,0,1.07,0,0,0,0,0,0,0.216,0,0.216,6,0
0,0,0,0,0,0,0,0,3.51,0.58,0,1.17,0.29,0.58,0,0.87,0.29,0.637,0,0,37,0
0,0,0,0,1.75,0,0,0,1.75,0,0,0.29,0.58,0,0,0,0,0.091,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.55,0.18,0,0,0.37,0,0,0,0,0,0,0,0.18,0,0,0,0,0.127,0,0,5,0
0,0.22,0.22,0,0.9,0,0,0,0.67,0,0,0.67,0,0,0,0,0,0,0.024,0,157,0
0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,1,0
0.1,0.1,0.1,0.2,0.2,0,0,0,3,0,0,0,0,0,0,0,0,0.097,0.027,0,22,0
0.12,0,0.12,0,0.37,0,0,0,1.24,0.24,0.37,0.24,0.24,0.24,0,0.12,0.24,0.297,0,0,13,0
0,0.25,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.165,13,0
0,0,0,0,0.42,0.42,0,0,1.7,0.85,0,0.42,0.85,0.42,0,0.42,0.85,0.403,0,0,17,0
0.51,0.17,0,0,0.17,0.17,0.34,0,1.53,0,0,0,0,0,0,0,0,0.111,0,0,22,0
0.16,0,0,0,0.24,0.08,0,0,0.49,0,0.74,0,0.16,0,0,0,0,0.188,0.033,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.59,0,0,0.59,2.99,0,0,0,1.19,0,0,0,0,0,0,0,0,0.391,0,0,7,0
0.19,0.19,0.09,0,0.29,0,0,0,0.49,0,0,0,0.19,0,4.75,0,0.09,0.08,0,0,17,0
0,0.43,0,0,0.43,0,0,0,0,0,0.87,0,0,0,0,0,0,0.158,0,0,2,0
3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.22,0.22,0.05,0,0.56,0.11,0.16,0,1.69,0,0.05,0.33,0.33,0.05,0,0.11,0,0.085,0,0,22,0
0,0.13,0.13,0,0.41,0.27,0.06,0,1.46,0,0,0.13,0.2,0,0,0,0,0.194,0.048,0.009,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0.21,0,0,0.21,1.06,0.1,0.21,0,3.5,0,0,0,0.21,0.1,0,0,0,0.143,0.057,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.68,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,5,0
0.27,0,0,0,0.81,0,0,0,0.81,0,0.27,1.08,0,0,0,0,0,0.318,0,0,76,0
0,0.14,0,0.14,0.73,0,0,0,2.48,0,0,0,1.16,0,1.16,0,0,0.433,0,0,52,0
0,1.28,0,0,0,0,0,0,2.56,1.28,0,1.28,0,1.28,0,0,0,0.398,0,0,11,0
3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595,0,0,2,0
0,0,0,0,0,0,0,0,9.09,4.54,0,4.54,0,4.54,0,0,0,1.169,0,0,11,0
0.07,0.14,0,0.43,1.43,0,0.93,0,4.3,0,0,0,0.14,0,0,0,0,0.094,0.028,0,24,0
0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0.475,0,0,11,0
2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.08,0,0.08,0.16,0.81,0,0.08,0,3.49,0,0,0,0.08,0,0,0.08,0,0.111,0.055,0,21,0
0.09,0.09,0,0.55,0.73,0,0.55,0,3.48,0,0,0,0.09,0,0,0,0,0.1,0.1,0,22,0
0,0,0,0,4.58,0,0.91,0,1.83,0,0,0,0,0,0,0,0,0.124,0,0,14,0
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.746,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,2.22,0,0,3.33,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,6.92,0,0,0,0,0.43,0,0,0,0,0,0,0.439,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,3.75,0,0,0,1.25,0,0,0,0,0,0,0,0,0.224,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.67,0.33,0.16,0.83,1.51,0,1.67,0,0,0,0,0,0,0.16,0,0,0,0.205,0.051,0,70,0
0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0.218,0,15,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,5.12,0,0,0,0,0,0,0,0,0,0,5.12,0,0.5,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0.118,0.118,0,5,0
0,2.25,0,0,0,0,0,0,0.75,0,0,0.75,0,0,0,0,0,0.128,0.128,0.128,28,0
0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0.074,0,0.074,28,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.56,0,0,0,0,0,0,0,1.56,0,3.12,0,1.56,0.215,0,0,12,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,5,0
0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.088,0,0,4,0
0.06,0.19,0,0,0.19,0,0,0,0.79,0,1.06,0,0,0,0.13,0,0,0.143,0.019,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139,0,0,9,0
2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.58,0,0,0,0,0,1.58,0,1.58,0,0,0,0,1.182,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0.672,0,0,5,0
0.59,0.29,0.59,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0,15,0
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0.32,0,0,0.32,0,0,0,0.54,0,0.054,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,0,1,0
0.52,0,0,0,1.56,0.52,0,0,0,0,5.72,0,1.56,0,0.52,1.04,0,0.075,0,0,18,0
0,0.17,0,0.35,0.88,0,1.95,0,0.35,0,0,0,0,0,0,0,0,0.256,0,0,13,0
0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0.228,0,0,1,0
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,1.73,0.86,0,0.86,1.73,0.86,0,0,1.73,0.289,0,0,12,0
0,0,0,0,0,0,0,0,2.97,0,0,0.99,0,0,0,0,0,0.51,0,0,10,0
0.62,0.62,0,0,1.25,0,0,0,1.57,0,1.57,0,0.31,0,0,0.94,0,0.109,0.054,0,13,0
0.5,0,0,0,1,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0.083,0,0.041,11,0
0.21,0.21,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,3,0
0,0,0,0,0,1.61,0,0,0.8,0,0.8,0,0,0,0,0,0,0.089,0,0,28,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,2.17,0,0,0,0,15,0
0,0,0,1.78,0,0,0,0,0,0,0,0,1.78,0,0,0,3.57,0,0,0,7,0
0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,0,0.173,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0.123,0,0.123,28,0
0.86,0,0,0.86,1.73,0,0,0,3.47,0,0,0,0,0,0,0,0,0.125,0,0,9,0
0.32,0.1,0.1,0,0.21,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.017,0.008,0.008,12,0
0,0,0,0,1.28,0,0,0,5.12,0,0,0,0,0,0,0,0,0.196,0,0,10,0
0,0,0.1,0,0.48,0.21,0.1,0,2.05,0,0,0.21,0.27,0,0,0,0,0.289,0.046,0,32,0
0,0,0.57,0,1.73,0,1.15,0,2.31,0,0,0,0,0,0,0,0,0.086,0,0,5,0
0,0.64,0,0,0.64,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,13,0
0,0.67,0,0,0.67,0,0,0,4.05,0,0,0.67,0.67,0,0,0,0,0.613,0,0,24,0
0.54,0.27,0.13,0,1.21,0.13,0,0,0.13,0,0,0,0.54,0,0,0,0.13,0.048,0,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0,13,0
0,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0,7,0
0,0,0,0,0.85,1.28,0,0,1.7,0.42,0,0.42,0.42,0.42,0,0,0.42,0.369,0,0,12,0
0.53,0,0.26,0,1.06,0,0,0,0,0,1.85,0,0,0,0,0,0.26,0.039,0,0,77,0
0.23,0.92,0,0,0.92,0,0.23,0,0.23,0,0,0.23,0.23,0,0,0.92,0,0.13,0,0.026,23,0
0,0,0,0,2.38,0,0,0,2.38,0,0,0,0,0,0,0,0,0.404,0.809,0,11,0
0,0,0,0,0,0,0,0,1.74,0.58,0,0.58,0.58,0.58,0,0,0.58,0.379,0,0,12,0
0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.25,0.62,0,0,1.25,1.88,0,0,0,0,0,0,0,0,0,0,0,0.327,0.109,0.109,9,0
0,0.66,0,0,0.66,0,0.66,0,0.66,0,0,0,0,0,0,0,0,0.254,0,0,7,0
0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0.704,0,0,4,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,5.88,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0,0,0,9,0
0.1,0.15,0.05,0,0.26,0,0,0,0.63,0,0.73,0,0.42,0,0,0,0,0.17,0.014,0,66,0
0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.356,0,0,16,0
0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0,4,0
0,0,0,0,0,0,0,0,2.18,0,0,0,0.72,0,0,0,0.72,0.467,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0.571,0,0,3,0
0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,1.21,0,0,0,13,0
0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,5,0
3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.23,0,0.92,0,0,0,0,0,0.46,0,0,0,0,0,0,0.445,0.121,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.41,1.25,0,0,1.04,0.41,0.41,0,0,0,0,0,0,0,0,0.2,0,0.069,0.103,0,214,0
0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0.89,0,0,0.269,0,0,16,0
1.18,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0.313,0,66,0
0.48,0,0.29,0,0,0.09,0.19,0,0,0,0,0,0,0,0,0,0,0.03,0.046,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0.53,0,0,0,1.41,0,0.17,0,2.83,0,2.83,0,0,0.753,0,0,20,0
0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,47,0
0.31,0.04,0.22,0,1.17,0.13,0.04,0,0.9,0,0,0.18,0.31,0,0.04,0,0,0.224,0.006,0,29,0
0.44,0.44,0,0,0.44,0,0,0,0,0,0,0,0,0.22,0,0,0,0.036,0.146,0.036,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.97,0,0,0.97,0,0,0,0,0,0.261,0,0,11,0
