@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0.25,0,0.25,0,0.25,0,0,0.25,0,2.31,0,0,0,0,0,0.25,0.51,0,0,0,0.165,0
0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.23,0.23,0,0,0,0,0,0.23,0,0,0,0,0,0.46,0,0,0,0,0,0
0,0,0,0,0,0.2,0.3,0,0,0,0,0.05,0,0.05,0,0,0.05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,2.15,0,0,0,0,0
0,0,0,0.67,0,0.67,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1,0,0.51,1.33,0.1,0,0,0,0,0,0.1,0,0,0,0,0.08,0.053,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.24,0,0,0,0,0.62,0.62,0,0.62,0,0.62,0,0.189,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0
0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.9,0,0.145,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0.271,0,0,0
0.05,0,0.1,0,0,0,0.15,0,0,0.1,0,0,0,0.15,0,0,0,0,0.164,0.013,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.342,0
0.02,0,0.27,0.07,0,0,0.05,0,0,0.04,0,0,0,0.36,0,0,0.01,0,0.221,0.004,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.86,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0.57,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,1.53,0,0,0,0,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.28,0,0,1.6,0,0.64,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.61,0,0,1.22,0,0.61,0.61,0,0.61,0,1.84,0,0,0,0.094,0
0.41,0,1.25,0,0.41,0,1.04,0.2,0,2.29,0,0,0,0,0,0,0.83,0,0,0.103,0,0
0,0,0,0,0,0,0,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,0,0,0,0,0,0.24,0.24,0,0.24,0,0.24,0,0,0,0,0,0.74,0.029,0,0,0
0,0,0.38,0.38,0,0,1.55,0,0,0.38,0,0,0,1.93,0.38,0,1.16,0,0,0,0,0
0,0,0.23,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0.117,0,0.164,0
0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,2.22,0,0,0,0,0
0,0,0,0,0,0,1.36,0,0,2.73,0,0,0,0,0,0,1.36,0,0,0,0.232,0
0,0,0,0,0,0,0,0,0,0,0,1.2,1.2,0,0,0,1.2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0.178,0
0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0,0,0,0.61,0,0.095,0,0,0
0.54,0,0,0.27,0,0,0,0.54,0,0.54,0,0,0,0,0,0,0,0,0,0.078,0,0
0,0,0,0,0,0,1.6,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,0.93,0,0.93,0,0,0,0,0
0,0,0.16,0,0,0,0.16,0.16,0,0.5,0,0,0,0,0,0,0.33,0,0.031,0,0,0
0,0,0,0,0,0,0.72,0,0,2.18,0,0.72,0.72,0,0.72,0,0.72,0,0,0,0,0
0,0,0,0,0,0.99,0.49,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.42,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0.54,0.13,0,0.13,0.06,0.06,0,0,0,0,0,0,0,0,0.06,0,0.009,0.166,0,0
0.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.78,0.39,0,0,0,0.39,0,0,0,0,0
0,0,0.62,0.62,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0
0,0,0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373,0,0,0
0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0
0,0,1.04,0,0,0,1.04,0,0,0.52,0,0.26,0.26,1.3,0.26,0,0.78,0,0.136,0.045,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,0,0,0,0,0.45,0,0,0.9,0,0,0,0,0,0,0.33,0,0.017,0,0.017,0
0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,0,0.37,0,0,0.18,0.55,0,0,0,0,0,0,0,0.18,0,0.74,0,0.116,0.029,0,0
0,0,0,0,0,0,0.94,0,0,0.94,0,0.47,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.81,1.62,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.85,0,0,0,0.28,0,0,0.85,0,0,0,0,0,0,0,0,0.08,0.242,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0
0,0,0,0,0.88,0,0.88,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.86,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.44,0,1.44,1.44,0,0,0,1.44,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.3,0,0,0.32,0,0.32,0,0,0.32,0.65,0,0,0.047,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0
0,0,4.76,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.42,0,0,4.28,0,1.42,1.42,0,1.42,0,1.42,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0
0,0,2.7,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.058,0
0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0,0,0.24,0,0,0,0,0
0,0,1.91,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,3.33,0,0,0,0,0,0,0
0,0,0,0,0,0,0.96,0.1,0,0,0,0,0,0.74,0,0,0,0,0.014,0,0,0
0,0,1.05,0,0,0,0,0,0,2.81,0,0,0.35,0,0,0,0,0,0,0,0.047,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0
0,0,0,0,0,1.57,1.57,0,0,1.57,0,0.78,0.78,0,0.78,0,0.78,0,0,0,0,0
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.84,0,0,0,0.371,0
0,0,0.19,0.29,0,0,0,0.87,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.78,0,0.78,0,0,0,0,0,0,0.78,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0.059,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.73,1.47,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0,0
0.05,0,0,0.05,0,0.05,0.15,0,0,0.15,0,0,0,0.47,0,0,0,0,0.112,0.014,0,0
0.15,0,0,0,0,0,0.31,0,0,0.47,0,0.15,0.15,0,0.47,0,0.15,0,0.149,0,0,0
0,0,0.11,0.22,0,0.11,1.32,0,0,0,0,0.22,0,0.11,0,0,0,0,0,0.031,0,0
0.1,0,0,0,0,0.21,1.06,0.21,0,0,0,0.1,0,0,0,0,0,0,0.043,0.057,0,0
0,0,0.63,0,0,0,0,0,0,0,0,0,0,1.26,0,0.31,0.31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.337,0
0,0,1.69,0,0,0,1.69,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0
0,0,0,0,0,0,0.19,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0.53,0,0,0.35,1.78,0.17,0,0,0,0,0,0,0,0,0,0,0.071,0,0,0
0.07,0,0,0.07,0,0,1.04,0.14,0,0,0,0,0,0,0.07,0,0,0,0.111,0.02,0,0
0,0,0,0,0,3.04,0.6,0,0,1.21,0,0.6,0,0,1.21,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0,0,0,0,0,0,0,0
0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0
0,0,0.44,0,0,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.44,0,0,0,0.88,0,0,0.44,0,0.44,0.44,0,0.88,0,0.88,0,0,0,0,0
0,0,0,0,0,0,0.19,0,0,0,0,0,0,2.86,0,0,0,0.19,0,0,0,0
0.26,0,0.52,0,0,0,0.26,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0.038,0
0,0,0.54,0,0,0,0.54,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.52,0,0,0,0,0,0,0.52,0,0.52,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33,0,0,0,0.33,0,0,0.33,0,0.33,0,0,0,0,0,0,0,0,0,0
0,0,0,1.57,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.64,0,0,0.16,1.91,0,0,1.76,0,0,0,0,0,0,0.32,0,0,0.055,0,0
0,0,0,0,0,0,2.32,0,0,1.16,0,1.16,0,0,1.16,0,0,0,0,0,0,0
0.23,0,0.69,0,0,0,1.38,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,0,0.21,0.1,0,0,0.84,0.21,0,0.63,0,0,0,0,0,0,0,0,0.035,0.053,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0.294,0
0,0,0,0,0,0,0,0.97,0,0,0,0.97,0.97,0,0,0,1.94,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.02,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0.166,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.34,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0
0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,0,0,0,0,0.34,0,0,0.22,0,0,0,0.34,0,0,0,0,0.076,0.03,0,0
0,0,1.73,0,0,0,0.28,0.57,0,0.57,0,0.28,0,0,0,0,0.57,0,0,0,0,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.25,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0
0.77,0,0.25,0,0,0,1.28,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.28,0.28,0,0,0.18,0.28,0,0.93,0,0,0,0,0,0,0.56,0.09,0,0,0,0
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.14,0.07,0,0,1.34,0.07,0,0,0,0,0,0,0,0,0,0,0.084,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0.17,0,0,0.7,0,0.17,0.17,0,0,0,0.53,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,3.84,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89,0,0.89,0.89,0,0,0,0,0,1.78,0,0.89,0,0,0,0,0.89,0,0.149,0,0,0
0,0,0.27,0,0,0,0.54,0,0,0,0,0.27,0.27,0,0.27,0,0.81,0,0,0,0,0
0.87,0,0,0,0,0,0.87,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0.61,0.079,0,0,0
0.23,0,1.17,0,0,0,1.41,0,0,0.7,0,0.23,0,0,0,0,0.23,0,0,0,0.015,0
0,0,1.28,0,0,0,0,0,0,0,0,1.28,1.28,0,0,0,0,0,0,0,0,0
0.23,0,0.69,0,0,0,1.39,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.31,0,0,0,0.31,0,0,0,0,0.63,0,0.63,0,0,0,0,0,0,0,0
0,0,0.92,0,0,0,0.92,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0.026,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,0,0.37,0,0,0.12,0.37,0.12,0,0.12,0,0.25,0,0.12,0,0,0,0,0.016,0,0,0
0,0,0,0,0,0,0,0.62,0,0.62,0,0,0,0,0,0,1.25,0,0,0,0,0
0,0,0.28,0,0,0,0.57,0,0,0,0,1.14,0.28,0.57,0,0,0.57,0,0.064,0,0.097,0
0,0,0,1.2,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.38,0,0,1.38,0,0,0,0,1.38,0,0,0,0,0,0,0
0.33,0,0.33,0,0,0,0,0,0,0.33,0,0.33,0.33,1.34,0.33,0,0.33,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0
2,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39,0,0,0,0,0,1.98,0,0,0.19,0,0.39,0,0.59,0.19,0,0,0,0.28,0,0,0
0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0
0,0,0.22,0.11,0,0,0.44,0,0,0.11,0.11,0,0,0.11,0.11,0,0.66,0,0.019,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0
0,0,0.39,0.39,0,0,0,0.39,0,0.78,0,0,0,0,0,0,0,0,0,0.065,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473,0
0,0,0,0,0,0,1.12,0,0,0.56,0,0,0,0,0,0,0.56,0,0,0,0,0
0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.51,0,0,0.51,0,0.51,0.51,0,0,0,0.51,0,0,0,0.48,0
0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.54,0,0,0,0,0,0.81,0,0,0.81,0,0.54,0,0.27,0,0,0,0.27,0.039,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361,0,0,0
0.12,0,0,0,0,0,0.38,0,0,0.51,0,0,0,0,0,0,0.12,0,0.018,0,0.018,0
0,0,0,0,0,0,0.76,0,0,0,0,2.29,0.76,0,0.76,0,0.76,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.69,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0
0,0,0,0.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0.7,0,0.126,0,0,0
0.01,0,0.33,0.03,0,0,0.09,0,0,0.05,0,0,0,0.47,0,0,0,0.05,0.2,0.005,0,0
0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0.065,0,0,0
0,0,1.75,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,0,0.09,0,0,0.09,0.09,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,0,0.28,0,0,0,3.97,0,0,0.85,0,0,0,0,0.28,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.78,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0,0
0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.18,1.3,0,0,0.182,0,0,0
0,0,0.1,0.1,0.2,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.027,0,0
0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,6.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,0
0,0,0.58,0,0,0,0,0,0,0,0,0.58,0.58,0,0,0,0.58,0,0.188,0,0,0
0.06,0,0,0,0,0,0.06,0.06,0,1.1,0.25,0,0,0,0,0,0.06,0,0.317,0,0,0
0,0,0,0.08,0,0,0.87,0.08,0,0,0,0,0,0.61,0,0,0,0,0.079,0.022,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.78,0,0,0,0.78,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.63,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.14,0,0,3.08,0.14,0,0,0,0.14,0,0,0,0,0,0,0.054,0,0,0
0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0.96,0,0.343,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.53,0.76,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0,0.25,0,0,0.12,0.25,0,0.51,0,0,0,0,0,0.25,0.25,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0,0.23,0.23,0,0,0.23,0,0,0,0,0.47,0,0.47,0,0,0,0,0.106,0,0,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0
0,0,0,0,0,0,1.07,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0.216,0
0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.83,0.41,0,0.83,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.19,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0.03,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1.08,1.08,0,1.08,0,1.08,0,0,0,0,0
0,0,1.43,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.07,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0
0.06,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0.27,0,0,0,0,0.173,0.019,0,0
0,0,0.38,0,0,0,1.15,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.25,0.5,0.25,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0
0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,1.98,0.66,0,0.11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.93,0.93,0,0.93,0,0.93,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0.86,0,1.73,0,1.73,0,0,0,0,0
0.4,0,0,0.4,0,0,0.81,0,0,0.4,0,0.4,0,0,0,0,0.4,0,0,0,0,0
0,0,0.22,0,0,0,1.36,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.96,0,0,0,0.98,0,0,0,0,0,0,0,0
