@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_receive numeric
@attribute Word_freq_report numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_george numeric
@attribute Word_freq_lab numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_conference numeric
@attribute Char_freq2 numeric
@attribute Char_freq4 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,1.28,0.64,1.92,0.64,0,0.64,0.64,0,0,0,1.28,0,0.225,0.225,78,0
0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.32,0,0,0,0,0,0,0,0.54,0,375,0
0.04,0.14,0,0.19,0.09,0,0,0,0.04,0,0,0,0,0,0.09,0,0,0,0,0,0.16,0,1763,0
0.23,0,0,0,0,0,0,0,0.23,0.23,0,0,0.23,0,0,0,0,0.23,0,0,0.066,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.23,0,0,0,0,0,0,0,0.23,0.23,0,0,0.23,0,0,0,0,0.23,0,0,0.068,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.116,0.188,297,0
0,0,0,0,0,0,0,0,0.83,0.41,0,0.41,0,0.41,0.41,0,0,0,0,0,0.159,0,122,0
0,0,0,0,0,0,0,0,0,0,1.19,1.19,1.19,0,0,0,0,0,0,0,1.082,0,80,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0.94,0,0.267,0,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,1.85,3.7,0,0,0,3.7,0,0,0,0,0,0,0.544,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239,50,0
0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0.156,0.078,299,0
0,0,0,0,0,0,0,0,5.12,2.56,2.56,2.56,0,2.56,2.56,0,0,0,0,0,0.881,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,1.25,0.62,0,0.111,0,27,0
0,0,0,0,0.71,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0.71,0,0.121,0,43,0
0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0.81,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.46,0,0,0,0,0,0,0,0.93,1.39,0,0.46,0,0,0,0,0,0,0,0,0,0.065,86,0
0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0.89,0,0,0,0.15,0,37,0
0,0,0,0,0,0,0,0,1.38,1.52,0,0,1.38,0,0,0,0.69,0,0,0,0.438,0,534,0
0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.28,0.37,0,0.084,0.042,552,0
0,0,0,0,0,0,0,0,0,0,0.09,0.19,0.09,0,0,0,0,0,0,0,0.046,0,1399,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.19,0,0,0.029,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.27,0,0.188,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0.25,55,0
0,0,0,0.74,0,0,0,0,0.74,0.74,0,0,0,0,0.74,0,0,0,0.74,0,0.257,0,95,0
0,1.23,0,1.23,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0.224,0,20,0
0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0.195,0,15,0
0,0,0,0,0,0,0,0,0,0,0.47,0.47,0.47,0,0,0,0,0,0,0,0.074,0,286,0
0,0,0,0,0,0,0,0,1.69,0.84,1.69,0,0,0.84,0,0,0,0,0.84,0,0,0,64,0
0.38,0,0,0,0,0,0,0,0.9,0.38,0.25,0.64,0,0.12,0.51,0,0,0.25,0,0.25,0.082,0.02,267,0
0,0,0,0,0,1.03,0,0,1.03,0.51,0,0,2.06,0,0,0,0,2.57,0,0,0,0,92,0
0,0,0,0,0,0,0,0,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0.313,0,78,0
0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.228,0,106,0
0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416,0,9,0
0,0,0,1.07,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0.294,0.367,67,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0.29,0,90,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,1.26,0,1.26,0,0,0,0,0,0,0,0,0,1.26,0,0,0.214,0.214,24,0
0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,60,0
0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0.163,0,76,0
0,0,0,0,0,0,0,0,5.66,2.66,2,0.66,0,0.66,0.66,0,0,0,0.66,0,0.254,0.05,248,0
0,0,0,0,0,0,0,0,3.73,0,0,0,3.73,0,0,0,0,0,0,0,0,0,46,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0.72,0.72,0.72,0,0,0,0,0,0,0,1.047,0,139,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,8.333,8,0
0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,3.33,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,3.44,0,0,1.72,1.72,0,0,18,0
0.58,0,0,0.19,0,0,0,0,0.19,0.58,0,0,0,0,0,0,0,0.38,0,0,0.251,0,156,0
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,0,0,0,82,0
0,0,0,0,0,0,0,0,3.16,0,0,0,0,0.63,0,0,0,0.63,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0.64,0.64,0,0,0,0,0.32,0,0,0,0,0,0.04,0,156,0
0,0,0,0,0,0,0,0,6.25,3.12,3.12,3.12,0,3.12,3.12,0,0,0,0,0,0.913,0,38,0
0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0.127,0,80,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,1.754,0,7,0
0,0,0,0,0,0,0,0,8.33,4.16,4.16,4.16,0,4.16,4.16,0,0,0,0,0,1.176,0,31,0
0,0,0,1.44,0,0,0,0,2.89,1.44,0,0,0,1.44,1.44,0,0,0,0,0,0.156,0.313,49,0
0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,1.343,0,317,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,12,0
0,0,0,0,0,0,0,0,5.26,2.63,2.63,2.63,0,2.63,2.63,0,0,2.63,0,0,0.793,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,55,0
0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,0,0.497,31,0
0,0.63,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,2.54,0,0.218,0,113,0
0,0,0,1.85,0,0,0,0,1.85,0,0,0,1.85,1.85,0,0,0,0,1.85,0,0.636,0.318,62,0
0.9,0,0,0,0.9,0,0,0,1.81,1.81,0,0,0,0.9,0.9,0,0,0,0,0,0.112,0.225,47,0
0,0,0,0.75,0,0,0,0,0,0,0.75,0.75,0.75,0,0,0,0,0,0,0,0.8,0,161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,2.56,0,0,0,20,0
0,0,0,0.5,0,0,0,0,1.52,0.5,1.01,0,0,1.01,0,0,0,0,0,0,0.551,0.055,248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.19,0,0,0,0,2.69,1.54,0.77,0.19,0,0.57,0.38,0,0.38,0,0.38,0.19,0.404,0.026,411,0
0,0.54,0,0,0,0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,1.09,0,0.182,0.091,40,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.078,0.078,272,0
0.26,0,0,0,0,0,0,0,0,0.26,0,0,1.85,0,0,0,0,0,0,0,0.039,0,172,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.51,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0,75,0
0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0.719,0,11,0
0,0,0,0,0,0,0,0,0.39,0,0,0.39,0.39,0,0.39,0,0,0,0,0,0.049,0,124,0
0,0,0,0,0,0,0,0,2.63,2.63,0,5.26,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277,0.263,22,0
0,0.33,0.16,1.32,0,0.16,0.16,0,0,0,0.16,0,0,0,0,0,0,0,0.33,0,0.126,0.076,364,0
0,0,0,3.7,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,2.32,1.16,0,0.391,0,18,0
0.1,0.05,0.05,0.2,0.15,0,0,0.05,1.84,0.3,0,0,0,0.1,0.25,0,0,0.05,0.05,0.15,0.153,0.029,1123,0
0,0,0,0,0,0,0,0,8.69,0,0,0,0,0,0,0,0,0,1.44,0,0,0,150,0
0,0,0,0,0,0,0,0,1.11,1.11,0,1.11,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0.84,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0.275,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0.2,0.06,0,0,0,0,0,0,3.47,0,0,0,0.06,0,0.34,0,0,0.06,0.06,0.13,0.09,0,693,0
0,0,0,0,0,0,0,0,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0.475,0,59,0
0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,4.16,0,0.704,0,10,0
0.68,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0.332,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0.546,14,0
0.3,0,0,0,0,0,0,0,1.81,2.11,0,0,0.3,0,0.3,0,2.11,0,0,0,0.666,0,408,0
0,0,0,0,0,0,0,0,2.01,1.5,1,0,0,0.5,0,0,0,0,1,0,0.168,0.084,129,0
0,0.68,0,0,0,0,0,0,2.06,1.37,1.37,0.68,0,0.68,0.68,0,0,0,0.68,0,0.216,0.216,157,0
0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,1.2,0,0.085,0.085,92,0
0,0,0,0,0,0,0,0,1.69,0.24,0,0,0,0,0,0,0,0,0.24,0,0.036,0,227,0
0,0,0,0.8,0,0,0,0,1.4,1.6,0.2,0.2,0,0.4,0.2,0,0,0.8,0,0.2,0.429,0,346,0
0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,1.282,8,0
0,0.87,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,47,0
0.09,0,0,0,0,0.09,0,0,2.74,0,0,0,0,0,0.29,0,0,0.09,0,0,0.067,0,481,0
0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,160,0
0,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,294,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0.27,0,0,0,0,0,0,0,0.13,0.13,0,0,0,0,0.13,0,0,0.27,0,0.13,0.04,0,322,0
0,0,0,0,0,0,0,0,3.54,0,0,0,0,0,0.77,0,0,0.17,0,0.17,0.045,0,566,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0.317,0,9,0
0,2.12,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,41,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,18,0
0,0,0,0.51,0,0,0,0,0.51,0.51,1.54,0,0,0.51,0,0,0.51,0,0,0,0.158,0.079,77,0
0,0,0,0.76,0,0,0,0,0,0,0.76,0.76,0.76,0,0,0,0,0,0,0,0.123,0,148,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0.72,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.255,0,35,0
0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
0,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0.105,0,69,0
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,128,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141,319,0
0,0,0,0.66,0,0,0,0,7.61,2.64,0,0,0.33,0,0,0,2.31,0.33,0,0,0.524,0,341,0
0,0.15,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.61,0,0.093,0.069,326,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.042,0,131,0
0,0,0,0,0,0,0,0,4.5,1.8,0,0,0,0,0,0,0,0,0,0,0,0.123,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909,0,1,0
0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0.149,0,57,0
0.08,0.08,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.027,1315,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0.94,0,0.203,0,34,0
0,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,66,0
0,0,0,0,0,0,0,0,1.42,0.94,0,0,0,0,0,0,0,0,0,0,0,0,112,0
0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0.413,116,0
0,0,0,0,0.08,0,0,0,1.89,0.43,0,0,0,0.25,0,0,0,0,0,0.08,0.127,0.051,605,0
0,0,0,0,0,0,0,0,4.34,10.86,0,0,0,0,0,0,0,0,0,0,0,1.798,34,0
0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.067,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175,50,0
0.36,0.36,0,0,0,0,0,0,1.8,0,0,0.72,0,0,0,0,0,0,0,0,0,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0
0,0.68,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0.046,0,194,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0.2,0,0,0,0,0,0,0,4.5,0.1,0,0,0.1,0,0.1,0.1,0,0,0,0,0.079,0,562,0
0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0.48,0.371,0.074,185,0
0,0,0,0,0,0,0,0,1.36,0.68,0,0,0,0,0,0,0,0,0,0,0.241,0,96,0
0.12,0,0,0,0,0,0,0,0.64,0.76,0.12,0,0.51,0,0,0,0,0,0,0,0.162,0,491,0
0,0,0,0,0,0,0,0,2.65,1.2,0,0,0.24,0,0,0,0,0,0,0.24,0.371,0,319,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0.102,0,119,0
0.08,0.08,0,0,0,0,0,0,0.5,0.59,0.08,0,0.42,0,0.25,0,0,0,0,0,0.136,0,807,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,1.7,0,0,0,0,0.56,2.55,0,0,0.28,0,0,0.074,0,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,12,0
0.07,0.03,0,0,0,0,0,0,0.47,0.5,0.03,0,0.76,0,0,0,0.07,0,0,0,0.148,0,1387,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334,0.055,59,0
0,0,0,0,0,0,0,0,2.79,0,0,0,0.69,0,0,0,0,1.39,0,0,0,0,52,0
0,0,0,0,0.08,0.08,0,0,3.53,0,0,0,0.25,0,0,0,0,0.16,0,0,0.103,0,598,0
0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0.38,0,0.18,0.54,144,0
0,0,0,0,0,0,0,0,0.3,0.15,0,0.6,0,0,1.21,0,0,0,0,0,0.022,0,272,0
0,0,0,0,0,0,0,0,0.92,0.92,0,0,0.46,0,0,0,0,0,0,0,0,0,143,0
0,0,0,0,0,0,0,0,1.92,0,0,0,3.84,0,0,0,0,0,0,0,0,0.178,50,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0.547,0,28,0
0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0.054,145,0
0,0,0,0,0,0,0,0,2.02,1.01,3.03,1.01,0,1.01,1.01,0,0,0,1.01,0,0.476,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,1.23,0,0,0,0,0,1.23,2.46,0,0,0,0,0,0,2.46,1.23,0,0.77,0.192,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675,0,4,0
2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,1.44,0,0,0.247,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,8.69,4.34,4.34,4.34,0,4.34,4.34,0,0,0,0,0,1.111,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,3.22,0,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.17,0,0,0,0,0,0,0.35,0.17,0,0,0,0,0.35,0,0,0,0.53,0,0.256,0,237,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.087,0,38,0
0.9,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0.15,0,129,0
0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0.28,0,0,0,0,0,0.216,0.043,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,1.11,0,0.131,0,64,0
0,0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0.158,0,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,10,0
0,0,0,0,0,0,0,0,1.78,0,0,0,1.78,1.78,0,0,0,0,0,0,0.319,0,55,0
0,0,0,0.35,0,0,0,0,2.8,1.05,1.4,0.35,0,0.35,0.35,0,0,0,0.7,0,0.233,0,145,0
0,0,0,1.12,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,2.24,0,0,0.203,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.563,82,0
0.31,0.31,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0.31,0,0.31,0,0,0.096,180,0
0,0,0,0,0,0.32,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0.081,0,262,0
0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0,64,0
0,0,0,0,0,0,0.27,0,0.27,0.27,0,0,0,0,0,0,0,0,0,0,0.117,0,189,0
0,0,0,0,0,0,0,0,4.13,2.47,1.65,0.82,0,0.82,0.82,0,0,0,0.82,0,0.361,0.24,126,0
0,0,0,0,0,0,0,0,7.69,3.84,3.84,3.84,0,3.84,3.84,0,0,0,0,0,1.092,0,32,0
0.9,0,0,0,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0.149,0,83,0
0,0,0,0,0,0,0,0,0.62,0,0,1.24,0,0,0,0,0,0,0,0,0.11,0,50,0
0,0,0,1.05,0,0,0,0,0,1.05,3.15,0,0,0,0,0,0,2.1,1.05,0,0.677,0.338,47,0
0,0,0,0,0,0,0,0,0.41,0.2,0.52,0.2,0.41,0.2,0.2,1.57,0,0.1,0.1,0.1,0.523,0,393,0
0.12,0.12,0,0,0.12,0,0,0.24,0.49,0,0,0.12,0,0,0.98,0,0,0,0,0,0.089,0,456,0
0,0,0,0,0,0,0,0,0.52,0.52,0.52,0,0,0,0,0,0,0,0,0,0.166,0,140,0
0,0,0,1.29,0,0,0,0,2.59,2.59,0,0,0,0,0,0,0,0,0,0,0.22,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,0,0,0,1.26,0,0,0.217,0,61,0
0,0,0,0.9,0,0,0,0,0.9,0.9,0,0,0,0,0.9,0,0,0,0,0,1.208,0,138,0
0,0,0,0.14,0,0,0,0,0.14,0.14,0.59,0,0.14,0,0,0,0,0,0.44,0,0.297,0,238,0
0.11,0,0,0,0,0,0,0,0.57,0.69,0.11,0,0.34,0,0.34,0,0,0,0,0,0.194,0,511,0
0.81,0,0,0,0,0,0,0,0.81,0,0,0,0,0.81,0,0,0,0,0,0,0.123,0.37,129,0
2.27,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,1.17,0,0,0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,2.22,0.74,0,0,0,0,0,0,0,0,0,0,0.414,0.31,59,0
0.23,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.71,0,0.126,0.021,145,0
0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,0,0.91,0.91,0.175,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0.33,0,0,0,0,0.99,0.66,0.66,0.33,0,0.33,0.66,0,0,0,0.33,0,0.282,0,188,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0.925,13,0
0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0.619,0,57,0
0,0,0,0,0,0,0,0,0.72,0.72,0,0,0,1.44,0,0,0,0.72,0,0,0.204,0.306,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729,15,0
0,0,0,0,0,1.49,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0.046,0.069,622,0
0,0,0,0.45,0,0,0,0,0.67,0,0,0,0,0.67,0,0,0,0,0,0,0,0,359,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0.118,0,59,0
0.02,0,0,0,0.02,0,0.02,0,0.44,0.47,0.02,0,0.11,0,0,0.02,0,0,0,0,0.15,0,2078,0
0,0,0,0,0,0,0,0,1.27,0.42,0,0,0,0,0,0,0,0,0.84,0,0.781,0,276,0
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,7,0
2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0.159,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0.77,0.102,0.102,167,0
