@relation penbased

@attribute At1 numeric
@attribute At2 numeric
@attribute At5 numeric
@attribute At8 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At14 numeric
@attribute At15 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
3,90,100,68,33,19,0,15,54,7
0,83,100,42,0,29,27,48,94,7
0,93,64,83,62,64,42,21,35,7
1,99,100,61,30,1,0,33,57,7
0,93,83,43,0,30,45,46,100,7
0,93,100,59,28,54,26,27,51,7
0,100,88,45,8,36,39,21,100,7
0,94,60,29,0,29,50,57,100,7
0,78,100,43,8,35,32,38,95,7
0,99,78,39,6,48,45,14,100,7
0,89,79,48,2,31,42,31,100,7
0,100,89,98,76,29,12,24,14,7
26,73,100,68,35,26,0,31,52,7
0,83,74,39,0,60,48,34,100,7
0,81,71,41,0,26,43,46,100,7
0,100,100,38,4,10,22,28,97,7
0,89,64,27,0,15,57,36,100,7
0,86,84,42,0,45,49,41,100,7
13,76,87,35,0,0,35,37,100,7
2,100,63,34,0,0,42,44,100,7
9,98,69,30,0,0,19,37,100,7
0,100,64,96,73,50,33,13,36,7
27,100,100,30,0,0,8,32,96,7
5,85,72,33,0,0,50,41,100,7
0,92,67,37,0,17,52,41,100,7
9,92,54,18,0,0,50,38,100,7
7,89,93,27,0,100,66,53,0,7
0,88,100,67,34,13,24,32,77,7
0,89,100,35,0,12,11,35,92,7
15,79,17,99,96,77,58,24,47,7
0,91,93,47,4,26,37,35,100,7
9,91,100,43,0,0,24,34,95,7
0,83,100,68,34,7,3,19,46,7
0,93,57,5,0,18,59,44,100,7
0,96,73,34,0,4,28,23,100,7
2,100,100,46,15,17,0,33,74,7
25,92,75,25,0,0,47,39,100,7
0,96,72,46,0,23,49,37,100,7
0,83,100,43,0,11,2,27,69,7
0,90,58,32,0,25,55,44,100,7
0,96,100,83,63,45,36,21,33,7
0,92,95,48,4,57,48,35,100,7
0,100,72,31,0,13,39,28,100,7
0,95,50,32,0,28,60,45,100,7
0,90,86,38,0,93,100,33,42,7
0,89,90,37,2,27,35,30,100,7
0,85,100,36,0,35,16,35,96,7
0,92,78,40,0,33,53,33,100,7
0,97,87,32,0,8,29,39,100,7
0,100,67,93,75,53,44,23,52,7
0,87,80,35,0,11,11,43,100,7
0,89,35,0,13,22,60,40,100,7
0,98,61,85,63,47,20,23,3,7
0,100,100,38,7,13,13,34,92,7
0,93,97,37,0,53,32,41,100,7
0,86,68,62,19,55,57,23,100,7
0,92,56,30,0,4,51,43,100,7
4,100,44,20,0,0,49,39,100,7
0,69,82,40,0,6,44,41,100,7
0,100,55,32,0,15,46,36,100,7
0,100,87,43,0,9,32,45,100,7
0,95,100,56,20,36,17,37,69,7
0,95,57,31,0,3,36,51,100,7
0,100,52,100,86,50,32,27,34,7
12,93,57,88,66,75,57,22,40,7
0,100,54,23,0,9,52,44,100,7
0,80,94,50,19,34,32,34,89,7
0,93,87,48,0,39,53,40,100,7
0,81,60,31,0,29,64,45,100,7
0,94,100,47,0,44,29,31,92,7
0,88,91,46,1,32,45,27,100,7
0,98,83,92,75,39,30,24,37,7
0,89,77,45,10,59,48,24,100,7
0,93,70,34,0,31,52,48,100,7
2,100,63,33,0,0,38,37,100,7
0,96,70,37,0,22,50,51,100,7
0,100,100,40,0,13,1,39,94,7
0,90,100,48,13,52,24,31,85,7
0,96,86,57,23,87,64,30,100,7
0,95,60,20,0,5,52,40,100,7
0,93,84,81,61,70,55,20,52,7
8,98,69,24,0,100,58,37,0,7
0,93,96,57,20,57,23,32,74,7
0,76,88,37,0,35,29,33,100,7
8,72,47,100,77,53,35,27,31,7
0,92,97,41,0,100,82,37,7,7
0,91,79,37,0,27,40,38,100,7
0,96,100,52,21,52,19,27,67,7
12,99,100,62,32,0,11,35,72,7
0,89,100,57,20,38,38,39,90,7
0,81,76,40,0,30,51,31,100,7
21,100,57,13,0,0,49,17,100,7
0,96,100,43,0,30,10,38,75,7
0,100,100,56,24,42,18,31,56,7
0,98,100,63,23,40,31,35,86,7
0,98,61,16,0,18,58,41,100,7
0,93,100,34,0,19,9,44,94,7
0,80,99,45,12,20,18,34,92,7
0,80,46,30,0,19,58,36,100,7
13,93,87,36,0,10,0,46,100,7
0,99,66,34,0,14,39,36,100,7
0,100,100,46,17,23,7,33,72,7
6,72,45,98,76,48,25,25,30,7
23,89,75,33,0,0,48,27,100,7
0,100,100,59,19,60,41,30,92,7
1,89,100,38,0,24,0,36,77,7
0,95,60,100,86,43,33,29,32,7
12,100,65,33,0,0,44,29,100,7
0,100,63,93,69,57,39,18,32,7
0,66,48,23,0,21,60,46,100,7
0,92,86,54,0,40,56,22,100,7
0,88,73,69,26,68,62,14,100,7
32,100,100,27,0,0,38,34,98,7
10,81,92,31,0,0,38,39,100,7
0,79,66,39,0,30,41,27,100,7
0,100,62,33,0,5,19,43,100,7
26,100,75,31,0,0,42,32,100,7
0,97,100,66,33,42,22,33,74,7
0,100,100,41,0,2,20,30,86,7
0,86,70,45,5,54,50,25,100,7
11,81,100,55,24,0,7,39,64,7
0,80,93,68,26,41,15,41,100,7
0,85,100,69,35,16,0,17,41,7
0,88,55,27,0,19,59,40,100,7
4,97,100,33,0,0,0,36,82,7
0,86,64,87,65,66,48,22,51,7
0,93,100,47,5,51,27,26,94,7
0,93,76,40,0,44,51,41,100,7
0,100,100,39,5,43,20,17,100,7
0,78,59,100,82,66,52,29,47,7
19,94,100,50,20,0,13,31,74,7
0,93,69,36,0,42,50,33,100,7
0,97,66,35,0,31,32,25,100,7
18,75,35,100,79,72,52,18,40,7
0,96,81,48,1,44,49,32,100,7
0,90,100,57,25,50,14,26,74,7
0,92,76,41,9,38,46,20,100,7
2,85,76,37,0,100,68,30,0,7
4,92,100,52,5,15,0,38,65,7
25,98,72,33,0,0,37,30,100,7
11,91,100,62,29,5,0,35,60,7
0,88,100,62,30,35,7,32,62,7
0,95,78,55,13,50,53,32,100,7
0,90,86,97,75,55,44,23,42,7
0,99,100,41,1,25,21,23,88,7
0,93,80,35,0,28,19,47,100,7
0,88,85,36,0,13,44,42,100,7
0,78,61,100,75,78,71,24,68,7
10,100,51,89,67,91,76,22,69,7
6,86,100,40,4,41,74,23,0,7
0,89,58,36,0,28,48,27,100,7
21,92,90,34,0,0,27,43,100,7
0,100,100,50,14,51,11,33,91,7
0,100,100,43,2,98,95,30,40,7
0,86,100,61,25,3,6,38,85,7
0,97,78,46,0,14,47,47,100,7
13,100,64,21,0,0,49,49,100,7
0,94,71,39,0,15,47,42,100,7
0,80,89,50,17,47,30,26,100,7
0,85,59,36,0,27,47,40,100,7
20,85,100,34,0,0,20,32,100,7
32,100,46,15,0,0,48,46,100,7
0,85,79,40,0,44,42,39,100,7
0,93,100,51,20,27,1,29,63,7
17,92,63,34,0,0,40,35,100,7
11,62,38,100,78,64,44,27,45,7
0,88,59,17,0,17,55,49,100,7
7,54,71,83,45,45,32,0,67,7
0,81,55,96,76,66,48,26,38,7
30,93,88,23,0,100,50,34,0,7
0,84,95,55,16,54,45,40,100,7
3,96,81,28,0,100,51,41,0,7
0,93,68,38,0,100,83,41,34,7
0,93,66,39,0,40,54,42,100,7
0,100,100,58,14,44,33,35,90,7
0,66,100,51,15,13,20,35,98,7
0,90,48,16,0,15,58,34,100,7
0,95,92,63,25,38,51,33,100,7
0,80,50,16,0,18,59,39,100,7
0,92,100,79,41,36,12,16,76,7
0,91,100,43,0,53,21,43,92,7
0,99,100,48,18,40,0,27,66,7
0,93,43,0,22,12,55,59,100,7
0,91,64,36,0,13,45,42,100,7
0,94,85,35,0,24,43,40,100,7
0,82,52,34,0,0,50,34,100,7
10,84,98,34,0,0,30,55,100,7
0,82,77,43,3,50,48,26,100,7
0,95,59,37,0,19,43,27,100,7
0,94,97,56,13,67,48,19,100,7
6,97,100,56,29,25,0,29,53,7
0,90,66,39,0,1,45,34,100,7
0,92,100,70,36,36,29,26,79,7
0,91,62,38,0,31,57,55,100,7
0,82,74,36,0,6,35,38,100,7
36,100,66,28,0,0,47,36,100,7
0,75,63,42,0,29,51,25,100,7
8,92,66,24,0,0,50,28,100,7
17,94,11,100,98,81,62,29,47,7
0,99,65,30,0,8,53,43,100,7
0,81,60,35,0,5,48,49,100,7
0,99,84,36,0,2,26,32,100,7
22,87,21,100,83,76,58,22,36,7
0,100,100,61,25,21,11,34,73,7
19,100,62,14,0,0,50,40,100,7
10,94,65,100,76,47,36,22,52,7
0,92,95,40,0,35,20,36,100,7
0,84,58,37,0,15,43,33,100,7
0,93,100,42,0,30,36,28,94,7
0,95,100,44,8,45,3,30,84,7
0,88,74,44,0,26,51,55,100,7
0,70,45,100,75,51,34,24,39,7
0,100,100,45,0,5,23,41,97,7
0,97,76,36,0,38,3,41,100,7
0,82,77,57,25,53,51,27,100,7
28,98,89,27,0,0,48,29,100,7
28,90,100,33,0,0,7,29,82,7
0,100,100,62,23,53,30,36,88,7
0,95,69,100,80,23,16,26,34,7
0,100,86,40,0,9,33,44,100,7
0,97,76,40,7,38,24,25,100,7
17,98,85,32,0,0,38,50,100,7
0,73,68,44,1,45,54,23,100,7
0,80,100,45,9,16,19,32,86,7
0,98,87,42,0,100,93,50,44,7
0,96,100,51,16,33,17,33,88,7
0,98,100,65,33,34,21,18,44,7
0,93,90,41,0,29,47,34,100,7
0,91,87,45,0,22,40,39,100,7
8,87,38,100,82,81,68,16,62,7
0,96,100,46,5,33,10,34,88,7
0,92,81,40,6,12,5,30,100,7
0,100,66,33,0,36,38,42,100,7
0,91,58,39,0,25,53,39,100,7
0,88,100,39,2,17,15,30,87,7
15,81,14,100,95,80,68,28,63,7
0,86,100,67,34,21,18,5,56,7
0,98,59,87,64,75,51,22,40,7
15,97,72,20,0,0,52,40,100,7
0,93,99,47,5,39,38,34,100,7
6,92,54,16,0,0,43,52,100,7
0,88,65,40,0,35,61,53,100,7
15,99,69,34,0,0,41,31,100,7
0,75,90,48,6,55,48,43,100,7
7,100,37,9,0,3,48,58,100,7
0,81,58,100,75,77,67,25,56,7
0,83,100,38,0,40,32,48,91,7
12,96,100,35,0,23,0,43,98,7
0,100,67,32,0,13,35,36,100,7
0,72,79,69,34,65,43,21,88,7
0,96,79,43,0,56,58,29,100,7
0,100,71,49,11,8,24,22,100,7
0,87,67,43,0,30,57,46,100,7
0,99,97,40,3,28,42,28,100,7
32,95,100,41,1,31,0,36,91,7
0,95,77,40,0,26,54,34,100,7
0,87,74,40,0,32,60,45,100,7
0,99,67,43,0,43,52,29,100,7
0,61,39,100,76,57,38,25,33,7
0,91,100,63,32,8,9,14,49,7
5,100,96,38,0,100,53,34,0,7
0,92,80,53,0,35,56,31,100,7
0,100,100,48,9,38,29,37,87,7
0,80,66,34,0,31,46,57,100,7
0,96,62,19,0,11,51,52,100,7
0,85,81,35,0,31,35,55,100,7
0,87,61,27,0,11,55,35,100,7
25,86,19,96,100,81,67,32,54,7
0,100,75,89,71,40,36,23,47,7
0,91,85,53,7,21,34,35,100,7
0,84,94,38,0,38,41,28,100,7
0,82,92,66,33,65,35,26,81,7
6,97,100,56,28,27,0,27,47,7
0,98,71,39,0,48,60,50,100,7
0,91,84,78,38,61,57,38,100,7
0,83,73,45,0,46,57,32,100,7
0,100,99,90,70,33,19,23,28,7
8,97,100,40,3,5,0,28,68,7
0,87,52,96,70,71,40,24,15,7
0,87,89,79,41,38,1,10,52,7
13,92,97,35,0,0,25,34,100,7
0,81,64,40,0,23,60,43,100,7
0,94,54,34,0,13,47,41,100,7
0,81,62,36,0,12,50,27,100,7
0,82,67,39,0,34,58,40,100,7
29,100,100,41,13,29,0,26,63,7
0,75,66,40,5,51,48,30,100,7
0,98,84,39,0,15,23,43,100,7
0,76,63,96,73,50,30,23,46,7
0,94,86,37,0,37,28,33,100,7
0,100,79,36,0,21,36,29,100,7
0,89,95,37,0,10,32,16,100,7
25,100,75,29,0,100,61,43,0,7
0,91,85,40,0,99,100,52,50,7
0,87,87,32,0,2,35,47,100,7
0,100,70,33,0,1,45,44,100,7
0,100,67,94,68,67,51,17,50,7
0,96,71,35,0,100,74,17,19,7
0,80,74,33,0,5,45,41,100,7
0,70,76,74,36,54,100,26,58,7
0,85,62,36,0,27,53,32,100,7
0,90,89,79,41,57,53,38,100,7
0,89,54,13,0,20,60,39,100,7
0,100,100,63,29,42,20,31,68,7
0,98,73,36,0,18,26,27,100,7
0,89,77,40,0,33,36,41,100,7
0,100,100,36,0,88,89,38,23,7
0,94,92,34,0,21,34,48,100,7
0,78,55,35,0,36,67,37,100,7
0,81,100,45,5,29,26,34,90,7
0,99,67,33,0,2,27,32,100,7
0,93,60,20,0,25,57,40,100,7
0,84,83,38,0,37,46,34,100,7
14,100,66,28,0,0,25,29,100,7
0,99,72,41,0,22,41,36,100,7
12,98,68,11,0,0,38,44,100,7
2,93,50,100,78,47,31,26,27,7
0,68,73,52,12,50,49,34,100,7
0,86,100,46,14,30,4,32,74,7
0,100,82,31,0,3,23,34,100,7
26,97,75,83,61,56,27,20,0,7
0,98,100,48,8,46,3,24,94,7
0,88,100,66,31,26,4,34,48,7
9,92,100,38,0,0,0,32,88,7
26,88,86,31,0,100,66,45,0,7
0,79,82,40,0,31,45,45,100,7
31,90,100,36,0,96,61,43,0,7
22,93,50,100,81,43,28,28,30,7
2,59,41,100,79,59,38,28,35,7
11,83,47,35,0,0,49,32,100,7
0,92,100,66,33,17,19,17,65,7
0,77,83,39,0,27,33,23,100,7
0,100,95,47,15,29,28,30,100,7
34,100,82,29,0,3,0,27,85,7
22,100,73,25,0,0,46,39,100,7
0,90,86,43,0,41,40,39,100,7
0,79,57,31,0,24,44,50,100,7
6,95,81,27,0,100,70,45,0,7
0,81,95,41,0,36,38,36,100,7
0,93,65,33,0,11,31,37,100,7
0,73,22,100,83,82,67,8,76,7
0,99,76,34,0,19,27,34,100,7
0,88,89,40,9,28,25,25,100,7
13,65,38,100,93,83,67,32,57,7
0,87,100,46,0,65,41,32,97,7
0,95,91,47,7,47,24,24,100,7
8,65,47,100,77,53,37,25,41,7
0,91,67,35,0,21,40,27,100,7
34,77,100,43,16,0,0,24,79,7
0,95,100,51,18,55,33,31,87,7
0,81,44,24,0,5,51,40,100,7
0,88,77,42,0,42,54,27,100,7
0,100,69,35,0,15,45,33,100,7
0,96,77,38,0,2,25,14,100,7
23,95,52,93,68,74,47,23,31,7
0,100,70,30,0,19,59,50,100,7
21,95,68,33,0,0,42,41,100,7
9,91,58,18,0,0,46,47,100,7
0,96,99,42,6,34,36,25,100,7
1,100,52,24,0,0,41,37,100,7
0,94,73,36,0,10,38,34,100,7
0,100,57,68,55,53,29,13,16,7
0,100,91,82,59,53,49,5,66,7
0,83,82,40,0,10,31,36,100,7
0,96,100,73,37,41,26,20,52,7
0,99,88,33,0,3,40,24,100,7
0,92,100,65,33,13,12,26,74,7
0,91,71,37,0,27,50,54,100,7
0,100,79,33,0,0,37,17,100,7
5,100,41,0,14,0,49,48,100,7
0,97,100,98,75,56,52,25,54,7
0,94,83,35,0,10,25,38,100,7
6,85,76,39,0,0,47,39,100,7
0,93,100,66,32,21,6,38,61,7
22,97,60,24,0,0,37,42,100,7
0,94,85,41,0,96,100,32,45,7
0,94,92,37,0,36,44,44,100,7
0,92,100,45,6,64,36,31,100,7
9,90,60,85,63,60,31,22,17,7
0,84,100,44,0,21,20,28,84,7
0,97,100,60,28,30,24,36,77,7
22,94,27,99,51,48,24,24,94,7
11,100,58,21,0,0,49,40,100,7
0,97,100,50,20,51,30,30,90,7
0,98,79,31,0,6,40,49,100,7
0,76,66,38,0,22,45,36,100,7
0,92,100,51,9,38,30,28,95,7
34,91,42,94,71,86,62,23,46,7
0,90,100,40,0,40,9,30,84,7
0,85,85,38,0,14,29,37,100,7
0,100,68,29,0,9,23,45,100,7
9,91,91,34,0,0,15,32,100,7
0,87,100,60,21,62,25,31,61,7
9,92,47,96,71,76,51,23,27,7
0,93,78,43,8,40,30,28,100,7
6,100,81,6,0,0,51,35,100,7
0,97,58,17,0,8,54,34,100,7
0,100,100,57,25,33,10,32,69,7
0,89,61,35,0,17,50,51,100,7
0,100,71,29,0,2,5,42,100,7
2,85,81,26,0,0,46,38,100,7
0,63,100,73,40,22,11,0,48,7
0,83,71,46,0,40,60,34,100,7
0,98,69,32,0,16,51,48,100,7
0,95,76,39,0,52,54,40,100,7
0,100,73,35,0,0,16,47,100,7
0,92,98,48,13,59,44,17,99,7
0,83,61,39,0,31,61,48,100,7
2,74,70,89,67,31,0,22,2,7
0,97,100,40,6,4,11,22,91,7
36,100,82,32,0,0,25,33,92,7
0,100,70,85,64,57,42,15,43,7
0,100,78,92,72,33,15,22,25,7
0,94,100,44,13,44,25,29,97,7
0,91,80,38,0,48,52,40,100,7
0,97,71,100,83,47,32,28,24,7
0,93,100,46,12,42,9,32,69,7
0,89,100,35,0,10,35,42,100,7
6,100,66,18,0,0,49,43,100,7
0,66,50,33,0,9,54,55,100,7
0,91,71,45,0,18,37,37,100,7
0,93,100,43,5,35,15,35,86,7
0,100,83,33,0,0,29,31,100,7
0,93,81,32,0,21,35,31,100,7
0,94,100,54,5,29,30,28,84,7
0,98,100,65,28,40,44,39,96,7
0,76,100,40,0,8,12,38,100,7
0,80,100,60,25,23,33,36,89,7
6,100,66,34,0,0,39,41,100,7
0,94,77,81,60,60,38,20,22,7
0,89,100,39,0,22,8,37,95,7
0,82,80,51,6,40,55,28,100,7
0,90,89,52,0,33,48,40,100,7
0,84,30,100,79,73,61,16,59,7
0,78,97,39,0,100,35,37,22,8
76,100,89,0,31,80,100,96,2,8
100,84,73,0,6,45,99,80,83,8
67,96,21,20,0,0,48,65,100,8
100,81,0,30,0,25,89,68,94,8
6,27,62,91,56,100,51,0,0,8
28,91,100,0,24,32,82,100,45,8
28,49,100,54,13,52,66,45,0,8
67,74,0,43,0,9,33,51,100,8
100,95,31,29,0,0,45,49,94,8
0,76,53,0,34,97,100,100,38,8
16,82,100,0,32,60,89,100,16,8
54,90,100,100,49,0,73,16,44,8
75,97,47,35,0,5,39,63,86,8
53,67,67,0,36,83,100,100,25,8
59,82,100,100,48,0,60,0,43,8
54,85,96,22,0,100,53,52,0,8
77,100,63,0,10,47,100,75,61,8
46,79,59,0,35,78,100,97,29,8
5,79,32,0,37,78,100,100,41,8
88,99,0,12,0,24,100,73,63,8
43,84,48,0,25,68,100,97,21,8
57,92,42,0,39,50,100,99,43,8
86,78,14,35,0,0,49,59,100,8
80,50,21,55,9,0,24,46,100,8
16,78,100,39,0,66,24,45,23,8
16,38,43,25,57,100,50,100,0,8
100,87,0,37,0,21,60,56,93,8
86,85,33,34,0,0,29,53,98,8
100,100,20,24,0,0,47,48,97,8
45,72,0,33,0,7,26,41,100,8
100,100,0,26,0,46,98,90,18,8
14,70,28,30,66,100,46,95,22,8
79,100,53,8,0,0,60,54,100,8
100,93,21,34,0,0,50,57,88,8
100,94,32,0,1,42,87,74,52,8
100,98,11,35,0,0,22,61,65,8
78,72,24,32,0,0,36,67,100,8
95,66,40,61,23,0,11,34,73,8
100,100,36,22,0,0,43,58,86,8
20,69,100,53,11,67,35,38,0,8
74,98,44,29,0,0,39,67,40,8
100,89,25,34,0,0,34,47,76,8
0,63,42,0,36,65,100,100,46,8
100,95,93,100,44,2,96,0,48,8
100,88,25,29,0,0,42,65,94,8
37,71,49,45,36,66,100,51,10,8
30,98,72,0,11,44,100,83,49,8
52,86,50,0,32,73,100,94,40,8
0,18,82,100,62,100,68,0,14,8
91,67,25,43,0,0,36,33,100,8
1,74,83,42,0,100,55,34,0,8
76,66,0,53,15,32,38,39,100,8
62,87,100,72,41,30,93,42,0,8
5,55,5,53,6,0,27,47,100,8
42,83,89,0,33,77,100,92,18,8
0,98,70,0,9,53,84,90,26,8
0,86,98,0,22,74,100,100,15,8
30,79,68,0,28,57,100,100,0,8
9,41,0,56,16,35,22,42,100,8
73,64,0,40,0,13,46,55,100,8
100,100,61,2,0,34,83,72,70,8
73,78,60,0,25,57,100,100,20,8
87,100,100,80,62,0,73,9,33,8
100,100,92,21,0,0,73,62,49,8
72,97,14,0,30,61,100,100,20,8
72,64,24,36,0,0,41,53,100,8
64,89,74,0,41,92,100,100,24,8
0,81,100,0,24,44,78,84,39,8
72,91,52,0,17,45,100,93,45,8
4,100,89,0,8,32,79,85,0,8
88,90,35,38,0,0,40,51,88,8
62,76,22,37,0,13,13,47,68,8
31,76,76,0,35,53,100,100,16,8
81,76,0,33,0,10,90,64,73,8
94,100,79,4,0,15,100,72,47,8
66,90,100,100,46,0,89,11,13,8
61,90,99,71,56,0,100,25,17,8
67,100,44,0,28,53,100,88,42,8
44,95,39,0,24,49,100,90,34,8
15,62,100,43,0,88,65,50,0,8
20,70,100,44,1,64,22,41,0,8
30,63,100,39,0,74,53,49,0,8
26,87,100,0,33,70,80,100,0,8
26,94,47,0,9,52,100,84,36,8
87,100,62,28,0,0,45,57,94,8
66,100,38,1,0,47,100,78,51,8
48,88,34,0,42,66,100,100,49,8
62,77,1,36,0,0,42,55,100,8
77,57,0,55,15,40,28,45,86,8
69,91,34,0,23,62,100,87,36,8
86,74,0,38,0,12,49,49,100,8
0,91,62,0,35,69,100,100,18,8
54,73,0,36,0,19,53,56,100,8
38,73,100,7,49,98,54,100,0,8
0,75,77,0,34,72,100,100,5,8
25,68,61,9,48,100,68,100,0,8
18,74,74,0,27,59,100,100,0,8
93,84,36,33,0,0,53,39,100,8
64,65,41,42,0,0,20,59,81,8
70,62,27,67,33,55,0,15,47,8
90,79,0,37,0,22,56,50,79,8
89,92,11,34,0,0,34,56,100,8
61,100,54,5,0,34,87,71,36,8
46,92,38,0,39,57,100,100,27,8
98,87,20,31,0,0,44,58,100,8
77,87,100,0,35,83,94,100,0,8
64,97,19,0,36,67,100,100,47,8
93,81,22,36,0,0,33,31,100,8
5,76,100,39,0,61,15,44,21,8
85,52,0,39,0,9,62,56,100,8
59,94,17,36,0,0,48,46,100,8
0,20,94,100,61,100,76,0,12,8
99,68,0,42,9,39,47,41,100,8
100,96,43,32,0,0,22,59,64,8
25,92,52,0,34,46,100,100,10,8
59,84,59,0,36,58,100,100,24,8
2,77,100,47,16,63,73,27,0,8
88,93,22,37,0,0,28,52,88,8
100,83,34,33,0,0,46,41,94,8
86,83,0,37,0,10,52,55,100,8
88,100,8,0,6,37,100,84,44,8
82,100,52,0,13,38,100,92,64,8
0,72,90,0,37,67,100,100,22,8
62,99,32,24,0,1,38,64,48,8
34,78,100,0,35,77,76,100,0,8
16,92,68,0,25,53,100,100,34,8
91,90,0,32,0,15,44,57,100,8
84,72,16,36,0,0,37,39,100,8
74,100,54,4,0,28,78,55,100,8
0,23,100,100,57,86,57,0,9,8
73,97,49,10,0,6,56,60,100,8
41,84,100,0,39,93,72,100,0,8
0,53,100,0,34,66,86,100,5,8
42,75,100,0,26,33,76,92,42,8
40,56,26,51,9,0,16,46,100,8
75,82,0,36,0,16,40,55,84,8
44,93,32,27,0,41,100,65,72,8
14,67,44,0,36,63,100,100,44,8
54,63,80,75,35,47,0,16,27,8
100,100,51,25,0,0,43,46,83,8
38,63,11,43,0,0,27,48,100,8
59,72,0,36,0,0,44,27,100,8
78,67,0,37,0,2,35,52,100,8
39,85,100,0,35,96,90,100,0,8
46,84,65,0,29,84,100,94,44,8
75,100,70,26,0,7,63,63,95,8
90,78,0,37,0,3,43,64,100,8
85,69,0,38,0,16,57,55,100,8
49,100,31,15,0,7,51,63,100,8
81,100,38,30,0,0,42,61,96,8
49,80,65,0,33,49,100,100,27,8
100,100,0,28,0,5,40,59,87,8
94,97,60,18,0,32,85,74,51,8
42,97,33,0,22,56,100,89,44,8
58,95,100,0,20,62,69,85,0,8
65,98,100,85,60,0,73,12,33,8
100,82,0,37,0,36,68,51,92,8
79,98,39,13,0,46,100,77,58,8
89,91,39,31,0,0,46,49,100,8
49,78,30,0,39,57,100,100,44,8
94,91,100,0,18,45,98,100,0,8
60,56,0,38,0,45,39,48,91,8
100,100,32,20,0,19,75,71,47,8
66,100,42,11,0,7,53,53,100,8
75,75,6,35,0,0,31,41,93,8
11,58,87,9,50,100,71,100,10,8
100,83,50,26,0,0,46,53,100,8
24,49,100,74,35,69,0,18,69,8
11,100,100,0,19,47,89,87,0,8
84,93,22,0,22,54,100,95,27,8
86,79,18,27,0,0,46,39,100,8
65,100,73,17,0,0,49,68,69,8
76,81,57,0,17,78,100,100,20,8
0,100,79,0,23,74,100,94,43,8
100,97,66,18,0,0,62,65,77,8
18,72,64,9,41,100,73,100,9,8
100,84,79,0,13,37,93,85,18,8
47,97,57,0,17,33,100,79,65,8
35,74,100,0,38,89,48,100,0,8
18,72,65,0,35,63,100,100,37,8
100,93,27,33,0,0,41,51,100,8
100,84,0,36,0,32,63,55,69,8
100,64,51,39,0,0,31,38,95,8
98,89,29,25,0,0,53,63,100,8
0,83,63,0,35,50,100,100,13,8
29,61,78,12,45,100,80,100,9,8
73,96,38,0,41,70,100,100,46,8
0,94,20,0,36,70,100,100,18,8
100,100,56,17,0,17,65,65,72,8
32,66,73,7,43,100,92,100,30,8
36,86,35,0,35,75,100,100,12,8
7,67,100,0,33,57,74,100,0,8
51,82,48,0,35,51,100,100,30,8
12,14,100,100,65,80,62,0,0,8
0,31,46,81,52,100,38,0,9,8
61,93,71,0,24,44,100,88,51,8
53,97,66,0,15,71,100,98,15,8
100,63,10,43,4,0,26,38,88,8
87,94,96,0,4,29,100,74,97,8
88,92,16,37,0,0,42,65,100,8
100,96,36,20,0,0,27,69,65,8
100,99,42,29,0,0,40,58,100,8
0,67,62,0,30,45,100,90,58,8
84,92,37,0,9,46,100,85,33,8
77,60,10,49,8,0,32,34,100,8
100,78,44,35,0,0,18,36,67,8
13,78,36,0,39,100,85,100,20,8
29,88,100,0,25,39,94,100,35,8
11,58,67,19,53,100,57,100,0,8
3,15,88,100,63,100,72,0,0,8
20,77,100,46,7,68,25,39,0,8
100,86,0,43,15,28,37,36,84,8
100,100,45,16,0,0,42,68,44,8
25,85,43,0,34,73,100,100,25,8
48,94,53,0,14,70,100,88,28,8
25,80,92,35,0,100,61,48,0,8
100,84,4,33,0,0,41,69,97,8
95,68,21,38,0,0,29,53,100,8
77,83,78,0,30,68,100,100,20,8
85,81,28,34,0,0,50,40,100,8
39,78,44,0,37,95,100,100,29,8
82,100,51,28,0,3,36,63,43,8
98,80,8,44,10,8,0,27,70,8
76,100,48,29,0,13,44,64,100,8
8,44,100,59,19,67,61,38,0,8
35,100,65,0,19,44,100,83,56,8
100,84,0,34,0,5,58,55,77,8
100,100,80,0,10,39,86,82,10,8
68,90,100,0,21,55,97,100,29,8
51,58,0,49,10,13,15,43,100,8
0,12,84,100,65,100,84,0,9,8
0,96,100,0,18,53,98,87,41,8
85,96,100,0,20,51,98,100,32,8
65,82,33,5,0,0,90,72,12,8
100,100,53,21,0,0,53,46,94,8
17,97,85,82,51,23,100,36,19,8
66,94,38,5,0,36,100,84,18,8
35,60,56,3,44,100,91,100,25,8
90,52,0,50,4,16,34,51,100,8
98,98,8,27,0,0,42,70,100,8
93,100,69,0,2,38,100,69,67,8
100,94,0,35,5,23,3,34,46,8
100,100,57,23,0,0,35,50,85,8
29,95,84,68,18,74,100,44,17,8
55,100,100,96,43,10,98,20,0,8
67,86,95,0,30,59,100,98,19,8
59,100,100,86,46,0,91,10,35,8
47,68,53,0,12,53,100,100,46,8
56,76,0,37,0,12,62,55,100,8
77,93,83,0,18,37,100,94,75,8
97,91,55,0,10,49,100,87,30,8
33,81,74,0,34,64,100,100,24,8
82,88,0,36,0,24,50,54,100,8
91,100,52,0,9,55,100,78,91,8
61,100,51,33,0,16,41,53,87,8
100,81,0,36,0,18,51,59,90,8
69,89,10,26,0,0,47,64,100,8
56,93,60,29,0,9,39,66,37,8
