@relation penbased

@attribute At2 numeric
@attribute At4 numeric
@attribute At5 numeric
@attribute At7 numeric
@attribute At9 numeric
@attribute At10 numeric
@attribute At11 numeric
@attribute At13 numeric
@attribute At16 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9}

@data
78,100,76,100,77,35,74,98,38,7
75,100,66,68,60,5,51,48,33,7
72,100,59,58,42,0,30,65,64,7
100,97,81,60,40,0,15,37,38,7
95,100,59,50,54,0,19,43,37,7
83,100,100,84,58,0,29,27,54,7
88,100,55,49,38,0,19,59,45,7
92,100,82,70,50,0,31,48,36,7
97,100,100,88,69,20,51,30,36,7
87,100,95,88,63,0,27,15,43,7
86,100,84,83,78,0,45,49,48,7
94,100,100,86,66,10,43,16,43,7
92,100,97,68,31,0,0,25,30,7
82,100,64,50,55,0,25,46,44,7
100,100,89,100,55,76,29,12,0,7
96,100,81,83,72,0,100,51,43,7
88,100,100,97,75,31,52,38,43,7
99,100,100,69,33,30,1,0,36,7
95,100,57,45,33,0,3,36,53,7
81,100,97,61,22,0,0,36,48,7
97,100,100,89,60,28,30,24,39,7
89,100,64,55,38,0,15,57,39,7
83,100,73,70,67,0,46,57,33,7
100,99,100,80,60,7,79,98,38,7
95,100,78,63,49,0,24,46,36,7
90,100,65,48,37,0,14,49,39,7
99,100,72,47,49,0,6,35,45,7
100,95,57,53,38,0,0,49,16,7
95,100,62,56,46,0,32,57,51,7
95,100,89,73,62,6,47,51,38,7
95,100,59,51,40,0,12,52,55,7
97,100,67,41,17,0,0,45,32,7
99,100,65,100,95,66,72,50,0,7
91,100,71,53,49,0,18,37,37,7
78,100,100,68,29,6,0,0,35,7
86,100,100,71,36,14,30,4,34,7
90,96,99,67,54,0,32,42,31,7
96,100,64,45,12,0,10,50,68,7
89,100,95,66,58,8,34,17,33,7
85,100,85,75,56,0,14,29,37,7
84,100,83,69,47,0,14,46,46,7
96,100,100,95,70,27,55,30,23,7
85,100,72,52,21,0,0,50,45,7
83,100,100,75,50,0,11,2,29,7
100,100,100,70,42,4,12,23,35,7
97,100,58,41,26,0,8,54,33,7
92,100,100,73,59,12,43,26,32,7
98,100,61,100,77,63,47,20,0,7
98,100,100,75,61,13,55,30,49,7
93,100,100,91,80,20,68,22,28,7
100,98,58,42,25,0,0,49,41,7
84,100,100,95,69,8,29,28,30,7
81,100,60,61,50,0,29,64,48,7
94,100,54,55,47,0,19,58,36,7
100,98,48,38,24,0,18,58,46,7
95,100,78,54,23,0,17,44,48,7
83,100,62,57,51,0,29,56,28,7
98,100,89,67,35,0,0,48,30,7
96,100,100,59,34,0,53,64,34,7
97,100,100,76,44,29,25,0,37,7
94,100,100,78,59,21,43,0,25,7
95,100,100,83,67,8,45,3,38,7
100,97,60,46,26,0,5,51,56,7
86,97,50,100,79,78,63,50,0,7
95,97,79,100,67,72,46,35,0,7
97,100,100,87,64,15,41,15,43,7
86,100,100,61,20,4,41,74,27,7
87,71,24,88,100,90,84,68,0,7
87,100,96,100,87,21,61,39,17,7
99,100,66,58,38,0,11,42,53,7
81,100,64,67,50,0,23,60,51,7
94,100,86,72,61,0,37,28,35,7
100,100,72,62,33,0,0,50,27,7
96,100,100,90,77,8,53,25,30,7
81,100,92,98,80,5,34,32,33,7
91,100,68,52,37,0,0,43,31,7
88,100,83,66,45,0,15,32,38,7
89,100,74,70,54,0,27,53,56,7
94,92,27,100,68,51,48,24,36,7
81,100,100,79,49,5,29,26,32,7
89,100,91,77,49,0,23,43,44,7
99,99,70,100,60,78,33,15,0,7
95,100,66,59,47,0,20,55,51,7
77,100,100,75,36,2,0,21,30,7
82,100,52,44,32,0,0,50,39,7
95,100,82,70,73,0,100,52,42,7
99,100,100,54,32,0,69,70,23,7
56,86,34,84,100,83,74,50,0,7
96,75,23,86,100,90,75,57,0,7
78,100,94,70,42,11,32,25,40,7
97,100,84,76,59,0,35,33,41,7
100,99,100,74,58,19,49,37,45,7
98,100,79,56,20,0,6,40,44,7
98,98,100,74,50,28,40,44,47,7
84,100,58,51,38,0,15,43,32,7
98,100,66,59,38,0,0,49,38,7
89,100,64,38,4,0,0,50,44,7
97,96,71,100,67,83,47,32,0,7
100,90,100,66,35,19,33,63,28,7
86,100,68,84,75,19,55,57,23,7
99,100,78,73,71,6,48,45,16,7
92,100,63,46,21,0,0,40,40,7
91,100,91,68,41,0,0,15,34,7
93,100,57,47,21,0,2,51,36,7
75,100,65,57,29,0,13,57,62,7
87,100,73,69,51,0,12,50,54,7
92,100,100,66,37,31,10,7,31,7
100,95,90,52,26,0,100,79,36,7
67,91,100,83,52,15,22,29,29,7
97,100,66,55,54,0,31,32,33,7
81,100,97,100,77,7,38,33,31,7
99,100,100,65,28,32,0,11,39,7
99,100,72,54,49,0,22,41,39,7
81,100,73,52,26,0,12,46,48,7
83,100,79,77,74,4,62,54,39,7
96,100,100,75,48,16,33,17,36,7
86,100,100,99,65,0,26,34,49,7
99,100,83,52,27,0,6,22,34,7
90,83,42,100,83,77,61,41,0,7
83,96,50,100,85,79,67,52,0,7
100,84,57,100,77,55,53,29,0,7
95,100,89,78,51,0,27,51,31,7
93,100,88,86,85,0,100,50,34,7
82,99,54,98,100,80,78,62,0,7
88,100,73,98,91,26,68,62,12,7
90,100,90,93,76,3,26,46,37,7
77,100,100,62,21,0,0,25,31,7
98,100,80,68,56,0,25,50,32,7
83,92,100,95,60,35,30,26,36,7
84,100,95,74,57,16,54,45,45,7
87,100,67,58,38,0,30,57,49,7
93,100,90,87,86,0,41,45,44,7
88,100,78,78,79,5,60,50,31,7
98,100,90,71,41,0,0,50,35,7
100,96,80,68,60,0,100,56,50,7
98,100,64,47,42,0,8,48,51,7
83,100,92,66,36,0,34,28,36,7
92,100,78,68,58,0,33,53,31,7
96,95,100,71,52,37,41,26,33,7
98,100,100,87,59,0,19,10,49,7
100,96,81,64,36,0,0,51,32,7
100,100,70,55,26,0,19,59,54,7
91,100,79,64,58,17,55,41,34,7
95,100,66,48,31,0,16,48,51,7
98,100,100,88,67,0,16,13,11,7
94,100,85,78,75,0,96,100,37,7
94,100,86,100,70,69,46,32,0,7
89,100,100,63,29,31,0,6,38,7
92,100,53,40,31,0,5,47,45,7
94,100,97,72,49,0,90,100,49,7
94,89,49,100,99,85,79,63,0,7
86,100,47,23,14,0,0,48,52,7
91,100,58,49,31,0,0,46,46,7
91,100,84,79,66,0,27,45,37,7
94,100,62,49,48,0,25,53,38,7
87,97,64,100,71,72,50,34,0,7
91,100,62,58,46,0,31,57,59,7
96,100,76,54,36,0,21,56,36,7
93,100,84,100,85,61,70,55,0,7
92,94,56,100,66,79,46,37,0,7
96,100,72,54,31,0,0,41,51,7
97,100,100,81,69,16,56,18,42,7
100,97,100,71,57,14,44,33,38,7
79,100,78,61,31,0,30,31,45,7
94,76,17,78,100,91,84,72,0,7
87,100,100,89,78,21,62,25,45,7
93,100,68,60,62,0,100,83,45,7
96,100,56,51,48,0,29,50,52,7
97,100,76,62,51,7,38,24,34,7
100,100,64,100,78,73,50,33,0,7
91,100,82,57,28,0,0,13,44,7
100,100,86,68,56,0,40,50,34,7
92,100,68,55,42,0,2,35,50,7
99,98,100,91,58,34,24,0,22,7
94,100,77,100,83,60,60,38,0,7
96,100,71,67,58,0,100,74,18,7
97,100,100,66,30,0,0,0,35,7
94,100,99,86,62,0,29,39,35,7
97,100,65,46,42,0,9,40,40,7
100,92,68,53,67,0,100,54,56,7
100,96,100,72,55,15,45,0,34,7
78,96,59,100,86,82,66,52,0,7
89,100,100,77,58,0,24,0,41,7
80,100,74,52,20,0,5,45,41,7
96,100,75,70,62,0,49,63,38,7
94,100,100,83,58,13,44,25,36,7
70,96,47,100,74,73,51,40,0,7
88,100,100,68,34,0,16,0,50,7
66,89,55,100,79,68,50,30,0,7
98,100,66,100,76,71,56,47,0,7
76,100,88,71,45,0,35,29,36,7
97,100,68,51,20,0,15,43,47,7
90,100,78,61,27,0,0,50,42,7
100,94,100,61,32,20,8,20,34,7
98,100,54,100,60,81,32,21,0,7
98,100,100,73,43,31,13,11,32,7
100,94,95,74,62,0,41,24,35,7
76,100,100,60,25,0,8,12,47,7
98,100,69,54,33,0,0,19,43,7
100,98,91,71,62,17,74,100,37,7
94,97,97,92,84,13,67,48,23,7
99,100,79,63,59,0,32,33,32,7
83,100,74,69,63,0,60,48,34,7
85,100,84,73,65,6,48,37,33,7
63,86,53,100,73,73,46,26,0,7
82,100,100,71,38,24,3,5,36,7
100,98,79,76,60,0,0,37,27,7
78,100,55,58,50,0,36,67,40,7
88,100,87,78,74,14,72,48,40,7
96,100,50,36,16,0,2,46,55,7
92,100,90,67,49,0,0,27,42,7
67,93,50,100,83,74,60,39,0,7
95,100,100,73,32,0,5,34,47,7
94,100,64,49,38,0,23,48,56,7
93,100,100,76,52,8,27,30,31,7
91,100,58,48,47,0,25,53,47,7
90,100,74,68,46,0,36,49,54,7
88,100,95,65,75,0,5,0,39,7
93,100,62,44,26,3,5,29,28,7
86,100,82,64,34,0,11,47,41,7
91,100,100,76,66,0,53,21,46,7
92,100,74,57,36,0,71,100,42,7
96,100,70,57,41,0,22,50,57,7
94,100,100,82,48,30,17,18,38,7
98,100,70,57,55,0,23,50,38,7
64,100,100,84,50,28,30,0,42,7
91,97,96,84,65,9,44,46,26,7
100,86,60,100,84,65,66,51,0,7
93,100,66,59,59,0,40,54,50,7
65,92,47,100,75,77,53,37,0,7
89,100,35,32,13,13,22,60,46,7
93,100,100,68,38,32,21,6,34,7
95,100,71,63,62,0,27,48,53,7
89,100,100,88,46,0,12,11,34,7
100,96,52,46,40,0,0,41,41,7
89,100,79,73,51,2,31,42,30,7
100,100,89,74,61,0,22,41,29,7
94,100,100,76,55,5,29,30,17,7
88,72,25,90,100,89,81,71,0,7
95,96,100,67,35,39,18,0,30,7
94,100,89,72,43,0,3,25,58,7
96,100,78,63,62,0,31,34,44,7
88,100,82,70,68,0,100,93,38,7
95,100,83,72,60,0,42,49,29,7
100,100,100,65,35,15,17,0,37,7
100,99,67,100,72,75,53,44,0,7
72,100,53,53,42,0,36,68,67,7
72,99,47,100,77,77,53,35,0,7
100,94,60,50,33,0,19,59,48,7
96,100,95,85,54,0,4,43,37,7
77,100,67,64,41,0,6,33,45,7
75,100,52,96,100,81,83,68,0,7
86,100,94,87,65,0,39,45,42,7
92,100,67,50,24,0,17,52,46,7
93,100,90,73,56,0,29,47,32,7
100,97,81,63,44,0,3,37,39,7
92,100,95,83,56,0,35,20,43,7
80,100,50,33,10,0,18,59,53,7
83,100,100,84,58,23,23,0,33,7
96,100,72,57,63,0,23,49,43,7
98,100,100,76,60,8,46,3,26,7
90,100,87,90,77,16,64,50,28,7
100,98,95,95,84,0,49,45,28,7
90,100,100,78,63,13,52,24,44,7
100,99,63,42,18,0,0,38,41,7
95,100,100,85,50,31,13,13,29,7
100,97,76,65,59,0,35,0,37,7
88,100,98,75,45,1,63,100,30,7
82,100,75,68,42,0,11,54,46,7
75,100,63,72,70,0,29,51,32,7
94,100,92,80,52,0,21,34,51,7
100,99,83,71,66,0,100,55,48,7
93,99,92,68,64,0,47,40,42,7
72,91,77,100,87,45,75,61,34,7
99,100,100,72,56,16,41,24,50,7
82,100,78,71,48,0,27,34,42,7
82,100,92,100,83,33,65,35,32,7
89,100,90,69,42,2,27,35,38,7
93,100,89,72,48,0,22,35,51,7
75,100,81,97,96,5,73,53,25,7
94,100,100,88,64,23,43,19,43,7
93,100,100,99,79,25,58,44,40,7
100,97,80,52,41,0,4,32,42,7
78,100,62,68,59,0,31,49,44,7
94,100,60,55,49,0,29,50,57,7
89,100,88,60,32,0,22,39,40,7
100,95,42,38,2,19,1,50,63,7
84,100,75,75,67,0,47,56,28,7
96,100,79,57,26,0,13,53,60,7
98,100,78,59,32,0,28,47,42,7
99,100,82,40,24,0,100,96,47,7
92,100,97,82,59,0,100,82,45,7
91,95,84,88,70,38,61,57,40,7
100,100,100,62,33,0,13,1,43,7
88,100,43,78,0,0,12,83,93,8
90,56,29,0,28,38,64,100,99,8
67,100,0,49,83,0,5,36,87,8
78,54,84,0,24,42,29,100,39,8
85,100,0,56,68,0,23,71,84,8
97,67,19,0,30,36,67,100,88,8
72,100,4,44,52,0,0,41,81,8
80,69,65,30,0,33,49,100,99,8
95,64,100,83,17,20,62,69,100,8
99,100,42,41,11,0,0,40,70,8
100,88,45,79,16,0,0,42,98,8
66,100,23,77,65,0,0,55,77,8
82,100,33,100,8,0,0,90,98,8
85,98,37,94,38,0,0,65,100,8
63,100,1,48,76,0,0,27,86,8
63,100,0,61,82,0,3,38,91,8
79,54,100,61,43,34,82,82,92,8
83,100,41,59,20,0,0,49,73,8
74,45,100,6,23,36,83,91,82,8
77,100,1,41,50,0,0,42,74,8
64,100,0,60,91,0,13,46,87,8
71,71,49,0,25,36,66,100,26,8
96,71,73,30,0,29,49,100,98,8
100,90,53,100,56,0,9,50,92,8
100,92,29,50,1,0,0,45,87,8
95,77,46,35,5,26,73,100,84,8
85,100,33,100,98,0,0,29,86,8
65,37,56,0,36,40,85,100,80,8
76,100,0,100,65,0,10,90,94,8
66,94,44,35,63,29,37,0,54,8
90,66,100,40,18,27,72,100,99,8
95,83,62,100,37,0,49,89,100,8
80,100,24,61,37,0,0,52,80,8
59,100,100,79,48,0,93,58,63,8
83,46,79,5,51,35,100,72,77,8
100,93,8,55,0,6,37,100,99,8
58,39,100,27,33,40,80,66,83,8
76,100,100,55,0,0,61,15,83,8
94,82,96,82,0,4,29,100,100,8
100,88,58,55,30,39,100,94,84,8
84,99,4,49,43,0,0,41,100,8
82,70,42,0,18,34,80,100,82,8
49,70,100,49,84,35,69,0,45,8
99,100,0,55,4,0,24,100,94,8
90,61,100,12,0,29,49,96,28,8
72,43,90,27,20,37,67,100,86,8
91,95,34,50,0,23,62,100,100,8
87,100,45,51,15,0,0,51,62,8
95,76,78,100,0,0,37,82,100,8
90,64,66,79,12,26,60,100,79,8
81,100,0,28,28,0,12,52,91,8
97,90,60,100,29,0,32,85,100,8
85,63,86,94,3,15,39,100,100,8
90,100,34,100,70,0,4,45,90,8
61,36,46,0,30,40,77,100,83,8
88,68,76,43,29,32,84,100,89,8
98,83,73,100,0,5,35,97,100,8
94,100,22,100,62,0,0,44,96,8
84,57,71,0,6,33,69,100,90,8
100,92,94,72,72,0,91,52,80,8
72,100,0,46,62,0,24,69,91,8
39,67,86,6,38,54,100,72,17,8
49,69,100,35,33,53,68,13,28,8
52,100,0,19,66,4,16,34,86,8
84,63,100,75,33,24,61,61,73,8
92,100,11,43,54,0,0,34,82,8
93,78,71,31,21,33,100,69,78,8
85,100,40,60,26,0,0,47,78,8
88,73,100,43,0,25,39,94,94,8
90,82,49,35,0,23,56,100,100,8
92,100,25,44,0,0,1,55,90,8
60,100,16,75,83,0,0,31,68,8
72,100,0,84,100,0,2,54,84,8
77,48,76,24,49,36,100,80,84,8
72,100,40,98,67,0,0,48,83,8
24,59,64,18,67,61,100,43,29,8
96,100,26,54,9,0,0,50,84,8
91,93,55,54,0,10,49,100,100,8
67,37,22,9,53,58,100,59,74,8
75,59,67,20,27,36,95,100,95,8
85,49,100,6,31,35,96,90,85,8
68,100,38,100,75,0,13,35,95,8
82,67,100,54,40,48,0,60,52,8
79,71,70,36,0,26,72,100,76,8
70,35,58,0,48,42,100,84,81,8
92,48,66,0,39,36,100,92,88,8
69,100,6,54,47,0,0,42,90,8
83,100,0,71,89,0,17,42,91,8
100,86,23,73,42,0,0,53,77,8
98,96,8,63,34,0,0,42,100,8
100,68,34,44,0,18,63,100,79,8
93,56,80,0,17,35,59,100,29,8
94,75,77,77,0,15,39,100,100,8
93,100,21,85,62,0,0,50,93,8
67,100,100,64,17,0,100,42,88,8
78,100,17,86,72,0,0,60,92,8
81,100,100,65,37,0,100,67,72,8
84,100,0,64,67,0,5,58,89,8
39,73,69,7,60,36,57,0,48,8
88,59,63,0,28,43,40,100,47,8
87,52,100,34,24,33,70,80,82,8
79,100,0,51,100,0,22,56,87,8
93,65,55,21,0,33,48,100,100,8
97,79,57,70,0,17,33,100,100,8
60,39,57,22,54,47,100,91,75,8
50,68,100,46,42,42,51,0,33,8
100,67,56,70,58,22,100,100,95,8
91,100,24,53,11,0,0,44,93,8
100,71,99,31,0,45,41,100,61,8
93,100,40,53,0,0,46,100,85,8
64,96,45,35,34,25,0,0,62,8
95,100,31,73,45,0,0,45,81,8
100,61,100,34,9,30,72,83,50,8
60,100,10,15,40,8,0,32,55,8
91,100,7,76,67,0,0,48,94,8
85,100,49,94,0,24,49,100,90,8
92,81,46,62,1,13,43,74,75,8
75,58,67,21,29,36,74,100,86,8
69,100,0,39,85,13,7,13,73,8
91,94,19,68,12,0,20,81,100,8
81,100,0,56,45,0,25,89,98,8
66,100,100,69,29,20,75,21,71,8
88,100,0,55,40,0,5,55,98,8
90,88,46,100,39,0,33,69,100,8
100,91,44,84,46,0,0,39,75,8
86,70,78,55,0,21,62,100,100,8
90,100,1,55,60,0,0,29,89,8
23,59,67,0,44,57,100,50,26,8
99,69,100,83,7,19,31,72,100,8
89,100,23,54,38,0,0,25,81,8
78,100,0,41,86,2,19,28,63,8
97,91,26,100,0,0,37,94,87,8
86,50,50,0,27,32,73,100,100,8
94,63,62,51,68,35,100,83,86,8
100,96,42,85,58,0,0,36,74,8
56,100,0,68,100,0,19,29,83,8
66,100,0,67,100,0,25,34,93,8
87,49,83,0,45,67,23,100,38,8
100,58,93,6,11,52,9,100,38,8
15,51,88,46,42,63,100,72,17,8
62,100,100,74,41,0,88,65,60,8
100,71,73,100,9,11,27,92,95,8
100,66,27,0,14,28,64,100,97,8
43,79,64,22,55,28,12,0,56,8
99,100,24,81,57,0,0,39,93,8
77,100,39,100,0,0,26,97,78,8
78,100,2,51,46,0,0,50,90,8
97,85,62,100,24,11,48,72,76,8
79,92,19,80,57,0,26,80,100,8
78,36,13,8,58,49,100,55,88,8
67,33,78,9,57,41,100,57,78,8
75,41,38,0,55,39,100,60,76,8
54,82,64,34,60,27,17,0,62,8
78,100,0,36,61,0,15,51,80,8
58,100,0,3,68,10,13,15,77,8
96,100,21,41,11,0,0,48,93,8
100,92,20,38,0,0,0,47,71,8
89,66,63,36,34,34,68,100,95,8
100,75,69,62,0,2,38,100,87,8
100,83,52,60,0,24,34,100,99,8
78,100,27,68,50,0,0,45,82,8
85,100,2,77,85,0,0,33,87,8
57,100,0,37,90,0,19,36,82,8
89,100,28,72,36,0,0,47,95,8
57,100,0,43,100,15,40,28,85,8
83,65,37,17,0,36,44,100,93,8
100,64,66,100,43,70,0,17,34,8
73,55,100,39,37,35,79,86,84,8
92,62,92,16,0,38,36,100,41,8
92,90,7,65,0,10,18,78,97,8
76,64,76,13,0,35,53,100,88,8
97,68,100,65,38,35,84,76,72,8
92,93,16,100,78,0,14,43,100,8
80,100,6,91,82,0,0,48,89,8
83,50,63,23,3,35,50,100,95,8
98,87,39,95,28,0,46,100,100,8
74,100,83,75,49,0,100,55,64,8
33,60,100,48,84,37,52,30,68,8
48,82,52,39,79,29,43,0,56,8
80,100,8,73,100,10,8,0,55,8
74,100,14,64,47,0,0,35,87,8
67,100,1,32,61,0,0,32,74,8
100,65,97,82,27,20,70,100,91,8
97,72,66,95,29,15,71,100,100,8
100,84,41,79,0,0,33,80,97,8
92,64,60,18,0,32,67,100,100,8
81,82,57,91,19,17,78,100,84,8
68,100,96,82,66,0,100,46,70,8
100,60,94,3,29,54,0,100,38,8
100,85,92,99,11,0,0,73,86,8
100,97,38,100,58,0,0,42,96,8
92,83,58,77,0,13,42,100,100,8
100,66,67,45,0,27,47,100,97,8
100,65,91,66,38,25,91,100,98,8
83,67,51,0,11,37,65,100,92,8
52,0,100,78,35,37,14,71,73,8
81,100,0,59,47,0,28,87,89,8
92,62,38,0,9,39,57,100,98,8
94,100,2,87,0,0,7,78,91,8
66,42,73,0,37,43,100,92,76,8
100,71,26,0,28,40,72,100,99,8
100,96,40,100,43,0,6,38,99,8
67,100,100,72,32,5,80,45,69,8
100,95,0,98,48,0,46,98,71,8
100,75,36,27,0,28,48,100,98,8
98,73,70,100,43,9,53,84,100,8
94,92,38,90,11,0,36,100,100,8
90,61,75,12,0,38,77,100,95,8
100,57,100,49,0,48,20,79,53,8
100,67,100,14,19,56,0,89,40,8
75,100,14,80,73,0,0,47,84,8
85,97,8,88,67,0,0,47,100,8
100,81,49,100,32,0,52,71,71,8
100,79,59,98,74,0,91,100,93,8
97,61,37,0,7,32,56,100,100,8
90,100,36,54,34,0,0,37,74,8
78,100,0,45,78,0,21,50,82,8
52,54,100,47,39,33,74,68,90,8
85,57,66,0,35,36,91,100,85,8
74,62,78,3,28,38,94,100,80,8
63,39,77,0,41,41,100,77,77,8
95,99,35,70,32,0,0,36,100,8
100,97,1,45,29,0,0,38,93,8
99,62,97,0,7,34,100,100,93,8
69,100,100,61,19,11,67,35,80,8
66,100,100,69,37,0,81,76,93,8
61,37,44,0,33,48,84,100,75,8
100,71,85,52,0,13,51,100,97,8
89,100,29,58,6,0,0,53,91,8
100,75,87,64,12,20,79,100,96,8
98,76,63,19,0,25,55,100,100,8
100,79,56,34,0,19,53,100,94,8
97,58,61,0,5,35,55,100,93,8
77,100,100,86,59,16,63,73,43,8
68,44,100,0,7,36,78,93,74,8
93,100,32,85,61,0,41,100,88,8
78,100,0,65,73,0,3,43,84,8
88,100,0,63,100,0,28,49,87,8
87,51,98,16,46,32,100,76,82,8
79,62,100,71,43,32,87,93,79,8
77,37,0,13,55,54,100,89,86,8
97,72,33,42,0,22,56,100,100,8
63,76,80,43,51,35,47,0,46,8
94,74,90,55,0,15,48,100,100,8
55,100,0,56,90,0,15,49,81,8
78,100,0,57,46,0,24,82,98,8
73,100,32,73,78,0,0,34,60,8
82,44,100,17,0,34,62,90,95,8
83,62,58,14,2,30,50,100,34,8
73,100,22,68,76,0,0,40,64,8
100,74,52,52,0,9,55,100,75,8
87,78,74,84,0,7,37,100,100,8
57,95,100,95,53,19,43,60,63,8
75,38,0,18,56,60,100,82,81,8
61,34,69,0,45,46,100,71,71,8
71,65,17,0,1,42,44,100,91,8
83,61,90,24,22,40,100,72,72,8
98,80,100,69,45,50,0,73,43,8
55,72,94,52,57,37,57,0,36,8
75,100,40,100,81,0,0,38,75,8
58,94,45,41,72,20,10,0,57,8
79,46,100,23,41,33,86,82,88,8
73,41,100,53,73,49,98,54,75,8
70,38,67,0,45,42,100,86,72,8
95,72,39,38,0,24,49,100,100,8
86,100,0,45,66,0,36,63,94,8
76,52,93,0,37,35,100,100,76,8
84,52,44,0,19,38,59,100,98,8
94,75,100,39,0,42,20,97,65,8
93,88,54,70,5,9,54,100,100,8
100,93,0,27,1,0,29,79,96,8
83,100,50,75,35,0,0,46,78,8
74,67,74,41,3,27,59,100,95,8
77,100,100,40,13,0,74,23,77,8
94,100,28,68,34,0,0,47,86,8
100,89,59,61,0,17,65,100,98,8
69,100,28,53,78,0,0,30,69,8
100,87,54,100,0,0,5,64,99,8
88,100,0,48,79,0,24,50,86,8
73,100,18,25,45,9,0,18,52,8
88,55,100,45,43,40,90,68,69,8
67,39,100,38,24,33,57,74,91,8
93,100,22,44,0,22,54,100,97,8
91,58,62,22,22,35,69,100,91,8
77,63,88,47,14,26,66,100,99,8
97,100,47,100,63,0,5,39,97,8
100,88,54,100,44,0,2,41,96,8
86,100,31,100,66,0,0,72,98,8
74,52,100,35,47,37,95,56,76,8
54,37,52,22,57,39,92,100,77,8
98,74,100,32,10,60,0,73,62,8
97,63,100,61,0,19,38,80,100,8
84,100,100,64,30,0,68,36,91,8
81,100,0,43,66,0,26,67,91,8
100,67,100,93,49,16,69,78,89,8
76,100,16,74,77,0,0,31,76,8
91,91,41,92,20,0,0,55,100,8
6,48,100,53,22,59,80,66,2,8
64,100,51,52,48,0,0,31,57,8
100,91,31,36,0,0,7,51,87,8
100,80,45,96,44,0,34,100,93,8
86,73,82,35,19,45,30,100,54,8
62,93,27,27,66,33,55,0,45,8
79,100,26,41,47,0,0,38,58,8
92,75,48,44,7,19,52,100,100,8
90,97,35,100,49,0,0,54,100,8
71,36,81,12,57,45,100,49,70,8
94,82,31,11,0,36,58,100,100,8
91,100,0,10,30,0,3,25,86,8
82,56,100,22,22,41,92,84,80,8
99,77,34,0,23,34,66,100,78,8
78,100,100,46,0,0,66,24,85,8
82,62,83,65,46,32,81,100,90,8
76,91,39,75,24,12,58,100,94,8
67,100,0,33,83,13,13,41,62,8
79,66,68,41,0,28,57,100,92,8
78,44,44,0,39,37,95,100,78,8
56,49,100,31,45,39,95,71,74,8
93,70,69,100,15,20,51,77,100,8
90,65,100,34,53,41,0,92,48,8
82,100,50,72,38,0,0,31,76,8
78,100,0,67,100,0,14,40,76,8
96,92,36,58,17,0,0,27,100,8
99,92,32,100,67,0,1,38,100,8
75,100,0,51,96,4,6,32,79,8
95,60,72,22,0,36,53,100,100,8
95,100,36,68,23,0,0,46,94,8
97,67,100,66,24,57,0,87,41,8
78,100,97,69,44,0,100,35,73,8
78,60,30,0,19,39,57,100,82,8
88,68,63,84,22,15,57,100,100,8
80,100,10,87,71,0,0,58,97,8
100,50,100,45,5,41,58,78,46,8
98,99,36,93,4,0,16,100,100,8
77,57,100,54,23,24,56,75,100,8
92,83,57,100,16,0,5,48,100,8
90,68,52,21,0,39,52,100,100,8
100,87,78,87,0,2,33,100,79,8
100,71,65,48,0,19,44,100,95,8
93,83,43,40,0,16,48,100,100,8
84,100,0,39,75,0,32,63,91,8
50,50,100,44,20,37,63,65,73,8
45,36,62,7,52,38,100,71,84,8
98,95,55,100,52,0,0,31,100,8
90,61,96,17,2,34,81,100,99,8
73,48,100,70,38,38,89,94,86,8
100,92,60,56,0,0,11,62,84,8
77,44,69,0,36,43,100,96,75,8
97,59,85,0,27,51,23,100,33,8
100,90,62,100,53,0,0,45,89,8
100,71,100,20,0,48,14,73,58,8
97,54,69,0,28,50,100,96,90,8
98,69,54,71,14,16,54,100,100,8
76,100,0,64,73,0,17,83,88,8
70,47,75,0,18,36,68,100,79,8
100,77,61,67,0,0,34,83,88,8
88,57,50,11,0,38,56,100,100,8
11,53,76,24,41,53,100,57,15,8
100,100,34,69,43,0,0,27,92,8
90,91,51,98,36,0,43,100,100,8
100,84,72,100,22,0,52,84,94,8
14,48,100,53,32,65,80,62,17,8
60,100,22,33,47,0,0,26,62,8
76,48,53,11,47,34,97,100,85,8
96,68,71,11,0,34,67,100,93,8
100,60,70,1,0,35,60,100,84,8
56,92,26,15,77,9,0,16,80,8
100,94,52,75,0,13,38,100,99,8
99,73,100,12,6,48,12,99,51,8
100,91,32,45,0,0,5,53,73,8
68,40,100,0,25,38,98,96,73,8
83,87,22,0,8,36,55,100,85,8
72,38,64,0,50,41,100,73,80,8
90,68,78,85,15,26,72,100,71,8
82,65,74,34,0,33,53,100,95,8
82,100,31,100,85,0,0,61,92,8
61,100,22,37,55,2,0,31,60,8
88,100,11,66,33,0,0,61,88,8
97,76,22,0,5,31,49,100,100,8
72,100,0,45,64,0,2,35,86,8
91,100,39,74,49,0,0,46,76,8
91,63,71,11,0,32,49,100,83,8
100,100,67,77,5,0,0,60,94,8
90,65,100,48,14,49,0,73,66,8
83,53,91,11,0,34,67,100,97,8
73,100,0,49,83,0,17,56,77,8
62,100,5,52,73,0,0,32,75,8
66,100,53,59,50,4,0,25,57,8
76,100,0,67,89,0,22,56,96,8
88,58,34,0,25,42,66,100,78,8
81,91,41,56,0,18,48,100,91,8
63,44,42,1,25,36,65,100,80,8
100,85,51,79,14,0,44,100,83,8
91,64,61,6,0,34,49,100,95,8
94,80,47,68,5,9,52,100,100,8
100,70,76,100,10,5,41,97,91,8
92,100,23,77,50,0,7,52,98,8
95,68,100,45,0,45,10,90,50,8
91,60,100,100,22,23,43,96,100,8
