@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
121.389,3.4654,0.1045,-180.63,20.1748,h
117.959,4.3022,0.0759,-185.515,40.085,h
11.5171,2.6813,0.4268,12.6516,24.565,h
36.3921,3.1612,0.2513,187.4007,47.5982,h
8.7151,2.5688,0.6262,13.9087,21.013,h
8.5698,2.404,0.8757,4.5391,13.2698,h
10.8222,2.3699,0.3818,-23.9517,66.2653,h
8.9886,2.8966,0.2684,27.8618,59.5926,h
69.6719,3.3498,0.1032,-194.392,89.8286,h
10.4855,2.8943,0.4907,40.5332,23.2142,h
55.3849,3.8508,0.0959,-145.6697,80.3525,h
8.1638,2.6635,0.4751,-10.6521,68.8752,h
14.4025,2.8432,0.4075,-76.3446,41.471,h
1.623,2.4914,0.7142,20.1165,26.6149,h
17.8925,3.0276,0.2581,19.828,52.351,h
11.6269,2.6977,0.5482,3.5972,32.3187,h
19.204,2.662,0.4737,102.2248,80.9326,h
46.7544,3.293,0.138,-110.539,40.92,h
33.3628,2.9701,0.4049,123.805,86.0704,h
13.147,2.5185,0.5152,-10.2143,80.7402,h
8.8831,2.6968,0.6312,26.7603,64.974,h
16.7862,2.9701,0.3236,34.0334,62.7139,h
17.8171,2.4624,0.3931,26.6232,71.6297,h
15.6538,2.9044,0.4233,-12.6831,8.8705,h
16.6733,2.8686,0.2666,14.3171,81.1187,h
27.8186,2.8557,0.2507,-157.9557,53.59,h
9.3966,2.9402,0.3624,35.4342,59.8563,h
11.3507,3.1919,0.2289,-23.5648,45.8326,h
17.5105,2.6471,0.4876,9.9967,18.4844,h
29.4081,2.8564,0.2797,88.0406,19.086,h
114.291,3.6046,0.0753,119.48,10.2319,h
10.5479,2.243,0.56,16.9324,24.6014,h
21.1374,2.6871,0.3679,-20.6772,18.7814,h
12.7942,2.3473,0.4764,12.7655,6.27,h
9.6941,2.5826,0.7007,-20.1652,89.5153,h
19.3423,2.5812,0.3512,-37.8833,47.4316,h
42.5181,3.5552,0.1237,-31.9159,24.541,h
7.5279,2.2742,0.6011,-6.5693,46.9345,h
28.5654,2.7493,0.3259,96.2086,13.2135,h
8.699,2.2216,0.8348,3.0909,21.5095,h
12.3313,3.0035,0.2604,50.0728,9.0509,h
31.6771,2.9034,0.1949,51.7154,83.9143,h
15.2272,3.0271,0.2461,36.0533,5.113,h
17.0195,3.0108,0.2963,38.9641,45.6635,h
13.6779,2.4513,0.4671,-3.0426,84.428,h
12.2755,2.1932,0.7355,9.0451,43.7839,h
8.95,2.7288,0.5453,21.0537,8.363,h
11.6641,2.721,0.4125,28.9547,58.16,h
6.497,2.7193,0.5954,21.5213,46.056,h
7.8257,2.7328,0.4163,31.8151,50.099,h
15.8252,2.9435,0.2996,44.8262,33.0506,h
50.6869,3.6336,0.2436,-89.9905,6.461,h
33.1912,2.8993,0.1854,-65.3177,5.597,h
9.5983,2.6217,0.3609,0.3058,88.2399,h
9.7607,2.6412,0.4273,37.6193,86.2961,h
27.9635,3.4553,0.1724,53.1801,56.335,h
11.642,2.7418,0.509,31.5732,19.0641,h
16.2665,2.4807,0.3537,16.9782,45.2025,h
24.6835,3.2923,0.2444,49.6767,38.788,h
87.3398,3.246,0.2123,-82.4761,63.245,h
19.832,2.5877,0.3643,-25.0586,86.9442,h
91.4716,3.3214,0.3096,114.082,48.3842,h
16.5627,2.5197,0.4157,19.6437,38.242,h
47.0288,2.9871,0.244,-23.2354,33.4914,h
7.8352,2.3029,0.609,11.1148,23.1908,h
34.2924,2.972,0.2752,-30.0745,67.089,h
7.6872,2.7316,0.5325,26.1708,25.105,h
59.7478,4.0229,0.0864,127.103,85.576,h
8.9313,2.7134,0.418,4.0011,84.5782,h
15.4688,2.7549,0.3435,30.5621,40.2034,h
10.3413,2.4364,0.5026,31.5241,2.7836,h
43.9751,3.4122,0.1033,-147.616,2.4463,h
11.7101,2.7987,0.341,34.9099,59.9159,h
7.8036,2.4047,0.591,15.6823,65.4062,h
44.1088,3.5834,0.2338,-103.985,54.6441,h
12.6839,2.7425,0.4359,38.5951,32.1414,h
9.6139,2.3722,0.5178,17.8969,21.8842,h
9.8594,2.7627,0.4974,25.1394,62.831,h
28.7214,2.8222,0.3373,-93.9161,22.5175,h
52.7537,3.1739,0.2003,-95.0681,10.041,h
102.3745,4.0593,0.0431,152.7208,89.7163,h
23.2869,2.8614,0.4094,-89.5739,23.8718,h
12.0168,2.6037,0.4907,13.8107,66.837,h
11.5449,2.4807,0.595,4.5782,89.4066,h
22.0932,3.0934,0.172,47.923,45.235,h
7.6296,2.4232,0.7057,-13.6852,25.8956,h
34.8344,2.8542,0.4393,114.5499,55.2123,h
41.1314,3.6886,0.0922,-148.374,79.146,h
12.4885,2.4882,0.447,6.5262,13.0329,h
71.6514,3.1803,0.1677,113.663,53.8636,h
13.3696,2.4313,0.4805,-9.5853,67.4128,h
67.1368,3.6905,0.1128,35.3004,3.876,h
40.1891,3.0958,0.2447,-84.68,2.1684,h
32.3063,2.8218,0.6089,-155.558,12.4205,h
35.5809,3.5832,0.2854,-139.7062,16.0535,h
33.654,3.1331,0.1877,-82.1548,32.325,h
10.204,2.7623,0.5701,27.5413,9.9481,h
16.1378,2.5599,0.4969,11.5668,43.2059,h
94.3738,3.985,0.1145,111.325,80.2538,h
8.9994,2.7499,0.4064,34.5445,66.9732,h
12.7288,2.5754,0.5739,17.3464,86.9335,h
10.6203,2.4133,0.4324,-16.8419,9.49,h
18.6327,2.8341,0.2462,23.219,46.268,h
12.7519,2.6037,0.5903,18.9936,49.203,h
8.7742,2.6133,0.5725,7.7959,83.5747,h
10.1077,2.5402,0.6192,32.5003,80.4683,h
27.044,2.9243,0.2172,-77.1423,51.0827,h
23.2663,2.5658,0.4022,-59.1431,72.4499,h
12.9203,2.6493,0.5045,-15.3436,83.5162,h
15.4999,2.8228,0.3699,-7.4171,49.557,h
15.7169,2.6228,0.3912,23.6645,69.3228,h
67.3082,3.5708,0.1007,-149.315,12.793,h
6.8851,2.7108,0.3854,-20.3923,79.9914,h
15.9939,2.6335,0.386,27.2499,34.823,h
9.7133,2.5378,0.3884,27.3881,54.874,h
9.4973,2.4322,0.5434,-6.477,63.086,h
49.1202,3.7325,0.1248,-143.034,32.2366,h
36.5418,2.9746,0.3233,108.5569,58.2083,h
11.5934,2.4989,0.3624,20.5685,42.6677,h
24.3828,3.0476,0.2336,65.6536,42.1686,h
12.6244,2.4191,0.5181,-12.5602,86.9934,h
11.3716,2.6981,0.5892,-21.4364,73.454,h
11.5269,2.6857,0.5155,25.9788,70.509,h
7.0241,2.3962,0.6426,14.8244,32.4792,h
65.5287,4.1993,0.075,72.1716,47.302,h
15.6789,2.56,0.4892,-0.2869,59.4342,h
8.8279,2.8346,0.4391,43.7837,39.6762,h
26.6124,3.2527,0.1621,62.1694,73.2991,h
85.1507,4.0728,0.1072,-131.192,14.8284,h
8.9652,2.3309,0.6728,3.1351,49.0605,h
9.8477,2.8917,0.4409,31.5485,50.205,h
6.9151,2.5105,0.8056,21.934,38.947,h
17.2902,3.114,0.1985,45.3409,21.9396,h
45.9908,4.0203,0.0752,-206.378,82.2326,h
7.4277,2.8757,0.3713,42.8343,0.9875,h
21.3754,2.7392,0.2717,-52.2066,63.924,h
9.6665,2.3909,0.6179,12.0999,43.6834,h
15.3743,2.7721,0.3122,28.367,73.1118,h
0.0044,2.3064,0.8346,17.4558,21.3668,h
23.2908,2.9538,0.2614,-23.8829,69.1178,h
21.5161,2.5717,0.3619,12.366,78.131,h
17.209,2.889,0.2931,115.518,45.6762,h
46.0798,3.1073,0.2005,69.6142,43.1325,h
34.2164,3.2123,0.2024,48.8101,38.32,h
13.2649,2.4484,0.5388,-16.4616,44.6062,h
70.1961,3.1603,0.1249,65.8481,39.2697,h
61.0977,3.6278,0.1698,-61.3993,88.191,h
17.0974,2.5384,0.5355,4.3708,14.939,h
11.8766,2.9079,0.3387,15.5827,74.6525,h
22.516,3.0279,0.3712,-25.133,1.423,h
11.81,3.0342,0.3124,-24.8424,77.258,h
45.8357,3.1955,0.3381,-184.0151,31.0807,h
21.5432,2.9545,0.2976,-92.4504,21.912,h
6.6551,2.6514,0.5523,-5.5253,29.3522,h
18.6159,2.4104,0.4626,24.6677,74.765,h
30.9807,3.1896,0.2087,-64.9592,69.6301,h
12.6037,2.8918,0.313,43.6136,33.104,h
26.0742,3.1864,0.2135,-26.0915,5.6355,h
32.9978,3.065,0.3466,91.417,43.3185,h
24.5651,2.3478,0.4164,-64.6192,86.4925,h
26.3649,2.9322,0.1788,69.3623,83.143,h
61.65,3.1204,0.1449,-26.8392,84.8187,h
18.1081,2.7362,0.4488,32.2887,48.836,h
16.3312,2.5807,0.3774,-46.8947,24.948,h
9.7899,2.4518,0.6078,-9.4893,1.7684,h
11.6349,2.2553,0.5944,19.6698,21.957,h
14.5857,2.9602,0.3668,30.8019,85.5332,h
11.6311,2.8296,0.2754,-41.3028,19.718,h
13.5019,2.525,0.3194,40.9727,79.897,h
13.7346,2.5849,0.6008,19.4696,5.3161,h
20.7914,2.9151,0.2006,40.9235,18.6886,h
50.5583,3.3401,0.1165,-177.862,62.1475,h
26.7315,2.9566,0.4077,89.9297,76.6424,h
10.9194,2.6703,0.5176,16.9527,53.6127,h
30.5252,3.1106,0.2264,-91.4008,9.0744,h
7.547,2.7485,0.494,12.1196,49.5059,h
6.389,2.6149,0.5194,37.3093,47.6534,h
25.0515,2.9592,0.1881,-33.0678,53.4656,h
10.1039,2.6968,0.5829,13.0971,10.9199,h
11.207,2.1189,0.7529,11.8171,52.8611,h
15.3624,2.5966,0.3949,-19.2612,33.559,h
11.8935,2.5384,0.6136,21.0175,47.6795,h
97.3423,3.5904,0.0778,164.418,80.8515,h
24.3031,2.8924,0.2755,47.3937,20.725,h
13.8853,2.1261,0.5698,-17.2451,87.7007,h
11.0885,2.1973,0.7429,-7.0607,32.5299,h
18.5694,2.683,0.4461,-107.324,75.191,h
26.3373,2.9039,0.262,34.722,4.712,h
86.2958,3.8184,0.1279,-270.936,4.8536,h
10.2589,2.757,0.4479,22.5681,64.5405,h
10.7242,2.2889,0.7815,2.5132,21.265,h
61.4402,3.8251,0.0865,-150.683,83.4866,h
34.7276,3.5862,0.1673,48.1584,16.8359,h
19.0213,2.6585,0.4338,-58.78,25.4623,h
16.4206,3.0382,0.2427,69.2353,24.8474,h
37.0682,3.2147,0.2781,-129.575,63.805,h
24.4725,2.5304,0.5206,-16.7598,31.7613,h
99.6421,3.5763,0.0804,-117.005,51.4494,h
11.4458,2.6851,0.4109,26.7974,72.4573,h
3.8824,2.2339,0.8006,-10.9008,43.4323,h
15.0925,2.5287,0.5216,-7.3072,36.3083,h
13.9934,2.8847,0.3495,18.8001,82.3925,h
18.3864,2.7697,0.4027,12.4885,24.134,h
145.8588,3.463,0.1076,-219.992,72.8814,h
31.673,3.0933,0.4542,-76.0236,11.692,h
81.5884,3.5341,0.1541,-99.492,54.4395,h
115.879,3.5584,0.173,-170.381,53.1597,h
7.9008,2.6849,0.4287,17.2613,74.8965,h
15.2625,3.3998,0.1879,43.7449,59.9936,h
9.8754,2.3918,0.5071,18.0646,66.612,h
10.1641,2.4326,0.604,8.2643,10.0018,h
16.8838,2.6902,0.4673,25.3694,74.709,h
9.4772,2.6744,0.5249,11.3131,70.395,h
40.6863,3.1299,0.3938,-160.07,33.1477,h
13.5666,2.8197,0.384,25.766,77.6778,h
8.6417,3.1414,0.2546,49.8534,74.5841,h
15.1463,2.5496,0.3893,7.1928,81.5258,h
12.0197,3.0894,0.2735,43.3469,22.658,h
24.4967,3.1675,0.1707,-57.0569,57.0768,h
11.4427,2.5804,0.4205,-13.3741,47.502,h
11.231,2.5843,0.4609,-20.3114,87.178,h
8.3502,2.483,0.5022,27.9491,66.8429,h
19.2696,2.4859,0.3807,2.8039,16.0832,h
7.4257,2.3454,0.781,7.8638,86.5675,h
20.2817,2.8631,0.3716,-85.3215,89.8116,h
20.3705,2.6503,0.34,72.6114,3.4862,h
26.6214,2.9731,0.1915,-111.704,13.4054,h
20.3706,2.7896,0.289,13.8684,41.999,h
32.031,3.062,0.2427,-52.4394,38.1601,h
50.8462,3.0146,0.1641,-152.6217,33.5776,h
9.3649,2.858,0.3456,-17.0837,85.393,h
20.924,2.6997,0.2487,25.2975,20.778,h
15.1095,3.0056,0.2833,21.283,38.2102,h
9.3392,2.5544,0.5282,10.9982,88.2904,h
14.9294,2.7164,0.4131,31.8315,27.0738,h
8.6714,2.2508,0.819,20.9602,75.9919,h
9.4426,2.3531,0.4967,19.933,78.6525,h
25.026,2.8451,0.4114,-99.6804,26.726,h
14.0543,2.6291,0.4006,-7.7667,16.8283,h
45.5298,3.5099,0.1017,120.884,52.5149,h
12.722,2.5669,0.5178,-18.5681,39.3094,h
63.2093,3.4856,0.1598,-157.9789,5.3315,h
64.1603,3.549,0.1413,-87.6575,18.1132,h
10.0538,2.2923,0.6224,11.3655,54.437,h
60.7866,3.3892,0.1392,-85.9259,63.18,h
28.2814,3.0104,0.2376,-161.6211,16.9139,h
32.7464,2.9191,0.2946,25.4779,20.799,h
6.7047,2.5784,0.4375,28.5768,7.2252,h
14.1321,3.017,0.1865,37.2204,72.8974,h
23.5005,2.86,0.294,14.05,7.1191,h
22.6607,2.6217,0.3226,-18.2486,79.061,h
12.5724,2.5091,0.4125,13.6556,51.2221,h
20.7197,2.6107,0.321,7.3315,21.6796,h
10.8371,3.0143,0.239,28.3482,17.416,h
9.7635,2.4829,0.6579,7.652,33.8161,h
10.9719,2.6375,0.3825,21.7489,84.7483,h
54.5819,3.4975,0.1203,-53.6101,89.9087,h
38.0948,2.8831,0.3037,-148.346,44.7931,h
24.8487,2.6248,0.2918,25.5667,58.488,h
16.4991,3.1633,0.1888,44.0962,81.1201,h
9.4973,2.4322,0.5434,-6.477,63.086,h
10.6168,2.301,0.625,-20.8829,25.552,h
11.8649,2.5635,0.4262,-67.699,18.5286,h
26.528,3.3731,0.192,-71.3667,40.4944,h
138.8445,3.4021,0.1322,118.7451,54.683,h
30.5016,2.8633,0.4384,24.8192,67.25,h
22.4357,3.0295,0.2183,40.2184,35.5111,h
11.3165,2.6449,0.3941,26.3602,37.384,h
58.4564,3.7029,0.1788,-50.3138,44.2953,h
43.1685,3.3569,0.1507,37.0264,9.6748,h
10.2856,2.3763,0.755,29.6393,28.8787,h
13.0496,2.6324,0.5291,5.5116,77.7958,h
16.0718,2.6599,0.2801,39.5944,69.2793,h
109.01,4.7552,0.03,-132.769,56.991,h
42.271,3.4374,0.2429,62.9826,51.5904,h
21.8247,3.1457,0.419,-84.1559,21.0121,h
9.2877,2.3345,0.6481,59.4849,36.432,h
10.4351,2.3916,0.6331,2.4167,68.4924,h
13.8266,2.6556,0.5105,18.8245,50.8313,h
62.4182,4.1977,0.0693,-124.494,89.7382,h
10.0394,2.7063,0.5782,8.441,67.0881,h
20.599,2.8038,0.3975,-9.782,39.788,h
16.14,2.4793,0.4378,24.5614,39.463,h
19.4764,2.4718,0.349,-32.5202,20.1264,h
74.6928,3.5101,0.2135,153.349,72.5933,h
68.2509,3.727,0.1872,-76.1413,37.7783,h
67.1742,3.9231,0.0807,52.0692,82.8786,h
88.221,2.7455,0.5112,-166.2354,11.8913,h
67.0361,2.9868,0.2977,87.021,39.8976,h
10.6462,2.1807,0.8027,-19.6163,61.6768,h
11.8975,2.574,0.5413,-11.3547,49.1356,h
107.5474,4.1057,0.1186,66.031,78.6086,h
65.33,3.5468,0.1263,32.3843,15.609,h
6.5382,2.7286,0.6516,15.8474,7.9518,h
10.774,2.2689,0.5677,6.7505,6.4471,h
8.2788,2.4914,0.7452,-10.9521,70.6041,h
8.0879,2.4728,0.7508,10.7335,39.6144,h
13.6746,2.5653,0.4816,16.0397,54.046,h
16.5854,3.1548,0.3246,-23.1775,23.585,h
16.2167,2.642,0.4082,48.0472,87.5167,h
16.2974,3.1679,0.2579,-70.7614,68.3542,h
46.6158,3.2851,0.1569,-76.7201,54.8226,h
15.2759,2.9214,0.3116,50.4547,17.0517,h
13.9137,2.5721,0.3935,-7.5652,74.3798,h
9.766,2.7139,0.4941,37.0727,74.2123,h
12.0903,2.5843,0.4766,-19.0876,59.3855,h
10.8037,2.5822,0.3782,20.9257,71.1845,h
21.9929,2.7969,0.3416,25.4877,16.624,h
13.5927,2.8152,0.3045,33.6538,32.779,h
108.4434,4.0668,0.0932,-281.844,39.5605,h
16.8721,3.0185,0.2683,20.1895,31.7172,h
13.9875,3.0438,0.2803,65.8994,43.096,h
3.414,2.7077,0.6124,20.2684,19.4137,h
9.2923,2.4245,0.5784,24.0526,78.5135,h
36.1391,3.1688,0.1959,161.03,64.105,h
11.5968,2.5923,0.5306,17.1736,5.0091,h
27.1369,3.1999,0.372,-109.2498,9.6941,h
11.0002,2.4564,0.6294,8.0823,55.393,h
10.1493,2.2889,0.4884,19.2467,50.347,h
29.9996,3.0715,0.1756,-47.1058,50.191,h
89.1839,3.6977,0.1659,-127.256,74.7645,h
18.4542,2.6959,0.3847,17.7712,66.943,h
10.1645,2.9143,0.3228,14.6327,31.443,h
80.0348,3.5707,0.176,-102.098,49.4851,h
59.303,3.3893,0.1175,146.056,15.6891,h
21.8396,2.6518,0.408,39.9859,56.6947,h
87.2517,4.6444,0.0356,-114.413,44.0915,h
9.8877,2.7384,0.3735,-18.5272,54.7703,h
66.9402,4.0546,0.1039,-107.2853,79.3923,h
19.1081,2.8021,0.7476,26.8836,35.6925,h
48.7632,3.18,0.2788,-83.6855,44.871,h
68.1111,3.2738,0.2148,126.1365,27.686,h
9.7812,2.4829,0.4671,23.321,76.8297,h
29.6162,2.8021,0.3091,41.9258,58.424,h
14.0641,2.643,0.4573,12.0561,22.9228,h
69.6826,4.5348,0.0387,96.6959,28.954,h
10.7461,2.9661,0.3178,16.3418,71.629,h
9.2008,2.4346,0.6507,14.4521,78.2768,h
22.1964,3.0745,0.2364,-39.3515,46.5918,h
85.3367,3.347,0.2087,-82.8637,37.382,h
15.6418,2.5572,0.4463,23.5601,8.1672,h
25.081,2.8089,0.3292,31.2157,28.306,h
10.4281,2.5818,0.5347,23.0425,19.7216,h
8.0896,2.4662,0.6341,-11.1001,42.9222,h
10.361,2.7645,0.4402,16.4675,10.9565,h
12.9584,2.4556,0.4203,-4.788,42.598,h
15.3827,2.5185,0.5152,-135.333,60.4552,h
10.5269,2.5024,0.6384,11.9546,56.373,h
28.3311,2.7952,0.3429,52.1399,0.824,h
14.1157,2.3829,0.5756,-16.0789,83.5322,h
11.107,2.5044,0.5329,-7.6712,77.8131,h
186.928,5.1795,0.0137,-113.666,85.9426,h
44.5241,3.286,0.0949,66.0265,45.048,h
19.734,3.4017,0.3248,-37.8247,6.6869,h
9.0242,2.6075,0.5506,19.1218,88.2202,h
14.2477,2.7245,0.3287,-25.0402,20.5946,h
72.9064,3.7355,0.1901,-165.3907,68.6292,h
12.3819,2.896,0.2795,19.9717,88.9954,h
10.7307,2.9194,0.251,-14.3788,71.4379,h
10.6248,2.936,0.3272,47.8962,30.1517,h
15.7921,2.5888,0.4009,-78.6656,61.2864,h
7.9491,2.3927,0.668,18.2915,41.133,h
19.3025,2.7457,0.304,-12.9194,16.1438,h
10.0816,2.8742,0.3848,28.1719,45.806,h
14.1305,2.6128,0.4951,25.0528,32.982,h
10.46,2.4494,0.6921,9.5297,15.3926,h
9.164,2.438,0.8576,-7.6129,12.0227,h
65.4158,3.1537,0.2239,-233.192,32.6333,h
9.1221,2.3641,0.8621,-1.317,43.271,h
14.4721,2.541,0.4086,-8.5855,0.374,h
11.853,2.5557,0.5786,9.7467,36.997,h
11.0506,2.3617,0.5911,-2.192,10.4041,h
61.148,3.4222,0.1139,103.033,35.658,h
9.9909,2.3283,0.8127,2.8442,40.539,h
80.6363,3.7859,0.1538,-135.2015,23.1322,h
10.3973,2.2866,0.701,2.8306,34.7151,h
16.5548,2.1506,0.535,-8.8554,49.2399,h
12.0938,2.0314,0.6791,-10.1092,17.4271,h
67.1603,4.2594,0.0533,89.9112,29.2617,h
15.8683,2.3107,0.4792,17.5083,5.39,h
13.8457,2.2304,0.5647,62.298,42.765,h
27.7107,3.3516,0.2185,-44.9143,44.96,h
21.2192,2.8313,0.3193,50.232,4.9397,h
27.1889,3.2183,0.1706,60.7529,24.99,h
16.2718,2.372,0.4416,-24.6387,40.3891,h
31.2545,3.3398,0.1787,49.0567,56.1191,h
12.1423,2.6637,0.4946,19.7008,15.477,h
30.6704,2.9251,0.3945,11.208,20.0643,h
70.5358,3.4461,0.1192,139.542,51.668,h
51.7795,3.1203,0.175,41.2633,61.6744,h
8.7457,2.6748,0.5596,8.6654,10.5909,h
65.2206,3.8641,0.0723,-158.457,39.6158,h
83.9226,3.2147,0.227,-136.6972,47.0808,h
23.6987,3.3637,0.1189,60.9371,56.6926,h
12.481,2.5894,0.7053,19.1837,1.1793,h
22.5405,2.9325,0.4474,135.869,48.219,h
9.5348,2.7657,0.4861,23.5844,27.718,h
12.4276,2.4272,0.5615,-7.9135,54.6396,h
17.4018,3.1388,0.292,53.7914,39.472,h
21.2554,2.7924,0.1968,26.0299,22.884,h
16.2906,2.966,0.3372,47.1933,9.2282,h
23.1835,3.1913,0.1687,64.0779,26.7396,h
9.8867,2.4793,0.5041,18.9368,71.9781,h
95.0778,3.7006,0.156,-127.826,68.0493,h
10.3908,2.8814,0.3469,-23.5473,39.666,h
105.344,4.409,0.0457,-105.334,86.3308,h
11.4827,2.5838,0.3859,23.145,30.124,h
82.7937,3.38,0.2109,63.6137,33.688,h
31.9822,3.2231,0.3093,-42.0622,7.6304,h
15.6015,3.0084,0.1919,-48.4655,72.5286,h
19.8171,2.7202,0.36,-58.6108,1.9948,h
16.3238,2.6893,0.4438,3.7574,12.968,h
13.6746,2.5653,0.4816,16.0397,54.046,h
94.4102,3.2125,0.1871,69.9405,61.1733,h
11.2028,2.3097,0.5337,20.433,81.2924,h
11.939,2.7705,0.3155,16.1417,21.806,h
13.5305,2.3493,0.4608,-13.2167,83.1842,h
10.9486,2.7205,0.3677,22.9505,57.2767,h
1.952,2.3052,0.7498,1.6008,79.9591,h
8.2403,2.7059,0.4567,25.0112,14.433,h
20.1726,2.823,0.2452,-35.4383,23.76,h
83.5381,3.2374,0.2356,-162.327,59.654,h
65.4023,3.5602,0.1133,182.6961,82.3182,h
11.5842,3.0519,0.2644,41.9799,75.0032,h
6.6604,2.5348,0.7362,3.3712,25.0313,h
34.6312,3.2866,0.2641,-39.862,18.5288,h
68.7027,4.4422,0.044,-117.2844,86.6215,h
33.7354,3.1493,0.2182,39.0151,18.0366,h
9.1968,2.4526,0.5432,23.8752,67.6187,h
18.2079,2.5844,0.4244,-15.9017,18.1238,h
9.5793,2.7412,0.5898,16.6231,88.6277,h
21.3816,2.6299,0.2907,-8.3331,67.662,h
26.4566,3.4601,0.2399,18.768,65.022,h
7.9721,2.4637,0.5826,18.0634,54.2724,h
16.0666,2.4956,0.3471,71.9623,78.4354,h
0,2.5132,0.6564,20.4291,56.4812,h
49.7622,3.2971,0.2135,-91.3556,33.4438,h
9.8595,2.506,0.6086,18.9098,19.1522,h
35.7873,3.2037,0.1833,-91.2738,19.7675,h
9.7981,2.3424,0.6273,-12.057,86.4462,h
134.6957,4.0202,0.0845,-159.2003,60.3793,h
42.8406,3.0552,0.207,41.4457,11.0336,h
25.2172,3.0887,0.212,127.267,6.112,h
8.6958,2.5729,0.4641,-18.9651,73.6414,h
13.9431,2.5499,0.5254,-8.0287,59.1362,h
29.8215,2.857,0.1718,57.5237,45.1009,h
22.741,2.9154,0.1695,25.8891,66.9831,h
35.0576,2.8162,0.3924,-186.429,41.7861,h
6.043,2.4771,0.7533,-18.5123,82.5746,h
76.4158,3.7433,0.0661,63.6934,4.098,h
88.0211,3.4831,0.2012,79.9657,44.4057,h
13.4311,2.827,0.353,59.4553,7.3555,h
93.1411,4.5762,0.0452,-175.811,45.678,h
117.4295,4.4334,0.0723,-216.3797,45.0938,h
74.2536,3.4733,0.0925,-164.608,53.015,h
17.8241,2.7059,0.3622,-7.4183,40.4061,h
9.3048,2.8251,0.4592,32.7658,14.827,h
47.5305,3.4483,0.1417,41.0562,30.2987,h
10.2002,2.4688,0.5317,22.9996,22.4196,h
9.585,2.3646,0.8121,9.2325,0.7048,h
10.0127,2.6337,0.4139,33.918,44.4455,h
20.1412,3.1531,0.31,43.9141,22.981,h
6.6551,2.4729,0.579,10.7947,42.0517,h
18.031,2.836,0.4697,-36.9882,26.5244,h
10.4032,2.3771,0.579,-0.8939,69.4669,h
9.6995,2.601,0.619,14.4567,20.4406,h
71.6435,3.6063,0.0745,-62.6969,47.6645,h
11.9393,2.6325,0.4266,25.9423,54.5812,h
11.1368,2.369,0.6686,19.1145,48.7728,h
20.7227,3.271,0.2379,65.983,50.8906,h
10.0064,2.3901,0.8065,7.8856,7.9436,h
12.4768,2.9289,0.3863,13.476,27.917,h
21.7442,3.3173,0.3337,51.4829,27.242,h
15.3772,2.286,0.4268,-29.6757,34.5289,h
17.5546,2.8014,0.3692,0.5586,30.583,h
24.5772,2.7566,0.3327,62.1634,45.402,h
15.2526,2.5038,0.4545,-17.3233,3.0071,h
61.4667,3.5017,0.1581,137.427,76.1339,h
22.3665,2.9678,0.2434,-55.3082,84.7105,h
16.0234,2.4495,0.5471,18.6589,13.9435,h
14.2628,2.4436,0.6164,6.6097,18.9516,h
17.2988,2.4829,0.4342,-13.7043,1.675,h
6.8242,2.4829,0.6901,9.3832,57.2055,h
8.7406,2.4683,0.6565,14.2452,16.992,h
11.8091,2.5792,0.5744,12.4254,78.876,h
92.8384,4.0558,0.0979,-78.1944,51.7033,h
8.8141,2.5153,0.6846,15.4541,55.9138,h
33.0543,3.1164,0.2447,-54.9991,48.1979,h
7.2881,2.8264,0.3244,21.2112,69.1637,h
37.247,3.6508,0.0976,134.93,55.7671,h
25.3739,3.4283,0.2108,30.0582,23.6392,h
10.2495,2.2175,0.6,-14.9111,46.8138,h
17.8621,2.4183,0.4122,-30.4438,76.765,h
12.766,2.6194,0.5753,-11.9048,60.2567,h
11.7525,2.4216,0.6098,19.6796,48.221,h
24.3055,2.7831,0.3556,15.4926,28.7159,h
11.2294,2.9447,0.336,50.1126,61.3588,h
11.3314,2.8912,0.3594,25.7627,76.3962,h
17.6914,2.6274,0.4835,68.4409,82.1797,h
23.8428,3.0974,0.302,20.865,44.5254,h
15.072,3.0983,0.3979,70.2169,38.022,h
20.9687,3.0658,0.2101,65.2706,9.7456,h
14.9721,3.0467,0.2405,59.1086,60.0453,h
18.8904,2.3646,0.7948,24.0503,62.565,h
15.6173,2.5211,0.4518,-5.9609,82.2507,h
10.8657,2.1847,0.5686,17.944,7.182,h
26.1595,2.989,0.3097,-106.387,43.821,h
25.9333,2.8649,0.1664,10.6836,11.6995,h
14.2921,2.6449,0.487,-12.2201,33.3697,h
96.2985,2.9388,0.4571,-129.515,60.221,h
11.2998,3.1154,0.2415,-26.6326,45.422,h
17.5114,2.7672,0.3846,-19.5955,48.5459,h
63.4383,4.1454,0.0879,74.07,53.131,h
110.8744,3.9151,0.0373,-264.2232,37.703,h
17.5581,2.7149,0.3874,-17.6837,73.7828,h
50.1826,3.6689,0.1462,-74.0145,8.3845,h
9.6761,2.5955,0.5228,-16.9422,80.2292,h
10.6554,2.6134,0.4354,2.2181,77.2659,h
9.548,2.9789,0.2887,-18.9032,60.2661,h
12.9871,3.017,0.2942,48.572,20.6182,h
29.4855,2.9985,0.3057,-21.0838,2.1899,h
19.4391,2.6473,0.444,25.8304,11.3732,h
32.7179,3.1807,0.1596,-46.723,15.94,h
11.7708,2.3531,0.4612,16.1943,27.195,h
