@relation magic

@attribute FWidth numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
94.9334,-84.5031,89.7025,h
13.7346,19.4696,5.3161,h
8.851,17.2341,67.751,h
19.6817,-26.3858,1.456,h
19.559,53.4626,50.283,h
10.4147,33.9537,55.2876,h
82.7195,-58.3855,27.3201,h
12.6085,-11.6992,68.844,h
16.3385,-2.4244,49.9948,h
48.7106,98.3826,7.168,h
74.8707,36.727,51.4866,h
19.6304,-30.7642,40.6993,h
18.564,21.959,88.5075,h
11.8105,24.8748,45.9892,h
10.9279,-13.7167,78.8667,h
11.3919,18.6748,2.9939,h
7.886,5.544,12.3364,h
33.389,-33.5638,61.5665,h
129.9189,-78.4928,32.7688,h
9.6927,13.5207,42.3649,h
77.3349,165.5819,15.9931,h
17.8667,32.7802,37.8377,h
13.34,-17.8001,43.786,h
19.0251,56.679,47.4624,h
66.975,156.047,48.632,h
8.2421,18.8271,71.5,h
24.0502,129.332,70.3453,h
99.0565,-57.6991,48.717,h
11.0002,8.0823,55.393,h
10.9257,37.9444,39.744,h
54.3568,-187.6067,71.7318,h
11.5968,17.1736,5.0091,h
18.0686,73.5904,2.1049,h
13.281,22.7801,10.6277,h
69.8462,162.671,69.7942,h
45.4126,133.395,68.138,h
8.2654,28.8722,16.1564,h
17.2568,-21.3164,55.4077,h
7.2135,-5.843,89.538,h
10.9714,-19.3329,74.8057,h
20.7903,49.3949,68.813,h
12.7498,-5.5732,7.275,h
54.3127,-40.2249,2.037,h
10.9692,13.954,13.653,h
16.743,29.0395,7.138,h
27.9552,-32.642,50.487,h
4.6139,-7.4096,88.4132,h
9.6939,14.9191,30.7288,h
74.0994,108.029,62.057,h
43.1308,-114.9474,9.2964,h
14.3239,12.4553,40.1421,h
11.5883,19.9213,49.5985,h
20.4502,15.3634,56.1142,h
12.481,19.1837,1.1793,h
12.6139,-14.4561,70.6207,h
6.7412,2.8869,64.5429,h
10.1463,-15.3466,34.2505,h
56.3602,-108.561,89.9798,h
15.6527,20.5438,36.393,h
9.6076,11.631,26.67,h
42.4041,47.5786,70.0233,h
19.7697,78.6337,29.9116,h
13.4546,11.4791,80.684,h
99.6421,-117.005,51.4494,h
68.7333,-69.6596,25.5154,h
97.5072,159.6209,73.3657,h
27.9545,28.7384,9.5306,h
26.6047,-57.1252,16.052,h
6.6551,10.7947,42.0517,h
77.951,-179.644,82.9671,h
13.6422,36.9502,48.2938,h
48.7308,-56.0855,55.4453,h
39.8098,136.223,50.4921,h
9.5367,20.5388,84.8213,h
27.9342,59.8391,8.2156,h
7.3608,4.7348,24.079,h
7.4119,-8.1489,39.1057,h
12.7331,10.9142,14.8313,h
13.6815,13.3004,29.4167,h
57.4915,195.7525,37.7404,h
9.9018,16.731,22.52,h
11.5373,21.5536,57.816,h
12.357,94.1301,20.689,h
25.081,31.2157,28.306,h
54.2842,-99.8108,82.8969,h
8.1677,-24.1729,68.9474,h
6.7639,16.0028,16.8523,h
16.8067,-9.3611,0.8687,h
11.207,11.8171,52.8611,h
13.7098,18.0814,37.1575,h
24.7208,-38.5857,49.9476,h
9.9358,-25.5278,22.2624,h
36.6354,-30.0173,44.1112,h
17.7645,-8.8511,25.1635,h
21.1374,-20.6772,18.7814,h
9.7635,7.652,33.8161,h
16.9211,-32.5723,47.0068,h
29.9764,-55.1406,48.107,h
14.3127,1.6084,86.5553,h
46.3927,-158.5741,58.3464,h
16.4013,50.826,76.028,h
7.0223,-5.4278,33.6243,h
13.5934,-30.5768,23.1995,h
9.3735,11.8683,48.1159,h
89.1839,-127.256,74.7645,h
20.717,96.073,58.0482,h
27.0996,-54.8827,28.8504,h
11.2633,-0.5526,27.306,h
28.3722,-117.0066,52.7773,h
14.9488,36.1808,65.25,h
54.137,127.59,14.1751,h
153.0741,142.0264,68.4299,h
27.3844,93.7197,33.8874,h
15.5052,28.8891,12.8237,h
15.5742,-68.7978,59.6514,h
25.3788,-57.274,14.7839,h
17.4936,31.6675,17.7258,h
116.9481,-172.2959,4.4175,h
48.6587,-117.82,28.412,h
65.6073,129.747,35.443,h
45.8938,-98.18,31.457,h
25.9763,44.3306,4.9101,h
9.8594,25.1394,62.831,h
10.9486,22.9505,57.2767,h
29.3619,-43.5987,53.2285,h
48.7446,18.8247,1.7904,h
31.0862,32.822,71.3772,h
51.3682,166.987,83.3529,h
16.7493,25.0764,73.994,h
8.7262,-8.3608,56.4487,h
23.898,83.8321,58.842,h
22.3093,39.3143,78.9234,h
35.4795,-129.687,53.798,h
13.6679,1.9001,55.9207,h
14.4717,7.4088,58.0392,h
12.7388,64.4168,57.4609,h
73.0943,-82.46,83.6042,h
18.5403,33.7216,38.0285,h
14.0104,30.6659,31.7151,h
54.0244,84.7117,35.2612,h
7.2247,-36.2658,24.7205,h
64.8825,-144.6621,88.6655,h
7.9521,12.7077,40.0399,h
14.379,7.0023,26.143,h
33.8832,-41.7704,40.1133,h
11.5767,-3.8872,82.112,h
9.0403,26.0651,66.547,h
33.988,15.734,89.3256,h
8.9345,-12.6418,89.7209,h
11.2068,-21.5596,81.1239,h
17.1969,34.2887,88.4878,h
14.5046,-86.4845,67.6457,h
63.9019,65.3617,58.3699,h
17.8621,-30.4438,76.765,h
57.7383,238.321,65.2246,h
18.8656,-10.6364,51.516,h
10.378,43.2392,33.0408,h
7.9126,-16.0882,34.0426,h
79.5279,-116.3219,0.5341,h
6.6821,15.1868,0.348,h
13.7721,-6.7622,22.2233,h
14.2477,-25.0402,20.5946,h
14.1826,19.2177,29.39,h
21.5161,12.366,78.131,h
34.6992,-68.5577,6.8722,h
11.3649,8.5667,60.6173,h
98.9295,-44.1172,70.078,h
26.4837,123.9896,68.9466,h
15.4114,25.57,87.1801,h
13.5498,-68.5741,86.0798,h
15.6789,-0.2869,59.4342,h
33.9322,-190.688,55.2405,h
20.9753,-40.1578,88.7104,h
14.8399,49.1708,22.17,h
119.746,-135.138,46.165,h
26.6941,113.1126,5.6993,h
32.4742,105.242,7.769,h
67.3286,-110,65.4676,h
22.8864,71.5742,6.705,h
10.0317,-2.7401,33.723,h
14.6063,19.0625,20.6373,h
10.6336,27.6124,62.312,h
15.7514,50.1248,8.9835,h
12.6322,15.338,54.346,h
15.1093,34.3084,30.172,h
44.1347,-175.0661,35.0736,h
14.5848,-18.9801,55.583,h
18.8261,-91.6845,86.5427,h
24.797,-27.2124,62.685,h
13.4656,14.1945,17.4545,h
12.9377,24.7895,42.671,h
79.6351,-114.624,40.808,h
43.4046,67.5287,33.9,h
11.1546,18.19,62.4526,h
10.4188,5.8187,17.901,h
14.5528,-8.8184,84.4227,h
19.7352,159.4355,51.2181,h
84.0216,60.6681,59.352,h
8.8125,-12.0254,12.6183,h
17.5649,75.4707,59.553,h
60.104,-109.8426,57.4374,h
22.7684,39.754,29.3861,h
18.1894,-13.465,40.256,h
16.6488,36.6338,7.785,h
49.9508,77.7531,46.1283,h
15.3827,-135.333,60.4552,h
11.5379,25.3684,8.847,h
11.4069,33.2423,24.65,h
64.2808,-216.584,13.615,h
41.8401,-112.874,34.2078,h
9.7899,-9.4893,1.7684,h
9.8511,8.4522,85.4342,h
29.9655,50.3214,70.587,h
9.4712,20.8547,38.1823,h
6.8552,16.0717,5.316,h
7.867,-3.7571,80.935,h
15.9522,36.2652,65.517,h
20.9866,14.4868,49.9795,h
8.6998,13.1914,26.937,h
14.5004,37.5542,35.6,h
7.6296,-13.6852,25.8956,h
19.1074,-32.1387,42.762,h
5.3363,-14.4696,30.5372,h
49.4812,-13.6366,25.5204,h
11.926,-37.8899,40.1466,h
12.1375,21.1296,75.255,h
40.6827,59.8818,8.304,h
15.1584,15.4084,50.547,h
97.3064,-149.621,54.9324,h
179.2924,-189.4393,35.5504,h
14.1536,14.1189,25.762,h
14.0071,26.0502,50.0701,h
15.7646,22.8555,75.4234,h
12.9442,-19.5929,85.701,h
49.7622,-91.3556,33.4438,h
53.7535,-252.676,3.296,h
23.9292,-16.5444,73.9862,h
17.2902,45.3409,21.9396,h
20.4109,-24.5303,23.934,h
17.1268,23.2608,6.5907,h
11.4401,20.6341,32.858,h
22.8368,-67.8161,22.9822,h
24.9776,66.1967,1.2493,h
28.5313,-88.8223,14.111,h
46.0491,72.7808,2.1935,h
23.2372,72.5137,6.6241,h
8.9542,20.7211,69.4242,h
16.3008,53.0262,23.3547,h
10.6583,-19.5781,68.858,h
14.444,24.8328,74.1629,h
28.4086,24.0503,67.0392,h
18.1081,32.2887,48.836,h
12.9658,15.4573,7.9106,h
41.8712,93.1035,36.8698,h
83.5168,-73.8359,67.316,h
10.1658,-36.0296,79.582,h
16.0234,18.6589,13.9435,h
6.8851,-20.3923,79.9914,h
19.6117,19.1422,87.673,h
10.0736,5.4195,69.7206,h
23.6129,-51.7135,89.0528,h
70.7703,57.1464,76.0998,h
17.1893,23.5657,11.3994,h
20.3905,40.9309,66.8196,h
14.2921,-12.2201,33.3697,h
14.3562,41.1823,5.248,h
41.3453,-103.8037,86.0878,h
5.3971,4.531,60.8686,h
17.8006,29.1033,87.1498,h
23.581,-90.7664,18.826,h
12.0172,-11.1471,52.2331,h
15.2121,59.8933,79.4397,h
11.2593,22.3189,13.0353,h
13.4791,-92.2321,83.3126,h
6.862,-6.5859,34.6423,h
9.6927,13.5207,42.3649,h
87.5125,-121.458,8.992,h
9.9494,0.0313,16.2751,h
10.9445,18.168,73.5855,h
18.9747,38.602,21.192,h
48.2557,-73.4577,32.0807,h
24.6138,58.9876,28.8291,h
52.5524,78.8397,33.9023,h
13.6088,-14.1318,16.7793,h
10.0825,3.1957,55.5221,h
16.6297,-10.2647,4.2008,h
57.8037,-72.3694,21.386,h
11.6843,9.2603,64.5331,h
38.19,33.1754,22.7861,h
52.1971,-105.2808,23.0198,h
8.7745,0.9711,67.6115,h
58.4285,-125.992,4.9415,h
25.3342,67.5653,64.6319,h
14.3591,19.4864,77.3034,h
17.6904,-8.0277,23.0443,h
19.3573,-83.6293,40.024,h
90.203,-91.2932,80.4185,h
36.4683,9.1686,30.4817,h
13.4912,-17.2488,69.174,h
116.4147,-224.4015,57.8297,h
19.4693,18.99,83.1739,h
56.7787,-112.997,54.941,h
35.4866,-63.014,82.2071,h
28.7209,38.1747,71.088,h
7.4247,18.5961,12.1306,h
11.1271,25.1084,30.1263,h
12.8155,11.7473,12.6649,h
10.6746,-9.215,52.463,h
35.3969,-44.7467,23.1906,h
54.5819,-53.6101,89.9087,h
42.5181,-31.9159,24.541,h
35.5809,-139.7062,16.0535,h
26.1595,-106.387,43.821,h
9.0242,19.1218,88.2202,h
8.6891,25.2332,40.9458,h
23.2869,-89.5739,23.8718,h
94.394,-146.053,59.417,h
90.9751,-35.78,43.2641,h
16.8677,17.4546,12.4823,h
9.6552,43.0347,38.441,h
16.9156,26.3372,54.382,h
23.0307,-16.5121,85.5133,h
18.9094,-27.265,74.173,h
19.5086,-33.2955,86.9793,h
16.221,9.2782,39.1318,h
17.3344,19.4539,23.8599,h
11.2908,-27.0112,89.5952,h
10.8783,11.5718,3.6132,h
22.7762,28.8831,49.3837,h
26.9299,-66.978,37.5354,h
26.7335,25.9491,33.825,h
70.7475,227.8174,68.0046,h
70.878,127.5035,1.6443,h
9.0847,37.0935,22.2916,h
25.4135,38.388,82.2188,h
28.4018,56.0183,11.8216,h
22.1649,-71.097,26.796,h
82.0978,52.6301,9.209,h
24.6661,-257.6876,33.6345,h
11.9871,26.4956,56.827,h
0.0027,7.6359,74.132,h
37.5515,-100.2094,12.094,h
15.8354,13.3197,30.029,h
12.8985,-10.7301,55.0925,h
8.2739,-2.9277,42.7744,h
28.1355,-40.5452,14.5518,h
28.2966,34.4781,78.935,h
50.5583,-177.862,62.1475,h
75.4342,-114.388,5.1421,h
44.7142,-62.6886,28.376,h
37.3941,-29.1591,10.077,h
28.2955,27.0922,19.6183,h
18.2172,55.3976,11.6774,h
26.6171,-68.3201,35.8313,h
18.9097,-40.7214,69.7057,h
17.9349,108.1108,50.6208,h
8.3206,0.6246,51.5742,h
17.3855,80.0328,44.7425,h
10.5763,45.5987,59.6781,h
9.9248,8.5982,41.8017,h
21.6678,-32.8482,20.8941,h
13.721,-60.8345,59.665,h
37.2673,-32.4707,80.6529,h
12.8211,11.9696,8.4918,h
9.6666,19.0595,71.4902,h
13.8457,62.298,42.765,h
26.8299,58.9965,21.9084,h
30.9323,46.7814,17.8979,h
31.6771,51.7154,83.9143,h
42.1084,-128.9566,15.1733,h
22.7326,46.218,44.4242,h
11.83,-18.9182,87.0417,h
92.2572,-70.7409,63.5359,h
9.1466,-20.4397,62.3261,h
22.6607,-18.2486,79.061,h
23.4636,-98.4907,45.4343,h
30.1647,78.1421,49.2844,h
10.5595,-21.2655,82.9011,h
29.5121,-8.306,18.4848,h
0.9688,25.1855,37.1622,h
17.1467,19.2408,12.0123,h
25.6164,-47.2389,24.3996,h
18.762,19.9597,8.4862,h
18.2385,59.0673,2.6888,h
52.0182,-136.932,34.157,h
12.6683,14.5186,17.709,h
0,0,70.089,h
24.9684,-28.6791,68.2681,h
53.2073,-73.2739,59.808,h
10.5041,10.7443,62.1048,h
56.9345,88.1297,40.991,h
89.1504,129.121,79.547,h
1.9614,-1.8397,78.0487,h
12.9136,-112.352,67.2328,h
17.9165,41.1898,3.9992,h
19.2696,2.8039,16.0832,h
11.1419,17.7224,69.7743,h
10.5288,18.7745,46.396,h
10.4377,3.4096,84.7038,h
10.3413,31.5241,2.7836,h
12.8325,25.123,24.614,h
40.1891,-84.68,2.1684,h
7.8339,-16.2514,76.1245,h
8.2788,-10.9521,70.6041,h
15.8127,6.6229,74.1206,h
76.9018,-93.5224,84.6874,h
10.441,8.8734,30.006,h
7.412,-3.8343,61.1569,h
12.2118,15.0243,30.914,h
24.2466,-74.1335,10.0367,h
10.7299,6.8825,51.7331,h
22.5405,135.869,48.219,h
27.073,-21.1188,81.8003,h
16.1263,34.5078,48.6004,h
126.793,150.115,76.5015,h
7.2686,12.9975,1.8583,h
32.5475,39.128,0.2295,h
34.9366,99.6708,13.195,h
28.6493,48.6994,24.037,h
31.7282,-80.2098,39.212,h
60.9908,194.6039,49.181,h
11.283,28.9409,77.4844,h
8.9375,15.6129,70.074,h
21.8176,15.8901,72.8943,h
11.0879,14.3268,59.8653,h
12.7181,37.4839,40.7617,h
12.906,-20.8384,69.8269,h
14.2967,15.399,14.588,h
2.7118,2.7114,11.6642,h
9.8995,33.3167,38.8759,h
26.8312,73.2259,9.3725,h
16.584,50.897,60.642,h
30.5765,56.09,29.039,h
9.98,-10.2799,64.379,h
8.544,-59.1395,30.455,h
32.5335,-134.082,31.666,h
8.8831,26.7603,64.974,h
16.3057,-8.7164,68.8497,h
20.3902,25.4666,30.0933,h
9.4141,32.7365,89.717,h
70.0888,-84.1803,41.8865,h
73.1013,151.6986,42.0937,h
49.543,-123.5993,9.7996,h
32.9711,36.3425,43.3579,h
18.9529,-28.27,43.5363,h
33.8061,42.9006,54.1282,h
12.0112,34.0193,68.528,h
33.1212,26.4824,11.7065,h
46.8609,-115.407,59.153,h
5.4665,18.8733,14.2261,h
9.7021,-29.8157,8.0425,h
12.2498,4.1109,83.4539,h
23.7997,138.0315,34.2805,h
26.2507,19.2363,9.8641,h
95.9015,122.831,85.4025,h
61.4044,-55.0792,11.356,h
38.5796,106.6114,23.9055,h
6.1212,7.9629,38.9846,h
11.0858,20.0877,33.1452,h
60.4155,-115.415,24.9674,h
58.5786,-122.064,26.359,h
10.4511,-11.646,67.8393,h
15.3571,-13.3506,52.0461,h
12.4768,13.476,27.917,h
26.638,43.4272,57.8684,h
71.0392,-141.1602,21.4663,h
10.5062,17.368,7.4151,h
33.1708,45.4621,22.501,h
6.7827,-14.96,31.425,h
15.4552,-17.3484,83.1994,h
12.2173,14.9634,68.342,h
19.0194,25.4779,24.348,h
39.53,74.3684,77.893,h
10.6195,20.4881,34.541,h
46.2474,-44.7073,32.202,h
93.8639,-74.6253,75.6106,h
37.6482,115.4094,4.429,h
20.7227,65.983,50.8906,h
14.2468,-9.9324,5.94,h
11.7708,16.1943,27.195,h
10.4137,-16.5235,85.1914,h
21.6802,51.263,3.773,h
33.0543,-54.9991,48.1979,h
14.3894,-20.5573,50.6983,h
190.139,-162.07,64.5036,h
72.3293,133.497,12.609,h
11.6269,3.5972,32.3187,h
34.1485,-44.1334,42.267,h
15.7495,-2.887,59.8118,h
7.7654,18.209,27.373,h
23.7658,42.8226,38.6209,h
8.3378,15.3393,1.389,h
7.3014,13.8632,45.7701,h
22.4552,65.9063,57.995,h
10.5498,7.4141,15.551,h
76.8383,-160.9615,65.2154,h
10.5093,-5.1053,43.916,h
24.6835,49.6767,38.788,h
11.55,-20.3147,65.647,h
90.8769,-128.0299,53.7335,h
12.2685,12.6455,73.4042,h
13.5806,50.779,11.772,h
48.9575,41.1313,26.8347,h
51.4932,98.1494,11.915,h
8.4019,24.2368,0.3774,h
14.057,13.5304,64.9417,h
18.3374,31.1661,0.025,h
52.5839,-217.4087,33.4184,h
9.8195,-122.0252,86.7379,h
6.5104,2.5094,16.1763,h
27.5287,22.6825,39.6021,h
24.8487,25.5667,58.488,h
50.697,-108.9276,22.0795,h
22.4479,-28.3027,8.2104,h
14.1142,44.3623,16.8293,h
5.9628,45.0142,25.195,h
87.2517,-114.413,44.0915,h
7.2796,-18.4997,75.6244,h
33.1739,-39.1077,61.522,h
32.9089,129.0292,83.88,h
86.7432,-147.471,89.0275,h
83.461,-160.962,63.9819,h
6.7798,8.3343,9.1552,h
9.6995,14.4567,20.4406,h
6.3588,-8.1461,34.2326,h
9.4219,25.2577,6.1805,h
12.071,-2.4854,5.5107,h
61.4402,-150.683,83.4866,h
66.1914,-34.8805,33.4328,h
8.8542,21.569,81.6438,h
79.5023,85.7235,81.6471,h
34.8313,50.7043,16.798,h
14.2485,24.3286,61.0296,h
18.9582,-161.7681,88.8454,h
19.5526,53.2903,76.8736,h
7.1107,7.3527,50.6512,h
78.9017,-107.986,66.182,h
13.9953,-20.3149,52.753,h
75.412,106.755,14.2737,h
15.3243,31.9582,45.9154,h
62.3233,151.662,88.8043,h
11.6316,19.8425,74.3395,h
37.9432,89.0566,14.1224,h
95.6256,113.146,85.27,h
14.1157,-16.0789,83.5322,h
0.0034,20.989,66.546,h
4.6982,-9.4999,32.0593,h
41.7831,-57.1406,0.3034,h
32.1825,89.8355,23.2722,h
8.4959,15.4163,51.998,h
18.6327,23.219,46.268,h
45.9093,96.9119,41.2365,h
18.1879,8.6172,85.8996,h
18.0755,37.0164,87.3897,h
97.6202,110.96,45.4554,h
16.863,23.7255,27.3073,h
15.8933,-3.1572,66.9122,h
16.1197,-34.3069,54.9737,h
10.0119,24.7242,64.2689,h
106.107,-131.019,87.7033,h
29.3421,59.8522,9.3601,h
17.0195,38.9641,45.6635,h
20.7197,7.3315,21.6796,h
29.2707,25.6102,30.1648,h
16.0833,25.9123,78.9602,h
90.7131,-139.7596,77.6499,h
17.4053,38.2855,8.5685,h
88.3373,-146.366,75.5752,h
7.3859,24.7771,15.8358,h
35.9321,-54.698,10.089,h
6.6591,13.8558,44.8909,h
13.8853,-17.2451,87.7007,h
32.4681,82.3616,32.7357,h
14.7872,-24.1161,64.0754,h
53.1361,156.7789,25.8251,h
11.4413,-6.7611,61.153,h
21.3128,-71.8955,10.2763,h
13.1456,-8.679,75.798,h
27.3086,-111.786,38.2889,h
9.572,17.567,32.7719,h
68.7814,-64.1392,32.6299,h
11.5934,20.5685,42.6677,h
112.515,-134.645,1.944,h
12.6878,19.6686,42.7974,h
105.2155,-83.7826,44.1076,h
11.0824,-22.3361,0.2671,h
7.2519,11.1709,70.244,h
8.8141,15.4541,55.9138,h
20.4355,34.2563,71.4563,h
10.8622,-18.919,84.3192,h
13.5529,-11.9527,2.0105,h
10.2416,-6.6979,76.291,h
20.3113,-49.77,16.7015,h
11.1515,22.4575,28.694,h
11.8537,8.9505,74.93,h
13.1735,-41.4743,89.3695,h
38.5507,-23.8717,72.9147,h
51.2335,156.536,19.7668,h
37.247,134.93,55.7671,h
13.3816,11.369,87.0055,h
10.0127,33.918,44.4455,h
11.7037,21.6709,12.153,h
9.3135,22.7735,62.7817,h
11.575,15.3188,71.033,h
11.0089,-6.9576,27.5273,h
2.7156,47.8936,26.8693,h
33.2876,41.4977,8.1046,h
75.9816,-88.866,8.08,h
6.4136,30.3679,12.2536,h
7.31,16.6769,52.9268,h
10.6168,-20.8829,25.552,h
26.6064,38.5759,21.1975,h
10.5973,3.4081,10.9867,h
15.7774,16.1555,80.9855,h
14.5196,68.295,87.2812,h
7.4784,27.9219,51.6052,h
40.0114,-33.3275,25.998,h
5.5166,14.0333,80.4352,h
48.0406,-90.8354,42.5044,h
6.5928,14.264,68.939,h
25.7886,-30.9838,69.0297,h
17.9873,-8.2795,1.1401,h
12.6965,11.7192,1.6196,h
22.2641,-59.3983,5.2436,h
9.5611,11.2659,55.449,h
22.3311,15.9975,7.7203,h
22.0743,-59.6576,57.6328,h
38.6783,-50.0191,78.1631,h
110.8744,-264.2232,37.703,h
26.0503,-46.5309,66.6318,h
75.9943,-115.867,60.596,h
11.8947,7.6735,37.1321,h
6.6316,19.9395,37.16,h
10.8071,20.3067,44.3989,h
7.9783,26.9819,3.734,h
52.0129,32.8912,85.3932,h
31.8097,21.2114,58.39,h
11.3596,-5.6768,64.933,h
96.1207,-90.5919,85.7625,h
39.5132,19.2538,55.7371,h
42.6279,-213.458,4.014,h
11.2114,33.0422,50.3004,h
9.1384,26.2377,19.5734,h
43.3171,114.912,62.0401,h
72.1335,-188.7183,4.5768,h
40.2078,69.9035,7.932,h
9.8041,41.0224,87.8207,h
9.164,-7.6129,12.0227,h
14.8068,-85.4995,11.9106,h
15.9018,14.2836,80.508,h
0,-15.6732,34.225,h
20.0218,-21.701,19.7802,h
40.6034,48.2941,20.2614,h
13.4678,-22.0148,70.0825,h
31.6078,-65.1437,2.405,h
3.1711,4.6324,15.9907,h
50.341,47.4167,22.995,h
10.6084,-3.5096,75.237,h
11.8316,11.1864,59.5437,h
10.1702,-31.2401,19.5404,h
9.852,12.6024,64.615,h
17.0001,85.9957,1.6033,h
9.7133,27.3881,54.874,h
61.8069,85.1881,13.918,h
20.8549,-87.252,19.6468,h
13.6178,-21.4304,89.6616,h
43.3357,-117.601,22.1918,h
46.1493,-28.4344,25.1541,h
33.1959,-50.7276,23.549,h
12.144,22.9329,41.0017,h
66.8244,35.1826,63.239,h
10.4032,-0.8939,69.4669,h
13.4687,-3.2196,75.8906,h
44.8181,77.7034,86.9108,h
30.3849,60.8677,25.5574,h
3.3171,-15.8742,32.0634,h
10.2406,20.5153,36.3529,h
17.6127,-57.7117,26.09,h
75.8327,-180.029,74.574,h
21.8262,22.9174,5.0893,h
16.2648,5.9749,76.0271,h
9.1216,39.9529,11.7782,h
5.5862,13.4088,83.602,h
13.3598,-30.9375,24.217,h
7.4823,4.8004,75.056,h
23.4409,-164.4205,16.8837,h
88.347,-79.1155,2.46,h
10.268,-9.7051,71.559,h
1.4962,2.0856,81.7357,h
16.1275,-29.3298,39.1059,h
12.3021,-35.5005,60.5292,h
12.2886,18.745,52.3273,h
19.0213,-58.78,25.4623,h
13.0137,-1.4528,53.4942,h
60.8685,123.9062,57.1915,h
12.7461,4.7392,43.436,h
11.5126,6.943,77.3535,h
10.5072,27.8174,85.8912,h
7.3882,-8.7455,17.8417,h
67.5348,-73.643,16.946,h
82.888,-82.4181,23.601,h
17.2021,15.964,28.5967,h
10.3625,14.4517,74.136,h
8.9766,18.7674,20.271,h
5.4378,8.3159,57.5568,h
14.8729,-25.4564,41.3137,h
34.5964,95.4544,42.3299,h
11.2148,-7.1915,73.397,h
39.1556,132.0928,89.9229,h
30.7469,-58.824,60.9658,h
14.4153,21.4159,15.098,h
28.3314,115.745,3.2776,h
12.5447,-12.4242,26.9054,h
10.1645,14.6327,31.443,h
12.766,-11.9048,60.2567,h
10.3603,-15.4716,82.5176,h
11.7567,-22.0308,60.5251,h
12.0367,14.598,46.9063,h
27.3891,-99.2858,25.569,h
27.2441,20.2914,21.9175,h
12.6037,43.6136,33.104,h
11.853,9.7467,36.997,h
41.4933,177.3619,34.766,h
22.1604,-8.7597,33.7068,h
24.229,-39.5752,1.2688,h
10.7514,-19.7615,16.1747,h
57.3881,-125.873,0.618,h
56.31,48.698,32.7935,h
21.3662,-18.2001,58.515,h
100.2957,-217.1294,71.7122,h
19.9338,27.0396,66.37,h
14.9884,32.9081,62.242,h
46.1283,-39.8901,59.2516,h
38.7804,-110.4366,14.4972,h
18.8849,14.4767,46.1055,h
13.1041,4.8614,65.184,h
11.6478,14.7747,75.099,h
20.7738,-36.1922,9.7574,h
21.4043,2.1288,22.0388,h
10.4853,43.8593,57.4427,h
17.6218,-17.2838,51.603,h
35.0826,-165.5549,9.4043,h
43.5652,-51.1658,62.4728,h
33.1853,-182.7114,11.7776,h
25.0334,-56.5295,19.5623,h
18.9881,21.8525,64.293,h
23.4708,21.2653,77.8227,h
28.2607,-47.2547,35.4976,h
15.0917,7.1326,13.0877,h
11.5464,31.16,29.9174,h
83.9226,-136.6972,47.0808,h
87.8616,103.3467,87.9998,h
29.7113,40.9242,10.701,h
55.8372,183.9805,5.6602,h
12.0793,-17.8545,30.015,h
7.1269,-8.6536,76.7026,h
9.7752,-17.8677,50.4142,h
10.0391,23.4742,18.613,h
50.2884,63.7397,61.0672,h
11.979,49.9629,1.9805,h
11.939,16.1417,21.806,h
87.4672,34.2897,36.318,h
20.232,47.5655,14.3967,h
17.8546,-20.1101,16.6362,h
36.6091,-38.9315,69.4382,h
9.7925,45.1434,67.0452,h
63.3777,-6.4847,14.701,h
21.6991,-26.7368,88.1059,h
25.5144,81.2832,32.0656,h
41.343,99.4825,62.4958,h
28.5153,-76.6441,29.4446,h
11.5377,-8.8447,36.4138,h
20.0075,7.2762,81.0687,h
79.7805,89.6862,58.9961,h
9.2877,59.4849,36.432,h
16.9477,-13.0351,25.0526,h
11.4767,10.355,55.1028,h
9.4426,19.933,78.6525,h
10.7242,2.5132,21.265,h
10.4593,7.502,4.245,h
6.9876,-11.8573,63.7379,h
29.7666,-36.7233,60.4798,h
68.3487,107.1643,65.0531,h
12.187,-22.5079,83.101,h
22.6802,-50.0361,78.2117,h
9.767,-6.3994,33.364,h
22.2748,39.2806,5.482,h
0,16.6693,48.5825,h
16.3041,12.1542,5.9996,h
16.9863,15.0023,0.2951,h
25.5723,-102.087,19.9025,h
11.0073,27.9534,66.6421,h
32.8985,-99.966,27.5832,h
8.564,-18.5124,83.5139,h
165.886,93.8146,3.7745,h
7.6326,-8.7048,53.951,h
7.978,-4.4094,84.361,h
6.6551,-5.5253,29.3522,h
65.3513,98.8722,24.4469,h
88.3068,73.417,55.2066,h
11.1376,35.1314,41.432,h
10.1232,-5.7474,61.26,h
43.329,-38.8263,10.884,h
15.5878,-16.2269,71.762,h
9.7783,18.1132,35.3391,h
11.9007,7.126,31.2547,h
37.0206,51.4662,46.9568,h
15.0319,20.3183,16.392,h
7.9721,18.0634,54.2724,h
8.7167,25.7737,26.0663,h
77.918,-156.455,37.9059,h
16.7192,6.8641,79.011,h
12.4902,24.6235,66.6465,h
25.5181,19.4143,0.0097,h
19.1032,19.7944,51.46,h
42.271,62.9826,51.5904,h
56.0304,42.5379,12.7497,h
15.0848,11.697,31.844,h
15.5445,-5.6294,13.4866,h
35.8114,-9.638,78.344,h
9.0599,44.459,63.5282,h
93.8771,-192.496,55.947,h
71.6514,113.663,53.8636,h
8.5884,17.0861,50.6085,h
10.984,5.5361,87.2394,h
169.6876,-163.0125,1.1486,h
79.1588,-61.0842,76.612,h
14.3463,32.7317,16.1522,h
11.2214,16.3355,47.624,h
32.0536,128.6398,84.1882,h
