@relation magic

@attribute FSize numeric
@attribute FAlpha numeric
@attribute FDist numeric
@attribute Class {g,h}

@data
2.2393,47.817,195.136,h
3.4102,69.2286,195.2145,h
2.659,66.1986,79.9079,h
2.6069,87.4325,127.027,h
2.4949,0.4508,117.09,h
2.3664,80.6581,104.904,h
3.1119,68.2681,50.8242,h
3.3172,86.7505,157.3166,h
3.0615,26.0459,186.964,h
2.8491,51.748,322.295,h
2.4903,24.7104,171.7924,h
2.4627,57.0521,136.7892,h
2.7601,73.1853,245.8926,h
2.4306,41.8421,99.6833,h
2.7555,69.0297,146.101,h
2.4048,64.519,166.183,h
4.165,65.6493,358.1424,h
2.8333,5.0105,187.4108,h
3.4922,21.386,430.119,h
3.0452,37.882,93.5967,h
2.5468,68.1039,39.7711,h
2.5729,73.6414,107.2643,h
3.362,84.6314,336.1271,h
3.1532,50.3566,187.543,h
2.4565,73.7976,205.7623,h
3.0265,48.107,322.51,h
2.8021,58.424,203.837,h
2.7385,63.683,215.498,h
2.5646,31.0498,117.6349,h
2.6594,41.7125,222.4798,h
3.5834,54.6441,366.058,h
3.0614,66.2905,240.8362,h
2.6106,29.6832,126.354,h
2.6068,53.8272,216.9604,h
3.7021,55.947,299.82,h
2.7457,16.1438,206.3743,h
3.5155,11.1494,310.3647,h
3.5777,71.5012,86.0291,h
2.2082,20.3665,39.2884,h
2.6383,5.7696,77.9217,h
3.6219,57.2665,126.6506,h
3.2433,10.2401,303.671,h
2.6061,52.8321,224.9324,h
2.7348,87.0417,113.482,h
2.5128,70.6207,70.6379,h
2.1011,10.8112,112.9398,h
2.8557,9.2372,132.0422,h
3.8161,49.8113,43.3309,h
2.4191,86.9934,68.2801,h
3.4098,87.2815,118.618,h
2.1351,75.894,167.3,h
2.5465,19.5734,154.881,h
2.3892,30.455,307.569,h
3.2219,33.6235,182.8374,h
2.8813,22.0388,69.0464,h
3.1257,32.3175,245.4325,h
2.9312,19.2056,202.6838,h
3.5196,84.1197,352.8747,h
2.9624,67.1942,231.903,h
2.7945,11.8806,233.189,h
2.6464,74.632,262.81,h
2.8311,52.9969,199.919,h
2.2911,85.4342,226.159,h
2.7949,15.5734,57.9291,h
2.5521,22.6807,291.132,h
2.0959,32.0634,144.7288,h
2.7223,0.9533,221.9073,h
2.7521,20.6809,128.7129,h
2.7177,44.732,102.995,h
2.6191,27.1422,139.644,h
2.6444,15.229,177.234,h
2.7559,1.2571,153.896,h
4.6113,73.2824,198.6563,h
2.4314,15.825,228.628,h
2.6928,8.4896,167.0855,h
3.1326,63.938,276.7126,h
2.7478,33.0052,303.914,h
2.8948,38.3465,5.5922,h
2.8322,16.2807,422.5991,h
2.8017,41.94,133.618,h
3.0995,2.9828,106.176,h
2.4922,82.0983,240.7557,h
2.7122,11.9463,97.0772,h
3.1999,9.6941,385.4177,h
4.1234,59.1918,101.9371,h
2.3375,82.9932,130.881,h
2.1261,87.7007,191.0089,h
2.6794,49.146,173.805,h
2.8904,42.0641,81.1201,h
2.7001,88.3032,269.0718,h
3.2061,82.0421,282.8658,h
2.9366,80.979,217.0473,h
3.3209,86.499,286.411,h
3.4157,26.0595,199.515,h
3.1834,24.995,346.9943,h
2.56,59.4342,153.701,h
2.5841,73.0773,117.5153,h
2.9437,75.451,91.435,h
3.5468,15.609,167.391,h
2.7749,3.1073,221.05,h
3.1707,65.2246,109.4099,h
2.9201,77.241,168.979,h
3.0745,46.5918,230.2038,h
2.8121,15.674,173.9164,h
2.7515,88.0237,201.1536,h
2.5885,73.0876,50.7325,h
2.7316,47.323,267.7166,h
2.8808,5.174,256.454,h
2.6298,15.2885,146.462,h
3.5684,59.808,306.821,h
2.4793,39.463,54.4322,h
3.0021,24.7205,156.1852,h
3.4379,15.8452,262.737,h
3.1811,33.4059,249.5863,h
2.67,41.9342,154.911,h
2.766,43.6742,80.4765,h
3.0322,75.4664,55.9936,h
2.6636,52.7773,202.7992,h
2.7316,74.1519,151.5223,h
2.8742,31.9622,37.9488,h
2.969,21.3627,240.5631,h
2.8921,66.511,262.97,h
2.1089,50.2015,200.551,h
3.422,52.5227,220.4276,h
3.2622,4.1599,119.8979,h
2.9166,7.785,297.6813,h
3.3362,38.8303,200.6793,h
3.0817,26.502,264.0329,h
2.5151,3.2816,129.4045,h
2.9408,77.979,101.636,h
3.2183,24.99,68.1707,h
2.6069,79.5231,203.767,h
2.6628,62.6915,187.838,h
2.6974,31.4607,166.6421,h
2.2857,62.5605,142.3577,h
2.6411,80.3825,263.0219,h
2.6993,35.4976,238.7182,h
2.6352,69.8058,76.1121,h
2.2013,2.0669,81.2182,h
2.4533,67.306,196.753,h
2.9447,61.3588,105.4209,h
2.8924,38.7344,206.017,h
2.9993,19.7668,269.7731,h
2.5459,4.3881,140.235,h
2.3139,42.972,127.285,h
2.6015,46.79,45.63,h
3.0543,33.6345,126.6935,h
3.2591,25.569,128.876,h
2.7478,33.0052,303.914,h
2.8089,26.7966,258.6641,h
2.816,79.8372,60.869,h
2.6335,34.823,146.655,h
2.7128,3.7211,241.6005,h
2.3953,42.775,180.946,h
3.4596,41.742,316.482,h
3.1798,35.9098,313.196,h
2.8966,59.5926,40.716,h
2.8041,51.6475,198.258,h
3.3614,51.6996,234.683,h
2.6721,51.516,243.892,h
2.5533,4.3202,241.61,h
3.4323,18.4848,295.991,h
2.4553,34.8118,152.8259,h
3.4747,32.2174,349.7435,h
2.6479,6.8549,109.6991,h
2.6869,13.2369,258.0529,h
3.2807,45.4581,88.4568,h
3.4975,89.9087,249.2953,h
2.5575,48.4534,127.043,h
2.5575,7.777,199.223,h
2.7354,29.3893,253.3268,h
2.5119,20.185,119.096,h
3.6581,49.218,351.118,h
2.3646,0.7048,141.538,h
2.9152,12.1667,419.4727,h
2.6454,83.156,221.041,h
3.0678,52.5424,311.5083,h
2.1131,15.507,118.7977,h
2.658,82.9906,140.255,h
3.0412,28.876,277.293,h
2.6835,52.0461,216.466,h
2.6683,13.6736,145.8813,h
3.1143,1.9377,357.026,h
2.7286,7.9518,199.3748,h
3.0382,86.1683,159.453,h
2.7509,68.4468,198.1331,h
2.9287,13.565,248.333,h
2.8197,77.6778,139.6644,h
2.9382,6.4514,304.039,h
2.4188,9.5872,65.6303,h
3.1599,54.566,128.882,h
2.6439,37.684,186.127,h
2.5938,67.051,69.9651,h
2.781,20.12,264.534,h
2.793,80.6529,204.5836,h
2.7288,70.839,218.156,h
3.8463,22.995,264.79,h
3.9945,26.359,299.256,h
3.3509,66.9673,236.4463,h
2.8759,30.3347,49.6155,h
2.6707,15.2077,227.749,h
2.5384,75.699,402.625,h
2.6031,34.8822,205.8302,h
2.6635,68.8752,78.8684,h
3.1082,13.195,246.961,h
3.4442,6.9414,359.4006,h
2.5369,79.1202,175.8149,h
2.769,2.0105,88.7378,h
2.522,10.7143,214.3538,h
3.503,26.8347,31.9044,h
4.6444,44.0915,242.466,h
2.6893,12.968,243.848,h
3.3876,77.077,255.27,h
3.3781,61.503,104.1386,h
3.2058,10.055,316.7016,h
2.7792,69.902,204.87,h
2.3274,75.056,208.478,h
2.6335,11.9106,45.2178,h
3.8584,55.245,321.873,h
2.9522,88.793,184.4013,h
2.4828,38.9846,116.5124,h
2.3434,71.4072,178.037,h
2.8021,35.6925,370.114,h
3.0979,27.7082,279.1457,h
2.839,35.4255,213.8245,h
3.8922,20.877,84.4044,h
2.5994,6.5907,231.3564,h
3.4732,21.8933,351.6241,h
2.8519,16.924,86.1992,h
2.7001,79.4579,204.7022,h
2.8509,39.6602,179.8664,h
2.7675,4.3556,161.403,h
2.7771,15.8358,140.198,h
2.4338,79.772,185.495,h
2.4669,67.1405,142.836,h
3.4354,68.0438,240.1917,h
2.574,49.1356,108.667,h
2.7563,42.611,210.972,h
3.2776,34.5664,219.4513,h
2.6031,29.2578,251.85,h
2.3151,56.1641,168.8122,h
3.0961,86.6591,213.4696,h
3.1934,47.675,176.775,h
3.2427,4.8025,352.5014,h
2.702,59.637,132.006,h
3.0019,89.2761,225.687,h
2.7193,16.518,276.319,h
2.9047,43.822,250.653,h
2.4935,67.751,117.934,h
2.6844,54.936,237.816,h
2.2247,58.3505,200.0519,h
3.631,81.4305,323.3153,h
3.1962,6.2451,294.103,h
3.2672,58.5822,356.3203,h
2.976,9.2489,276.6578,h
2.5673,37.6947,38.8639,h
2.3829,83.5322,210.051,h
2.7222,20.2614,250.023,h
2.385,66.6465,190.1815,h
3.1221,82.948,364.9255,h
2.9292,41.0017,165.499,h
2.8885,61.6112,169.0678,h
2.5422,14.2261,84.9994,h
2.3683,9.562,203.795,h
4.017,2.786,312.65,h
2.7294,49.1591,242.6588,h
3.0084,72.5286,244.2463,h
3.2527,73.2991,220.015,h
2.917,87.738,139.354,h
2.6037,49.203,153.2,h
2.6728,20.78,180.4168,h
3.4531,40.3092,298.7957,h
2.43,30.8984,188.4942,h
2.4935,46.08,174.404,h
3.5262,86.3852,385.3241,h
2.9133,14.9212,291.1,h
3.095,88.9362,242.8974,h
3.0086,59,192.864,h
2.3473,68.33,29.2585,h
2.3838,64.576,216.72,h
2.3157,83.1264,244.8363,h
2.82,41.3919,224.0925,h
2.7682,18.6102,223.7685,h
2.5366,85.5028,34.9621,h
3.0265,6.98,314.674,h
2.9253,61.0499,263.965,h
3.1622,5.5585,287.899,h
2.978,23.7888,172.687,h
2.6218,88.3227,119.1256,h
2.3632,46.2192,178.0548,h
3.4214,6.377,355.901,h
2.6937,29.5189,229.863,h
2.5508,49.902,278.431,h
3.6886,79.146,191.177,h
2.4778,4.5181,148.036,h
3.2527,38.1244,119.994,h
2.5459,40.9735,189.3365,h
2.3225,26.3307,195.0225,h
2.6703,38.2136,87.9327,h
3.0648,63.9193,157.8242,h
4.0819,51.8458,149.761,h
2.5682,14.964,245.289,h
3.204,89.4604,205.978,h
2.5834,20.9052,147.3084,h
2.8735,24.6332,120.1266,h
2.4609,16.7914,216.224,h
2.7185,41.3137,164.775,h
2.6532,29.4167,54.5451,h
2.4273,4.589,151.69,h
3.1909,41.382,236.373,h
3.5218,81.6312,303.3794,h
4.2303,68.7039,372.226,h
2.8409,34.6666,172.7698,h
2.4814,61.2278,99.8993,h
2.6506,13.8023,203.5862,h
2.5422,74.5814,223.055,h
3.3133,23.549,301.746,h
3.2984,32.6561,338.7913,h
2.6112,3.1333,131.033,h
4.2846,61.4309,382.2097,h
2.6037,12.292,194.892,h
3.0145,18.895,342.372,h
2.6609,25.3811,121.8509,h
2.171,11.3138,172.7761,h
2.4074,87.0836,155.8387,h
2.4322,63.086,243.501,h
2.1584,73.198,172.494,h
4.0608,76.7151,276.245,h
2.1824,42.7782,192.2809,h
2.3766,71.226,110.134,h
2.7709,38.0633,224.049,h
3.726,1.4315,300.036,h
2.8122,72.543,269.359,h
3.3998,14.134,302.857,h
2.3971,20.5565,118.075,h
2.4523,33.6243,149.7986,h
2.827,7.3555,187.1659,h
3.2363,43.3579,205.602,h
2.5347,89.6498,207.041,h
3.271,29.2498,220.708,h
2.7828,41.2224,91.6196,h
2.2486,22.7602,224.9884,h
2.9791,49.1442,189.3384,h
2.6928,49.7465,192.15,h
2.6006,45.4182,250.9381,h
3.7722,36.1179,269.6054,h
2.8214,16.0577,268.5359,h
3.8618,74.6908,264.949,h
2.1903,41.0769,207.04,h
2.8899,1.7605,104.8364,h
2.5769,83.4885,245.554,h
2.5888,61.2864,86.0739,h
2.7372,1.374,317.604,h
2.8722,28.8148,61.8488,h
2.9586,71.9639,157.4754,h
2.5289,2.578,292.159,h
2.2561,10.8162,186.9173,h
2.4514,87.1801,312.4369,h
2.4552,82.205,172.1424,h
2.5698,3.0792,279.125,h
2.7042,83.0842,68.9916,h
2.6585,25.4623,308.0689,h
2.3096,31.882,247.663,h
3.3401,62.1475,85.3518,h
2.5804,27.735,150.999,h
2.6473,75.265,102.2822,h
2.983,13.2874,271.2896,h
3.0806,61.3424,240.906,h
2.7889,52.18,211.481,h
2.3494,32.1315,126.9373,h
2.0149,3.4985,91.8413,h
2.867,19.808,135.9448,h
2.5173,29.6483,102.8279,h
3.985,80.2538,331.474,h
3.3582,55.561,270.063,h
3.223,15.2303,257.5868,h
2.7645,10.9565,214.228,h
2.7903,36.4037,84.3813,h
2.3979,42.8297,128.422,h
3.0835,67.4238,273.8778,h
2.7348,7.138,198.147,h
3.684,41.9359,364.5721,h
2.5592,31.8311,223.4356,h
3.1602,23.6185,309.433,h
2.5775,72.58,171.561,h
2.732,1.7633,132.825,h
2.3865,86.01,112.546,h
2.2041,44.108,170.345,h
4.0963,72.1555,227.5055,h
3.1551,30.9895,217.3834,h
3.0344,29.9526,149.8736,h
2.2867,63.064,105.536,h
2.9848,39.554,152.981,h
2.973,75.8906,187.0274,h
2.5478,81.6762,216.16,h
2.1717,39.3259,232.1,h
2.6393,26.477,196.8224,h
3.3093,48.7276,179.7492,h
3.3264,42.2964,271.6877,h
3.9291,0.2862,276.2978,h
2.7782,7.1129,297.3687,h
3.5456,37.4427,225.2306,h
2.8028,43.288,236.169,h
2.8791,34.4183,113.0529,h
3.3709,37.5126,163.4359,h
2.2589,12.2003,52.3334,h
3.7321,33.2709,358.7917,h
3.4193,32.8558,369.18,h
3.6816,70.249,344.9825,h
2.7976,29.0695,196.315,h
2.3694,74.6944,173.7519,h
2.8241,41.7415,196.7177,h
2.642,67.246,102.1734,h
2.8054,19.6468,103.4329,h
3.1519,30.5698,275.0843,h
2.4162,40.404,124.2763,h
3.1449,52.673,257.642,h
3.1547,2.6081,96.5053,h
3.2626,15.5822,384.412,h
2.43,84.5037,145.1456,h
2.2642,15.844,196.1829,h
3.4546,51.4228,150.211,h
3.9104,25.907,199.29,h
2.3551,28.6886,239.057,h
2.7375,7.7583,245.5844,h
2.5673,46.9063,194.3545,h
2.7029,24.8625,302.941,h
2.0512,77.209,149.455,h
4.1165,66.1754,310.5166,h
2.2122,88.1524,225.8803,h
2.4815,44.8164,238.8409,h
2.5483,7.8516,218.4869,h
3.1299,12.823,59.0656,h
2.6417,74.3218,128.8484,h
2.2658,6.0072,246.1811,h
2.1123,64.933,227.107,h
2.4354,30.015,61.1727,h
2.6839,48.6004,178.682,h
3.4591,32.8587,393.6885,h
3.6857,72.0421,325.475,h
3.5655,49.6844,306.183,h
2.7435,0.2314,195.951,h
3.4859,84.8106,344.2077,h
2.4388,83.4883,162.4455,h
3.4916,59.7117,254.0102,h
3.4329,16.214,265.7457,h
2.4048,64.519,166.183,h
2.8388,28.641,110.78,h
2.2425,23.5436,211.0129,h
2.7271,26.6256,168.077,h
2.4618,58.0392,254.1091,h
3.1862,85.7317,220.0491,h
3.2029,71.411,177.09,h
2.5741,8.6118,238.6039,h
2.6853,34.0116,169.221,h
2.3473,73.4042,158.744,h
2.6199,54.7903,154.5261,h
3.2493,25.1221,94.0028,h
2.9351,13.5531,338.1177,h
3.6852,7.854,323.983,h
3.1803,53.8636,315.586,h
2.5472,78.842,162.604,h
2.7511,40.4178,122.1204,h
3.102,40.9715,73.3252,h
2.7288,8.363,186.828,h
3.4048,7.7104,296.609,h
2.5044,86.7379,243.5942,h
3.4685,50.421,248.752,h
2.7017,27.7193,175.9077,h
2.6435,67.365,205.312,h
2.9602,85.5332,131.4392,h
2.4548,62.8382,219.754,h
2.5792,41.5882,168.774,h
2.3802,55.07,93.5079,h
2.6277,13.2734,182.0873,h
2.5769,28.904,177.274,h
2.678,22.8694,263.4378,h
3.3998,59.9936,115.8753,h
2.4793,75.099,251.825,h
2.4713,79.778,224.341,h
2.6532,69.3172,229.2602,h
2.3366,16.6095,87.5802,h
2.9619,89.5952,112.152,h
2.6443,78.5736,245.8811,h
3.4827,20.616,228.911,h
4.1427,44.9263,315.7514,h
2.4757,26.4472,142.796,h
3.078,17.0072,327.0483,h
2.8991,72.5661,138.6419,h
2.4639,42.442,132.527,h
2.4612,46.1951,102.2483,h
3.1217,17.321,164.423,h
3.0822,29.379,195.946,h
3.0247,4.826,329.079,h
2.7328,29.9812,153.497,h
2.7275,3.1509,137.3411,h
2.7508,2.0598,95.7006,h
2.1693,88.1898,224.1296,h
2.3918,40.3701,195.213,h
3.305,28.1458,319.373,h
3.4084,19.973,267.227,h
2.2135,67.4932,204.762,h
2.5911,61.061,136.387,h
2.7835,44.625,75.0225,h
3.2882,80.917,191.4655,h
2.3589,54.346,244.19,h
3.461,29.6115,369.928,h
2.2508,75.9919,183.5371,h
2.8732,23.681,390.8436,h
3.4115,84.8603,224.5933,h
2.5221,9.7727,163.8698,h
3.7176,11.061,294.38,h
2.7892,4.132,227.756,h
2.9643,30.5008,388.364,h
2.8975,45.0377,231.7221,h
2.7412,88.6277,165.783,h
2.6041,53.618,140.9826,h
2.4822,11.2183,190.068,h
2.5105,81.6645,142.984,h
2.3187,81.6178,220.514,h
3.2392,64.6235,169.7756,h
3.1738,31.811,185.869,h
2.7193,82.5983,96.5846,h
2.549,15.503,206.028,h
3.0159,8.5685,238.5662,h
3.6605,83.2848,221.9228,h
3.6238,64.6514,298.7289,h
3.2201,81.8677,205.6621,h
4.6492,8.992,242.075,h
3.102,58.8046,138.7223,h
4.2954,74.7184,338.6713,h
3.5098,83.9023,220.714,h
3.2215,87.3897,222.152,h
2.836,26.5244,205.6,h
3.2948,35.5998,183.4185,h
3.1793,36.59,214.947,h
2.5099,16.2339,211.03,h
2.4575,13.072,86.3553,h
2.2976,49.8144,179.1399,h
2.6702,63.8494,177.2901,h
2.7039,79.512,201.0388,h
3.1396,86.529,122.929,h
2.7545,23.6908,101.0234,h
2.9141,16.884,110.643,h
2.7376,62.6273,151.776,h
3.6739,72.9736,311.6471,h
2.2881,78.9293,104.2327,h
3.2102,7.212,322.644,h
3.312,17.2507,296.889,h
3.3422,51.0941,333.6983,h
3.3507,1.161,269.186,h
2.4728,39.6144,193.862,h
3.8243,41.5666,222.7026,h
3.2032,85.1638,400.1464,h
3.0251,5.5341,125.694,h
3.4397,26.5495,239.6019,h
3.145,34.7344,196.65,h
3.4741,21.0583,200.6006,h
3.4313,28.1173,168.5184,h
2.1022,47.8106,223.3983,h
2.5315,81.0387,187.3977,h
2.5393,55.654,235.0356,h
2.9652,22.574,314.095,h
2.8719,87.7284,230.66,h
2.6893,12.968,243.848,h
2.9635,34.0127,165.1138,h
3.0671,7.0149,302.977,h
2.7188,26.7655,149.998,h
2.5011,30.172,144.249,h
2.6959,50.741,223.067,h
2.8354,1.16,285.422,h
3.3878,34.157,245.866,h
3.7247,58.0625,242.9225,h
2.3377,34.5949,268.2667,h
3.102,36.3549,140.0659,h
3.016,27.2726,237.014,h
2.3073,82.8196,50.4097,h
2.8672,67.7928,115.8281,h
2.6498,14.33,235.664,h
2.3189,9.7836,77.3638,h
2.8159,8.727,163.378,h
2.6973,84.681,185.9108,h
2.8689,15.3192,255.374,h
2.8678,27.714,167.201,h
2.6222,49.1736,139.3916,h
3.3362,14.6671,448.0295,h
3.0958,2.1684,199.65,h
2.7792,50.444,144.829,h
2.2467,73.397,271.258,h
3.3298,55.337,226.093,h
3.7915,84.0206,397.1679,h
2.7604,26.5125,224.796,h
3.404,45.9324,63.8148,h
3.1365,24.037,276.2012,h
2.1734,40.455,165.9593,h
2.6385,4.201,206.834,h
3.5659,51.523,85.3095,h
3.0067,2.7741,105.3283,h
2.6311,75.4234,172.1233,h
2.7437,54.1745,106.6013,h
2.772,16.0222,321.6529,h
3.1149,61.152,201.385,h
2.4237,54.6864,214.9816,h
2.6042,28.6463,224.704,h
3.2222,85.6332,281.961,h
5.1467,84.4006,29.3581,h
2.6493,15.2498,239.062,h
2.3979,30.585,246.561,h
2.5729,69.07,180.539,h
3.0989,54.3214,262.9294,h
3.2192,33.8333,182.985,h
2.3509,52.8764,116.656,h
2.9104,7.5572,234.2728,h
4.1483,35.959,377.899,h
3.017,72.8974,230.614,h
2.5521,46.2848,241.166,h
2.325,56.7287,219.8924,h
2.8701,88.7812,201.9045,h
2.6097,22.5134,219.7551,h
4.0203,82.2326,43.3838,h
2.5807,24.948,83.1796,h
3.1396,34.7235,153.3301,h
2.7243,25.2228,187.9303,h
3.2224,58.5112,153.4977,h
3.6193,81.6774,423.687,h
3.5393,17.4671,266.17,h
2.4326,10.0018,221.9027,h
3.2064,6.1541,324.0638,h
2.7029,10.2763,121.291,h
2.7364,83.4249,213.43,h
3.4372,80.2115,298.127,h
2.894,42.762,197.43,h
2.7474,26.3532,259.572,h
2.4479,86.9062,124.226,h
3.2287,70.0233,287.039,h
3.2783,84.4635,154.8328,h
2.6243,51.6052,204.983,h
2.7063,67.0881,129.478,h
2.8562,18.4513,174.6495,h
3.135,72.5768,127.54,h
2.7074,41.1638,103.1442,h
3.3935,17.696,353.8896,h
2.5552,83.0695,227.0477,h
2.3901,7.9436,143.109,h
3.2742,32.016,102.767,h
2.6599,69.2793,148.031,h
2.3847,26.664,62.6649,h
2.4976,33.1494,134.543,h
3.2751,14.3037,266.102,h
2.5587,64.078,217.634,h
2.9442,4.1303,120.635,h
2.1845,4.6845,120.8897,h
2.7415,12.6913,206.3461,h
2.7263,24.253,104.861,h
2.6493,83.5162,220.13,h
2.8176,26.0156,66.4015,h
2.5343,54.382,106.48,h
3.2555,48.6832,248.8239,h
2.6571,85.0821,213.083,h
2.8619,50.6926,244.1902,h
2.9703,24.4339,326.794,h
4.0668,39.5605,236.8798,h
3.1655,4.42,247.971,h
2.1869,78.7981,41.2222,h
2.7239,38.723,231.315,h
3.6078,64.5036,152.159,h
2.6569,50.3873,205.7639,h
3.0598,13.2588,291.7109,h
2.7828,32.1443,222.614,h
2.8231,33.4533,164.984,h
2.527,72.5221,197.481,h
2.6613,43.126,180.665,h
4.0972,32.1636,314.7692,h
2.8651,45.9286,294.125,h
2.5211,85.2358,205.4117,h
3.145,14.232,336.631,h
3.2075,6.308,137.73,h
3.7599,7.146,144.318,h
2.4436,18.9516,201.3046,h
3.1708,23.5512,204.824,h
3.1041,27.74,320.482,h
3.3434,34.2794,199.7725,h
3.4879,35.5504,175.6979,h
3.194,36.6345,240.4946,h
2.6051,19.8835,124.4082,h
2.9746,51.8434,155.2164,h
2.3383,58.6985,189.7578,h
4.306,24.028,235.673,h
2.1717,6.478,196.28,h
2.5515,35.7297,193.4381,h
2.4065,43.4992,199.63,h
2.8741,81.8155,209.6312,h
2.4116,51.998,114.486,h
2.6564,77.9632,48.0056,h
2.9278,71.159,148.5766,h
2.5881,22.7032,71.2735,h
3.0438,43.096,284.879,h
2.7582,76.958,210.047,h
2.4917,82.2838,213.7735,h
3.5614,48.1369,291.7171,h
2.7263,13.7997,199.0234,h
2.2889,32.286,148.092,h
2.3375,84.8213,28.173,h
2.9901,68.5852,194.153,h
3.255,6.4404,178.703,h
2.7467,47.7849,74.2929,h
2.7304,12.9206,305.941,h
3.4093,28.6974,309.326,h
3.6372,12.8791,63.5368,h
2.9442,40.1961,172.779,h
3.1299,33.1477,296.903,h
3.2483,7.168,192.7888,h
2.8743,68.283,110.5783,h
3.4487,73.703,157.817,h
3.735,41.5116,274.198,h
2.9455,9.968,218.136,h
3.253,86.0878,290.2365,h
2.6857,70.509,206.867,h
3.6757,21.4663,399.0409,h
2.9504,18.458,94.5246,h
2.9727,68.2897,294.2144,h
3.4298,29.0554,411.468,h
3.9796,4.1832,277.5762,h
3.7669,1.9242,213.1906,h
2.277,69.1463,135.6443,h
2.5226,20.2759,203.8754,h
3.5515,22.1891,307.734,h
3.5264,55.3924,88.6433,h
2.404,77.8145,191.019,h
2.8472,36.6318,106.3597,h
4.0558,51.7033,367.575,h
2.8404,64.627,197.537,h
2.3395,13.9962,152.664,h
2.8122,30.9235,185.8905,h
2.9501,43.786,106.592,h
3.4966,66.4043,254.3488,h
3.3613,70.5314,111.2982,h
2.3222,83.4678,103.1949,h
3.4371,82.1899,299.0168,h
2.9919,66.0965,212.728,h
3.1862,26.414,247.97,h
2.362,7.3532,89.6861,h
3.2999,75.756,286.85,h
3.1204,84.8187,154.1564,h
2.2706,42.213,174.0579,h
2.6493,5.3533,117.588,h
3.3402,68.4675,277.4428,h
2.7439,69.74,169.977,h
2.5321,80.3583,253.204,h
2.857,45.1009,42.9246,h
2.679,47.095,102.318,h
2.5802,8.9121,215.9572,h
2.4844,47.3704,246.0565,h
3.8115,49.983,139.023,h
2.2486,57.7914,179.5325,h
2.1156,74.132,216.08,h
2.1036,69.8405,142.6569,h
2.382,25.4875,201.869,h
2.5419,49.7571,216.4745,h
3.4438,60.596,191.365,h
2.918,7.575,173.622,h
2.8338,82.1786,226.909,h
2.8158,67.0452,221.1503,h
3.1614,58.3464,292.5933,h
2.5862,38.5063,190.8324,h
3.0346,6.665,122.949,h
2.4362,73.705,95.0327,h
3.9101,14.6853,184.562,h
2.8488,4.9446,185.749,h
2.8659,0.1012,286.3199,h
2.6161,2.4229,106.8258,h
3.4752,31.139,368.2216,h
2.8014,30.583,200.5103,h
2.5115,54.3562,176.5708,h
3.333,52.085,249.073,h
3.2674,7.3746,322.915,h
2.5017,71.4902,135.442,h
2.9088,72.1272,281.683,h
2.5776,83.6963,206.77,h
2.9457,39.654,163.181,h
2.3627,80.9855,188.339,h
3.4029,2.444,253.716,h
3.4193,9.872,269.182,h
2.6488,27.876,178.391,h
3.2266,74.8054,145.7859,h
2.2636,76.291,148.879,h
2.7196,50.9751,46.6709,h
3.6128,44.8209,312.1745,h
2.6253,16.392,183.989,h
3.1798,54.4866,176.36,h
3.42,18.6329,254.165,h
2.8215,87.8207,187.4317,h
2.6457,88.5246,129.0679,h
2.8044,28.105,107.4626,h
2.702,30.558,147.225,h
2.3646,66.547,242.763,h
2.642,87.5167,227.25,h
2.3086,68.858,166.511,h
2.9917,57.4598,335.4295,h
2.3023,22.1043,57.8698,h
2.7518,81.5202,156.124,h
3.1771,42.6852,238.5861,h
2.8701,70.2967,215.239,h
2.273,86.4626,77.0838,h
2.4783,85.4662,109.0539,h
2.9023,13.989,287.843,h
3.2786,20.1773,342.1767,h
2.8786,76.5776,69.3105,h
2.3263,56.9999,192.75,h
2.6946,72.1,265.121,h
3.6416,25.0024,380.503,h
4.0169,54.9163,396.9053,h
2.749,62.637,58.5226,h
2.2175,46.8138,178.328,h
2.8021,28.478,245.443,h
2.6469,70.0825,229.436,h
2.4702,85.9225,158.1783,h
2.3943,76.2698,152.0178,h
3.3758,20.0986,128.489,h
2.7774,6.1299,207.815,h
2.7589,55.4077,194.617,h
3.7962,51.6026,355.891,h
3.3094,61.4041,217.7622,h
2.6908,34.3892,109.5826,h
2.4332,28.6542,125.9291,h
2.1404,19.851,206.543,h
2.9435,33.0506,273.8208,h
3.105,77.6631,110.072,h
3.3461,7.5751,336.0893,h
3.5099,0.5786,323.3758,h
2.7275,6.0791,179.726,h
3.6535,21.196,164.315,h
2.1931,12.69,67.1719,h
2.6715,29.9112,124.5232,h
3.5877,8.486,372.951,h
2.1021,31.425,70.2992,h
2.5804,65.5775,155.0392,h
2.8239,42.2232,25.2889,h
2.9692,10.6781,267.7896,h
2.8096,10.579,237.559,h
2.6075,38.088,221.233,h
2.5569,14.967,127.968,h
4.0334,32.0244,278.6976,h
2.6875,26.532,216.315,h
2.616,43.205,140.041,h
2.7239,3.862,175.405,h
2.5397,0.348,148.574,h
2.781,2.5401,145.927,h
2.8055,7.769,355.992,h
2.6064,73.7185,47.71,h
2.3589,54.225,248.094,h
3.5763,51.4494,61.5123,h
2.1658,19.086,91.9877,h
2.8901,11.44,92.0361,h
3.2674,82.8969,279.551,h
2.8606,2.203,164.8244,h
3.1633,81.1201,105.54,h
4.2821,79.259,374.5748,h
2.4271,59.5235,87.6406,h
3.0607,16.798,239.922,h
3.1259,15.2362,340.2056,h
2.6234,18.3516,122.0615,h
2.3883,61.7061,213.428,h
2.7356,34.4077,83.7628,h
3.1054,49.9159,231.6019,h
