@relation magic

@attribute FWidth numeric
@attribute FConc numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
12.9422,0.4148,51.205,h
16.9863,0.4665,0.2951,h
91.1161,0.0689,87.1467,h
11.6158,0.4662,17.5817,h
56.6577,0.1556,17.3582,h
15.8291,0.5846,6.6575,h
9.1907,0.542,50.444,h
11.5827,0.4434,86.7709,h
7.2485,0.3941,70.5676,h
10.1463,0.798,9.4104,h
52.0182,0.1801,34.157,h
54.1181,0.4343,1.9377,h
10.2682,0.621,86.8812,h
11.3238,0.2689,21.3627,h
12.4918,0.4898,72.807,h
27.2944,0.2895,54.3607,h
58.4397,0.2448,17.7354,h
86.495,0.3189,51.0941,h
30.1364,0.1541,9.227,h
49.1045,0.1032,37.48,h
20.1616,0.273,27.74,h
12.024,0.5232,37.6139,h
6.8141,0.74,18.1772,h
6.9718,0.7409,11.394,h
20.4106,0.2534,14.3249,h
9.9358,0.5625,22.2624,h
9.8492,0.4371,56.4482,h
9.9767,0.5094,34.4339,h
23.318,0.2074,4.3736,h
71.7364,0.2074,71.8786,h
16.1945,0.351,4.692,h
65.1777,0.3068,65.22,h
60.8921,0.1346,20.616,h
40.1667,0.1916,39.554,h
10.3526,0.4242,64.0517,h
73.9967,0.0678,76.113,h
158.705,0.0378,48.245,h
11.1963,0.7493,82.4753,h
70.7036,0.179,52.8656,h
8.4941,0.5961,59.0561,h
129.154,0.0209,10.6294,h
9.5801,0.7032,13.107,h
10.0543,0.4705,60.6495,h
28.1192,0.2033,86.1683,h
17.8667,0.1984,37.8377,h
25.1105,0.4205,53.803,h
72.7715,0.2367,39.299,h
11.2845,0.5083,75.1651,h
11.6333,0.3688,12.1225,h
14.4717,0.5504,58.0392,h
6.2789,0.3895,19.0842,h
67.5617,0.2272,58.0271,h
8.6906,0.5186,17.7295,h
14.5438,0.4076,14.4566,h
19.549,0.2444,36.953,h
29.4991,0.2471,74.2777,h
190.139,0.0873,64.5036,h
108.9327,0.1344,88.6873,h
20.1503,0.3768,5.3011,h
9.8637,0.6486,86.9053,h
6.497,0.5954,46.056,h
36.9102,0.2003,39.656,h
22.4878,0.3863,18.4264,h
32.1303,0.2943,4.8914,h
90.6032,0.1416,47.5204,h
8.4717,0.4938,18.2632,h
65.3239,0.2062,81.5658,h
25.6879,0.3055,17.2847,h
11.7898,0.5336,81.5248,h
17.8171,0.3931,71.6297,h
23.3396,0.3018,24.9723,h
14.9721,0.2405,60.0453,h
28.2962,0.2965,2.759,h
29.4759,0.2159,7.8958,h
15.0929,0.3444,11.4237,h
11.243,0.5163,4.8399,h
12.6657,0.3477,67.365,h
57.0209,0.3685,45.4631,h
0,0.7885,75.1481,h
11.8458,0.4924,18.5888,h
9.6927,0.6277,42.3649,h
6.3588,0.7827,34.2326,h
14.9294,0.4131,27.0738,h
49.4871,0.2931,40.3129,h
13.1456,0.5256,75.798,h
61.4382,0.2205,43.0835,h
28.2944,0.3337,39.109,h
25.0436,0.3865,66.0689,h
105.3182,0.035,87.6361,h
55.2736,0.2084,2.9542,h
7.412,0.5088,61.1569,h
13.9316,0.4182,8.058,h
16.9147,0.3501,23.0687,h
20.3705,0.34,3.4862,h
9.5118,0.8176,54.421,h
27.9552,0.3148,50.487,h
50.3368,0.2438,56.64,h
17.5545,0.3876,89.1354,h
21.4883,0.2579,37.064,h
9.1221,0.8621,43.271,h
57.9875,0.0638,51.049,h
37.1935,0.3259,4.738,h
70.1961,0.1249,39.2697,h
6.3752,0.5835,43.948,h
8.3238,0.471,89.2172,h
10.8591,0.4598,9.962,h
29.9931,0.237,14.134,h
95.9107,0.1067,2.7197,h
10.02,0.4054,5.0986,h
12.2936,0.4283,67.8016,h
14.0879,0.4302,37.8387,h
11.1326,0.7475,66.9514,h
5.8239,0.6051,59.3561,h
90.203,0.1343,80.4185,h
8.7369,0.5838,83.4883,h
20.717,0.1923,58.0482,h
15.0925,0.5216,36.3083,h
41.7495,0.1178,59.614,h
17.3823,0.3547,27.9949,h
8.7244,0.4666,2.3339,h
8.0247,0.4846,34.4267,h
10.4497,0.606,40.5029,h
16.6452,0.4411,41.666,h
24.8759,0.3309,54.9384,h
9.1898,0.1791,63.7323,h
31.2607,0.3523,7.5012,h
13.4791,0.4213,83.3126,h
56.3396,0.1647,6.8589,h
12.8095,0.4302,81.871,h
7.4784,0.5059,51.6052,h
11.6714,0.299,58.114,h
7.8764,0.4848,50.5844,h
108.123,0.2043,2.4385,h
13.6759,0.245,73.7683,h
78.9997,0.0535,86.2535,h
73.6335,0.0832,63.8379,h
23.6894,0.1709,44.6544,h
9.5221,0.4532,75.5099,h
19.5462,0.3817,80.3933,h
12.0209,0.7034,62.2473,h
17.5581,0.3874,73.7828,h
46.8813,0.2021,49.9159,h
11.5373,0.6306,57.816,h
9.9051,0.4054,82.0562,h
18.6159,0.4626,74.765,h
13.9277,0.6169,74.5814,h
20.7426,0.2583,36.7293,h
45.9078,0.4385,37.4091,h
22.6076,0.2482,45.9251,h
18.9061,0.3894,55.657,h
16.6473,0.4168,71.6362,h
14.3809,0.635,17.8318,h
14.9198,0.4632,62.8382,h
46.4801,0.2615,15.2121,h
94.1347,0.0686,89.7222,h
10.7729,0.5023,79.51,h
39.7475,0.1506,2.6241,h
40.6034,0.3393,20.2614,h
61.4667,0.1581,76.1339,h
14.2429,0.5048,29.618,h
23.6129,0.28,89.0528,h
7.9556,0.549,62.941,h
33.1739,0.1545,61.522,h
9.3591,0.6197,19.615,h
10.8151,0.2891,17.1893,h
12.5323,0.5012,13.8325,h
49.8072,0.192,84.7875,h
11.8425,0.3212,50.727,h
12.8378,0.5591,27.4814,h
44.8406,0.1914,3.2487,h
27.9342,0.2944,8.2156,h
18.2914,0.359,73.5459,h
8.5086,0.5626,68.843,h
21.5611,0.3811,59.9798,h
28.8084,0.4123,1.7188,h
1.6143,0.6073,80.2955,h
48.6038,0.1596,57.104,h
11.1386,0.5687,44.108,h
17.115,0.282,3.39,h
23.8181,0.2171,43.175,h
10.1453,0.4161,14.807,h
65.8168,0.0943,73.3694,h
22.8592,0.2806,70.6219,h
21.0441,0.1808,49.193,h
14.3798,0.4829,61.9346,h
9.6414,0.3731,15.5932,h
25.5985,0.2279,13.989,h
16.8281,0.5329,15.229,h
8.9079,0.5205,7.3189,h
14.5589,0.3863,20.0817,h
4.6982,0.7266,32.0593,h
5.2495,0.6852,54.6922,h
19.1477,0.3481,5.585,h
19.2696,0.3807,16.0832,h
34.2727,0.1961,44.9107,h
20.7197,0.321,21.6796,h
87.5812,0.0808,73.4484,h
9.391,0.4493,81.7432,h
22.7398,0.2798,38.3974,h
9.1466,0.4595,62.3261,h
8.1712,0.4593,40.3223,h
13.8284,0.5226,56.4072,h
58.4529,0.184,27.5121,h
32.1401,0.2561,55.5014,h
32.9711,0.1428,43.3579,h
15.4531,0.4183,61.1034,h
8.9596,0.5994,65.0487,h
2.7156,0.4514,26.8693,h
8.6417,0.2546,74.5841,h
10.3693,0.6478,56.8778,h
12.0387,0.3505,49.227,h
40.8371,0.1393,74.9474,h
13.0366,0.5556,7.6756,h
3.5838,0.673,53.6823,h
21.9795,0.2256,48.6832,h
14.3894,0.3925,50.6983,h
19.7107,0.2887,63.1147,h
12.9871,0.2942,20.6182,h
37.5284,0.2428,26.715,h
9.5484,0.6676,66.465,h
85.1507,0.1072,14.8284,h
46.4922,0.2125,2.157,h
95.6413,0.2038,12.0447,h
27.0328,0.2257,8.5969,h
53.0801,0.1494,20.0986,h
18.5694,0.4461,75.191,h
15.9579,0.3606,38.8507,h
73.0625,0.242,2.116,h
27.2006,0.1781,9.051,h
12.3282,0.4893,87.4535,h
36.9455,0.2488,53.274,h
74.3316,0.1688,49.2403,h
9.7899,0.6078,1.7684,h
7.3947,0.7551,9.768,h
20.7914,0.2006,18.6886,h
20.9866,0.2776,49.9795,h
9.4129,0.4044,31.528,h
14.3146,0.2785,70.6187,h
103.7316,0.0938,56.1828,h
10.3316,0.5671,26.81,h
41.9392,0.1874,10.5036,h
24.9371,0.3901,14.1207,h
42.573,0.2253,22.8369,h
24.1899,0.3443,29.3893,h
10.1845,0.4463,67.887,h
19.039,0.4749,86.5376,h
34.7242,0.1548,66.9981,h
19.3423,0.3512,47.4316,h
33.7706,0.1738,72.2367,h
8.7742,0.5725,83.5747,h
12.3937,0.3401,46.929,h
9.8567,0.4093,29.761,h
17.3855,0.252,44.7425,h
9.6666,0.5827,71.4902,h
48.8868,0.2222,8.864,h
11.8989,0.4655,35.3166,h
11.7373,0.6925,10.8112,h
9.3311,0.7557,72.2134,h
16.8032,0.434,16.694,h
10.6916,0.5114,75.856,h
15.1381,0.483,51.93,h
17.2986,0.3238,18.8023,h
74.7318,0.0775,3.801,h
15.7717,0.4176,65.015,h
125.694,0.0588,75.4364,h
63.2093,0.1598,5.3315,h
65.7812,0.2501,21.8933,h
9.597,0.6199,80.3279,h
7.737,0.4963,33.111,h
9.6824,0.4197,17.236,h
18.8217,0.3374,26.1555,h
16.4543,0.5695,14.441,h
57.936,0.1536,3.8061,h
111.427,0.2072,88.2932,h
67.5348,0.1339,16.946,h
14.0756,0.2059,47.047,h
24.7358,0.2343,70.7062,h
9.5828,0.3645,32.658,h
19.2901,0.3504,20.49,h
18.1839,0.4355,37.0526,h
33.0323,0.3769,24.4339,h
44.5141,0.1327,59.2784,h
25.0515,0.1881,53.4656,h
12.2329,0.7852,64.1865,h
0.6134,0.7755,53.5629,h
17.0519,0.3994,74.1519,h
15.2121,0.4601,79.4397,h
34.8344,0.4393,55.2123,h
34.7788,0.193,30.6782,h
10.7816,0.777,48.284,h
23.5062,0.1993,61.296,h
5.2287,0.3411,41.862,h
66.0868,0.2069,59.2365,h
11.9883,0.488,46.799,h
13.4355,0.4476,31.449,h
8.0944,0.8311,83.6015,h
10.8836,0.6092,49.59,h
54.469,0.1725,15.2636,h
15.6266,0.4009,50.1467,h
33.8832,0.2372,40.1133,h
20.8086,0.341,45.0675,h
15.2759,0.3116,17.0517,h
15.5835,0.3324,71.1767,h
8.6998,0.541,26.937,h
11.7424,0.5273,74.723,h
5.7126,0.5539,7.7667,h
22.8684,0.3632,45.6028,h
13.5697,0.4335,57.2494,h
97.3064,0.2002,54.9324,h
115.051,0.1,84.6519,h
12.8554,0.5495,58.573,h
24.6138,0.2723,28.8291,h
24.1995,0.2314,0.6035,h
14.4721,0.4086,0.374,h
79.5291,0.2309,89.2721,h
13.6746,0.4816,54.046,h
10.8968,0.4896,24.8625,h
7.8036,0.591,65.4062,h
77.8658,0.1272,2.1259,h
10.3327,0.3456,72.8416,h
9.7433,0.4805,46.2192,h
17.3386,0.5869,46.2043,h
15.0892,0.2888,73.6778,h
65.3651,0.0666,61.4059,h
10.2432,0.533,82.8252,h
82.888,0.1437,23.601,h
26.0742,0.2135,5.6355,h
16.9062,0.4008,29.5189,h
33.1213,0.1125,65.1453,h
11.5495,0.4113,86.2306,h
11.084,0.5219,2.0718,h
7.1877,0.6321,55.4616,h
95.4667,0.1004,50.3906,h
17.0195,0.2963,45.6635,h
73.5958,0.174,18.216,h
9.0402,0.8336,17.5103,h
11.5999,0.7082,50.2015,h
10.8815,0.7457,30.803,h
19.9338,0.2733,66.37,h
20.4109,0.3234,23.934,h
65.3719,0.144,21.347,h
26.638,0.1929,57.8684,h
15.1615,0.381,64.7773,h
11.2437,0.6261,5.9344,h
105.708,0.0348,67.9337,h
24.3115,0.3782,60.0972,h
0,0.671,59.9195,h
24.0967,0.3392,74.1019,h
14.4772,0.3891,14.4039,h
79.9487,0.1989,51.7611,h
12.9627,0.4753,80.9807,h
10.7404,0.3217,19.3026,h
5.5862,0.8092,83.602,h
19.1408,0.3883,30.8151,h
32.7179,0.1596,15.94,h
35.3517,0.2074,11.2415,h
45.9107,0.1343,32.3596,h
24.4595,0.3554,57.6423,h
11.1271,0.4074,30.1263,h
7.9354,0.5556,57.4271,h
17.2568,0.3066,55.4077,h
104.1048,0.1175,31.9716,h
21.375,0.2413,68.2604,h
10.6451,0.5091,46.1961,h
10.8874,0.4412,70.9211,h
8.798,0.4175,80.5241,h
23.9292,0.3375,73.9862,h
12.4821,0.6507,6.794,h
96.2985,0.4571,60.221,h
35.7363,0.3822,84.007,h
35.0592,0.1195,16.7216,h
16.6622,0.3049,40.497,h
74.9455,0.1724,79.5444,h
11.8649,0.4262,18.5286,h
12.9688,0.5131,10.1501,h
12.2636,0.5307,15.3056,h
46.9254,0.211,10.196,h
9.4568,0.49,37.396,h
62.9668,0.1251,13.6229,h
25.005,0.2535,88.9264,h
20.8685,0.3936,15.5872,h
25.0266,0.2114,77.1579,h
46.2426,0.1969,14.232,h
22.1405,0.2104,24.717,h
11.4767,0.5486,55.1028,h
52.2684,0.3072,55.164,h
122.43,0.1106,81.2919,h
63.7584,0.3313,30.6207,h
10.5595,0.4697,82.9011,h
20.7738,0.4866,9.7574,h
58.09,0.0909,63.601,h
6.6551,0.5523,29.3522,h
12.4807,0.576,72.1787,h
69.6064,0.1559,83.4122,h
0.3877,0.559,52.4433,h
7.547,0.494,49.5059,h
26.0503,0.1952,66.6318,h
15.2109,0.7216,56.054,h
7.9783,0.704,3.734,h
14.6855,0.5023,45.9009,h
10.1039,0.5829,10.9199,h
81.9078,0.2256,31.156,h
50.4449,0.14,48.9907,h
9.3392,0.5282,88.2904,h
10.0706,0.4936,18.772,h
111.603,0.1744,34.1,h
11.1832,0.6651,13.143,h
17.4326,0.2653,5.5791,h
10.5655,0.6181,64.519,h
15.4552,0.6764,83.1994,h
52.4411,0.0866,33.838,h
15.2824,0.347,66.8335,h
139.436,0.0901,66.528,h
26.9852,0.4415,49.8155,h
11.5535,0.3883,79.4669,h
9.0242,0.5506,88.2202,h
36.0632,0.3215,28.521,h
15.051,0.3756,83.156,h
12.0761,0.5608,7.599,h
8.6738,0.7406,36.908,h
9.2039,0.3993,67.939,h
22.0892,0.3555,63.5579,h
21.2618,0.2602,83.4293,h
5.5751,0.7069,35.9056,h
12.8827,0.5573,77.826,h
8.8863,0.4593,15.616,h
12.9407,0.4184,15.2077,h
14.5626,0.4806,86.7802,h
20.4502,0.4475,56.1142,h
48.9676,0.2098,2.8296,h
6.0402,0.6226,68.6197,h
27.2217,0.2049,85.7234,h
35.0583,0.3656,38.3465,h
14.5533,0.2374,82.2647,h
11.8139,0.5041,18.7259,h
16.5732,0.7327,36.1593,h
9.4621,0.5021,45.1624,h
68.3604,0.1561,5.338,h
38.0251,0.171,36.8162,h
64.1847,0.1549,69.087,h
12.6979,0.5535,64.164,h
19.8869,0.643,16.183,h
64.5524,0.1674,40.1469,h
9.8713,0.395,46.4487,h
21.1515,0.1727,75.3651,h
35.725,0.4203,38.0633,h
61.0977,0.1698,88.191,h
10.1463,0.5923,34.2505,h
84.4021,0.1355,8.5801,h
23.8082,0.28,62.6273,h
24.4917,0.2968,21.809,h
15.5808,0.4428,71.4978,h
33.5751,0.2425,19.973,h
12.6139,0.6832,70.6207,h
43.4603,0.1609,64.0311,h
14.9777,0.3858,20.3408,h
34.7276,0.1673,16.8359,h
9.5862,0.5272,37.1494,h
74.7154,0.3362,39.7586,h
11.5377,0.7167,36.4138,h
16.9201,0.3539,4.7291,h
1.2858,0.5179,43.7638,h
18.4628,0.2631,4.4581,h
10.6337,0.3386,18.458,h
0,0.7481,70.089,h
16.0964,0.521,16.065,h
10.9253,0.2901,49.635,h
26.0549,0.1257,60.3731,h
49.8927,0.2913,32.9065,h
10.2012,0.5932,88.3435,h
52.1181,0.3027,1.771,h
43.8185,0.2093,1.8856,h
60.9902,0.2267,45.2897,h
36.8068,0.2995,60.4176,h
16.7137,0.3908,20.185,h
4.4121,0.747,51.5765,h
14.6255,0.424,30.585,h
49.7622,0.2135,33.4438,h
10.4472,0.4761,50.4959,h
34.9162,0.2027,25.116,h
1.5787,0.7428,81.0387,h
57.1152,0.1555,8.6749,h
18.0776,0.3443,85.4906,h
11.8347,0.5915,24.712,h
12.9566,0.6667,77.9739,h
76.5568,0.1123,82.1691,h
9.9638,0.5993,32.373,h
30.1159,0.1217,2.0516,h
10.9602,0.7666,22.962,h
32.1315,0.131,45.4669,h
16.858,0.3768,61.8555,h
24.6852,0.2585,8.987,h
18.7115,0.4138,35.4637,h
11.1994,0.4677,32.6759,h
13.3756,0.3477,76.9572,h
11.3677,0.282,25.3002,h
12.9345,0.37,55.1081,h
20.2547,0.3426,18.4979,h
10.5814,0.533,63.2577,h
15.2298,0.5445,62.6349,h
91.4597,0.0442,67.0593,h
17.8972,0.3121,35.137,h
11.2214,0.4757,47.624,h
21.3195,0.259,21.5767,h
11.9504,0.4527,47.4256,h
52.1726,0.2979,15.6468,h
26.6171,0.2664,35.8313,h
82.5048,0.0341,20.6021,h
24.6377,0.4153,27.4646,h
79.1401,0.1536,37.5126,h
8.5572,0.6981,60.5809,h
14.8031,0.5498,72.0368,h
44.2798,0.1331,15.6243,h
12.9431,0.3828,53.097,h
65.7777,0.1764,25.926,h
17.4376,0.3146,64.8607,h
25.7855,0.3194,28.909,h
15.1407,0.4401,73.441,h
86.838,0.1332,44.9263,h
34.9366,0.2307,13.195,h
13.9436,0.4193,69.3172,h
7.9127,0.7175,59.7642,h
19.3138,0.2595,82.1317,h
41.8272,0.1693,58.5794,h
108.762,0.0479,47.536,h
17.3545,0.2877,78.4099,h
25.1713,0.5287,30.2859,h
36.2847,0.3339,77.0245,h
12.5784,0.4583,41.9699,h
26.6227,0.199,34.3564,h
73.0943,0.1821,83.6042,h
10.7648,0.5844,88.6601,h
11.9848,0.2902,79.928,h
35.8997,0.1808,56.3522,h
65.7484,0.0566,58.162,h
12.8985,0.5567,55.0925,h
15.8683,0.4792,5.39,h
102.19,0.1594,56.8342,h
27.2539,0.1481,61.152,h
10.6402,0.3853,44.2994,h
36.4627,0.2731,9.0153,h
11.3111,0.579,77.1764,h
12.7498,0.4859,7.275,h
23.1756,0.5719,6.8391,h
30.5252,0.2264,9.0744,h
33.6703,0.0542,49.983,h
6.5603,0.893,30.897,h
66.078,0.152,57.8273,h
17.7954,0.6373,66.7342,h
116.872,0.0682,49.6546,h
8.8107,0.5369,50.3175,h
55.9569,0.2763,56.5301,h
69.5269,0.092,2.786,h
16.3463,0.3171,39.069,h
0,0.8078,51.791,h
12.5664,0.5061,12.14,h
8.7167,0.3082,26.0663,h
43.0005,0.3137,34.2628,h
68.1438,0.0859,28.5987,h
15.1463,0.3893,81.5258,h
11.6,0.3897,30.9746,h
10.0088,0.4247,36.865,h
11.8207,0.5212,79.532,h
10.9846,0.6371,88.4385,h
25.963,0.1852,54.7402,h
15.906,0.389,45.4182,h
35.1266,0.1493,17.4836,h
9.1581,0.3848,9.2116,h
12.0172,0.5206,52.2331,h
11.3427,0.7331,56.408,h
8.2925,0.4268,87.6187,h
12.0112,0.3352,68.528,h
6.3427,0.7271,31.7306,h
10.423,0.3191,67.742,h
25.4601,0.1677,78.9235,h
22.3215,0.1931,58.805,h
128.6088,0.1122,64.2588,h
110.27,0.0588,76.0489,h
26.5362,0.1298,35.5998,h
60.9879,0.1042,84.4635,h
11.9745,0.3875,86.6743,h
44.616,0.1777,41.76,h
21.3805,0.4446,53.7318,h
11.4074,0.393,37.6215,h
12.6864,0.4015,46.9348,h
16.6318,0.224,23.1963,h
18.0132,0.4742,79.495,h
15.6017,0.4275,8.2347,h
30.0108,0.3033,14.8993,h
19.1032,0.4527,51.46,h
77.0001,0.0506,49.472,h
9.3966,0.3624,59.8563,h
17.3779,0.3372,46.7456,h
11.9656,0.4826,74.435,h
24.6661,0.256,33.6345,h
61.8344,0.0898,88.5362,h
119.621,0.0351,14.9677,h
11.1166,0.4457,36.4037,h
9.3826,0.4031,78.4692,h
53.1675,0.1614,28.2495,h
8.7507,0.4003,44.449,h
10.2014,0.3495,70.7993,h
9.1355,0.5567,89.2587,h
6.9794,0.8245,19.662,h
10.9906,0.6095,74.324,h
63.9595,0.0858,22.804,h
69.8462,0.0626,69.7942,h
54.1217,0.2215,17.2241,h
126.793,0.1731,76.5015,h
12.547,0.832,60.9684,h
112.6234,0.1438,67.6091,h
14.7872,0.6636,64.0754,h
13.7841,0.3398,16.1581,h
28.8437,0.2431,7.3746,h
6.3492,0.6715,87.2831,h
13.803,0.6194,33.2851,h
18.2765,0.4234,87.7929,h
12.2386,0.367,24.6072,h
40.5375,0.1244,8.9368,h
14.2438,0.6991,10.8162,h
48.0852,0.1229,28.1069,h
6.923,0.7509,52.024,h
22.097,0.2552,62.159,h
19.1267,0.3491,42.689,h
41.647,0.1049,88.1303,h
93.566,0.1041,51.523,h
99.6185,0.0871,68.8813,h
33.6844,0.1496,5.1881,h
8.0294,0.7284,87.9114,h
45.014,0.3058,21.0841,h
29.9655,0.1822,70.587,h
12.4114,0.5972,11.8816,h
12.187,0.4531,83.101,h
16.0956,0.457,29.9812,h
72.0185,0.186,56.568,h
82.5347,0.0987,73.6304,h
75.412,0.1082,14.2737,h
24.5233,0.2502,15.2362,h
62.916,0.2843,41.879,h
171.9848,0.0501,85.8723,h
41.2888,0.2255,5.3595,h
56.1199,0.1241,32.0244,h
6.1255,0.4622,48.223,h
11.447,0.5606,47.8615,h
47.0288,0.244,33.4914,h
8.3714,0.6618,7.024,h
27.2441,0.4562,21.9175,h
133.3309,0.143,75.0874,h
56.7609,0.1696,68.8075,h
6.9295,0.7326,75.894,h
23.7415,0.452,62.084,h
16.5006,0.3352,6.4812,h
84.342,0.2614,78.7196,h
33.654,0.1877,32.325,h
11.723,0.6971,8.9121,h
0,0.859,27.123,h
11.9934,0.2476,37.1283,h
10.4188,0.7861,17.901,h
14.2468,0.5131,5.94,h
68.7333,0.1282,25.5154,h
19.3642,0.317,80.8997,h
7.8451,0.5835,76.2698,h
10.2911,0.6288,26.539,h
10.0448,0.5466,58.2024,h
30.3326,0.5035,24.2187,h
6.389,0.5194,47.6534,h
75.7229,0.2217,71.158,h
10.5041,0.685,62.1048,h
36.4683,0.164,30.4817,h
41.8692,0.3423,26.902,h
7.9008,0.4287,74.8965,h
90.0659,0.0525,24.028,h
13.303,0.325,49.759,h
112.7797,0.1978,31.1675,h
56.024,0.0875,62.358,h
64.5416,0.081,22.611,h
36.1014,0.3273,57.3832,h
82.3047,0.1836,51.6996,h
8.99,0.6408,61.917,h
27.7107,0.2185,44.96,h
28.1733,0.2213,29.3407,h
20.2817,0.3716,89.8116,h
49.0783,0.1478,70.412,h
6.043,0.7533,82.5746,h
33.988,0.278,89.3256,h
11.9435,0.4797,74.6084,h
11.5379,0.5104,8.847,h
44.5917,0.4261,1.9568,h
73.6773,0.0864,13.8859,h
12.66,0.3951,81.1363,h
24.7948,0.334,16.0577,h
19.1171,0.3582,65.8553,h
14.1129,0.4409,18.423,h
10.9279,0.3289,78.8667,h
12.2934,0.5184,61.12,h
83.4298,0.1799,85.7578,h
12.0888,0.4855,49.1065,h
72.165,0.083,58.771,h
23.5005,0.294,7.1191,h
34.6176,0.2026,62.7682,h
14.0075,0.7544,28.01,h
27.8293,0.1771,55.8469,h
11.2998,0.2415,45.422,h
21.0161,0.3517,55.4574,h
9.5357,0.5873,72.58,h
18.2896,0.3103,37.5814,h
14.1785,0.4482,8.7792,h
10.3735,0.795,42.477,h
99.8859,0.0139,38.281,h
7.0436,0.5201,1.9919,h
9.0132,0.6088,69.4158,h
9.7318,0.5949,10.6763,h
6.9041,0.5513,87.0836,h
31.3302,0.2273,21.4301,h
29.9777,0.2295,42.802,h
8.1638,0.4751,68.8752,h
11.9014,0.2525,87.7284,h
57.4915,0.1251,37.7404,h
19.5013,0.3385,2.7376,h
17.2458,0.3899,48.0699,h
20.271,0.447,37.2179,h
35.5809,0.2854,16.0535,h
7.2247,0.2433,24.7205,h
10.6554,0.4354,77.2659,h
56.7782,0.2225,7.5049,h
15.5228,0.4674,30.4676,h
42.5478,0.1781,17.244,h
12.7947,0.4969,40.8358,h
7.9973,0.8124,0.2327,h
16.565,0.2822,77.811,h
15.2743,0.3013,72.0462,h
26.6977,0.463,18.4025,h
19.0874,0.3117,77.979,h
11.4279,0.7848,88.1266,h
18.3348,0.4886,74.6715,h
24.1072,0.2526,28.7573,h
11.2749,0.4955,54.0046,h
10.1502,0.4755,42.4078,h
119.746,0.0875,46.165,h
18.2909,0.3771,6.3241,h
5.002,0.5691,65.104,h
11.8179,0.6274,15.5513,h
11.4607,0.6406,4.3202,h
9.9475,0.6811,12.7435,h
5.5127,0.6296,60.5154,h
116.4147,0.1929,57.8297,h
60.8685,0.1207,57.1915,h
15.3571,0.4352,52.0461,h
11.7379,0.5513,76.565,h
12.2639,0.5824,23.0186,h
19.222,0.461,85.3837,h
17.1708,0.4659,56.435,h
96.6374,0.1783,45.5411,h
9.454,0.6047,48.485,h
19.0995,0.3098,22.1294,h
25.5368,0.1839,57.7969,h
46.7544,0.138,40.92,h
12.1569,0.4166,14.33,h
14.8371,0.2308,38.4564,h
9.7269,0.3899,54.7763,h
39.3619,0.1716,72.0321,h
35.1044,0.1431,31.499,h
12.906,0.4565,69.8269,h
82.4579,0.308,62.6572,h
13.6537,0.3994,45.9192,h
9.9435,0.56,15.9265,h
57.0586,0.0737,67.313,h
15.3646,0.2529,73.9986,h
57.9652,0.19,14.2855,h
48.1211,0.1967,83.2013,h
9.1958,0.6644,83.8058,h
16.8564,0.3491,88.1063,h
13.0743,0.5431,45.8852,h
88.347,0.0686,2.46,h
37.1163,0.2088,48.194,h
72.8596,0.0831,43.207,h
16.5301,0.2345,66.843,h
21.6678,0.2794,20.8941,h
30.2021,0.1779,0.157,h
12.1331,0.5,59.639,h
9.2012,0.8239,51.8845,h
56.2383,0.2649,11.843,h
24.2199,0.2907,26.5125,h
10.4807,0.6709,41.9365,h
45.1787,0.2302,3.3289,h
9.1386,0.488,1.3797,h
12.5396,0.2813,66.513,h
11.3657,0.4765,24.4896,h
9.8644,0.669,61.1094,h
14.0104,0.5029,31.7151,h
7.3068,0.7122,68.0969,h
78.9017,0.2328,66.182,h
3.5016,0.7278,38.5683,h
7.0755,0.6478,80.2869,h
43.5335,0.3026,66.511,h
88.2878,0.2205,18.736,h
5.9553,0.5269,3.1509,h
16.0466,0.2043,52.8842,h
4.6139,0.6909,88.4132,h
40.4598,0.1857,46.4011,h
20.599,0.3975,39.788,h
7.4823,0.7435,75.056,h
32.364,0.3028,29.5269,h
60.1079,0.1419,33.8333,h
6.8523,0.4291,56.2381,h
17.6929,0.336,25.7451,h
13.8457,0.5647,42.765,h
27.6203,0.2132,18.2276,h
9.6924,0.4414,15.2822,h
12.091,0.4189,88.3359,h
11.4175,0.3482,64.94,h
10.0127,0.4139,44.4455,h
20.8227,0.2995,76.7657,h
18.9025,0.38,23.8125,h
23.4911,0.3469,65.929,h
15.7169,0.3912,69.3228,h
62.2837,0.203,60.3232,h
22.3755,0.3116,52.436,h
10.6632,0.4192,68.5811,h
11.6641,0.4125,58.16,h
10.6377,0.7768,66.85,h
4.9075,0.7805,22.1043,h
13.8266,0.5105,50.8313,h
7.3071,0.7457,31.55,h
6.5971,0.7291,74.508,h
11.8162,0.5584,82.1892,h
18.731,0.4239,5.1352,h
117.4295,0.0723,45.0938,h
20.0218,0.2921,19.7802,h
26.9346,0.5308,1.4074,h
9.7005,0.4069,15.4031,h
71.642,0.0582,35.1456,h
0,0.7632,82.9932,h
26.3635,0.1852,89.8538,h
20.7054,0.2462,43.721,h
27.9507,0.2459,8.0384,h
7.1269,0.6523,76.7026,h
19.832,0.3643,86.9442,h
18.4388,0.4506,22.4767,h
58.3488,0.3163,20.4454,h
12.7107,0.4805,27.186,h
12.6648,0.4466,67.536,h
101.016,0.1625,50.4247,h
24.2818,0.3795,31.598,h
31.4546,0.1686,37.027,h
5.9653,0.4206,83.3564,h
14.562,0.5053,39.0139,h
