@relation magic

@attribute FLength numeric
@attribute FM3Long numeric
@attribute FM3Trans numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
18.1865,-16.0789,-5.9486,83.5322,h
24.2923,7.6735,2.5994,37.1321,h
98.8028,44.0962,-14.2972,81.1201,h
38.9227,31.4526,-9.8763,8.727,h
24.2832,10.5588,4.4065,52.921,h
149.4514,-117.2844,-39.1922,86.6215,h
106.05,46.5714,-13.9215,21.0535,h
61.5879,32.0415,-7.4284,84.9996,h
20.2095,8.9677,-9.7643,10.6952,h
34.6358,7.0115,-9.4341,44.7503,h
59.8906,49.6425,28.8513,51.9758,h
15.5488,-13.6136,-6.3545,42.4488,h
64.9935,56.6156,5.5956,25.5893,h
16.0737,18.7109,-7.4791,22.455,h
13.5634,-2.7401,11.8423,33.723,h
16.2152,-13.129,-0.104,45.8852,h
53.5342,51.7397,12.6183,14.8433,h
57.7175,42.8557,-38.4278,41.76,h
52.0233,-21.0838,-12.5173,2.1899,h
93.5335,-92.9725,13.7118,3.4326,h
44.7389,15.9443,7.3442,80.5241,h
27.1305,18.99,13.1505,83.1739,h
85.7372,39.184,13.9181,20.6114,h
47.1809,45.9605,11.9238,4.5803,h
126.634,108.946,47.2243,65.741,h
20.5081,-12.8854,7.3086,37.6139,h
105.299,56.1306,-31.8837,25.87,h
56.6726,56.3142,15.4165,10.2461,h
42.9187,-29.7166,-15.8674,63.1147,h
105.5069,-52.7838,-16.1497,64.6235,h
123.2463,52.5229,21.8527,5.3595,h
86.7454,-35.4173,-22.9529,10.7988,h
149.8725,-144.6621,74.0211,88.6655,h
69.7257,49.1708,-12.2346,22.17,h
49.4643,-20.3002,17.623,43.721,h
21.1245,-13.8785,5.3297,88.3116,h
150.3023,107.5506,17.1627,25.3045,h
16.7566,0.1543,6.7419,48.504,h
76.0088,46.8498,19.7885,42.611,h
118.1798,-146.5194,11.6968,27.9287,h
25.4615,1.3408,5.5778,2.1818,h
21.646,15.2416,-10.377,66.525,h
188.4315,-142.1801,-16.3953,49.1373,h
16.716,19.7116,10.2545,66.6151,h
180.4935,-217.4087,-18.2737,33.4184,h
41.0662,19.7613,6.7821,2.123,h
17.7926,-8.0966,11.1834,40.877,h
44.1958,17.5572,12.1674,75.451,h
27.1438,26.5492,6.8763,16.3242,h
79.8789,48.3437,16.233,65.2268,h
30.8287,28.3289,-8.6426,1.459,h
27.9888,-6.5693,-5.0081,46.9345,h
179.992,-114.388,37.5789,5.1421,h
55.1571,-50.4968,13.9047,79.495,h
33.0251,15.0023,-6.7082,0.2951,h
113.6923,65.6331,-17.7282,1.7329,h
20.5164,8.2034,-6.174,74.934,h
21.8269,0.0383,-7.6746,53.6823,h
29.2428,27.2815,-10.2098,14.4655,h
191.1625,-159.7142,37.5993,6.8004,h
117.902,117.519,19.4267,57.1777,h
18.6481,6.526,4.0545,12.314,h
213.889,-198.786,-73.4482,62.4386,h
70.1731,34.9551,-11.2084,9.611,h
35.3626,-17.3505,-1.1125,85.0826,h
42.5547,18.0841,-5.8287,84.6029,h
63.4427,47.6716,33.2136,62.084,h
109.965,55.547,94.3075,56.568,h
12.2144,-11.0351,-5.4896,76.9712,h
35.8431,-27.5521,-18.0018,12.2384,h
16.5961,-2.4244,5.8007,49.9948,h
37.2097,11.6813,16.7966,66.6454,h
27.5146,33.0422,-6.398,50.3004,h
174.353,-191.937,44.7443,8.0578,h
41.9913,41.1898,-4.3532,3.9992,h
18.2285,4.6436,-0.0001,79.4702,h
94.3067,76.663,27.8614,49.8113,h
30.7731,25.1084,-6.6434,30.1263,h
59.9682,-23.2354,29.3837,33.4914,h
137.7972,-121.8202,-31.5934,51.3917,h
69.9437,41.9677,-1.2723,0.0502,h
16.9162,15.7504,-4.4211,2.3781,h
21.0158,-6.1056,-4.8425,5.571,h
35.9852,-22.0308,-5.5179,60.5251,h
19.8446,-8.0277,-10.3793,23.0443,h
48.0197,33.6538,7.3235,32.779,h
25.3405,-35.9311,18.0572,14.1207,h
17.2008,13.1378,8.7957,87.4928,h
96.9419,77.0775,-23.2123,7.0149,h
32.889,1.9906,10.7668,21.5094,h
103.071,64.7012,23.9835,20.3454,h
16.1811,14.1795,-6.5555,19.4003,h
118.105,92.8722,-9.8269,86.7108,h
83.9567,76.965,-19.495,81.213,h
92.4333,-93.9161,-18.488,22.5175,h
245.8117,-244.8445,86.856,56.911,h
25.2494,18.1864,12.6458,2.9235,h
47.0562,35.8008,-10.812,74.324,h
34.0689,8.4436,4.1173,87.1904,h
60.8599,23.5633,16.0042,11.2415,h
18.9525,-6.7203,3.2979,82.8252,h
22.5058,-26.805,-6.7603,25.5648,h
195.22,-149.315,45.394,12.793,h
57.6994,46.1829,-8.6349,50.6926,h
51.8055,-44.1334,-10.7532,42.267,h
34.1682,18.8042,11.0227,8.1384,h
145.423,-126.384,41.9781,55.772,h
176.672,107.279,12.3957,39.9259,h
136.8961,-40.6896,-52.1573,84.6145,h
40.9413,34.9453,8.769,56.4333,h
67.4516,47.8936,-5.706,26.8693,h
64.6147,46.5261,28.5633,77.993,h
74.4846,-11.0495,-7.8403,84.713,h
34.0918,28.4159,9.6806,56.0959,h
69.3249,-56.3247,9.8262,48.3789,h
19.3604,-13.2335,5.7839,11.3138,h
128.8696,-116.4463,-17.6881,45.9951,h
34.0855,26.1895,4.0143,9.6769,h
19.4865,8.6595,4.5933,9.768,h
79.066,-72.1199,52.3105,0.9643,h
25.7459,-15.7282,5.6507,44.8851,h
27.2144,-23.8603,8.6578,67.8016,h
128.2491,138.4559,59.6117,58.612,h
108.5198,72.0308,16.2065,25.0553,h
31.5733,24.0236,5.7322,44.2908,h
98.2968,63.7397,-45.85,61.0672,h
19.5002,20.5253,-6.5799,22.7796,h
50.6311,26.5791,-23.9657,89.6497,h
138.701,-109.727,57.1269,65.301,h
25.2488,33.6767,16.132,72.6942,h
47.0077,-29.8004,-10.81,74.8551,h
33.5826,29.6283,6.2741,27.015,h
22.0823,-10.3529,-10.1415,16.436,h
142.177,-149.97,45.9173,64.802,h
29.8325,24.8158,14.4764,50.398,h
36.8176,18.6527,6.9571,29.6832,h
23.8385,21.3687,-2.2535,20.3408,h
92.5788,66.5357,14.3937,3.2744,h
41.9225,-21.0698,11.8249,68.2604,h
27.9249,17.8478,-9.7047,60.341,h
44.8449,19.7237,-13.1149,45.1624,h
122.856,-94.07,8.8476,87.417,h
25.5792,9.7072,-1.7586,80.4762,h
24.002,-5.1194,-6.7626,75.7846,h
50.5583,48.0472,15.4879,87.5167,h
43.9505,30.7634,8.9538,15.136,h
58.9523,-43.6717,-17.7002,32.936,h
60.7878,28.6824,-15.8406,63.229,h
17.9629,-22.4864,-10.1387,60.2672,h
13.8209,-1.2114,-5.4796,9.7573,h
149.484,-145.706,-61.7931,57.703,h
68.1826,44.5098,-38.5567,32.3596,h
12.1283,10.7947,9.4764,42.0517,h
155.0248,-158.2666,40.241,5.5785,h
33.0585,1.2975,-8.9894,25.5014,h
33.9387,20.4974,-9.7914,10.996,h
137.881,129.214,73.154,75.4894,h
12.7785,-8.8447,8.8982,36.4138,h
41.8509,-20.3582,11.0965,89.0498,h
14.6728,-5.0364,4.9267,83.1264,h
118.539,-104.408,-22.2363,17.7939,h
24.1087,-3.0426,10.4616,84.428,h
129.6318,-124.5747,45.5892,5.3168,h
126.7675,112.9238,-90.0617,32.4884,h
29.2535,20.9257,7.3498,71.1845,h
81.4193,-16.7598,-19.3606,31.7613,h
126.4664,52.0692,53.2885,82.8786,h
52.8226,17.0861,7.3753,50.6085,h
41.5515,28.0246,9.9909,14.4039,h
35.4413,-8.2996,8.0967,74.2972,h
115.826,58.4376,51.0303,47.159,h
38.2154,25.9978,13.6191,79.448,h
41.8052,-24.6032,21.414,9.5109,h
12.9176,-5.6768,-11.5638,64.933,h
59.349,50.3214,-19.2936,70.587,h
42.8387,10.6836,12.5243,11.6995,h
108.3936,65.983,-22.2546,50.8906,h
185.738,-188.579,-18.6711,2.507,h
48.6294,50.1272,-4.3105,71.1767,h
17.8481,-10.9999,5.5515,10.016,h
25.6748,-18.9182,-8.8547,87.0417,h
20.4809,22.8794,6.1172,84.7118,h
11.152,14.4916,-4.4147,62.037,h
216.8238,-153.6521,78.9122,84.4006,h
56.801,54.8448,13.3069,85.2486,h
122.175,127.517,-16.0631,80.6468,h
36.0356,34.7527,2.637,21.1556,h
39.2543,35.0212,10.8387,25.286,h
37.9446,32.7658,9.5871,14.827,h
32.5053,23.901,7.7135,6.4812,h
52.2858,28.4872,-2.9733,32.1876,h
30.1506,16.6312,-6.2395,59.5235,h
26.534,22.5383,-20.0359,21.7682,h
101.542,-73.5207,-24.8057,15.5822,h
25.8499,10.3932,-4.4572,68.843,h
20.3377,-10.0307,4.1745,8.9192,h
61.9045,47.4556,-20.9033,17.4836,h
40.1086,34.4839,-21.3225,27.9324,h
155.53,-92.426,-57.9054,63.7389,h
80.0851,-55.2142,62.625,83.2848,h
22.3151,-9.8189,-14.0047,56.8004,h
117.515,-110.539,37.8686,40.92,h
78.1397,63.7554,-20.0455,32.3175,h
39.0742,-11.3443,10.7487,76.9572,h
80.596,-77.8729,7.7452,45.2636,h
141.4314,-113.3573,51.547,18.5579,h
111.715,65.4384,-19.6078,38.25,h
21.9597,17.5772,9.1423,58.034,h
58.8849,40.2106,2.1501,25.2695,h
122.8869,-108.4666,13.9595,61.9702,h
31.7211,29.0395,8.5539,7.138,h
97.6582,72.7538,23.425,82.4967,h
65.438,43.3469,9.0954,22.658,h
155.9102,-147.3562,20.3806,16.0222,h
33.8967,28.5768,5.2084,7.2252,h
67.3731,-47.1058,-23.4857,50.191,h
22.0169,17.6218,-7.9334,32.666,h
77.2151,90.733,10.6149,64.7142,h
29.0263,21.0581,-11.094,41.0899,h
98.2181,99.4825,-35.019,62.4958,h
87.5887,-93.1094,-10.384,62.0475,h
149.9769,183.9805,-23.1379,5.6602,h
25.7612,-16.6436,-11.7115,65.929,h
25.4875,29.0183,-11.2642,37.6685,h
19.1533,5.4195,4.452,69.7206,h
24.0711,19.7008,-8.6106,15.477,h
20.9462,31.1217,2.315,35.7754,h
26.0407,22.1988,12.814,59.637,h
86.7377,68.0619,-19.7053,4.692,h
67.4472,55.3976,30.5826,22.804,h
51.9117,32.4856,8.8934,49.227,h
239.4684,-256.075,-35.9185,83.7129,h
78.696,-73.197,-13.3549,37.6947,h
58.8706,-45.6059,16.4317,28.2421,h
41.1069,-22.7481,-9.2161,48.1747,h
46.9412,-21.9605,33.7577,15.6243,h
37.1509,-15.8402,16.0336,31.5333,h
117.291,-115.04,-31.2346,83.486,h
78.7876,77.0281,11.1314,28.226,h
50.9887,31.7074,-6.2376,9.8156,h
102.0005,43.0553,-15.0647,88.4636,h
20.4596,-7.9433,-7.6821,78.702,h
38.6288,19.4217,-7.3166,43.427,h
66.2396,26.4824,-24.641,11.7065,h
20.1496,-6.9866,-8.1366,43.2396,h
12.9752,-6.7709,10.2644,66.9514,h
81.5522,33.2864,-15.1269,55.654,h
44.3799,14.05,18.524,7.1191,h
149.445,-114.413,69.7288,44.0915,h
12.8364,6.5266,11.3796,71.401,h
117.5035,30.0582,-17.8634,23.6392,h
221.7887,-48.3586,-120.9143,84.9955,h
34.1547,24.475,18.6403,17.307,h
138.1812,-87.8549,35.2729,3.3289,h
124.645,102.712,45.7916,68.7039,h
104.4334,88.1148,35.2989,23.3968,h
150.773,-157.101,10.3759,25.6371,h
10.5046,10.3285,-5.9923,69.4158,h
64.0832,-54.5893,-28.1592,32.193,h
75.0392,35.1826,39.2999,63.239,h
32.682,9.8967,8.3052,75.265,h
61.5977,-38.9315,23.5757,69.4382,h
86.9716,-62.6945,21.712,24.9483,h
184.9312,118.9162,16.6784,77.3193,h
56.0281,39.2806,21.3308,5.482,h
81.6368,37.9453,7.9119,18.7284,h
19.6711,15.3024,4.4978,21.559,h
59.5231,72.716,19.2167,34.5736,h
59.4898,46.7807,-7.0419,66.0689,h
197.5952,-83.1542,60.3853,67.8974,h
108.611,-95.68,-16.1697,17.233,h
12.9801,6.0371,-7.0019,30.803,h
21.3013,13.5295,-11.1362,89.6234,h
36.3425,23.2299,9.2156,32.5796,h
27.5198,-25.0626,12.8559,51.1267,h
150.9489,-64.5296,31.7427,12.96,h
38.9505,-7.1855,11.4823,61.454,h
144.18,-110,45.927,65.4676,h
26.2623,13.6116,-0.9647,59.639,h
156.5331,89.5768,-22.5281,30.5091,h
25.5178,-13.615,-11.356,55.861,h
47.6497,38.602,7.817,21.192,h
150.3933,151.6986,92.9326,42.0937,h
108.8311,-53.1948,-25.5589,81.1956,h
217.837,132.336,17.4287,42.682,h
22.448,21.6927,1.1683,20.0817,h
32.903,15.6129,-5.8061,70.074,h
146.311,125.655,-35.9222,50.3566,h
31.5291,-1.6939,-11.4253,42.386,h
22.4755,19.4539,3.1056,23.8599,h
91.1969,-86.4845,-8.9952,67.6457,h
33.7199,24.4273,-7.3688,57.7589,h
133.9489,128.2511,26.3516,43.5612,h
34.3959,37.4839,-12.1595,40.7617,h
77.5402,50.232,17.6932,4.9397,h
109.8207,-98.1219,41.0004,11.9581,h
19.285,16.0169,-5.3658,37.127,h
187.8498,-191.2433,-57.5802,48.6958,h
86.2251,-88.8014,24.4509,68.428,h
222.418,216.985,-1.7177,16.884,h
21.929,11.0786,-0.5243,75.6658,h
20.2907,15.3643,9.4182,42.537,h
43.5601,-21.7925,8.2351,10.6667,h
26.0508,20.307,5.6914,16.816,h
96.178,46.284,20.5346,55.9672,h
106.928,82.4446,19.9628,15.5374,h
256.792,-76.4121,143.8753,85.8723,h
17.9577,8.2243,11.7223,19.4055,h
36.825,24.191,-6.8783,79.4669,h
38.935,29.4101,-2.6277,17.493,h
48.5822,-34.3209,-12.4858,38.294,h
109.6006,72.1357,-11.5013,78.9235,h
38.0349,17.8761,5.8187,40.2139,h
16.3932,-21.1248,13.7553,13.5955,h
128.9307,-63.1082,-37.8081,12.6302,h
43.7054,30.7059,9.1067,37.048,h
210.64,-90.5919,90.6092,85.7625,h
49.4025,40.9313,1.45,68.8163,h
32.8073,18.6687,17.1655,21.233,h
235.367,-163.277,-50.4738,59.671,h
93.2141,73.9184,-19.695,84.2784,h
14.8307,21.4362,-7.904,80.3825,h
28.2452,10.0138,-4.6976,76.566,h
41.4326,-36.0657,7.8495,27.6215,h
27.7218,-20.9923,3.1798,59.0561,h
44.2851,31.16,5.1261,29.9174,h
24.2132,10.7815,6.2053,72.5221,h
119.641,-114.261,-43.219,36.572,h
20.7052,-0.6733,-1.3999,49.3078,h
110,36.8558,-18.6221,7.3746,h
30.1141,44.0529,17.4062,56.1464,h
90.5857,50.4788,28.4318,73.9617,h
246.1568,-154.7637,-84.7739,31.9716,h
59.9968,63.1616,-12.7854,43.175,h
22.8998,3.4096,2.1152,84.7038,h
42.2919,36.0425,5.9391,24.6072,h
210.504,106.85,17.8934,28.4331,h
78.4595,32.9304,-32.3693,17.388,h
86.6426,45.1641,-14.7751,68.2433,h
42.2743,21.569,-4.858,81.6438,h
14.316,-22.3006,-5.4934,78.1191,h
31.7098,11.6054,-9.448,24.256,h
42.3703,-25.3779,-14.86,37.9786,h
17.047,17.4565,11.8092,61.3508,h
118.395,-78.7363,-22.8201,10.435,h
93.7035,89.0566,11.8175,14.1224,h
144.0407,-94.3278,-33.2305,82.1899,h
31.242,23.145,6.2056,30.124,h
34.1331,-9.174,6.269,66.2011,h
35.5573,17.2613,-1.191,74.8965,h
107.1313,-32.2597,-22.5598,55.4419,h
102.897,93.1035,-21.7074,36.8698,h
65.1269,46.7013,14.2458,72.0462,h
21.4121,15.2403,7.5898,16.3763,h
38.7404,29.2222,11.9426,15.4031,h
20.1622,10.671,-1.4103,40.0787,h
24.8756,8.8083,6.9995,11.2183,h
54.2662,31.0882,1.9858,19.808,h
155.223,87.9854,-27.7885,37.4427,h
174.725,-135.138,67.6702,46.165,h
252.659,130.435,111.997,58.974,h
168.6169,-62.3979,-87.2004,31.7599,h
119.0819,53.6097,-29.2594,42.2964,h
36.3453,28.9547,-6.721,58.16,h
135.224,-117.591,57.568,87.0056,h
29.8995,23.9225,8.9583,20.46,h
12.8581,9.3931,8.6736,14.56,h
125.4721,-57.274,25.1217,14.7839,h
108.5592,77.7531,-49.3432,46.1283,h
34.728,13.5304,-9.6957,64.9417,h
23.1189,-20.3149,4.5768,52.753,h
39.6185,36.9685,0.9761,6.6547,h
10.2416,3.846,-8.5849,48.9221,h
30.4236,26.8004,-6.6323,46.5235,h
18.4932,-21.9054,7.6908,44.625,h
28.8681,-20.5243,-9.968,69.259,h
20.6204,24.1898,12.4961,39.6851,h
17.581,3.3367,-7.6435,65.4434,h
97.2595,72.3215,33.5824,33.4491,h
20.2577,10.355,0.4195,55.1028,h
107.427,85.7489,-29.2567,37.882,h
33.2553,9.245,6.7852,87.0983,h
13.9134,8.9533,-12.7912,64.8448,h
29.7979,30.7046,-10.1852,8.6839,h
52.5995,-33.8603,8.3775,77.7361,h
22.6121,16.6688,-13.5097,29.9812,h
22.6904,13.3931,8.3562,69.7558,h
43.1347,28.7879,22.931,29.3407,h
39.6908,42.8343,-5.0365,0.9875,h
190.677,153.349,-71.4251,72.5933,h
24.7249,16.3355,-5.2667,47.624,h
20.5387,-11.7135,8.4605,11.12,h
21.8891,-17.4299,-5.966,42.8297,h
116.4181,76.9285,42.9653,45.3222,h
21.8255,16.9324,6.8728,24.6014,h
33.2574,17.3116,-6.9279,52.234,h
21.1481,21.0494,-7.5893,3.895,h
33.5606,25.0528,-11.6015,32.982,h
14.1721,24.1343,-3.395,33.111,h
22.5766,18.2349,9.1647,7.5845,h
210.2886,-246.2301,55.4617,70.43,h
37.9753,31.8875,-6.8782,14.3465,h
187.1814,-168.4558,31.4755,52.731,h
49.0571,31.1661,9.9713,0.025,h
101.6956,81.2832,-22.5763,32.0656,h
146.4313,-83.5099,35.495,65.3512,h
17.3989,-10.9576,-6.9509,40.056,h
19.1674,15.4573,4.4001,7.9106,h
15.9255,-4.019,4.8417,58.3505,h
17.3883,6.1826,-7.47,89.0125,h
30.6493,-27.2168,8.1794,31.5454,h
27.3719,-20.1652,10.7687,89.5153,h
19.9211,-14.4696,5.1146,30.5372,h
53.1843,65.4537,15.1972,13.9468,h
124.8407,-105.7774,29.7997,44.333,h
31.9666,-23.7002,9.6703,69.902,h
47.9365,-32.8675,1.2844,4.5181,h
101.306,-91.8252,-10.439,29.119,h
120.765,65.9726,43.81,58.771,h
16.6915,-12.1412,6.7688,39.6093,h
72.547,32.9081,9.4911,62.242,h
26.1013,-10.6364,12.7259,51.516,h
32.3854,-21.1728,-7.3779,18.6102,h
206.403,-222.417,-55.9079,2.8755,h
55.6113,45.8123,-18.343,8.0384,h
18.337,-1.9289,14.5637,17.4926,h
164.761,-125.992,42.0549,4.9415,h
190.585,-136.932,45.3605,34.157,h
27.998,36.0989,-16.4086,86.5286,h
37.9146,31.7469,4.3788,36.6756,h
187.4964,-76.7201,52.3407,54.8226,h
90.5164,73.2588,-10.6597,88.1074,h
60.7519,35.7539,12.0027,10.2948,h
42.5193,-38.3537,-19.967,42.0641,h
101.2651,-93.7945,36.5729,30.3729,h
170.356,-129.575,29.4761,63.805,h
32.8172,19.398,12.4762,13.2369,h
23.8885,5.5116,-7.6537,77.7958,h
133.405,107.542,64.3733,62.358,h
86.5058,82.1991,-40.3299,3.2487,h
18.988,12.4287,9.6704,51.167,h
21.7447,10.7121,-4.0639,38.5152,h
158.312,141.528,-29.9037,2.9828,h
73.9242,-34.9512,65.3261,56.295,h
16.7945,-3.9097,14.0172,47.2783,h
36.4676,-26.6732,14.9355,46.7456,h
20.646,-15.1579,-10.1771,81.0147,h
128.229,-70.2825,24.5933,80.2086,h
22.9363,-14.7354,-7.3469,26.4764,h
216.472,82.5201,34.2297,61.3424,h
195.2839,-164.0899,106.1555,72.9736,h
29.3635,19.9479,11.2659,60.6495,h
64.9047,38.9641,-10.478,45.6635,h
23.7928,18.5548,-15.56,74.5814,h
24.2788,21.1536,18.2477,73.2165,h
78.3354,83.5768,-7.8714,11.8806,h
116.13,-65.3295,-13.3541,48.9032,h
16.3384,-5.6691,-4.3584,13.929,h
32.2429,27.9491,-1.9865,66.8429,h
20.1149,12.9117,-5.2355,29.782,h
21.948,17.4558,0.0001,21.3668,h
34.8949,16.3082,17.3728,48.9159,h
33.6123,11.2659,-6.3587,55.449,h
220.728,165.442,28.5552,71.0839,h
19.9633,15.1449,-10.2549,37.8944,h
176.437,-101.776,20.7695,32.098,h
176.492,-125.461,-48.9402,67.0072,h
14.3539,-8.5917,-6.7582,49.079,h
35.8405,-17.0654,-12.6419,70.9906,h
95.8843,64.2982,-20.3877,65.137,h
60.2053,-39.5387,-24.6757,59.3859,h
43.9765,-40.9813,16.4921,24.0983,h
33.2179,3.591,-24.2987,42.1742,h
81.0773,53.9917,18.0462,71.1621,h
152.1148,-143.0185,104.2935,78.333,h
17.6611,4.7348,4.5899,24.079,h
162.889,150.729,88.6735,26.352,h
40.0797,-13.954,6.5691,23.1959,h
129.676,105.713,29.5691,47.531,h
23.0275,-14.7399,11.739,74.475,h
36.8281,-24.1504,8.9043,34.0317,h
24.9618,12.366,8.3505,78.131,h
10.6594,-6.688,3.7547,20.5723,h
233.1126,-267.005,-54.4777,33.7212,h
69.7657,-15.5113,14.7834,74.183,h
44.975,38.7322,14.0529,52.673,h
73.2988,-100.2164,26.6645,36.6196,h
30.1744,26.3256,6.485,40.4178,h
166.073,84.3519,41.5151,37.371,h
29.7307,12.4037,10.292,15.8361,h
11.5324,24.256,-5.7455,5.6915,h
133.96,-73.1251,31.037,29.76,h
41.2576,-18.5681,3.7897,39.3094,h
17.1336,9.7361,8.0561,46.465,h
30.1919,25.9788,-9.006,70.509,h
94.8489,57.2807,-6.1345,23.194,h
65.7255,-57.6103,21.9544,77.0245,h
21.7835,20.4546,11.1965,33.4663,h
123.889,104.646,3.8947,9.9324,h
52.1322,25.5667,-13.6924,58.488,h
56.3485,48.572,-6.1161,20.6182,h
65.9696,38.7861,-20.5703,56.9408,h
157.958,105.242,13.4224,7.769,h
61.6817,14.4868,6.4615,49.9795,h
25.5628,21.0834,11.0272,9.5872,h
80.2462,-94.1301,18.0536,76.528,h
108.8346,116.1159,-14.4754,44.04,h
28.403,23.5121,-9.9098,51.1425,h
13.0894,8.3367,-10.0015,86.1601,h
127.4199,-102.7032,-19.8884,19.7812,h
109.46,-107.324,10.6969,75.191,h
47.8834,35.9022,3.184,11.2708,h
121.1267,-123.5993,-40.6349,9.7996,h
55.8337,41.5008,24.6075,9.461,h
84.034,63.2498,43.749,9.0247,h
158.3204,-173.964,24.5611,54.0202,h
29.6942,3.2959,6.1675,25.287,h
80.5586,23.0058,37.9395,33.0457,h
19.3968,23.1146,-20.1709,43.9538,h
81.5428,84.8282,24.9133,7.8673,h
66.8887,-70.5258,13.9014,16.8956,h
180.996,-160.89,132.388,67.1736,h
17.0991,-8.9509,9.2317,15.4847,h
24.3356,16.1253,5.8151,81.6645,h
141.751,-43.7088,33.6065,4.48,h
56.8492,5.8286,6.8583,1.7972,h
48.4191,-15.7444,11.0869,20.5643,h
34.0847,-39.5396,-14.1016,74.0676,h
63.0002,-45.0815,-14.4138,1.4074,h
41.188,30.7532,-2.4186,15.6484,h
69.6542,63.1938,32.5387,64.605,h
98.9974,-27.0749,-28.3713,3.854,h
26.124,19.3765,-4.3382,18.772,h
17.8551,-10.9008,-2.7688,43.4323,h
22.8849,12.8972,6.8721,6.3728,h
21.0927,9.5945,-12.9673,26.2364,h
42.7638,21.2882,-1.9202,30.3347,h
75.8507,-45.4391,16.3209,15.3192,h
19.3306,14.723,-6.3487,80.6287,h
156.802,-143.034,-43.9286,32.2366,h
128.4004,108.5569,-29.912,58.2083,h
84.8819,-51.8796,21.2441,16.7833,h
36.144,28.8838,5.4101,68.5811,h
87.9401,81.0619,7.2474,50.1146,h
91.6622,80.414,9.2752,27.0291,h
59.8575,-29.7511,7.3625,73.0876,h
75.888,36.3425,17.9669,43.3579,h
35.4138,7.2535,-12.5486,4.75,h
31.7162,13.1914,5.167,26.937,h
215.716,-212.177,-49.5716,1.9377,h
91.718,59.6146,-60.5589,53.5527,h
44.7953,13.3177,7.0875,86.5766,h
127.332,134.867,-25.2309,82.0656,h
25.8078,18.6476,6.708,13.9962,h
69.6056,46.1947,7.9043,46.897,h
219.495,142.348,-46.706,89.6277,h
93.715,62.3735,11.9914,27.8898,h
27.4144,-10.8555,6.3189,65.104,h
134.515,-57.1252,-7.9841,16.052,h
25.5211,-12.2247,-5.5906,83.4925,h
133.179,-129.009,-35.3323,14.232,h
172.0988,-216.6803,-9.367,26.2204,h
132.313,173.067,-37.4081,85.6332,h
126.529,-121.589,27.9372,49.284,h
121.1839,-54.4342,-67.9457,26.0322,h
231.2198,-108.2891,-20.4242,75.7118,h
70.5182,43.7858,-21.4002,43.593,h
186.4725,-155.9671,-31.4432,4.1832,h
91.1981,-100.797,40.3146,30.1407,h
35.7042,22.7053,-5.548,36.37,h
39.6937,26.3372,-6.2138,54.382,h
79.0434,43.1711,9.7786,31.9792,h
23.7741,21.2657,-14.2616,65.112,h
49.0238,-29.8157,5.332,8.0425,h
183.752,-163.055,-103.61,47.536,h
142.286,-120.157,42.9686,48.019,h
30.0622,20.2691,8.0645,45.7507,h
83.9521,24.9876,-40.2171,63.5203,h
9.9536,7.3527,6.4305,50.6512,h
84.7165,-32.6838,47.7808,66.173,h
103.0086,-74.094,-23.2079,13.9507,h
15.7493,3.4447,8.9113,40.025,h
21.4763,18.6448,-2.4377,33.5626,h
13.5769,-15.3117,-7.23,48.2411,h
83.8422,-58.9113,30.5744,30.396,h
57.97,59.8391,10.8341,8.2156,h
15.1434,2.8942,11.8494,49.8144,h
54.1708,-39.1047,8.5896,35.8524,h
19.7296,7.0435,4.9983,38.561,h
51.7529,-41.8864,11.3229,9.382,h
77.8119,56.1701,-9.6653,69.6702,h
126.5899,71.0188,-16.3862,32.5813,h
134.419,121.373,-16.8813,12.084,h
85.4305,82.451,25.5399,7.7104,h
7.2079,-19.3439,-8.7395,32.374,h
18.7913,16.0255,8.3794,62.735,h
185.8045,-220.0505,37.907,53.6071,h
23.9909,-15.9375,6.816,66.082,h
69.0913,-47.9726,14.4056,5.7146,h
32.9103,-12.2815,-4.0132,82.0562,h
69.254,73.8184,21.3775,24.9091,h
27.1973,13.5485,-7.2627,27.3457,h
189.3819,-188.7183,-86.1642,4.5768,h
22.4095,-14.4156,-2.7003,67.8662,h
23.3581,15.7783,10.1873,23.5901,h
48.5138,-41.1418,-28.7975,72.2367,h
23.2673,17.7489,8.6035,74.2971,h
52.0506,45.6737,29.2585,43.2007,h
114.973,70.2804,-74.123,37.2837,h
20.0262,-7.1333,4.8619,15.5349,h
20.7106,-6.5739,-10.4168,33.1494,h
125.8656,75.093,13.7339,18.2276,h
31.603,-14.1279,4.1158,40.2361,h
20.7936,15.3264,-7.7007,27.735,h
27.271,-16.9429,8.4421,88.1063,h
20.0075,-15.3466,-4.9169,34.2505,h
47.0082,26.9893,-23.574,14.9212,h
38.3867,-18.107,6.975,42.9217,h
103.6647,89.6862,52.3352,58.9961,h
224.684,-264.278,-14.5593,53.803,h
127.894,-131.192,45.9669,14.8284,h
79.3742,58.0888,-10.1417,21.9999,h
58.401,-68.5577,17.4978,6.8722,h
140.02,-105.334,-112.089,86.3308,h
79.7661,42.9206,4.0586,7.2611,h
27.7783,21.0537,-6.73,8.363,h
60.3452,58.0531,10.4358,16.1157,h
18.0345,-13.9722,-2.1193,86.9053,h
142.872,88.068,65.575,81.3496,h
220.9871,226.3506,16.6093,16.1113,h
33.5446,-5.1011,8.5179,34.0146,h
116.935,-100.593,-27.9089,39.109,h
