@relation magic

@attribute FSize numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
2.4828,0.4544,7.9629,38.9846,h
3.2905,0.2259,-84.5774,0.3692,h
2.5128,0.3464,-30.6467,18.283,h
2.7147,0.2459,29.6283,27.015,h
2.5315,0.2217,-11.6192,69.3006,h
3.2396,0.1766,15.8309,49.4642,h
3.0882,0.1334,43.8593,57.4427,h
2.6005,0.2403,-29.5837,37.2179,h
3.3401,0.12,-56.3247,48.3789,h
2.7202,0.2467,-58.6108,1.9948,h
3.4048,0.0904,82.451,7.7104,h
2.3046,0.3233,19.1568,18.6822,h
3.358,0.0906,54.496,55.2556,h
2.2706,0.3218,36.9671,42.213,h
2.7243,0.2217,20.9818,16.694,h
4.0546,0.0658,-107.2853,79.3923,h
3.295,0.0314,141.9655,71.376,h
2.821,0.2014,22.7772,79.0118,h
3.017,0.0938,37.2204,72.8974,h
3.5013,0.0601,-138.922,6.381,h
2.5156,0.3358,-116.4839,50.9302,h
3.0894,0.1551,43.3469,22.658,h
3.2384,0.1106,63.1391,47.979,h
3.2584,0.099,56.5931,32.984,h
2.5838,0.2099,190.353,40.5742,h
2.9005,0.2044,60.5058,5.8833,h
2.4693,0.358,1.4321,67.6927,h
2.5544,0.1689,14.2189,68.0392,h
2.8161,0.3115,-36.2118,15.9265,h
2.3738,0.4884,3.4689,1.817,h
2.2787,0.2838,-5.3614,86.0245,h
2.5563,0.4069,-8.9744,27.3912,h
2.6839,0.2308,7.6449,38.023,h
2.2135,0.5474,18.2119,44.943,h
2.8701,0.4525,-114.261,36.572,h
2.9117,0.1256,-83.2947,59.0647,h
2.6149,0.2367,-32.71,30.8151,h
2.3672,0.324,-8.8184,84.4227,h
4.5317,0.0412,-79.1155,2.46,h
3.4672,0.0673,-6.4847,14.701,h
2.1945,0.4505,5.9247,24.21,h
2.8158,0.1728,45.1434,67.0452,h
2.4407,0.2474,17.5598,38.0807,h
3.0947,0.1338,47.3641,49.1319,h
2.8162,0.1763,22.8265,57.0152,h
2.5888,0.2204,-100.625,11.4194,h
3.2984,0.1533,45.4701,32.6561,h
4.017,0.0487,-46.8124,2.786,h
2.3721,0.1835,1.2252,43.2397,h
2.7709,0.1856,10.6413,68.3389,h
2.8921,0.1583,-22.9855,66.511,h
2.8363,0.2431,-193.0007,24.73,h
2.7189,0.2397,15.2866,37.0526,h
2.9453,0.1919,20.643,2.9996,h
3.3606,0.0748,-115.619,84.7169,h
2.5784,0.2171,28.5768,7.2252,h
2.6535,0.3932,10.1555,40.2082,h
3.568,0.0456,-121.901,16.4804,h
2.8503,0.1898,116.449,82.4796,h
2.6981,0.3737,-21.4364,73.454,h
2.9898,0.1498,43.0347,38.441,h
2.556,0.2552,10.0191,73.2437,h
3.8238,0.1101,83.9108,66.7174,h
3.7242,0.1116,-59.6576,57.6328,h
2.1459,0.3154,25.3493,4.342,h
2.5688,0.4791,16.3175,24.3,h
2.3927,0.3583,-6.9998,52.4446,h
3.3996,0.0998,-181.038,15.79,h
2.5359,0.1703,9.253,89.276,h
2.49,0.2004,-61.3413,55.3942,h
2.4334,0.3039,9.4685,51.9827,h
2.6003,0.2118,-28.3409,78.6412,h
2.6372,0.294,8.7907,13.9692,h
3.1682,0.1246,-23.7721,63.7323,h
2.7539,0.1223,-86.4845,67.6457,h
2.7993,0.1627,-65.4025,52.882,h
2.75,0.1533,-106.6677,29.2534,h
2.4903,0.4377,14.2554,24.7104,h
2.9522,0.1247,31.8552,88.793,h
2.749,0.238,-9.3095,62.637,h
2.8525,0.1285,40.3669,54.3425,h
3.3986,0.1568,35.1509,10.0758,h
2.6321,0.2713,-0.5526,27.306,h
2.5649,0.1795,-21.7925,10.6667,h
3.4814,0.0586,102.5503,67.6091,h
3.3185,0.1117,64.7012,20.3454,h
2.5527,0.2666,9.567,58.9232,h
2.8711,0.2374,44.3623,16.8293,h
2.8557,0.1032,13.0558,9.2372,h
2.404,0.4477,4.5391,13.2698,h
3.3425,0.0583,78.417,85.8318,h
2.4552,0.5012,11.3575,66.4151,h
2.8943,0.3011,40.5332,23.2142,h
2.9194,0.2142,-17.9111,38.8507,h
3.5766,0.1519,-25.8271,54.2806,h
2.4812,0.2323,20.0877,33.1452,h
2.5197,0.2155,19.6437,38.242,h
2.4598,0.2696,49.9629,1.9805,h
2.9378,0.1598,-30.3156,36.7033,h
2.858,0.177,-17.0837,85.393,h
2.799,0.2223,-8.2996,74.2972,h
3.0556,0.1509,-101.706,2.076,h
2.3509,0.3194,11.0507,69.2804,h
2.8379,0.2709,33.637,56.3273,h
3.3124,0.1473,-44.7073,32.202,h
2.6782,0.2719,-13.1159,16.5691,h
4.6094,0.0176,-94.9671,21.1865,h
3.0259,0.2464,-99.9844,41.3427,h
3.2493,0.0786,69.7586,5.2099,h
2.6201,0.2362,17.5025,17.236,h
4.9369,0.011,-157.365,10.6294,h
4.6444,0.0179,-114.413,44.0915,h
3.2836,0.0742,38.2276,62.629,h
2.4933,0.2381,21.0419,12.1098,h
2.9359,0.2132,78.0873,33.6786,h
2.5468,0.3095,-18.8923,68.1039,h
3.4052,0.0572,217.934,65.1453,h
3.6426,0.0951,60.4447,29.991,h
3.263,0.1247,-49.7378,43.0835,h
3.3498,0.057,-194.392,89.8286,h
3.2665,0.0998,-116.1314,22.6114,h
2.7566,0.1708,62.1634,45.402,h
2.8552,0.3552,33.9622,11.33,h
2.827,0.1815,59.4553,7.3555,h
2.5529,0.2508,-1.9956,47.7889,h
3.4922,0.1454,-72.3694,21.386,h
2.6812,0.2531,38.602,21.192,h
3.8703,0.076,-68.0601,24.702,h
2.6415,0.2317,26.5446,36.865,h
2.3458,0.329,39.3874,70.8438,h
3.5814,0.138,-75.7233,56.069,h
3.3614,0.1016,144.953,51.6996,h
2.6744,0.3058,11.3131,70.395,h
2.4419,0.2456,7.015,78.4116,h
2.7275,0.1901,13.3135,30.6998,h
3.6816,0.0838,-164.489,70.249,h
3.0185,0.1993,20.1895,31.7172,h
4.1405,0.0463,94.6803,67.661,h
2.4116,0.4516,15.4163,51.998,h
3.0443,0.1242,-23.6361,22.69,h
2.7103,0.2428,-21.5735,86.3961,h
2.6219,0.2995,7.6735,37.1321,h
2.978,0.151,110.813,23.7888,h
2.4986,0.2848,16.7434,58.5472,h
2.6812,0.2698,21.8908,9.1993,h
2.253,0.3084,10.3337,29.3263,h
3.2769,0.1262,60.9944,36.6314,h
2.6821,0.2318,-20.3974,43.0807,h
3.3072,0.055,-39.8619,13.4448,h
2.7885,0.2498,39.1377,32.4589,h
3.3193,0.1048,-29.8004,74.8551,h
2.5132,0.3236,-27.791,12.14,h
2.7633,0.305,12.3721,3.0366,h
2.9061,0.1409,51.4662,46.9568,h
2.5496,0.4245,-3.0608,75.574,h
3.3891,0.1092,150.115,76.5015,h
2.8385,0.1026,36.1822,5.8542,h
2.3684,0.3005,-18.2262,89.8463,h
2.2227,0.3982,5.4024,9.037,h
2.4479,0.2442,-33.8603,77.7361,h
2.6191,0.2632,4.8445,29.618,h
2.5004,0.3554,-10.2026,55.545,h
3.3966,0.0969,77.5441,69.7736,h
3.5996,0.0386,-120.529,87.2944,h
2.872,0.2007,47.6066,29.0002,h
3.2117,0.0722,-213.898,81.4912,h
2.6807,0.3565,-1.6292,67.8491,h
3.1533,0.2174,-138.2061,27.9254,h
2.8202,0.1403,24.0583,43.7754,h
3.6951,0.0148,-188.7183,4.5768,h
2.499,0.2995,14.1873,83.3056,h
2.3856,0.2984,19.1109,74.889,h
2.1987,0.3259,-10.2799,64.379,h
2.4338,0.3297,-16.0845,44.692,h
3.0476,0.0846,65.6536,42.1686,h
3.0441,0.0851,13.2337,80.4293,h
3.4055,0.1393,70.7879,53.274,h
3.9528,0.0582,-143.024,63.52,h
2.9437,0.169,17.5572,75.451,h
2.8732,0.2306,-99.2896,23.681,h
2.9761,0.2071,-81.0276,18.4264,h
3.0396,0.1812,34.2324,19.428,h
3.3876,0.0993,-159.483,77.077,h
2.5441,0.2643,-4.1243,64.214,h
2.8939,0.109,-100.6459,71.9265,h
3.39,0.0791,-106.5098,76.3027,h
3.0671,0.1461,40.0358,11.885,h
3.7752,0.0823,142.6303,65.069,h
3.0427,0.1727,62.4208,37.1496,h
2.7242,0.3122,35.0392,85.3956,h
3.6675,0.1194,-124.5747,5.3168,h
2.7987,0.2066,-20.0218,46.4487,h
3.7384,0.0646,-116.8661,31.3774,h
2.9217,0.143,97.9527,65.8786,h
3.2964,0.0806,44.7806,49.379,h
3.5393,0.0637,84.2169,17.4671,h
2.3139,0.2791,5.4195,69.7206,h
3.2086,0.2129,106.0951,35.5259,h
2.5445,0.4621,0.3381,34.0047,h
2.2082,0.5108,-7.7326,20.3665,h
2.5328,0.3651,22.649,76.565,h
3.4173,0.1234,-280.656,43.921,h
2.2122,0.2925,14.8697,88.1524,h
2.2273,0.4882,0.0442,60.6943,h
2.3493,0.2528,11.1048,52.585,h
3.1257,0.1266,63.7554,32.3175,h
2.7455,0.278,-166.2354,11.8913,h
2.8927,0.1287,-19.6207,88.9264,h
2.4723,0.26,-7.0682,27.7741,h
3.2129,0.1617,78.1421,49.2844,h
2.5202,0.3318,33.134,59.3561,h
4.4923,0.0225,-189.8168,55.482,h
3.0104,0.1568,-161.6211,16.9139,h
2.1249,0.4298,16.5349,42.5002,h
2.6392,0.2133,16.0698,26.8478,h
3.0115,0.1467,-26.8287,88.0191,h
3.2923,0.0977,111.731,74.726,h
2.8404,0.1408,42.2092,72.2782,h
2.5873,0.313,6.6229,74.1206,h
2.7675,0.3476,12.8656,51.5436,h
3.2118,0.2072,-45.3702,46.8496,h
3.0236,0.0885,94.2123,9.4296,h
3.4313,0.1126,-82.7423,28.1173,h
3.2029,0.1081,53.4944,71.411,h
3.1548,0.2033,-23.1775,23.585,h
2.6412,0.2538,-25.6271,19.2546,h
3.2433,0.1967,-89.7377,10.2401,h
2.6497,0.3644,24.2609,8.9779,h
2.7527,0.2269,37.6214,75.2666,h
2.6483,0.3681,7.9027,32.7289,h
2.8438,0.2126,21.3111,68.4705,h
2.4624,0.3466,16.7758,21.0253,h
3.5177,0.1137,-148.283,78.043,h
2.0783,0.3782,-17.9863,9.5051,h
2.4914,0.4371,-13.5728,13.107,h
2.6781,0.3746,-112.352,67.2328,h
2.4311,0.3535,-15.1042,14.9228,h
2.8675,0.1852,19.4101,47.3369,h
2.2735,0.2942,-2.3961,50.344,h
3.0515,0.0928,75.989,2.2464,h
2.57,0.4643,18.1629,42.481,h
3.7716,0.0215,-137.5796,89.7222,h
2.6478,0.269,9.4213,45.8344,h
3.7304,0.0868,-252.676,3.296,h
2.9539,0.2868,-66.661,24.2187,h
2.3681,0.3298,2.6612,24.712,h
2.7427,0.2486,30.7272,54.1425,h
2.785,0.2535,96.4835,12.27,h
3.1655,0.1042,-54.0003,4.42,h
2.9783,0.1509,-56.8794,50.1435,h
2.9204,0.1304,-90.0392,75.8304,h
4.0203,0.0495,-206.378,82.2326,h
2.666,0.1988,33.2899,47.1913,h
2.699,0.1266,84.5156,36.7293,h
2.733,0.2183,36.1811,67.939,h
3.5659,0.0528,-122.704,51.523,h
2.4698,0.2051,27.4926,15.123,h
3.0671,0.1855,77.0775,7.0149,h
2.5905,0.1889,3.1029,35.588,h
3.254,0.0852,-27.4232,40.7275,h
2.7467,0.1644,45.8035,47.7849,h
2.8862,0.1761,115.441,19.4063,h
3.3936,0.1505,-57.5954,51.2639,h
2.5643,0.3401,10.8894,49.3784,h
3.1037,0.1713,-20.0329,38.7303,h
2.4016,0.2259,-32.3971,58.6265,h
2.7122,0.1891,-38.1724,80.1871,h
3.7627,0.078,-68.5174,24.549,h
3.5358,0.0689,34.2897,36.318,h
2.2868,0.3868,-15.4947,18.3697,h
2.8618,0.1419,16.8333,73.9986,h
2.9004,0.1629,-35.0592,54.952,h
2.683,0.2251,-107.324,75.191,h
2.5366,0.3881,-15.1579,81.0147,h
3.9677,0.0334,-80.0512,86.7448,h
2.57,0.2005,-21.2795,85.6473,h
2.4669,0.244,19.4721,67.1405,h
2.4759,0.3148,-25.6934,80.2869,h
2.5397,0.3789,24.2368,0.3774,h
2.6767,0.277,14.723,80.6287,h
2.5185,0.1561,33.876,35.137,h
2.3703,0.3115,27.3345,19.9953,h
2.5234,0.2057,6.8641,79.011,h
3.4255,0.158,61.3182,53.1749,h
3.4966,0.1197,-196.129,66.4043,h
2.6597,0.3778,4.5231,75.2299,h
2.7828,0.2407,-39.3737,41.2224,h
2.8269,0.1613,54.3601,53.9914,h
2.9307,0.2282,-186.473,89.2007,h
2.444,0.4155,-9.1341,8.235,h
2.4749,0.3132,-37.0773,14.441,h
2.5682,0.3662,-14.7031,10.142,h
2.5376,0.2695,-106.6342,75.6578,h
2.224,0.4746,-3.5588,50.258,h
2.9009,0.194,112.9452,28.9553,h
3.2894,0.1986,70.4636,48.5542,h
2.9023,0.1146,44.6411,13.989,h
2.2911,0.2276,-15.9443,78.7878,h
2.6006,0.2661,36.2131,45.4182,h
3.2306,0.1126,-110.431,71.158,h
3.51,0.0657,-46.8039,88.1959,h
2.1917,0.3891,6.5773,86.0453,h
3.1134,0.1613,-86.3383,52.036,h
2.734,0.2408,-19.6741,86.6743,h
2.4942,0.2804,24.917,32.1435,h
2.9287,0.1208,23.5127,13.565,h
3.0495,0.1286,77.4344,30.1801,h
3.1342,0.1175,15.0513,82.8678,h
2.8582,0.2363,28.4872,32.1876,h
2.5515,0.2495,15.7269,35.7297,h
2.857,0.2152,-88.2613,12.5669,h
3.2018,0.0669,70.4821,84.0013,h
3.4547,0.0753,-140.155,77.371,h
3.5799,0.0567,130.435,58.974,h
2.0191,0.3493,-7.1871,1.7809,h
3.0858,0.1209,53.9917,71.1621,h
3.4934,0.1099,-101.6333,18.6955,h
2.9602,0.2008,30.8019,85.5332,h
3.4777,0.092,-82.46,83.6042,h
2.6794,0.1726,-172.866,49.632,h
2.5483,0.3635,33.2876,7.8516,h
2.7419,0.1821,-27.359,80.8997,h
2.9006,0.1515,44.208,7.402,h
2.4714,0.4037,-7.7519,47.2107,h
2.7509,0.1812,5.7815,68.4468,h
2.2043,0.2897,6.5672,7.7667,h
2.4518,0.3163,-9.4893,1.7684,h
2.9447,0.1618,50.1126,61.3588,h
4.1165,0.0613,-174.4185,66.1754,h
2.5275,0.2266,37.4839,40.7617,h
2.8363,0.3197,-47.0656,48.4428,h
3.7613,0.0704,-13.7066,16.5336,h
2.9861,0.1089,43.7858,43.593,h
2.5173,0.3681,4.2209,29.6483,h
3.682,0.1405,-97.2341,18.4728,h
2.0314,0.3488,-10.1092,17.4271,h
2.2253,0.378,3.7521,81.0796,h
2.6808,0.17,-17.1703,9.831,h
2.6464,0.2201,14.9634,68.342,h
2.4278,0.3743,16.1903,88.897,h
3.3401,0.061,-177.862,62.1475,h
3.0276,0.1394,19.828,52.351,h
2.2553,0.4592,16.4279,83.6015,h
2.8122,0.1595,22.5246,72.543,h
2.203,0.4452,-5.1156,89.5236,h
2.6413,0.408,-18.6781,82.1892,h
2.9664,0.1559,-117.7839,66.1716,h
2.6698,0.1529,44.8508,75.1611,h
2.7351,0.1289,-24.6032,9.5109,h
2.4822,0.3081,20.1713,46.481,h
2.8017,0.2281,17.4809,29.9953,h
3.581,0.055,-92.8728,32.8887,h
2.6964,0.1962,25.3748,27.9344,h
2.1189,0.3992,4.1004,58.14,h
2.6355,0.3438,18.2593,53.9385,h
2.4014,0.2877,15.3919,7.7902,h
2.5849,0.3966,19.4696,5.3161,h
2.5944,0.243,10.4869,7.219,h
2.84,0.1721,24.475,17.307,h
3.1673,0.1316,-56.8415,68.547,h
2.5378,0.1957,27.3881,54.874,h
3.183,0.1105,38.5759,21.1975,h
2.7047,0.1896,19.2771,70.9436,h
2.8202,0.1974,34.6585,70.7993,h
2.2,0.4511,5.7807,64.87,h
2.7267,0.2599,23.0522,8.7144,h
2.7549,0.1862,30.5621,40.2034,h
2.6812,0.3573,-5.2187,63.885,h
2.4548,0.2474,11.0654,62.8382,h
3.4314,0.0974,-64.794,19.6315,h
3.0963,0.1897,32.1458,2.216,h
3.0754,0.137,-11.3675,48.7462,h
3.1843,0.0795,134.2717,87.7864,h
2.8553,0.3821,-78.9902,30.181,h
3.1979,0.1245,-146.5194,27.9287,h
2.499,0.1589,81.0619,50.1146,h
3.0682,0.115,-258.154,31.156,h
3.4087,0.1087,-142.65,88.2932,h
3.2232,0.0986,75.4402,40.952,h
2.6274,0.2889,68.4409,82.1797,h
3.1552,0.0934,42.8557,41.76,h
2.9886,0.1258,11.1943,5.633,h
2.5242,0.3334,-20.0852,62.7012,h
4.1365,0.0436,-82.5405,68.0289,h
2.5031,0.3407,-13.3514,29.81,h
2.9962,0.1716,10.2836,88.4444,h
3.6426,0.0957,-95.633,18.3655,h
4.4711,0.0199,-162.423,89.1486,h
3.3534,0.0689,42.8477,3.7195,h
2.5078,0.4359,-5.6294,13.4866,h
3.1391,0.0897,-139.535,25.926,h
3.4379,0.1053,-38.7371,15.8452,h
2.4698,0.3203,16.0717,5.316,h
2.2317,0.3548,7.806,82.3203,h
2.8969,0.1454,19.0625,20.6373,h
3.6535,0.0492,-89.232,21.196,h
2.3435,0.3953,7.6226,48.3508,h
2.7509,0.1572,156.2367,8.7457,h
2.5569,0.3454,12.8973,68.0255,h
3.6594,0.0521,159.6209,73.3657,h
2.76,0.3607,13.1163,42.7294,h
3.0366,0.1098,93.1886,0.7979,h
2.7611,0.3526,34.7527,21.1556,h
2.8301,0.1479,25.7737,26.0663,h
2.7981,0.1492,-20.3582,89.0498,h
2.658,0.2055,41.8805,53.1398,h
2.8002,0.1516,-58.5607,45.5122,h
2.8639,0.132,154.428,53.558,h
2.8261,0.1709,48.1614,4.321,h
2.5051,0.2484,-22.5079,83.101,h
2.2175,0.3364,-14.9111,46.8138,h
2.2068,0.2888,-8.6126,4.3975,h
2.7115,0.1772,21.292,15.1485,h
2.5132,0.4371,20.4291,56.4812,h
2.4388,0.2898,-8.416,83.4883,h
2.0837,0.4468,-9.4999,32.0593,h
2.8509,0.1913,-63.5193,39.6602,h
3.0378,0.137,55.6722,14.9142,h
3.961,0.0585,-58.3855,27.3201,h
2.1734,0.2952,65.6691,40.455,h
2.7102,0.234,-47.3413,11.1604,h
2.8126,0.2055,16.3819,25.8302,h
2.8142,0.1603,20.591,39.3847,h
2.4232,0.3038,4.4867,14.327,h
2.6527,0.3415,26.5492,16.3242,h
2.7705,0.3096,23.9225,20.46,h
2.6506,0.2869,11.2428,13.8023,h
2.6742,0.1147,58.9233,33.8445,h
2.541,0.2058,-8.5855,0.374,h
3.1454,0.1011,89.0566,14.1224,h
2.2739,0.3436,-8.4396,80.64,h
2.3284,0.3169,-10.0872,42.5363,h
2.7611,0.2249,41.5082,87.7929,h
2.6514,0.3342,-5.5253,29.3522,h
2.6556,0.2773,10.7324,75.1651,h
3.0656,0.1356,35.369,21.3662,h
2.7549,0.2244,95.1234,53.5046,h
4.1841,0.047,-250.3647,0.4183,h
2.3927,0.3138,2.013,31.0795,h
2.9779,0.2722,-76.5331,10.8246,h
3.0903,0.1458,132.336,42.682,h
2.5079,0.2624,-16.2688,51.949,h
2.7927,0.2635,21.1088,25.071,h
2.9322,0.2274,27.244,50.1467,h
2.3336,0.3554,10.7443,62.1048,h
3.0338,0.2419,63.7397,61.0672,h
2.6054,0.2778,-15.5452,3.6583,h
4.4047,0.0301,-107.842,76.0489,h
2.7275,0.1526,2.7918,6.0791,h
2.7582,0.212,-15.498,76.958,h
2.4742,0.2735,-21.1687,69.173,h
2.8021,0.2267,29.181,72.9529,h
2.4509,0.2285,25.3006,85.4598,h
3.1189,0.158,51.8986,66.5938,h
2.894,0.164,-66.2854,71.024,h
2.786,0.1628,-26.6965,67.742,h
2.3856,0.5535,-11.4127,86.1352,h
3.0607,0.1691,50.7043,16.798,h
3.456,0.0788,-146.366,75.5752,h
2.3997,0.2211,-20.5243,69.259,h
2.6737,0.2243,-4.3736,77.6876,h
2.8409,0.2081,-19.3329,74.8057,h
2.7878,0.2828,17.7671,15.158,h
2.721,0.2367,11.8269,14.7613,h
3.5168,0.0802,45.1962,49.3619,h
3.0334,0.1912,84.214,11.977,h
3.5814,0.0762,-142.709,26.902,h
2.883,0.1549,29.8911,23.465,h
3.068,0.1253,33.8245,60.555,h
2.4713,0.2889,-14.5479,47.4256,h
3.4018,0.0653,-89.1685,14.5686,h
3.6219,0.0942,70.1906,76.95,h
3.2186,0.0541,-42.5078,57.0629,h
2.1889,0.4887,5.9301,12.8122,h
2.6015,0.229,20.4974,10.996,h
3.0633,0.1076,-110.985,0.738,h
2.7589,0.1699,-21.3164,55.4077,h
2.7352,0.1904,34.439,89.4524,h
3.159,0.1501,127.5035,1.6443,h
3.2133,0.2157,30.8332,17.2724,h
3.2987,0.1794,-36.3632,1.2185,h
4.4173,0.0252,-223.334,40.641,h
2.1973,0.3524,4.469,45.8552,h
3.4545,0.083,62.9762,5.1881,h
2.7493,0.2235,48.9174,82.408,h
3.7176,0.094,-53.5393,11.061,h
2.5038,0.2335,-17.3233,3.0071,h
2.7825,0.1972,58.2355,3.2109,h
2.248,0.3192,-6.7047,88.3435,h
3.1493,0.1094,39.0151,18.0366,h
2.7189,0.1663,64.6191,85.4906,h
3.051,0.1312,76.2679,21.6826,h
2.9574,0.1947,19.9597,8.4862,h
2.6149,0.2973,37.3093,47.6534,h
2.9088,0.1334,-69.5143,21.2348,h
2.4245,0.3543,24.0526,78.5135,h
2.5881,0.3204,17.88,26.4212,h
2.6792,0.4081,19.7017,89.9579,h
3.4987,0.0915,-57.6991,48.717,h
3.0218,0.1269,63.1616,43.175,h
2.9777,0.1353,-9.8148,84.6417,h
3.0101,0.1754,-24.5303,23.934,h
2.9462,0.2077,36.1845,32.658,h
3.9957,0.0656,-160.174,35.245,h
2.6857,0.3577,25.9788,70.509,h
2.7275,0.3177,23.593,3.1509,h
2.6594,0.372,63.999,41.7125,h
3.7722,0.0579,-64.7826,36.1179,h
2.59,0.3282,34.8255,7.2035,h
2.6128,0.1695,65.8943,39.069,h
3.1334,0.2054,96.9119,41.2365,h
3.2576,0.1119,78.6337,29.9116,h
2.6199,0.267,17.8951,54.7903,h
2.2589,0.4435,14.264,68.939,h
2.5933,0.3533,15.3469,40.0296,h
2.6385,0.2655,16.4298,73.5647,h
2.7214,0.2194,15.7963,86.2652,h
2.6149,0.1978,15.399,14.588,h
3.5171,0.1036,-32.6838,66.173,h
3.4709,0.06,-56.7994,59.3291,h
3.8933,0.0398,-54.005,72.3385,h
2.7413,0.2396,9.9211,76.0223,h
4.0334,0.0405,71.4614,32.0244,h
3.1219,0.1955,61.8269,7.4816,h
2.6021,0.2938,-25.5278,22.2624,h
2.4476,0.2132,37.9453,18.7284,h
2.4928,0.2492,17.4607,61.9837,h
2.5159,0.2058,21.1296,75.255,h
3.4971,0.1033,-106.825,70.84,h
3.192,0.0993,23.7505,71.0938,h
3.1644,0.2161,-33.9402,19.4243,h
3.3569,0.0991,37.0264,9.6748,h
2.4955,0.2343,26.7865,58.3672,h
3.8225,0.0762,70.2804,37.2837,h
2.4249,0.4605,-16.9932,67.4357,h
2.1693,0.2977,-11.7264,88.1898,h
2.3711,0.3468,-9.406,33.348,h
2.4359,0.4132,16.7556,6.8098,h
3.5983,0.0413,107.1643,65.0531,h
2.7585,0.1874,25.9491,33.825,h
2.7924,0.0992,26.0299,22.884,h
3.0355,0.1567,0.3523,66.513,h
2.4081,0.2992,-6.1056,5.571,h
2.6886,0.3254,18.6006,67.1032,h
3.0962,0.151,-77.29,2.759,h
3.1057,0.0997,-73.8495,63.8785,h
2.8485,0.2077,15.7857,31.0487,h
4.165,0.0362,-179.701,49.6546,h
2.5514,0.2542,-13.465,40.256,h
3.3591,0.1766,43.521,29.7244,h
2.7973,0.1906,-17.4826,54.8484,h
2.5315,0.4582,-11.5139,81.0387,h
2.4041,0.2623,30.1935,87.072,h
3.6199,0.1136,87.7473,75.599,h
2.7128,0.2502,50.0607,81.1298,h
2.5244,0.1858,45.5987,59.6781,h
2.5395,0.328,20.8069,65.0385,h
2.8659,0.2621,50.2243,0.1012,h
2.3016,0.3234,19.1629,0.484,h
2.9253,0.1443,107.644,61.0499,h
2.7225,0.2988,10.0138,47.4564,h
2.6304,0.2822,18.3082,13.8325,h
3.1726,0.0973,-189.4876,57.4979,h
3.2584,0.099,56.5931,32.984,h
2.9024,0.1421,28.9192,53.6138,h
2.5185,0.2682,-135.333,60.4552,h
3.3507,0.0814,-270.639,1.161,h
2.6444,0.2959,18.8315,15.229,h
2.5105,0.2917,-10.4176,41.4532,h
2.6218,0.2188,-0.1885,36.1572,h
4.1052,0.0309,-131.0066,10.0559,h
2.3847,0.3155,-10.7301,55.0925,h
2.8235,0.3686,26.8505,16.065,h
3.419,0.1064,66.8149,62.7848,h
2.3883,0.2883,-17.8785,61.7061,h
2.1205,0.3525,0.0383,53.6823,h
2.8457,0.1491,90.2368,82.4818,h
3.284,0.0632,100.5,61.485,h
2.695,0.3219,-17.8687,68.679,h
2.5392,0.1667,-28.6916,42.9562,h
3.2082,0.1546,84.1927,10.836,h
2.8017,0.1965,23.3556,41.94,h
2.7401,0.1797,-12.5796,49.9282,h
3.374,0.0908,-144.2634,25.5932,h
3.2739,0.1159,-92.7586,10.9991,h
2.5994,0.3393,16.0028,16.8523,h
2.7352,0.2266,12.64,67.1315,h
2.4191,0.2724,-12.5602,86.9934,h
3.5832,0.1441,-139.7062,16.0535,h
2.6335,0.2547,27.2499,34.823,h
3.0046,0.2434,-80.2098,39.212,h
2.1506,0.3094,-8.8554,49.2399,h
2.3747,0.2426,-11.4544,87.491,h
3.1393,0.1141,-43.543,44.3826,h
2.9297,0.1452,21.1802,47.2621,h
2.6862,0.3659,37.1247,58.3736,h
3.1227,0.1308,95.2638,50.8115,h
2.5402,0.2166,21.3202,50.5844,h
3.2188,0.0873,-103.834,62.234,h
2.856,0.1135,-154.9658,31.3615,h
3.0021,0.1069,-36.2658,24.7205,h
2.3811,0.5593,6.0875,34.583,h
2.3365,0.4309,-3.0694,47.9462,h
3.5075,0.1157,-99.7855,1.8856,h
2.9052,0.206,26.3018,67.4627,h
3.8922,0.0301,-186.171,20.877,h
2.5804,0.2484,-13.3741,47.502,h
3.1019,0.2242,-79.3513,9.6768,h
3.0357,0.2118,31.8211,39.6812,h
2.1772,0.4828,7.3247,88.8382,h
2.7178,0.2317,38.2368,11.1606,h
2.6531,0.3479,-14.4769,74.6745,h
2.77,0.4058,-15.6775,45.9537,h
2.5569,0.3897,12.1685,14.967,h
3.0743,0.1193,85.0103,44.8894,h
2.479,0.3162,-27.1897,86.7287,h
3.4859,0.17,-158.8424,84.8106,h
3.0983,0.2341,70.2169,38.022,h
3.0322,0.098,70.8967,75.4664,h
2.9472,0.1717,98.4562,12.9869,h
2.7835,0.23,-21.9054,44.625,h
2.5172,0.1839,44.0607,32.432,h
2.9631,0.1432,-102.29,44.6947,h
2.3222,0.35,20.162,84.1116,h
2.4684,0.3318,-17.6102,3.3863,h
2.718,0.3018,111.4018,14.2829,h
2.9003,0.1699,-100.2164,36.6196,h
2.3766,0.4433,14.674,71.226,h
2.9829,0.1062,-84.0153,41.6742,h
2.7252,0.1724,-29.3298,39.1059,h
2.0986,0.3625,-8.9276,16.042,h
3.4358,0.0717,-78.5395,14.623,h
2.6609,0.3439,25.8025,18.3364,h
2.5226,0.2348,20.8174,55.3045,h
2.6242,0.2835,-14.2679,40.0241,h
3.5397,0.1003,104.169,18.216,h
3.1587,0.0935,96.073,58.0482,h
2.5966,0.257,-19.2612,33.559,h
2.382,0.3174,-6.4173,76.1895,h
2.7709,0.2483,24.3041,52.3632,h
