@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute Class {g,h}

@data
11.2671,2.2132,h
9.9279,2.4263,h
7.2727,2.638,h
9.5415,2.7431,h
87.8616,3.5358,h
9.5367,2.3375,h
93.1411,4.5762,h
134.0939,3.5845,h
84.4265,3.9838,h
20.5177,2.9462,h
55.4609,3.9577,h
9.7218,2.444,h
24.2387,3.1473,h
17.3545,2.8307,h
35.7873,3.2037,h
16.4702,2.5637,h
10.8706,2.235,h
12.6688,2.8509,h
109.7977,4.3802,h
16.0069,2.5422,h
12.854,2.541,h
11.1133,2.9312,h
11.7043,2.7294,h
10.5167,2.4403,h
8.392,2.3856,h
33.1853,3.5515,h
10.8014,2.3301,h
16.0956,2.7328,h
12.9345,2.5581,h
11.2989,2.6191,h
5.5498,2.2045,h
11.6316,2.8159,h
83.8453,3.4298,h
20.9071,2.8398,h
50.341,3.8463,h
9.4973,2.4322,h
7.2134,2.821,h
24.8714,3.3193,h
49.3641,3.4663,h
17.042,2.4411,h
51.5757,3.4778,h
15.087,2.3703,h
18.4975,2.3512,h
11.0417,2.3617,h
5.6744,2.0996,h
74.8536,3.5262,h
8.9581,2.3263,h
63.8513,3.5737,h
11.8179,2.3225,h
3.4692,2.8082,h
23.0309,2.7255,h
17.267,2.6938,h
12.2787,2.3485,h
56.7628,3.2757,h
7.8008,2.4232,h
11.6645,2.3749,h
44.2623,3.4916,h
62.185,3.1396,h
54.3154,3.7752,h
118.575,4.2372,h
13.546,2.6527,h
11.33,2.7144,h
17.1893,2.9811,h
30.3383,2.5308,h
10.9544,2.2,h
33.3628,2.9701,h
19.0426,3.2043,h
11.4413,2.3385,h
16.8144,2.6077,h
59.2228,3.2107,h
35.3162,3.2188,h
10.1077,2.5402,h
6.497,2.7193,h
10.8144,2.7037,h
19.1477,2.6685,h
12.9936,2.4586,h
12.9627,2.4387,h
12.1361,2.6799,h
28.3722,2.6636,h
10.5288,2.8724,h
13.7655,3.2348,h
9.8084,2.6604,h
23.5756,3.145,h
14.7716,2.4723,h
9.1898,3.1682,h
35.9937,2.8363,h
7.9492,2.7712,h
74.4911,3.0479,h
11.0698,2.4846,h
15.3587,2.4533,h
16.692,2.4575,h
9.7849,2.7392,h
14.0071,2.9836,h
27.8144,2.8929,h
21.307,2.6817,h
7.1128,2.3811,h
8.8465,2.7426,h
12.768,2.3294,h
5.3971,2.1385,h
11.1326,2.1717,h
24.5743,2.9387,h
14.0756,3.0481,h
19.7505,3.0297,h
7.547,2.7485,h
11.9454,2.6949,h
50.697,3.4433,h
53.269,2.9455,h
12.2335,2.528,h
15.2743,2.7992,h
73.2328,3.7044,h
45.7136,3.6286,h
32.15,2.8609,h
21.7781,2.9249,h
15.4987,2.5993,h
10.8815,2.4175,h
10.7285,2.1553,h
132.015,5.0118,h
40.6034,2.7222,h
11.9642,2.4807,h
10.2589,2.757,h
11.1376,2.5202,h
95.6413,3.3929,h
8.544,2.3892,h
3.8124,2.325,h
16.6688,2.6869,h
43.8422,3.833,h
33.058,3.5216,h
71.4598,3.882,h
17.8717,2.3847,h
4.6738,2.4163,h
33.1903,3.1278,h
21.2913,2.8503,h
27.3086,2.8579,h
22.4222,2.9547,h
22.3311,2.5309,h
16.4455,2.7042,h
60.9134,4.0965,h
7.2531,2.2452,h
17.8972,2.5185,h
70.7475,3.2764,h
32.5475,2.8447,h
99.4705,3.9511,h
12.1569,2.6498,h
17.6848,2.692,h
11.7232,3.0357,h
37.3507,3.2293,h
17.5698,3.0822,h
23.5858,2.8712,h
8.2965,2.6392,h
10.8463,2.3096,h
57.0586,3.915,h
18.707,2.5066,h
20.8562,2.8179,h
27.883,2.6706,h
95.6781,4.3586,h
10.7404,2.6346,h
56.5431,3.4098,h
28.5831,3.2384,h
83.5168,4.0233,h
9.6727,2.5321,h
74.3316,3.8503,h
43.4406,3.1114,h
10.9456,2.8612,h
9.7789,2.5095,h
65.8183,3.2751,h
15.644,2.8323,h
16.5386,2.5257,h
27.1455,3.1543,h
28.3314,2.8981,h
12.6365,2.5172,h
13.4912,2.7948,h
12.0213,2.0191,h
27.2441,2.6972,h
18.032,2.6481,h
37.5048,3.6716,h
7.6522,2.7892,h
24.7981,2.8183,h
17.3815,3.186,h
11.5175,2.3128,h
8.0729,2.4857,h
16.6953,2.5646,h
25.1357,2.4476,h
201.364,4.382,h
22.3215,3.3615,h
36.7148,3.0022,h
67.1351,3.9101,h
11.6641,2.721,h
119.621,4.5312,h
11.7305,2.6232,h
9.5478,2.3942,h
5.2882,2.58,h
71.922,3.5434,h
17.1969,3.2708,h
54.0413,3.6049,h
11.1994,2.7517,h
43.3171,3.9352,h
87.4626,4.5105,h
30.797,2.6476,h
70.6047,3.0232,h
46.6158,3.2851,h
9.835,2.4997,h
12.4319,2.9284,h
9.0708,2.7959,h
13.4355,2.7275,h
30.6838,3.0229,h
9.8754,2.3918,h
29.2707,2.9274,h
71.6514,3.1803,h
43.8052,3.1059,h
62.3998,3.4157,h
9.4464,2.5447,h
18.9411,3.2047,h
33.7774,3.0024,h
79.3806,4.1743,h
68.0008,3.2619,h
103.345,3.1893,h
8.7262,2.695,h
22.1331,2.67,h
30.9246,3.3987,h
12.8489,2.2504,h
117.4906,3.566,h
16.2974,3.1679,h
12.0209,2.4026,h
7.4634,2.0774,h
26.9299,2.8742,h
18.4251,3.2746,h
46.8609,2.8727,h
4.5409,2.3663,h
24.5918,3.2824,h
30.1932,2.7654,h
13.8229,2.9852,h
69.4251,3.2266,h
14.1826,2.5675,h
28.4764,3.1441,h
10.5102,2.3683,h
29.656,3.2347,h
19.0654,2.7578,h
8.7406,2.4683,h
14.5019,3.1114,h
37.5515,3.2069,h
84.6411,3.9081,h
24.1995,3.0249,h
13.0711,2.558,h
47.2287,2.9351,h
90.8769,3.6631,h
14.6348,2.7789,h
12.6997,2.3493,h
27.8121,3.2201,h
10.2709,2.1461,h
11.2028,2.3097,h
64.9177,3.8516,h
80.6363,3.7859,h
15.0783,2.6675,h
14.8168,2.5648,h
36.8156,3.5161,h
5.9506,2.5699,h
6.9689,2.6792,h
9.5105,2.5264,h
69.591,3.4547,h
70.3681,3.2656,h
8.6714,2.2508,h
29.9928,3.093,h
21.3041,2.8094,h
13.5697,2.5673,h
32.7043,3.4133,h
8.7151,2.5688,h
24.8586,3.068,h
44.417,3.4271,h
19.549,3.1239,h
31.4493,2.923,h
8.1628,2.2398,h
22.097,3.0065,h
157.2832,3.4429,h
13.6734,2.905,h
11.5649,2.866,h
33.3488,3.255,h
15.1931,2.6335,h
19.8171,2.7202,h
20.9467,2.8904,h
26.6783,2.632,h
79.2224,4.0972,h
13.2284,2.3181,h
16.6616,2.3509,h
27.2794,3.0054,h
21.225,2.8404,h
14.4555,2.7275,h
29.6804,3.2688,h
24.7519,2.8078,h
51.7954,3.5083,h
5.8096,2.2321,h
28.7153,3.3425,h
14.548,2.5972,h
8.8637,2.9906,h
10.0563,2.57,h
101.016,3.696,h
26.1477,3.2048,h
26.2463,2.9093,h
9.4004,2.6628,h
4.9075,2.3023,h
17.213,2.806,h
110.27,4.4047,h
15.947,2.6964,h
24.982,2.7694,h
10.3047,2.5447,h
61.0142,3.4733,h
14.747,2.6232,h
138.8445,3.4021,h
124.715,3.7929,h
15.7646,2.6311,h
22.3498,2.6191,h
8.5059,2.6807,h
7.8339,2.5397,h
108.9327,4.0089,h
7.2485,2.3182,h
28.4885,2.7701,h
23.3751,3.2427,h
8.7907,2.9859,h
15.3743,2.7721,h
39.1214,2.9829,h
23.1239,2.8064,h
16.7252,2.4829,h
84.156,3.7625,h
31.039,3.3938,h
7.6326,2.2989,h
17.7415,2.59,h
14.6548,2.9038,h
10.6916,2.6623,h
11.4639,2.637,h
96.6374,3.7522,h
11.3327,2.6411,h
39.5132,2.9622,h
63.4424,3.2047,h
20.6975,2.5905,h
14.8729,2.7185,h
115.051,3.4943,h
21.0229,3.0249,h
9.9435,2.8161,h
10.0499,2.3414,h
12.4469,2.8494,h
102.74,3.0382,h
11.55,2.3918,h
12.5686,2.5046,h
52.6013,3.1552,h
11.7143,2.5838,h
39.4167,3.6073,h
41.4153,3.3613,h
13.0813,2.4938,h
5.1737,2.582,h
13.0572,3.0066,h
16.2035,2.5832,h
15.6634,2.3918,h
6.8523,2.8283,h
17.5822,2.4855,h
8.6527,2.7601,h
17.8989,2.5,h
11.1786,2.3395,h
11.1606,2.3891,h
70.9921,3.2997,h
59.1315,3.5101,h
16.1819,2.7381,h
9.7433,2.3632,h
6.1212,2.4828,h
12.3963,2.9297,h
35.4168,3.1108,h
17.8053,2.8385,h
10.401,2.6031,h
29.136,3.2806,h
6.611,2.5105,h
14.3865,2.4396,h
10.9906,2.5548,h
25.5144,3.2164,h
14.7468,2.2881,h
91.9404,3.8054,h
79.6351,3.5672,h
10.5595,2.2995,h
13.303,2.6021,h
21.168,2.7945,h
38.0251,3.3777,h
18.9881,2.5179,h
8.2189,2.5031,h
15.0063,2.6514,h
179.2924,3.4879,h
12.7234,2.2911,h
13.0619,2.5947,h
9.2053,2.1774,h
11.957,2.9432,h
14.2438,2.2561,h
57.9305,3.1745,h
10.6817,2.3738,h
65.8125,3.2609,h
9.8423,2.5101,h
37.6592,3.0323,h
6.6551,2.4729,h
43.329,3.5299,h
84.8221,3.9443,h
6.1959,2.5328,h
7.1569,2.5971,h
16.0174,2.6112,h
7.4535,2.2292,h
96.2985,2.9388,h
18.564,2.7474,h
12.2089,2.4427,h
0,2.1446,h
23.9203,3.2301,h
79.7017,3.9957,h
9.7887,2.9621,h
14.5004,3.0035,h
83.461,3.3843,h
8.99,2.3139,h
8.3643,2.3936,h
39.9929,3.6372,h
142.458,3.6309,h
20.1616,3.1041,h
14.682,2.5132,h
48.6087,3.8877,h
10.3398,2.1717,h
42.5271,3.4172,h
102.357,4.1092,h
26.3692,2.8741,h
53.5252,3.4195,h
45.7545,3.1707,h
10.1641,2.4326,h
12.8089,2.4522,h
66.4736,3.8389,h
7.2669,2.3883,h
28.1192,3.0382,h
47.8929,3.0374,h
16.876,2.4965,h
19.5691,2.6875,h
12.6794,2.708,h
41.343,3.1904,h
8.7742,2.6133,h
17.7919,2.8602,h
25.3328,3.4313,h
9.3735,2.7906,h
9.0627,2.7544,h
9.221,2.5938,h
15.1381,2.6871,h
11.4504,2.6609,h
70.0888,3.6388,h
7.6651,2.4064,h
137.2039,4.8252,h
33.6844,3.4545,h
16.1918,2.5502,h
42.271,3.4374,h
60.9507,3.8922,h
13.8734,2.8251,h
2.0429,2.1337,h
9.0557,2.8065,h
36.207,3.0848,h
90.0145,3.3358,h
5.9566,2.4583,h
22.0997,2.6106,h
15.7533,2.7939,h
8.0369,2.1869,h
75.8327,4.1476,h
9.2816,2.4972,h
21.7553,2.6996,h
31.2545,3.1878,h
10.3231,2.6886,h
44.5241,3.286,h
6.862,2.2963,h
16.0638,2.5806,h
6.8629,2.8639,h
13.5176,2.5601,h
117.4295,4.4334,h
33.8701,2.9424,h
10.4807,2.3771,h
14.3127,2.4961,h
10.5252,2.643,h
19.0874,2.9408,h
16.858,2.6253,h
38.294,3.3708,h
36.1391,3.1688,h
27.6203,3.3544,h
16.0635,2.8145,h
8.0369,2.532,h
9.567,2.6053,h
72.7715,3.3097,h
77.0426,4.6094,h
14.2639,2.6613,h
16.8721,3.0185,h
32.8992,3.4717,h
34.4505,3.4329,h
37.3676,3.6852,h
33.5751,3.4084,h
6.8141,2.0763,h
16.565,3.0118,h
15.9828,2.4586,h
12.3308,2.5641,h
35.0583,2.8948,h
7.5442,2.4103,h
17.6853,2.7288,h
10.8784,2.8017,h
14.2628,2.4436,h
72.5993,4.0014,h
17.4182,2.5583,h
34.9654,3.3592,h
9.4621,2.6506,h
10.2495,2.2175,h
15.3827,2.5185,h
10.5041,2.3336,h
256.382,3.7684,h
9.5614,2.1404,h
33.8561,3.3381,h
16.2543,2.7296,h
33.8832,3.4581,h
29.6162,2.8021,h
13.2005,3.068,h
9.9618,2.6615,h
11.7741,2.9017,h
11.6846,3.0784,h
10.4063,2.9455,h
5.7908,2.7074,h
49.1206,3.3402,h
44.289,3.0548,h
15.8311,2.4814,h
10.6251,2.2997,h
24.608,3.035,h
66.5995,4.2846,h
10.1463,2.3021,h
6.7823,2.0917,h
31.5403,2.8971,h
33.7912,3.0936,h
11.5377,2.3149,h
9.1219,2.6844,h
9.8235,2.5688,h
11.1386,2.2041,h
18.6221,2.7906,h
14.1463,2.5403,h
55.8011,4.4176,h
33.3649,3.3986,h
44.9369,3.3602,h
41.2753,3.0598,h
39.0258,3.3682,h
6.4136,2.7082,h
15.5833,2.6808,h
13.9431,2.5499,h
16.912,2.4829,h
17.05,2.8052,h
7.0161,2.4049,h
24.797,2.8215,h
10.1414,2.6564,h
77.1222,4.2303,h
53.9581,3.6749,h
33.2663,3.0485,h
19.8213,3.2029,h
18.5803,2.3454,h
13.0496,2.6324,h
17.8993,2.8322,h
13.7023,2.5218,h
34.9385,3.0743,h
21.72,2.6542,h
35.7247,3.255,h
42.4199,3.623,h
12.6997,2.3493,h
17.2422,2.4669,h
13.6561,2.5682,h
18.8496,3.1189,h
18.8533,3.1858,h
94.394,4.3095,h
8.343,2.2414,h
10.0228,2.7501,h
18.7524,3.192,h
65.5206,3.2923,h
20.0218,2.6279,h
12.566,3.2264,h
22.1402,2.786,h
13.3305,2.7927,h
11.1482,2.8176,h
19.1751,2.5128,h
11.142,2.0917,h
20.7426,2.699,h
34.2164,3.2123,h
27.9552,2.9269,h
49.0783,3.4597,h
17.3609,2.6884,h
0.6007,2.2685,h
30.5252,3.1106,h
84.0216,3.6122,h
34.7242,3.0617,h
11.9504,2.4713,h
79.2754,2.8732,h
14.1129,2.4955,h
12.9384,2.9307,h
12.3222,2.4125,h
39.0976,2.943,h
21.9387,2.7042,h
10.8788,2.5635,h
30.7469,3.2718,h
102.692,4.1735,h
10.0706,2.4401,h
65.0119,4.1019,h
23.8181,3.0218,h
17.5927,3.1393,h
62.2637,3.1089,h
14.927,2.4518,h
9.6551,2.8963,h
32.9876,3.1396,h
134.084,3.5814,h
13.7937,2.6372,h
9.9629,2.4085,h
40.9804,3.2267,h
41.7867,3.3937,h
41.4567,3.1278,h
90.6032,3.1207,h
14.7924,2.7118,h
32.0297,2.8754,h
37.4441,2.9766,h
13.5806,3.1222,h
65.3651,3.8666,h
11.9883,2.4639,h
14.8533,3.243,h
61.6681,3.7336,h
9.4153,2.769,h
10.6312,2.3701,h
11.5767,2.4281,h
10.1946,2.4471,h
10.8034,3.0226,h
29.0881,2.9408,h
11.3673,2.7001,h
7.2135,2.1255,h
6.6496,2.2893,h
11.747,2.9511,h
68.8078,3.7703,h
9.0768,2.5717,h
67.8238,3.4396,h
29.0156,2.9039,h
16.2665,2.4807,h
14.1797,2.6518,h
19.0414,2.6808,h
62.4182,4.1977,h
6.8513,2.3191,h
14.7812,2.4378,h
13.9656,2.4343,h
60.104,3.7837,h
34.0218,3.3695,h
37.8589,3.1148,h
13.2337,2.6835,h
115.472,3.6592,h
1.7216,2.0597,h
48.1364,3.8048,h
9.4128,2.4552,h
48.7308,2.8163,h
17.1325,2.4322,h
12.7106,2.4778,h
9.5171,2.2346,h
78.4741,3.7929,h
13.0972,2.8079,h
24.0502,2.6604,h
10.0908,2.3646,h
49.3885,2.8045,h
28.7824,2.6677,h
10.3625,2.7218,h
13.7098,2.537,h
14.3562,2.88,h
13.4311,2.827,h
102.19,3.3067,h
15.8671,2.6794,h
58.3488,2.8222,h
39.0866,3.7943,h
8.9929,2.7544,h
62.4406,3.2032,h
13.5934,2.5367,h
23.4707,3.0529,h
20.0206,3.3431,h
59.9526,3.4971,h
13.4645,2.8429,h
31.4546,3.1931,h
14.5857,2.9602,h
28.2636,3.0685,h
7.2796,2.4114,h
22.6487,2.9157,h
36.9681,3.1364,h
69.4088,2.75,h
7.4247,2.4594,h
8.9225,2.3128,h
7.9715,2.5248,h
42.8406,3.0552,h
17.6795,2.7328,h
10.5246,2.9082,h
59.1005,3.1193,h
38.31,3.5777,h
20.3658,3.0152,h
24.5127,2.857,h
56.4758,3.1469,h
32.3068,2.6263,h
19.5678,2.5257,h
20.5761,2.7193,h
61.8803,3.3024,h
40.1667,2.9848,h
8.999,2.1646,h
81.5884,3.5341,h
62.3134,3.1115,h
161.099,3.4646,h
20.8474,2.8296,h
14.837,2.3702,h
10.5404,2.6702,h
45.0482,3.8584,h
54.0954,3.4037,h
24.8825,2.4162,h
13.7346,2.5849,h
13.3636,2.7396,h
97.7365,3.4709,h
0,2.2,h
26.7335,2.7585,h
44.4331,3.1192,h
11.1219,2.6937,h
66.2243,3.8618,h
94.1871,3.4782,h
13.3963,2.9791,h
10.4131,2.8169,h
10.9416,2.6716,h
31.8464,3.2493,h
16.7887,2.9024,h
40.6197,3.5896,h
58.4039,2.7905,h
51.2335,2.9993,h
3.887,2.3478,h
16.2718,2.372,h
15.271,2.702,h
81.4307,4.4281,h
40.5641,3.2186,h
10.0127,2.6337,h
13.0094,2.7701,h
32.8921,3.0982,h
28.2574,3.2454,h
26.3373,2.9039,h
95.317,3.6857,h
50.6869,3.6336,h
15.1095,3.0056,h
11.1179,2.2292,h
15.5377,2.8162,h
27.9581,3.3848,h
14.5438,2.6972,h
14.4491,2.8924,h
9.9834,2.7189,h
73.9646,3.1556,h
11.2437,2.5871,h
12.7526,2.6583,h
10.5526,2.7022,h
5.7394,2.5833,h
26.9587,3.2885,h
24.4997,2.8001,h
0,2.4757,h
161.845,3.9175,h
55.3849,3.8508,h
73.6773,3.9326,h
43.6072,3.2792,h
16.2366,2.7633,h
61.4016,3.4689,h
11.5061,2.4314,h
73.1013,2.7085,h
54.3568,3.2686,h
21.4921,2.676,h
35.3037,3.0671,h
94.3001,3.9317,h
26.6171,2.9325,h
47.3178,3.1937,h
11.3578,2.2708,h
10.5814,2.779,h
19.8789,2.8562,h
9.7925,2.8158,h
35.0174,2.7966,h
12.3155,2.6037,h
10.2856,2.3763,h
17.213,2.8217,h
17.5649,2.7003,h
23.6061,2.8283,h
11.6227,2.3775,h
9.1514,2.5502,h
11.7912,2.6217,h
43.3246,3.2396,h
9.3966,2.9402,h
17.0764,2.9713,h
23.6412,3.0843,h
2.622,1.9916,h
17.7868,2.9624,h
16.4314,2.7254,h
70.4099,3.6003,h
9.5265,3.2285,h
10.9235,2.6177,h
20.3812,2.8338,h
41.2913,3.5157,h
29.8313,2.8918,h
14.6236,2.7976,h
12.8985,2.3847,h
7.6731,2.69,h
11.008,2.4942,h
63.4614,3.3129,h
60.9091,3.4741,h
18.3923,2.4609,h
37.9403,2.8351,h
16.5548,2.1506,h
32.364,2.864,h
7.9861,2.5601,h
2.9411,2.6506,h
23.9698,3.227,h
16.622,2.7515,h
78.9017,3.5081,h
13.34,2.9501,h
43.5999,3.0366,h
15.6593,2.7513,h
18.3018,2.6848,h
11.97,3.1009,h
76.9218,3.7965,h
10.3843,2.8531,h
38.135,3.083,h
42.573,3.3349,h
11.136,2.556,h
14.1216,2.5959,h
54.2687,3.3099,h
11.7212,2.567,h
10.3728,2.7727,h
9.6665,2.3909,h
11.4066,3.0427,h
0.0039,2.1021,h
88.6019,3.2561,h
6.9019,2.5218,h
16.584,3.2103,h
46.1018,3.0732,h
86.7432,3.7086,h
62.8887,3.3992,h
31.7282,3.0046,h
35.1325,2.9289,h
11.8978,3.102,h
38.7804,3.1574,h
11.5379,2.7404,h
1.7177,2.1143,h
26.4051,2.8694,h
0,2.666,h
67.723,3.3402,h
8.3967,2.5119,h
52.1726,3.2602,h
32.811,3.1655,h
7.7574,2.5193,h
11.4671,2.7017,h
0,2.5132,h
65.5234,3.365,h
0,2.0737,h
20.0296,2.9638,h
10.9324,2.5938,h
8.5516,2.3075,h
41.3512,3.0491,h
13.352,2.8311,h
31.0196,3.2893,h
10.9045,2.6055,h
32.031,3.062,h
50.5664,3.2585,h
112.6234,3.4814,h
47.8698,3.1596,h
37.3156,3.2224,h
14.0928,2.521,h
6.3582,2.6497,h
9.9051,2.4713,h
10.5763,2.5244,h
154.4648,3.5145,h
17.5357,2.6085,h
12.2936,2.7243,h
24.2818,2.7612,h
52.9572,3.3779,h
6.9143,2.6234,h
14.5526,2.7102,h
74.9644,3.4961,h
10.9692,2.5315,h
21.6946,3.1739,h
31.3302,2.828,h
88.347,4.5317,h
11.3919,2.5554,h
67.7974,3.5938,h
14.5196,2.8689,h
93.566,3.5659,h
36.4683,3.226,h
7.1811,2.2028,h
10.746,2.5185,h
10.4377,2.2451,h
11.3503,2.4271,h
22.0988,2.8488,h
3.6065,2.2644,h
10.4327,2.9738,h
8.1638,2.6635,h
13.4791,2.7645,h
54.7317,3.5379,h
49.0693,3.3737,h
11.3519,2.4449,h
22.0892,2.3942,h
17.019,2.6027,h
11.084,2.3597,h
50.6852,3.5779,h
11.3716,2.6981,h
22.7248,3.3264,h
18.4542,2.6959,h
18.354,2.8503,h
16.4037,2.704,h
75.9943,3.4438,h
11.8766,2.9079,h
16.7327,2.6313,h
17.6451,2.4188,h
6.7798,2.2406,h
22.7,2.5315,h
10.0311,2.5397,h
20.717,3.1587,h
11.5457,2.8903,h
17.2123,3.1222,h
35.5752,3.3561,h
9.9816,2.6123,h
32.7179,3.1807,h
7.5386,3.0162,h
46.4922,3.4943,h
14.9721,3.0467,h
26.0494,2.8122,h
35.1849,2.8035,h
58.9961,3.6426,h
7.7158,2.2941,h
106.2584,3.5098,h
11.1387,2.4574,h
86.6013,3.8933,h
9.5862,2.4207,h
32.3746,3.2973,h
26.5441,3.1058,h
21.5051,3.2236,h
8.8025,2.4417,h
18.2765,2.7611,h
23.8733,2.8041,h
17.3386,2.5453,h
10.4032,2.3771,h
11.078,2.8231,h
48.7632,3.18,h
22.0362,2.8069,h
6.8678,2.3617,h
29.4023,2.9126,h
26.8299,3.3995,h
6.937,2.4935,h
9.8594,2.7627,h
79.9487,3.387,h
18.8239,2.7976,h
21.4043,2.8813,h
68.2509,3.727,h
24.7104,2.6707,h
19.5086,2.5688,h
37.4831,3.3153,h
11.769,2.4195,h
29.5883,2.8879,h
22.7762,2.6889,h
14.3107,2.556,h
22.7492,2.9204,h
84.9199,3.393,h
13.0825,2.6832,h
12.5664,2.5132,h
8.7406,2.4683,h
27.7732,3.2853,h
169.6876,3.5132,h
10.1402,2.2923,h
17.8588,2.7981,h
36.1063,3.3876,h
28.2607,2.6993,h
12.4933,2.7415,h
31.3385,2.976,h
14.0561,2.6839,h
42.1124,4.2558,h
12.722,2.5669,h
32.9978,3.065,h
13.4738,2.5676,h
86.495,3.3422,h
15.9097,2.4639,h
9.2526,2.6478,h
15.906,2.6006,h
7.3071,2.4175,h
10.204,2.7623,h
14.3146,3.0734,h
14.3786,3.0894,h
33.2876,2.7741,h
14.8371,3.0446,h
6.4925,2.6449,h
11.5548,2.5729,h
32.9711,3.2363,h
15.2109,1.9413,h
34.9208,3.0436,h
40.6827,3.0197,h
10.8591,2.6799,h
18.168,2.5146,h
6.9041,2.4074,h
46.1107,3.4186,h
25.6164,3.2584,h
19.7625,2.7238,h
1.5338,2.1772,h
5.5127,2.6449,h
58.0525,3.3735,h
74.0648,3.4006,h
29.3619,2.913,h
42.3225,3.1948,h
17.1893,2.6699,h
6.8829,2.5125,h
5.4665,2.5422,h
84.4418,3.7182,h
6.3588,2.1016,h
13.1071,2.9023,h
10.0391,2.5723,h
23.6987,3.3637,h
15.0848,2.6239,h
57.4709,3.7277,h
20.0075,2.6175,h
108.762,4.1826,h
11.4074,2.6585,h
34.4058,2.9643,h
20.0162,2.6439,h
34.0415,2.9325,h
10.8532,2.5321,h
20.0955,2.8162,h
9.0128,2.6493,h
68.7536,3.9985,h
12.0698,2.4601,h
13.2689,2.3377,h
10.0478,2.2844,h
37.3941,2.955,h
101.529,3.5138,h
15.4392,2.6851,h
12.541,2.7593,h
24.3831,2.8597,h
15.5482,3.1798,h
41.9042,3.4632,h
56.7787,3.4059,h
74.374,3.5694,h
10.774,2.2689,h
9.1386,2.7554,h
11.4443,2.9143,h
12.4902,2.385,h
11.4244,2.8736,h
20.656,2.6375,h
50.2884,3.0338,h
13.9228,2.5769,h
23.5113,3.0259,h
9.5213,2.5315,h
23.9292,2.7016,h
12.2118,2.534,h
33.1814,2.8939,h
13.9137,2.5721,h
42.7804,3.1316,h
15.4848,2.6294,h
20.7197,2.6107,h
16.5385,3.2141,h
12.8915,2.3355,h
64.3958,3.3365,h
12.2639,2.5629,h
36.9935,3.0614,h
31.5506,3.0039,h
2.7156,2.6688,h
22.6607,2.6217,h
76.447,4.0864,h
46.1493,3.253,h
15.0653,2.4955,h
11.447,2.5347,h
52.7537,3.1739,h
27.9342,2.8505,h
4.8134,2.2273,h
10.3194,2.4983,h
57.0209,2.6942,h
6.7988,2.1931,h
108.7905,3.476,h
9.081,2.8645,h
9.5357,2.5775,h
7.5587,2.3243,h
33.2475,3.2526,h
35.9321,2.9302,h
13.9462,2.7392,h
83.9226,3.2147,h
11.5171,2.6813,h
5.0908,2.8407,h
67.0206,3.7669,h
28.0771,3.5766,h
13.9436,2.6532,h
34.8466,2.7835,h
95.0808,3.6568,h
119.746,3.7066,h
76.866,3.1796,h
6.9876,2.77,h
9.1221,2.3641,h
9.2825,2.4734,h
24.2466,2.8102,h
20.599,2.8038,h
37.4544,3.7613,h
18.0006,2.6861,h
23.5628,2.8017,h
10.724,2.7235,h
11.8602,2.4464,h
20.0639,3.1875,h
60.034,3.1831,h
25.3739,3.4283,h
38.6783,3.1504,h
33.5451,3.3092,h
12.1241,2.4558,h
48.2562,3.3072,h
16.3821,2.7789,h
15.1407,2.8052,h
41.7867,3.3937,h
15.7422,2.3064,h
9.5178,2.7774,h
17.3692,2.7498,h
42.5181,3.5552,h
19.4497,2.4288,h
43.771,3.339,h
28.7214,2.8222,h
12.5883,2.1146,h
12.1963,2.5017,h
10.6291,2.5821,h
14.3798,2.532,h
37.0807,3.0243,h
20.3706,2.7896,h
10.5084,2.3927,h
26.2507,3.178,h
10.2406,2.5687,h
46.887,3.2786,h
77.951,3.3627,h
17.1493,3.1947,h
22.8369,2.8848,h
12.265,2.9159,h
8.5596,2.779,h
18.8261,2.8856,h
15.3983,2.6037,h
14.85,3.0542,h
6.6921,2.6051,h
10.9846,2.5832,h
23.3753,2.7126,h
10.5062,2.5601,h
13.5677,2.659,h
39.4253,2.9152,h
42.1084,3.6067,h
16.4543,2.4749,h
12.6085,2.6069,h
38.0002,3.6371,h
31.2607,2.7774,h
7.0806,2.3962,h
12.641,2.4273,h
12.481,2.5894,h
39.7475,3.4053,h
18.2896,3.2978,h
17.3108,2.9284,h
25.4135,3.0905,h
101.345,3.6017,h
39.2208,3.2266,h
52.0182,3.3878,h
58.2116,3.4214,h
25.7202,3.5304,h
16.1018,2.9043,h
12.2582,2.6561,h
12.7614,2.5031,h
15.3263,2.5076,h
11.8242,2.6196,h
8.525,2.5807,h
26.0029,2.7071,h
12.2419,2.6385,h
41.8692,2.9761,h
63.7584,3.0978,h
26.1386,3.271,h
33.2603,3.388,h
16.8881,2.4362,h
73.0254,2.7955,h
29.5112,3.4093,h
14.8622,2.5966,h
15.0892,2.9012,h
14.8565,2.6707,h
19.4724,2.757,h
23.1756,2.3015,h
26.3649,2.9322,h
26.7836,3.1505,h
108.116,3.4111,h
17.5754,2.8975,h
36.9492,3.4048,h
64.8825,3.467,h
119.301,3.5799,h
59.7478,4.0229,h
12.4056,2.567,h
15.0929,2.6524,h
48.9676,3.7326,h
11.575,2.5664,h
27.3956,2.7882,h
11.4069,2.8112,h
9.7058,2.7181,h
15.8933,2.4093,h
10.571,2.6004,h
15.4688,2.7549,h
34.7276,3.5862,h
35.1898,3.5393,h
8.5835,2.8181,h
12.575,2.4942,h
