@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-4,7,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FConc numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
5.3971,2.1385,0.7258,4.531,60.8686,h
15.7533,2.7939,0.3305,80.7862,54.3338,h
65.8641,3.3985,0.1329,-77.4508,21.0201,h
14.8533,3.243,0.2374,61.5336,8.5651,h
77.0001,4.324,0.0506,114.169,49.472,h
11.5999,2.1089,0.7082,9.2718,50.2015,h
17.2986,2.6885,0.3238,31.0212,18.8023,h
11.3387,2.8519,0.3812,39.299,21.389,h
40.9804,3.2267,0.129,-148.3497,47.2783,h
133.858,4.9518,0.0158,-95.8101,32.083,h
13.0764,2.2536,0.7581,20.4453,47.7815,h
24.5233,3.1259,0.2502,81.1016,15.2362,h
15.2824,2.5932,0.347,49.2624,66.8335,h
18.7608,2.6613,0.4035,-5.6803,43.126,h
31.3385,2.976,0.3767,-101.9453,9.2489,h
17.0188,2.5857,0.4927,65.9551,87.3017,h
15.0465,2.3865,0.4065,-12.1814,66.4296,h
5.0908,2.8407,0.6046,17.0061,46.603,h
12.4114,2.5547,0.5972,3.3669,11.8816,h
29.656,3.2347,0.1204,-83.8979,61.762,h
18.0709,2.7226,0.3125,-31.6676,40.14,h
12.9566,2.391,0.6667,-20.687,77.9739,h
11.9656,2.3573,0.4826,-18.2535,74.435,h
89.403,3.6437,0.0799,149.797,85.6807,h
11.468,2.6592,0.3039,11.3109,70.9603,h
10.3316,2.7701,0.5671,22.8872,26.81,h
76.1422,4.2712,0.078,-121.946,79.626,h
37.4991,3.9212,0.1278,67.7589,16.6332,h
9.2711,2.2593,0.6108,-1.4499,70.7052,h
10.1455,2.9077,0.3871,-28.2571,85.6838,h
12.2936,2.7243,0.4283,-23.8603,67.8016,h
56.7218,3.2597,0.1232,115.737,4.2599,h
10.4511,2.6149,0.4757,-11.646,67.8393,h
61.5566,3.3307,0.174,85.2288,20.2721,h
9.6414,2.7745,0.3731,27.4033,15.5932,h
14.5104,2.3473,0.4809,17.5697,68.33,h
74.2078,3.7935,0.0979,49.383,45.182,h
23.0038,2.9382,0.4806,-48.991,6.4514,h
0,2.2443,0.8319,4.6436,79.4702,h
27.4185,3.3781,0.0878,20.1374,61.503,h
17.2634,2.7789,0.5324,22.5489,36.584,h
9.9269,2.6981,0.6092,30.7046,8.6839,h
6.2984,2.6922,0.5162,16.6831,3.0282,h
17.4193,2.7001,0.3927,24.9982,79.4579,h
15.5056,3.0974,0.2165,56.248,50.1297,h
28.2944,2.933,0.3337,-100.593,39.109,h
10.0825,2.09,0.6972,3.1957,55.5221,h
18.4642,2.8982,0.2402,36.6526,15.7762,h
32.5475,2.8447,0.4035,39.128,0.2295,h
19.1355,2.8624,0.4022,61.9511,21.453,h
9.9358,2.6021,0.5625,-25.5278,22.2624,h
37.7359,3.4873,0.1521,63.0869,3.6095,h
17.2843,2.6662,0.3415,5.4327,76.8949,h
33.8769,2.9959,0.2161,113.486,87.3467,h
8.3216,2.2174,0.8383,5.7161,81.6645,h
95.4345,3.6384,0.1288,-62.3979,31.7599,h
35.2129,3.6415,0.1826,58.3392,10.0766,h
10.9165,2.7528,0.417,25.0411,34.4381,h
14.0429,2.4969,0.4682,12.9016,0.6298,h
15.5228,2.5804,0.4674,12.876,30.4676,h
5.4708,2.5243,0.35,-21.0326,56.4826,h
62.185,3.1396,0.1714,-64.7042,86.529,h
44.477,3.0955,0.2651,72.0308,25.0553,h
54.137,4.0889,0.0489,127.59,14.1751,h
35.4866,2.9901,0.3386,-63.014,82.2071,h
9.5611,2.3344,0.646,11.2659,55.449,h
9.454,2.5877,0.6047,27.562,48.485,h
10.4917,2.7384,0.4,8.5829,29.936,h
22.1331,2.67,0.3402,14.0443,41.9342,h
95.0778,3.7006,0.156,-127.826,68.0493,h
12.6688,2.8509,0.3951,0.2719,66.6513,h
56.7805,2.993,0.2348,78.6567,86.7687,h
8.632,2.5774,0.4448,25.1428,42.457,h
12.547,2.3604,0.832,9.0924,60.9684,h
24.229,3.049,0.3895,-39.5752,1.2688,h
25.0263,2.8975,0.2188,217.624,18.6414,h
16.4314,2.7254,0.4209,-0.9242,72.641,h
7.8008,2.4232,0.6792,14.8384,38.8998,h
10.6583,2.3086,0.4717,-19.5781,68.858,h
41.7867,3.3937,0.1434,89.5195,53.7624,h
8.8163,2.6824,0.4519,1.2934,70.5669,h
82.5906,3.189,0.3479,-116.6638,46.163,h
9.7338,2.3901,0.4562,6.6668,38.5799,h
6.9019,2.5218,0.5744,-13.3088,33.8447,h
8.7745,2.7319,0.4245,0.9711,67.6115,h
16.0638,2.5806,0.5729,4.4021,62.0819,h
10.866,2.4997,0.6266,10.4594,55.8099,h
11.136,2.556,0.7438,-5.858,25.5951,h
14.8221,2.5101,0.3943,32.4109,5.5886,h
20.0735,2.6234,0.374,33.7591,61.0617,h
12.4274,2.2576,0.4779,-9.9437,21.7229,h
30.8424,3.1771,0.1043,51.9049,42.6852,h
14.8329,2.7936,0.3163,34.1108,64.1998,h
13.3427,2.3797,0.4942,16.7,10.5731,h
17.6772,2.6048,0.4845,21.5714,25.3941,h
21.6622,2.67,0.366,-30.5613,50.9886,h
28.6493,3.1365,0.265,48.6994,24.037,h
28.2607,2.6993,0.2601,-47.2547,35.4976,h
22.2536,2.6415,0.3333,-30.394,57.928,h
72.815,3.6581,0.1734,-80.3948,49.218,h
12.6811,2.5815,0.6081,12.4287,51.167,h
37.2026,3.2436,0.1476,82.4496,13.7914,h
27.9545,3.0499,0.2081,28.7384,9.5306,h
67.8792,3.6193,0.2792,-93.6194,81.6774,h
43.1308,3.5315,0.2652,-114.9474,9.2964,h
9.527,2.357,0.8176,9.3931,14.56,h
12.5447,2.6023,0.3294,-12.4242,26.9054,h
47.93,3.0523,0.2853,76.5977,71.4888,h
14.3786,3.0894,0.2665,41.6965,10.178,h
24.0643,2.8258,0.3002,66.5357,3.2744,h
17.9829,2.564,0.4341,-20.8167,46.9598,h
7.2135,2.1255,0.6891,-5.843,89.538,h
18.5403,2.954,0.2317,33.7216,38.0285,h
13.9464,2.5885,0.3356,-29.7511,73.0876,h
11.7237,2.732,0.3818,25.9269,83.5742,h
10.6929,2.7024,0.4742,40.5346,85.3938,h
8.3238,2.6924,0.471,12.3367,89.2172,h
60.0205,3.5508,0.1075,101.972,41.784,h
67.0337,3.2706,0.2328,33.7393,24.4692,h
6.611,2.5105,0.679,11.0785,46.22,h
10.7787,2.5233,0.4287,-22.5319,57.9723,h
4.2455,2.3537,0.7636,0.5293,60.2751,h
75.5806,4.0649,0.1125,24.705,30.47,h
73.0254,2.7955,0.2274,129.214,75.4894,h
30.7951,2.9593,0.3641,-45.3901,53.6123,h
27.5344,2.76,0.4388,46.7955,76.8882,h
60.9908,3.1721,0.2225,194.6039,49.181,h
12.8389,2.6393,0.4709,23.6519,26.477,h
11.7898,2.3993,0.5336,19.2297,81.5248,h
22.4479,2.5193,0.311,-28.3027,8.2104,h
29.5121,3.4323,0.3034,-8.306,18.4848,h
12.024,2.5244,0.5232,-12.8854,37.6139,h
56.7521,3.1875,0.1608,61.8305,30.6901,h
13.2036,2.3494,0.3729,-8.9053,32.1315,h
10.3429,2.5198,0.6163,16.1492,27.5493,h
12.8708,2.4455,0.7794,17.4565,61.3508,h
11.3063,2.3766,0.584,0.1543,48.504,h
16.692,2.4575,0.6088,-20.2057,13.072,h
10.9906,2.5548,0.6095,35.8008,74.324,h
8.3055,2.6207,0.4958,38.46,49.125,h
13.0366,2.6552,0.5556,-8.0702,7.6756,h
9.5128,2.248,0.6045,16.6868,53.3763,h
6.8631,2.2401,0.7755,3.1633,23.0812,h
17.4114,2.4901,0.4653,26.738,60.2985,h
65.3513,3.5261,0.1096,98.8722,24.4469,h
17.019,2.6027,0.421,-17.5876,68.6518,h
56.2383,3.3838,0.2649,-89.662,11.843,h
12.2335,2.528,0.6525,6.333,30.8802,h
9.6927,2.4502,0.6277,13.5207,42.3649,h
17.6867,2.5966,0.4734,162.212,8.699,h
30.1932,2.7654,0.3561,76.965,81.213,h
13.3367,2.4624,0.4793,14.928,20.3804,h
10.5625,2.8595,0.4729,-4.5808,81.5486,h
30.1159,3.6056,0.1217,-218.1265,2.0516,h
77.1222,4.2303,0.0886,102.712,68.7039,h
9.2433,2.3253,0.8511,6.2643,62.4361,h
25.3229,3.3427,0.1508,68.1273,57.5178,h
57.3847,3.2743,0.1601,48.6703,29.038,h
8.3588,2.4612,0.5121,24.9024,46.1951,h
12.1361,2.6799,0.6813,18.0124,20.69,h
10.2554,2.4706,0.511,-18.3492,73.9672,h
52.2684,2.9472,0.3072,51.0529,55.164,h
17.2241,2.6739,0.447,18.1864,2.9235,h
20.9071,2.8398,0.2752,64.5593,57.4882,h
14.5312,2.5551,0.4345,-14.3936,50.1338,h
10.571,2.6004,0.66,14.7551,38.241,h
41.8733,3.3903,0.2678,-109.8362,4.1744,h
10.4729,2.3473,0.5708,23.5121,51.1425,h
11.5257,3.1433,0.2408,39.966,15.9883,h
29.0624,3.3412,0.3196,-69.814,21.5078,h
11.9871,2.5378,0.4029,26.4956,56.827,h
29.9764,3.0265,0.5296,-55.1406,48.107,h
12.7254,2.5441,0.4657,14.1919,19.4197,h
10.8034,3.0226,0.3066,37.5619,7.107,h
20.7409,2.7437,0.3464,-52.9464,54.1745,h
7.2947,2.9086,0.3039,11.2075,70.5777,h
33.058,3.5216,0.0494,124.4038,7.5425,h
6.617,2.4057,0.7308,-13.7398,58.5795,h
15.1782,2.6686,0.4306,21.7936,62.7504,h
23.0824,3.7401,0.1615,-54.9037,57.393,h
27.2441,2.6972,0.4562,20.2914,21.9175,h
7.5442,2.4103,0.5977,1.0832,49.5886,h
10.4937,2.49,0.466,25.3086,72.747,h
29.5248,2.918,0.4746,18.1114,7.575,h
9.0996,2.7332,0.5379,-21.1564,40.707,h
6.6381,2.3786,0.7462,3.6371,89.1466,h
43.2783,3.462,0.09,-34.4019,20.8127,h
6.0402,2.6985,0.6226,19.4146,68.6197,h
11.3089,2.5664,0.7191,12.7524,33.2622,h
9.2773,2.7613,0.3882,17.7042,31.7555,h
18.3018,2.6848,0.3678,16.1617,15.8867,h
42.5271,3.4172,0.1991,-83.5099,65.3512,h
10.4472,2.8876,0.4761,28.7274,50.4959,h
37.1935,3.0145,0.3259,44.5534,4.738,h
8.4866,2.5871,0.7115,11.8347,15.874,h
14.8539,2.6053,0.4715,22.6794,38.906,h
25.4973,2.6498,0.3516,-18.4566,76.933,h
9.7677,2.6609,0.4943,15.0559,25.3811,h
39.0903,3.1102,0.2731,-178.5816,30.2934,h
15.1381,2.6871,0.483,-13.0207,51.93,h
57.7383,3.1707,0.227,238.321,65.2246,h
31.9218,3.3578,0.1571,70.3051,28.7043,h
82.2788,3.5786,0.1272,-101.412,47.572,h
24.1072,2.905,0.2526,-65.9507,28.7573,h
6.7988,2.1931,0.5256,-12.0474,12.69,h
18.4237,2.6493,0.343,66.7052,78.429,h
47.8929,3.0374,0.2505,94.5201,49.9828,h
8.9781,2.6385,0.446,23.1623,12.2897,h
52.5524,3.2049,0.2364,78.8397,33.9023,h
15.8303,3.0165,0.2806,-44.6009,4.2399,h
19.8789,2.8562,0.2639,-40.1622,18.4513,h
29.542,2.9861,0.2364,-186.337,10.652,h
68.8078,3.7703,0.1867,-134.517,60.0705,h
33.5083,3.016,0.3219,52.4865,27.2726,h
57.4709,3.7277,0.1784,-92.9479,15.686,h
32.9711,3.2363,0.1428,36.3425,43.3579,h
5.3363,2.265,0.6108,-14.4696,30.5372,h
18.6388,2.8241,0.3313,-17.4843,41.7415,h
11.9435,2.5392,0.4797,-15.5498,74.6084,h
48.714,3.347,0.1493,74.3019,17.3795,h
49.8072,3.6338,0.192,-76.602,84.7875,h
16.2035,2.5832,0.5379,-13.4462,61.8302,h
23.6139,3.1321,0.3299,-23.9245,20.3594,h
13.4964,2.5752,0.4407,18.4639,77.7712,h
11.4069,2.8112,0.3907,33.2423,24.65,h
46.3211,3.1099,0.2927,-147.424,61.742,h
20.3024,2.596,0.4208,13.417,7.2463,h
62.7857,3.6275,0.1639,-92.3592,73.1525,h
69.8503,4.1517,0.13,-184.1403,40.1606,h
16.0119,2.6893,0.3681,22.3837,8.9147,h
17.6451,2.4188,0.2955,24.3975,22.0167,h
16.4192,2.55,0.4404,25.1904,38.4644,h
95.1143,4.5848,0.0383,-142.109,88.1881,h
9.4004,2.6628,0.4087,25.0851,63.2829,h
22.732,2.5083,0.3714,-6.0142,77.2515,h
15.7868,2.6564,0.3545,37.9078,12.1959,h
6.6591,2.3936,0.8646,13.8558,44.8909,h
90.8769,3.6631,0.1837,-128.0299,53.7335,h
44.4222,2.9195,0.4437,136.4803,4.1909,h
71.4598,3.882,0.0694,-160.178,38.8804,h
119.746,3.7066,0.0875,-135.138,46.165,h
11.769,2.4195,0.4931,18.4281,84.2325,h
8.7406,2.4683,0.6565,14.2452,16.992,h
19.6846,3.1357,0.2355,40.4884,13.0161,h
13.1739,2.7364,0.4183,25.4618,44.74,h
20.4006,2.9669,0.1823,72.7447,41.6738,h
129.8571,3.5467,0.1239,-132.2893,63.6941,h
10.724,2.7235,0.4121,-25.0371,85.1877,h
10.8815,2.4175,0.7457,6.0371,30.803,h
16.743,2.7348,0.4328,29.0395,7.138,h
11.7269,2.4739,0.677,14.1795,19.4003,h
73.6691,3.4715,0.1384,90.6984,85.0659,h
21.4735,2.9484,0.3525,-41.2418,0.1121,h
14.379,2.5224,0.4625,7.0023,26.143,h
32.0536,2.9995,0.2188,128.6398,84.1882,h
4.351,2.317,0.7961,-13.8696,79.5006,h
70.3681,3.2656,0.0991,180.7741,89.5442,h
23.8009,2.8038,0.2424,-31.0734,40.8581,h
17.7595,2.8058,0.3002,10.3276,50.569,h
46.3383,3.3801,0.1344,74.8631,32.694,h
32.9876,3.1396,0.1646,15.4703,34.7235,h
45.9078,3.0189,0.4385,-40.9929,37.4091,h
20.6585,2.6274,0.6038,-32.5472,7.166,h
104.4255,3.8789,0.0583,59.7584,85.1154,h
6.401,2.6244,0.5059,15.8025,52.9994,h
43.7493,2.8722,0.2802,-125.704,28.8148,h
12.4807,2.4725,0.576,-72.4374,72.1787,h
71.642,4.3904,0.0582,78.0804,35.1456,h
19.0414,2.6808,0.2628,40.2813,19.177,h
32.4922,3.1075,0.2217,-89.5004,4.37,h
6.1959,2.5328,0.5615,13.864,29.2368,h
11.5441,2.9961,0.2001,-27.2436,77.5046,h
8.8863,2.7882,0.4593,27.8504,15.616,h
5.5751,2.5347,0.7069,15.4253,35.9056,h
12.8313,2.4057,0.499,6.4283,17.654,h
14.444,2.6684,0.4313,24.8328,74.1629,h
11.7043,2.7294,0.4872,37.7053,49.1591,h
41.647,3.2072,0.1049,86.6277,88.1303,h
22.1134,2.8644,0.3518,-40.9813,24.0983,h
35.7701,3.1193,0.307,-85.3099,21.341,h
72.165,4.1921,0.083,65.9726,58.771,h
13.0714,2.4775,0.782,9.1406,48.3131,h
16.4357,2.5211,0.5,25.6125,0.999,h
56.0304,3.45,0.199,42.5379,12.7497,h
14.6548,2.9038,0.2701,18.1322,41.6313,h
14.057,2.785,0.3495,13.5304,64.9417,h
22.3311,2.5309,0.3622,15.9975,7.7203,h
11.6747,2.4624,0.6069,-7.0918,18.6683,h
10.3323,2.5252,0.4178,-9.174,66.2011,h
28.3568,2.9775,0.2344,-62.6945,24.9483,h
6.3752,2.6031,0.5835,17.1571,43.948,h
6.354,2.7142,0.6274,0.4268,61.3248,h
15.0917,2.4314,0.5251,7.1326,13.0877,h
14.5327,2.5058,0.4805,-21.4287,38.887,h
12.1963,2.5017,0.4945,-7.9433,78.702,h
19.4545,2.7938,0.2347,20.0551,46.857,h
10.8355,2.2753,0.7745,-2.4594,52.378,h
30.2678,3.3726,0.1787,31.7457,3.4113,h
11.8978,3.102,0.2183,32.7187,36.3549,h
7.6522,2.7892,0.4159,18.567,4.132,h
28.3523,3.558,0.1912,-175.252,46.754,h
15.1931,2.6335,0.4116,20.8,9.7129,h
61.0142,3.4733,0.2764,-109.197,36.7845,h
67.1717,3.1845,0.2243,-122.331,48.329,h
9.4934,2.6894,0.5321,11.4296,34.9012,h
10.1874,2.2601,0.5769,-11.1618,33.714,h
13.7098,2.537,0.497,18.0814,37.1575,h
9.6927,2.4502,0.6277,13.5207,42.3649,h
11.2595,2.5434,0.5722,7.5822,56.4785,h
18.8656,2.6721,0.3426,-10.6364,51.516,h
124.715,3.7929,0.1104,-181.21,87.365,h
4.6957,2.5419,0.6565,17.707,49.7571,h
95.317,3.6857,0.0738,-60.2539,72.0421,h
15.2889,2.7775,0.4846,18.1141,27.3278,h
7.1168,2.4778,0.7188,10.821,68.2545,h
68.1438,4.5565,0.0859,95.2531,28.5987,h
101.9,4.4759,0.0549,-129.488,84.4992,h
10.8862,2.5099,0.5688,17.6218,32.666,h
17.9349,2.9503,0.3898,108.1108,50.6208,h
11.1386,2.2041,0.5687,19.0468,44.108,h
21.2618,2.8598,0.2602,-49.9233,83.4293,h
15.5071,2.4425,0.3935,13.8811,18.953,h
11.9466,2.4157,0.7287,10.3197,64.2228,h
14.5995,2.905,0.402,50.7317,11.179,h
62.8629,3.2057,0.2011,-161.2892,73.0226,h
28.2858,2.9029,0.2326,-12.0953,7.3989,h
58.0525,3.3735,0.2848,-75.6044,63.6153,h
7.8188,2.3187,0.7354,5.7369,81.6178,h
52.127,3.5515,0.1219,80.6104,22.1891,h
14.0075,2.854,0.7544,-117.486,28.01,h
