@relation magic

@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
3.4276,73.4646,76.8029,h
2.2593,-1.4499,70.7052,h
2.4371,1.2975,25.5014,h
2.6604,18.8029,82.9071,h
2.3962,6.6578,38.565,h
3.3374,-139.629,55.8469,h
2.7613,17.7042,31.7555,h
2.9558,-13.7167,78.8667,h
3.4172,-83.5099,65.3512,h
2.6175,7.2762,81.0687,h
2.4514,25.57,87.1801,h
2.133,-11.9012,57.4271,h
3.056,61.462,45.0546,h
2.48,11.8097,53.3703,h
2.3375,0.7039,48.284,h
2.7352,12.64,67.1315,h
3.1798,22.6197,35.9098,h
3.2348,-52.6697,10.4111,h
2.595,11.6783,80.1735,h
3.3893,146.056,15.6891,h
2.7437,-52.9464,54.1745,h
3.5426,143.319,77.525,h
2.4778,10.821,68.2545,h
2.9868,87.021,39.8976,h
2.5422,18.8733,14.2261,h
2.9432,54.47,47.6322,h
3.1164,-54.9991,48.1979,h
2.5792,12.4254,78.876,h
2.9559,29.5956,58.439,h
2.5471,7.9599,88.938,h
3.0252,-142.2481,10.4597,h
3.3433,-318.3002,53.1805,h
2.4125,-10.3509,73.094,h
2.9435,30.7059,37.048,h
2.404,4.5391,13.2698,h
3.2033,93.0837,24.717,h
3.5467,-132.2893,63.6941,h
2.7063,8.441,67.0881,h
3.2147,-136.6972,47.0808,h
2.8715,146.2245,19.1729,h
2.5872,-24.4927,19.7721,h
2.5811,7.2068,4.8399,h
2.7545,-80.8553,23.6908,h
4.2216,89.7631,48.984,h
2.6279,21.6201,12.1039,h
3.4581,-75.8361,3.5732,h
3.3726,31.7457,3.4113,h
3.5196,-40.8617,44.4854,h
2.4914,-13.5728,13.107,h
4.7552,-132.769,56.991,h
2.6161,-22.4864,60.2672,h
2.49,19.8759,65.3193,h
3.1644,-33.9402,19.4243,h
2.721,43.8339,26.708,h
3.3708,76.9987,70.897,h
2.792,-133.812,41.8462,h
3.3006,-59.4234,0.7016,h
2.5836,14.4317,11.2853,h
2.5397,-21.8162,34.599,h
3.5393,84.2169,17.4671,h
3.3965,129.747,35.443,h
2.7959,20.8844,77.849,h
2.9457,18.0695,39.654,h
2.8417,33.6571,49.329,h
3.2072,86.6277,88.1303,h
2.7945,23.1699,24.9723,h
2.7896,-27.692,46.3644,h
2.2541,-10.3391,27.2606,h
2.8756,39.0645,9.2116,h
3.8054,-50.1655,51.9655,h
2.9159,-40.5586,33.5871,h
2.6604,-13.3329,49.3494,h
2.5442,16.2367,11.9557,h
2.5402,32.5003,80.4683,h
3.8618,92.0877,74.6908,h
2.6712,49.5583,39.0935,h
3.4483,41.0562,30.2987,h
4.0229,127.103,85.576,h
2.7645,-15.2216,26.4708,h
3.5463,-42.8232,7.2928,h
2.9856,19.2471,89.3084,h
2.6217,-8.9053,18.5319,h
2.2452,11.3654,78.0805,h
2.8423,39.9529,11.7782,h
3.3525,-46.5309,66.6318,h
3.4392,104.4297,73.7912,h
2.4764,-22.5077,38.556,h
2.7369,-21.5937,71.4978,h
2.7336,20.8016,31.528,h
3.2605,-91.4502,65.22,h
3.0352,-163.247,85.3675,h
2.4543,20.0326,43.2879,h
2.5535,-13.954,23.1959,h
2.9783,-56.8794,50.1435,h
3.107,-170.845,2.321,h
2.7817,31.8729,34.8364,h
3.0721,95.4544,42.3299,h
2.7182,-15.5629,84.9921,h
2.3324,1.9805,54.614,h
2.5682,-14.7031,10.142,h
3.5218,-93.0779,81.6312,h
2.5545,-20.1186,78.5791,h
4.8376,-85.1029,74.9744,h
2.5951,18.9639,9.3681,h
3.2004,-39.5387,59.3859,h
2.7476,-19.2068,6.3241,h
2.5378,26.4956,56.827,h
4.2206,-113.9508,8.9361,h
3.4581,-41.7704,40.1133,h
4.2303,102.712,68.7039,h
4.45,-140.3606,66.5963,h
2.5408,21.9444,78.5463,h
3.1824,-55.2686,8.1172,h
3.1827,-66.7,74.9474,h
2.872,47.6066,29.0002,h
3.3312,-132.5013,79.0902,h
2.778,15.9017,14.3231,h
2.3225,-23.5807,15.5513,h
3.1916,73.8184,24.9091,h
1.9916,2.84,17.6067,h
3.6763,-73.4577,32.0807,h
2.4433,10.3431,47.4161,h
3.3561,107.078,51.0768,h
2.8937,-35.9311,14.1207,h
2.1131,-6.2334,15.507,h
2.7415,63.7105,12.6913,h
2.9959,113.486,87.3467,h
2.7654,76.965,81.213,h
3.242,166.987,83.3529,h
2.613,-68.712,42.0088,h
2.7741,41.4977,8.1046,h
2.857,-88.2613,12.5669,h
2.8964,199.2069,24.9144,h
3.0523,76.5977,71.4888,h
2.633,-16.6436,65.929,h
3.3462,82.3616,32.7357,h
3.5978,-57.1406,0.3034,h
2.5145,-18.4092,45.883,h
2.5063,4.478,71.0579,h
2.6234,33.7591,61.0617,h
3.8533,70.8304,45.1222,h
3.3625,-107.423,27.942,h
2.7177,31.9582,45.9154,h
2.0726,-23.9394,81.4983,h
3.4703,75.6716,50.6682,h
3.1896,-64.9592,69.6301,h
2.6069,-8.9698,87.4325,h
2.7139,33.8268,65.0235,h
2.9701,123.805,86.0704,h
2.4935,15.3643,42.537,h
3.7465,-40.2249,2.037,h
3.1034,99.1765,77.7378,h
2.2954,8.9581,51.6492,h
2.4718,-32.5202,20.1264,h
2.8021,26.8836,35.6925,h
3.0039,49.7386,39.0835,h
2.4768,17.5819,26.3074,h
2.7225,-37.3063,48.223,h
3.1192,-91.3872,14.3886,h
2.0774,2.8889,3.767,h
2.6628,29.2093,62.6915,h
2.604,19.4298,52.414,h
2.8264,21.2112,69.1637,h
3.3265,157.8799,78.6364,h
2.7072,67.2617,88.2406,h
2.9478,35.6813,30.0175,h
2.6212,43.1716,12.7084,h
4.0558,-78.1944,51.7033,h
2.5955,12.0002,62.0945,h
2.4713,10.5904,71.151,h
2.7701,19.2257,55.9778,h
2.501,-37.606,49.1002,h
2.9841,-84.6566,44.9107,h
2.638,17.5429,62.918,h
2.88,41.1823,5.248,h
3.3193,45.8123,8.0384,h
4.01,-201.012,68.664,h
3.6716,-140.5629,38.7412,h
2.695,-8.3608,56.4487,h
2.7243,-23.8603,67.8016,h
3.4547,-140.155,77.371,h
3.0658,65.2706,9.7456,h
2.7362,32.2887,48.836,h
4.3196,-65.0153,55.6274,h
2.7563,-86.4682,55.435,h
2.5718,1.1598,27.8649,h
2.8619,46.1829,50.6926,h
3.1314,-74.2057,12.6359,h
2.4024,20.4546,33.4663,h
2.4116,15.4163,51.998,h
3.0022,-4.831,47.1688,h
2.8839,66.6322,36.0506,h
3.4904,-68.6328,79.3674,h
3.2313,-114.6773,47.6948,h
3.6182,-114.388,5.1421,h
2.6449,13.5554,60.5154,h
2.3646,26.0651,66.547,h
3.4596,-133.415,41.742,h
3.5017,137.427,76.1339,h
2.4631,9.3878,4.6807,h
3.2363,36.3425,43.3579,h
2.2317,7.806,82.3203,h
2.5631,23.8152,57.2969,h
3.9957,-160.174,35.245,h
2.8556,-100.6832,9.8037,h
3.0075,-96.6223,4.3736,h
3.2019,-102.087,19.9025,h
2.601,14.4567,20.4406,h
3.3768,18.5969,47.454,h
3.0076,27.6214,73.7683,h
3.0247,22.7405,76.952,h
2.5315,-11.6192,69.3006,h
3.3959,-60.7971,52.5785,h
2.6234,-14.041,18.3516,h
2.6658,6.1012,35.4363,h
2.5321,14.9856,80.3583,h
3.3201,28.2554,69.9,h
2.747,-16.9429,88.1063,h
2.4571,16.9729,63.086,h
2.8168,24.3286,61.0296,h
3.1078,98.1779,33.5791,h
3.0828,38.1747,71.088,h
2.8045,105.138,46.4946,h
2.8503,-5.1011,34.0146,h
2.7324,-88.8223,14.111,h
2.6031,-21.2681,11.9282,h
3.6375,152.521,81.2919,h
2.4736,15.1812,7.599,h
3.0935,102.8838,84.6909,h
2.2911,-5.5732,7.275,h
2.493,115.247,10.7012,h
2.7384,-9.2568,13.451,h
3.5358,103.3467,87.9998,h
2.3181,-21.3988,7.6909,h
2.9706,56.09,29.039,h
3.4142,171.5541,48.4566,h
3.1547,84.047,2.6081,h
3.2699,48.698,32.7935,h
2.8528,21.0581,41.0899,h
2.6032,3.7476,62.6855,h
2.9299,-45.6059,28.2421,h
3.1811,41.9518,33.4059,h
3.3848,24.7093,78.8838,h
2.6177,5.1389,32.0377,h
2.0436,-19.7615,16.1747,h
2.2398,7.3005,76.3942,h
2.2861,-5.2818,65.6389,h
4.2465,160.213,75.7013,h
2.8,107.486,1.7407,h
2.5944,19.2748,38.123,h
2.3261,-32.098,81.0902,h
2.3454,19.13,69.9841,h
4.526,138.3554,70.9233,h
2.9375,9.9657,3.3292,h
2.5304,-16.7598,31.7613,h
2.6321,-0.5526,27.306,h
2.9081,80.2072,1.1645,h
2.5185,33.876,35.137,h
3.1259,81.1016,15.2362,h
2.6703,16.9527,53.6127,h
3.2057,-161.2892,73.0226,h
3.2866,-39.862,18.5288,h
2.9522,31.8552,88.793,h
3.255,-18.4049,56.5554,h
3.4483,95.1593,33.988,h
2.3694,5.3141,74.6944,h
2.3284,18.8123,68.016,h
3.3228,-157.2164,17.1672,h
3.0241,38.2462,56.6254,h
2.9635,25.0038,34.0127,h
2.4997,-17.9081,37.171,h
3.2017,63.8177,23.727,h
3.3798,-195.863,37.5218,h
2.9535,93.3952,10.8959,h
3.0232,196.6923,80.4459,h
2.5038,-17.3233,3.0071,h
2.9602,82.4446,15.5374,h
3.6238,-103.7323,64.6514,h
2.6869,19.398,13.2369,h
2.5224,7.0023,26.143,h
2.8299,-83.6293,40.024,h
2.9403,-27.6509,39.7288,h
2.9787,87.7355,89.5515,h
2.9572,226.3506,16.1113,h
3.8508,-145.6697,80.3525,h
2.1802,-8.2179,64.1385,h
2.6776,12.1542,5.9996,h
2.3419,-8.6536,76.7026,h
3.5614,56.9624,81.992,h
3.1738,-26.8058,31.811,h
2.6527,34.9393,4.6144,h
2.7773,33.9537,55.2876,h
2.7662,-81.5713,65.8553,h
2.6497,24.2609,8.9779,h
3.5814,-75.7233,56.069,h
3.0566,39.7592,30.2986,h
3.0469,133.395,68.138,h
3.8389,-50.6227,40.29,h
3.33,-79.3729,3.7728,h
2.3139,-17.5199,68.268,h
4.0819,115.163,51.8458,h
3.9945,-122.064,26.359,h
3.2384,63.1391,47.979,h
3.3889,-43.3118,62.0869,h
2.3971,-9.8058,70.108,h
2.8363,-47.0656,48.4428,h
2.8759,21.2882,30.3347,h
3.078,91.8036,17.0072,h
2.894,-66.2854,71.024,h
2.7275,2.7918,6.0791,h
2.8947,37.0935,22.2916,h
2.5969,40.9484,47.2775,h
2.8854,24.0503,67.0392,h
2.6902,25.3694,74.709,h
2.6522,20.2562,37.396,h
3.1433,39.966,15.9883,h
2.9435,44.8262,33.0506,h
2.801,-23.3102,69.2729,h
4.3802,71.9669,86.06,h
2.6744,-130.077,6.5826,h
3.2738,126.1365,27.686,h
4.0446,-133.065,47.59,h
3.5672,-114.624,40.808,h
2.2799,16.6693,48.5825,h
2.3222,13.6478,83.4678,h
2.6149,-32.71,30.8151,h
2.9503,108.1108,50.6208,h
3.9584,-100.211,87.8503,h
3.2452,68.8497,22.1024,h
2.6457,8.9551,88.5246,h
2.3784,-22.9597,42.5318,h
2.5328,17.4546,12.4823,h
2.5152,16.1281,63.5259,h
2.7889,35.0212,25.286,h
2.5051,-22.5079,83.101,h
2.9538,-23.8829,69.1178,h
3.2773,-28.5801,2.9588,h
2.7536,13.0578,8.107,h
2.322,-28.5093,42.8316,h
2.4757,-18.5614,57.08,h
2.5303,9.5771,48.4839,h
3.4975,-53.6101,89.9087,h
3.503,41.1313,26.8347,h
2.3962,48.8574,58.0538,h
3.9231,52.0692,82.8786,h
2.9854,46.9569,52.7577,h
2.632,-57.9631,79.6662,h
2.4588,23.0647,84.3428,h
2.2589,14.264,68.939,h
2.6048,21.5714,25.3941,h
2.5367,-30.5768,23.1995,h
3.3686,-53.7404,45.4669,h
2.3454,15.0899,77.1768,h
2.7723,34.7779,37.23,h
3.8243,100.4328,41.5666,h
2.3021,15.8775,39.242,h
2.7903,16.6947,36.4037,h
2.4822,17.3776,65.136,h
2.8058,28.2442,42.1325,h
2.8187,39.1699,18.1779,h
2.471,32.9048,33.1973,h
3.1303,41.2812,72.2289,h
3.0449,-56.329,12.6866,h
2.5159,21.1296,75.255,h
2.8503,116.449,82.4796,h
2.9859,37.2517,20.8214,h
2.6385,21.224,4.201,h
2.8299,7.1836,78.666,h
2.6313,-15.5885,67.5262,h
2.8505,59.8391,8.2156,h
3.454,-154.7637,31.9716,h
2.7578,23.4228,69.6684,h
2.4555,-9.6339,40.8113,h
2.3414,-7.7397,88.4759,h
3.1194,45.4621,22.501,h
2.8142,-44.5255,36.363,h
2.7249,-1.6734,5.0668,h
3.5161,-139.221,38.056,h
3.1519,59.2273,30.5698,h
2.9899,50.3214,70.587,h
2.5678,-21.1473,89.2581,h
2.7253,30.1365,57.0501,h
2.8591,40.5346,75.0974,h
4.1977,-124.494,89.7382,h
3.478,52.6301,9.209,h
2.4871,-20.9923,59.0561,h
2.6471,9.9967,18.4844,h
2.703,-16.5137,31.8432,h
2.4464,-15.6589,78.6684,h
2.8251,32.7658,14.827,h
2.8159,-56.0652,76.899,h
2.5392,-15.5498,74.6084,h
3.1948,-46.8843,32.1001,h
3.8463,47.4167,22.995,h
3.9175,-145.318,23.143,h
3.9511,-59.6187,60.931,h
2.7539,-86.4845,67.6457,h
2.6762,12.3808,38.1192,h
2.7122,-38.1724,80.1871,h
2.6922,16.6831,3.0282,h
2.6851,30.8019,54.8006,h
2.1205,0.0383,53.6823,h
2.9104,68.4623,7.5572,h
2.444,17.74,1.668,h
2.4239,-0.3119,27.8311,h
2.3345,-16.9155,53.6457,h
3.103,-48.442,7.1122,h
2.5354,-21.1248,13.5955,h
2.5353,8.8619,53.595,h
2.7721,28.367,73.1118,h
2.6908,72.1245,34.3892,h
3.882,-160.178,38.8804,h
4.4838,-167.902,75.4364,h
2.3917,25.9387,12.3708,h
3.4032,-104.408,17.7939,h
2.3505,2.0698,44.4721,h
3.2776,77.8702,34.5664,h
2.7987,34.9099,59.9159,h
2.8303,-41.8864,9.382,h
3.1673,-56.8415,68.547,h
2.437,-15.9375,66.082,h
3.2746,-43.5722,87.572,h
2.5774,25.1428,42.457,h
2.4749,-37.0773,14.441,h
2.6031,17.1244,22.217,h
2.4256,-16.6155,51.6158,h
2.4829,7.652,33.8161,h
3.9528,-143.024,63.52,h
3.0833,128.2511,43.5612,h
2.699,-22.4305,24.013,h
2.3777,12.2105,43.9752,h
3.1605,-284.7038,77.5514,h
2.4706,-18.3492,73.9672,h
2.6375,23.2308,54.771,h
2.8919,-94.7211,11.9112,h
2.5716,34.3253,12.1177,h
3.0006,143.6098,44.3492,h
3.1119,-28.6791,68.2681,h
3.4987,-57.6991,48.717,h
3.696,-101.354,50.4247,h
2.678,15.7982,22.8694,h
2.3971,-6.9866,43.2396,h
3.1035,58.967,60.7157,h
3.3265,75.466,28.5947,h
2.5486,14.6698,65.0487,h
2.2941,-34.795,53.737,h
2.7514,7.1662,65.8261,h
2.8112,26.1895,9.6769,h
2.6439,-30.3886,18.3787,h
2.3901,6.6668,38.5799,h
4.0836,-281.9541,20.9724,h
2.5095,1.7325,57.7917,h
2.5637,16.4812,75.043,h
3.225,-20.5209,0.2003,h
3.5728,-98.9017,34.4383,h
3.0265,-48.3863,24.2006,h
3.2764,227.8174,68.0046,h
3.4638,94.8879,88.4406,h
2.9959,39.6798,13.3615,h
4.1745,-232.5622,48.3402,h
3.9882,-130.4584,88.5362,h
3.0476,65.6536,42.1686,h
2.4922,-9.5286,82.0983,h
3.0334,84.214,11.977,h
2.7243,20.4481,25.2228,h
4.2846,110.1543,61.4309,h
2.7067,25.5993,85.2585,h
2.5871,94.1301,20.689,h
3.5111,-34.7578,7.297,h
2.4624,16.7758,21.0253,h
2.372,-24.6387,40.3891,h
2.4133,-5.9124,73.5542,h
2.4526,23.8752,67.6187,h
2.8447,39.128,0.2295,h
2.6207,38.46,49.125,h
3.4399,-137.8268,80.1405,h
3.9626,-79.9945,39.978,h
2.8322,-44.2619,52.085,h
2.8631,-85.3215,89.8116,h
2.4332,13.7033,28.6542,h
3.1355,-28.5004,30.3002,h
2.7619,26.1503,78.462,h
2.4487,-16.3864,61.1094,h
2.3375,-7.6499,82.9932,h
2.9442,-26.86,4.1303,h
2.9204,-90.0392,75.8304,h
2.4206,19.4864,77.3034,h
2.8859,40.8969,50.727,h
3.2266,-287.3636,74.8054,h
2.4857,21.8825,10.1501,h
3.1037,-20.0329,38.7303,h
2.4976,10.4643,53.9394,h
2.3664,-16.9333,80.6581,h
2.9761,-87.8181,26.902,h
2.3847,26.4139,60.757,h
2.793,12.0875,53.0922,h
2.3434,5.9407,71.4072,h
2.9358,85.0392,32.8927,h
2.4843,7.4141,15.551,h
2.9638,41.5569,25.823,h
3.3839,-95.1478,17.2484,h
3.7464,73.6068,89.7659,h
2.243,16.9324,24.6014,h
2.428,12.4199,36.4006,h
2.8388,-48.7322,10.841,h
2.4955,26.7865,58.3672,h
2.6264,-14.803,19.2177,h
3.8122,50.4788,73.9617,h
3.1707,-110.114,6.949,h
2.7113,24.8748,45.9892,h
2.9574,19.9597,8.4862,h
2.8571,11.4478,54.7763,h
2.6375,21.7489,84.7483,h
3.4314,-64.794,19.6315,h
2.7945,83.5768,11.8806,h
3.2554,-159.7142,6.8004,h
3.4272,90.9736,5.9917,h
2.5575,12.328,48.4534,h
2.4614,6.8825,51.7331,h
3.1769,58.4431,44.6544,h
2.5944,10.2437,82.3116,h
2.695,32.878,31.24,h
2.6972,15.9895,14.4566,h
2.5955,-16.9422,80.2292,h
2.7177,-54.2835,44.732,h
2.2504,-18.919,84.3192,h
2.9312,31.6293,19.2056,h
3.1029,-102.574,26.489,h
2.3349,7.0413,53.2979,h
2.9477,32.3579,59.637,h
2.6597,16.5677,68.4476,h
2.6191,4.8445,29.618,h
3.4562,-104.6703,52.6677,h
3.0694,-42.0615,13.9788,h
2.9766,31.16,29.9174,h
3.9456,-127.6361,88.9903,h
3.2633,-44.7467,23.1906,h
3.1739,-95.0681,10.041,h
2.2924,-6.3538,73.6545,h
2.8805,22.5383,21.7682,h
2.9861,-186.337,10.652,h
2.5211,25.6125,0.999,h
2.6355,18.2593,53.9385,h
2.6547,-20.9787,18.2357,h
2.6518,16.6398,55.496,h
2.6792,19.7017,89.9579,h
4.3851,-186.277,43.037,h
4.165,79.5973,65.6493,h
3.008,-139.622,35.6855,h
3.0837,73.3323,17.7334,h
3.3677,75.7484,25.8674,h
3.3476,159.495,60.3232,h
2.4759,-25.6934,80.2869,h
2.4739,14.1795,19.4003,h
2.8975,1.7587,45.0377,h
2.7255,20.9015,14.3002,h
2.7392,-52.2066,63.924,h
2.9278,25.7969,13.748,h
2.5641,20.0094,60.9102,h
2.4784,-32.5183,49.1065,h
2.3107,17.5083,5.39,h
2.5653,23.0511,3.6592,h
3.7929,-181.21,87.365,h
3.2686,-187.6067,71.7318,h
2.4541,-21.9596,49.9964,h
3.0498,94.2606,79.0699,h
2.5821,13.646,51.276,h
2.6604,129.332,70.3453,h
3.7176,-53.5393,11.061,h
2.6005,-29.5837,37.2179,h
2.5653,16.0397,54.046,h
2.6031,20.6385,75.413,h
2.4639,-13.1114,46.799,h
2.0996,7.2711,8.4374,h
2.8163,-56.0855,55.4453,h
2.6474,22.156,83.8058,h
2.3469,13.4832,58.7225,h
3.1365,48.6994,24.037,h
2.5101,23.0128,2.0169,h
2.3462,3.783,36.76,h
2.732,120.6812,31.3446,h
2.4831,-28.7391,34.4499,h
2.9703,-48.5229,24.4339,h
2.3512,12.4227,79.532,h
2.923,33.9589,49.635,h
2.76,46.7955,76.8882,h
2.4898,-8.7597,33.7068,h
2.799,-8.2996,74.2972,h
2.9474,107.279,39.9259,h
2.733,36.1811,67.939,h
2.7498,-23.6332,73.6034,h
2.5072,13.0842,27.942,h
3.3998,-87.6751,14.134,h
3.6689,-74.0145,8.3845,h
2.3738,3.4689,1.817,h
2.8215,-27.2124,62.685,h
3.6346,-41.5824,22.1821,h
2.4777,-19.4539,86.4343,h
3.4029,110.934,2.444,h
2.5209,31.8875,14.3465,h
3.7911,73.417,55.2066,h
2.6053,22.6794,38.906,h
3.1894,91.2802,80.9959,h
3.6424,-74.3642,52.6052,h
2.7259,-10.4081,31.9443,h
3.495,-86.5879,14.2855,h
2.9112,-83.7172,8.265,h
2.8202,24.0583,43.7754,h
3.7716,-137.5796,89.7222,h
2.1656,-42.6558,4.4299,h
2.7214,-11.5505,63.5078,h
2.8742,-66.978,37.5354,h
2.6684,7.1203,32.0426,h
2.6928,26.6999,49.7465,h
3.3555,-104.47,46.634,h
2.8303,-13.5506,78.755,h
3.52,122.712,25.7824,h
2.8606,-8.365,2.203,h
2.567,11.9696,8.4918,h
2.6924,-8.9713,61.1034,h
2.6698,44.8508,75.1611,h
2.9006,44.208,7.402,h
2.8241,71.5742,6.705,h
3.1464,60.0966,28.3269,h
2.3729,-11.4336,17.2844,h
2.5601,-0.1953,50.1706,h
2.5315,-13.7595,87.7668,h
3.0305,-161.9202,72.6454,h
3.1773,-95.8508,41.1835,h
2.5849,15.3393,1.389,h
3.7247,-33.8178,58.0625,h
2.781,22.1306,20.12,h
3.2926,-191.937,8.0578,h
2.692,-37.8531,67.1496,h
2.8162,-25.1725,82.4523,h
3.0867,42.8226,38.6209,h
2.7384,8.5829,29.936,h
2.5605,-3.7434,78.458,h
3.3461,47.9325,8.864,h
2.6385,23.1623,12.2897,h
3.0835,-159.3458,67.4238,h
2.7279,11.7473,12.6649,h
2.6564,37.9078,12.1959,h
2.7029,-71.8955,10.2763,h
2.8298,222.417,41.6755,h
2.444,-9.1341,8.235,h
2.6253,20.3183,16.392,h
2.6986,31.4683,85.952,h
2.3641,-1.317,43.271,h
3.2483,98.3826,7.168,h
2.42,-8.2798,41.666,h
3.2141,68.4694,39.0355,h
3.2183,60.7529,24.99,h
2.8485,19.6898,26.7862,h
2.8426,16.2432,3.828,h
2.6503,-21.4784,30.705,h
2.695,-17.8687,68.679,h
2.4846,1.4408,84.8699,h
2.5752,18.4639,77.7712,h
3.2678,45.77,14.005,h
3.5811,-27.3916,62.7913,h
2.9082,53.0262,23.3547,h
2.0779,20.2151,36.908,h
3.2695,-246.396,2.4385,h
2.5308,10.3932,68.843,h
2.7645,-92.2321,83.3126,h
2.913,-43.5987,53.2285,h
2.8092,50.1993,77.6086,h
2.658,-15.6993,59.0341,h
2.58,-38.4688,8.7792,h
2.8557,-157.9557,53.59,h
2.9582,-41.1418,72.2367,h
3.359,-156.014,2.3331,h
3.3995,58.9965,21.9084,h
3.0638,44.3306,4.9101,h
2.7033,16.1167,42.7901,h
2.9447,44.0363,43.2454,h
2.4288,-16.122,60.4994,h
2.7976,-12.0504,68.9151,h
2.8817,57.7281,89.8702,h
3.271,56.62,34.986,h
3.286,-140.528,34.1,h
3.2971,-91.3556,33.4438,h
2.5416,-38.5857,49.9476,h
3.0599,110.472,36.961,h
3.2817,-98.6597,28.3911,h
2.4899,9.202,66.5206,h
4.4452,-40.6896,84.6145,h
3.2609,-53.0847,69.3915,h
2.7835,-14.5131,62.8424,h
2.6252,7.0077,56.4788,h
3.3866,-261.873,65.3292,h
2.4901,26.738,60.2985,h
2.6186,15.3024,21.559,h
2.3766,14.674,71.226,h
3.4912,91.835,4.4578,h
2.4112,12.5071,11.3795,h
2.8927,-19.6207,88.9264,h
3.2125,69.9405,61.1733,h
2.5276,-12.6418,89.7209,h
3.0556,-101.706,2.076,h
2.7834,72.5635,9.7734,h
2.3597,-27.4753,2.0718,h
2.3478,-64.6192,86.4925,h
2.7955,129.214,75.4894,h
2.9403,29.8225,66.884,h
3.0046,-80.2098,39.212,h
3.2472,196.643,67.5281,h
2.736,-9.0074,34.259,h
4.2064,162.671,69.7942,h
2.6596,9.2725,1.3705,h
2.6399,10.5773,28.6045,h
2.5551,-14.3936,50.1338,h
2.9283,27.6479,33.0782,h
2.766,-32.1253,43.6742,h
2.8885,65.3518,61.6112,h
3.012,25.506,51.079,h
3.3578,70.3051,28.7043,h
2.3021,7.3292,9.4104,h
2.7085,151.6986,42.0937,h
3.5515,-182.7114,11.7776,h
3.4318,58.0888,21.9999,h
2.3324,14.5702,36.3441,h
3.2617,-21.7391,45.5989,h
2.5942,21.8814,26.3512,h
3.6372,39.4946,12.8791,h
3.2061,83.2999,82.0421,h
3.3954,41.985,62.904,h
2.1036,0.387,69.8405,h
2.4381,-6.1689,42.753,h
3.2299,-120.6832,60.4394,h
2.6327,15.4472,86.9198,h
3.1617,126.766,18.736,h
3.726,69.6527,1.4315,h
2.793,-32.4707,80.6529,h
2.6037,28.3289,1.459,h
2.6056,16.489,45.0719,h
2.8917,31.5485,50.205,h
2.7889,-5.5258,1.7976,h
2.5179,-9.1431,41.5306,h
3.9682,92.2686,72.1289,h
3.2611,47.3084,69.0213,h
2.8735,29.1725,24.6332,h
3.2905,-84.5774,0.3692,h
3.7336,-149.4735,42.8892,h
2.944,65.5511,72.0735,h
3.0961,33.9103,86.6591,h
2.2044,-29.9539,57.4318,h
2.897,159.4355,51.2181,h
2.2108,-15.3117,48.2411,h
3.0678,89.6943,52.5424,h
2.6055,8.5354,62.513,h
2.4359,16.7556,6.8098,h
2.4914,-10.9521,70.6041,h
2.6518,2.0184,63.5531,h
3.0125,60.1913,2.8626,h
2.5977,6.1811,43.8156,h
2.9126,36.514,76.2366,h
3.7132,-61.5848,21.6221,h
3.8745,-70.5694,64.378,h
2.7785,99.5753,70.394,h
3.0843,-54.9547,89.3981,h
2.6902,20.3067,44.3989,h
2.4772,7.2379,69.5612,h
2.9117,41.0018,58.114,h
3.3615,88.412,56.4031,h
2.7616,-14.8746,33.3694,h
2.5544,14.2189,68.0392,h
2.7319,0.9711,67.6115,h
2.7569,132.0928,89.9229,h
2.5299,30.6896,18.9933,h
2.838,31.014,15.4444,h
2.4908,-9.086,44.677,h
3.4422,47.4467,89.2721,h
3.1919,-23.5648,45.8326,h
2.5066,30.6112,30.9746,h
2.7238,36.0989,86.5286,h
2.6532,5.6554,15.5585,h
3.3838,-89.662,11.843,h
2.5653,16.1254,23.648,h
2.6928,-14.5049,79.7671,h
2.8212,25.9017,24.092,h
2.4914,-21.9849,24.0691,h
2.1011,13.0381,10.8112,h
2.2095,10.8676,47.505,h
3.1188,-109.51,58.2243,h
2.7952,-71.097,26.796,h
3.2527,25.0775,38.1244,h
2.9052,26.3018,67.4627,h
3.9352,114.912,62.0401,h
2.3344,11.2659,55.449,h
2.9152,-95.6843,12.1667,h
3.2521,73.5904,2.1049,h
2.9194,-17.9111,38.8507,h
2.4762,32.8776,48.152,h
2.8017,44.2995,31.6131,h
3.3401,-56.3247,48.3789,h
3.0834,-217.4087,33.4184,h
2.4374,-6.5713,30.9788,h
2.9624,21.7948,67.1942,h
3.8421,-54.4342,26.0322,h
2.8079,-63.7562,77.2783,h
3.5778,74.9782,50.809,h
2.9777,-9.8148,84.6417,h
2.8663,29.2222,15.4031,h
2.6242,-14.2679,40.0241,h
3.1078,50.6508,10.8136,h
2.9917,-293.1762,57.4598,h
3.5938,-110.008,86.5559,h
2.978,110.813,23.7888,h
2.8456,-1.6939,42.386,h
2.6781,-112.352,67.2328,h
2.6488,15.0319,16.7295,h
3.2674,36.8558,7.3746,h
2.4401,19.3765,18.772,h
2.7675,19.0511,4.3556,h
2.6561,-8.9509,15.4847,h
4.0608,-157.163,76.7151,h
2.7236,20.5885,33.0496,h
2.7177,24.9844,8.195,h
3.4961,-135.083,31.7505,h
2.6924,12.3367,89.2172,h
2.6291,-7.7667,16.8283,h
3.1931,-57.447,37.027,h
2.4158,15.3461,26.1093,h
2.7493,13.8019,43.0868,h
