@relation magic

@attribute FWidth numeric
@attribute FConc1 numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
39.9332,0.1593,97.0464,69.8492,h
9.3948,0.5069,9.0063,6.2747,h
108.3136,0.0539,-135.9046,44.1299,h
25.081,0.1793,31.2157,28.306,h
79.5291,0.1476,47.4467,89.2721,h
190.139,0.0546,-162.07,64.5036,h
45.7602,0.1051,42.2607,5.9458,h
119.302,0.0909,-141.272,69.707,h
9.7782,0.2676,18.2646,81.3208,h
11.0793,0.307,-10.9624,53.5794,h
8.5086,0.3667,10.3932,68.843,h
13.0972,0.2015,-63.7562,77.2783,h
63.0994,0.0681,-98.635,68.6399,h
20.989,0.1347,-24.373,75.4059,h
11.4044,0.3937,16.5941,3.474,h
13.1581,0.3017,-16.705,87.8693,h
16.078,0.2759,11.067,85.1661,h
32.9978,0.2145,91.417,43.3185,h
34.1457,0.0846,-80.5494,47.919,h
7.7158,0.3397,-34.795,53.737,h
2.0812,0.4113,-12.9491,34.4163,h
110.85,0.0231,88.068,81.3496,h
10.8641,0.1878,12.3668,28.1573,h
41.5985,0.1401,32.9304,17.388,h
20.5225,0.2275,66.3647,48.9157,h
13.5916,0.3613,12.9946,49.6263,h
13.8853,0.2758,-17.2451,87.7007,h
8.8637,0.1742,30.3424,17.4344,h
7.3368,0.4375,-13.6033,36.47,h
256.382,0.0326,52.4448,10.312,h
13.535,0.3215,-7.5649,19.5339,h
11.4267,0.4122,-8.261,36.706,h
11.8425,0.1606,40.8969,50.727,h
14.3276,0.2211,-20.5243,69.259,h
35.0896,0.1594,34.4763,17.1635,h
11.2842,0.1884,29.1725,24.6332,h
28.4761,0.1163,48.3698,80.979,h
19.67,0.0976,53.7852,59.4212,h
35.0174,0.2452,-115.38,7.764,h
9.4983,0.2579,27.117,28.478,h
14.4153,0.4896,21.4159,15.098,h
18.1092,0.1681,19.3269,72.7475,h
14.0075,0.4136,-117.486,28.01,h
14.2659,0.2076,-13.7545,48.3804,h
11.9656,0.2705,-18.2535,74.435,h
9.7395,0.3266,-22.5091,17.1569,h
8.8465,0.2355,48.0358,21.9706,h
12.0625,0.2744,22.8851,51.177,h
39.4187,0.0906,54.496,55.2556,h
35.5095,0.1197,-54.2835,44.732,h
16.5548,0.3094,-8.8554,49.2399,h
44.5917,0.2773,106.5271,1.9568,h
8.7083,0.3031,-21.4784,30.705,h
59.958,0.1674,81.6298,63.5177,h
17.8185,0.1938,26.712,85.7651,h
7.4357,0.5499,-2.6265,55.4594,h
36.3921,0.1237,187.4007,47.5982,h
15.2959,0.2312,10.5441,1.663,h
10.7539,0.3131,-17.5199,68.268,h
102.6186,0.0699,130.0705,26.5495,h
48.5558,0.0987,-126.017,28.374,h
11.7612,0.27,13.2079,53.7096,h
65.7777,0.0897,-139.535,25.926,h
12.3647,0.2793,24.5753,43.1345,h
14.1142,0.2374,44.3623,16.8293,h
13.3816,0.3306,11.369,87.0055,h
12.4783,0.1261,-14.9573,85.2263,h
11.6227,0.2704,15.2992,49.5158,h
69.4505,0.0899,-254.47,33.61,h
39.874,0.1346,110.472,36.961,h
27.883,0.1272,-4.6151,6.0435,h
11.4431,0.3046,86.6038,55.007,h
40.7962,0.0778,92.8722,86.7108,h
57.9305,0.1589,-150.179,57.359,h
5.8521,0.6264,18.7067,21.155,h
8.8483,0.2831,-14.2938,52.3229,h
16.6688,0.4045,19.398,13.2369,h
20.3812,0.2295,-36.5094,73.055,h
29.4081,0.1454,88.0406,19.086,h
34.8344,0.1943,114.5499,55.2123,h
84.6968,0.0957,-95.633,18.3655,h
6.2192,0.3809,13.5295,89.6234,h
10.6462,0.446,-19.6163,61.6768,h
11.7127,0.2133,8.173,82.1786,h
26.1477,0.19,-33.0476,3.3411,h
10.8675,0.3476,12.8656,51.5436,h
29.0345,0.1248,-9.6603,43.3511,h
28.4764,0.1557,113.678,75.4533,h
61.7761,0.1099,-101.6333,18.6955,h
11.5269,0.3577,25.9788,70.509,h
14.5104,0.2539,17.5697,68.33,h
8.3643,0.2687,10.0291,61.489,h
12.0698,0.3345,15.1449,37.8944,h
80.0348,0.0888,-102.098,49.4851,h
28.0599,0.1143,-100.6832,9.8037,h
10.8783,0.3453,11.5718,3.6132,h
32.9089,0.1603,129.0292,83.88,h
13.6734,0.1437,38.842,76.1149,h
78.8819,0.1979,-114.6773,47.6948,h
68.2509,0.0884,-76.1413,37.7783,h
10.6383,0.1179,51.3596,35.3257,h
12.6365,0.1626,17.2189,35.934,h
33.058,0.0445,124.4038,7.5425,h
14.028,0.2175,4.407,77.4366,h
9.4568,0.3241,20.2562,37.396,h
15.9081,0.2461,16.9729,63.086,h
9.391,0.2385,25.2467,81.7432,h
12.5883,0.3689,10.8868,2.495,h
13.3683,0.2163,-17.644,86.2492,h
12.481,0.408,19.1837,1.1793,h
9.7318,0.3513,-11.8397,10.6763,h
20.0347,0.1603,20.591,39.3847,h
7.0436,0.3094,5.7116,1.9919,h
8.0794,0.213,24.416,12.8929,h
17.1493,0.123,38.7861,56.9408,h
28.2962,0.151,-77.29,2.759,h
9.5478,0.2479,-24.1504,34.0317,h
8.4717,0.2682,33.327,18.2632,h
7.1037,0.4066,12.9117,29.782,h
6.6931,0.3855,14.4105,13.968,h
26.452,0.1663,31.1554,66.0125,h
61.2259,0.1253,132.6343,49.8144,h
61.6327,0.0228,160.213,75.7013,h
7.8292,0.4696,3.783,36.76,h
8.7842,0.3191,30.7532,15.6484,h
20.0639,0.1568,58.9505,31.418,h
22.5083,0.1988,57.1824,38.7149,h
14.3239,0.33,12.4553,40.1421,h
27.1813,0.1783,63.6855,32.8043,h
14.5626,0.2556,-24.4974,86.7802,h
40.9525,0.0648,154.833,9.8339,h
12.543,0.4151,-32.098,81.0902,h
6.874,0.372,-22.6644,54.6087,h
46.752,0.0681,73.4646,76.8029,h
13.6779,0.2712,-3.0426,84.428,h
10.5655,0.372,-16.5797,64.519,h
11.6714,0.1624,41.0018,58.114,h
16.876,0.2277,16.4074,32.4333,h
12.3308,0.3342,-15.9024,82.153,h
23.3007,0.2282,-58.1796,42.2004,h
27.8128,0.1909,-47.46,85.5277,h
18.2429,0.2419,-17.4502,76.734,h
12.6997,0.2528,11.1048,52.585,h
26.9574,0.2184,-40.5541,17.5318,h
46.7521,0.0395,92.2686,72.1289,h
10.4937,0.2605,25.3086,72.747,h
3.6065,0.3971,-1.5145,89.8822,h
23.1396,0.1689,14.2189,68.0392,h
16.4357,0.3027,25.6125,0.999,h
13.277,0.3284,6.3335,22.6937,h
15.4282,0.1908,43.1711,31.9792,h
42.4199,0.0506,92.6243,5.322,h
7.7348,0.2665,-4.2505,2.0669,h
26.2463,0.2877,46.2872,52.4001,h
132.015,0.0086,84.3519,37.371,h
22.1331,0.182,14.0443,41.9342,h
39.6845,0.2558,-60.4726,7.924,h
11.5584,0.3002,20.3062,46.08,h
37.9224,0.1211,108.1407,32.167,h
20.9071,0.157,64.5593,57.4882,h
3.3491,0.5147,19.111,16.6095,h
21.1054,0.3044,-12.488,87.7584,h
7.7654,0.5588,18.209,27.373,h
19.4128,0.236,-14.7399,74.475,h
18.9881,0.1806,21.8525,64.293,h
82.5048,0.0301,-162.1227,20.6021,h
12.9203,0.2859,-15.3436,83.5162,h
21.6592,0.2438,-41.3751,4.0546,h
60.9091,0.0885,-80.3272,21.0583,h
52.4818,0.0645,188.7137,85.6517,h
21.64,0.106,-8.365,2.203,h
10.1857,0.2715,15.6146,75.8844,h
19.3573,0.3602,-83.6293,40.024,h
3.1711,0.1933,4.6324,15.9907,h
50.0734,0.1305,72.3215,33.4491,h
11.7567,0.1974,-22.0308,60.5251,h
12.4292,0.1777,-27.0938,80.4706,h
66.8244,0.1262,35.1826,63.239,h
48.1211,0.1122,115.685,83.2013,h
22.3,0.0941,-52.5945,56.1388,h
67.3286,0.0608,-110,65.4676,h
9.0613,0.2178,22.4842,61.01,h
12.2089,0.2635,-18.178,37.7458,h
11.8242,0.3589,15.2025,7.385,h
24.4129,0.2018,-18.6764,79.439,h
31.5403,0.1337,41.7201,76.0345,h
11.5239,0.5495,2.9592,63.9277,h
9.5145,0.2876,-3.6208,60.0184,h
19.1408,0.2367,-32.71,30.8151,h
18.8496,0.158,51.8986,66.5938,h
35.5204,0.0806,-43.098,76.604,h
36.9749,0.068,51.9287,26.7146,h
26.6047,0.1676,-57.1252,16.052,h
21.3816,0.163,-8.3331,67.662,h
103.7316,0.0632,-64.1662,56.1828,h
26.3635,0.11,-90.4173,89.8538,h
89.403,0.0508,149.797,85.6807,h
18.5468,0.1661,2.8882,7.3515,h
19.0776,0.2105,-19.6776,4.3498,h
143.465,0.016,-208.803,23.2154,h
19.2153,0.2346,-45.4391,15.3192,h
7.886,0.3414,5.544,12.3364,h
7.2547,0.3493,20.0326,43.2879,h
24.2043,0.2166,22.5383,21.7682,h
1.7216,0.4272,-1.7922,24.6146,h
48.2557,0.0669,-73.4577,32.0807,h
8.6891,0.4265,25.2332,40.9458,h
15.3341,0.1297,39.8036,85.3206,h
11.6,0.1956,30.6112,30.9746,h
7.6296,0.3755,-13.6852,25.8956,h
43.6618,0.153,161.781,73.868,h
14.4791,0.3918,-21.1248,13.5955,h
35.1898,0.0637,84.2169,17.4671,h
9.5778,0.1797,43.2221,27.1433,h
15.1399,0.3138,2.013,31.0795,h
35.2129,0.1051,58.3392,10.0766,h
13.1725,0.2808,-2.1389,54.7202,h
28.4789,0.1497,53.8979,20.5896,h
10.0064,0.5275,7.8856,7.9436,h
22.6802,0.1911,-50.0361,78.2117,h
12.5269,0.4123,27.7356,30.612,h
13.1739,0.2321,25.4618,44.74,h
14.9721,0.1235,59.1086,60.0453,h
11.0858,0.2323,20.0877,33.1452,h
6.7798,0.2891,8.3343,9.1552,h
12.6305,0.2087,26.2067,11.7626,h
8.5884,0.2272,17.0861,50.6085,h
27.6965,0.1419,75.7484,25.8674,h
8.8163,0.2328,1.2934,70.5669,h
66.5796,0.0382,-118.744,43.8367,h
61.4402,0.0488,-150.683,83.4866,h
11.723,0.487,30.7898,8.9121,h
64.1772,0.1503,39.3859,1.344,h
22.9826,0.1737,-41.7935,58.2008,h
10.7167,0.3223,-7.77,79.772,h
12.7452,0.3233,13.646,51.276,h
70.3681,0.0563,180.7741,89.5442,h
21.5161,0.2399,12.366,78.131,h
40.2437,0.0562,-142.1801,49.1373,h
70.6579,0.1046,35.6064,6.7027,h
9.7815,0.2688,26.6999,49.7465,h
18.5238,0.2285,31.5639,42.442,h
14.1536,0.1558,14.1189,25.762,h
12.8367,0.284,-6.9747,37.2097,h
15.9814,0.0907,61.8697,2.8998,h
13.4964,0.2786,18.4639,77.7712,h
5.1737,0.3831,24.3284,35.5914,h
25.4862,0.1269,-24.3228,38.2583,h
20.924,0.1527,25.2975,20.778,h
18.7524,0.0993,23.7505,71.0938,h
13.8229,0.1319,43.4369,60.868,h
15.8986,0.3017,-5.2501,53.6208,h
16.629,0.525,18.7862,20.9026,h
60.1525,0.0692,127.448,44.2156,h
11.6848,0.2707,-8.9698,87.4325,h
10.2765,0.2034,45.1287,53.2187,h
8.7107,0.2152,3.9281,69.07,h
10.0718,0.2529,24.4273,57.7589,h
10.1619,0.3115,19.313,15.272,h
32.5335,0.2313,-134.082,31.666,h
9.0557,0.2428,20.6854,53.667,h
45.9078,0.2772,-40.9929,37.4091,h
28.9136,0.0822,56.8652,85.3089,h
34.3023,0.1323,41.4124,28.876,h
5.5166,0.428,14.0333,80.4352,h
10.0699,0.3158,9.7686,81.338,h
21.375,0.1329,-21.0698,68.2604,h
57.7383,0.0905,238.321,65.2246,h
14.8221,0.2254,32.4109,5.5886,h
10.9981,0.3407,-5.9612,31.882,h
77.0426,0.0176,-94.9671,21.1865,h
5.2882,0.2302,14.9702,32.6903,h
7.8423,0.3371,-10.3448,14.5111,h
17.4193,0.1905,24.9982,79.4579,h
38.4345,0.0748,-72.8498,17.2507,h
11.8207,0.3274,12.4227,79.532,h
20.8086,0.2557,27.8465,45.0675,h
12.4469,0.1322,60.1914,56.877,h
10.9203,0.3627,-8.6909,43.4992,h
65.3719,0.0787,-236.906,21.347,h
31.7502,0.131,156.3477,13.8145,h
9.5128,0.3192,16.6868,53.3763,h
45.014,0.1705,-134.547,21.0841,h
44.1347,0.1554,-175.0661,35.0736,h
15.5055,0.3083,-37.1796,58.9381,h
6.401,0.2877,15.8025,52.9994,h
16.2718,0.2272,-24.6387,40.3891,h
7.6959,0.4281,-4.9496,74.1809,h
15.0917,0.3109,7.1326,13.0877,h
14.8622,0.3354,22.016,54.041,h
20.6585,0.4092,-32.5472,7.166,h
18.4251,0.0881,-43.5722,87.572,h
32.6767,0.1678,-94.1301,76.528,h
12.9136,0.3746,-112.352,67.2328,h
17.5698,0.1245,-47.373,29.379,h
28.7153,0.0583,78.417,85.8318,h
48.0582,0.1172,75.466,28.5947,h
48.6587,0.0845,-117.82,28.412,h
23.6658,0.1361,21.4992,1.3387,h
63.4383,0.0442,74.07,53.131,h
9.567,0.1749,20.6754,87.7844,h
83.0297,0.1515,-198.7053,86.6275,h
7.8642,0.2369,41.5905,34.6666,h
40.4196,0.2152,-88.2613,12.5669,h
10.2442,0.4037,-7.7519,47.2107,h
11.9642,0.2992,22.1867,29.352,h
10.0448,0.3201,22.3744,58.2024,h
6.7556,0.4826,15.3024,21.559,h
12.357,0.2031,94.1301,20.689,h
13.4472,0.0988,30.5618,42.7081,h
40.3478,0.4988,-155.489,38.0104,h
81.5884,0.0992,-99.492,54.4395,h
7.412,0.309,-3.8343,61.1569,h
24.0051,0.1559,-117.7839,66.1716,h
18.4372,0.2486,30.7272,54.1425,h
190.5432,0.0003,-48.3586,84.9955,h
7.6108,0.3196,-8.0852,35.4068,h
11.3341,0.1988,33.2899,47.1913,h
24.1175,0.2092,-31.2177,89.8466,h
9.1348,0.3574,19.6324,15.1147,h
61.8069,0.0577,85.1881,13.918,h
18.7377,0.2597,-22.4621,21.838,h
65.8125,0.1659,-53.0847,69.3915,h
22.516,0.2438,-25.133,1.423,h
8.9842,0.2878,19.4719,44.5518,h
165.886,0.0448,93.8146,3.7745,h
12.2569,0.2859,-20.3,55.521,h
33.6722,0.0572,165.442,71.0839,h
10.8874,0.2508,20.32,70.9211,h
10.4802,0.4476,5.0004,29.238,h
28.5338,0.1739,-26.2084,6.4185,h
15.809,0.2425,31.3905,21.6793,h
18.8239,0.2223,25.5932,29.0695,h
29.2914,0.0967,148.6087,74.1746,h
37.7714,0.0967,27.4409,26.155,h
10.9228,0.3174,-6.4173,76.1895,h
97.2321,0.067,-69.6227,82.9649,h
75.1346,0.1695,164.812,41.6604,h
24.8586,0.1535,23.9281,43.8062,h
12.8827,0.3047,10.5679,77.826,h
18.1018,0.1581,-21.1754,42.878,h
15.1381,0.3155,-13.0207,51.93,h
10.1514,0.2357,18.6476,13.9962,h
46.1107,0.0543,-70.2825,80.2086,h
11.2599,0.3487,-4.1539,61.2842,h
23.1555,0.1754,-44.557,20.9816,h
11.1267,0.2646,21.2237,61.3469,h
60.4155,0.0498,-115.415,24.9674,h
8.0896,0.3148,-11.1001,42.9222,h
73.1423,0.0767,44.9656,1.508,h
10.4327,0.1875,27.6367,45.194,h
52.2459,0.2567,-109.254,16.518,h
11.0824,0.4064,-22.3361,0.2671,h
33.8832,0.159,-41.7704,40.1133,h
11.9848,0.1742,43.9203,79.928,h
10.4497,0.3333,-8.2122,40.5029,h
9.17,0.4114,-7.807,57.9317,h
6.8821,0.2615,-19.3439,32.374,h
7.9622,0.2628,8.4461,57.7914,h
76.8383,0.0719,-160.9615,65.2154,h
11.3184,0.2222,-6.6878,30.3143,h
14.85,0.1964,32.9388,11.2803,h
88.3373,0.0788,-146.366,75.5752,h
17.6867,0.2848,162.212,8.699,h
15.0295,0.2556,-22.28,63.1867,h
71.4598,0.0438,-160.178,38.8804,h
11.6316,0.2212,19.8425,74.3395,h
68.9486,0.165,-72.9426,11.9699,h
7.4431,0.3581,10.0138,76.566,h
25.1815,0.3845,-18.801,10.2974,h
114.3125,0.17,-158.8424,84.8106,h
22.9755,0.183,-61.7543,36.192,h
15.7533,0.2028,80.7862,54.3338,h
41.2753,0.0798,29.9985,13.2588,h
8.6975,0.3561,-1.2235,52.8162,h
10.9758,0.3112,24.577,27.3756,h
6.9778,0.4314,10.4678,1.1053,h
10.6554,0.2735,2.2181,77.2659,h
0.5936,0.4771,11.0786,75.6658,h
14.927,0.3881,33.2333,57.1232,h
8.8622,0.324,19.9212,5.151,h
19.3387,0.1497,-8.1638,3.3124,h
7.0806,0.4465,6.6578,38.565,h
12.8554,0.2747,-6.0294,58.573,h
12.2118,0.2266,15.0243,30.914,h
36.4719,0.1285,-86.6187,29.8981,h
29.542,0.1358,-186.337,10.652,h
6.937,0.4254,12.2213,83.5983,h
26.7836,0.1155,70.0293,5.8196,h
6.8631,0.3955,3.1633,23.0812,h
10.0887,0.3495,11.5541,73.0773,h
9.6727,0.3098,-15.0734,55.2987,h
14.2176,0.2917,-10.4176,41.4532,h
14.9847,0.2504,-4.2388,88.5959,h
60.8921,0.0683,-105.697,20.616,h
69.0878,0.0496,116.375,44.7384,h
11.0417,0.3674,-6.3249,46.3891,h
19.1094,0.1491,-74.8542,76.4906,h
15.6248,0.257,20.4636,34.0116,h
17.731,0.1999,-31.589,10.2044,h
74.1838,0.0311,-106.402,84.1558,h
70.2379,0.159,53.8995,42.493,h
26.3752,0.1633,51.7397,14.8433,h
14.584,0.305,-11.7233,5.6969,h
21.72,0.4002,-106.522,23.5935,h
29.9028,0.1485,69.2532,12.6089,h
23.581,0.2834,-90.7664,18.826,h
19.3897,0.2812,-142.2481,10.4597,h
38.4131,0.1348,-70.6617,18.019,h
31.6078,0.2581,-65.1437,2.405,h
13.1071,0.2009,33.515,88.8151,h
8.7406,0.4201,14.2452,16.992,h
11.9322,0.4941,-6.3541,65.6699,h
14.5528,0.324,-8.8184,84.4227,h
25.458,0.1036,28.6824,63.229,h
72.6052,0.1572,156.2367,8.7457,h
60.0768,0.0745,-70.7387,85.3225,h
7.0232,0.4945,8.3954,67.345,h
9.7677,0.245,15.0559,25.3811,h
158.705,0.0199,-175.214,48.245,h
11.1413,0.2751,19.9523,37.7034,h
10.0426,0.2806,-5.2548,41.0769,h
43.1308,0.1369,-114.9474,9.2964,h
9.1936,0.454,-14.0817,75.3281,h
7.3637,0.255,8.4436,87.1904,h
9.2939,0.2443,19.8759,65.3193,h
19.3632,0.2546,26.9326,9.7727,h
11.4768,0.3052,20.4481,25.2228,h
15.1093,0.1562,34.3084,30.172,h
20.0649,0.231,13.444,78.6701,h
14.593,0.321,15.7982,22.8694,h
20.9687,0.1195,65.2706,9.7456,h
28.0867,0.1048,28.0849,41.3919,h
60.9196,0.1584,52.3536,66.0965,h
7.6326,0.3593,-8.7048,53.951,h
9.8941,0.3912,12.6256,15.503,h
10.6859,0.1813,-23.8079,64.2149,h
18.354,0.2536,-5.1011,34.0146,h
45.1787,0.1455,-87.8549,3.3289,h
9.6927,0.3564,13.5207,42.3649,h
83.461,0.0776,-160.962,63.9819,h
6.611,0.3627,11.0785,46.22,h
21.9615,0.0869,-46.3192,80.7469,h
23.7924,0.0937,-49.5958,6.665,h
17.3109,0.2195,-42.8284,60.823,h
3.1912,0.2379,21.5177,81.6321,h
11.4899,0.3862,6.5266,71.401,h
62.1895,0.1426,-85.8585,25.743,h
46.9361,0.0936,-120.6832,60.4394,h
49.0693,0.1378,-151.1484,46.2451,h
15.644,0.2601,-3.8032,74.4547,h
12.9847,0.3029,-35.0385,52.9153,h
25.5656,0.228,33.9634,2.2138,h
29.4108,0.1375,73.4109,29.3076,h
10.0566,0.1368,-42.5264,81.7163,h
10.1232,0.4462,-5.7474,61.26,h
32.5412,0.2785,107.5506,25.3045,h
12.1943,0.0814,72.6356,20.9166,h
36.3312,0.1242,-156.305,84.8603,h
12.8708,0.4883,17.4565,61.3508,h
10.5029,0.2888,-8.6126,4.3975,h
9.9309,0.2759,-21.9596,49.9964,h
24.5387,0.2235,-38.5892,39.2105,h
63.4614,0.0539,-256.075,83.7129,h
8.4887,0.4107,-11.2589,72.4373,h
20.8971,0.2304,-39.8772,20.183,h
7.8633,0.2875,25.3928,87.4789,h
108.762,0.0251,-163.055,47.536,h
12.9771,0.1775,23.5749,40.148,h
12.9846,0.1457,37.3264,18.3269,h
12.2329,0.4248,0.9592,64.1865,h
15.2488,0.239,11.1513,20.745,h
9.9918,0.3373,-5.001,56.9999,h
69.4251,0.1531,-287.3636,74.8054,h
90.6032,0.0723,116.755,47.5204,h
19.6846,0.1086,40.4884,13.0161,h
65.7689,0.1562,-79.4807,31.9332,h
17.0866,0.283,-44.5255,36.363,h
19.3463,0.123,19.9495,20.8915,h
10.8718,0.3982,5.4024,9.037,h
49.4812,0.1163,-13.6366,25.5204,h
44.1941,0.1388,44.1463,89.4604,h
43.0005,0.2055,-93.4192,34.2628,h
11.5802,0.3168,-11.3303,46.5083,h
65.8845,0.1015,-124.784,72.5219,h
21.3805,0.2492,-26.4838,53.7318,h
9.4478,0.3334,-20.0852,62.7012,h
16.9845,0.4021,41.034,74.3218,h
23.6139,0.1863,-23.9245,20.3594,h
9.7635,0.3734,7.652,33.8161,h
9.4128,0.5012,11.3575,66.4151,h
12.3216,0.4667,-6.0171,27.7778,h
11.142,0.417,-5.8546,56.194,h
12.8211,0.2344,11.9696,8.4918,h
15.4644,0.2583,17.5553,21.142,h
38.0571,0.2161,-33.9402,19.4243,h
7.3859,0.3267,24.7771,15.8358,h
64.4265,0.0349,64.3895,74.192,h
19.4724,0.1654,30.6005,83.468,h
9.2718,0.2956,14.9799,79.7793,h
29.7645,0.1275,33.9103,86.6591,h
9.0688,0.307,12.7325,22.7032,h
11.3657,0.294,23.0443,24.4896,h
13.0825,0.1697,-24.2911,80.2599,h
11.5666,0.296,25.6141,48.1757,h
11.4767,0.2778,10.355,55.1028,h
23.2869,0.2174,-89.5739,23.8718,h
20.0162,0.2849,-34.2258,37.684,h
31.8097,0.0846,21.2114,58.39,h
13.8266,0.2862,18.8245,50.8313,h
17.3609,0.3064,21.2657,65.112,h
10.4917,0.2073,8.5829,29.936,h
20.2817,0.2212,-85.3215,89.8116,h
12.4164,0.2794,7.0273,87.3427,h
17.4582,0.1045,-41.7206,89.2028,h
46.0491,0.0627,72.7808,2.1935,h
14.5557,0.2005,-103.334,51.8893,h
12.794,0.2845,25.3402,44.754,h
49.2126,0.0832,-126.184,36.077,h
77.1084,0.0498,-150.795,8.8,h
36.7148,0.102,-4.831,47.1688,h
16.8029,0.1382,-74.742,4.4731,h
10.9257,0.2362,37.9444,39.744,h
13.3766,0.2196,-10.9368,63.064,h
34.6176,0.1199,96.3666,62.7682,h
11.1607,0.2647,20.6501,37.0993,h
23.2908,0.1351,-23.8829,69.1178,h
14.8593,0.3815,-3.03,62.8494,h
24.3115,0.2016,36.9855,60.0972,h
13.7926,0.2508,-1.9956,47.7889,h
9.2825,0.6224,-9.3485,48.3799,h
46.3383,0.1047,74.8631,32.694,h
79.3605,0.0513,-213.2195,54.2033,h
44.1081,0.39,-138.65,15.7902,h
71.6365,0.1197,-138.6423,34.0059,h
18.9097,0.1292,-40.7214,69.7057,h
11.9504,0.2889,-14.5479,47.4256,h
27.1975,0.1272,29.622,55.5748,h
63.9595,0.0646,55.3976,22.804,h
9.475,0.2148,21.9444,78.5463,h
5.3755,0.2815,-6.5909,89.2573,h
106.2584,0.1159,-84.3132,83.9023,h
9.3826,0.2461,22.3131,78.4692,h
18.3923,0.2301,18.7937,16.7914,h
49.2103,0.1178,-67.9887,37.0921,h
70.6134,0.0605,-80.2814,12.457,h
11.9871,0.2072,26.4956,56.827,h
48.2562,0.055,-39.8619,13.4448,h
8.8352,0.3205,35.3912,36.3987,h
71.642,0.0325,78.0804,35.1456,h
29.9777,0.1217,32.0384,42.802,h
72.8046,0.1137,-148.283,78.043,h
12.3627,0.3217,-20.331,2.0901,h
17.7868,0.1532,21.7948,67.1942,h
27.8293,0.0968,-139.629,55.8469,h
18.7607,0.1414,-70.376,81.3618,h
35.4866,0.2041,-63.014,82.2071,h
10.3693,0.4636,-0.4142,56.8778,h
17.1325,0.3826,14.4108,55.44,h
10.2077,0.4927,16.678,60.4354,h
9.3607,0.4021,12.6821,75.158,h
17.1682,0.172,13.0578,8.107,h
32.4922,0.1144,-89.5004,4.37,h
10.6304,0.2955,20.6559,14.3837,h
11.4022,0.2918,-20.398,4.405,h
15.5154,0.2278,5.6554,15.5585,h
12.2739,0.1481,31.717,55.9801,h
15.1932,0.213,-136.5701,7.4249,h
16.1045,0.241,-23.9776,38.2136,h
22.3311,0.2153,15.9975,7.7203,h
17.7199,0.1504,34.5543,42.133,h
115.472,0.0505,-151.97,85.9234,h
7.9518,0.288,-9.1431,41.5306,h
10.8657,0.2843,17.944,7.182,h
61.6632,0.1192,-55.1255,17.696,h
26.8299,0.1218,58.9965,21.9084,h
19.1081,0.4424,26.8836,35.6925,h
88.1951,0.0189,125.687,78.348,h
13.7692,0.1448,5.8286,1.7972,h
7.2554,0.1687,21.8099,41.7694,h
12.4556,0.3077,-24.0811,71.6469,h
22.1541,0.0806,44.7806,49.379,h
27.0996,0.1863,-54.8827,28.8504,h
25.2288,0.1798,177.6937,63.7523,h
15.0162,0.2628,-22.4864,60.2672,h
45.1354,0.1475,39.609,45.1622,h
10.4654,0.3744,12.0002,62.0945,h
19.5691,0.2474,25.1525,26.532,h
17.3815,0.0854,50.2186,89.5989,h
61.1896,0.0791,-106.5098,76.3027,h
40.2431,0.041,130.857,3.3626,h
7.6398,0.2988,-27.2424,36.2901,h
85.8475,0.0892,142.341,66.556,h
14.3463,0.2014,32.7317,16.1522,h
5.1439,0.2329,36.6091,7.25,h
0,0.3625,-8.9276,16.042,h
22.1405,0.1055,93.0837,24.717,h
68.2632,0.0931,110.934,2.444,h
23.6524,0.1382,-13.5506,78.755,h
24.1614,0.0857,-47.1541,71.8223,h
12.024,0.2616,-12.8854,37.6139,h
81.4307,0.0015,-150.8968,28.1002,h
79.3806,0.0349,44.7589,25.7709,h
39.323,0.1458,132.336,42.682,h
1.9208,0.5043,-18.618,81.8452,h
9.7154,0.3118,13.042,39.1317,h
47.1142,0.0319,-92.407,6.2392,h
18.8744,0.2968,32.569,42.4304,h
7.1285,0.4596,-10.3391,27.2606,h
57.258,0.024,-123.523,22.017,h
8.9313,0.2269,4.0011,84.5782,h
9.6114,0.2055,41.8805,53.1398,h
67.4497,0.0928,75.989,2.2464,h
18.5832,0.1301,-43.8958,61.1893,h
11.3446,0.4752,29.7864,45.0838,h
87.0446,0.0508,-169.2824,10.2033,h
11.0199,0.3829,16.1649,7.7447,h
18.9747,0.2531,38.602,21.192,h
14.4025,0.226,-76.3446,41.471,h
10.5288,0.1818,18.7745,46.396,h
148.141,0.0092,-140.3606,66.5963,h
16.8025,0.1369,34.9551,9.611,h
26.6941,0.2072,113.1126,5.6993,h
16.3387,0.2702,16.6275,27.009,h
11.207,0.3764,11.8171,52.8611,h
10.4765,0.2321,14.2189,56.6679,h
88.076,0.0618,-274.828,17.882,h
37.5223,0.1053,-38.7371,15.8452,h
13.4118,0.1643,-11.5505,63.5078,h
17.8972,0.1561,33.876,35.137,h
11.0174,0.3436,-8.4396,80.64,h
14.728,0.3465,10.4799,72.4482,h
7.3906,0.3789,-12.0845,1.9798,h
21.427,0.1863,45.3855,1.16,h
11.5991,0.3815,-7.1501,39.354,h
26.2883,0.169,-78.7363,10.435,h
8.4954,0.3493,13.4906,36.6213,h
10.0119,0.1696,24.7242,64.2689,h
12.2934,0.3255,12.4521,61.12,h
25.876,0.1383,81.9646,4.296,h
102.3745,0.0381,152.7208,89.7163,h
