@relation magic

@attribute FLength numeric
@attribute FConc1 numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
252.659,0.0567,58.974,h
68.6774,0.199,0.9243,h
230.6769,0.0215,89.7222,h
28.5532,0.2652,51.3444,h
171.894,0.063,33.3319,h
147.797,0.0956,23.9055,h
238.259,0.0731,81.0641,h
15.1128,0.2977,88.1898,h
21.3806,0.4067,57.1519,h
82.1407,0.0846,58.39,h
39.1329,0.1133,66.2905,h
32.3784,0.307,53.5794,h
170.6943,0.032,32.1636,h
141.639,0.1972,3.2109,h
165.7779,0.0471,50.7399,h
27.0083,0.2639,78.6525,h
57.2899,0.135,37.1283,h
75.0392,0.1262,63.239,h
24.2832,0.2477,52.921,h
85.4772,0.1033,22.1821,h
142.286,0.0895,48.019,h
71.678,0.0922,29.4446,h
85.54,0.0879,70.2363,h
29.751,0.29,50.3592,h
155.9743,0.0756,64.0311,h
64.4932,0.2761,12.6913,h
28.5635,0.2637,70.517,h
39.6297,0.2441,10.2034,h
33.6546,0.408,82.1892,h
65.7802,0.2381,52.9969,h
59.2653,0.111,50.8755,h
71.5387,0.1799,16.7554,h
19.6711,0.4826,21.559,h
112.737,0.1038,46.8482,h
16.8981,0.3801,56.054,h
57.7473,0.1464,25.3002,h
62.3103,0.1465,63.3945,h
53.5342,0.1633,14.8433,h
41.3104,0.2014,79.0118,h
14.7912,0.4557,62.25,h
32.9759,0.2014,14.964,h
29.5713,0.3091,23.723,h
42.3734,0.1192,27.575,h
29.1262,0.3328,70.884,h
203.8345,0.0427,2.7197,h
27.0329,0.2197,11.2582,h
39.9861,0.2097,62.8224,h
140.038,0.151,23.7888,h
123.58,0.2379,26.726,h
21.0523,0.3946,12.1039,h
68.5513,0.1147,33.8445,h
61.047,0.215,43.0187,h
22.7565,0.3555,88.0601,h
119.0819,0.1333,42.2964,h
65.2527,0.1775,10.841,h
75.1286,0.1479,7.1122,h
62.1966,0.0795,1.945,h
98.8461,0.0372,85.8396,h
26.6759,0.4168,4.3881,h
88.287,0.1064,38.32,h
56.4843,0.2235,51.614,h
26.9801,0.2848,58.5472,h
76.0232,0.1322,85.4055,h
129.6318,0.1194,5.3168,h
40.4431,0.1497,3.3124,h
66.1075,0.1578,47.6322,h
86.7215,0.0804,5.338,h
144.412,0.2253,30.5008,h
31.0617,0.2077,31.0487,h
21.359,0.2506,69.8415,h
59.349,0.0947,70.587,h
35.14,0.2895,77.0597,h
19.2604,0.4334,19.662,h
25.6694,0.3745,41.133,h
18.7164,0.4191,44.4721,h
175.0354,0.2373,17.664,h
290.9274,0.0427,43.2185,h
41.8509,0.1492,89.0498,h
86.6506,0.1864,20.8951,h
70.5182,0.1089,43.593,h
109.352,0.0572,1.4315,h
35.3354,0.308,27.14,h
217.9767,0.0015,28.1002,h
97.279,0.0695,25.5154,h
85.2615,0.1088,32.8587,h
197.961,0.0656,60.3241,h
61.7547,0.1069,24.7205,h
22.3382,0.3274,79.532,h
133.346,0.1605,48.3842,h
25.8722,0.307,83.0695,h
128.627,0.1335,3.1073,h
37.2276,0.1845,55.4574,h
86.8172,0.1303,72.5286,h
26.0008,0.345,54.4165,h
32.1778,0.2045,39.654,h
133.524,0.038,47.302,h
29.2304,0.2938,22.2624,h
122.6435,0.167,39.8976,h
102.643,0.2058,18.8603,h
24.4287,0.2419,12.329,h
36.6168,0.2915,14.718,h
16.9178,0.4155,8.235,h
38.8551,0.1909,89.4763,h
146.4157,0.2067,7.2265,h
29.4828,0.1757,16.0832,h
106.8495,0.0692,80.917,h
32.7101,0.1718,62.9717,h
132.895,0.0469,33.838,h
102.8878,0.1807,30.5698,h
19.7433,0.3529,48.273,h
46.7423,0.2686,79.4041,h
63.4161,0.1543,35.4344,h
15.7089,0.4522,13.143,h
104.476,0.0923,79.0699,h
65.2896,0.1459,75.0974,h
144.0302,0.1741,6.9217,h
97.0894,0.1279,52.3764,h
149.998,0.2535,12.27,h
33.5062,0.1424,85.2585,h
21.1539,0.3484,32.373,h
45.9681,0.2617,61.0296,h
107.2769,0.082,48.5291,h
172.6668,0.0844,69.2286,h
25.9462,0.4677,14.9896,h
83.2182,0.2536,86.0798,h
20.7548,0.1871,21.6796,h
30.9169,0.2744,81.1239,h
59.835,0.1873,47.7762,h
17.5993,0.3174,76.1895,h
44.8213,0.1696,68.7949,h
28.8681,0.2211,69.259,h
98.3474,0.1791,26.902,h
56.6873,0.1319,42.899,h
70.1992,0.1573,53.881,h
23.3055,0.3115,82.9071,h
46.0322,0.2125,39.539,h
61.0809,0.1866,76.3962,h
97.8682,0.1465,18.895,h
19.9076,0.3003,72.58,h
50.8507,0.1103,47.1965,h
47.399,0.1921,68.813,h
20.5762,0.4974,68.0969,h
31.4245,0.257,33.559,h
241.744,0.2282,89.2007,h
21.2986,0.3481,46.896,h
13.771,0.2609,58.6537,h
70.2697,0.1748,36.7882,h
41.0578,0.106,2.203,h
38.2154,0.2479,79.448,h
30.9687,0.3008,80.2292,h
36.3453,0.2367,58.16,h
78.6022,0.144,43.552,h
173.6162,0.1122,85.6785,h
48.3573,0.2534,56.0701,h
36.2873,0.2406,74.93,h
47.616,0.1926,54.8006,h
109.754,0.0978,37.2826,h
108.555,0.1454,19.086,h
17.7523,0.3829,7.7447,h
31.2263,0.2547,34.823,h
111.683,0.3602,40.024,h
82.7136,0.1759,24.8686,h
120.2285,0.1536,7.8807,h
51.4664,0.2162,39.6762,h
22.8785,0.4132,6.8098,h
80.5156,0.0749,63.18,h
34.1189,0.1957,54.874,h
85.6689,0.1505,6.1541,h
175.0869,0.0949,83.8105,h
17.3272,0.5147,16.6095,h
62.8627,0.1627,52.882,h
48.8798,0.2243,63.2183,h
94.1081,0.2309,22.5311,h
99.5876,0.1081,71.411,h
71.7611,0.3197,48.4428,h
215.0162,0.0776,63.9819,h
18.287,0.318,46.7955,h
79.2916,0.1531,56.7018,h
52.2332,0.1076,43.759,h
29.1762,0.2792,25.1635,h
170.743,0.0582,63.52,h
123.472,0.164,10.0505,h
137.428,0.0642,66.864,h
113.979,0.0748,84.7169,h
25.8591,0.2593,62.8424,h
24.0711,0.2701,15.477,h
23.4762,0.3136,57.5568,h
26.6684,0.2036,80.8926,h
239.4684,0.0539,83.7129,h
101.63,0.0669,32.0807,h
53.051,0.2126,68.4705,h
41.8126,0.2182,40.4672,h
39.3161,0.2379,81.6321,h
168.2165,0.2052,70.6219,h
166.9502,0.0998,22.6114,h
12.8974,0.4373,67.4932,h
46.4747,0.2877,52.4001,h
45.1333,0.2611,37.171,h
48.6294,0.1861,71.1767,h
13.9134,0.471,64.8448,h
52.0771,0.1753,87.7374,h
29.1369,0.2223,29.0695,h
52.8168,0.2584,77.849,h
30.2128,0.212,39.7337,h
109.5866,0.1031,15.5528,h
305.0961,0.0428,39.5605,h
29.0874,0.2457,81.8035,h
37.6176,0.167,70.2243,h
18.1846,0.343,19.1522,h
32.9946,0.2468,71.159,h
48.5277,0.1654,21.806,h
23.8371,0.258,53.595,h
37.8982,0.1176,0.6035,h
20.519,0.247,14.8313,h
16.8093,0.2763,67.2839,h
193.626,0.0787,21.347,h
24.5508,0.3532,62.4526,h
19.1141,0.3186,48.2306,h
75.9957,0.1253,68.283,h
109.8467,0.0795,87.7864,h
18.0345,0.4302,86.9053,h
157.609,0.0381,67.313,h
60.3452,0.2782,16.1157,h
224.355,0.0299,43.037,h
219.765,0.1263,47.0808,h
18.4582,0.3087,69.1458,h
28.0708,0.2802,17.1458,h
56.4149,0.1536,74.4429,h
186.19,0.193,3.123,h
102.9478,0.0758,87.2815,h
32.2371,0.2591,87.8265,h
46.2803,0.2511,9.9035,h
23.3777,0.4769,81.7357,h
48.515,0.2063,76.8736,h
32.7593,0.2178,61.01,h
135.001,0.159,5.337,h
22.3628,0.2737,63.5531,h
16.6915,0.4089,39.6093,h
41.2046,0.2735,77.2659,h
57.0075,0.1122,30.2986,h
82.934,0.0848,26.4093,h
61.0799,0.1442,29.161,h
116.2639,0.1826,45.4343,h
103.3298,0.0785,85.9291,h
16.7528,0.362,17.8318,h
24.2724,0.4107,72.4373,h
70.9368,0.094,20.611,h
50.5527,0.1713,67.892,h
126.634,0.0275,65.741,h
96.4324,0.0715,33.8333,h
17.7766,0.3074,68.4476,h
84.8819,0.1023,16.7833,h
57.6244,0.19,3.3411,h
202.0901,0.1634,31.3446,h
23.4428,0.3231,27.4814,h
87.5886,0.1166,48.6116,h
31.8008,0.2504,19.5928,h
44.6675,0.1276,1.6086,h
44.9285,0.179,9.988,h
109.5085,0.1839,16.1581,h
220.728,0.0572,71.0839,h
51.2755,0.0643,4.1303,h
49.6368,0.1919,2.9996,h
24.8756,0.3707,11.2183,h
47.4957,0.2017,13.044,h
144.6026,0.1189,39.6929,h
38.6553,0.1583,55.6531,h
271.4508,0.0246,73.2824,h
35.3611,0.164,36.393,h
26.838,0.2968,42.4304,h
28.9452,0.2784,86.7975,h
25.3314,0.3221,89.2587,h
51.3321,0.1409,46.9568,h
167.718,0.3032,3.1952,h
36.0031,0.1028,34.7344,h
173.882,0.0733,67.5281,h
13.0157,0.4884,1.817,h
31.0945,0.3433,62.312,h
171.295,0.1688,27.9053,h
55.8038,0.2008,80.3933,h
71.6059,0.2032,50.857,h
21.8131,0.3301,26.743,h
38.9505,0.2382,61.454,h
21.9456,0.2987,75.842,h
183.752,0.0251,47.536,h
86.7377,0.1831,4.692,h
31.2324,0.2454,38.898,h
91.0218,0.1642,59.153,h
17.1868,0.3028,19.779,h
30.095,0.2106,11.2853,h
140.1217,0.1365,44.3019,h
161.127,0.057,89.8286,h
26.0838,0.2216,73.441,h
212.597,0.1105,2.4385,h
44.4822,0.1824,22.7861,h
50.834,0.118,79.0988,h
33.3349,0.2204,66.1986,h
126.2551,0.0825,81.5658,h
76.7351,0.0627,2.1935,h
17.7798,0.5535,86.1352,h
52.1733,0.1572,20.8941,h
26.9593,0.3158,81.338,h
55.0742,0.1319,31.1266,h
74.0956,0.0971,23.727,h
144.57,0.1047,0.157,h
80.2374,0.0945,15.2636,h
65.5538,0.1181,24.2006,h
8.0518,0.4281,74.1809,h
246.179,0.0725,33.491,h
32.661,0.2801,62.3367,h
129.138,0.2271,11.718,h
62.9536,0.1455,25.276,h
98.2442,0.2952,40.455,h
132.507,0.1138,64.9299,h
21.6739,0.2144,57.2767,h
108.8311,0.0914,81.1956,h
156.802,0.066,32.2366,h
23.9382,0.1699,3.7058,h
29.5503,0.3443,65.136,h
127.481,0.0519,55.7671,h
32.9432,0.1142,74.8444,h
176.282,0.0706,36.9137,h
36.709,0.2483,52.3632,h
15.2647,0.3281,71.2641,h
160.7818,0.1799,85.1638,h
26.2948,0.3254,22.217,h
23.7276,0.2266,67.1315,h
20.5716,0.2326,7.464,h
48.4191,0.1785,20.5643,h
30.5792,0.2492,61.9837,h
15.2694,0.3882,25.7086,h
190.677,0.1135,72.5933,h
25.0418,0.2751,72.807,h
61.6535,0.1175,40.1466,h
48.5075,0.163,85.6365,h
22.8087,0.5133,41.1069,h
33.8967,0.2171,7.2252,h
172.6489,0.0758,2.1259,h
162.8811,0.2104,15.8519,h
28.3653,0.3324,50.3175,h
221.7522,0.035,54.683,h
174.257,0.0793,34.5846,h
42.5208,0.2278,66.9928,h
27.7839,0.1674,81.5202,h
27.5882,0.2962,63.0865,h
85.6317,0.1484,55.5014,h
88.7261,0.0551,35.6301,h
29.7181,0.3,39.849,h
30.1169,0.1978,14.588,h
21.4355,0.4285,0.2327,h
105.2088,0.1285,29.8981,h
124.7476,0.0778,24.3996,h
10.5046,0.3293,69.4158,h
9.6238,0.5417,12.6183,h
49.0906,0.1716,79.897,h
16.9105,0.3094,59.1362,h
15.007,0.3878,10.7143,h
23.4184,0.2815,89.2573,h
97.3496,0.1189,47.1548,h
22.6085,0.3354,54.041,h
27.8755,0.3285,10.9159,h
49.8944,0.1255,23.1963,h
200.935,0.0407,80.8515,h
22.8157,0.2165,29.39,h
195.5844,0.1987,4.8756,h
155.142,0.1061,64.105,h
21.3094,0.3284,22.6937,h
249.996,0.0657,10.3775,h
44.3788,0.2825,60.4565,h
17.6254,0.3685,59.709,h
55.0352,0.2803,80.4271,h
44.8459,0.1536,81.1187,h
176.9679,0.1585,14.4972,h
27.5851,0.2364,13.7471,h
125.2329,0.2174,23.8718,h
17.5673,0.2957,68.1852,h
75.0371,0.135,21.924,h
91.9028,0.0443,31.0095,h
26.6614,0.2958,85.872,h
134.1057,0.089,21.2117,h
27.4983,0.2118,88.2535,h
19.1293,0.4111,22.7049,h
27.8651,0.1593,88.7812,h
30.2887,0.2845,44.754,h
55.0123,0.1606,50.727,h
19.1909,0.2912,48.9617,h
14.3892,0.3174,60.2567,h
27.5751,0.3081,46.481,h
245.0533,0.0388,72.2872,h
182.604,0.1197,34.0059,h
44.7661,0.2242,77.6086,h
114.9085,0.1128,12.689,h
60.0953,0.1052,18.6886,h
114.5547,0.0631,0.2862,h
56.6405,0.1516,45.5122,h
35.1379,0.3273,46.056,h
23.2865,0.2495,35.7297,h
26.534,0.2166,21.7682,h
165.305,0.0478,34.067,h
66.8887,0.081,16.8956,h
68.8336,0.1774,39.6201,h
23.4104,0.3289,54.9737,h
156.192,0.0245,70.078,h
19.8489,0.3155,55.0925,h
20.5164,0.2608,74.934,h
74.3411,0.1163,80.979,h
35.3852,0.1756,19.3026,h
32.5053,0.2444,6.4812,h
78.9693,0.2013,39.0288,h
215.696,0.1164,82.8969,h
32.4042,0.2443,65.3193,h
183.615,0.2226,72.373,h
30.0886,0.2187,14.675,h
158.597,0.0196,28.954,h
22.7005,0.396,84.8232,h
125.748,0.1792,6.949,h
65.6591,0.1205,69.6301,h
111.342,0.0913,11.6774,h
15.2086,0.3755,10.8112,h
123.1291,0.0654,41.8865,h
109.1565,0.1084,59.091,h
187.8498,0.112,48.6958,h
78.3354,0.1934,11.8806,h
22.3368,0.2953,67.246,h
33.9387,0.229,10.996,h
119.5829,0.1766,29.7244,h
20.2577,0.2778,55.1028,h
174.168,0.1603,44.7931,h
25.3293,0.281,44.6062,h
21.2342,0.3454,68.0255,h
24.4126,0.27,53.7096,h
12.3037,0.332,5.0091,h
32.8139,0.1699,55.4077,h
21.8458,0.3434,88.938,h
82.9434,0.0957,37.4156,h
31.3556,0.2813,4.5864,h
48.0794,0.0983,88.1059,h
186.4725,0.0504,4.1832,h
104.0759,0.1038,0.5341,h
42.028,0.1583,37.5843,h
205.425,0.1257,60.058,h
35.522,0.2562,74.632,h
21.8392,0.3139,42.7901,h
145.1413,0.0493,37.0745,h
58.0888,0.2431,49.1065,h
67.0326,0.1369,23.76,h
72.5174,0.1037,37.8377,h
128.4049,0.1103,16.5788,h
23.3011,0.2565,53.8272,h
161.9093,0.0934,53.5958,h
34.8096,0.1012,12.823,h
28.5623,0.2557,45.0675,h
108.0953,0.2013,30.9271,h
61.1569,0.0633,4.004,h
109.9647,0.1557,75.4533,h
50.2431,0.1048,51.3673,h
268.384,0.0549,1.607,h
30.803,0.2788,69.8058,h
85.9449,0.1289,54.9005,h
24.3333,0.3035,66.376,h
67.6595,0.2072,46.8496,h
15.7131,0.3311,46.4705,h
20.7805,0.305,3.0366,h
241.1381,0.141,65.283,h
23.1329,0.2666,58.9232,h
40.7146,0.1643,63.5078,h
32.2155,0.2201,42.6677,h
46.5004,0.1683,80.6529,h
133.96,0.0756,29.76,h
16.8782,0.3967,83.4539,h
113.445,0.0857,71.8223,h
18.1525,0.2698,74.436,h
29.2725,0.2268,42.8316,h
21.539,0.279,28.4753,h
299.9304,0.1159,83.9023,h
29.3883,0.2009,48.5459,h
162.423,0.0456,49.6844,h
162.0719,0.2936,7.1648,h
126.097,0.1069,61.3952,h
33.5123,0.3232,75.5099,h
62.0247,0.1652,20.143,h
28.0638,0.1992,45.7827,h
61.5993,0.1467,88.0191,h
143.47,0.0453,2.037,h
55.7428,0.1334,57.4427,h
37.3553,0.3138,71.2449,h
39.2468,0.2036,55.1081,h
95.0046,0.1326,23.5512,h
53.3283,0.2298,11.4237,h
31.9493,0.2436,66.5278,h
22.697,0.4927,60.4354,h
32.0214,0.186,58.969,h
22.6121,0.2692,29.9812,h
20.4351,0.3018,73.5855,h
64.019,0.234,11.1604,h
64.4738,0.1034,44.389,h
129.3089,0.1219,22.1024,h
86.7215,0.0804,5.338,h
159.654,0.0628,88.0923,h
25.7509,0.3044,34.8822,h
11.1239,0.5043,81.8452,h
42.0985,0.1763,57.0152,h
28.1349,0.1848,19.3435,h
105.1478,0.0383,40.1549,h
108.611,0.09,17.233,h
48.0448,0.2213,40.7952,h
73.7689,0.1158,25.2735,h
28.6395,0.2184,29.9112,h
88.2498,0.1956,3.9956,h
89.3503,0.1001,77.8166,h
26.9307,0.3145,76.685,h
23.2673,0.3725,74.2971,h
128.652,0.068,87.534,h
100.582,0.1408,37.064,h
23.8635,0.3671,47.184,h
81.4592,0.2069,4.8914,h
133.8881,0.17,84.8106,h
60.7519,0.1101,10.2948,h
42.3467,0.3231,57.2494,h
18.7689,0.47,39.1057,h
18.368,0.2789,13.9435,h
19.1908,0.45,87.9114,h
35.8431,0.1811,12.2384,h
103.7022,0.1733,28.8291,h
19.2861,0.323,73.094,h
183.8082,0.1032,54.4669,h
135.616,0.1557,30.6914,h
115.4899,0.0503,51.2142,h
48.0413,0.2988,47.4564,h
28.7189,0.3441,85.9512,h
26.8544,0.3017,87.8693,h
24.1474,0.2063,19.7721,h
84.1888,0.2152,12.5669,h
22.6986,0.1841,41.9337,h
29.0126,0.2461,63.086,h
27.2843,0.4007,23.9358,h
17.312,0.4036,31.2547,h
170.3012,0.0103,58.4804,h
37.9771,0.154,89.3084,h
21.1573,0.2624,51.949,h
167.404,0.0852,40.7275,h
45.0761,0.161,55.8688,h
37.8211,0.1975,66.9024,h
32.7685,0.169,13.2406,h
15.796,0.2965,89.6616,h
30.8163,0.2209,62.679,h
152.485,0.087,80.8293,h
56.5578,0.0915,57.104,h
68.7063,0.1222,11.0473,h
32.2257,0.2927,53.618,h
216.8868,0.0519,28.7696,h
153.066,0.0832,36.077,h
152.485,0.087,80.8293,h
24.6688,0.229,2.713,h
20.0798,0.3109,68.9936,h
41.2576,0.282,39.3094,h
44.5526,0.1897,3.077,h
26.0122,0.3122,38.556,h
52.8226,0.2272,50.6085,h
42.7059,0.2339,32.549,h
22.4755,0.2126,23.8599,h
150.395,0.0717,14.623,h
97.4612,0.1062,30.8502,h
19.3968,0.3211,43.9538,h
23.7546,0.3046,49.59,h
75.8507,0.2346,15.3192,h
14.4823,0.3607,42.7294,h
46.6896,0.1247,88.793,h
33.0599,0.2333,88.1171,h
113.2256,0.1037,79.5444,h
105.3817,0.2403,6.4902,h
42.5919,0.1077,68.0481,h
29.5005,0.1762,43.5839,h
192.852,0.0646,60.596,h
35.1774,0.2915,33.0037,h
64.4135,0.1375,88.5315,h
38.0172,0.0925,67.724,h
51.9072,0.0996,30.4817,h
186.925,0.0362,49.6546,h
117.746,0.2347,38.0633,h
58.9334,0.137,14.9142,h
24.0645,0.3111,67.465,h
28.507,0.1868,0.2314,h
32.2872,0.2601,74.4547,h
101.66,0.1691,6.6869,h
40.0797,0.2219,23.1959,h
31.947,0.3025,88.2202,h
126.328,0.2072,5.6993,h
158.6957,0.1045,51.5,h
40.8482,0.1626,16.1438,h
145.4748,0.1536,20.6622,h
115.8466,0.1073,34.2794,h
118.689,0.39,15.7902,h
39.8855,0.2083,89.1354,h
16.6762,0.3124,31.8432,h
58.9828,0.0838,16.8359,h
39.167,0.2854,27.714,h
235.552,0.0072,85.9426,h
34.3095,0.2051,15.123,h
24.8463,0.313,74.1206,h
51.4775,0.177,85.393,h
33.4503,0.1795,35.894,h
167.3657,0.0913,74.8187,h
77.1446,0.0956,31.7121,h
65.8461,0.1832,2.095,h
233.1126,0.0583,33.7212,h
28.4275,0.2242,81.1363,h
10.8682,0.2892,43.9752,h
134.9985,0.0956,18.5212,h
50.1017,0.1416,57.9635,h
68.1675,0.2144,27.876,h
116.8513,0.1674,63.5177,h
72.1747,0.1267,29.0584,h
19.9215,0.2542,40.256,h
35.6467,0.4006,43.8458,h
38.7641,0.1543,19.7802,h
22.2988,0.3968,43.694,h
32.1947,0.2076,14.5518,h
164.2,0.1345,24.194,h
187.586,0.2067,53.7089,h
24.6614,0.3566,28.373,h
51.9163,0.1032,50.6265,h
67.7139,0.1106,47.979,h
64.6465,0.1746,58.5,h
124.787,0.1987,28.935,h
63.9423,0.1108,70.9378,h
56.0878,0.1552,4.9101,h
110.206,0.0551,35.959,h
22.8611,0.3078,16.1564,h
56.8163,0.1819,71.2264,h
26.4888,0.2565,87.178,h
74.0906,0.1349,2.0336,h
58.8153,0.1172,81.1572,h
31.6496,0.5878,77.386,h
163.898,0.0879,22.1918,h
24.1215,0.2925,63.2577,h
93.4633,0.2044,16.314,h
161.606,0.2159,28.3269,h
144.486,0.1028,54.7402,h
36.0322,0.2122,85.2358,h
70.8595,0.1503,10.077,h
158.6535,0.0448,44.8209,h
135.231,0.1218,21.9084,h
119.6872,0.0488,37.48,h
126.117,0.0987,28.374,h
60.0078,0.2491,82.948,h
110.4091,0.1332,16.5937,h
26.2932,0.3524,4.245,h
60.5043,0.1344,54.9271,h
84.814,0.1279,0.5786,h
103.38,0.1055,24.717,h
20.8496,0.2991,84.6393,h
44.3851,0.2668,20.0643,h
35.7191,0.2428,62.918,h
13.4186,0.2713,27.306,h
41.085,0.1217,42.802,h
15.138,0.3779,1.9985,h
18.5636,0.3953,48.3508,h
50.7195,0.2318,14.33,h
38.5399,0.2194,86.2652,h
23.3974,0.1943,78.842,h
29.864,0.2635,25.071,h
113.272,0.2497,42.59,h
28.9509,0.2008,49.557,h
108.8426,0.1419,25.8674,h
51.0076,0.1914,70.839,h
31.2921,0.2125,81.8892,h
18.9618,0.4159,34.1441,h
90.5962,0.1431,14.916,h
142.692,0.0931,82.9671,h
13.5577,0.4871,86.9198,h
16.6021,0.4014,29.6895,h
32.0023,0.1848,4.9446,h
68.7977,0.0862,37.027,h
22.5081,0.3233,51.399,h
231.9656,0.0334,86.7448,h
25.5481,0.2228,13.798,h
305.422,0.053,13.31,h
19.7077,0.3628,59.7642,h
139.377,0.0789,9.227,h
46.4535,0.1641,13.748,h
10.8567,0.3562,80.3887,h
58.0383,0.1437,76.1149,h
12.8436,0.5889,54.421,h
13.9485,0.4941,65.6699,h
21.245,0.2768,64.164,h
178.3478,0.173,38.8303,h
79.8937,0.1428,34.986,h
70.805,0.1863,19.4683,h
150.4992,0.0502,62.273,h
136.119,0.0322,54.319,h
97.4109,0.0664,24.2656,h
79.0434,0.1908,31.9792,h
24.9635,0.3368,65.7356,h
23.502,0.3116,54.046,h
45.1761,0.109,59.9936,h
19.2805,0.3041,78.6096,h
33.343,0.2687,61.489,h
26.6952,0.3357,53.1794,h
133.155,0.1273,14.134,h
49.6425,0.2908,26.7642,h
23.9037,0.2727,66.9864,h
26.7476,0.2305,39.463,h
71.5181,0.1155,0.5301,h
107.6995,0.0435,73.0632,h
134.4043,0.125,26.502,h
51.9101,0.1328,19.4429,h
33.2254,0.1643,24.253,h
20.3157,0.2898,69.2492,h
133.0634,0.1375,29.3076,h
31.6903,0.2716,80.1735,h
28.0432,0.2176,15.4782,h
22.5865,0.3764,28.964,h
121.254,0.1058,58.0869,h
125.4721,0.171,14.7839,h
47.0295,0.1285,54.3425,h
213.4886,0.0748,46.0347,h
44.4845,0.1964,78.462,h
47.8005,0.3115,15.9265,h
133.529,0.0422,87.3269,h
123.0896,0.2933,59.2022,h
87.9401,0.1589,50.1146,h
108.8548,0.1136,61.0441,h
29.4396,0.2108,2.898,h
19.1976,0.2832,82.6319,h
14.2041,0.4258,9.7836,h
201.2789,0.278,11.8913,h
122.175,0.1685,80.6468,h
68.8027,0.269,87.4631,h
81.0999,0.2248,5.3011,h
17.9905,0.3094,49.2399,h
25.5881,0.2045,12.7754,h
97.2595,0.1305,33.4491,h
20.3139,0.2469,5.39,h
114.176,0.3057,60.221,h
25.2928,0.3099,45.9892,h
35.2915,0.233,10.9565,h
235.367,0.028,59.671,h
34.5351,0.3066,13.6956,h
26.9422,0.4882,60.6943,h
168.807,0.1441,68.138,h
35.3187,0.2349,67.7928,h
75.1656,0.038,12.8791,h
27.1525,0.2285,85.4598,h
41.408,0.1683,16.083,h
187.4964,0.0918,54.8226,h
60.4645,0.1493,88.9954,h
242.833,0.1201,65.3292,h
130.792,0.155,51.585,h
29.8922,0.3114,1.2571,h
143.552,0.0754,65.337,h
27.2062,0.3196,16.4803,h
60.7878,0.1036,63.229,h
179.2481,0.1036,6.8589,h
25.2153,0.471,40.539,h
164.082,0.0686,17.1517,h
38.6665,0.1169,5.6355,h
130.6114,0.06,59.3291,h
25.0274,0.2524,64.0517,h
58.5826,0.1691,16.798,h
25.5468,0.2976,63.086,h
55.745,0.1768,78.8667,h
43.7318,0.1573,24.272,h
126.5899,0.0958,32.5813,h
92.7671,0.1334,21.2348,h
44.0446,0.1665,64.5092,h
123.3037,0.2544,74.2747,h
34.8695,0.2445,62.0339,h
18.7537,0.4602,59.5232,h
32.889,0.2626,21.5094,h
29.7832,0.1563,33.7068,h
157.672,0.0561,26.359,h
128.3264,0.0664,45.1222,h
46.3787,0.2655,25.804,h
53.8192,0.0653,29.1155,h
142.74,0.0527,51.7033,h
44.0134,0.1312,40.6993,h
69.4358,0.1758,78.4354,h
12.2144,0.4493,76.9712,h
29.8141,0.4576,11.9557,h
88.6132,0.0982,59.808,h
53.1566,0.1085,52.025,h
24.1205,0.3194,81.1395,h
52.3035,0.1807,66.884,h
157.757,0.0965,82.3074,h
93.7035,0.1011,14.1224,h
107.215,0.2159,85.4025,h
30.7317,0.1812,27.9949,h
95.3553,0.0854,89.5989,h
88.2105,0.1134,81.8939,h
42.2578,0.1335,15.9862,h
23.1649,0.2832,12.968,h
164.7605,0.2438,13.5531,h
43.7829,0.3119,15.0807,h
27.7947,0.1535,43.8062,h
36.9906,0.1672,86.1551,h
16.0444,0.3884,54.614,h
77.2151,0.0611,64.7142,h
32.6701,0.2594,75.0086,h
50.9887,0.2046,9.8156,h
204.052,0.0239,45.678,h
36.8982,0.1378,73.3871,h
13.4944,0.4307,67.339,h
21.2218,0.3297,71.033,h
201.5407,0.1302,71.7318,h
106.478,0.0569,7.146,h
36.4557,0.2027,87.2394,h
76.0056,0.2656,55.029,h
58.1262,0.1568,44.9114,h
200.1055,0.1939,8.5877,h
140.2011,0.0702,87.619,h
149.9342,0.0608,7.819,h
106.928,0.12,15.5374,h
27.1366,0.4359,13.4866,h
18.5368,0.3821,23.7001,h
126,0.0892,70.229,h
40.9461,0.2739,1.6992,h
94.9314,0.1066,4.3736,h
156.9363,0.2689,30.2859,h
46.7377,0.2578,78.1362,h
30.0809,0.1962,27.9344,h
36.9729,0.2099,33.9522,h
51.2033,0.1928,42.5002,h
29.0886,0.2469,37.8387,h
24.3686,0.2166,71.762,h
101.6956,0.2357,32.0656,h
141.2106,0.0592,70.5314,h
13.1169,0.4746,50.258,h
28.1352,0.4156,16.7591,h
89.243,0.1196,70.0233,h
29.5854,0.2375,73.7976,h
19.6163,0.3826,61.1094,h
22.2696,0.2959,15.229,h
20.2423,0.39,66.6465,h
41.1069,0.3371,48.1747,h
47.7734,0.2014,54.7763,h
155.9172,0.1064,59.8619,h
19.3336,0.296,56.5272,h
17.5108,0.3602,12.6649,h
39.0348,0.1648,81.0166,h
130.69,0.0833,83.4122,h
39.0077,0.2057,76.406,h
189.796,0.1305,59.654,h
99.643,0.1533,12.6359,h
121.365,0.0897,1.857,h
125.088,0.1498,27.4121,h
31.5307,0.2105,4.3498,h
19.4632,0.372,64.519,h
15.2685,0.637,56.7287,h
17.9171,0.4186,2.335,h
52.1322,0.1601,58.488,h
