@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exred-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
202,2.388889,11.666667,14,-10.444445,7
180,1.944444,9.666667,13.111111,-12.555555,7
176,1,15.111111,17,-10.111111,7
187,0.833333,13.222222,12.777778,-6,7
165,1.777778,12.888889,16.444445,-13.333333,7
170,1.222222,12.777778,16.88889,-10.888889,7
224,3.055556,15.444445,17.777779,-14.444445,7
191,3.111111,12.111111,14.888889,-9.222222,7
160,1.444444,17.777779,23.444445,-16.444445,7
189,1.055556,10.444445,9.444445,-7.333334,7
174,1.722222,10.888889,12.555555,-7.777778,7
198,1.111111,12.444445,14.222222,-10.111111,7
225,1.611111,14.444445,12.777778,-5.222222,7
192,2.888889,8.666667,7.444445,-3.888889,7
224,3.611111,11.666667,13.333333,-10.555555,7
176,2.388889,19,19.777779,-9.555555,7
216,2.166666,10.888889,13.666667,-11,7
246,2.666666,12,14.333333,-10.333333,7
243,2,9.888889,12.111111,-10.333333,7
237,0.555555,6.555555,5.666666,-4.333334,7
211,1.666667,12.444445,15.222222,-9,7
180,1.166667,17.444445,22,-15.333333,7
166,2.444445,12.333333,16.333334,-13.888889,7
162,2.666667,15.777778,17.333334,-9.666667,7
216,2.722223,11.444445,13.222222,-10.888889,7
244,3.611111,6.666666,7,-3.222222,7
156,2,17.333334,25.444445,-19.11111,7
201,2.444445,14.666667,17.666668,-13.444445,7
184,4.166667,13.555555,17.11111,-12.222222,7
221,1.444444,10.666667,12.444445,-10.222222,7
244,3,10.333334,9.333334,-5.777778,7
157,0.777778,13.888889,17.222223,-13.333333,7
183,2.166667,12.666667,12.444445,-8.111111,7
167,2.055555,12.888889,13.777778,-5.111111,7
219,2.833333,4.111111,4.333334,-4.444445,7
191,1.5,5.333334,5.444445,-6,7
219,2.111111,11.444445,13.555555,-10.333333,7
167,7.555555,11.666667,16.777779,-7.222222,7
237,2.666667,10.888889,10,-7,7
237,1.555555,6.111111,5.111111,-4.111111,7
208,2.499999,15.444445,14.888889,-9.333333,7
164,1.277778,9.222222,10.333334,-6.333334,7
164,1.888889,21.777779,19.11111,-4.111111,7
197,4.555555,8.888889,9.555555,-9.222222,7
199,1.388889,13.333333,11.777778,-5,7
194,1.888889,13.222222,16.666668,-10.666667,7
207,0.888889,9.555555,10.333334,-7.777778,7
216,0.833333,13.111111,14,-10.333333,7
245,1.055555,11.888889,15,-12.666667,7
226,2.388889,10.111111,8,-5.333334,7
218,1.166667,10.666667,12.666667,-9.111111,7
183,2.277777,14.222222,17.11111,-11.888889,7
236,3.333333,13.111111,16.666668,-8.888889,7
186,1.166667,13.888889,11.777778,-5.111111,7
211,1.666667,13.777778,14.666667,-7.777778,7
223,1.666667,4.888889,4.666667,-5.333334,7
241,1.555556,10.888889,14,-10.333333,7
183,2.166667,12.666667,12.444445,-8.111111,7
239,2.333333,7.666666,9.666667,-8.111111,7
242,4.666667,19.222221,22.444445,-14.555555,7
244,2.277778,9.666667,9.777778,-2.111111,7
180,3,18.333334,21.444445,-12,7
235,1.722222,7.555555,9.333334,-10,7
211,2.444444,8.888889,7.666666,-5.777778,7
177,1.444444,15.777778,18.444445,-11.444445,7
182,0.611111,16.88889,18.11111,-9,7
212,1.833333,10,9,-6.888889,7
189,1.166667,9.444445,10.111111,-7.666666,7
181,1.5,9,9.777778,-8,7
177,1.444444,15.777778,18.444445,-11.444445,7
220,3.666667,6.555555,6.444445,-4.888889,7
215,0.5,5.111111,4.444445,-5.444445,7
202,1.611111,12,14.777778,-9.333333,7
246,1.833333,12.555555,13.111111,-8.444445,7
246,2.722222,18.88889,19.666668,-11.777778,7
184,0.833333,12.333333,11,-5.666666,7
199,1.388889,13.333333,11.777778,-5,7
166,0.722222,11.222222,12.111111,-6.444445,7
221,1.444444,10.666667,12.444445,-10.222222,7
203,1.333333,7.444445,6.444445,-7,7
190,1.333333,15.888889,17.555555,-12.666667,7
162,0.944444,13.777778,15.888889,-10.666667,7
193,0.888889,11.666667,12.555555,-8.333333,7
156,2.055556,13.444445,15.555555,-10.444445,7
149,1.055555,14.444445,19.777779,-13.666667,7
194,2.055556,15,15.333333,-10.666667,7
246,5.833334,21.11111,22.444445,-14.333333,7
198,1.5,12.111111,11.777778,-7.333334,7
186,1.5,9.333334,10.777778,-8.222222,7
227,3.166667,10.111111,14.444445,-11.555555,7
234,1.055556,6,4.222222,-3.333333,7
201,0.944444,6.222222,5.555555,-4.666666,7
180,3.277778,18.11111,18.11111,-9.444445,7
246,2.999999,14.222222,15.444445,-9.888889,7
249,2.888889,8,7.555555,-1.666667,7
232,1.5,6.555555,7.222222,-6.777778,7
185,2.388889,11.555555,9.777778,-4.222222,7
178,5,17,18.11111,-7.666666,7
193,3.888889,13.333333,14.222222,-8.555555,7
245,2.222222,11.111111,13.111111,-9.333333,7
197,4.944445,17.444445,18.777779,-11.444445,7
240,2.111111,17,17.88889,-12.444445,7
196,1.333333,11.555555,10.444445,-5.444445,7
191,3.111111,12.111111,14.888889,-9.222222,7
155,0.833333,20,20.666668,-10,7
211,2,10.777778,12.888889,-8.555555,7
208,1.944444,13,16,-11.555555,7
239,2.277778,12.222222,14.555555,-8.777778,7
199,0.833334,15.222222,15.444445,-8.222222,7
214,1.277778,5,4.777778,-5.444445,7
183,4.722222,14.555555,19,-15.888889,7
181,0.888889,15.888889,18.777779,-12.111111,7
246,1.722222,9.555555,10.111111,0.444444,7
223,1.777778,13.222222,13.444445,-9.888889,7
204,3.333333,15.333333,16.88889,-12.222222,7
238,1.055556,7.444445,5.666666,-3.222222,7
184,2.666667,11.444445,11.333333,-6.555555,7
173,2.111111,13.555555,15.555555,-10.777778,7
187,2.055556,9.333334,9.666667,-6.888889,7
215,2.777778,9.222222,11.555555,-9.555555,7
209,1.388889,9.555555,9.222222,-6.222222,7
209,0.722222,17.666668,20.88889,-14.555555,7
237,2.722222,17.555555,19.666668,-14,7
201,1.055556,8.666667,7,-6,7
219,1.722222,10.888889,12,-7.444445,7
210,1.5,9.333334,8.888889,-7.555555,7
194,2.277778,16.555555,17.88889,-10.888889,7
189,1.222222,10.888889,9.222222,-6.111111,7
197,2.388889,10.444445,12.777778,-7.222222,7
189,1.000001,14.555555,14.111111,-8.222222,7
186,0.777778,15.333333,18.222221,-9.555555,7
242,2.222222,8.666667,10.777778,-9.222222,7
209,1.388889,10.333334,10.333334,-6.555555,7
247,2.666667,6,5.888889,-6.333334,7
172,1.333333,12.333333,15,-11.222222,7
172,1.666667,16.444445,16.333334,-7.666666,7
157,2.111111,16.444445,18.666668,-9.666667,7
185,0.944444,14.888889,18.222221,-13.111111,7
234,0.888889,4,4.444445,-5.222222,7
222,1.777778,10.777778,13.666667,-9.666667,7
201,0.944444,6.222222,5.555555,-4.666666,7
169,1.388888,13.444445,18,-11,7
156,2,13.444445,17.333334,-14.444445,7
195,2.055556,6.333334,6.888889,-6.555555,7
215,2.5,18.11111,22.666666,-17.11111,7
231,2.666667,8.777778,11.111111,-10.555555,7
170,0.944444,20.11111,25.333334,-16,7
177,2.5,21.222221,21.444445,-9.888889,7
161,1.611111,15.111111,17,-11.777778,7
250,1.444444,6.555555,7.333334,-8,7
219,3.222222,10.333334,10.222222,-8.666667,7
233,2.111111,12.555555,11.333333,-5.777778,7
242,2.444445,11.333333,15.666667,-10.444445,7
220,2.277778,5.666666,5.333334,-2.333333,7
238,2.666666,15,16.555555,-8.333333,7
224,0.944444,10,11.888889,-10.333333,7
247,7.111111,21.11111,25.11111,-2.444444,7
249,1.5,10.777778,15.333333,-11.888889,7
178,2.5,20.222221,21.11111,-10.777778,7
237,1,4.222222,4.222222,-4.666666,7
169,1.833333,15.111111,18.666668,-13.444445,7
245,2.277778,13.555555,14.333333,-8.444445,7
170,0.944444,20.11111,25.333334,-16,7
215,4.722222,17.11111,22.555555,-17.777779,7
250,1.444444,6.555555,7.333334,-8,7
235,1.944445,21.11111,24,-14.333333,7
237,1.777778,4.222222,4.555555,-4.888889,7
206,2.166667,13.555555,14.555555,-7.555555,7
233,2.611111,10.333334,8.333334,-6.444445,7
201,2.055556,14,14.888889,-11.666667,7
208,1.833333,15.555555,17.666668,-11.111111,7
196,1.888889,15.666667,18.555555,-11.888889,7
196,2.388889,12.444445,15.111111,-9.777778,7
180,3,18.333334,21.444445,-12,7
174,1.666667,20.666668,19.88889,-7.555555,7
173,2.111111,13.555555,15.555555,-10.777778,7
211,2.166666,14.444445,16.333334,-10.555555,7
175,2.833333,12.444445,13.555555,-8.777778,7
210,1.833333,11.222222,14.222222,-11.666667,7
243,2,9.888889,12.111111,-10.333333,7
208,2.666667,12.666667,14.444445,-10.222222,7
169,1.944444,12.777778,15.666667,-11.444445,7
199,1.055556,13.111111,17.88889,-13.222222,7
175,1.166666,18.666668,23.777779,-15.222222,7
237,2.333333,11.111111,13,-9.111111,7
223,3.555556,13.777778,12.888889,-3.777778,7
245,3.166667,6.222222,6,-0.555556,7
235,5.277778,12,15,-9.222222,7
195,0.611111,14.444445,13.333333,-4.777778,7
226,3.555556,5.777778,6.555555,-6.222222,7
236,2,9.555555,10.777778,-8.888889,7
167,1.5,16.777779,15.666667,-6.777778,7
170,1.11111,15.111111,18.88889,-13.333333,7
217,2.055556,5,4.222222,-3.888889,7
158,1.888889,16.444445,22.222221,-17.222221,7
249,2.777778,7.555555,8.111112,-8.888889,7
156,2,17.333334,25.444445,-19.11111,7
215,4.722222,17.11111,22.555555,-17.777779,7
212,1.555556,6,6.777778,-6.111111,7
218,1.666666,5.444445,7.333334,-9,7
187,1.444444,11.666667,10.333334,-6.222222,7
210,1.222222,13.777778,16,-11.111111,7
169,1,20.88889,25,-15.222222,7
216,2.166666,10.888889,13.666667,-11,7
164,3,11.666667,15,-6,7
229,3.444445,12,13.555555,-7.888889,7
229,2.055555,7.444445,10.666667,-10.444445,7
160,3.055555,21.11111,29.666666,-20.777779,7
238,1.444444,11.111111,10.666667,-7.555555,7
236,1.722222,10.777778,12.444445,-9.555555,7
152,2.777777,19.666668,25.777779,-16.11111,7
236,3.777777,12.888889,14.666667,-11.111111,7
218,1.166667,10.666667,12.666667,-9.111111,7
240,2.444444,10.888889,13,-9.777778,7
223,1.944444,12.666667,11.555555,-6.222222,7
238,2.166667,9.666667,12.666667,-10.777778,7
156,1.055555,17.222223,26,-21.11111,7
200,0.444444,5.777778,5.888889,-5.777778,7
240,2.277778,9.777778,9.333334,-7.111111,7
216,0.833333,5.111111,5,-5.888889,7
226,1.611111,15.333333,13,-4.111111,7
236,2,9.555555,10.777778,-8.888889,7
222,1.611111,11.666667,13.111111,-9.888889,7
215,1.611111,14.333333,14.333333,-8.555555,7
150,1.722222,13.444445,20,-16.444445,7
185,2.388889,11.555555,9.777778,-4.222222,7
180,1.722222,11.111111,11.888889,-7.444445,7
184,1.333333,15.222222,18.222221,-12.666667,7
244,1.111111,9.555555,11.666667,-9.777778,7
184,0.777778,9.777778,9.888889,-6.222222,7
172,2.333334,24.555555,30.11111,-16.666666,7
251,8,21.444445,17.777779,2.333333,7
222,2.611111,8.555555,7.666666,-2.333333,7
204,1.888889,14.333333,17.11111,-14,7
211,1.611111,16.11111,19.222221,-13.222222,7
176,1.166667,10.111111,11.777778,-8.666667,7
224,2.333334,13.222222,11.444445,-4.222222,7
232,2.277778,11.333333,12.333333,-6.666666,7
185,1.944444,14.666667,17.11111,-12,7
173,1.444445,16.444445,16.444445,-8.333333,7
169,1.611111,10.666667,9.777778,-6.444445,7
220,0.888889,5.333334,5,-3.888889,7
195,2.833333,9.444445,8.555555,-6.777778,7
162,1.944445,19.555555,24.11111,-14.888889,7
240,2.444444,10.888889,13,-9.777778,7
157,2.944444,19.222221,24.222221,-15.222222,7
175,2.833333,12.444445,13.555555,-8.777778,7
164,3.222223,15.111111,18.777779,-14.111111,7
247,2.222222,9.555555,12.444445,-9.222222,7
175,2.722221,20.88889,21.777779,-8.666667,7
235,1.055556,6.777778,8,-7.222222,7
236,3.333333,13.111111,16.666668,-8.888889,7
161,0.777778,12.444445,14.333333,-9.888889,7
177,0.888889,12.555555,15.444445,-11.111111,7
197,0.611111,4.111111,4,-5.666666,7
182,0.777778,14.555555,12.777778,-6.666666,7
196,1,14.111111,11.444445,-3.666667,7
162,1.444444,19.666668,26.11111,-16.333334,7
217,1.666667,9.777778,9,-6.444445,7
221,1.222222,10.222222,8.111112,-5.666666,7
227,1.888889,9.444445,11,-9.555555,7
232,1,11,9,-5.111111,7
199,1.277778,11.111111,14.555555,-10.222222,7
195,2.944445,11.666667,12.444445,-9.222222,7
226,1.611111,10.222222,11.888889,-9.777778,7
203,2.277778,8.777778,8.111112,-7.444445,7
185,1.444445,8.111112,9.777778,-7.888889,7
245,2.166667,7.444445,7.111111,-6.888889,7
211,1.666667,12.444445,15.222222,-9,7
181,3.277777,16.555555,19.666668,-14.555555,7
165,2.444444,12,14.111111,-6.888889,7
181,2.055555,13.555555,13.888889,-8.222222,7
163,2.5,17.444445,16.666668,-7.111111,7
211,1.611111,11.111111,12.333333,-7.888889,7
249,2.333334,12.222222,13.111111,-3.444444,7
203,1.944444,10,9,-7.222222,7
208,0.611111,12.777778,15,-10.222222,7
179,1.555556,9.777778,9.444445,-6.111111,7
240,3.388889,19.555555,19.777779,-8.777778,7
198,1.944445,9.666667,10.555555,-7.555555,7
248,1.666667,10.555555,12.111111,-8.666667,7
240,2.055556,15.222222,18.777779,-15.666667,7
232,2.555556,11.222222,13.555555,-10.444445,7
188,2.333333,13.333333,14,-7.222222,7
245,3.166667,6.222222,6,-0.555556,7
174,2.888889,15.111111,17.777779,-11.888889,7
235,2.722222,11.777778,15.888889,-11.555555,7
217,3.944444,11.444445,13.333333,-9.333333,7
191,1.5,5.333334,5.444445,-6,7
220,1.444445,11.555555,13.111111,-9.222222,7
184,0.777778,9.777778,9.888889,-6.222222,7
238,2.333333,6.333334,6.555555,-7.777778,7
249,4.555555,14.666667,15.666667,-10,7
243,2.555556,5.111111,4.888889,-4.111111,7
151,4.444445,15.222222,18.333334,-11.333333,7
181,2.666667,17.11111,17.88889,-7.555555,7
166,2.444445,12.333333,16.333334,-13.888889,7
