@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
115,9,0.166667,0.033333,0.444444,2.888889,-2.666667,5
144,9,0,0,0,0,0,5
137,9,8.444445,50.07408,18.666668,36.555557,-13.666667,5
39,9,0.611111,0.879815,7.333334,14.333333,-7.888889,5
90,9,0.722222,0.062963,2.777778,10,-7.444445,5
154,9,0.444444,0.074074,0.222222,1.888889,-2.111111,5
96,9,0.666666,0.516398,15.222222,28.444445,-13.444445,5
105,9,4,1.825741,22.555555,34,-9.222222,5
31,9,5.055555,2.678447,8.333334,16.555555,-7.111111,5
41,9,0.222222,0.172133,0.555556,1.222222,-1.111111,5
135,9,0.333333,0.266667,4,10.444445,-6,5
138,9,0.5,0.122222,1.444444,6.666666,-5.222222,5
143,9,0.444444,0.172133,0.222222,1.777778,-2,5
30,9,1.666667,1.632993,6.111111,13.111111,-6.777778,5
131,9,0.722222,0.551852,0.333333,1.888889,-1.777778,5
147,9,0.444445,0.68853,0.222222,0.444444,-0.222222,5
152,9,0,0,0,0,0,5
36,9,0.388889,0.327731,5,13.666667,-8.444445,5
83,9,0.277777,0.250924,13.333333,26.88889,-11.333333,5
134,9,0.944444,0.151852,1,4.666667,-4.333334,5
145,9,1.777778,0.934919,2.333334,5.777778,-3.888889,5
62,9,0,0,0,0,0,5
84,9,0.444445,0.344265,13,24.88889,-10.555555,5
153,9,0,0,0,0,0,5
34,9,0.444445,0.501848,10.777778,21,-8.666667,5
93,9,1.055556,0.862962,9.888889,22.88889,-11.888889,5
155,9,5.388889,60.240738,6.666666,12.888889,-6.222222,5
135,9,0.111111,0.172133,0.777778,3,-3.777778,5
64,9,0.277778,0.136083,3.666667,10.333334,-7.777778,5
134,9,0.833333,0.077778,0.666667,4,-4,5
113,9,0.666667,0.421636,24.88889,37,-9.666667,5
97,9,0.777777,0.45542,15.333333,27.777779,-11.777778,5
145,9,0,0,0,0,0,5
68,9,0.166667,0.278887,2.111111,2.888889,-1.222222,5
135,9,0.555555,0.385185,0.777778,4.888889,-3.888889,5
94,9,0.611111,0.490653,5.888889,15.222222,-8.666667,5
154,9,1.611111,1.218518,9.666667,4.666667,-4.777778,5
152,9,0.833333,1.090362,0.333333,1.666667,-1.333333,5
110,9,2.111111,2.296298,23,40.444443,-14.555555,5
13,9,0.277778,0.250924,6.111111,15.888889,-10.222222,5
144,9,0.388889,0.490653,0.333333,1.666667,-1.777778,5
98,9,1.222222,1.29386,16.88889,30.444445,-12.888889,5
138,9,0.333333,0.133333,1.111111,5.888889,-5,5
131,9,0.277778,0.250924,0.888889,3.666667,-4.333334,5
140,9,0.222222,0.02963,0,0.777778,-0.777778,5
141,9,0.055556,0.136083,0,0.111111,-0.111111,5
104,9,2.833333,2.041242,16.333334,26.11111,-8.666667,5
149,9,0,0,0,0,0,5
141,9,0.444444,0.118518,3.111111,8.777778,-5.888889,5
145,9,0.222222,0.272166,0.333333,1.222222,-1.333333,5
141,9,0,0,0,0,0,5
113,9,1,0.933333,24.444445,43.77778,-14,5
84,9,0.388889,0.327731,13,24.777779,-10.666667,5
67,9,0.222222,0.344265,0.777778,1.111111,-1.222222,5
136,9,1.166667,0.477777,0.666667,5.777778,-4.666666,5
116,9,2.055555,1.103865,25.666666,37.11111,-9.444445,5
143,9,0,0,0,0,0,5
80,9,2.944444,1.083548,11.333333,20.333334,-8.111111,5
154,9,0.388889,0.062963,0,0.777778,-0.777778,5
107,9,0.833333,0.72265,23.444445,35.11111,-9,5
93,9,1.055556,0.928959,15.111111,28.88889,-12.666667,5
144,9,0,0,0,0,0,5
129,9,3.444445,3.804481,2.444444,2.555556,-1.222222,5
115,9,3.666666,12.266669,23.11111,40.11111,-12.777778,5
113,9,0.555556,0.544331,18.11111,27.88889,-8.444445,5
89,9,3.277778,2.453266,12.888889,24.444445,-11.111111,5
36,9,0,0,0,0,0,5
89,9,0,0,0,0,0,5
62,9,0.444444,0.501848,4.111111,11.444445,-8,5
152,9,0.833333,0.166667,2.666667,5.777778,-3.777778,5
145,9,0.222222,0.272166,0.333333,1.222222,-1.333333,5
57,9,9.277778,2.760166,11.333333,20.88889,-4.444445,5
119,9,1.444444,0.829629,23.222221,40.333336,-13.777778,5
94,9,1.055556,0.951854,15.777778,28.666666,-13.111111,5
94,9,0.555556,0.251852,10.666667,23.777779,-11.111111,5
120,9,2.222222,1.708367,17.555555,28.666666,-9.333333,5
155,9,7.722223,71.574066,5.888889,12.666667,-6.111111,5
92,9,1,0.177777,11.666667,22.666666,-10.555555,5
137,9,0.277778,0.151852,2.111111,7.111111,-5.444445,5
80,9,2.777778,0.720082,11.888889,23.222221,-10.222222,5
152,9,0,0,0,0,0,5
88,9,0.833333,0.459468,18.222221,29.333334,-8.666667,5
84,9,0.499999,0.459468,18.666668,31.333334,-10.444445,5
142,9,0.222222,0.172133,0.111111,3.555556,-3.666667,5
155,9,18,151.68887,13,18.666668,-9,5
137,9,0.611111,0.712325,0.333333,1.777778,-1.888889,5
90,9,0.833333,0.344444,17.333334,34.444447,-14.222222,5
133,9,0.222222,0.272166,1,3.555556,-4.333334,5
89,9,6.166666,4.703426,13,24.555555,-10.666667,5
144,9,0,0,0,0,0,5
131,9,0,0,0,0,0,5
94,9,0.222222,0.02963,0.222222,3.222222,-3.222222,5
109,9,0.277778,0.389682,24.777779,37.11111,-9.222222,5
95,9,1.333333,1.264911,6.777778,10.777778,-6.888889,5
33,9,4.333334,2.973961,6.444445,13.111111,-6.222222,5
153,9,0.055556,0.136083,3,3.888889,-0.444444,5
92,9,0.444444,0.118519,7.555555,20.555555,-11.888889,5
91,9,0.555555,0.172133,4.555555,9.777778,-7,5
114,9,1.166666,0.408248,24.444445,40.77778,-12.777778,5
133,9,0.111111,0.02963,0,1.777778,-1.777778,5
144,9,0.277778,0.534027,0.555556,1,-0.666667,5
141,9,0.166667,0.182574,0,2.333334,-2.333333,5
83,9,0.222222,0.403687,12.888889,24.88889,-10.888889,5
61,9,0.722222,0.443054,4.444445,12.333333,-8.333333,5
113,9,0.722222,0.389682,16.88889,28.444445,-10.888889,5
88,9,0.333333,0.298142,5.111111,12.222222,-8,5
89,9,6.166666,4.703426,13,24.555555,-10.666667,5
95,9,1.333333,1.264911,6.777778,10.777778,-6.888889,5
130,9,0,0,0,0,0,5
138,9,7.833334,49.633343,8.222222,19.222221,-9.222222,5
111,9,0.555555,0.344265,24.555555,35.88889,-8.888889,5
141,9,0.111111,0.172133,0,0.222222,-0.222222,5
94,9,0.222222,0.02963,0.222222,3.222222,-3.222222,5
152,9,0,0,0,0,0,5
104,9,2.833333,2.041242,16.333334,26.11111,-8.666667,5
104,9,5.611111,2.255034,16,23.333334,-6.888889,5
63,9,0.444445,0.272166,4,10.555555,-7.222222,5
85,9,0.222222,0.172133,14.555555,26.88889,-10.777778,5
89,9,2.333333,1.725624,14.444445,25.11111,-10.444445,5
154,9,0.777778,0.544331,1,3.555556,-3.222222,5
94,9,0.833333,0.033333,16.88889,30.444445,-13.333333,5
141,9,0.222222,0.074074,0.333333,1.777778,-2.111111,5
190,9,2.888889,2.094085,46.88889,65,-20.333334,6
162,9,14.166667,210.92223,34.88889,50.11111,-9.222222,6
162,9,13.388888,9.662939,36.444443,51.333332,-10.222222,6
162,9,11.666667,73.1111,36.77778,53.666668,-12,6
210,9,5.722222,2.184966,44.22222,62.22222,-20.88889,6
196,9,6.888888,4.861031,46.88889,65,-20.777779,6
200,9,3.777779,1.784709,54.11111,76.44444,-25.444445,6
180,9,9.166667,63.944435,27.444445,36.333336,-9.111111,6
180,9,3.833332,2.888675,45.22222,62.333332,-20.222221,6
187,9,1.833333,1.069787,53.666668,74.77778,-22.666666,6
186,9,2.055555,1.678844,44.11111,60.444443,-20.777779,6
181,9,3.000001,2.054805,43,56.88889,-18.333334,6
195,9,4.111111,2.247634,42.444443,58.88889,-17.777779,6
182,9,3.611111,9.218522,31.444445,42.88889,-13.444445,6
189,9,3.777777,1.544405,51.333332,72.44444,-20.88889,6
197,9,4.944445,3.122795,44.666668,62.22222,-18.666666,6
182,9,3.999999,2.366432,52.555557,72.55556,-24.88889,6
190,9,2.500001,2.655554,29.333334,41.11111,-13.555555,6
159,9,14.833333,152.7,31.333334,46.22222,-12.888889,6
194,9,6.444445,3.964657,51.77778,72.55556,-20.11111,6
193,9,4.833334,1.295292,40.88889,55.333332,-17.333334,6
196,9,7.388889,3.678264,56,79.111115,-24.222221,6
206,9,5.611111,2.808056,50.444443,72.111115,-21.88889,6
185,9,1.944444,2.154238,50.11111,71.111115,-21.222221,6
178,9,5.222221,4.933632,42.666668,58.88889,-16.88889,6
188,9,1.111111,0.750309,53.555557,74.888885,-23.333334,6
190,9,2.611111,3.234651,47.333332,66.88889,-21.11111,6
193,9,2.888889,2.177325,53.11111,75.111115,-24,6
194,9,5.222222,4.435546,52.88889,71.55556,-19.555555,6
184,9,10.611111,45.085182,28.777779,38,-10.111111,6
192,9,2.555555,1.544403,42.333336,59.22222,-19.555555,6
191,9,2.888887,2.786209,54.444443,78.111115,-25.444445,6
192,9,7.444444,4.134766,47.333332,65,-16.333334,6
196,9,4.444444,1.996292,45.333332,63.333332,-19.11111,6
190,9,1.388889,0.952579,47.333332,64.55556,-21.222221,6
165,9,16.444445,23.89629,30.777779,42.88889,-6.111111,6
161,9,8.999999,31.022234,36,52.22222,-12.444445,6
161,9,11.5,18.922234,35.333336,49.666668,-12.333333,6
160,9,1.555555,2.740741,36.444443,55.333332,-18.444445,6
187,9,2.111111,1.784708,52.666668,74.111115,-24.11111,6
183,9,3.388888,1.597451,48.88889,66.55556,-22.11111,6
195,9,2.388889,2.102027,39.666668,55.555557,-15.222222,6
196,9,1.388889,1.35674,47.333332,65.66667,-19,6
173,9,3.611111,2.112572,48.555557,69.55556,-23.222221,6
193,9,4.5,2.50111,51.11111,72.55556,-24.11111,6
189,9,5.722223,23.885176,27.11111,36.333336,-10.333333,6
172,9,6.666666,7.360555,40.333336,54.666668,-16.333334,6
189,9,1.444444,0.860663,53.444443,74.888885,-25.444445,6
188,9,5,3.747592,55.11111,75.66667,-24.777779,6
190,9,6.111111,5.218202,51,70,-19,6
195,9,2,0.966091,41.11111,57.333332,-16,6
189,9,6.222223,33.3185,26.333334,35.22222,-10.222222,6
195,9,3.722222,2.205214,42.444443,58.77778,-17.666666,6
161,9,10.499999,91.32222,36,51.11111,-12.444445,6
196,9,3.555556,1.695309,42.11111,58.22222,-17.88889,6
180,9,3.333333,3.19722,54.88889,77.55556,-24.88889,6
193,9,4.055555,3.275612,43.333332,61.22222,-19,6
182,9,3.611111,9.218522,31.444445,42.88889,-13.444445,6
161,9,9.222222,73.0963,38,54.555557,-13.222222,6
189,9,3.166667,1.005541,45.11111,60.88889,-20,6
175,9,3.444445,2.257497,50.666668,72.66667,-23.333334,6
177,9,2.166667,1.974842,44.22222,59.333332,-20.222221,6
188,9,2.277777,1.781594,44.666668,61.77778,-21.11111,6
181,9,2.555556,1.485734,53.666668,75.66667,-24.222221,6
185,9,3.111111,2.277101,44,60.666668,-19.777779,6
196,9,2.222222,1.668887,55,75.66667,-22.444445,6
161,9,10.499999,91.32222,36,51.11111,-12.444445,6
199,9,5.611111,4.615995,49.11111,69.77778,-22.666666,6
159,9,15.72222,168.95189,30.444445,45,-11.666667,6
187,9,2.833333,1.602082,52.555557,71.44444,-24,6
187,9,5.111111,3.538151,44.666668,60.88889,-19.777779,6
204,9,2.166667,0.752773,50.88889,71.22222,-22.777779,6
186,9,6.833334,53.58887,27.555555,37.88889,-11.666667,6
210,9,4.444444,2.613356,45.444443,64.333336,-21.555555,6
177,9,8.333332,27.333357,29,40.666668,-11.666667,6
183,9,3.388888,1.597451,48.88889,66.55556,-22.11111,6
182,9,3.611111,9.218522,31.444445,42.88889,-13.444445,6
182,9,3.555555,2.561829,52.88889,73.333336,-24.88889,6
196,9,3.444445,2.277099,44.333332,61.444443,-18,6
186,9,2.777777,2.526893,49.11111,67.88889,-21.222221,6
182,9,2.944445,1.597452,40.333336,52.555557,-17.11111,6
180,9,2.222222,1.108887,53.22222,75.44444,-25.555555,6
198,9,4.111111,3.344425,42.77778,61,-19.11111,6
163,9,18.166666,41.988934,34.555557,48,-7.666666,6
188,9,1.944443,1.254621,45.11111,61.444443,-19.88889,6
201,9,4.333332,4.723464,52.555557,74,-23.666666,6
189,9,12.388889,84.59629,21.11111,29.333334,-9.777778,6
183,9,1.555555,1.485735,40.22222,52,-17.555555,6
198,9,4.833334,3.009245,53.11111,74,-22.666666,6
161,9,11.5,18.922234,35.333336,49.666668,-12.333333,6
191,9,6.000001,5.185452,52.444443,76.22222,-24.444445,6
160,9,5.944443,4.596297,37.88889,58.333332,-17.777779,6
182,9,2.555556,1.558727,42.666668,56.333332,-18.777779,6
176,9,3.444444,1.695309,47.11111,67.66667,-22.333334,6
182,9,2.722223,1.98233,48.555557,67.22222,-22.222221,6
188,9,5.111111,19.007412,26.88889,36.444443,-10.222222,6
200,9,3.444445,1.204929,49,70.22222,-21.88889,6
162,9,12.388888,66.818535,37.444443,54.666668,-11.888889,6
185,9,3.111111,1.16746,43.88889,58.22222,-19.444445,6
195,9,3.500001,2.888676,42.77778,58.555557,-17.555555,6
194,9,5.111111,3.416733,37,49.77778,-14.111111,6
185,9,9.888888,94.91854,27.777779,37,-9,6
207,9,3.111112,3.008629,46,64.88889,-20,6
201,9,2.500001,1.656637,54.88889,76.44444,-24.222221,6
191,9,1.444445,1.088662,54.77778,76.66667,-24.333334,6
181,9,1.833333,1.32916,49,68.77778,-21.333334,6
202,9,1.499999,1.130388,53.666668,74.888885,-22.777779,6
185,9,6.222221,32.118523,29.222221,39.666668,-11.333333,6
198,9,3.055555,2.870668,51.444443,71.888885,-21.555555,6
161,9,11.777776,93.98522,36.555557,51.22222,-11.555555,6
176,9,1.555556,1.996294,45.444443,62.11111,-20.88889,6
188,9,3.055555,2.498147,54.444443,76.55556,-23,6
196,9,2.222222,1.668887,55,75.66667,-22.444445,6
185,9,3.055555,1.925463,45.333332,59.555557,-18.666666,6
189,9,2.444445,1.784709,45.77778,63.333332,-20.666666,6
189,9,3.777777,1.544405,51.333332,72.44444,-20.88889,6
190,9,1.611111,1.123816,44.77778,60.666668,-19.444445,6
187,9,3.055555,2.389019,44.11111,59.88889,-20.88889,6
192,9,4.388889,3.523992,41.11111,57.666668,-18.11111,6
204,9,3.222222,2.083445,49.77778,69.22222,-21.666666,6
187,9,3.444444,1.655518,52.555557,72.55556,-23.333334,6
189,9,2.111111,2.810036,51.77778,73.333336,-23.555555,6
194,9,2.277778,2.03761,44.444443,61.666668,-19.88889,6
159,9,14.833333,152.7,31.333334,46.22222,-12.888889,6
182,9,2.500002,1.42595,41.666668,54.333332,-18,6
200,9,2.5,1.206464,40.666668,55.77778,-17.555555,6
178,9,1.111109,0.544331,52.444443,75.22222,-25.222221,6
191,9,3.777778,2.903384,55.333332,79.22222,-25.222221,6
201,9,5,4.071583,51.444443,68.66667,-21.666666,6
193,9,2.222222,1.80944,53.666668,76.55556,-22.222221,6
189,9,5.888889,14.607409,26.777779,36.555557,-12.222222,6
173,9,9,6.749488,39.555557,52.88889,-15.777778,6
190,9,2.277778,1.405018,53.444443,75.55556,-24.333334,6
185,9,2,0.210818,48.555557,67.22222,-22,6
192,9,4.333334,3.062316,50.333332,72.111115,-24.88889,6
200,9,3.944445,2.480293,46.444443,67.333336,-20,6
175,9,7.166668,4.68923,50.77778,72.77778,-23.555555,6
196,9,4.444445,4.390225,44.333332,62.22222,-19.222221,6
190,9,1.555556,1.204929,44.88889,62.333332,-19,6
189,9,5.833334,21.588884,28.444445,38,-11.111111,6
201,9,2.833333,2.335713,39.22222,53.88889,-15.555555,6
163,9,18.888887,5.540755,33.77778,47.555557,-8.222222,6
194,9,2.444444,1.797116,44.22222,62.444443,-19.333334,6
189,9,2.611111,2.507408,29,40.666668,-12.333333,6
203,9,3.444445,4.036866,52.444443,71.66667,-21.444445,6
193,9,3.388888,2.489236,37.88889,50.666668,-15.444445,6
187,9,3.055555,2.389019,44.11111,59.88889,-20.88889,6
193,9,4.611111,3.592689,37.444443,50,-15.222222,6
172,9,9.777778,5.455545,38,50.333332,-12.777778,6
182,9,2.777777,2.051197,40.333336,52.88889,-17.88889,6
186,9,5.5,3.507134,48.22222,65.88889,-21.666666,6
198,9,5.111111,1.600926,45.555557,64.22222,-19.333334,6
194,9,3.833333,3.089408,43,60.333332,-18.222221,6
162,9,13.944444,155.12964,35,51.11111,-10.333333,6
186,9,3.555556,4.207406,31.222221,43.88889,-13.555555,6
160,9,13.166667,139.85553,34.11111,51.77778,-12.333333,6
173,9,2.388888,1.236781,49.88889,71.55556,-23.666666,6
188,9,3.111112,7.540742,29.666666,41.333336,-13,6
198,9,5.666666,5.792715,51.88889,72.333336,-22.666666,6
204,9,2.777777,1.148268,51.444443,72,-23,6
182,9,3.444444,2.825808,50.11111,69.111115,-22.555555,6
189,9,2,2.888888,28.333334,40.333336,-13.333333,6
163,9,18.777777,1.851823,35.22222,48.88889,-8.111111,6
210,9,4.444444,2.613356,45.444443,64.333336,-21.555555,6
190,9,8.555555,73.674065,26.11111,36.88889,-11.222222,6
183,9,6.333334,36.933327,29.444445,39.11111,-12.111111,6
201,9,5.555555,5.795274,35.77778,49,-12.555555,6
196,9,2.277777,1.218681,42.666668,58.77778,-17.666666,6
186,9,2,1.173788,45.11111,61.11111,-21.555555,6
201,9,4.444444,2.455531,52.88889,72.22222,-23.11111,6
197,9,2,1.264912,44.333332,61.444443,-18.88889,6
208,9,6.333334,3.552778,48.22222,70.333336,-21.88889,6
162,9,12.944446,9.396256,35.666668,50.555557,-9.777778,6
179,9,3.555556,3.074386,45.77778,62.11111,-20.333334,6
189,9,4.5,15.366663,29,38.555557,-11.111111,6
182,9,8.666666,71.24447,27.222221,35.444447,-9.333333,6
178,9,8,12.577775,29.666666,41.88889,-12.666667,6
189,9,11.722221,114.59634,23.444445,33,-10.666667,6
185,9,2.277779,1.289558,44.11111,57.333332,-16.555555,6
180,9,3.833332,2.888675,45.22222,62.333332,-20.222221,6
180,9,3.111111,1.088663,44.11111,59,-18,6
188,9,1.999999,1.247218,45,62.11111,-20.222221,6
195,9,4.111111,2.247634,42.444443,58.88889,-17.777779,6
194,9,2.277778,2.03761,44.444443,61.666668,-19.88889,6
201,9,5.222221,3.124574,47.11111,67.22222,-20.777779,6
184,9,7.944443,63.35185,27.777779,38.77778,-10.555555,6
184,9,5.833333,1.810463,43.88889,58.666668,-18.11111,6
200,9,4.833333,2.622552,47.88889,69,-22.444445,6
196,9,6.777777,4.188167,40.444443,57.11111,-16.222221,6
187,9,2.111111,1.784708,52.666668,74.111115,-24.11111,6
195,9,2.999999,1.738453,42.77778,59.666668,-17.333334,6
194,9,5.388889,3.04351,37.11111,50.444443,-14.888889,6
182,9,2.277777,3.618518,31.555555,42.22222,-14.222222,6
163,9,17.666666,3.244499,35,48.555557,-8,6
191,9,2.333333,1.192569,44,60.555557,-18.333334,6
186,9,1.777777,1.241266,43.77778,59.88889,-20.333334,6
176,9,5.111111,2.841493,53.333332,75.66667,-25.222221,6
186,9,1.944444,1.781593,45,61.333332,-21.222221,6
194,9,4.611112,3.356035,53.444443,76.111115,-24,6
182,9,7,5.648992,37.22222,47.333332,-14.555555,6
183,9,2.333334,1.788856,47.444443,65.111115,-21.88889,6
202,9,1.888889,1.003697,55,76,-23.222221,6
186,9,2.333333,3.555556,31.11111,43.444443,-13.888889,6
199,9,4.666666,3.025815,50.555557,71,-22.666666,6
205,9,3.333334,2.529823,44.88889,61.77778,-18.444445,6
193,9,1.833333,1.846919,54.77778,78.77778,-24.444445,6
191,9,5.222223,3.429718,52.333332,75.22222,-25.11111,6
162,9,14.944444,219.57411,34.444447,49.444443,-9,6
188,9,2.333333,1.299573,49.666668,69.111115,-21.666666,6
197,9,1.277779,1.103865,56.22222,77.77778,-22.666666,6
186,9,9.444444,7.932118,46.555557,63.666668,-20,6
184,9,3.611111,1.818627,41.77778,54.444443,-17.333334,6
182,9,3,2.054805,49.555557,68.111115,-22.555555,6
201,9,5.222221,3.124574,47.11111,67.22222,-20.777779,6
200,9,1.777778,1.167461,41.333336,56.555557,-17,6
161,9,11.500001,96.65553,35.77778,51.444443,-10.777778,6
197,9,4.944445,3.122795,44.666668,62.22222,-18.666666,6
179,9,2.444445,1.881685,44.88889,59.77778,-18.88889,6
193,9,7.055556,5.409525,46.555557,63,-18.222221,6
161,9,11.5,99.63333,36.88889,51.666668,-11.444445,6
175,9,5.666666,26.133337,29,41,-12,6
163,9,14,48.8889,35.444447,51.333332,-10.333333,6
194,9,3.222223,1.69531,40.22222,55.444443,-16.555555,6
176,9,1.5,1.169045,45.22222,61,-20.222221,6
186,9,2.999999,1.349897,44,58.88889,-19.333334,6
202,9,4.833333,4.091997,52,71,-21,6
160,9,2.166668,3.766669,37.11111,57.11111,-19.11111,6
194,9,9.111109,7.713385,54.333332,74.888885,-22.777779,6
163,9,18.666666,27.244467,34,47.77778,-8.666667,6
191,9,2.833331,2.896358,55.11111,79.55556,-26,6
180,9,3.111111,1.088663,44.11111,59,-18,6
190,9,2.055556,1.466919,42,57.77778,-18,6
182,9,2.277777,3.618518,31.555555,42.22222,-14.222222,6
193,9,2.888889,2.177325,53.11111,75.111115,-24,6
195,9,1.833335,1.709451,43.22222,60.666668,-18.555555,6
195,9,3.833334,2.354665,42.555557,59.22222,-17.777779,6
180,9,7.333333,45.955563,28.666666,37.77778,-10.666667,6
181,9,4.166667,2.786875,52.333332,74.22222,-25.222221,6
200,9,6.055555,4.327775,52.22222,72.66667,-23.11111,6
196,9,2.222222,1.148268,41.77778,58.555557,-17.444445,6
162,9,14.055556,5.929622,34.666668,49.22222,-9.888889,6
192,9,4.388889,2.379699,40.555557,58.11111,-20.222221,6
186,9,5.5,2.518818,44.666668,61.11111,-20.666666,6
203,9,6.055556,2.462309,48.666668,67.111115,-20.222221,6
209,9,4.555556,2.672217,43,60.77778,-18.666666,6
203,9,5.444445,2.746041,47.666668,67.66667,-22,6
195,9,3.166667,1.822697,55.11111,76.55556,-24.555555,6
190,9,3.000001,1.849925,42.444443,58.666668,-18.444445,6
176,9,5.055555,2.855145,46.333332,67,-22.444445,6
188,9,4.611111,2.407552,53.77778,76,-22.88889,6
176,9,3.444444,1.695309,47.11111,67.66667,-22.333334,6
185,9,6.222221,32.118523,29.222221,39.666668,-11.333333,6
190,9,1.611111,1.123816,44.77778,60.666668,-19.444445,6
190,9,1.611111,1.123816,44.77778,60.666668,-19.444445,6
187,9,2.666667,2.431278,43.333332,60.11111,-20.11111,6
181,9,4.777777,2.864857,37.77778,49.555557,-14.444445,6
193,9,2.555556,1.408967,54.444443,74.888885,-23.777779,6
187,9,2.333334,2.0221,49,68,-22.333334,6
188,9,5.111111,19.007412,26.88889,36.444443,-10.222222,6
189,9,4.444445,3.455537,55,75.44444,-22.88889,6
195,9,3.944445,1.705112,51.333332,70.111115,-21.666666,6
184,9,9.388888,28.951855,28.444445,37.11111,-9.555555,6
177,9,8.499999,17.366692,28.444445,40.333336,-11.666667,6
200,9,4.333333,2.8829,50.444443,69.66667,-22.11111,6
200,9,2.5,1.531158,50.666668,70.22222,-22.666666,6
184,9,2.777777,2.007394,45.88889,62.333332,-21.11111,6
199,9,6.388889,3.466775,47.88889,69.22222,-21.555555,6
188,9,1.388889,1.751851,27.555555,38.11111,-12.333333,6
185,9,2.222221,1.951258,49.88889,69.88889,-21.777779,6
189,9,2.666667,3.822227,30.11111,42.77778,-14,6
189,9,11.722221,114.59634,23.444445,33,-10.666667,6
195,9,4.055555,2.123065,54.666668,76.66667,-24.444445,6
161,9,8.999999,31.022234,36,52.22222,-12.444445,6
171,9,2.777777,1.64204,41,57.22222,-19.11111,6
183,9,4.055555,3.072581,50.444443,70,-23.333334,6
190,9,2.611111,3.234651,47.333332,66.88889,-21.11111,6
182,9,2.111111,1.772214,40.22222,52.555557,-17.222221,6
176,9,2.666667,2.691551,46,62.666668,-22,6
201,9,5.555555,5.795274,35.77778,49,-12.555555,6
187,9,6.222222,3.512938,49.88889,69.66667,-21.777779,6
191,9,5.722222,6.071487,43.88889,58.666668,-18.333334,6
196,9,2.222222,1.148268,41.77778,58.555557,-17.444445,6
177,9,1.666667,0.942809,46.333332,63.11111,-21.88889,6
194,9,3.222223,1.500616,54.77778,76.22222,-23.666666,6
190,9,5.055556,2.784215,44.88889,63.22222,-17.88889,6
190,9,2.5,2.966668,28,40.11111,-14.333333,6
197,9,5.277778,3.275611,48.88889,68,-21.555555,6
205,9,2.388889,2.489238,49.77778,69.77778,-22.222221,6
202,9,8.333334,2.51219,50.22222,71.55556,-21.333334,6
184,9,2.499999,1.929306,51.22222,69,-23.11111,6
182,9,4.166666,2.126552,51.88889,72.44444,-25,6
193,9,3.388888,2.489236,37.88889,50.666668,-15.444445,6
191,9,3.277778,2.800133,52.88889,74.77778,-24.555555,6
182,9,3.611111,1.705112,49.444443,68.111115,-23.11111,6
192,9,5.944445,2.489237,53.444443,76.44444,-24.777779,6
190,9,4.555555,3.727774,51.666668,71.111115,-19.666666,6
176,9,2.388889,2.870668,50.444443,71.44444,-24.11111,6
193,9,0.888889,0.620633,11.666667,12.555555,14,7
191,9,3.111111,4.607407,12.111111,14.888889,10.111111,7
197,9,0.611111,0.062963,4.111111,4,11.666667,7
215,9,4.722222,2.645052,17.11111,22.555555,19.222221,7
183,9,2.166667,1.798147,12.666667,12.444445,16.88889,7
162,9,0.944444,0.574134,13.777778,15.888889,15,7
182,9,0.611111,0.374074,16.88889,18.11111,14.333333,7
221,9,1.222222,0.620633,10.222222,8.111112,17.666666,7
229,9,2.055555,3.218518,7.444445,10.666667,11.222222,7
233,9,2.611111,1.90224,10.333334,8.333334,18.88889,7
190,9,1.333333,1.095445,15.888889,17.555555,20.333334,7
238,9,2.166667,1.822697,9.666667,12.666667,12.555555,7
198,9,1.111111,1.22963,12.444445,14.222222,14.888889,7
243,9,2,0.71111,9.888889,12.111111,14,7
224,9,0.944444,0.551852,10,11.888889,15,7
160,9,3.055555,2.360948,21.11111,29.666666,15.888889,7
156,9,2.055556,1.705112,13.444445,15.555555,14.555555,7
231,9,2.666667,3.155556,8.777778,11.111111,14.111111,7
157,9,2.944444,7.61852,19.222221,24.222221,15.444445,7
150,9,1.722222,1.618516,13.444445,20,13.222222,7
216,9,0.833333,1.188889,5.111111,5,12.111111,7
237,9,0.555555,0.474074,6.555555,5.666666,11.333333,7
152,9,2.777777,1.108886,19.666668,25.777779,13.888889,7
219,9,2.833333,6.611113,4.111111,4.333334,8.222222,7
182,9,0.777778,0.655462,14.555555,12.777778,18.666666,7
160,9,1.444444,1.772214,17.777779,23.444445,15.888889,7
243,9,2,0.71111,9.888889,12.111111,14,7
248,9,2.111111,1.377061,23.222221,25.11111,16.333334,7
240,9,2.055556,1.743772,15.222222,18.777779,20.666666,7
250,9,1.444444,1.025599,6.555555,7.333334,13.666667,7
237,9,1.555555,0.785185,6.111111,5.111111,11.222222,7
186,9,1.166667,1.00554,13.888889,11.777778,16.555555,7
216,9,2.166666,1.144444,10.888889,13.666667,13.666667,7
241,9,1.166667,1.206464,5.888889,7,10.888889,7
249,9,2.777778,4.207408,7.555555,8.111112,16.11111,7
169,9,1.944444,0.418518,12.777778,15.666667,14.222222,7
212,9,1.833333,1.345775,10,9,16.777779,7
195,9,2.055556,3.796296,6.333334,6.888889,11.444445,7
191,9,1.5,1.011111,5.333334,5.444445,11.666667,7
