@relation segment

@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Rawblue-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
172,42.037037,50.333332,-12.111111,-2.143718,6
195,61.592594,76.66667,-20.777779,-2.037116,6
196,49.88889,61.444443,-16.666666,-2.063864,6
186,49.51852,61.11111,-13.222222,-1.940813,6
191,61.666668,76.66667,-20.666666,-2.041277,6
178,33.666668,41.88889,-12,-2.103758,6
191,59.592594,75.22222,-21.777779,-2.047053,6
202,60.48148,74.888885,-20.444445,-2.060614,6
192,45.962963,58.11111,-16.222221,-2.016578,6
184,50.592594,62.333332,-14.111111,-1.96448,6
196,47.185184,58.22222,-15.222222,-2.039491,6
193,41.703705,50.666668,-11.444445,-1.992997,6
190,32.962963,41.11111,-10.888889,-2.020042,6
176,49.74074,61,-13.555555,-1.965703,6
191,63,79.55556,-23.666666,-2.062286,6
197,63.22222,77.77778,-21,-2.06802,6
193,45.22222,55.333332,-13,-2.000118,6
179,50.555557,62.11111,-14.333333,-1.978657,6
182,46.37037,56.333332,-11.111111,-1.930048,6
161,41.48148,51.11111,-16.444445,-2.316506,6
193,60.11111,75.111115,-21,-2.047766,6
194,50.11111,62.444443,-17.666666,-2.064277,6
198,58.333332,72.333336,-19.333334,-2.035874,6
186,30.777779,37.88889,-9.666667,-2.046307,6
191,49.185184,59.77778,-13.555555,-1.998993,6
159,36.62963,46.22222,-15.888889,-2.316872,6
187,58.666668,72.55556,-18.333334,-2.013524,6
200,61.037037,76.44444,-20.777779,-2.026586,6
182,43.51852,52.555557,-9.888889,-1.917349,6
163,40.703705,48.88889,-16.444445,-2.388454,6
171,45.77778,56.333332,-14.333333,-2.032929,6
173,55.185184,69.55556,-19.88889,-2.04172,6
188,60.333332,74.888885,-20.333334,-2.047211,6
187,56.148148,69.66667,-18.777779,-2.04388,6
198,59.77778,74,-20,-2.050575,6
162,40.962963,50.11111,-18.222221,-2.555683,6
201,53.703705,67.22222,-19.777779,-2.075226,6
195,47.703705,58.88889,-15.777778,-2.052705,6
196,61.592594,75.66667,-19.777779,-2.048736,6
200,58.592594,72.66667,-19.11111,-2.02885,6
189,34.11111,42.77778,-12,-2.044277,6
190,50.444443,62.333332,-16.666666,-2.048697,6
183,52.62963,65.111115,-15.555555,-1.981911,6
180,48.555557,59,-13.333333,-1.996042,6
187,48.37037,60.11111,-15.111111,-1.998547,6
186,48.444443,59.88889,-14,-1.973056,6
201,40.296295,49,-13.555555,-2.175826,6
172,42.333332,51.22222,-13,-2.126558,6
187,54.77778,68,-17.333334,-2.009615,6
180,62.074074,77.55556,-21.555555,-2.044179,6
184,31.703703,38,-8.777778,-2.215464,6
194,49.74074,61.666668,-15.888889,-2.021838,6
201,58.703705,72.22222,-17.444445,-1.997736,6
204,57.25926,71.22222,-19.11111,-2.037372,6
195,48.333332,59.666668,-16.666666,-2.081095,6
190,49.48148,60.666668,-14.111111,-1.987599,6
175,57.851852,72.77778,-21.222221,-2.05935,6
178,59.62963,75.22222,-21.555555,-2.040554,6
191,25.296297,29.88889,-5.222222,-1.858264,6
183,55.74074,69.66667,-18.222221,-2.005196,6
187,60.444443,74.77778,-20.333334,-2.058211,6
195,46.555557,57.333332,-16.333334,-2.101377,6
183,32.25926,39.11111,-8.444445,-1.970772,6
180,48.555557,59,-13.333333,-1.996042,6
183,54.037037,66.55556,-15.444445,-1.974959,6
162,43.22222,53.666668,-19.333334,-2.391681,6
189,62.074074,77.55556,-21.88889,-2.054084,6
195,61.74074,76.55556,-19.88889,-2.020938,6
178,47.962963,58.88889,-15.888889,-2.102536,6
184,31.703703,38,-8.777778,-2.215464,6
196,47.25926,58.555557,-16.444445,-2.074616,6
190,52.555557,65,-17,-2.03483,6
181,46.88889,56.88889,-11.666667,-1.949088,6
161,40.444443,49.666668,-15.333333,-2.198939,6
203,54,67.66667,-19,-2.040013,6
185,56.25926,69.88889,-19.11111,-2.051056,6
186,50.074074,60.22222,-13.222222,-2.028812,6
177,32.444443,40.333336,-12,-2.121237,6
189,58.62963,73.333336,-20.555555,-2.048058,6
182,45,54.333332,-10,-1.910677,6
186,53.444443,65.88889,-15.666667,-1.988249,6
185,49.333332,59.555557,-12,-1.95277,6
196,47.77778,58.77778,-15.333333,-2.045996,6
190,29.62963,36.88889,-10.555555,-2.160658,6
179,49.185184,59.77778,-12.888889,-1.970398,6
181,41.25926,49.555557,-10.444445,-1.998368,6
193,60.11111,75.111115,-21,-2.047766,6
196,52.48148,65,-16.777779,-2.022599,6
175,33,41,-12,-2.091209,6
189,30,36.333336,-8.666667,-2.050282,6
192,58.11111,72,-19,-2.034048,6
176,53.666668,67.66667,-19.666666,-2.052258,6
182,58,72.44444,-18.333334,-1.99159,6
162,44.074074,54.666668,-19.88889,-2.386671,6
192,46.37037,57.666668,-15.777778,-2.047243,6
183,43.185184,52,-8.888889,-1.887731,6
163,40,48,-16.333334,-2.51749,6
196,47.25926,58.555557,-16.444445,-2.074616,6
182,55.074074,68.111115,-16.555555,-1.989221,6
182,34.925926,42.88889,-10.444445,-2.001125,6
189,49.666668,60.88889,-13.666667,-1.973221,6
187,49.48148,60.88889,-14.444445,-1.990627,6
190,52.407406,64.55556,-15.222222,-1.985899,6
201,43.962963,53.88889,-14.222222,-2.06786,6
197,50.333332,62.22222,-17,-2.071221,6
200,54.703705,69,-20.444445,-2.065663,6
185,50.22222,61.333332,-14.333333,-2.007175,6
238,8.925926,6.555555,-7.777778,2.126063,7
211,20.518518,19.222221,-13.222222,2.416354,7
248,15.296296,12.888889,-1.555556,1.783512,7
152,25.037037,25.777779,-16.11111,2.731134,7
220,6.62963,5,-3.888889,2.030867,7
250,9.222222,7.333334,-8,2.192935,7
208,16.851852,16,-11.555555,2.483291,7
196,15.703704,15.111111,-9.777778,2.511766,7
165,17.333334,16.444445,-13.333333,2.471197,7
157,19.666666,18.666668,-9.666667,2.405202,7
183,15.37037,12.444445,-8.111111,2.075874,7
220,8.185185,6.444445,-4.888889,2.09315,7
250,9.222222,7.333334,-8,2.192935,7
215,23.037037,22.555555,-17.777779,2.561049,7
215,6.925926,4.444445,-5.444445,1.991157,7
218,8.444445,7.333334,-9,2.361442,7
156,24.25926,26,-21.11111,2.84342,7
172,19,16.333334,-7.666666,2.083854,7
245,16.37037,14.333333,-8.444445,2.198051,7
212,8.037037,6.777778,-6.111111,2.242649,7
189,12.925926,9.222222,-6.111111,1.910864,7
237,8,5.666666,-4.333334,1.946502,7
248,13.444445,12.111111,-8.666667,2.341677,7
216,16.555555,14,-10.333333,2.209309,7
208,16.185184,15,-10.222222,2.391996,7
225,16.185184,12.777778,-5.222222,1.891015,7
184,11.851851,9.888889,-6.222222,2.128646,7
183,18.11111,17.333334,-12.333333,2.483198,7
158,22.185184,22.222221,-17.222221,2.624707,7
248,26.88889,25.11111,-11,2.285098,7
240,22.481482,19.777779,-8.777778,2.141811,7
149,19,19.777779,-13.666667,2.741647,7
215,18.074074,15.444445,-11.555555,2.224013,7
157,18.333334,17.222223,-13.333333,2.438615,7
182,16.777779,12.777778,-6.666666,1.916419,7
243,13.333333,12.111111,-10.333333,2.368311,7
156,16.925926,15.555555,-10.444445,2.363581,7
189,12.888889,9.444445,-7.333334,1.985552,7
216,14.555555,13.666667,-11,2.447547,7
197,21.25926,18.777779,-11.444445,2.243094,7
215,17.185184,15.666667,-8.222222,2.266094,7
166,16.962963,16.333334,-13.888889,2.515826,7
223,14.740741,11.555555,-6.222222,1.966536,7
240,20.444445,18.777779,-15.666667,2.420791,7
174,19.074074,17.777779,-11.888889,2.395018,7
233,12.592592,11.888889,-11.111111,2.49158,7
188,15.740741,14,-7.222222,2.20467,7
222,14,13.666667,-9.666667,2.557309,7
187,18.666666,16.222223,-12,2.254303,7
246,22.814816,19.666668,-11.777778,2.158915,7
181,19.925926,18.777779,-12.111111,2.420823,7
164,19.814816,18.777779,-14.111111,2.459806,7
148,15.962963,16.88889,-11.888889,2.91248,7
196,19.62963,18.555555,-11.888889,2.437339,7
217,14.555555,13.333333,-9.333333,2.363871,7
232,14.703704,13.555555,-10.444445,2.402851,7
191,7.333334,5.444445,-6,2.122422,7
236,16.074074,16.666668,-8.888889,2.7898,7
210,17.481482,16,-11.111111,2.386452,7
201,19.148148,17.666668,-13.444445,2.389747,7
208,19.25926,17.666668,-11.111111,2.396771,7
232,12.703704,9,-5.111111,1.875362,7
195,16.037037,13.333333,-4.777778,1.94304,7
184,19.444445,18.222221,-12.666667,2.419445,7
219,5.592593,4.333334,-4.444445,2.148363,7
209,12.518518,10.333334,-6.555555,2.09922,7
211,15.444445,15.222222,-9,2.554965,7
233,11.703704,11,-10.111111,2.476615,7
181,21.407408,19.666668,-14.555555,2.378846,7
185,18.666666,17.11111,-12,2.361827,7
177,19.592592,18.444445,-11.444445,2.413262,7
177,24.518518,21.444445,-9.888889,2.125416,7
187,13.740741,10.333334,-6.222222,1.941465,7
221,14.074074,12.444445,-10.222222,2.317212,7
199,17.962963,15.444445,-8.222222,2.129513,7
170,25.444445,25.333334,-16,2.604013,7
237,14.148149,13,-9.111111,2.37843,7
233,14.481482,11.333333,-5.777778,1.950405,7
167,19.037037,15.666667,-6.777778,1.971572,7
193,16.185184,14.222222,-8.555555,2.222103,7
180,13.851851,13.111111,-12.555555,2.487917,7
239,10.37037,9.666667,-8.111111,2.426379,7
150,18.925926,20,-16.444445,2.791674,7
164,11.333333,10.333334,-6.333334,2.291118,7
226,13.481482,11.888889,-9.777778,2.303853,7
169,25.962963,25,-15.222222,2.479064,7
177,16.25926,15.444445,-11.111111,2.462118,7
169,19.592592,18.666668,-13.444445,2.467752,7
195,8.518518,6.888889,-6.555555,2.187022,7
167,14.074074,16.777779,-7.222222,-3.015081,7
242,24.074074,22.444445,-14.555555,2.395778,7
249,14.740741,15.333333,-11.888889,2.743555,7
195,14.740741,12.444445,-9.222222,2.193764,7
220,14.62963,13.111111,-9.222222,2.306884,7
229,17.74074,17.88889,-10.888889,2.651605,7
174,23.185184,19.88889,-7.555555,2.033698,7
219,14.888889,13.555555,-10.333333,2.358696,7
211,13.62963,12.888889,-8.555555,2.441017,7
163,19.814816,16.666668,-7.111111,2.001681,7
186,15.592592,11.777778,-5.111111,1.863654,7
235,15.62963,15.888889,-11.555555,2.670771,7
181,19.62963,17.88889,-7.555555,2.189135,7
245,14.222222,13.111111,-9.333333,2.395431,7
249,22.851852,21.222221,-9.222222,2.28263,7
208,16.074074,14.444445,-10.222222,2.310932,7
215,17.185184,14.333333,-8.555555,2.105197,7
229,10.925926,10.666667,-10.444445,2.557458,7
244,10.37037,9.777778,-2.111111,2.32339,7
167,14.592592,13.777778,-5.111111,2.305729,7
210,12.962963,12,-10.555555,2.42875,7
212,12.296296,9,-6.888889,1.974495,7
173,19.222221,16.444445,-8.333333,2.099557,7
229,13.703704,11.111111,-7.444445,2.099905,7
222,14.962963,13.111111,-9.888889,2.280922,7
190,19.88889,17.11111,-11.666667,2.204408,7
245,9.740741,7.111111,-6.888889,2.069452,7
238,13.62963,10.666667,-7.555555,2.046683,7
210,11.851851,8.888889,-7.555555,2.043726,7
218,14.925926,13.777778,-9.111111,2.362146,7
204,19,17.11111,-14,2.348728,7
180,22.333334,21.444445,-12,2.453831,7
217,6.296296,4.222222,-3.888889,1.976138,7
184,11.851851,9.888889,-6.222222,2.128646,7
246,15.444445,14.333333,-10.333333,2.395692,7
176,18.481482,17,-10.111111,2.332243,7
226,11.888889,8,-5.333334,1.872506,7
218,13.703704,12.666667,-9.111111,2.382684,7
237,5.851852,4.555555,-4.888889,2.180526,7
172,30.11111,30.11111,-16.666666,2.617801,7
176,13,11.777778,-8.666667,2.340618,7
224,14.62963,11.444445,-4.222222,1.860191,7
175,15.37037,13.555555,-8.777778,2.242196,7
189,17.296297,14.111111,-8.222222,2.060443,7
180,22.555555,22,-15.333333,2.541661,7
227,12.62963,11,-9.555555,2.291847,7
180,21.25926,18.11111,-9.444445,2.113918,7
185,19.25926,18.222221,-13.111111,2.451836,7
210,15.111111,14.222222,-11.666667,2.461599,7
201,21.296297,20.333334,-13.888889,2.467938,7
215,12.407408,11.555555,-9.555555,2.437819,7
191,15.185185,14.888889,-9.222222,2.545329,7
216,14.555555,13.666667,-11,2.447547,7
179,11.814815,9.444445,-6.111111,2.04457,7
222,9.333333,7.666666,-2.333333,1.905045,7
218,13.703704,12.666667,-9.111111,2.382684,7
227,13.962963,14.444445,-11.555555,2.707051,7
248,19.555555,16.666668,-12,2.205099,7
207,12.148149,10.333334,-7.777778,2.217263,7
185,10.740741,9.777778,-7.888889,2.36281,7
211,13.740741,12.333333,-7.888889,2.292041,7
214,6.814815,4.777778,-5.444445,2.058329,7
175,23.74074,23.777779,-15.222222,2.630157,7
223,15.037037,12.888889,-3.777778,1.910945,7
199,17.518518,17.88889,-13.222222,2.690112,7
237,13.222222,10,-7,1.990381,7
211,17.962963,16.333334,-10.555555,2.327545,7
234,5.740741,4.444445,-5.222222,2.193568,7
185,12.962963,9.777778,-4.222222,1.83885,7
238,17.777779,16.555555,-8.333333,2.337472,7
170,19.555555,18.88889,-13.333333,2.504391,7
197,11.962963,9.555555,-9.222222,2.164262,7
223,6.666666,4.666667,-5.333334,2.046588,7
243,13.333333,12.111111,-10.333333,2.368311,7
199,14.518518,14.555555,-10.222222,2.634176,7
240,21.148148,17.88889,-12.444445,2.175522,7
245,16.11111,15,-12.666667,2.432783,7
240,12.148149,9.333334,-7.111111,2.043865,7
217,11.925926,9,-6.444445,2.006642,7
181,16.296297,13.888889,-8.222222,2.141428,7
249,13.37037,13.111111,-3.444444,2.563437,7
216,15.074074,13.222222,-10.888889,2.284571,7
211,16.37037,14.666667,-7.777778,2.239034,7
215,23.037037,22.555555,-17.777779,2.561049,7
199,15,11.777778,-5,1.905303,7
222,10.481482,6.666666,-5.444445,1.870487,7
232,8.814815,7.222222,-6.777778,2.201318,7
182,19.88889,18.11111,-9,2.271693,7
219,13.222222,10.222222,-8.666667,2.0861,7
219,13.37037,12,-7.444445,2.255333,7
174,13.481482,12.555555,-7.777778,2.377854,7
235,25.88889,24,-14.333333,2.356024,7
166,13.37037,12.111111,-6.444445,2.264277,7
244,7.740741,7,-3.222222,2.340587,7
246,9.407408,10.111111,0.444444,-1.190561,7
245,6.407407,6,-0.555556,1.756645,7
208,18.555555,14.888889,-9.333333,2.102212,7
201,17.88889,14.888889,-11.666667,2.176993,7
223,16.518518,13.444445,-9.888889,2.119546,7
177,19.592592,18.444445,-11.444445,2.413262,7
192,9.962963,7.444445,-3.888889,1.908457,7
223,6.666666,4.666667,-5.333334,2.046588,7
231,12.296296,11.111111,-10.555555,2.391307,7
235,15.074074,15,-9.222222,2.586018,7
194,20.185184,17.88889,-10.888889,2.224382,7
191,7.333334,5.444445,-6,2.122422,7
216,7.074074,5,-5.888889,2.079295,7
215,23.814816,22.666666,-17.11111,2.471757,7
237,22.222221,19.666668,-14,2.280289,7
185,12.962963,9.777778,-4.222222,1.83885,7
234,7.111111,4.222222,-3.333333,1.83826,7
237,5.777778,4.222222,-4.666666,2.097231,7
197,6,4,-5.666666,2.074957,7
203,19.518518,17.666668,-12.222222,2.320382,7
162,17.333334,15.888889,-10.666667,2.350367,7
220,6.444445,5.333334,-2.333333,1.984366,7
211,15.444445,15.222222,-9,2.554965,7
226,16.703703,13,-4.111111,1.82234,7
240,14.148149,13,-9.777778,2.392487,7
169,17.11111,18,-11,2.834822,7
184,13.62963,11.333333,-6.555555,2.080445,7
244,12.814815,11.666667,-9.777778,2.391736,7
155,23.333334,20.666668,-10,2.169397,7
201,10.666667,7,-6,1.909255,7
224,20.25926,17.777779,-14.444445,2.304153,7
202,15.111111,14.777778,-9.333333,2.522748,7
245,6.407407,6,-0.555556,1.756645,7
181,19.296297,18.444445,-11.555555,2.458471,7
183,18.185184,17.11111,-11.888889,2.428022,7
244,12.259259,9.333334,-5.777778,1.987902,7
175,23.777779,21.777779,-8.666667,2.263538,7
203,9.777778,6.444445,-7,1.984785,7
236,16.592592,14.666667,-11.111111,2.306678,7
224,20.25926,17.777779,-14.444445,2.304153,7
196,15.333333,11.444445,-3.666667,1.789167,7
233,26.814816,25.11111,-14.777778,2.38935,7
203,11.259259,8.111112,-7.444445,2.019747,7
194,16.777779,16.666668,-10.666667,2.593107,7
197,12.851851,12.777778,-7.222222,2.628208,7
151,19,18.333334,-11.333333,2.505249,7
220,8.185185,6.444445,-4.888889,2.09315,7
198,12.185185,10.555555,-7.555555,2.221276,7
235,9.185185,8,-7.222222,2.310758,7
238,13.259259,12.666667,-10.777778,2.508226,7
190,20.11111,17.555555,-12.666667,2.252231,7
173,17.148148,15.555555,-10.777778,2.332739,7
183,15.37037,12.444445,-8.111111,2.075874,7
208,14.777778,12.222222,-8,2.112617,7
236,16.074074,16.666668,-8.888889,2.7898,7
247,8.111111,5.888889,-6.333334,2.117886,7
175,15.37037,13.555555,-8.777778,2.242196,7
242,11.740741,10.777778,-9.222222,2.386597,7
186,18.518518,18.222221,-9.555555,2.587396,7
221,14.074074,12.444445,-10.222222,2.317212,7
236,12.518518,10.777778,-8.888889,2.267197,7
246,25.88889,22.444445,-14.333333,2.214011,7
233,12.481482,8.333334,-6.444445,1.903686,7
166,16.962963,16.333334,-13.888889,2.515826,7
164,13.666667,15,-6,2.87512,7
195,11.703704,8.555555,-6.777778,2.011228,7
209,11.62963,9.222222,-6.222222,2.060955,7
165,14.296296,14.111111,-6.888889,2.593543,7
232,13.555555,12.333333,-6.666666,2.283147,7
236,11.074074,9.444445,-4.888889,2.083229,7
173,17.148148,15.555555,-10.777778,2.332739,7
224,15.185185,13.333333,-10.555555,2.298255,7
156,18.25926,17.333334,-14.444445,2.47582,7
240,14.148149,13,-9.777778,2.392487,7
156,23.703703,25.444445,-19.11111,2.864931,7
241,8.259259,7,-7.111111,2.277351,7
160,28.037037,29.666666,-20.777779,2.827106,7
249,10.518518,8.111112,-8.888889,2.156779,7
170,25.444445,25.333334,-16,2.604013,7
184,17.62963,17.11111,-12.222222,2.524273,7
229,14.62963,13.555555,-7.888889,2.350437,7
203,12.407408,9,-7.222222,1.986748,7
238,8.518518,5.666666,-3.222222,1.844726,7
184,14.222222,11,-5.666666,1.937892,7
172,16.074074,15,-11.222222,2.417702,7
170,16.407408,16.88889,-10.888889,2.737074,7
249,18,15.666667,-10,2.214996,7
196,13.37037,10.444445,-5.444445,1.956772,7
168,25.11111,23,-12.666667,2.302124,7
246,17.518518,15.444445,-9.888889,2.232849,7
194,18.555555,15.333333,-10.666667,2.126516,7
236,12.518518,10.777778,-8.888889,2.267197,7
162,25.11111,26.11111,-16.333334,2.769038,7
198,14.555555,11.777778,-7.333334,2.055672,7
181,19.62963,17.88889,-7.555555,2.189135,7
235,10.888889,9.333334,-10,2.316242,7
169,16.592592,15.666667,-11.444445,2.44578,7
162,24.518518,24.11111,-14.888889,2.557389,7
224,13.444445,11.888889,-10.333333,2.328108,7
189,12,10.111111,-7.666666,2.194143,7
201,7.777778,5.555555,-4.666666,1.982987,7
176,22.74074,19.777779,-9.888889,2.126901,7
182,17.592592,14,-6.444445,1.937594,7
198,15.814815,14.222222,-10.111111,2.32489,7
226,18,15.777778,-12,2.27303,7
180,13.592592,11.888889,-7.444445,2.212898,7
199,15,11.777778,-5,1.905303,7
247,12.62963,12.444445,-9.222222,2.55309,7
204,19.407408,16.88889,-12.222222,2.24441,7
236,13.962963,12.444445,-9.555555,2.32063,7
193,14.444445,12.555555,-8.333333,2.210055,7
201,7.777778,5.555555,-4.666666,1.982987,7
251,20.666666,17.777779,2.333333,1.28706,7
200,7.703704,5.888889,-5.777778,2.10726,7
