@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-sd numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
159,152.7,36.62963,31.333334,-2.316872,6
183,1.485735,43.185184,40.22222,-1.887731,6
188,2.498147,61.666668,54.444443,-2.074028,6
203,2.462309,54.51852,48.666668,-2.046535,6
187,1.784708,59.37037,52.666668,-2.03348,6
184,45.085182,31.703703,28.777779,-2.215464,6
184,1.818627,45.22222,41.77778,-1.930196,6
180,1.088663,48.555557,44.11111,-1.996042,6
185,32.118523,32.555557,29.222221,-2.085272,6
193,2.50111,57.814816,51.11111,-2.033804,6
181,2.864857,41.25926,37.77778,-1.998368,6
162,9.396256,41.48148,35.666668,-2.335371,6
189,23.885176,30,27.11111,-2.050282,6
195,2.354665,47.925926,42.555557,-2.056734,6
198,2.870668,58.074074,51.444443,-2.064888,6
182,2.051197,43.62963,40.333336,-1.904978,6
161,18.922234,40.444443,35.333336,-2.198939,6
184,28.951855,31.185184,28.444445,-2.16033,6
195,1.738453,48.333332,42.77778,-2.081095,6
177,17.366692,32.444443,28.444445,-2.121237,6
176,1.996294,50.296295,45.444443,-1.97757,6
182,2.561829,58.962963,52.88889,-1.992052,6
189,1.784709,51.11111,45.77778,-2.008931,6
182,1.98233,54.185184,48.555557,-2.004082,6
187,2.0221,54.77778,49,-2.009615,6
171,3.126943,45.77778,41,-2.032929,6
188,2.23524,50.407406,45.444443,-1.995072,6
185,1.656637,50.22222,45.444443,-2.007175,6
171,1.64204,45.925926,41,-2.010723,6
198,1.600926,51.666668,45.555557,-2.072616,6
196,4.188167,46.074074,40.444443,-2.105677,6
189,0.860663,59.925926,53.444443,-2.005956,6
182,9.218522,34.925926,31.444445,-2.001125,6
195,0.966091,46.555557,41.11111,-2.101377,6
183,1.625037,54.74074,49.22222,-1.991701,6
191,1.192569,49.22222,44,-2.040515,6
194,3.04351,41.296295,37.11111,-2.037568,6
186,7.932118,51.77778,46.555557,-2.014102,6
180,1.108887,60.074074,53.22222,-2.022148,6
174,1.545604,56.185184,49.444443,-2.037351,6
195,2.247634,47.703705,42.444443,-2.052705,6
185,2.277101,49.037037,44,-2.006186,6
189,2.888888,32.11111,28.333334,-2.037982,6
185,1.289558,47.962963,44.11111,-1.982099,6
178,0.544331,59.62963,52.444443,-2.040554,6
176,2.855145,52.925926,46.333332,-2.051636,6
200,2.8829,56.37037,50.444443,-2.021172,6
188,19.007412,29.962963,26.88889,-2.083566,6
191,6.071487,48.22222,43.88889,-1.964901,6
191,1.020167,49.185184,44.666668,-1.998993,6
190,3.234651,53.592594,47.333332,-2.052546,6
193,3.592689,41.185184,37.444443,-1.995801,6
194,1.69531,45.074074,40.22222,-2.046998,6
160,139.85553,40.88889,34.11111,-2.335837,6
185,0.210818,54.22222,48.555557,-2.008008,6
164,1.047041,23.148148,21.777779,1.798302,7
189,0.827759,12.888889,10.444445,1.985552,7
209,0.712326,22.518518,17.666668,2.389391,7
240,5.007407,14.148149,10.888889,2.392487,7
224,3.021527,20.25926,15.444445,2.304153,7
221,1.585186,14.074074,10.666667,2.317212,7
224,0.551852,13.444445,10,2.328108,7
181,1.707406,19.296297,15.444445,2.458471,7
224,3.021527,20.25926,15.444445,2.304153,7
204,1.772214,19,14.333333,2.348728,7
162,1.327766,25.11111,19.666668,2.769038,7
246,2.433334,15.37037,12.555555,2.170543,7
235,3.136995,15.074074,12,2.586018,7
167,0.996296,14.592592,12.888889,2.305729,7
237,0.488889,5.777778,4.222222,2.097231,7
249,3.538153,18,14.666667,2.214996,7
250,1.025599,9.222222,6.555555,2.192935,7
239,1.307407,15.148149,12.222222,2.482445,7
200,0.251852,7.703704,5.777778,2.10726,7
201,0.800462,10.666667,8.666667,1.909255,7
249,1.505545,22.851852,19.777779,2.28263,7
244,1.520234,12.259259,10.333334,1.987902,7
185,2.685186,18.666666,14.666667,2.361827,7
177,0.562963,16.25926,12.555555,2.462118,7
195,0.680414,16.037037,14.444445,1.94304,7
165,0.918519,17.333334,12.888889,2.471197,7
233,1.096296,11.703704,8.333334,2.476615,7
183,1.020168,19.851852,14.555555,2.506807,7
204,1.382429,19.407408,15.333333,2.24441,7
179,0.562963,11.814815,9.777778,2.04457,7
174,0.151852,13.481482,10.888889,2.377854,7
245,3.277778,6.407407,6.222222,1.756645,7
187,1.04074,11.62963,9.333334,2.156639,7
172,1.699672,30.11111,24.555555,2.617801,7
231,3.155556,12.296296,8.777778,2.391307,7
238,1.822697,13.259259,9.666667,2.508226,7
188,0.760116,15.740741,13.333333,2.20467,7
248,1.259041,19.555555,15.555555,2.205099,7
237,1.229273,14.148149,11.111111,2.37843,7
216,0.477778,16.555555,13.111111,2.209309,7
174,1.264911,23.185184,20.666668,2.033698,7
210,0.960324,11.851851,9.333334,2.043726,7
184,0.785185,11.851851,9.777778,2.128646,7
208,3.055554,19.25926,15.555555,2.396771,7
186,1.00554,15.592592,13.888889,1.863654,7
187,1.027402,15.222222,13.222222,2.038483,7
184,5.85555,17.62963,13.555555,2.524273,7
221,0.620633,12.111111,10.222222,1.877146,7
240,1.705113,12.148149,9.777778,2.043865,7
232,0.829629,14.703704,11.222222,2.402851,7
201,0.551852,7.777778,6.222222,1.982987,7
180,3.396297,21.25926,18.11111,2.113918,7
211,1.707407,13.740741,11.111111,2.292041,7
169,0.742867,17.11111,13.444445,2.834822,7
218,2.418518,14.925926,11.888889,2.362146,7
226,1.289559,11.888889,10.111111,1.872506,7
211,1.455513,10.814815,8.888889,1.940832,7
232,1.722401,8.814815,6.555555,2.201318,7
190,1.095445,20.11111,15.888889,2.252231,7
166,1.051852,16.962963,12.333333,2.515826,7
195,3.796296,8.518518,6.333334,2.187022,7
240,2.453267,22.481482,19.555555,2.141811,7
167,1.130388,19.037037,16.777779,1.971572,7
177,1.71852,19.592592,15.777778,2.413262,7
194,1.420747,20.185184,16.555555,2.224382,7
198,0.691214,14.555555,12.111111,2.055672,7
195,0.680414,16.037037,14.444445,1.94304,7
187,0.750309,13.740741,11.666667,1.941465,7
215,2.518517,12.407408,9.222222,2.437819,7
172,0.918937,19,16.444445,2.083854,7
151,4.042368,19,15.222222,2.505249,7
219,0.928957,13.37037,10.888889,2.255333,7
186,1.81111,12.074074,9.333334,2.31952,7
181,2.088887,19.62963,17.11111,2.189135,7
203,1.756469,19.518518,15.444445,2.320382,7
174,4.02963,19.074074,15.111111,2.395018,7
178,10.4,19.555555,17,2.274128,7
245,3.940739,14.222222,11.111111,2.395431,7
150,1.618516,18.925926,13.444445,2.791674,7
226,0.45542,18,14,2.27303,7
169,2.61111,19.592592,15.111111,2.467752,7
211,1.254622,20.518518,16.11111,2.416354,7
237,2.074075,5.851852,4.222222,2.180526,7
210,1.007408,17.481482,13.777778,2.386452,7
235,2.551852,15.62963,11.777778,2.670771,7
234,0.607407,5.740741,4,2.193568,7
225,1.289559,16.185184,14.444445,1.891015,7
170,0.562962,19.555555,15.111111,2.504391,7
223,2.444444,6.666666,4.888889,2.046588,7
184,0.785185,11.851851,9.777778,2.128646,7
215,1.259042,18.074074,14.222222,2.224013,7
223,1.511683,14.740741,12.666667,1.966536,7
244,2.151852,10.37037,9.666667,2.32339,7
218,1.022222,8.444445,5.444445,2.361442,7
236,0.933333,12.518518,9.555555,2.267197,7
246,1.751852,9.407408,9.555555,-1.190561,7
199,0.712325,15,13.333333,1.905303,7
191,1.011111,7.333334,5.333334,2.122422,7
160,2.360948,28.037037,21.11111,2.827106,7
193,3.631141,16.185184,13.333333,2.222103,7
215,0.122222,6.925926,5.111111,1.991157,7
222,7.26296,9.333333,8.555555,1.905045,7
216,1.144444,14.555555,10.888889,2.447547,7
180,1.866665,22.333334,18.333334,2.453831,7
177,0.78889,24.518518,21.222221,2.125416,7
168,0.471404,25.11111,20.88889,2.302124,7
156,0.64693,24.25926,17.222223,2.84342,7
170,0.860663,16.407408,12.777778,2.737074,7
220,6.08889,8.185185,6.555555,2.09315,7
169,0.418518,16.592592,12.777778,2.44578,7
208,0.240741,16.185184,12.777778,2.391996,7
251,1.605543,20.666666,21.444445,1.28706,7
162,0.574134,17.333334,13.777778,2.350367,7
221,1.585186,14.074074,10.666667,2.317212,7
233,1.90224,12.481482,10.333334,1.903686,7
157,7.61852,24.296297,19.222221,2.604303,7
235,3.574073,10.888889,7.555555,2.316242,7
176,0.557774,18.481482,15.111111,2.332243,7
232,2.374074,13.555555,11.333333,2.283147,7
162,1.356739,24.518518,19.555555,2.557389,7
236,7.599998,16.074074,13.111111,2.7898,7
236,1.12963,13.962963,10.777778,2.32063,7
210,2.162963,12.962963,9.444445,2.42875,7
222,2.285184,14.962963,11.666667,2.280922,7
220,6.08889,8.185185,6.555555,2.09315,7
193,0.620633,14.444445,11.666667,2.210055,7
189,1.186342,12.925926,10.888889,1.910864,7
197,6.418518,21.25926,17.444445,2.243094,7
181,1.096296,19.925926,15.888889,2.420823,7
243,0.829629,6.481482,5.111111,2.033629,7
192,4.82963,9.962963,8.666667,1.908457,7
181,2.037609,16.296297,13.555555,2.141428,7
185,0.951853,19.25926,14.888889,2.451836,7
214,0.240741,6.814815,5,2.058329,7
199,0.462963,17.518518,13.111111,2.690112,7
233,0.344444,12.592592,8.888889,2.49158,7
215,1.615894,23.814816,18.11111,2.471757,7
248,1.722401,15.296296,14.777778,1.783512,7
202,2.596295,15.148149,11.666667,2.401137,7
220,2.162964,14.62963,11.555555,2.306884,7
183,4.196296,18.185184,14.222222,2.428022,7
158,1.29386,22.185184,16.444445,2.624707,7
172,0.71111,16.074074,12.333333,2.417702,7
196,1.21852,15.703704,12.444445,2.511766,7
184,0.62361,14.222222,12.333333,1.937892,7
173,1.642041,19.222221,16.444445,2.099557,7
211,1.149879,17.962963,14.444445,2.327545,7
238,2.440401,8.925926,6.333334,2.126063,7
229,3.218518,10.925926,7.444445,2.557458,7
223,2.444444,6.666666,4.888889,2.046588,7
156,2.355556,18.25926,13.444445,2.47582,7
239,2.820559,10.37037,7.666666,2.426379,7
246,1.988857,17.518518,14.222222,2.232849,7
218,0.655555,13.703704,10.666667,2.382684,7
237,0.785185,7.481482,6.111111,1.938468,7
148,33.422226,15.962963,12,2.91248,7
247,4.340751,21.925926,21.11111,-1.755483,7
215,2.645052,23.037037,17.11111,2.561049,7
233,0.827759,26.814816,21.88889,2.38935,7
215,1.129629,17.185184,14.333333,2.105197,7
247,3.555555,8.111111,6,2.117886,7
237,2.678446,22.222221,17.555555,2.280289,7
180,1.262962,13.851851,9.666667,2.487917,7
156,0.557773,23.703703,17.333334,2.864931,7
242,1.108887,14.814815,11.333333,2.835614,7
201,1.784709,21.296297,16.666668,2.467938,7
249,3.807407,8.555555,8,1.917421,7
182,0.374074,19.88889,16.88889,2.271693,7
194,0.385185,16.777779,13.222222,2.593107,7
238,1.866666,17.777779,15,2.337472,7
181,0.505525,11.666667,9,2.206642,7
224,5.618522,15.185185,11.666667,2.298255,7
185,2.080776,12.962963,11.555555,1.83885,7
175,2.167949,15.37037,12.444445,2.242196,7
245,1.496911,16.37037,13.555555,2.198051,7
208,1.322222,18.555555,15.444445,2.102212,7
212,1.345775,12.296296,10,1.974495,7
219,6.611113,5.592593,4.111111,2.148363,7
201,1.306678,17.88889,14,2.176993,7
201,0.551852,7.777778,6.222222,1.982987,7
169,0.879815,12.814815,10.666667,1.993183,7
249,4.207408,10.518518,7.555555,2.156779,7
236,7.599998,16.074074,13.111111,2.7898,7
164,1.047042,19.814816,15.111111,2.459806,7
223,2.948949,15.037037,13.777778,1.910945,7
240,1.360827,21.148148,17,2.175522,7
242,1.920648,24.074074,19.222221,2.395778,7
211,1.733333,15.444445,12.444445,2.554965,7
197,2.746042,11.962963,8.888889,2.164262,7
208,1.69531,14.777778,12.111111,2.112617,7
236,1.362964,16.592592,12.888889,2.306678,7
169,0.918936,25.962963,20.88889,2.479064,7
155,0.349603,23.333334,20,2.169397,7
167,4.607406,14.074074,11.666667,-3.015081,7
189,1.19257,17.296297,14.555555,2.060443,7
241,1.424651,14.333333,10.888889,2.544142,7
156,1.705112,16.925926,13.444445,2.363581,7
246,0.772202,22.814816,18.88889,2.158915,7
197,0.062963,6,4.111111,2.074957,7
249,5.511114,13.37037,12.222222,2.563437,7
184,1.897366,13.62963,11.444445,2.080445,7
182,0.655462,16.777779,14.555555,1.916419,7
248,1.377061,26.88889,23.222221,2.285098,7
206,1.1,16.074074,13.555555,2.252368,7
216,1.188889,7.074074,5.111111,2.079295,7
242,3.274074,11.740741,8.666667,2.386597,7
250,1.025599,9.222222,6.555555,2.192935,7
199,1.041722,14.518518,11.111111,2.634176,7
211,1.822222,16.37037,13.777778,2.239034,7
211,1.733333,15.444445,12.444445,2.554965,7
162,0.730297,19,15.777778,2.291415,7
149,0.640741,19,14.444445,2.741647,7
164,0.490653,11.333333,9.222222,2.291118,7
197,1.58348,12.851851,10.444445,2.628208,7
164,8.04445,13.666667,11.666667,2.87512,7
215,2.645052,23.037037,17.11111,2.561049,7
241,1.206464,8.259259,5.888889,2.277351,7
176,1.540803,22.74074,19.444445,2.126901,7
180,0.983192,22.555555,17.444445,2.541661,7
166,1.051852,16.962963,12.333333,2.515826,7
191,1.011111,7.333334,5.333334,2.122422,7
176,1.306679,22.185184,19,2.179845,7
222,0.623609,10.481482,8.666667,1.870487,7
229,0.566666,17.74074,14.111111,2.651605,7
196,3.851853,19.62963,15.666667,2.437339,7
249,0.611111,14.740741,10.777778,2.743555,7
217,12.50741,14.555555,11.444445,2.363871,7
238,1.068055,13.62963,11.111111,2.046683,7
235,0.490653,9.185185,6.777778,2.310758,7
163,1.312335,19.814816,17.444445,2.001681,7
226,1.751851,13.481482,10.222222,2.303853,7
246,4.113663,25.88889,21.11111,2.214011,7
157,0.620633,19.666666,16.444445,2.405202,7
173,1.985185,17.148148,13.555555,2.332739,7
248,1.599999,13.444445,10.555555,2.341677,7
175,4.329627,23.777779,20.88889,2.263538,7
177,1.71852,19.592592,15.777778,2.413262,7
202,0.827759,15.111111,12,2.522748,7
216,1.144444,14.555555,10.888889,2.447547,7
180,1.662963,13.592592,11.111111,2.212898,7
156,0.557773,23.703703,17.333334,2.864931,7
187,1.86984,18.666666,14.666667,2.254303,7
207,0.272165,12.148149,9.555555,2.217263,7
238,2.285184,8.518518,7.444445,1.844726,7
235,2.264869,25.88889,21.11111,2.356024,7
196,0.843274,15.333333,14.111111,1.789167,7
244,1.259041,12.814815,9.555555,2.391736,7
226,2.562962,7.851852,5.777778,2.259398,7
182,1.143419,17.592592,15.444445,1.937594,7
184,0.844445,19.444445,15.222222,2.419445,7
160,1.772214,23.25926,17.777779,2.642597,7
183,1.798147,15.37037,12.666667,2.075874,7
178,1.455556,23.814816,20.222221,2.190305,7
189,0.922222,12,9.444445,2.194143,7
157,0.162963,18.333334,13.888889,2.438615,7
219,4.074075,14.888889,11.444445,2.358696,7
203,0.894427,9.777778,7.444445,1.984785,7
180,1.866665,22.333334,18.333334,2.453831,7
185,2.080776,12.962963,11.555555,1.83885,7
195,1.526313,14.740741,11.666667,2.193764,7
236,0.933333,12.518518,9.555555,2.267197,7
244,6.95185,7.740741,6.666666,2.340587,7
243,0.71111,13.333333,9.888889,2.368311,7
224,1.632993,14.62963,13.222222,1.860191,7
215,2.407549,17.185184,14.444445,2.266094,7
229,1.614747,13.703704,11.222222,2.099905,7
161,0.620633,15.740741,12.444445,2.345133,7
247,1.424651,12.62963,9.555555,2.55309,7
170,0.389683,25.444445,20.11111,2.604013,7
245,3.277778,6.407407,6.222222,1.756645,7
199,0.255555,17.962963,15.222222,2.129513,7
222,1.718519,14,10.777778,2.557309,7
176,0.388889,13,10.111111,2.340618,7
218,0.655555,13.703704,10.666667,2.382684,7
208,3.085186,16.851852,13,2.483291,7
237,0.474074,8,6.555555,1.946502,7
191,4.607407,15.185185,12.111111,2.545329,7
240,5.007407,14.148149,10.888889,2.392487,7
175,0.888194,23.74074,18.666668,2.630157,7
183,1.466666,18.11111,14,2.483198,7
217,1.349897,11.925926,9.777778,2.006642,7
223,0.93492,16.518518,13.222222,2.119546,7
219,2.491467,13.222222,10.333334,2.0861,7
203,1.878731,11.259259,8.777778,2.019747,7
152,1.108886,25.037037,19.666668,2.731134,7
212,1.985185,8.037037,6,2.242649,7
211,2.311112,13.62963,10.777778,2.441017,7
161,1.405018,19.037037,15.111111,2.292736,7
190,1.842905,19.88889,16,2.204408,7
217,0.907408,6.296296,5,1.976138,7
201,0.834444,19.148148,14.666667,2.389747,7
208,2.444446,16.074074,12.666667,2.310932,7
181,2.088887,19.62963,17.11111,2.189135,7
240,1.743772,20.444445,15.222222,2.420791,7
194,2.026674,18.555555,15,2.126516,7
236,5.529632,11.074074,9.444445,2.083229,7
220,0.474074,6.62963,5.333334,2.030867,7
