@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exred-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
182,2.722223,46.77778,-16.88889,-2.004082,6
174,1.388889,49.88889,-22.222221,-2.069045,6
188,2.277777,42.666668,-15.111111,-1.984565,6
193,3.388888,36.555557,-11.444445,-1.992997,6
185,6.222221,28.777779,-10,-2.085272,6
190,5.055556,45.11111,-18.555555,-2.11269,6
193,3.388888,36.555557,-11.444445,-1.992997,6
177,1.666667,43.77778,-14.222222,-1.956005,6
200,4.333333,49,-17.777779,-2.021172,6
186,6.055555,44.333332,-13.222222,-2.028812,6
201,2.833333,38.77778,-14.222222,-2.06786,6
178,5.222221,42.333336,-15.888889,-2.102536,6
179,2.444445,42.88889,-12.888889,-1.970398,6
173,2.388888,48.88889,-20.666666,-2.048199,6
184,2.499999,48.555557,-15.111111,-1.958014,6
190,6.111111,51,-19,-2.112087,6
194,6.444445,52.11111,-21.11111,-2.112941,6
186,3.555556,30.777779,-12.222222,-2.060122,6
208,6.333334,48.333332,-22.222221,-2.094585,6
190,2.500001,28.444445,-10.888889,-2.020042,6
163,14,38.22222,-18.666666,-2.384441,6
176,3.444444,46.22222,-19.666666,-2.052258,6
186,5.5,42.555557,-14.333333,-1.974394,6
160,2.166668,37.555557,-20.444445,-2.113792,6
196,3.555556,41.22222,-15.222222,-2.039491,6
177,2.166667,41.666668,-12.555555,-1.940423,6
187,3.055555,41.555557,-13.222222,-1.947472,6
200,1.777778,40.444443,-14.333333,-2.038016,6
209,4.555556,42.555557,-17.333334,-2.06698,6
206,5.611111,50.333332,-21.555555,-2.085934,6
198,5.111111,45.22222,-18.333334,-2.072616,6
188,1.111111,52.555557,-20.333334,-2.047211,6
161,11.5,36.333336,-15.333333,-2.198939,6
183,2.944444,47.22222,-16.555555,-1.991701,6
188,7.38889,26.555555,-9.444445,-2.014509,6
190,1.611111,43,-14.111111,-1.987599,6
195,3.500001,41.88889,-14.888889,-2.038956,6
196,1.388889,47,-18,-2.079185,6
192,4.333334,48.77778,-20.222221,-2.024748,6
193,2.888889,52.11111,-21,-2.047766,6
189,4.5,28.222221,-8.777778,-2.022227,6
201,4.444444,51,-17.444445,-1.997736,6
196,2.222222,41.444443,-16.444445,-2.074616,6
185,5.777777,39.22222,-12.888889,-2.004988,6
185,2.277779,42.444443,-11.555555,-1.982099,6
187,3.055555,41.555557,-13.222222,-1.947472,6
201,2.500001,53.555557,-20.222221,-2.034119,6
181,4.166667,50.666668,-20.222221,-2.020865,6
195,4.111111,41.77778,-15.777778,-2.052705,6
176,1.000001,44,-14.333333,-1.98088,6
181,4.777777,36.444443,-10.444445,-1.998368,6
182,3.611111,30.444445,-10.444445,-2.001125,6
163,18.888887,36.555557,-16.555555,-2.395213,6
189,4.944445,53.88889,-21.88889,-2.054084,6
161,10.499999,37.333336,-16.444445,-2.316506,6
190,2.055556,40.88889,-14.666667,-2.025133,6
200,3.944445,46.88889,-21.333334,-2.116733,6
181,1.833333,48.22222,-19,-2.053189,6
192,2.555555,41,-15.555555,-2.020234,6
190,2.277778,52.333332,-21,-2.043617,6
192,5.944445,52.555557,-22.11111,-2.055457,6
190,1.555556,44.11111,-16.666666,-2.048697,6
188,1.388889,26.666666,-9.666667,-2.016443,6
204,3.222222,48.666668,-18.333334,-2.03737,6
201,5.555555,36.11111,-13.555555,-2.175826,6
207,3.111112,45.444443,-18.333334,-2.063353,6
182,2.277777,29.777779,-8.888889,-1.943038,6
159,15.72222,31.88889,-16,-2.549349,6
186,9.444444,45.11111,-15.666667,-2.014102,6
190,1.611111,43,-14.111111,-1.987599,6
173,9,38.333336,-12.111111,-1.998857,6
193,2.555556,52.77778,-18.777779,-2.018211,6
182,3.555555,50.666668,-18.222221,-1.992052,6
161,8.999999,37.88889,-18.11111,-2.282295,6
190,2.611111,46.555557,-18.777779,-2.052546,6
189,11.722221,22.88889,-9,-2.101002,6
196,6.888888,45.555557,-16.777779,-2.022599,6
202,1.499999,52.88889,-20.444445,-2.060614,6
182,3.611111,47.22222,-16.444445,-1.980348,6
197,4.944445,44.11111,-17,-2.071221,6
201,5.222221,46.77778,-19.777779,-2.075226,6
196,4.444444,44.77778,-17.444445,-2.059262,6
187,3.444444,50.88889,-18.333334,-2.013524,6
203,6.055556,47.77778,-17.555555,-2.046535,6
183,3.388888,46.666668,-15.444445,-1.974959,6
162,11.666667,39.22222,-19.333334,-2.391681,6
181,3.000001,40.77778,-11.666667,-1.949088,6
184,7.944443,28,-11.222222,-2.183125,6
175,7.166668,50,-21.222221,-2.05935,6
188,1.944443,43.333332,-14.555555,-1.99344,6
197,5.277778,47.666668,-17.88889,-2.033505,6
182,4.166666,49.666668,-18.333334,-1.99159,6
189,2.444445,44.22222,-16,-2.008931,6
195,4.055555,53.444443,-20.777779,-2.037116,6
171,3.666667,40,-14.333333,-2.032929,6
172,9.777778,37.77778,-12.111111,-2.143718,6
186,2.333333,30.333334,-11.555555,-2.036642,6
184,2.777777,43.555557,-14.111111,-1.96448,6
191,3.777778,54.666668,-23.222221,-2.065948,6
188,6.611112,26.555555,-9.888889,-2.03822,6
189,5.833334,27.666666,-8.777778,-2.020345,6
184,4.166667,22.222221,-12.222222,2.524273,7
169,1.388888,19.88889,-11,2.834822,7
242,2.222222,15.777778,-9.222222,2.386597,7
250,1.444444,13.777778,-8,2.192935,7
208,2.666667,21.11111,-10.222222,2.310932,7
234,1.055556,11.111111,-3.333333,1.83826,7
199,1.388889,19.88889,-5,1.905303,7
237,1.555555,11.222222,-4.111111,1.938468,7
226,2.388889,17.555555,-5.333334,1.872506,7
210,1.222222,22.666666,-11.111111,2.386452,7
164,1.888889,28.555555,-4.111111,1.798302,7
232,1,18.11111,-5.111111,1.875362,7
232,2.555556,19.333334,-10.444445,2.402851,7
211,1.611111,26.222221,-13.222222,2.416354,7
248,3.222223,26.444445,-12,2.205099,7
208,1.944444,21.555555,-11.555555,2.483291,7
211,2.166666,23.11111,-10.555555,2.327545,7
209,1.388889,16.88889,-6.555555,2.09922,7
175,2.722221,28.666666,-8.666667,2.263538,7
172,2.333334,35.666668,-16.666666,2.617801,7
182,0.722223,23.333334,-6.444445,1.937594,7
243,2,18,-10.333333,2.368311,7
240,2.055556,27.333334,-15.666667,2.420791,7
249,2.666667,27.555555,-9.222222,2.28263,7
215,2.777778,16.444445,-9.555555,2.437819,7
180,1.944444,18.777779,-12.555555,2.487917,7
183,2,23,-12.333333,2.483198,7
203,1.333333,15.444445,-7,1.984785,7
195,2.833333,17.11111,-6.777778,2.011228,7
174,2.888889,24.333334,-11.888889,2.395018,7
169,1.833333,25,-13.444445,2.467752,7
234,0.888889,8.777778,-5.222222,2.193568,7
198,1.111111,20.777779,-10.111111,2.32489,7
202,2.388889,19.777779,-10.444445,2.401137,7
204,3.333333,26,-12.222222,2.24441,7
167,1.5,24.666666,-6.777778,1.971572,7
239,2.277778,18.666668,-8.777778,2.482445,7
160,1.444444,28.555555,-16.444445,2.642597,7
198,1.944445,16.333334,-7.555555,2.221276,7
211,2.444444,15.888889,-5.777778,1.940832,7
232,2.277778,17,-6.666666,2.283147,7
222,2.611111,11.777778,-2.333333,1.905045,7
203,2.944444,25.444445,-12.222222,2.320382,7
175,2.833333,20.11111,-8.777778,2.242196,7
173,2.111111,22.333334,-10.777778,2.332739,7
199,0.833334,23.222221,-8.222222,2.129513,7
191,3.111111,18.555555,-9.222222,2.545329,7
229,2.444445,18.777779,-7.444445,2.099905,7
197,0.611111,9.888889,-5.666666,2.074957,7
237,2.722222,29.444445,-14,2.280289,7
223,1.666667,10.444445,-5.333334,2.046588,7
221,1.222222,18,-5.666666,1.877146,7
231,2.666667,17,-10.555555,2.391307,7
177,1.444444,24.555555,-11.444445,2.413262,7
249,2.333334,14.777778,-3.444444,2.563437,7
241,1.166667,11.888889,-7.111111,2.277351,7
212,1.833333,17.88889,-6.888889,1.974495,7
251,8,22.777779,2.333333,1.28706,7
174,1.666667,29,-7.555555,2.033698,7
209,1.388889,16.11111,-6.222222,2.060955,7
233,1.777778,15.777778,-10.111111,2.476615,7
181,2.055555,21.444445,-8.222222,2.141428,7
237,1.777778,8.777778,-4.888889,2.180526,7
199,1.055556,21.555555,-13.222222,2.690112,7
235,2.722222,19.222221,-11.555555,2.670771,7
237,2.666667,18.777779,-7,1.990381,7
157,0.777778,23.88889,-13.333333,2.438615,7
181,2.666667,23.88889,-7.555555,2.189135,7
170,0.944444,30.88889,-16,2.604013,7
169,1,32,-15.222222,2.479064,7
166,0.722222,16.777779,-6.444445,2.264277,7
185,2.388889,17.555555,-4.222222,1.83885,7
186,0.777778,22,-9.555555,2.587396,7
216,2.166666,19.11111,-11,2.447547,7
247,7.111111,19.555555,-2.444444,-1.755483,7
176,1.166667,17.11111,-8.666667,2.340618,7
197,2.388889,15.333333,-7.222222,2.628208,7
191,1.5,11.222222,-6,2.122422,7
210,1.555556,17.444445,-10.555555,2.42875,7
223,1.666667,10.444445,-5.333334,2.046588,7
240,2.111111,28.555555,-12.444445,2.175522,7
220,1.444445,19.222221,-9.222222,2.306884,7
193,3.888889,21,-8.555555,2.222103,7
190,1.333333,26.88889,-12.666667,2.252231,7
217,1.666667,17,-6.444445,2.006642,7
149,1.055555,22.777779,-13.666667,2.741647,7
183,2.166667,21,-8.111111,2.075874,7
229,1.166666,21.222221,-10.888889,2.651605,7
238,1.055556,12.444445,-3.222222,1.844726,7
237,2.333333,18.333334,-9.111111,2.37843,7
236,2,17.222223,-8.888889,2.267197,7
224,3.055556,27.555555,-14.444445,2.304153,7
183,4.722222,26,-15.888889,2.506807,7
189,1.055556,18.777779,-7.333334,1.985552,7
161,0.777778,20.444445,-9.888889,2.345133,7
175,1.166666,28.777779,-15.222222,2.630157,7
240,2.444444,18.555555,-9.777778,2.392487,7
236,1.722222,18.666668,-9.555555,2.32063,7
156,2,28.333334,-19.11111,2.864931,7
190,2.611111,26.555555,-11.666667,2.204408,7
249,2.777778,15.888889,-8.888889,2.156779,7
245,3.166667,7,-0.555556,1.756645,7
220,0.888889,9.555555,-3.888889,2.030867,7
183,2.166667,21,-8.111111,2.075874,7
169,1.611111,18,-6.444445,1.993183,7
248,3.166667,18.222221,-1.555556,1.783512,7
181,3.277777,28,-14.555555,2.378846,7
219,1.722222,17.222223,-7.444445,2.255333,7
156,2,28.333334,-19.11111,2.864931,7
223,1.777778,22.88889,-9.888889,2.119546,7
240,3.388889,28.11111,-8.777778,2.141811,7
216,0.833333,22.555555,-10.333333,2.209309,7
180,3,27.222221,-12,2.453831,7
232,1.5,12.666667,-6.777778,2.201318,7
196,2.388889,19.555555,-9.777778,2.511766,7
173,2.111111,22.333334,-10.777778,2.332739,7
229,2.055555,14.666667,-10.444445,2.557458,7
194,2.055556,25.333334,-10.666667,2.126516,7
184,1.333333,24.88889,-12.666667,2.419445,7
240,2.277778,17.333334,-7.111111,2.043865,7
157,2.944444,29.444445,-15.222222,2.604303,7
177,2.5,30.88889,-9.888889,2.125416,7
236,3.055555,14.333333,-4.888889,2.083229,7
180,3,27.222221,-12,2.453831,7
189,1.000001,23.222221,-8.222222,2.060443,7
196,1,20.444445,-3.666667,1.789167,7
223,1.944444,20,-6.222222,1.966536,7
201,0.944444,11.555555,-4.666666,1.982987,7
148,6.666666,19,-11.888889,2.91248,7
246,1.722222,8.555555,0.444444,-1.190561,7
233,2.611111,18.777779,-6.444445,1.903686,7
191,1.5,11.222222,-6,2.122422,7
178,2.5,30.11111,-10.777778,2.190305,7
218,1.666666,12.555555,-9,2.361442,7
225,1.611111,21.333334,-5.222222,1.891015,7
203,2.277778,16.88889,-7.444445,2.019747,7
204,1.888889,25.555555,-14,2.348728,7
226,3.555556,11.222222,-6.222222,2.259398,7
211,1.666667,20.666668,-7.777778,2.239034,7
236,2,17.222223,-8.888889,2.267197,7
226,1.611111,18.333334,-9.777778,2.303853,7
216,0.833333,11.111111,-5.888889,2.079295,7
220,3.666667,11.555555,-4.888889,2.09315,7
235,1.055556,12.777778,-7.222222,2.310758,7
245,1.055555,21.444445,-12.666667,2.432783,7
215,4.722222,29.444445,-17.777779,2.561049,7
182,0.611111,24.666666,-9,2.271693,7
165,2.444444,16.777779,-6.888889,2.593543,7
233,1.166666,17,-11.111111,2.49158,7
248,2.111111,32.333336,-11,2.285098,7
197,4.944445,27.555555,-11.444445,2.243094,7
184,0.833333,19.333334,-5.666666,1.937892,7
249,1.5,18.11111,-11.888889,2.743555,7
246,2.999999,22.88889,-9.888889,2.232849,7
218,1.166667,17.777779,-9.111111,2.382684,7
215,2.5,30.666666,-17.11111,2.471757,7
186,1.5,16.11111,-8.222222,2.31952,7
156,2.055556,21.777779,-10.444445,2.363581,7
157,2.111111,23.88889,-9.666667,2.405202,7
185,1.944444,24.222221,-12,2.361827,7
211,1.611111,17.777779,-7.888889,2.292041,7
236,3.333333,18.444445,-8.888889,2.7898,7
187,2.055556,15.888889,-6.888889,2.156639,7
246,5.833334,34.11111,-14.333333,2.214011,7
176,1,23.333334,-10.111111,2.332243,7
215,3.388889,21.444445,-8.222222,2.266094,7
168,0.666666,31.444445,-12.666667,2.302124,7
249,4.555555,23.666666,-10,2.214996,7
183,2.277777,23.222221,-11.888889,2.428022,7
243,2,18,-10.333333,2.368311,7
235,1.722222,15.777778,-10,2.316242,7
221,1.444444,19.11111,-10.222222,2.317212,7
195,0.611111,20.333334,-4.777778,1.94304,7
209,0.722222,29,-14.555555,2.389391,7
245,2.222222,18.444445,-9.333333,2.395431,7
215,1.611111,22.88889,-8.555555,2.105197,7
247,2.666667,12.444445,-6.333334,2.117886,7
233,1.722223,33.444447,-14.777778,2.38935,7
227,1.888889,17.444445,-9.555555,2.291847,7
195,0.611111,20.333334,-4.777778,1.94304,7
229,3.444445,18.333334,-7.888889,2.350437,7
221,1.444444,19.11111,-10.222222,2.317212,7
177,0.888889,20.777779,-11.111111,2.462118,7
246,1.833333,20.444445,-8.444445,2.170543,7
242,4.666667,30.555555,-14.555555,2.395778,7
191,3.111111,18.555555,-9.222222,2.545329,7
244,3.611111,9.555555,-3.222222,2.340587,7
226,1.611111,21.777779,-4.111111,1.82234,7
202,1.611111,18.555555,-9.333333,2.522748,7
201,1.055556,16.333334,-6,1.909255,7
165,1.777778,22.666666,-13.333333,2.471197,7
238,1.444444,19.11111,-7.555555,2.046683,7
158,1.888889,27.88889,-17.222221,2.624707,7
184,0.777778,15.888889,-6.222222,2.128646,7
242,2.444445,17.444445,-10.444445,2.835614,7
199,1.277778,17.88889,-10.222222,2.634176,7
201,2.055556,24.777779,-11.666667,2.176993,7
240,2.444444,18.555555,-9.777778,2.392487,7
236,3.777777,22.222221,-11.111111,2.306678,7
188,2.333333,19.88889,-7.222222,2.20467,7
175,2.833333,20.11111,-8.777778,2.242196,7
181,0.888889,25.11111,-12.111111,2.420823,7
245,2.166667,14.666667,-6.888889,2.069452,7
214,1.277778,10.666667,-5.444445,2.058329,7
245,3.166667,7,-0.555556,1.756645,7
215,2.555556,24.555555,-11.555555,2.224013,7
170,0.944444,30.88889,-16,2.604013,7
198,1.5,19.777779,-7.333334,2.055672,7
222,1.611111,20.11111,-9.888889,2.280922,7
238,2.166667,17.444445,-10.777778,2.508226,7
220,3.666667,11.555555,-4.888889,2.09315,7
241,1.555556,18.11111,-10.333333,2.544142,7
208,0.611111,20.777779,-10.222222,2.391996,7
218,1.166667,17.777779,-9.111111,2.382684,7
215,4.722222,29.444445,-17.777779,2.561049,7
166,2.444445,22.222221,-13.888889,2.515826,7
219,2.833333,8.333334,-4.444445,2.148363,7
201,2.444445,25.11111,-13.444445,2.389747,7
237,0.555555,11.777778,-4.333334,1.946502,7
173,1.444445,24.777779,-8.333333,2.099557,7
189,1.222222,18.666668,-6.111111,1.910864,7
162,1.444444,29.555555,-16.333334,2.769038,7
201,3.111111,26.88889,-13.888889,2.467938,7
163,2.5,25.333334,-7.111111,2.001681,7
224,3.055556,27.555555,-14.444445,2.304153,7
250,1.444444,13.777778,-8,2.192935,7
170,1.11111,24.666666,-13.333333,2.504391,7
167,7.555555,13.777778,-7.222222,-3.015081,7
219,3.222222,19.11111,-8.666667,2.0861,7
247,2.222222,15.888889,-9.222222,2.55309,7
211,1.666667,18.666668,-9,2.554965,7
179,1.555556,16.222223,-6.111111,2.04457,7
181,1.5,16.222223,-8,2.206642,7
222,1.166667,16.11111,-5.444445,1.870487,7
170,1.222222,19.555555,-10.888889,2.737074,7
245,2.277778,21.222221,-8.444445,2.198051,7
224,3.611111,20.555555,-10.555555,2.298255,7
178,5,23.555555,-7.666666,2.274128,7
193,0.888889,19.11111,-8.333333,2.210055,7
184,0.777778,15.888889,-6.222222,2.128646,7
215,0.5,11.222222,-5.444445,1.991157,7
189,1.166667,16.444445,-7.666666,2.194143,7
248,1.666667,17.666668,-8.666667,2.341677,7
187,0.833333,19.666668,-6,2.038483,7
226,1.111111,24.222221,-12,2.27303,7
161,1.611111,25,-11.777778,2.292736,7
219,2.111111,19.666668,-10.333333,2.358696,7
249,2.888889,10.111111,-1.666667,1.917421,7
216,2.166666,19.11111,-11,2.447547,7
200,0.444444,11.444445,-5.777778,2.10726,7
152,2.777777,29.666666,-16.11111,2.731134,7
160,3.055555,33.333336,-20.777779,2.827106,7
181,1.277778,24,-11.555555,2.458471,7
220,2.277778,8.333334,-2.333333,1.984366,7
223,3.555556,18.444445,-3.777778,1.910945,7
246,2.722222,29.88889,-11.777778,2.158915,7
212,1.555556,11.333333,-6.111111,2.242649,7
211,1.666667,18.666668,-9,2.554965,7
218,1.611111,19.11111,-9.111111,2.362146,7
201,0.944444,11.555555,-4.666666,1.982987,7
216,2.722223,20.555555,-10.888889,2.284571,7
244,3,17.11111,-5.777778,1.987902,7
233,2.111111,19.555555,-5.777778,1.950405,7
210,1.5,17.333334,-7.555555,2.043726,7
217,3.944444,18.88889,-9.333333,2.363871,7
224,2.333334,19.222221,-4.222222,1.860191,7
235,1.944445,32.555557,-14.333333,2.356024,7
164,3.222223,25.555555,-14.111111,2.459806,7
156,2,24,-14.444445,2.47582,7
237,1,8.888889,-4.666666,2.097231,7
180,1.722222,17.777779,-7.444445,2.212898,7
194,2.277778,26.11111,-10.888889,2.224382,7
184,2.666667,18.11111,-6.555555,2.080445,7
164,1.277778,14.444445,-6.333334,2.291118,7
238,2.333333,13.888889,-7.777778,2.126063,7
156,1.055555,29.555555,-21.11111,2.84342,7
162,1.944445,29.88889,-14.888889,2.557389,7
227,3.166667,17.333334,-11.555555,2.707051,7
162,2.666667,23.88889,-9.666667,2.291415,7
187,3.555555,25.11111,-12,2.254303,7
243,2.555556,9.444445,-4.111111,2.033629,7
211,2,17.222223,-8.555555,2.441017,7
210,1.833333,19.88889,-11.666667,2.461599,7
246,2.666666,20,-10.333333,2.395692,7
187,1.444444,19.222221,-6.222222,1.941465,7
196,1.333333,18.11111,-5.444445,1.956772,7
176,2.722222,29,-9.888889,2.126901,7
185,1.444445,14.333333,-7.888889,2.36281,7
235,5.277778,18.222221,-9.222222,2.586018,7
222,1.777778,17.555555,-9.666667,2.557309,7
185,0.944444,24.666666,-13.111111,2.451836,7
195,2.944445,20.11111,-9.222222,2.193764,7
174,1.722222,17,-7.777778,2.377854,7
206,2.166667,20.11111,-7.555555,2.252368,7
203,1.944444,18.222221,-7.222222,1.986748,7
176,2.388889,27.777779,-9.555555,2.179845,7
208,2.444444,20,-8,2.112617,7
