@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-5 numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
88,0,0.833333,18.222221,29.333334,-8.666667,-2.20829,5
134,0,0.944444,1,4.666667,-4.333334,-2.013143,5
113,0,1.222222,24.333334,34.88889,-7.666666,-2.236251,5
133,0,0.5,3.666667,9,-5.777778,-2.048,5
108,0,0.666667,13.555555,23.444445,-9.444445,-2.117648,5
134,0,0.277778,4.666667,11.222222,-5.888889,-2.138459,5
92,0,1,11.666667,22.666666,-10.555555,-2.113273,5
137,0,0.611111,0.333333,1.777778,-1.888889,-2.007606,5
62,0,0.666667,4.111111,11.444445,-8.222222,-2.034152,5
107,0.111111,2.055556,11.777778,25.777779,-12.222222,-2.159464,5
140,0,0.611111,0.222222,0.777778,-0.555556,-2.094395,5
139,0,0.111111,0,3.888889,-3.888889,-2.094395,5
153,0,0,0,0,0,0,5
119,0,1.222222,5.888889,13.666667,-6.888889,-2.142708,5
64,0,1.833333,6.111111,12.555555,-8,-1.965246,5
153,0,0.055556,3,3.888889,-0.444444,-2.221716,5
84,0,0.444445,13,24.88889,-10.555555,-2.152852,5
144,0,0,0,0,0,0,5
150,0,0,0,0,0,0,5
90,0.111111,1.833333,11.888889,25.777779,-13,-2.125976,5
142,0,2,0.888889,3.666667,-2.777778,-2.094395,5
115,0,0.166667,0.444444,2.888889,-2.666667,-2.065536,5
136,0,0.833333,0.666667,4.888889,-4.222222,-2.094395,5
90,0,0.833333,17.333334,34.444447,-14.222222,-2.182442,5
96,0,0.666666,15.222222,28.444445,-13.444445,-2.086083,5
133,0,2.722222,1.222222,5,-2.444444,-2.208419,5
141,0,0.166667,0,2.333334,-2.333333,-2.094395,5
91,0,0.388889,17.777779,34.88889,-13.555555,-2.202425,5
145,0,0.222222,0.333333,1.222222,-1.333333,-1.920944,5
114,0,0.611111,11.444445,25,-12.222222,-2.141659,5
89,0,6.166666,13,24.555555,-10.666667,-2.129746,5
154,0,0.777778,1,3.555556,-3.222222,-1.988202,5
135,0,0.111111,0.777778,3,-3.777778,-1.822214,5
130,0,2.611111,1,3.222222,-2.222222,-2.094395,5
131,0,0,0,0,0,0,5
154,0.111111,1.277778,4.333334,10.777778,-6.444445,-2.087985,5
113,0,0.666667,24.88889,37,-9.666667,-2.199825,5
141,0.111111,0.777778,6,16.555555,-8.555555,-2.191662,5
94,0,0.222222,0.222222,3.222222,-3.222222,-2.071242,5
67,0,0.222222,0.777778,1.111111,-1.222222,-1.512684,5
93,0,1.055556,15.111111,28.88889,-12.666667,-2.136215,5
89,0,6.166666,13,24.555555,-10.666667,-2.129746,5
141,0,0.111111,0,0.222222,-0.222222,-2.094395,5
108,0.111111,2.111111,11.333333,20.555555,-8.555555,-2.127161,5
155,0,10.777778,5.333334,11,-5.222222,-2.115567,5
137,0,0.666667,1.555556,6.333334,-5,-2.075071,5
115,0,0.388889,19.444445,29.444445,-8.888889,-2.14867,5
130,0,0,0,0,0,0,5
137,0,8.444445,18.666668,36.555557,-13.666667,-2.213033,5
95,0,0.222222,2.111111,2.555556,-1.111111,-1.628908,5
61,0,0.722222,4.444445,12.333333,-8.333333,-2.068204,5
136,0,0.833333,3.666667,10.666667,-5.888889,-2.175296,5
61,0,0.5,4.666667,12.222222,-8.222222,-2.048717,5
110,0,0.444444,27.222221,39.333336,-9.888889,-2.187242,5
154,0,0.388889,0,0.777778,-0.777778,-2.094395,5
140,0,0.277778,3.666667,9.444445,-6,-2.072268,5
110,0,0.777778,2.777778,7.444445,-5.333334,-2.021228,5
36,0,0,0,0,0,0,5
118,0,1.222222,15.555555,26.555555,-9.888889,-2.14718,5
62,0,0.444444,4.111111,11.444445,-8,-2.048717,5
155,0,18,13,18.666668,-9,-1.797435,5
86,0,3.055555,4.666667,10.888889,-6.444445,-2.054475,5
141,0,0.444444,3.111111,8.777778,-5.888889,-2.075071,5
137,0,1.388889,0.666667,3.777778,-3.333333,-2.071242,5
152,0,1.222222,1,2.888889,-2.555556,-1.933239,5
98,0,1.222222,16.88889,30.444445,-12.888889,-2.118236,5
93,0,1.055556,9.888889,22.88889,-11.888889,-2.137493,5
68,0,1.055556,5.666666,10.333334,-6.666666,-1.780255,5
34,0,0.444445,10.777778,21,-8.666667,-2.162383,5
89,0,0.333333,14,25.777779,-11.333333,-2.113032,5
83,0,0.222222,12.888889,24.88889,-10.888889,-2.143761,5
139,0,0.722222,1.888889,8.555555,-6.222222,-2.127586,5
120,0.111111,2.222222,17.555555,28.666666,-9.333333,-2.177417,5
90,0,0.555556,4.666667,11.222222,-8.111111,-1.987466,5
144,0,0,0,0,0,0,5
80,0,2.777778,11.888889,23.222221,-10.222222,-2.142269,5
88,0,0.333333,5.111111,12.222222,-8,-2.035769,5
91,0,0.611111,7.555555,20.666668,-11.777778,-2.147571,5
131,0,0,0,0,0,0,5
154,0,0.444444,0.222222,1.888889,-2.111111,-2.01751,5
90,0,0.722222,2.777778,10,-7.444445,-2.073429,5
152,0,2.111111,1,2.444444,-1.888889,-2.000272,5
155,0,9.944445,7.777778,17.555555,-8.222222,-2.140531,5
131,0,0,0,0,0,0,5
134,0,0.722222,1,4.666667,-4.333334,-2.013143,5
35,0,0.388889,10.333334,19.222221,-7.777778,-2.153332,5
133,0,0.222222,1,3.555556,-4.333334,-1.822563,5
140,0,0.666667,2.666667,5,-3.666667,-1.853161,5
149,0,0.111111,0,0.111111,-0.111111,-2.094395,5
93,0,0.222222,13.222222,27.11111,-13.444445,-2.110457,5
134,0,0.944444,1,4.666667,-4.333334,-2.013143,5
152,0,0,0,0,0,0,5
139,0,0.222222,0.888889,3.222222,-4.111111,-1.803071,5
144,0,0.333333,0.111111,1.111111,-1,-2.094395,5
86,0,0.388889,13.222222,24.666666,-10.777778,-2.123611,5
133,0,0.055556,0,0.888889,-0.888889,-2.094395,5
83,0,5.833334,6,17,-9.666667,-2.150257,5
133,0,0.5,3.666667,9,-5.777778,-2.048,5
134,0,1.055556,1,6.111111,-5.333334,-2.071242,5
136,0,1.166667,0.666667,5.777778,-4.666666,-2.130339,5
153,0,1.111111,5.333334,13.444445,-6.333334,-2.14389,5
89,0,3.277778,12.888889,24.444445,-11.111111,-2.11184,5
61,0,0.555556,4.555555,12,-8.333333,-2.039459,5
111,0,0.555555,24.555555,35.88889,-8.888889,-2.202667,5
91,0,0.555555,4.555555,9.777778,-7,-1.93491,5
12,0,4.5,8.444445,17.666668,-9.666667,-2.064482,5
58,0,0.444445,5.555555,14.111111,-9,-2.068564,5
135,0,0.166667,0,0.444444,-0.444444,-2.094395,5
30,0,3,4.777778,11.666667,-7.111111,-2.047276,5
93,0,0.388889,10.444445,23.444445,-12.777778,-2.102707,5
142,0,0.222222,0.111111,3.555556,-3.666667,-2.056155,5
112,0.111111,0.555556,12.111111,23.88889,-10.888889,-2.133313,5
94,0,0.833333,16.88889,30.444445,-13.333333,-2.100966,5
131,0,1.777778,0.777778,2.777778,-2.222222,-2.051344,5
84,0,0.388889,13,24.777779,-10.666667,-2.143897,5
145,0,0,0,0,0,0,5
115,0,0.444444,10.666667,22.222221,-10.222222,-2.151625,5
116,0,0.777778,17.88889,29.555555,-10.555555,-2.144778,5
33,0,4.333334,6.444445,13.111111,-6.222222,-2.056119,5
135,0,0.611111,24,43.11111,-14.222222,-2.227801,5
104,0,2.833333,16.333334,26.11111,-8.666667,-2.150638,5
86,0,0.333333,7.555555,20.444445,-12,-2.128362,5
141,0,0,0,0,0,0,5
138,0,0.222222,0.444444,3.222222,-3.666667,-1.949167,5
82,0,2.5,11.888889,21.666666,-9.333333,-2.102722,5
141,0,0.333333,0,0.555556,-0.555556,-2.094395,5
138,0,7.833334,8.222222,19.222221,-9.222222,-2.172099,5
155,0,10.777778,5.333334,11,-5.222222,-2.115567,5
148,0,0.055556,0,0.111111,-0.111111,-2.094395,5
110,0,2.111111,23,40.444443,-14.555555,-2.182018,5
148,0.111111,1.111111,1.111111,3.222222,-2.333333,-2.04515,5
116,0,0.166667,13.555555,23.222221,-9.222222,-2.121175,5
89,0,0.944445,0.777778,4.111111,-3.777778,-2.042259,5
31,0,5.055555,8.333334,16.555555,-7.111111,-2.171949,5
61,0,0.5,4.666667,12.222222,-8.222222,-2.048717,5
91,0,0.5,11,21,-9.333333,-2.128465,5
112,0,0.555555,24.555555,36.22222,-9.222222,-2.200156,5
89,0,1.111111,6.333334,13,-7.333334,-2.043884,5
154,0,0.055556,0,0.222222,-0.222222,-2.094395,5
104,0,5.611111,16,23.333334,-6.888889,-2.113918,5
152,0,1.222222,1,2.888889,-2.555556,-1.933239,5
82,0,2.722222,11.666667,22.444445,-9.222222,-2.170632,5
142,0,0,0,0,0,0,5
105,0,1.5,19.11111,29.555555,-9.777778,-2.125548,5
145,0,0,0,0,0,0,5
92,0,0.555555,12.888889,25.777779,-12.444445,-2.11184,5
139,0,0.277778,3.222222,9.555555,-7,-2.04457,5
140,0,0.222222,0,0.777778,-0.777778,-2.094395,5
94,0,0.611111,5.888889,15.222222,-8.666667,-2.12934,5
111,0,0.555555,24.555555,35.88889,-8.888889,-2.202667,5
94,0,0.222222,0.222222,3.222222,-3.222222,-2.071242,5
115,0,3.666666,23.11111,40.11111,-12.777778,-2.218655,5
135,0,0.833334,20.222221,37,-13,-2.211986,5
58,0,0.277778,6,14.555555,-8.555555,-2.085342,5
150,0,0,0,0,0,0,5
61,0,0.722222,5.888889,14.333333,-8,-2.121837,5
131,0,0,0,0,0,0,5
133,0,0.222222,0.333333,1.777778,-1.888889,-1.999063,5
154,0,0.111111,0,0.222222,-0.222222,-2.094395,5
130,0,0.222222,0.666667,2.888889,-3.555556,-1.861154,5
134,0,0.611111,1.111111,6.444445,-4.888889,-2.133095,5
142,0,0.111111,0,0.333333,-0.333333,-2.094395,5
133,0,0.444445,6.222222,16.666668,-9.555555,-2.138743,5
141,0,0,0,0,0,0,5
63,0,0.444445,4,10.555555,-7.222222,-2.04457,5
135,0,0.222222,0.777778,3.333333,-3.888889,-1.880724,5
134,0,0.833333,0.666667,4,-4,-2.013143,5
110,0,0.222222,6.111111,15.888889,-9.333333,-2.120265,5
95,0,1.333333,6.777778,10.777778,-6.888889,-1.749258,5
68,0,0.166667,2.111111,2.888889,-1.222222,-1.861154,5
144,0,0,0,0,0,0,5
93,0,0,0,0,0,0,5
140,0,0.444444,0.777778,1.888889,-1.777778,-1.838877,5
138,0,0.055556,1,3.111111,-4.111111,-1.755017,5
112,0,0.5,19.444445,32.333336,-13.111111,-2.085248,5
90,0,3.611111,15.666667,29,-13.111111,-2.101515,5
113,0,1,24.444445,43.77778,-14,-2.238803,5
95,0,0.388889,15.555555,28.777779,-11.888889,-2.146185,5
94,0,0.444445,16,28.777779,-13,-2.084893,5
134,0.111111,1.111112,20.333334,37.444443,-13.111111,-2.21646,5
92,0,0.444444,7.555555,20.555555,-11.888889,-2.137851,5
145,0,1.777778,2.333334,5.777778,-3.888889,-2.036506,5
180,0,7.333333,28.666666,37.77778,-10.666667,-2.021032,6
209,0,4.555556,43,60.77778,-18.666666,-2.06698,6
197,0.111111,1.277779,56.22222,77.77778,-22.666666,-2.06802,6
200,0,3.444445,49,70.22222,-21.88889,-2.080206,6
181,0,4.166667,52.333332,74.22222,-25.222221,-2.020865,6
185,0,9.888888,27.777779,37,-9,-2.45058,6
183,0,3.388888,48.88889,66.55556,-22.11111,-1.974959,6
190,0,1.611111,44.77778,60.666668,-19.444445,-1.987599,6
163,0,18.777777,35.22222,48.88889,-8.111111,-2.388454,6
162,0,12.388888,37.444443,54.666668,-11.888889,-2.386671,6
190,0,2.888889,46.88889,65,-20.333334,-2.03483,6
193,0,3.388888,37.88889,50.666668,-15.444445,-1.992997,6
193,0,2.222222,53.666668,76.55556,-22.222221,-2.109375,6
196,0.111111,2.222222,55,75.66667,-22.444445,-2.048736,6
192,0.111111,6.166667,52.555557,74.77778,-24.666666,-2.038177,6
191,0,6.000001,52.444443,76.22222,-24.444445,-2.077651,6
190,0.111111,1.555556,44.88889,62.333332,-19,-2.048697,6
201,0,5.555555,35.77778,49,-12.555555,-2.175826,6
196,0,4.444444,45.333332,63.333332,-19.11111,-2.059262,6
190,0,1.611111,44.77778,60.666668,-19.444445,-1.987599,6
186,0,6.055555,45.666668,60.22222,-17.222221,-2.028812,6
181,0,2.555556,53.666668,75.66667,-24.222221,-2.044563,6
191,0,2.888887,54.444443,78.111115,-25.444445,-2.05611,6
202,0,1.888889,55,76,-23.222221,-2.043538,6
195,0,3.722222,42.444443,58.77778,-17.666666,-2.051671,6
162,0,13.388888,36.444443,51.333332,-10.222222,-2.327482,6
189,0,2.666667,30.11111,42.77778,-14,-2.044277,6
198,0,4.833334,53.11111,74,-22.666666,-2.050575,6
175,0,7.166668,50.77778,72.77778,-23.555555,-2.05935,6
161,0,11.500001,35.77778,51.444443,-10.777778,-2.338974,6
180,0,3.333333,54.88889,77.55556,-24.88889,-2.044179,6
184,0.111111,3.611111,41.77778,54.444443,-17.333334,-1.930196,6
194,0,4.611112,53.444443,76.111115,-24,-2.060549,6
189,0,3.166667,45.11111,60.88889,-20,-1.973221,6
182,0,3.999999,52.555557,72.55556,-24.88889,-1.978495,6
182,0,2.111111,40.22222,52.555557,-17.222221,-1.917349,6
177,0,8.333332,29,40.666668,-11.666667,-2.10084,6
189,0,5.833334,28.444445,38,-11.111111,-2.020345,6
183,0,4.055555,50.444443,70,-23.333334,-1.997577,6
191,0,2.833331,55.11111,79.55556,-26,-2.062286,6
187,0,2.111111,52.666668,74.111115,-24.11111,-2.03348,6
190,0,2.277778,53.444443,75.55556,-24.333334,-2.043617,6
161,0,11.5,35.333336,49.666668,-12.333333,-2.198939,6
196,0,2.277777,42.666668,58.77778,-17.666666,-2.045996,6
177,0,8.499999,28.444445,40.333336,-11.666667,-2.121237,6
188,0,1.388889,27.555555,38.11111,-12.333333,-2.016443,6
184,0,5.833333,43.88889,58.666668,-18.11111,-1.986776,6
197,0,4.944445,44.666668,62.22222,-18.666666,-2.071221,6
185,0.111111,2.277779,44.11111,57.333332,-16.555555,-1.982099,6
201,0,5,51.444443,68.66667,-21.666666,-1.969456,6
177,0,1.666666,45,61,-21.333334,-1.942662,6
192,0,7.444444,47.333332,65,-16.333334,-2.164195,6
173,0,9,39.555557,52.88889,-15.777778,-1.998857,6
190,0,1.388889,47.333332,64.55556,-21.222221,-1.985899,6
193,0,1.833333,54.77778,78.77778,-24.444445,-2.084935,6
182,0,8.666666,27.222221,35.444447,-9.333333,-2.217735,6
188,0,2.333333,49.666668,69.111115,-21.666666,-2.039667,6
173,0.111111,3.611111,48.555557,69.55556,-23.222221,-2.04172,6
189,0,3.777777,51.333332,72.44444,-20.88889,-2.101326,6
196,0,1.388889,47.333332,65.66667,-19,-2.079185,6
187,0,3.055555,44.11111,59.88889,-20.88889,-1.947472,6
161,0,11.5,35.333336,49.666668,-12.333333,-2.198939,6
210,0,4.444444,45.444443,64.333336,-21.555555,-2.020895,6
185,0,1.222222,52.22222,73.44444,-22.11111,-2.073869,6
174,0.111111,3.166667,49.444443,70.88889,-23.88889,-2.037351,6
197,0,4.555556,49.11111,69.55556,-23.333334,-2.024321,6
198,0,3.055555,51.444443,71.888885,-21.555555,-2.064888,6
190,0,1.611111,44.77778,60.666668,-19.444445,-1.987599,6
196,0,6.888888,46.88889,65,-20.777779,-2.022599,6
201,0,4.444444,52.88889,72.22222,-23.11111,-1.997736,6
175,0,5.666666,29,41,-12,-2.091209,6
192,0.111111,4.333334,50.333332,72.111115,-24.88889,-2.024748,6
203,0,3.444445,52.444443,71.66667,-21.444445,-2.034642,6
186,0.111111,2.055555,44.11111,60.444443,-20.777779,-1.968511,6
186,0,3.555556,31.222221,43.88889,-13.555555,-2.060122,6
186,0,6.833334,27.555555,37.88889,-11.666667,-2.046307,6
185,0,2.5,45.444443,61.333332,-19,-2.007175,6
174,0,1.388889,50.444443,73.22222,-23.88889,-2.069045,6
182,0,3.611111,31.444445,42.88889,-13.444445,-2.001125,6
184,0,9.388888,28.444445,37.11111,-9.555555,-2.16033,6
183,0.111111,1.555555,40.22222,52,-17.555555,-1.887731,6
210,0,5.722222,44.22222,62.22222,-20.88889,-2.014434,6
198,0,5.666666,51.88889,72.333336,-22.666666,-2.035874,6
190,0,4.555555,51.666668,71.111115,-19.666666,-2.102898,6
190,0,2.611111,47.333332,66.88889,-21.11111,-2.052546,6
176,0,5.055555,46.333332,67,-22.444445,-2.051636,6
187,0,6.222222,49.88889,69.66667,-21.777779,-2.04388,6
191,0,2.333333,44,60.555557,-18.333334,-2.040515,6
186,0,2.999999,44,58.88889,-19.333334,-1.956023,6
205,0,3.333334,44.88889,61.77778,-18.444445,-2.044653,6
178,0,8,29.666666,41.88889,-12.666667,-2.103758,6
196,0,7.388889,56,79.111115,-24.222221,-2.070441,6
160,0,2.166668,37.11111,57.11111,-19.11111,-2.113792,6
162,0,14.944444,34.444447,49.444443,-9,-2.573635,6
161,0,11.5,36.88889,51.666668,-11.444445,-2.395566,6
189,0,2.444445,45.77778,63.333332,-20.666666,-2.008931,6
204,0,2.166667,50.88889,71.22222,-22.777779,-2.037372,6
190,0,2.055556,44.22222,60,-19.333334,-1.986307,6
161,0,9.222222,38,54.555557,-13.222222,-2.238293,6
182,0,4.166666,51.88889,72.44444,-25,-1.99159,6
205,0,2.388889,49.77778,69.77778,-22.222221,-2.038263,6
192,0.111111,4.944445,51.77778,72,-22.666666,-2.034048,6
192,0.111111,5.944445,53.444443,76.44444,-24.777779,-2.055457,6
199,0,4.666666,50.555557,71,-22.666666,-2.040866,6
206,0,5.611111,50.444443,72.111115,-21.88889,-2.085934,6
186,0,2,45.11111,61.11111,-21.555555,-1.940813,6
163,0,18.888887,33.77778,47.555557,-8.222222,-2.395213,6
161,0,8.999999,36,52.22222,-12.444445,-2.282295,6
193,0,4.055555,43.333332,61.22222,-19,-2.065421,6
188,0,3.611111,45.444443,62,-19.88889,-1.995072,6
194,0,5.388889,37.11111,50.444443,-14.888889,-2.037568,6
196,0,3.444445,44.333332,61.444443,-18,-2.063864,6
185,0,3.111111,44,60.666668,-19.777779,-2.006186,6
186,0.111111,1.777777,43.77778,59.88889,-20.333334,-1.973056,6
191,0,3.277778,52.88889,74.77778,-24.555555,-2.03548,6
185,0.111111,3.111111,43.88889,58.22222,-19.444445,-1.937924,6
200,0,3.777779,54.11111,76.44444,-25.444445,-2.026586,6
185,0,5.777777,40.666668,55,-17.222221,-2.004988,6
193,0,4.611111,37.444443,50,-15.222222,-1.995801,6
195,0,2.388889,39.666668,55.555557,-15.222222,-2.118572,6
183,0,6.333334,29.444445,39.11111,-12.111111,-1.970772,6
195,0.111111,3.500001,42.77778,58.555557,-17.555555,-2.038956,6
200,0,4.833333,47.88889,69,-22.444445,-2.065663,6
184,0,10.611111,28.777779,38,-10.111111,-2.215464,6
184,0,10.611111,28.777779,38,-10.111111,-2.215464,6
176,0,3.444444,47.11111,67.66667,-22.333334,-2.052258,6
182,0.111111,7,37.22222,47.333332,-14.555555,-1.868277,6
172,0,6.666666,40.333336,54.666668,-16.333334,-2.052453,6
183,0,3.388888,48.88889,66.55556,-22.11111,-1.974959,6
193,0,4.833334,40.88889,55.333332,-17.333334,-2.000118,6
188,0,3.111112,29.666666,41.333336,-13,-2.04072,6
194,0,2.444444,44.22222,62.444443,-19.333334,-2.064277,6
190,0,6.111111,51,70,-19,-2.112087,6
188,0,1.111111,53.555557,74.888885,-23.333334,-2.047211,6
181,0,4.777777,37.77778,49.555557,-14.444445,-1.998368,6
197,0.111111,1.277779,56.22222,77.77778,-22.666666,-2.06802,6
193,0,2.222222,53.666668,76.55556,-22.222221,-2.109375,6
189,0,3.777777,51.333332,72.44444,-20.88889,-2.101326,6
182,0,2.555556,42.666668,56.333332,-18.777779,-1.930048,6
188,0,4.611111,53.77778,76,-22.88889,-2.079095,6
182,0.111111,2.500002,41.666668,54.333332,-18,-1.910677,6
182,0,3.611111,31.444445,42.88889,-13.444445,-2.001125,6
172,0,9.166667,38,51.22222,-13.666667,-2.126558,6
185,0,3.111111,44,60.666668,-19.777779,-2.006186,6
195,0,2.999999,42.77778,59.666668,-17.333334,-2.081095,6
182,0,2.722223,48.555557,67.22222,-22.222221,-2.004082,6
190,0,2.055556,42,57.77778,-18,-2.025133,6
162,0,14.166667,34.88889,50.11111,-9.222222,-2.555683,6
159,0,14.833333,31.333334,46.22222,-12.888889,-2.316872,6
195,0,3.833334,42.555557,59.22222,-17.777779,-2.056734,6
192,0.111111,4.388889,41.11111,57.666668,-18.11111,-2.047243,6
203,0.111111,5.444445,47.666668,67.66667,-22,-2.040013,6
189,0,12.388889,21.11111,29.333334,-9.777778,-2.01975,6
199,0,5.611111,49.11111,69.77778,-22.666666,-2.045431,6
189,0,11.722221,23.444445,33,-10.666667,-2.101002,6
162,0,13.944444,35,51.11111,-10.333333,-2.494607,6
189,0,5.888889,26.777779,36.555557,-12.222222,-1.954574,6
195,0,4.111111,42.444443,58.88889,-17.777779,-2.052705,6
188,0,7.38889,27.444445,37.77778,-12.111111,-2.014509,6
185,0,6.222221,29.222221,39.666668,-11.333333,-2.085272,6
184,0,2.777777,45.88889,62.333332,-21.11111,-1.96448,6
190,0,5.055556,44.88889,63.22222,-17.88889,-2.11269,6
179,0,4.555556,31.333334,44.11111,-13.444445,-2.0752,6
182,0,3,49.555557,68.111115,-22.555555,-1.989221,6
201,0,5.222221,47.11111,67.22222,-20.777779,-2.075226,6
190,0,2.5,28,40.11111,-14.333333,-2.008381,6
184,0.111111,2.499999,51.22222,69,-23.11111,-1.958014,6
193,0,2.888889,53.11111,75.111115,-24,-2.047766,6
200,0,2.5,40.666668,55.77778,-17.555555,-2.016646,6
173,0.111111,2.388888,49.88889,71.55556,-23.666666,-2.048199,6
196,0,3.555556,42.11111,58.22222,-17.88889,-2.039491,6
192,0,2.555555,42.333336,59.22222,-19.555555,-2.020234,6
178,0.111111,1.111109,52.444443,75.22222,-25.222221,-2.040554,6
185,0,3.055555,45.333332,59.555557,-18.666666,-1.95277,6
180,0,9.166667,27.444445,36.333336,-9.111111,-2.217095,6
187,0,3.055555,44.11111,59.88889,-20.88889,-1.947472,6
189,0,2.611111,29,40.666668,-12.333333,-2.064273,6
192,0,4.388889,40.555557,58.11111,-20.222221,-2.016578,6
187,0,2.666667,43.333332,60.11111,-20.11111,-1.998547,6
200,0,1.777778,41.333336,56.555557,-17,-2.038016,6
188,0,5.111111,26.88889,36.444443,-10.222222,-2.083566,6
193,0,3.388888,37.88889,50.666668,-15.444445,-1.992997,6
194,0,3.833333,43,60.333332,-18.222221,-2.071876,6
207,0,6.444444,50.444443,70.111115,-20.777779,-2.062724,6
187,0,2.333334,49,68,-22.333334,-2.009615,6
201,0,2.833333,39.22222,53.88889,-15.555555,-2.06786,6
188,0,1.999999,45,62.11111,-20.222221,-2.00738,6
208,0,6.333334,48.22222,70.333336,-21.88889,-2.094585,6
176,0,1.000001,46,62.333332,-20.333334,-1.98088,6
195,0,4.055555,54.666668,76.66667,-24.444445,-2.037116,6
202,0,1.499999,53.666668,74.888885,-22.777779,-2.060614,6
180,0,3.833332,45.22222,62.333332,-20.222221,-2.008719,6
188,0,5.111111,26.88889,36.444443,-10.222222,-2.083566,6
195,0,2,41.11111,57.333332,-16,-2.101377,6
181,0.111111,3.000001,43,56.88889,-18.333334,-1.949088,6
196,0,2.222222,41.77778,58.555557,-17.444445,-2.074616,6
183,0.111111,4.666666,49.666668,69.66667,-23.555555,-2.005196,6
190,0,2.500001,29.333334,41.11111,-13.555555,-2.020042,6
180,0,3.111111,44.11111,59,-18,-1.996042,6
194,0,2.277778,44.444443,61.666668,-19.88889,-2.021838,6
201,0,5.555555,35.77778,49,-12.555555,-2.175826,6
185,0,6.222221,29.222221,39.666668,-11.333333,-2.085272,6
195,0.111111,3.166667,55.11111,76.55556,-24.555555,-2.020938,6
191,0,3.277778,52.88889,74.77778,-24.555555,-2.03548,6
180,0,3.833332,45.22222,62.333332,-20.222221,-2.008719,6
191,0,1.444445,54.77778,76.66667,-24.333334,-2.041277,6
182,0,2.944445,40.333336,52.555557,-17.11111,-1.919167,6
177,0,1.666667,46.333332,63.11111,-21.88889,-1.956005,6
191,0,5.722222,43.88889,58.666668,-18.333334,-1.964901,6
191,0,2.944444,44.666668,59.77778,-18.222221,-1.998993,6
198,0,5.111111,45.555557,64.22222,-19.333334,-2.072616,6
186,0,5.5,48.22222,65.88889,-21.666666,-1.988249,6
159,0,14.833333,31.333334,46.22222,-12.888889,-2.316872,6
182,0,2.277777,31.555555,42.22222,-14.222222,-1.943038,6
162,0,14.055556,34.666668,49.22222,-9.888889,-2.341198,6
187,0,1.833333,53.666668,74.77778,-22.666666,-2.058211,6
185,0,1.944444,50.11111,71.111115,-21.222221,-2.088855,6
177,0,2.166667,44.22222,59.333332,-20.222221,-1.940423,6
194,0,3.222223,40.22222,55.444443,-16.555555,-2.046998,6
182,0,3.611111,31.444445,42.88889,-13.444445,-2.001125,6
191,0,5.222223,52.333332,75.22222,-25.11111,-2.047053,6
160,0,1.555555,36.444443,55.333332,-18.444445,-2.102318,6
202,0,8.333334,50.22222,71.55556,-21.333334,-2.093746,6
176,0,5.111111,53.333332,75.66667,-25.222221,-2.030648,6
178,0,5.222221,42.666668,58.88889,-16.88889,-2.102536,6
183,0,2.944444,49.22222,67.77778,-22.555555,-1.991701,6
200,0,6.055555,52.22222,72.66667,-23.11111,-2.02885,6
193,0,4.5,51.11111,72.55556,-24.11111,-2.033804,6
186,0,2.333333,31.11111,43.444443,-13.888889,-2.036642,6
207,0,3.111112,46,64.88889,-20,-2.063353,6
188,0,6.611112,27.333334,38,-12.222222,-2.03822,6
159,0,15.72222,30.444445,45,-11.666667,-2.549349,6
189,0,4.944445,54.77778,77.55556,-24.555555,-2.054084,6
163,0,18.166666,34.555557,48,-7.666666,-2.51749,6
187,0.111111,5.111111,44.666668,60.88889,-19.777779,-1.990627,6
194,0,9.111109,54.333332,74.888885,-22.777779,-2.033605,6
176,0,1.5,45.22222,61,-20.222221,-1.965703,6
196,0.111111,2.222222,55,75.66667,-22.444445,-2.048736,6
176,0,1.555556,45.444443,62.11111,-20.88889,-1.97757,6
186,0.111111,1.777777,43.77778,59.88889,-20.333334,-1.973056,6
186,0.111111,1.944444,45,61.333332,-21.222221,-1.958085,6
171,0,3.666667,41,56.333332,-17.333334,-2.032929,6
179,0.111111,2.444445,44.88889,59.77778,-18.88889,-1.970398,6
195,0,4.111111,42.444443,58.88889,-17.777779,-2.052705,6
210,0,4.444444,45.444443,64.333336,-21.555555,-2.020895,6
187,0,2.833333,52.555557,71.44444,-24,-1.966671,6
204,0,3.222222,49.77778,69.22222,-21.666666,-2.03737,6
194,0,3.222223,54.77778,76.22222,-23.666666,-2.042718,6
195,0,3.944445,51.333332,70.111115,-21.666666,-2.015595,6
171,0,2.777777,41,57.22222,-19.11111,-2.010723,6
189,0,4.444445,55,75.44444,-22.88889,-2.035894,6
194,0,5.111111,37,49.77778,-14.111111,-2.045201,6
163,0,18.666666,34,47.77778,-8.666667,-2.425324,6
191,0,3.777778,55.333332,79.22222,-25.222221,-2.065948,6
193,0,7.055556,46.555557,63,-18.222221,-2.080174,6
187,0,3.444444,52.555557,72.55556,-23.333334,-2.013524,6
180,0,3.111111,44.11111,59,-18,-1.996042,6
189,0,11.722221,23.444445,33,-10.666667,-2.101002,6
190,0,8.555555,26.11111,36.88889,-11.222222,-2.160658,6
179,0,3.555556,45.77778,62.11111,-20.333334,-1.978657,6
189,0,4.5,29,38.555557,-11.111111,-2.022227,6
