@relation segment

@attribute Region-centroid-col numeric
@attribute Region-centroid-row numeric
@attribute Vedge-mean numeric
@attribute Rawred-mean numeric
@attribute Rawgreen-mean numeric
@attribute Saturatoin-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
166,135,0.444444,0.777778,0.111111,0.972222,-1.880724,5
205,82,1.222222,11.888889,12.111111,0.458152,-2.102722,5
152,155,0.5,5.333334,5.555555,0.5,-2.115567,5
170,113,2.833333,24.333334,25.777779,0.302071,-2.236251,5
220,149,0.111111,0,0,0.111111,-2.094395,5
225,58,0.333334,5.555555,5.333334,0.622222,-2.068564,5
121,112,2.388889,19.444445,19.333334,0.409544,-2.085248,5
37,130,0.777778,1.111111,0.777778,0.855556,-1.959823,5
232,149,0,0,0,0,0,5
173,67,1.111111,0.777778,0.333333,0.231481,-1.512684,5
225,58,0.333334,5.555555,5.333334,0.622222,-2.068564,5
208,90,2.888889,2.777778,2.666667,0.797212,-2.073429,5
6,154,0.111111,0,0,0.222222,-2.094395,5
189,144,0,0,0,0,0,5
162,94,9.611112,10.666667,11.666667,0.599594,-2.142756,5
6,95,0.777778,15.555555,16.222223,0.459469,-2.146185,5
208,34,1.722222,10.777778,11.555555,0.479958,-2.162383,5
223,141,2.111111,6,7,0.640224,-2.191662,5
157,85,1.222222,14.555555,15.333333,0.459024,-2.160912,5
187,36,0.388889,4.777778,4.777778,0.648657,-2.097293,5
138,144,0.888889,0.555556,0.444444,0.37037,-1.90427,5
58,140,0.055556,0,0,0.777778,-2.094395,5
159,105,0.555556,22.555555,23.666666,0.337494,-2.192406,5
214,84,0.222222,13,13.666667,0.477222,-2.152852,5
195,136,1.166667,0.666667,0.888889,0.911155,-2.130339,5
245,129,0,0,0,0,0,5
202,63,0.388889,4,3.666667,0.653535,-2.04457,5
198,148,1.666667,1.111111,1,0.612963,-2.04515,5
230,113,1.111111,18.11111,18.777779,0.350082,-2.163633,5
201,133,0.611111,0.333333,0.111111,0.962963,-1.999063,5
173,90,0.666667,17.333334,18.777779,0.496719,-2.182442,5
210,153,0,0,0,0,0,5
243,94,0.666667,0.222222,0.111111,0.977778,-2.071242,5
137,92,7.388889,7.111111,7.222222,0.608437,-2.096705,5
163,133,0.111111,1,0.111111,0.972222,-1.822563,5
113,114,0.944445,21,21.777779,0.393927,-2.15274,5
161,138,0.222222,0.444444,0,1,-1.949167,5
121,134,0.222222,0.666667,0.333333,0.937037,-2.013143,5
229,104,0.5,16.333334,16.88889,0.375532,-2.150638,5
186,89,0.611111,16.444445,18,0.509462,-2.188149,5
159,138,0.166667,1.111111,1,0.826852,-2.077816,5
173,152,0,0,0,0,0,5
161,89,4.666666,2.888889,2.666667,0.097643,-1.890484,5
150,152,0.111111,1,0.777778,0.537037,-2.007351,5
56,141,0.166667,0,0,0.555556,-2.094395,5
215,84,0.333333,13,13.555555,0.475,-2.143897,5
25,155,5.722223,13,11.333333,0.646298,-1.797435,5
47,89,0.555556,10.222222,10.333334,0.548825,-2.107311,5
95,97,0.611111,15.333333,15.666667,0.447494,-2.121346,5
20,134,0.666667,1.111111,1.333333,0.829233,-2.133095,5
57,89,1.722222,13,13.444445,0.477489,-2.129746,5
39,137,0.222222,0,0,1,-2.094395,5
161,135,0.055556,0.777778,0,1,-1.822214,5
173,152,0.222222,2.666667,2.333334,0.599735,-1.997796,5
172,138,2.444444,8.222222,9.111111,0.61525,-2.172099,5
163,152,0,0,0,0,0,5
203,133,0.055556,0,0,0.888889,-2.094395,5
187,86,1.055556,4.666667,4.555555,0.594226,-2.054475,5
166,36,0,0,0,0,0,5
183,139,0.166667,0.888889,0,1,-1.803071,5
123,94,0.500001,16.88889,17,0.452182,-2.100966,5
229,104,0.5,16.333334,16.88889,0.375532,-2.150638,5
182,152,0.777778,0.333333,0.333333,0.705556,-2.094395,5
199,144,0.333333,0.111111,0.111111,0.740741,-2.094395,5
166,154,0.111111,0.222222,0,1,-2.01751,5
209,94,1,5.888889,6.222222,0.619713,-2.12934,5
137,141,0.055556,0,0,0.111111,-2.094395,5
170,154,0.111111,0,0,0.222222,-2.094395,5
170,139,1.055556,1.888889,2.111111,0.786175,-2.127586,5
94,140,0.166667,1.777778,1.222222,0.797884,-1.985769,5
33,90,0.5,11.888889,12.333333,0.539116,-2.125976,5
186,12,0.444444,3.888889,3.555556,0.687302,-2.057978,5
68,135,0.833333,4,4.222222,0.617593,-2.125516,5
249,58,1.333333,6,6,0.607768,-2.085342,5
222,62,0.277778,4.111111,3.666667,0.680808,-2.034152,5
182,39,5.5,7.333334,6.888889,0.576021,-2.036228,5
43,152,1.944444,1,0.666667,0.648677,-1.933239,5
8,93,0.833333,15.111111,15.666667,0.480246,-2.136215,5
189,144,0,0,0,0,0,5
167,135,0.611111,24,26.444445,0.443136,-2.227801,5
20,134,0.666667,1.111111,1.333333,0.829233,-2.133095,5
222,145,0,0,0,0,0,5
133,141,0.111111,0,0,0.222222,-2.094395,5
211,130,0,0,0,0,0,5
10,137,0.555555,0.111111,0,1,-2.056155,5
239,110,0.277778,6.111111,6.333334,0.620643,-2.120265,5
239,93,3.444444,9.888889,10.444445,0.577002,-2.137493,5
168,40,0,0,0,0,0,5
216,151,0.166667,0,0,0.222222,-2.094395,5
221,154,4.222222,4.333334,4.333334,0.6248,-2.087985,5
207,115,1.055556,0.444444,0.333333,0.933333,-2.065536,5
184,91,1.222222,17.777779,19.555555,0.48999,-2.202425,5
185,84,0.611111,18.666668,19.777779,0.404099,-2.184862,5
205,106,0.777778,14.111111,14.333333,0.416401,-2.117671,5
252,137,0.888889,0.333333,0.111111,0.75,-2.007606,5
214,143,0.111111,0.222222,0,0.888889,-1.986938,5
187,89,1.777778,2.888889,2.666667,0.740904,-2.065342,5
161,144,0,0,0,0,0,5
239,93,3.444444,9.888889,10.444445,0.577002,-2.137493,5
244,108,6.5,20,20.666668,0.365332,-2.154391,5
57,89,1.722222,13,13.444445,0.477489,-2.129746,5
160,41,0.833333,0.555556,0.333333,0.537037,-1.84512,5
174,112,2.388888,24.222221,27,0.445039,-2.244772,5
186,90,4.444444,7.555555,7.555555,0.533928,-2.067026,5
219,80,2.055556,11.333333,11.777778,0.43286,-2.138901,5
58,113,3.444445,16.88889,17.222223,0.414807,-2.125693,5
212,140,3.833333,2.666667,2.666667,0.068883,-2.094395,5
187,135,3.277778,20.222221,22.11111,0.454232,-2.211986,5
223,62,0.333333,4.111111,3.777778,0.67037,-2.048717,5
119,138,0.777778,1.777778,1.666667,0.779497,-2.071242,5
155,40,1.888889,1.222222,1,0.116667,-1.570796,5
180,142,0.166667,0,0,0.222222,-2.094395,5
252,137,0.888889,0.333333,0.111111,0.75,-2.007606,5
174,152,0,0,0,0,0,5
84,134,0.444444,1,0.666667,0.874074,-2.013143,5
165,119,1.055555,23.222221,24.88889,0.425713,-2.187781,5
124,98,1,16.88889,17.222223,0.448676,-2.118236,5
158,154,0.944444,0.444444,0.222222,0.277778,-1.861154,5
226,131,0,0,0,0,0,5
241,135,0.222222,0,0,0.333333,-2.094395,5
227,104,0.5,16.222223,16.555555,0.380292,-2.128231,5
173,93,0,0,0,0,0,5
236,115,4.388889,10.666667,11.333333,0.533126,-2.151625,5
249,154,4.222222,2.555556,2.666667,0.815344,-2.095813,5
40,142,0.277778,0.111111,0,1,-2.056155,5
46,154,3.166667,9.666667,4.777778,0.561927,-0.004927,5
152,155,0.5,5.333334,5.555555,0.5,-2.115567,5
160,110,0.833333,27.222221,28.333334,0.307444,-2.187242,5
170,62,0,0,0,0,0,5
9,130,0.055556,1,1,0.550926,-2.094395,5
161,154,0,0,0,0,0,5
160,110,0.833333,27.222221,28.333334,0.307444,-2.187242,5
240,63,0.555556,6.333334,6.555555,0.5477,-2.121837,5
105,193,3.222222,53.11111,52.11111,0.308465,-2.047766,6
250,196,1.499999,42.666668,41.88889,0.289138,-2.045996,6
239,174,2.000001,50.444443,49.88889,0.320261,-2.069045,6
228,191,1.444445,44,43.11111,0.289582,-2.040515,6
205,177,2.833335,28.444445,28.555555,0.296365,-2.121237,6
86,193,3.277779,53.666668,54,0.299579,-2.109375,6
15,189,1.499999,28.333334,27.666666,0.315363,-2.037982,6
223,190,1.999999,42,40.88889,0.292226,-2.025133,6
202,193,1.111112,37.88889,36.555557,0.278387,-1.992997,6
52,196,1.444445,40.444443,40.666668,0.294045,-2.105677,6
204,194,2.611111,37,36.333336,0.275415,-2.045201,6
139,187,2.055556,53.666668,52.88889,0.292692,-2.058211,6
227,195,2.5,42.77778,41.88889,0.284495,-2.038956,6
67,194,3.722221,51.77778,52.11111,0.286791,-2.112941,6
169,190,3.111111,46.88889,45.77778,0.297059,-2.03483,6
118,182,1.777778,41.666668,39,0.281875,-1.910677,6
183,182,2.833333,52.88889,50.666668,0.308825,-1.992052,6
224,190,2.888889,42.444443,41.333336,0.295621,-2.025942,6
162,190,3.055555,51,51,0.279561,-2.112087,6
105,193,3.222222,53.11111,52.11111,0.308465,-2.047766,6
143,186,2.333333,49.11111,47.88889,0.296251,-2.028618,6
28,188,1.444444,26.88889,26.555555,0.275863,-2.083566,6
191,180,3.555556,53.22222,51.555557,0.31801,-2.022148,6
177,181,4.277778,53.666668,52.555557,0.306993,-2.044563,6
110,182,2.388889,42.666668,40.11111,0.287646,-1.930048,6
196,161,2.777777,36.555557,38.11111,0.282125,-2.38829,6
202,182,2.555555,49.555557,47.555557,0.301601,-1.989221,6
185,186,2.166667,44,41.77778,0.290427,-1.956023,6
190,188,2.000001,44.666668,42.666668,0.309236,-1.984565,6
161,190,3.777777,51.666668,51.555557,0.285916,-2.102898,6
163,180,1.777778,27.444445,27.333334,0.23849,-2.217095,6
142,163,1.499999,35,37.77778,0.268978,-2.392741,6
38,189,1.000001,26.333334,25.666666,0.271208,-2.049148,6
123,194,2.555556,54.333332,53.22222,0.292382,-2.033605,6
229,195,4.166666,42.444443,41.77778,0.290278,-2.052705,6
18,204,2.555555,51.444443,50.22222,0.302525,-2.038543,6
16,190,3.777777,26.11111,25.88889,0.30039,-2.160658,6
200,189,1.111111,45.11111,43,0.29381,-1.973221,6
134,191,1.388889,54.77778,53.555557,0.302994,-2.041277,6
70,177,2.166666,45,42.333336,0.305962,-1.942662,6
123,186,3.611111,46.555557,45.11111,0.290148,-2.014102,6
214,195,0.833333,41.11111,41.22222,0.290299,-2.101377,6
174,181,3.277779,52.333332,50.666668,0.317345,-2.020865,6
147,182,2.277779,40.333336,37.88889,0.278669,-1.919167,6
223,161,1.388889,36,37.88889,0.308416,-2.282295,6
37,165,2.388889,30.777779,33.77778,0.273647,-2.470153,6
85,200,4.5,52.22222,50.88889,0.300181,-2.02885,6
7,203,3.888888,47.666668,46.666668,0.314896,-2.040013,6
194,178,1.222222,29.666666,29.444445,0.296963,-2.103758,6
182,186,3.666666,43.77778,41.666668,0.304522,-1.973056,6
64,186,2.166667,27.555555,26.88889,0.276726,-2.046307,6
234,194,1.444445,43,42.555557,0.298369,-2.071876,6
250,176,1.611112,47.11111,46.22222,0.318137,-2.052258,6
168,187,3.5,52.555557,50,0.29965,-1.966671,6
77,186,2,31.11111,30.333334,0.303377,-2.036642,6
18,209,2.611112,43,42.555557,0.302982,-2.06698,6
142,185,2.277779,43.88889,41.333336,0.289144,-1.937924,6
68,198,2.888889,51.444443,50.88889,0.291301,-2.064888,6
248,160,3,37.11111,37.555557,0.354037,-2.113792,6
133,182,2.500001,27.222221,26.666666,0.256078,-2.217735,6
156,188,4.277778,55.11111,53,0.300242,-1.997746,6
124,191,3.500001,52.88889,51.555557,0.313611,-2.03548,6
235,195,1.888889,42.77778,42.555557,0.290585,-2.081095,6
84,200,4.722221,50.666668,49.11111,0.300817,-2.015374,6
96,193,1.333333,54.77778,54.555557,0.310288,-2.084935,6
134,187,1.888889,52.666668,51.333332,0.307458,-2.03348,6
244,194,1.722222,44.444443,43.11111,0.300853,-2.021838,6
36,189,1.944444,28.444445,27.666666,0.266302,-2.020345,6
48,202,3.388889,52,51,0.284515,-2.045943,6
36,207,2.722222,50.444443,49.88889,0.290668,-2.062724,6
141,163,0.777777,35.22222,38,0.270056,-2.388454,6
132,182,0.888889,40.22222,37.77778,0.280764,-1.917349,6
77,185,2.944445,29.222221,28.777779,0.27036,-2.085272,6
234,175,1.944444,50.666668,50,0.312037,-2.063776,6
215,182,2.555555,48.555557,46.77778,0.30405,-2.004082,6
200,193,2.555556,37.444443,36.11111,0.279876,-1.995801,6
180,186,1.500001,45,42.555557,0.306161,-1.958085,6
194,183,0.777778,49.22222,47.22222,0.303121,-1.991701,6
142,183,1,40.22222,37.333336,0.28154,-1.887731,6
170,189,2.277778,45.77778,44.22222,0.301346,-2.008931,6
203,182,3.722222,49.444443,47.22222,0.306722,-1.980348,6
119,196,2.666666,47.333332,47,0.293586,-2.079185,6
87,196,1.333332,55,54.11111,0.287526,-2.048736,6
166,182,3.055555,52.555557,50.11111,0.3112,-1.978495,6
189,187,1.222223,44.11111,41.555557,0.305755,-1.947472,6
173,186,3.222223,48.22222,46.22222,0.298302,-1.988249,6
86,179,2,45.77778,43.77778,0.296547,-1.978657,6
145,185,2.777777,49.88889,49,0.302283,-2.051056,6
89,195,2.722223,55.11111,53.555557,0.300235,-2.020938,6
78,186,2.833334,31.222221,30.777779,0.302286,-2.060122,6
201,191,1.000001,44.666668,43.11111,0.278886,-1.998993,6
70,197,2.722223,48.88889,47.666668,0.298704,-2.033505,6
56,196,2.38889,44.333332,43.666668,0.297963,-2.054753,6
249,173,1.666665,48.555557,47.444443,0.321085,-2.04172,6
118,180,1.944445,44.11111,42.555557,0.278822,-1.996042,6
83,198,2.388889,53.11111,52.22222,0.296314,-2.050575,6
178,185,2.611112,44,42.444443,0.300036,-2.006186,6
121,189,2.277778,54.77778,53.88889,0.305404,-2.054084,6
240,192,2.388888,40.555557,39.22222,0.325608,-2.016578,6
1,189,1.388888,21.11111,20.333334,0.233097,-2.01975,6
223,161,1.388889,36,37.88889,0.308416,-2.282295,6
167,189,3.777777,51.333332,51.444443,0.295523,-2.101326,6
153,192,3.388889,47.333332,48,0.272721,-2.164195,6
10,207,2.61111,46,45.444443,0.299285,-2.063353,6
106,191,3.166668,55.11111,54.333332,0.317523,-2.062286,6
86,197,1.611112,56.22222,55.666668,0.285333,-2.06802,6
37,189,1.388889,27.11111,26.555555,0.265248,-2.050282,6
179,162,1.944445,34.666668,37,0.289652,-2.341198,6
134,187,1.888889,52.666668,51.333332,0.307458,-2.03348,6
226,176,3.055555,50.444443,48.88889,0.315862,-2.021784,6
180,162,3.111109,35.666668,38.22222,0.291106,-2.335371,6
116,192,6.055556,50.333332,48.77778,0.324017,-2.024748,6
142,182,1.111111,40.333336,37.666668,0.286863,-1.904978,6
130,189,2.499999,51.77778,50.77778,0.307985,-2.048058,6
236,194,2.666666,44.22222,43.666668,0.300667,-2.064277,6
45,205,1.944445,44.88889,44.11111,0.287573,-2.044653,6
10,190,2.666667,29.333334,28.444445,0.305705,-2.020042,6
24,188,1.722223,27.333334,26.555555,0.290796,-2.03822,6
229,175,1.166666,29,29,0.286834,-2.091209,6
247,159,2.555555,30.444445,31.88889,0.289218,-2.549349,6
205,190,1.277777,44.77778,43,0.290788,-1.987599,6
114,184,0.722223,28.444445,28,0.232343,-2.16033,6
65,176,2.888889,45.22222,43,0.294787,-1.965703,6
93,195,1.833334,54.666668,53.444443,0.305593,-2.037116,6
86,197,1.611112,56.22222,55.666668,0.285333,-2.06802,6
2,171,1.944445,41,40,0.287983,-2.032929,6
235,196,1.666667,41.77778,41.444443,0.294238,-2.074616,6
107,191,3.722222,54.444443,53.555557,0.314683,-2.05611,6
60,196,1.444445,45.333332,44.77778,0.297689,-2.059262,6
204,177,1.777779,29,29,0.28109,-2.10084,6
110,196,3.666666,46.88889,45.555557,0.29763,-2.022599,6
183,185,2.888888,40.666668,39.22222,0.28574,-2.004988,6
180,179,2.277778,31.333334,31,0.301166,-2.0752,6
223,175,3.777779,50.77778,50,0.312834,-2.05935,6
112,197,4.222223,44.666668,44.11111,0.296328,-2.071221,6
154,189,1.555555,53.444443,51.444443,0.312892,-2.005956,6
251,173,2.166667,49.88889,48.88889,0.318366,-2.048199,6
186,162,1.611112,37.444443,40.11111,0.301508,-2.386671,6
229,195,4.166666,42.444443,41.77778,0.290278,-2.052705,6
28,204,2.000001,49.77778,48.666668,0.29685,-2.03737,6
252,176,1.888889,46.333332,45.444443,0.32042,-2.051636,6
181,186,2.944445,44.11111,41.88889,0.307027,-1.968511,6
253,192,2.166667,42.333336,41,0.307473,-2.020234,6
133,181,2.388889,37.77778,36.444443,0.265619,-1.998368,6
88,180,1.499999,45.22222,43.666668,0.300918,-2.008719,6
129,184,2.222222,41.77778,39.444443,0.275818,-1.930196,6
160,187,2.611112,44.666668,42.88889,0.297341,-1.990627,6
137,182,1.833333,31.444445,30.444445,0.285756,-2.001125,6
231,160,2.611111,34.11111,36.77778,0.339618,-2.335837,6
249,200,2.555555,40.666668,39.444443,0.292784,-2.016646,6
129,188,3.666667,53.77778,53.444443,0.30013,-2.079095,6
195,161,2.111111,36,37.333336,0.294706,-2.316506,6
62,202,2.555556,53.666668,52.88889,0.29788,-2.060614,6
201,161,2.555556,35.77778,38.22222,0.302983,-2.338974,6
134,194,2.611111,52.88889,52.444443,0.273444,-2.081891,6
32,206,2.833333,50.444443,50.333332,0.30568,-2.085934,6
121,192,3.388889,53.444443,52.555557,0.31261,-2.055457,6
201,183,1.888888,47.444443,45.333332,0.30372,-1.981911,6
240,195,1.888889,43.22222,42.666668,0.300363,-2.063044,6
78,201,2.833333,51.444443,49.22222,0.28043,-1.969456,6
252,201,4.611111,35.77778,36.11111,0.275368,-2.175826,6
167,190,3.055556,44.88889,45.11111,0.298958,-2.11269,6
205,194,1.611111,37.11111,36.333336,0.28056,-2.037568,6
54,176,2.111113,46,43.333332,0.308573,-1.95141,6
151,163,2.055556,34.555557,37.444443,0.263846,-2.51749,6
149,163,2.611111,35.444447,38.22222,0.297547,-2.384441,6
24,205,2.222223,49.77778,48.666668,0.303912,-2.038263,6
4,201,2.722222,47.11111,46.77778,0.308859,-2.075226,6
205,190,1.277777,44.77778,43,0.290788,-1.987599,6
171,187,2.944445,43.333332,41.666668,0.306725,-1.998547,6
71,197,2.722223,49.11111,47.666668,0.314739,-2.024321,6
202,193,1.111112,37.88889,36.555557,0.278387,-1.992997,6
198,185,1.333335,45.444443,43.88889,0.285554,-2.007175,6
116,184,2.222223,28.777779,28.333334,0.250721,-2.215464,6
197,161,2,36.88889,38.555557,0.27504,-2.395566,6
99,184,1.833333,27.777779,28,0.28045,-2.183125,6
254,159,3.555555,31.333334,32.333336,0.294845,-2.316872,6
4,210,4.722223,44.22222,42.77778,0.314278,-2.014434,6
25,208,5.722223,48.22222,48.333332,0.320595,-2.094585,6
135,185,2.222221,44.11111,42.444443,0.259189,-1.982099,6
104,191,3.222222,55.333332,54.666668,0.311587,-2.065948,6
100,194,1.722222,54.77778,53.666668,0.295908,-2.042718,6
219,176,2.111112,53.333332,51.88889,0.314462,-2.030648,6
148,192,4,51.77778,50.555557,0.299308,-2.034048,6
124,191,3.500001,52.88889,51.555557,0.313611,-2.03548,6
166,180,1.444444,28.666666,27.88889,0.252953,-2.021032,6
185,188,1.777777,45,43.444443,0.30043,-2.00738,6
187,180,4.055556,54.88889,53.77778,0.306906,-2.044179,6
254,159,3.555555,31.333334,32.333336,0.294845,-2.316872,6
64,196,2.666667,44.333332,43.88889,0.289997,-2.063864,6
142,182,2.499999,31.555555,29.777779,0.293208,-1.943038,6
138,185,3.055555,50.11111,50,0.298025,-2.088855,6
197,182,2.222222,50.11111,48.333332,0.300643,-2.001558,6
123,183,1.111111,29.444445,28.222221,0.266436,-1.970772,6
63,203,4.277778,52.444443,51.333332,0.287107,-2.034642,6
77,185,2.944445,29.222221,28.777779,0.27036,-2.085272,6
215,193,1.999999,40.88889,39.444443,0.289242,-2.000118,6
151,163,2.055556,34.555557,37.444443,0.263846,-2.51749,6
190,162,2.111111,35,37.88889,0.298471,-2.494607,6
96,196,3.499999,56,55.444443,0.301586,-2.070441,6
142,182,2.499999,31.555555,29.777779,0.293208,-1.943038,6
214,194,1.222222,40.22222,39.555557,0.291972,-2.046998,6
182,186,3.666666,43.77778,41.666668,0.304522,-1.973056,6
102,179,1.833333,44.88889,42.88889,0.282687,-1.970398,6
173,190,2.333333,44.88889,44.11111,0.292125,-2.048697,6
187,162,1.500001,36.77778,39.22222,0.300182,-2.391681,6
237,192,0.833333,41.11111,40.333336,0.302675,-2.047243,6
247,174,3.111111,49.444443,48.22222,0.323021,-2.037351,6
248,200,1.388888,41.333336,40.444443,0.286663,-2.038016,6
217,195,4.222223,39.666668,40,0.292957,-2.118572,6
38,202,2.166666,50.22222,50.22222,0.302514,-2.093746,6
5,210,2.166667,45.444443,44.11111,0.317566,-2.020895,6
139,185,1.999999,52.22222,51.77778,0.29644,-2.073869,6
167,189,3.777777,51.333332,51.444443,0.295523,-2.101326,6
116,184,2.222223,28.777779,28.333334,0.250721,-2.215464,6
225,181,1.166667,49,48.22222,0.300006,-2.053189,6
176,187,1.777777,49,47.333332,0.304126,-2.009615,6
137,163,1.444444,33.77778,36.555557,0.284813,-2.395213,6
27,189,1,29,28.666666,0.297841,-2.064273,6
168,184,4.666666,43.88889,42.22222,0.278195,-1.986776,6
99,198,5.055554,51.88889,50.77778,0.299654,-2.035874,6
250,160,2.111111,36.444443,36.666668,0.347142,-2.102318,6
188,190,1.944445,44.22222,42.444443,0.292307,-1.986307,6
252,195,2.611112,42.444443,41.77778,0.288788,-2.051671,6
189,187,1.222223,44.11111,41.555557,0.305755,-1.947472,6
24,172,1.166667,38,37.77778,0.249836,-2.143718,6
119,191,3.11111,52.333332,51.22222,0.31901,-2.047053,6
178,185,2.611112,44,42.444443,0.300036,-2.006186,6
235,196,1.666667,41.77778,41.444443,0.294238,-2.074616,6
53,198,1.722223,45.555557,45.22222,0.299707,-2.072616,6
4,201,2.722222,47.11111,46.77778,0.308859,-2.075226,6
149,182,3.111113,37.22222,35,0.24779,-1.868277,6
86,193,3.277779,53.666668,54,0.299579,-2.109375,6
61,202,2.277777,55,53.88889,0.293527,-2.043538,6
73,194,3.222222,53.444443,52.77778,0.309253,-2.060549,6
25,198,2.833333,42.77778,42.333336,0.309645,-2.070717,6
192,162,2.388889,34.444447,37.444443,0.307814,-2.573635,6
191,162,2.611111,34.88889,37.88889,0.298124,-2.555683,6
144,187,1.944444,49.88889,48.88889,0.299951,-2.04388,6
17,204,2.000001,50.88889,49.666668,0.302671,-2.037372,6
114,193,3.166666,51.11111,49.77778,0.314092,-2.033804,6
73,201,0.722223,52.88889,51,0.294187,-1.997736,6
42,203,0.944445,48.666668,47.77778,0.289793,-2.046535,6
147,193,6.611113,46.555557,45.666668,0.275266,-2.080174,6
77,177,1.333333,44.22222,41.666668,0.297431,-1.940423,6
140,188,2,54.444443,54,0.295624,-2.074028,6
198,183,1.055555,48.88889,46.666668,0.298622,-1.974959,6
105,189,2.055555,55,53.77778,0.285515,-2.035894,6
227,196,2.611111,42.11111,41.22222,0.292469,-2.039491,6
169,184,1.222223,51.22222,48.555557,0.2956,-1.958014,6
214,161,3.722222,35.333336,36.333336,0.298056,-2.198939,6
4,189,2.055556,23.444445,22.88889,0.271473,-2.101002,6
9,171,1.499999,41,39.555557,0.307943,-2.010723,6
123,187,2.666667,52.555557,50.88889,0.298553,-2.013524,6
195,161,2.111111,36,37.333336,0.294706,-2.316506,6
32,173,1.722222,39.555557,38.333336,0.266914,-1.998857,6
42,201,2.111111,52.555557,51.444443,0.306609,-2.042514,6
189,184,1.666666,45.88889,43.555557,0.300945,-1.96448,6
23,188,1.666667,27.444445,26.555555,0.284148,-2.014509,6
190,186,2.722222,45.666668,44.333332,0.266195,-2.028812,6
188,182,1.611112,51.88889,49.666668,0.314281,-1.99159,6
13,191,3.555556,23.555555,22.444445,0.237113,-1.858264,6
174,188,2.888889,45.444443,43.77778,0.293991,-1.995072,6
76,200,2.777779,50.444443,49,0.296836,-2.021172,6
169,186,2.333334,44.666668,42.555557,0.303448,-1.974394,6
64,176,2.333333,46,44,0.294056,-1.98088,6
178,183,2.722221,49.666668,47.88889,0.312366,-2.005196,6
4,189,2.055556,23.444445,22.88889,0.271473,-2.101002,6
251,195,2.944444,42.555557,42,0.291875,-2.056734,6
93,190,5.500001,47.333332,46.555557,0.303602,-2.052546,6
233,197,3.888887,44.333332,43.444443,0.294656,-2.043399,6
93,190,5.500001,47.333332,46.555557,0.303602,-2.052546,6
5,210,2.166667,45.444443,44.11111,0.317566,-2.020895,6
87,196,1.333332,55,54.11111,0.287526,-2.048736,6
61,197,1.444444,44.22222,43,0.302925,-2.022274,6
214,161,3.722222,35.333336,36.333336,0.298056,-2.198939,6
149,185,1.555555,45.333332,43.11111,0.275889,-1.95277,6
77,199,2.666668,50.555557,49.444443,0.303497,-2.040866,6
2,190,2.555555,28,26.88889,0.329007,-2.008381,6
252,201,4.611111,35.77778,36.11111,0.275368,-2.175826,6
198,183,1.055555,48.88889,46.666668,0.298622,-1.974959,6
23,172,1.333334,38,37.77778,0.265454,-2.126558,6
63,201,2.111112,54.88889,53.555557,0.299213,-2.034119,6
10,172,4.277777,40.333336,39.333336,0.278044,-2.052453,6
119,192,2.499999,52.555557,51.333332,0.312796,-2.038177,6
239,160,1.833333,37.88889,39.22222,0.352126,-2.162999,6
218,178,0.833333,52.444443,51.22222,0.318996,-2.040554,6
117,181,1.833333,43,40.77778,0.283287,-1.949088,6
11,200,3.166667,46.444443,46.88889,0.313032,-2.116733,6
118,180,1.944445,44.11111,42.555557,0.278822,-1.996042,6
57,199,3.833334,47.88889,47.77778,0.317006,-2.084754,6
137,190,2.055556,53.444443,52.333332,0.308799,-2.043617,6
95,191,3.166667,52.444443,52.11111,0.320865,-2.077651,6
42,188,1.833333,27.555555,26.666666,0.301747,-2.016443,6
35,189,2.555554,29,28.222221,0.262981,-2.022227,6
253,201,2.999999,39.22222,38.77778,0.28083,-2.06786,6
172,183,2.888889,50.444443,48.555557,0.305472,-1.997577,6
19,184,0.555555,12.333333,19.333334,0.431152,1.937892,7
60,181,1.666667,17.11111,23.88889,0.285691,2.189135,7
24,215,0.833333,14.222222,24.555555,0.425213,2.224013,7
46,238,1.055556,9.666667,17.444445,0.445509,2.508226,7
176,233,1.444444,10.333334,18.777779,0.554881,1.903686,7
252,181,1,13.555555,21.444445,0.385555,2.141428,7
217,245,3.166667,7.444445,14.666667,0.572767,2.069452,7
212,235,1.444445,21.11111,32.555557,0.351881,2.356024,7
152,220,0.944445,11.555555,19.222221,0.416705,2.306884,7
159,180,1.555556,18.11111,27.555555,0.358862,2.113918,7
106,193,1.055556,11.666667,19.11111,0.388863,2.210055,7
108,212,2,6,11.333333,0.513395,2.242649,7
52,170,0.555556,20.11111,30.88889,0.349112,2.604013,7
158,219,2.277778,11.444445,19.666668,0.426012,2.358696,7
130,189,0.888889,9.444445,16.444445,0.439443,2.194143,7
9,180,1.166667,17.444445,28.222221,0.381429,2.541661,7
58,217,1.388889,9.777778,17,0.486598,2.006642,7
8,199,1.666667,13.333333,19.88889,0.408885,1.905303,7
233,184,0.5,9.777778,15.888889,0.405556,2.128646,7
74,215,0.444445,5.111111,11.222222,0.603704,1.991157,7
197,236,2.444444,13.111111,18.444445,0.292729,2.7898,7
151,187,1.222222,9.333334,15.888889,0.428363,2.156639,7
103,226,1.722222,10.222222,18.333334,0.442456,2.303853,7
241,218,1.777778,5.444445,12.555555,0.569266,2.361442,7
222,189,0.833333,14.555555,23.222221,0.41042,2.060443,7
72,191,1.277778,12.111111,18.555555,0.35037,2.545329,7
192,239,2.5,12.222222,18.666668,0.344304,2.482445,7
