@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Exblue-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
215,4.722222,29.444445,-1.444444,0.420767,7
221,1.444444,19.11111,-4.888889,0.446012,7
180,3.277778,27.555555,-9.444445,0.358862,7
233,1.166666,17,-2.111111,0.478222,7
232,2.555556,19.333334,-3.444444,0.423483,7
216,2.166666,19.11111,-2.666667,0.431696,7
242,4.666667,30.555555,-4.888889,0.371695,7
167,7.555555,13.777778,8.111111,0.314507,7
215,1.611111,22.88889,-8.555555,0.404392,7
172,1.666667,24.222221,-8,0.34375,7
180,1.944444,18.777779,-2.222222,0.486883,7
211,1.666667,18.666668,-0.666667,0.335421,7
162,1.444444,29.555555,3,0.335127,7
161,0.777778,20.444445,-4.222222,0.390957,7
180,3,27.222221,-2.666667,0.327383,7
198,1.944445,16.333334,-4.888889,0.415772,7
194,2.277778,26.11111,-6.888889,0.37213,7
181,2.666667,23.88889,-5.222222,0.285691,7
149,1.055555,22.777779,2.333333,0.363717,7
240,2.055556,27.333334,-5,0.445808,7
169,1,32,-2.888889,0.347783,7
162,2.666667,23.88889,-5,0.34003,7
237,2.666667,18.777779,-9.666667,0.472826,7
224,3.055556,27.555555,-7.444445,0.441516,7
162,1.944445,29.88889,-1.222222,0.347032,7
177,1.444444,24.555555,-3.444444,0.35899,7
251,8,22.777779,-8.666667,0.231417,7
247,7.111111,19.555555,9.555555,0.215788,7
160,3.055555,33.333336,4.888889,0.367514,7
184,0.833333,19.333334,-9.666667,0.431152,7
236,3.777777,22.222221,-5.777778,0.419597,7
189,1.000001,23.222221,-9.555555,0.41042,7
181,1.5,16.222223,-5.666666,0.445979,7
203,2.277778,16.88889,-9.444445,0.538945,7
202,2.388889,19.777779,-3.444444,0.409932,7
199,1.388889,19.88889,-9.666667,0.408885,7
216,2.166666,19.11111,-2.666667,0.431696,7
241,1.166667,11.888889,-3.777778,0.50946,7
182,0.777778,23,-12,0.444358,7
238,1.444444,19.11111,-8.888889,0.461459,7
216,0.833333,11.111111,-6.222222,0.593124,7
190,1.333333,26.88889,-7.666666,0.409309,7
220,0.888889,9.555555,-4.888889,0.5039,7
189,1.055556,18.777779,-10.333333,0.497095,7
222,1.611111,20.11111,-5.555555,0.425441,7
221,1.222222,18,-12,0.54918,7
181,2.666667,23.88889,-5.222222,0.285691,7
245,2.222222,18.444445,-3.333333,0.389695,7
223,1.944444,20,-9.555555,0.423123,7
196,1,20.444445,-11.666667,0.44058,7
248,3.166667,18.222221,-7.222222,0.312227,7
220,3.666667,11.555555,-5.222222,0.486717,7
185,2.388889,17.555555,-9.555555,0.445418,7
222,2.611111,11.777778,-5,0.373693,7
148,6.666666,19,2.777778,0.403708,7
196,1.888889,24.666666,-3.222222,0.365297,7
246,1.722222,8.555555,2.111111,0.163351,7
195,2.833333,17.11111,-9.444445,0.517717,7
211,2.444444,15.888889,-9.444445,0.524328,7
207,0.888889,16.555555,-5.444445,0.432389,7
224,2.333334,19.222221,-9.555555,0.408965,7
208,2.499999,25.333334,-11,0.440895,7
163,2.5,25.333334,-9.444445,0.344267,7
249,2.333334,14.777778,-0.777778,0.203249,7
246,2.999999,22.88889,-6.222222,0.391548,7
222,1.777778,17.555555,-1,0.385727,7
218,1.166667,17.777779,-3.111111,0.401347,7
175,2.833333,20.11111,-5.444445,0.387412,7
219,2.111111,19.666668,-4,0.426012,7
167,1.5,24.666666,-10.111111,0.365503,7
220,2.277778,8.333334,-3.333333,0.427354,7
191,3.111111,18.555555,-0.888889,0.35037,7
185,2.388889,17.555555,-9.555555,0.445418,7
223,1.666667,10.444445,-6,0.59315,7
193,3.888889,21,-5.888889,0.378871,7
183,2.166667,21,-8.777778,0.420244,7
209,1.388889,16.11111,-7.222222,0.464325,7
180,1.166667,28.222221,-1.666667,0.381429,7
202,1.611111,18.555555,-1,0.35402,7
189,1.222222,18.666668,-11.111111,0.508139,7
164,1.277778,14.444445,-3,0.367923,7
249,2.666667,27.555555,-4.888889,0.28661,7
233,1.777778,15.777778,-2.111111,0.473944,7
150,1.722222,23.333334,3.222222,0.424422,7
245,3.166667,7,-1.222222,0.191049,7
237,2.333333,18.333334,-3.444444,0.397985,7
229,3.444445,18.333334,-3.222222,0.347692,7
236,3.055555,14.333333,-4.888889,0.376554,7
244,2.277778,11.666667,-1.777778,0.226482,7
186,1.166667,21.11111,-11.444445,0.442661,7
199,1.388889,19.88889,-9.666667,0.408885,7
192,2.888889,13.777778,-7.555555,0.476236,7
208,1.944444,21.555555,-2.555556,0.396909,7
237,1.555555,11.222222,-7.111111,0.557235,7
180,1.722222,17.777779,-5.111111,0.376253,7
161,1.611111,25,-6.111111,0.395599,7
218,1.166667,17.777779,-3.111111,0.401347,7
155,0.833333,29.333334,-8,0.31809,7
215,2.777778,16.444445,-2.555556,0.441049,7
151,4.444445,23.444445,-2,0.352606,7
175,1.166666,28.777779,0.111111,0.351487,7
215,2.555556,24.555555,-7.888889,0.425213,7
233,2.111111,19.555555,-9.444445,0.422174,7
239,2.333333,13.777778,-2.111111,0.445969,7
178,5,23.555555,-4.333334,0.298962,7
200,0.444444,11.444445,-5.444445,0.51532,7
210,1.555556,17.444445,-2.888889,0.460437,7
191,3.111111,18.555555,-0.888889,0.35037,7
214,1.277778,10.666667,-6.111111,0.568162,7
244,1.111111,17.222223,-3.444444,0.446035,7
183,4.722222,26,-2.555556,0.449942,7
175,2.833333,20.11111,-5.444445,0.387412,7
156,2,24,-2.777778,0.440577,7
233,2.611111,18.777779,-12.444445,0.554881,7
156,2.055556,21.777779,-4.111111,0.384638,7
157,2.944444,29.444445,-0.222222,0.350043,7
184,2.666667,18.11111,-6.888889,0.387663,7
176,1.166667,17.11111,-3.666667,0.407734,7
209,1.388889,16.88889,-6.555555,0.407904,7
211,1.666667,20.666668,-5.111111,0.333856,7
201,0.944444,11.555555,-6.666666,0.543201,7
186,1.5,16.11111,-3.888889,0.428864,7
194,1.888889,20.444445,-0.333333,0.352132,7
215,2.5,30.666666,-3.444444,0.409837,7
177,0.888889,20.777779,-2.444444,0.396399,7
217,2.055556,9.666667,-6.222222,0.582612,7
240,2.444444,18.555555,-3.444444,0.421621,7
246,2.722222,29.88889,-9.444445,0.3748,7
166,0.722222,16.777779,-3.777778,0.330513,7
216,0.833333,22.555555,-7.666666,0.426777,7
175,2.722221,28.666666,-6,0.284954,7
158,1.888889,27.88889,0.111111,0.411811,7
169,1.944444,21.333334,-2.777778,0.400756,7
198,1.111111,20.777779,-4.777778,0.400903,7
239,2.277778,18.666668,-1.777778,0.344304,7
223,3.555556,18.444445,-6.444445,0.330665,7
212,1.833333,17.88889,-9.888889,0.498757,7
164,3,14.333333,4,0.29915,7
216,2.722223,20.555555,-5.555555,0.441675,7
195,2.944445,20.11111,-6.888889,0.434488,7
203,1.333333,15.444445,-10,0.591826,7
227,3.166667,17.333334,1.444444,0.425501,7
210,1.833333,19.88889,-2.666667,0.435769,7
235,5.277778,18.222221,-0.222222,0.347481,7
187,3.555555,25.11111,-7.333334,0.431215,7
232,2.277778,17,-3.666667,0.327918,7
245,2.277778,21.222221,-6.111111,0.384903,7
226,1.111111,24.222221,-6.666666,0.424404,7
243,2,18,-3.666667,0.452229,7
234,1.055556,11.111111,-8.666667,0.621324,7
157,0.777778,23.88889,-3.333333,0.418184,7
176,2.388889,27.777779,-7.222222,0.316041,7
208,2.444444,20,-7.666666,0.429398,7
181,0.888889,25.11111,-3.444444,0.366581,7
235,2.722222,19.222221,0.777778,0.388096,7
238,2.166667,17.444445,-1.777778,0.445509,7
178,2.5,30.11111,-8.111111,0.329212,7
229,2.444445,18.777779,-7.777778,0.439852,7
224,3.611111,20.555555,-5.555555,0.443375,7
177,2.5,30.88889,-9.222222,0.321139,7
249,1.5,18.11111,1.777778,0.406212,7
204,1.888889,25.555555,-5.666666,0.439342,7
224,0.944444,18.444445,-4.666666,0.457643,7
169,1.388888,19.88889,2.666667,0.324965,7
248,1.666667,17.666668,-4,0.403437,7
176,2.722222,29,-8.888889,0.335021,7
245,3.166667,7,-1.222222,0.191049,7
164,1.888889,28.555555,-12.111111,0.330345,7
206,2.166667,20.11111,-4.555555,0.32736,7
226,1.611111,21.777779,-11.111111,0.404749,7
209,0.722222,29,-4.888889,0.390338,7
203,1.944444,18.222221,-10.222222,0.514445,7
152,2.777777,29.666666,2.222222,0.337989,7
166,2.444445,22.222221,-1.888889,0.446214,7
183,2,23,-2.333333,0.392364,7
180,3,27.222221,-2.666667,0.327383,7
199,1.277778,17.88889,0.111111,0.378473,7
197,2.388889,15.333333,-0.222222,0.322069,7
235,1.055556,12.777778,-3.555556,0.482192,7
243,2.555556,9.444445,-4.777778,0.525437,7
227,1.888889,17.444445,-4.888889,0.458364,7
201,1.055556,16.333334,-11,0.570851,7
235,1.944445,32.555557,-5.666666,0.351881,7
208,1.833333,24.555555,-4.777778,0.368866,7
249,2.888889,10.111111,-3,0.309022,7
181,2.055555,21.444445,-7.222222,0.385555,7
165,1.777778,22.666666,-2.666667,0.43082,7
244,3.611111,9.555555,-2.222222,0.383372,7
197,4.555555,17.444445,-7.222222,0.515187,7
194,2.055556,25.333334,-9.666667,0.422491,7
248,2.111111,32.333336,-5.333334,0.291675,7
219,3.222222,19.11111,-9,0.494595,7
208,0.611111,20.777779,-3.555556,0.383167,7
215,0.5,11.222222,-7.444445,0.603704,7
184,4.166667,22.222221,-1.555556,0.398353,7
240,2.111111,28.555555,-9.777778,0.417218,7
250,1.444444,13.777778,-5.666666,0.56339,7
221,1.444444,19.11111,-4.888889,0.446012,7
172,1.333333,20.88889,-3.222222,0.409835,7
215,3.388889,21.444445,-4.555555,0.341766,7
234,0.888889,8.777778,-3.888889,0.556614,7
218,1.666666,12.555555,-3.333333,0.569266,7
170,1.11111,24.666666,-2,0.387467,7
186,0.777778,22,-0.888889,0.301883,7
246,1.833333,20.444445,-6.777778,0.393839,7
222,1.166667,16.11111,-11.444445,0.58766,7
187,2.055556,15.888889,-5.888889,0.428363,7
199,0.833334,23.222221,-7.555555,0.348063,7
169,1.611111,18,-9.111111,0.463569,7
191,1.5,11.222222,-5.666666,0.53582,7
203,2.944444,25.444445,-5.555555,0.393868,7
212,1.555556,11.333333,-3.777778,0.513395,7
179,1.555556,16.222223,-7.111111,0.419762,7
204,3.333333,26,-7.555555,0.420366,7
166,2.444445,22.222221,-1.888889,0.446214,7
162,0.944444,22.333334,-4.333334,0.382522,7
208,2.666667,21.11111,-4.888889,0.40213,7
240,2.277778,17.333334,-8.444445,0.470675,7
220,3.666667,11.555555,-5.222222,0.486717,7
168,0.666666,31.444445,-6.333334,0.335386,7
226,3.555556,11.222222,-3.888889,0.526881,7
238,2.666666,21.777779,-3.666667,0.315256,7
211,1.611111,26.222221,-3.888889,0.385282,7
181,3.277777,28,-5.222222,0.409551,7
226,1.611111,18.333334,-4.777778,0.442456,7
156,1.055555,29.555555,5.222222,0.417328,7
247,2.222222,15.888889,-0.555556,0.401833,7
242,2.444445,17.444445,2.555556,0.353161,7
160,1.444444,28.555555,0.555556,0.378216,7
232,1.5,12.666667,-4.777778,0.491388,7
197,0.611111,9.888889,-6,0.617059,7
246,5.833334,34.11111,-10.333333,0.388973,7
156,2,28.333334,5.222222,0.389034,7
244,3,17.11111,-8.777778,0.480149,7
165,2.444444,16.777779,-0.555556,0.318129,7
219,1.722222,17.222223,-4.111111,0.371914,7
195,0.611111,20.333334,-8.111111,0.342307,7
201,2.055556,24.777779,-9,0.439718,7
236,1.722222,18.666668,-4.555555,0.424235,7
241,1.555556,18.11111,-1,0.399901,7
173,2.111111,22.333334,-4.777778,0.396433,7
240,3.388889,28.11111,-8.111111,0.329382,7
237,2.722222,29.444445,-7.666666,0.413746,7
167,2.055555,17.11111,-2.444444,0.248449,7
229,2.055555,14.666667,-0.777778,0.496142,7
217,1.666667,17,-8.777778,0.486598,7
187,0.833333,19.666668,-7.333334,0.355526,7
236,2,17.222223,-5.222222,0.447247,7
236,2,17.222223,-5.222222,0.447247,7
242,2.222222,15.777778,-2.888889,0.454547,7
195,0.611111,20.333334,-8.111111,0.342307,7
235,1.722222,15.777778,-4.666666,0.520399,7
185,1.444445,14.333333,-2.888889,0.435185,7
201,0.944444,11.555555,-6.666666,0.543201,7
233,1.722223,33.444447,-5.111111,0.345755,7
246,2.666666,20,-3.333333,0.395955,7
183,2.277777,23.222221,-3.222222,0.389882,7
245,2.166667,14.666667,-7.888889,0.572767,7
236,3.333333,18.444445,1.777778,0.292729,7
