@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
185,9,2.222221,56.25926,-21.777779,-2.051056,6
176,9,2.666667,50.666668,-22,-1.95141,6
179,9,2.444445,49.185184,-18.88889,-1.970398,6
188,9,3.111112,33.333332,-13,-2.04072,6
198,9,5.111111,51.666668,-19.333334,-2.072616,6
161,9,8.999999,42.037037,-12.444445,-2.282295,6
191,9,1.444445,61.666668,-24.333334,-2.041277,6
190,9,3.000001,47.48148,-18.444445,-2.025942,6
184,9,10.611111,31.703703,-10.111111,-2.215464,6
194,9,3.222223,61.555557,-23.666666,-2.042718,6
181,9,4.166667,59.074074,-25.222221,-2.020865,6
189,9,11.722221,26.444445,-10.666667,-2.101002,6
186,9,2,49.51852,-21.555555,-1.940813,6
196,9,2.222222,61.592594,-22.444445,-2.048736,6
176,9,3.444444,53.666668,-22.333334,-2.052258,6
183,9,2.333334,52.62963,-21.88889,-1.981911,6
189,9,4.5,31.925926,-11.111111,-2.022227,6
186,9,2.999999,48.22222,-19.333334,-1.956023,6
188,9,1.111111,60.333332,-23.333334,-2.047211,6
189,9,11.722221,26.444445,-10.666667,-2.101002,6
161,9,11.500001,41.814816,-10.777778,-2.338974,6
182,9,2.277777,34.51852,-14.222222,-1.943038,6
196,9,2.277777,47.77778,-17.666666,-2.045996,6
162,9,13.388888,42.185184,-10.222222,-2.327482,6
194,9,3.222223,45.074074,-16.555555,-2.046998,6
162,9,12.944446,41.48148,-9.777778,-2.335371,6
177,9,2.166667,48.407406,-20.222221,-1.940423,6
182,9,7,39.851852,-14.555555,-1.868277,6
195,9,2.999999,48.333332,-17.333334,-2.081095,6
193,9,2.888889,60.11111,-24,-2.047766,6
192,9,2.555555,47.51852,-19.555555,-2.020234,6
182,9,3.611111,34.925926,-13.444445,-2.001125,6
189,9,5.888889,29.62963,-12.222222,-1.954574,6
162,9,12.388888,44.074074,-11.888889,-2.386671,6
200,9,3.777779,61.037037,-25.444445,-2.026586,6
171,9,2.777777,45.925926,-19.11111,-2.010723,6
184,9,3.611111,45.22222,-17.333334,-1.930196,6
160,9,1.555555,42.814816,-18.444445,-2.102318,6
190,9,2.611111,53.592594,-21.11111,-2.052546,6
193,9,4.5,57.814816,-24.11111,-2.033804,6
183,9,6.333334,32.25926,-12.111111,-1.970772,6
194,9,2.277778,49.74074,-19.88889,-2.021838,6
204,9,2.777777,57.88889,-23,-2.038543,6
184,9,2.499999,56.25926,-23.11111,-1.958014,6
201,9,5.555555,40.296295,-12.555555,-2.175826,6
176,9,5.055555,52.925926,-22.444445,-2.051636,6
210,9,4.444444,51.296295,-21.555555,-2.020895,6
162,9,13.944444,41.333332,-10.333333,-2.494607,6
193,9,2.222222,61.407406,-22.222221,-2.109375,6
205,9,2.388889,56.074074,-22.222221,-2.038263,6
192,9,4.388889,45.962963,-20.222221,-2.016578,6
182,9,2.944445,43.592594,-17.11111,-1.919167,6
175,9,3.444445,57.77778,-23.333334,-2.063776,6
196,9,2.222222,47.25926,-17.444445,-2.074616,6
190,9,1.388889,52.407406,-21.222221,-1.985899,6
188,9,1.944443,49.962963,-19.88889,-1.99344,6
182,9,2.111111,43.51852,-17.222221,-1.917349,6
162,9,14.055556,40.296295,-9.888889,-2.341198,6
198,9,5.666666,58.333332,-22.666666,-2.035874,6
172,9,9.777778,42.037037,-12.777778,-2.143718,6
190,9,1.611111,49.48148,-19.444445,-1.987599,6
188,9,1.999999,50.185184,-20.222221,-2.00738,6
193,9,4.055555,49.11111,-19,-2.065421,6
183,9,4.055555,56.333332,-23.333334,-1.997577,6
195,9,2,46.555557,-16,-2.101377,6
189,9,3.166667,49.666668,-20,-1.973221,6
186,9,6.833334,30.777779,-11.666667,-2.046307,6
178,9,8,33.666668,-12.666667,-2.103758,6
184,9,9.388888,31.185184,-9.555555,-2.16033,6
188,9,2.277777,49.703705,-21.11111,-1.984565,6
197,9,2,49.74074,-18.88889,-2.043399,6
185,9,9.888888,30.88889,-9,-2.45058,6
201,9,5.222221,53.703705,-20.777779,-2.075226,6
190,9,2.888889,52.555557,-20.333334,-2.03483,6
201,9,2.500001,61.62963,-24.222221,-2.034119,6
188,9,3.055555,61.666668,-23,-2.074028,6
187,9,6.222222,56.148148,-21.777779,-2.04388,6
161,9,10.499999,41.48148,-12.444445,-2.316506,6
189,9,6.222223,29.074074,-10.222222,-2.049148,6
196,9,4.444445,50.074074,-19.222221,-2.054753,6
173,9,3.611111,55.185184,-23.222221,-2.04172,6
175,9,5.666666,33,-12,-2.091209,6
181,9,3.000001,46.88889,-18.333334,-1.949088,6
190,9,2.500001,32.962963,-13.555555,-2.020042,6
178,9,1.111109,59.62963,-25.222221,-2.040554,6
187,9,3.055555,48.51852,-20.88889,-1.947472,6
194,9,4.611112,60.77778,-24,-2.060549,6
185,9,6.222221,32.555557,-11.333333,-2.085272,6
180,9,3.833332,50.407406,-20.222221,-2.008719,6
194,9,5.111111,41.037037,-14.111111,-2.045201,6
186,9,2.055555,48.814816,-20.777779,-1.968511,6
159,9,14.833333,36.62963,-12.888889,-2.316872,6
176,9,5.111111,60.296295,-25.222221,-2.030648,6
194,9,2.277778,49.74074,-19.88889,-2.021838,6
159,9,14.833333,36.62963,-12.888889,-2.316872,6
197,9,5.277778,54.851852,-21.555555,-2.033505,6
196,9,7.388889,63.51852,-24.222221,-2.070441,6
182,9,3.611111,34.925926,-13.444445,-2.001125,6
177,9,8.333332,32.88889,-11.666667,-2.10084,6
201,9,2.833333,43.962963,-15.555555,-2.06786,6
188,9,5,61.25926,-24.777779,-1.997746,6
206,9,5.611111,57.62963,-21.88889,-2.085934,6
182,9,2.722223,54.185184,-22.222221,-2.004082,6
189,9,4.444445,61.407406,-22.88889,-2.035894,6
173,9,9,43.592594,-15.777778,-1.998857,6
160,9,2.166668,43.925926,-19.11111,-2.113792,6
176,9,3.444444,53.666668,-22.333334,-2.052258,6
163,9,17.666666,40.444443,-8,-2.392741,6
182,9,3.611111,54.925926,-23.11111,-1.980348,6
162,9,14.944444,40.444443,-9,-2.573635,6
200,9,3.944445,53.555557,-20,-2.116733,6
200,9,3.444445,55.962963,-21.88889,-2.080206,6
177,9,1.666667,51.074074,-21.88889,-1.956005,6
180,9,9.166667,30.37037,-9.111111,-2.217095,6
186,9,2.333333,34.962963,-13.888889,-2.036642,6
196,9,3.555556,47.185184,-17.88889,-2.039491,6
162,9,14.166667,40.962963,-9.222222,-2.555683,6
183,9,3.388888,54.037037,-22.11111,-1.974959,6
161,9,10.499999,41.48148,-12.444445,-2.316506,6
198,9,3.055555,58.074074,-21.555555,-2.064888,6
187,9,5.111111,49.48148,-19.777779,-1.990627,6
202,9,8.333334,57.333332,-21.333334,-2.093746,6
200,9,2.5,56.666668,-22.666666,-2.015374,6
192,9,7.444444,53.444443,-16.333334,-2.164195,6
187,9,2.833333,58,-24,-1.966671,6
186,9,5.5,53.444443,-21.666666,-1.988249,6
190,9,2.055556,46.88889,-18,-2.025133,6
192,9,4.388889,46.37037,-18.11111,-2.047243,6
195,9,2.388889,45.074074,-15.222222,-2.118572,6
185,9,3.111111,49.037037,-19.777779,-2.006186,6
204,9,2.166667,57.25926,-22.777779,-2.037372,6
189,9,5.722223,30,-10.333333,-2.050282,6
180,9,3.111111,48.555557,-18,-1.996042,6
187,9,3.444444,58.666668,-23.333334,-2.013524,6
202,9,4.833333,58,-21,-2.045943,6
210,9,4.444444,51.296295,-21.555555,-2.020895,6
161,9,11.5,40.444443,-12.333333,-2.198939,6
185,9,6.222221,32.555557,-11.333333,-2.085272,6
182,9,2.500002,45,-18,-1.910677,6
161,9,11.5,40.444443,-12.333333,-2.198939,6
193,9,2.888889,60.11111,-24,-2.047766,6
192,9,5.944445,60.814816,-24.777779,-2.055457,6
182,9,2.277777,34.51852,-14.222222,-1.943038,6
182,9,8.666666,29.777779,-9.333333,-2.217735,6
191,9,5.722222,48.22222,-18.333334,-1.964901,6
194,9,5.388889,41.296295,-14.888889,-2.037568,6
189,9,2.666667,34.11111,-14,-2.044277,6
193,9,3.388888,41.703705,-15.444445,-1.992997,6
183,9,3.388888,54.037037,-22.11111,-1.974959,6
180,9,7.333333,31.444445,-10.666667,-2.021032,6
203,9,3.444445,58.48148,-21.444445,-2.034642,6
161,9,11.5,42.37037,-11.444445,-2.395566,6
196,9,6.777777,46.074074,-16.222221,-2.105677,6
187,9,2.111111,59.37037,-24.11111,-2.03348,6
159,9,15.72222,35.77778,-11.666667,-2.549349,6
184,9,2.777777,50.592594,-21.11111,-1.96448,6
163,9,18.777777,40.703705,-8.111111,-2.388454,6
190,9,6.111111,57.333332,-19,-2.112087,6
190,9,2.5,31.666666,-14.333333,-2.008381,6
185,9,2,54.22222,-22,-2.008008,6
162,9,11.666667,43.22222,-12,-2.391681,6
183,9,1.555555,43.185184,-17.555555,-1.887731,6
189,9,5.833334,31.37037,-11.111111,-2.020345,6
195,9,3.944445,57.11111,-21.666666,-2.015595,6
182,9,3.555555,58.962963,-24.88889,-1.992052,6
163,9,18.166666,40,-7.666666,-2.51749,6
195,9,3.500001,47.74074,-17.555555,-2.038956,6
190,9,1.611111,49.48148,-19.444445,-1.987599,6
193,9,4.833334,45.22222,-17.333334,-2.000118,6
189,9,12.388889,23.592592,-9.777778,-2.01975,6
185,9,3.111111,47.814816,-19.444445,-1.937924,6
189,9,2.111111,58.62963,-23.555555,-2.048058,6
193,9,3.388888,41.703705,-15.444445,-1.992997,6
201,9,4.444444,58.703705,-23.11111,-1.997736,6
182,9,4.166666,58,-25,-1.99159,6
199,9,6.388889,54.962963,-21.555555,-2.084754,6
190,9,1.611111,49.48148,-19.444445,-1.987599,6
198,9,4.833334,59.77778,-22.666666,-2.050575,6
180,9,2.222222,60.074074,-25.555555,-2.022148,6
184,9,5.833333,48.25926,-18.11111,-1.986776,6
181,9,2.555556,60.62963,-24.222221,-2.044563,6
195,9,1.833335,48.851852,-18.555555,-2.063044,6
185,9,1.944444,57.074074,-21.222221,-2.088855,6
196,9,2.222222,61.592594,-22.444445,-2.048736,6
197,9,1.277779,63.22222,-22.666666,-2.06802,6
188,9,1.388889,30.777779,-12.333333,-2.016443,6
188,9,5.111111,29.962963,-10.222222,-2.083566,6
193,9,1.833333,62.703705,-24.444445,-2.084935,6
210,9,5.722222,49.74074,-20.88889,-2.014434,6
160,9,13.166667,40.88889,-12.333333,-2.335837,6
163,9,14,41.666668,-10.333333,-2.384441,6
186,9,3.555556,35.296295,-13.555555,-2.060122,6
203,9,5.444445,54,-22,-2.040013,6
200,9,2.5,45.296295,-17.555555,-2.016646,6
198,9,4.111111,48.703705,-19.11111,-2.070717,6
187,9,3.055555,48.51852,-20.88889,-1.947472,6
184,9,7.944443,31.518518,-10.555555,-2.183125,6
188,9,4.611111,61.074074,-22.88889,-2.079095,6
205,9,3.333334,50.25926,-18.444445,-2.044653,6
189,9,1.444444,59.925926,-25.444445,-2.005956,6
189,9,2.444445,51.11111,-20.666666,-2.008931,6
176,9,1.5,49.74074,-20.222221,-1.965703,6
182,9,2.555556,46.37037,-18.777779,-1.930048,6
182,9,3.999999,58.407406,-24.88889,-1.978495,6
190,9,4.555555,58.11111,-19.666666,-2.102898,6
202,9,1.499999,60.48148,-22.777779,-2.060614,6
195,9,4.111111,47.703705,-17.777779,-2.052705,6
182,9,3,55.074074,-22.555555,-1.989221,6
200,9,1.777778,46.11111,-17,-2.038016,6
187,9,1.833333,60.444443,-22.666666,-2.058211,6
185,9,2.277779,47.962963,-16.555555,-1.982099,6
192,9,4.333334,57.074074,-24.88889,-2.024748,6
200,9,4.333333,56.37037,-22.11111,-2.021172,6
199,9,5.611111,55.666668,-22.666666,-2.045431,6
195,9,4.111111,47.703705,-17.777779,-2.052705,6
201,9,4.333332,59.333332,-23.666666,-2.042514,6
204,9,3.222222,55.88889,-21.666666,-2.03737,6
175,9,7.166668,57.851852,-23.555555,-2.05935,6
160,9,5.944443,45.148148,-17.777779,-2.162999,6
187,9,2.111111,59.37037,-24.11111,-2.03348,6
201,9,5.555555,40.296295,-12.555555,-2.175826,6
185,9,3.055555,49.333332,-18.666666,-1.95277,6
191,9,5.222223,59.592594,-25.11111,-2.047053,6
196,9,3.444445,49.88889,-18,-2.063864,6
195,9,3.833334,47.925926,-17.777779,-2.056734,6
191,9,3.277778,59.74074,-24.555555,-2.03548,6
193,9,4.611111,41.185184,-15.222222,-1.995801,6
193,9,2.555556,60.703705,-23.777779,-2.018211,6
191,9,2.333333,49.22222,-18.333334,-2.040515,6
186,9,2.777777,54.962963,-21.222221,-2.028618,6
197,9,4.944445,50.333332,-18.666666,-2.071221,6
200,9,4.833333,54.703705,-22.444445,-2.065663,6
191,9,3.777778,63.074074,-25.222221,-2.065948,6
182,9,2.777777,43.62963,-17.88889,-1.904978,6
207,9,3.111112,52.11111,-20,-2.063353,6
195,9,3.166667,61.74074,-24.555555,-2.020938,6
186,9,1.777777,48.444443,-20.333334,-1.973056,6
172,9,6.666666,44.77778,-16.333334,-2.052453,6
201,9,5.222221,53.703705,-20.777779,-2.075226,6
163,9,18.666666,39.444443,-8.666667,-2.425324,6
161,9,8.999999,42.037037,-12.444445,-2.282295,6
176,9,2.388889,56.925926,-24.11111,-2.021784,6
190,9,5.055556,51.074074,-17.88889,-2.11269,6
190,9,2.611111,53.592594,-21.11111,-2.052546,6
182,9,3.611111,34.925926,-13.444445,-2.001125,6
161,9,9.222222,44.074074,-13.222222,-2.238293,6
173,9,2.388888,56.77778,-23.666666,-2.048199,6
194,9,5.222222,58.962963,-19.555555,-2.081891,6
181,9,4.777777,41.25926,-14.444445,-1.998368,6
175,9,2.833333,15.37037,14.222222,2.242196,7
164,9,1.277778,11.333333,9.333333,2.291118,7
196,9,1.888889,19.62963,15.111111,2.437339,7
186,9,1.166667,15.592592,16.555555,1.863654,7
240,9,2.055556,20.444445,20.666666,2.420791,7
152,9,2.777777,25.037037,13.888889,2.731134,7
225,9,1.611111,16.185184,15.444445,1.891015,7
249,9,1.5,14.740741,10.111111,2.743555,7
226,9,1.611111,16.703703,15.222222,1.82234,7
169,9,1.833333,19.592592,16.222221,2.467752,7
209,9,1.388889,12.518518,13.111111,2.09922,7
173,9,2.111111,17.148148,15.555555,2.332739,7
184,9,2.666667,13.62963,13.444445,2.080445,7
166,9,0.722222,13.37037,10.222222,2.264277,7
194,9,2.055556,18.555555,20.333334,2.126516,7
185,9,1.444445,10.740741,10.777778,2.36281,7
211,9,1.666667,15.444445,9.666667,2.554965,7
184,9,1.333333,19.444445,16.333334,2.419445,7
180,9,1.166667,22.555555,17,2.541661,7
149,9,1.055555,19,11.333333,2.741647,7
157,9,2.944444,24.296297,15.444445,2.604303,7
177,9,2.5,24.518518,19.11111,2.125416,7
196,9,2.388889,15.703704,11.555555,2.511766,7
162,9,2.666667,19,14.666667,2.291415,7
229,9,3.444445,14.62963,11.111111,2.350437,7
199,9,1.388889,15,14.666667,1.905303,7
183,9,2.277777,18.185184,15.111111,2.428022,7
237,9,1.777778,5.851852,8.777778,2.180526,7
170,9,0.944444,25.444445,16.333334,2.604013,7
163,9,2.5,19.814816,16.555555,2.001681,7
235,9,1.722222,10.888889,14.666667,2.316242,7
180,9,1.722222,13.592592,12.555555,2.212898,7
220,9,3.666667,8.185185,10.111111,2.09315,7
177,9,1.444444,19.592592,14.888889,2.413262,7
216,9,2.166666,14.555555,13.666667,2.447547,7
220,9,0.888889,6.62963,8.777778,2.030867,7
245,9,3.166667,6.407407,1.777778,1.756645,7
175,9,2.722221,23.777779,14.666667,2.263538,7
184,9,0.777778,11.851851,12.111111,2.128646,7
246,9,1.833333,15.37037,15.222222,2.170543,7
218,9,1.166667,13.703704,12.222222,2.382684,7
181,9,1.5,11.666667,13.666667,2.206642,7
215,9,4.722222,23.037037,19.222221,2.561049,7
222,9,1.611111,14.962963,15.444445,2.280922,7
176,9,1,18.481482,14.555555,2.332243,7
181,9,0.888889,19.925926,15.555555,2.420823,7
170,9,1.11111,19.555555,15.333333,2.504391,7
248,9,1.666667,13.444445,12.666667,2.341677,7
198,9,1.944445,12.185185,12.444445,2.221276,7
240,9,3.388889,22.481482,16.88889,2.141811,7
217,9,1.666667,11.925926,15.222222,2.006642,7
189,9,1.222222,12.925926,17.222221,1.910864,7
223,9,1.666667,6.666666,11.333333,2.046588,7
233,9,1.777778,11.703704,12.222222,2.476615,7
161,9,0.777778,15.740741,14.111111,2.345133,7
246,9,5.833334,25.88889,24.666666,2.214011,7
221,9,1.222222,12.111111,17.666666,1.877146,7
244,9,2.277778,10.37037,3.888889,2.32339,7
215,9,3.388889,17.185184,12.777778,2.266094,7
211,9,2.444444,10.814815,15.222222,1.940832,7
226,9,1.111111,18,18.666666,2.27303,7
211,9,2,13.62963,10.777778,2.441017,7
219,9,2.111111,14.888889,14.333333,2.358696,7
222,9,2.611111,9.333333,7.333334,1.905045,7
241,9,1.555556,14.333333,11.333333,2.544142,7
204,9,1.888889,19,19.666666,2.348728,7
214,9,1.277778,6.814815,11.555555,2.058329,7
243,9,2,13.333333,14,2.368311,7
197,9,4.944445,21.25926,18.88889,2.243094,7
246,9,2.999999,17.518518,16.11111,2.232849,7
216,9,0.833333,7.074074,12.111111,2.079295,7
198,9,1.5,14.555555,15.666667,2.055672,7
203,9,2.944444,19.518518,17.777779,2.320382,7
219,9,2.833333,5.592593,8.222222,2.148363,7
176,9,1.166667,13,12.333333,2.340618,7
202,9,1.611111,15.111111,10.333333,2.522748,7
218,9,1.611111,14.925926,12.555555,2.362146,7
233,9,1.166666,12.592592,13.222222,2.49158,7
244,9,3.611111,7.740741,5.444445,2.340587,7
183,9,2.166667,15.37037,16.88889,2.075874,7
188,9,2.333333,15.740741,12.444445,2.20467,7
227,9,1.888889,12.62963,14.444445,2.291847,7
201,9,0.944444,7.777778,11.333333,1.982987,7
196,9,1,15.333333,15.333333,1.789167,7
206,9,2.166667,16.074074,12.111111,2.252368,7
184,9,4.166667,17.62963,13.777778,2.524273,7
215,9,1.611111,17.185184,17.11111,2.105197,7
174,9,1.666667,23.185184,17.444445,2.033698,7
199,9,1.055556,17.518518,12.111111,2.690112,7
156,9,2.055556,16.925926,14.555555,2.363581,7
211,9,2.166666,17.962963,15.444445,2.327545,7
249,9,2.888889,8.555555,4.666666,1.917421,7
246,9,2.666666,15.444445,13.666667,2.395692,7
191,9,3.111111,15.185185,10.111111,2.545329,7
224,9,2.333334,14.62963,13.777778,1.860191,7
224,9,3.055556,20.25926,21.88889,2.304153,7
174,9,1.722222,13.481482,10.555555,2.377854,7
195,9,0.611111,16.037037,12.888889,1.94304,7
156,9,2,23.703703,13.888889,2.864931,7
224,9,3.611111,15.185185,16.11111,2.298255,7
223,9,1.666667,6.666666,11.333333,2.046588,7
190,9,1.333333,20.11111,20.333334,2.252231,7
201,9,1.055556,10.666667,17,1.909255,7
182,9,0.722223,17.592592,17.222221,1.937594,7
156,9,1.055555,24.25926,15.888889,2.84342,7
196,9,1.333333,13.37037,14.222222,1.956772,7
173,9,2.111111,17.148148,15.555555,2.332739,7
157,9,2.111111,19.666666,12.666667,2.405202,7
156,9,2,18.25926,17.222221,2.47582,7
247,9,2.222222,12.62963,9.777778,2.55309,7
201,9,0.944444,7.777778,11.333333,1.982987,7
180,9,3,22.333334,14.666667,2.453831,7
215,9,4.722222,23.037037,19.222221,2.561049,7
167,9,1.5,19.037037,16.88889,1.971572,7
222,9,1.166667,10.481482,16.88889,1.870487,7
233,9,2.611111,12.481482,18.88889,1.903686,7
233,9,1.722223,26.814816,19.88889,2.38935,7
235,9,1.944445,25.88889,20,2.356024,7
247,9,2.666667,8.111111,13,2.117886,7
177,9,0.888889,16.25926,13.555555,2.462118,7
193,9,0.888889,14.444445,14,2.210055,7
233,9,2.111111,14.481482,15.222222,1.950405,7
208,9,2.444444,14.777778,15.666667,2.112617,7
216,9,0.833333,16.555555,18,2.209309,7
172,9,1.666667,19,15.666667,2.083854,7
185,9,0.944444,19.25926,16.222221,2.451836,7
248,9,3.222223,19.555555,20.666666,2.205099,7
219,9,1.722222,13.37037,11.555555,2.255333,7
234,9,0.888889,5.740741,9.111111,2.193568,7
236,9,3.055555,11.074074,9.777778,2.083229,7
176,9,2.722222,22.74074,18.777779,2.126901,7
234,9,1.055556,7.111111,12,1.83826,7
183,9,4.722222,19.851852,18.444445,2.506807,7
164,9,3,13.666667,2,2.87512,7
185,9,2.388889,12.962963,13.777778,1.83885,7
170,9,1.222222,16.407408,9.444445,2.737074,7
249,9,4.555555,18,17,2.214996,7
177,9,1.444444,19.592592,14.888889,2.413262,7
178,9,2.5,23.814816,18.88889,2.190305,7
210,9,1.222222,17.481482,15.555555,2.386452,7
181,9,3.277777,21.407408,19.777779,2.378846,7
215,9,2.555556,18.074074,19.444445,2.224013,7
202,9,2.388889,15.148149,13.888889,2.401137,7
227,9,3.166667,13.962963,10.111111,2.707051,7
211,9,1.666667,15.444445,9.666667,2.554965,7
158,9,1.888889,22.185184,17.11111,2.624707,7
245,9,1.055555,16.11111,16,2.432783,7
191,9,3.111111,15.185185,10.111111,2.545329,7
229,9,1.166666,17.74074,10.444445,2.651605,7
215,9,0.5,6.925926,12.888889,1.991157,7
162,9,0.944444,17.333334,15,2.350367,7
166,9,2.444445,16.962963,15.777778,2.515826,7
250,9,1.444444,9.222222,13.666667,2.192935,7
201,9,2.055556,17.88889,20.666666,2.176993,7
164,9,1.888889,23.148148,16.222221,1.798302,7
197,9,4.555555,11.962963,16.444445,2.164262,7
241,9,1.166667,8.259259,10.888889,2.277351,7
162,9,1.444444,25.11111,13.333333,2.769038,7
199,9,1.388889,15,14.666667,1.905303,7
240,9,2.444444,14.148149,13.222222,2.392487,7
156,9,2,23.703703,13.888889,2.864931,7
217,9,2.055556,6.296296,10.111111,1.976138,7
248,9,2.111111,26.88889,16.333334,2.285098,7
187,9,3.555555,18.666666,19.333334,2.254303,7
208,9,2.666667,16.074074,15.111111,2.310932,7
236,9,2,12.518518,14.111111,2.267197,7
207,9,0.888889,12.148149,13.222222,2.217263,7
236,9,1.722222,13.962963,14.111111,2.32063,7
189,9,1.000001,17.296297,17.777779,2.060443,7
244,9,3,12.259259,14.555555,1.987902,7
191,9,1.5,7.333334,11.666667,2.122422,7
222,9,1.777778,14,10.666667,2.557309,7
184,9,0.833333,14.222222,15.333333,1.937892,7
189,9,1.055556,12.888889,17.666666,1.985552,7
220,9,1.444445,14.62963,13.777778,2.306884,7
201,9,3.111111,21.296297,16.777779,2.467938,7
249,9,2.777778,10.518518,16.11111,2.156779,7
216,9,2.166666,14.555555,13.666667,2.447547,7
217,9,3.944444,14.555555,13,2.363871,7
237,9,0.555555,8,11.333333,1.946502,7
194,9,1.888889,16.777779,11,2.593107,7
160,9,3.055555,28.037037,15.888889,2.827106,7
242,9,2.222222,11.740741,12.111111,2.386597,7
238,9,1.055556,8.518518,11.777778,1.844726,7
197,9,2.388889,12.851851,7.444445,2.628208,7
236,9,3.333333,16.074074,7.111111,2.7898,7
181,9,2.666667,19.62963,12.777778,2.189135,7
244,9,1.111111,12.814815,13.222222,2.391736,7
203,9,2.277778,11.259259,16.88889,2.019747,7
173,9,1.444445,19.222221,16.666666,2.099557,7
210,9,1.555556,12.962963,13.444445,2.42875,7
150,9,1.722222,18.925926,13.222222,2.791674,7
165,9,2.444444,14.296296,7.444445,2.593543,7
224,9,3.055556,20.25926,21.88889,2.304153,7
237,9,1,5.777778,9.333333,2.097231,7
232,9,2.277778,13.555555,10.333333,2.283147,7
172,9,2.333334,30.11111,16.666666,2.617801,7
224,9,0.944444,13.444445,15,2.328108,7
218,9,1.666666,8.444445,12.333333,2.361442,7
208,9,0.611111,16.185184,13.777778,2.391996,7
183,9,2,18.11111,14.666667,2.483198,7
195,9,2.055556,8.518518,11.444445,2.187022,7
186,9,0.777778,18.518518,10.444445,2.587396,7
237,9,1.555555,7.481482,11.222222,1.938468,7
237,9,2.666667,13.222222,16.666666,1.990381,7
243,9,2.555556,6.481482,8.888889,2.033629,7
216,9,2.722223,15.074074,16.444445,2.284571,7
209,9,0.722222,22.518518,19.444445,2.389391,7
193,9,3.888889,16.185184,14.444445,2.222103,7
189,9,1.166667,12,13.333333,2.194143,7
235,9,2.722222,15.62963,10.777778,2.670771,7
191,9,1.5,7.333334,11.666667,2.122422,7
169,9,1.388888,17.11111,8.333333,2.834822,7
229,9,2.055555,10.925926,11.222222,2.557458,7
208,9,1.833333,19.25926,15.888889,2.396771,7
236,9,3.333333,16.074074,7.111111,2.7898,7
245,9,2.277778,16.37037,14.555555,2.198051,7
249,9,2.666667,22.851852,14.111111,2.28263,7
245,9,2.166667,9.740741,14.777778,2.069452,7
226,9,3.555556,7.851852,10.111111,2.259398,7
161,9,1.611111,19.037037,17.88889,2.292736,7
236,9,2,12.518518,14.111111,2.267197,7
248,9,3.166667,15.296296,8.777778,1.783512,7
184,9,0.777778,11.851851,12.111111,2.128646,7
195,9,0.611111,16.037037,12.888889,1.94304,7
208,9,2.499999,18.555555,20.333334,2.102212,7
182,9,0.611111,19.88889,14.333333,2.271693,7
210,9,1.833333,15.111111,14.333333,2.461599,7
218,9,1.166667,13.703704,12.222222,2.382684,7
242,9,2.444445,14.814815,7.888889,2.835614,7
238,9,1.444444,13.62963,16.444445,2.046683,7
236,9,3.777777,16.592592,16.88889,2.306678,7
199,9,1.277778,14.518518,10.111111,2.634176,7
226,9,2.388889,11.888889,17,1.872506,7
251,9,8,20.666666,6.333334,1.28706,7
178,9,5,19.555555,12,2.274128,7
170,9,0.944444,25.444445,16.333334,2.604013,7
211,9,1.611111,13.740741,12.111111,2.292041,7
219,9,3.222222,13.222222,17.666666,2.0861,7
243,9,2,13.333333,14,2.368311,7
168,9,0.666666,25.11111,19,2.302124,7
160,9,1.444444,23.25926,15.888889,2.642597,7
198,9,1.111111,15.814815,14.888889,2.32489,7
239,9,2.333333,10.37037,10.222222,2.426379,7
238,9,2.666666,17.777779,12,2.337472,7
186,9,1.5,12.074074,12.111111,2.31952,7
183,9,2.166667,15.37037,16.88889,2.075874,7
157,9,0.777778,18.333334,16.666666,2.438615,7
247,9,7.111111,21.925926,-7.111111,-1.755483,7
232,9,1,12.703704,16.222221,1.875362,7
151,9,4.444445,19,13.333333,2.505249,7
194,9,2.277778,20.185184,17.777779,2.224382,7
167,9,2.055555,14.592592,7.555555,2.305729,7
187,9,0.833333,15.222222,13.333333,2.038483,7
210,9,1.5,11.851851,16.444445,2.043726,7
172,9,1.333333,16.074074,14.444445,2.417702,7
181,9,1.277778,19.296297,14.111111,2.458471,7
212,9,1.833333,12.296296,16.777779,1.974495,7
221,9,1.444444,14.074074,15.111111,2.317212,7
164,9,3.222223,19.814816,17.222221,2.459806,7
246,9,2.722222,22.814816,21.222221,2.158915,7
190,9,2.611111,19.88889,20,2.204408,7
197,9,0.611111,6,11.666667,2.074957,7
208,9,1.944444,16.851852,14.111111,2.483291,7
245,9,3.166667,6.407407,1.777778,1.756645,7
200,9,0.444444,7.703704,11.222222,2.10726,7
235,9,1.055556,9.185185,10.777778,2.310758,7
203,9,1.944444,12.407408,17.444445,1.986748,7
192,9,2.888889,9.962963,11.444445,1.908457,7
215,9,2.777778,12.407408,12.111111,2.437819,7
148,9,6.666666,15.962963,9.111111,2.91248,7
220,9,2.277778,6.444445,5.666666,1.984366,7
221,9,1.444444,14.074074,15.111111,2.317212,7
209,9,1.388889,11.62963,13.444445,2.060955,7
180,9,3.277778,21.25926,18.88889,2.113918,7
231,9,2.666667,12.296296,14.111111,2.391307,7
174,9,2.888889,19.074074,15.777778,2.395018,7
