@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Hedge-sd numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Saturatoin-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
108,0.666667,0.298143,-10.111111,23.444445,0.421675,5
131,1.777778,1.851852,-1.888889,2.777778,0.77037,5
12,2.333333,1.966384,-7.111111,11.333333,0.687302,5
151,0.111111,0.172133,-0.333333,0.333333,0.222222,5
105,4,1.825741,-12.555555,34,0.337494,5
133,0.222222,0.272166,-1.666667,3.555556,0.972222,5
80,2.777778,0.720082,-11.888889,23.222221,0.489982,5
116,2.055555,1.103865,-12.444445,37.11111,0.310286,5
36,0.5,0.278887,-8.222222,13,0.648657,5
139,0.222222,0.272166,-1.444444,3.222222,1,5
136,1.166667,0.477777,-5.333334,5.777778,0.911155,5
58,0.444445,0.344265,-8.333333,14.111111,0.622222,5
30,1.666667,1.632993,-7.111111,13.111111,0.518586,5
111,2.055556,0.951851,-11.333333,26.222221,0.409226,5
141,0.166667,0.182574,-2.333333,2.333334,1,5
113,0.722222,0.389682,-11.888889,28.444445,0.414807,5
108,2.111111,1.951258,-9.555555,20.555555,0.45603,5
113,0.666667,0.421636,-13.333333,37,0.327385,5
155,10.777778,131.80739,-5.888889,11,0.5,5
113,1.222222,0.68853,-12,34.88889,0.302071,5
91,0.5,0.547722,-10.333333,21,0.476783,5
153,0,0,0,0,0,5
116,0.777778,0.45542,-12.222222,29.555555,0.395663,5
62,0.444444,0.344265,-7.888889,13.111111,0.635938,5
39,0.611111,0.879815,-6.555555,14.333333,0.576021,5
36,0.388889,0.327731,-8.777778,13.666667,0.634921,5
138,0.222222,0.272166,-2.333333,3.222222,1,5
86,0.277778,0.062963,-13.666667,21.11111,0.630928,5
106,0.388889,0.136082,-10.111111,24,0.416401,5
115,0.388889,0.389682,-10.555555,29.444445,0.339149,5
84,0.444445,0.344265,-12.555555,24.88889,0.477222,5
64,1.833333,1.963557,-5.666666,12.555555,0.579142,5
186,3.555556,4.207406,-12.222222,43.88889,0.302286,6
182,8.666666,71.24447,-7.666666,35.88889,0.256078,6
188,5.111111,19.007412,-9.222222,36.444443,0.275863,6
207,6.444444,2.802115,-19.11111,70.111115,0.290668,6
186,6.055555,2.815959,-13.222222,60.22222,0.266195,6
191,2.888887,2.786209,-22.777779,78.111115,0.314683,6
162,14.166667,210.92223,-18.222221,50.666668,0.298124,6
200,4.333333,2.8829,-17.777779,69.66667,0.296836,6
187,6.222222,3.512938,-18.777779,69.66667,0.299951,6
183,6.333334,36.933327,-8.444445,39.11111,0.266436,6
198,5.111111,1.600926,-18.333334,64.22222,0.299707,6
193,3.388888,2.489236,-11.444445,50.666668,0.278387,6
160,5.944443,4.596297,-21.777779,58.333332,0.352126,6
189,4.944445,4.007863,-21.88889,77.55556,0.305404,6
185,9.888888,94.91854,-9.333333,37.555557,0.250444,6
190,1.611111,1.123816,-14.111111,60.666668,0.290788,6
198,4.111111,3.344425,-17.777779,61,0.309645,6
193,1.833333,1.846919,-23.777779,78.77778,0.310288,6
206,5.611111,2.808056,-21.555555,72.111115,0.30568,6
191,7.777778,40.02962,-5.222222,30.11111,0.237113,6
182,3,2.054805,-16.555555,68.111115,0.301601,6
200,2.5,1.206464,-13.888889,55.77778,0.292784,6
161,8.999999,31.022234,-18.11111,52.22222,0.308416,6
196,2.222222,1.148268,-16.444445,58.555557,0.294238,6
176,3.444444,1.695309,-19.666666,67.66667,0.318137,6
179,4.555556,7.274074,-12.444445,44.11111,0.301166,6
190,2.888889,2.094085,-17,65,0.297059,6
182,7,5.648992,-7.888889,47.333332,0.24779,6
202,1.888889,1.003697,-19.88889,76,0.293527,6
187,2.111111,1.784708,-20.11111,74.111115,0.307458,6
191,3.777778,2.903384,-23.222221,79.22222,0.311587,6
185,3.111111,2.277101,-15.111111,60.666668,0.300036,6
189,2.611111,2.507408,-11.333333,40.666668,0.297841,6
173,9,6.749488,-12.111111,52.88889,0.266914,6
195,2.388889,2.102027,-16.222221,55.555557,0.292957,6
191,3.277778,2.800133,-20.555555,74.77778,0.313611,6
183,4.666666,3.699851,-18.222221,69.66667,0.312366,6
207,3.111112,3.008629,-18.333334,64.88889,0.299285,6
162,12.388888,66.818535,-19.88889,54.666668,0.301508,6
189,2.111111,2.810036,-20.555555,73.333336,0.307985,6
189,11.722221,114.59634,-9,33,0.271473,6
190,1.611111,1.123816,-14.111111,60.666668,0.290788,6
183,3.388888,1.597451,-15.444445,66.55556,0.298622,6
201,5.555555,5.795274,-13.555555,49,0.275368,6
191,5.722222,6.071487,-13,58.666668,0.279764,6
176,1.000001,0.918938,-14.333333,62.333332,0.294056,6
189,1.444444,0.860663,-19.444445,74.888885,0.312892,6
195,3.166667,1.822697,-19.88889,76.55556,0.300235,6
189,2,2.888888,-11.333333,40.333336,0.315363,6
190,2.055556,1.103865,-14,60,0.292307,6
184,10.611111,45.085182,-8.777778,38.333336,0.250721,6
163,18.166666,41.988934,-16.333334,48.11111,0.263846,6
192,4.944445,3.866763,-19,72,0.299308,6
161,11.5,18.922234,-15.333333,49.666668,0.298056,6
162,13.388888,9.662939,-17.222221,51.333332,0.285523,6
210,4.444444,2.613356,-17.555555,64.333336,0.317566,6
181,2.555556,1.485734,-20.88889,75.66667,0.306993,6
189,11.722221,114.59634,-9,33,0.271473,6
195,4.111111,2.247634,-15.777778,58.88889,0.290278,6
184,7.944443,63.35185,-11.222222,38.77778,0.28045,6
200,2.5,1.531158,-18,70.22222,0.300817,6
186,2.999999,1.349897,-12.666667,58.88889,0.290427,6
190,1.388889,0.952579,-15.222222,64.55556,0.297733,6
184,10.611111,45.085182,-8.777778,38.333336,0.250721,6
187,2.666667,2.431278,-15.111111,60.11111,0.306725,6
192,6.166667,2.326181,-21,74.77778,0.312796,6
195,3.944445,1.705112,-17.333334,70.111115,0.28836,6
195,4.055555,2.123065,-20.777779,76.66667,0.305593,6
187,3.055555,2.389019,-13.222222,59.88889,0.305755,6
189,4.444445,3.455537,-19.222221,75.44444,0.285515,6
204,3.222222,2.083445,-18.333334,69.22222,0.29685,6
193,4.055555,3.275612,-17.333334,61.22222,0.303144,6
182,3.444444,2.825808,-17.222221,69.111115,0.300643,6
182,2.777777,2.051197,-9.888889,52.88889,0.286863,6
191,2.333333,1.192569,-15.666667,60.555557,0.289582,6
188,1.944443,1.254621,-14.555555,61.444443,0.294774,6
161,11.5,99.63333,-16.444445,51.77778,0.27504,6
194,9.111109,7.713385,-19.444445,74.888885,0.292382,6
190,2.611111,3.234651,-18.777779,66.88889,0.303602,6
194,2.277778,2.03761,-15.888889,61.666668,0.300853,6
185,3.111111,2.277101,-15.111111,60.666668,0.300036,6
180,3.833332,2.888675,-15.555555,62.333332,0.300918,6
183,1.555555,1.485735,-8.888889,52,0.28154,6
185,2.222221,1.951258,-19.11111,69.88889,0.302283,6
182,2.555556,1.558727,-11.111111,56.333332,0.287646,6
193,4.611111,3.592689,-11.222222,50,0.279876,6
176,5.111111,2.841493,-20.88889,75.66667,0.314462,6
193,2.222222,1.80944,-23.222221,76.55556,0.299579,6
192,4.333334,3.062316,-20.222221,72.111115,0.324017,6
180,3.111111,1.088663,-13.333333,59,0.278822,6
196,2.222222,1.668887,-19.777779,75.66667,0.287526,6
181,3.000001,2.054805,-11.666667,56.88889,0.283287,6
176,1.5,1.169045,-13.555555,61,0.294787,6
183,2.944444,1.625037,-16.555555,67.77778,0.303121,6
199,6.388889,3.466775,-21.222221,69.22222,0.317006,6
192,7.444444,4.134766,-18.333334,65,0.272721,6
177,8.499999,17.366692,-12,40.333336,0.296365,6
195,3.833334,2.354665,-16.11111,59.22222,0.291875,6
197,4.944445,3.122795,-17,62.22222,0.296328,6
190,2.5,2.966668,-11,40.11111,0.329007,6
185,5.777777,5.556445,-12.888889,55,0.28574,6
195,2.999999,1.738453,-16.666666,59.666668,0.290585,6
193,4.833334,1.295292,-13,55.333332,0.289242,6
197,2.611111,1.925463,-16.11111,61.555557,0.302925,6
180,3.833332,2.888675,-15.555555,62.333332,0.300918,6
182,3.999999,2.366432,-17.555555,72.55556,0.3112,6
160,13.166667,139.85553,-20.333334,51.77778,0.339618,6
189,4.5,15.366663,-8.777778,38.555557,0.262981,6
175,7.166668,4.68923,-21.222221,72.77778,0.312834,6
163,18.777777,1.851823,-16.444445,48.88889,0.270056,6
159,14.833333,152.7,-15.888889,46.22222,0.294845,6
191,2.944444,1.020167,-13.555555,59.77778,0.278886,6
189,2.666667,3.822227,-12,42.77778,0.309884,6
202,1.499999,1.130388,-20.444445,74.888885,0.29788,6
200,3.944445,2.480293,-21.333334,67.333336,0.313032,6
194,3.833333,3.089408,-16.88889,60.333332,0.298369,6
186,1.777777,1.241266,-14,59.88889,0.304522,6
197,1.277779,1.103865,-21,77.77778,0.285333,6
162,13.944444,155.12964,-19,51.333332,0.298471,6
197,4.944445,3.122795,-17,62.22222,0.296328,6
194,4.611112,3.356035,-22,76.111115,0.309253,6
176,1.555556,1.996294,-14.555555,62.11111,0.302421,6
182,3.611111,9.218522,-10.444445,42.88889,0.285756,6
181,4.166667,2.786875,-20.222221,74.22222,0.317345,6
162,12.944446,9.396256,-17.444445,50.555557,0.291106,6
163,14,48.8889,-18.666666,51.333332,0.297547,6
188,1.999999,1.247218,-15.555555,62.11111,0.30043,6
203,6.055556,2.462309,-17.555555,67.111115,0.289793,6
186,5.5,2.518818,-14.333333,61.11111,0.303448,6
176,2.666667,2.691551,-14,62.666668,0.308573,6
161,8.999999,31.022234,-18.11111,52.22222,0.308416,6
187,3.055555,2.389019,-13.222222,59.88889,0.305755,6
160,2.166668,3.766669,-20.444445,57.11111,0.354037,6
174,1.388889,0.854183,-22.222221,73.22222,0.320261,6
193,2.222222,1.80944,-23.222221,76.55556,0.299579,6
192,2.555555,1.544403,-15.555555,59.22222,0.307473,6
190,6.111111,5.218202,-19,70,0.279561,6
159,15.72222,168.95189,-16,45.444443,0.289218,6
184,2.499999,1.929306,-15.111111,69,0.2956,6
172,9.166667,5.856622,-13,51.22222,0.265454,6
190,2.055556,1.466919,-14.666667,57.77778,0.292226,6
163,18.666666,27.244467,-16.333334,48.11111,0.281536,6
171,3.666667,3.126943,-14.333333,56.333332,0.287983,6
182,3.555555,2.561829,-18.222221,73.333336,0.308825,6
196,6.777777,4.188167,-16.88889,57.11111,0.294045,6
190,3.000001,1.849925,-15.111111,58.666668,0.295621,6
209,4.555556,2.672217,-17.333334,60.77778,0.302982,6
162,11.666667,73.1111,-19.333334,53.666668,0.300182,6
188,3.111112,7.540742,-11,41.333336,0.299865,6
196,3.555556,1.695309,-15.222222,58.22222,0.292469,6
185,2.5,1.656637,-14.333333,61.333332,0.285554,6
185,6.222221,32.118523,-10,39.666668,0.27036,6
180,7.333333,45.955563,-8.333333,37.77778,0.252953,6
186,5.5,3.507134,-15.666667,65.88889,0.298302,6
176,5.111111,2.841493,-20.88889,75.66667,0.314462,6
189,12.388889,84.59629,-7.444445,29.333334,0.233097,6
196,4.444445,4.390225,-17.222221,62.22222,0.297963,6
163,17.666666,3.244499,-16.333334,48.555557,0.268978,6
194,5.388889,3.04351,-12.555555,50.444443,0.28056,6
184,9.388888,28.951855,-8.222222,37.11111,0.232343,6
186,1.777777,1.241266,-14,59.88889,0.304522,6
197,5.277778,3.275611,-17.88889,68,0.298704,6
173,3.611111,2.112572,-19.88889,69.55556,0.321085,6
161,10.499999,91.32222,-16.444445,51.22222,0.294706,6
184,2.777777,2.007394,-14.111111,62.333332,0.300945,6
193,2.888889,2.177325,-21,75.111115,0.308465,6
190,2.611111,3.234651,-18.777779,66.88889,0.303602,6
198,5.666666,5.792715,-19.333334,72.333336,0.299654,6
188,3.611111,2.23524,-14.888889,62,0.293991,6
205,3.333334,2.529823,-16.11111,61.77778,0.287573,6
201,5.222221,3.124574,-19.777779,67.22222,0.308859,6
189,3.166667,1.005541,-13.666667,60.88889,0.29381,6
191,5.222223,3.429718,-21.777779,75.22222,0.31901,6
182,4.166666,2.126552,-18.333334,72.44444,0.314281,6
188,7.38889,37.218513,-9.444445,37.77778,0.284148,6
173,2.388888,1.236781,-20.666666,71.55556,0.318366,6
182,2.500002,1.42595,-10,54.333332,0.281875,6
200,1.777778,1.167461,-14.333333,56.555557,0.286663,6
191,1.444445,1.088662,-20.666666,76.66667,0.302994,6
188,6.611112,38.551857,-9.888889,38,0.290796,6
185,6.222221,32.118523,-10,39.666668,0.27036,6
188,3.055555,2.498147,-21.666666,76.55556,0.295624,6
202,8.333334,2.51219,-21.333334,71.55556,0.302514,6
197,2,1.264912,-16.222221,61.444443,0.294656,6
180,3.333333,3.19722,-21.555555,77.55556,0.306906,6
185,2.277779,1.289558,-11.555555,57.333332,0.259189,6
185,2,0.210818,-17,67.22222,0.302539,6
200,3.444445,1.204929,-20.88889,70.22222,0.309826,6
196,7.388889,3.678264,-22.555555,79.111115,0.301586,6
177,1.666667,0.942809,-14.222222,63.11111,0.306215,6
185,3.111111,1.16746,-11.777778,58.22222,0.289144,6
187,3.444444,1.655518,-18.333334,72.55556,0.298553,6
189,5.888889,14.607409,-8.555555,36.555557,0.297413,6
197,4.555556,2.146487,-19,69.55556,0.314739,6
176,2.388889,2.870668,-19.444445,71.44444,0.315862,6
182,3.611111,9.218522,-10.444445,42.88889,0.285756,6
176,5.055555,2.855145,-19.777779,67,0.32042,6
184,3.611111,1.818627,-10.333333,54.444443,0.275818,6
159,14.833333,152.7,-15.888889,46.22222,0.294845,6
190,1.611111,1.123816,-14.111111,60.666668,0.290788,6
195,2,0.966091,-16.333334,57.333332,0.290299,6
199,5.611111,4.615995,-19.666666,69.77778,0.312414,6
201,2.500001,1.656637,-20.222221,76.44444,0.299213,6
189,3.777777,1.544405,-21.222221,72.44444,0.295523,6
180,9.166667,63.944435,-8.777778,36.333336,0.23849,6
177,8.333332,27.333357,-11.666667,40.666668,0.28109,6
192,4.388889,3.523992,-15.777778,57.666668,0.302675,6
186,1.944444,1.781593,-13.888889,61.333332,0.306161,6
194,2.277778,2.03761,-15.888889,61.666668,0.300853,6
196,1.388889,1.35674,-18,65.66667,0.293586,6
182,2.277777,3.618518,-8.888889,42.22222,0.293208,6
163,18.888887,5.540755,-16.555555,47.555557,0.284813,6
172,9.777778,5.455545,-12.111111,50.333332,0.249836,6
183,4.055555,3.072581,-17.666666,70,0.305472,6
190,2.500001,2.655554,-10.888889,41.11111,0.305705,6
188,4.611111,2.407552,-21.88889,76,0.30013,6
188,2.277777,1.781594,-15.111111,61.77778,0.309236,6
200,6.055555,4.327775,-19.11111,72.66667,0.300181,6
200,4.833333,2.622552,-20.444445,69,0.317362,6
175,3.444445,2.257497,-21.333334,72.66667,0.312037,6
194,2.444444,1.797116,-17.666666,62.444443,0.300667,6
190,4.555555,3.727774,-19.333334,71.111115,0.285916,6
160,1.555555,2.740741,-19.11111,55.333332,0.347142,6
210,4.444444,2.613356,-17.555555,64.333336,0.317566,6
190,2.277778,1.405018,-21,75.55556,0.308799,6
182,2.722223,1.98233,-16.88889,67.22222,0.30405,6
201,5.222221,3.124574,-19.777779,67.22222,0.308859,6
194,5.222222,4.435546,-18.222221,71.55556,0.273444,6
161,9.222222,73.0963,-18.222221,54.555557,0.308104,6
204,2.777777,1.148268,-19.333334,72,0.302525,6
185,1.944444,2.154238,-20.88889,71.111115,0.298025,6
186,9.444444,7.932118,-15.666667,63.666668,0.290148,6
210,5.722222,2.184966,-16.555555,62.22222,0.314278,6
188,2.333333,1.299573,-18.333334,69.111115,0.296294,6
184,5.833333,1.810463,-13.111111,58.666668,0.278195,6
180,3.111111,1.088663,-13.333333,59,0.278822,6
161,11.777776,93.98522,-16.222221,51.333332,0.282125,6
186,2.333333,3.555556,-11.555555,43.444443,0.303377,6
185,3.055555,1.925463,-12,59.555557,0.275889,6
194,6.444445,3.964657,-21.11111,72.55556,0.286791,6
192,4.388889,2.379699,-16.222221,58.11111,0.325608,6
180,2.222222,1.108887,-20.555555,75.44444,0.31801,6
171,2.777777,1.64204,-14.777778,57.22222,0.307943,6
186,2,1.173788,-13.222222,61.11111,0.307257,6
185,1.222222,1.905159,-20.777779,73.44444,0.29644,6
182,3.611111,9.218522,-10.444445,42.88889,0.285756,6
204,2.166667,0.752773,-19.11111,71.22222,0.302671,6
203,5.444445,2.746041,-19,67.66667,0.314896,6
165,16.444445,23.89629,-15.111111,42.88889,0.273647,6
182,2.111111,1.772214,-9.888889,52.555557,0.280764,6
182,3.611111,1.705112,-16.444445,68.111115,0.306722,6
176,3.444444,1.695309,-19.666666,67.66667,0.318137,6
194,5.111111,3.416733,-12.111111,49.77778,0.275415,6
193,7.055556,5.409525,-15.555555,63,0.275266,6
178,5.222221,4.933632,-15.888889,58.88889,0.289863,6
178,8,12.577775,-12,41.88889,0.296963,6
179,2.444445,1.881685,-12.888889,59.77778,0.282687,6
172,6.666666,7.360555,-13.333333,54.666668,0.278044,6
194,3.222223,1.500616,-20.333334,76.22222,0.295908,6
162,14.944444,219.57411,-18,50.333332,0.307814,6
201,4.333332,4.723464,-20.333334,74,0.306609,6
181,1.833333,1.32916,-19,68.77778,0.300006,6
187,2.333334,2.0221,-17.333334,68,0.304126,6
199,4.666666,3.025815,-19.333334,71,0.303497,6
193,2.555556,1.408967,-18.777779,74.888885,0.295304,6
177,1.666666,1.173788,-13.333333,61,0.305962,6
189,5.833334,21.588884,-8.777778,38,0.266302,6
191,3.277778,2.800133,-20.555555,74.77778,0.313611,6
191,2.833331,2.896358,-23.666666,79.55556,0.317523,6
196,2.222222,1.668887,-19.777779,75.66667,0.287526,6
194,3.222223,1.69531,-14.555555,55.444443,0.291972,6
188,1.111111,0.750309,-20.333334,74.888885,0.299511,6
190,1.555556,1.204929,-16.666666,62.333332,0.292125,6
200,3.777779,1.784709,-20.777779,76.44444,0.312541,6
182,2.277777,3.618518,-8.888889,42.22222,0.293208,6
201,5.555555,5.795274,-13.555555,49,0.275368,6
196,4.444444,1.996292,-17.444445,63.333332,0.297689,6
174,3.166667,1.545604,-20.222221,70.88889,0.323021,6
202,4.833333,4.091997,-18,71,0.284515,6
198,4.833334,3.009245,-20,74,0.296314,6
189,3.777777,1.544405,-21.222221,72.44444,0.295523,6
189,6.222223,33.3185,-8.222222,35.22222,0.271208,6
195,1.833335,1.709451,-16.88889,60.666668,0.300363,6
208,6.333334,3.552778,-22.222221,70.333336,0.320595,6
196,3.444445,2.277099,-16.666666,61.444443,0.289997,6
161,10.499999,91.32222,-16.444445,51.22222,0.294706,6
192,5.944445,2.489237,-22.11111,76.44444,0.31261,6
163,18.166666,41.988934,-16.333334,48.11111,0.263846,6
193,2.888889,2.177325,-21,75.111115,0.308465,6
201,4.444444,2.455531,-17.444445,72.22222,0.294187,6
186,2.055555,1.678844,-14.111111,60.444443,0.307027,6
195,3.500001,2.888676,-14.888889,58.555557,0.284495,6
189,2.444445,1.784709,-16,63.333332,0.301346,6
182,2.944445,1.597452,-9.777778,52.555557,0.278669,6
162,14.055556,5.929622,-16.88889,49.22222,0.289652,6
186,2.777777,2.526893,-17.555555,67.88889,0.296251,6
197,1.277779,1.103865,-21,77.77778,0.285333,6
181,1.5,0.505525,-8,16.222223,0.445979,7
197,0.611111,0.062963,-5.666666,9.888889,0.617059,7
219,2.111111,4.074075,-10.333333,19.666668,0.426012,7
235,1.055556,0.490653,-7.222222,12.777778,0.482192,7
203,2.277778,1.878731,-7.444445,16.88889,0.538945,7
184,0.777778,0.785185,-6.222222,15.888889,0.405556,7
196,1,0.843274,-3.666667,20.444445,0.44058,7
200,0.444444,0.251852,-5.777778,11.444445,0.51532,7
157,2.944444,7.61852,-15.222222,29.444445,0.350043,7
245,3.166667,3.277778,-0.555556,7.222222,0.191049,7
247,2.222222,1.424651,-9.222222,15.888889,0.401833,7
215,2.555556,1.259042,-11.555555,24.555555,0.425213,7
249,2.666667,1.505545,-9.222222,27.555555,0.28661,7
243,2,0.71111,-10.333333,18,0.452229,7
183,4.722222,1.020168,-15.888889,26,0.449942,7
229,3.444445,1.408965,-7.888889,18.333334,0.347692,7
236,3.055555,5.529632,-4.888889,14.333333,0.376554,7
177,1.444444,1.71852,-11.444445,24.555555,0.35899,7
221,1.444444,1.585186,-10.222222,19.11111,0.446012,7
218,1.666666,1.022222,-9,12.555555,0.569266,7
240,2.444444,5.007407,-9.777778,18.555555,0.421621,7
195,2.055556,3.796296,-6.555555,12.333333,0.501683,7
189,1.166667,0.922222,-7.666666,16.444445,0.439443,7
199,0.833334,0.255555,-8.222222,23.222221,0.348063,7
221,1.222222,0.620633,-5.666666,18,0.54918,7
180,1.166667,0.983192,-15.333333,28.222221,0.381429,7
250,1.444444,1.025599,-8,13.777778,0.56339,7
245,2.166667,1.242757,-6.888889,14.666667,0.572767,7
242,2.222222,3.274074,-9.222222,15.777778,0.454547,7
185,2.388889,2.080776,-4.222222,17.555555,0.445418,7
223,1.666667,2.444444,-5.333334,10.444445,0.59315,7
247,2.666667,3.555555,-6.333334,12.444445,0.563467,7
158,1.888889,1.29386,-17.222221,27.88889,0.411811,7
212,1.555556,1.985185,-6.111111,11.333333,0.513395,7
184,1.333333,0.844445,-12.666667,24.88889,0.38821,7
192,2.888889,4.82963,-3.888889,13.777778,0.476236,7
215,2.5,1.615894,-17.11111,30.666666,0.409837,7
198,1.111111,1.22963,-10.111111,20.777779,0.400903,7
211,2.166666,1.149879,-10.555555,23.11111,0.375552,7
233,1.166666,0.344444,-11.111111,17,0.478222,7
249,2.777778,4.207408,-8.888889,15.888889,0.533307,7
201,0.944444,0.551852,-4.666666,11.555555,0.543201,7
246,5.833334,4.113663,-14.333333,34.11111,0.388973,7
162,2.666667,0.730297,-9.666667,23.88889,0.34003,7
222,1.777778,1.718519,-9.666667,17.555555,0.385727,7
197,4.944445,6.418518,-11.444445,27.555555,0.394886,7
217,1.666667,1.349897,-6.444445,17,0.486598,7
167,2.055555,0.996296,-5.111111,17.11111,0.248449,7
166,2.444445,1.051852,-13.888889,22.222221,0.446214,7
193,0.888889,0.620633,-8.333333,19.11111,0.388863,7
177,1.444444,1.71852,-11.444445,24.555555,0.35899,7
201,0.944444,0.551852,-4.666666,11.555555,0.543201,7
175,2.833333,2.167949,-8.777778,20.11111,0.387412,7
196,1.333333,0.816497,-5.444445,18.11111,0.430243,7
215,4.722222,2.645052,-17.777779,29.444445,0.420767,7
246,2.666666,5.866666,-10.333333,20,0.395955,7
169,1.611111,0.879815,-6.444445,18,0.463569,7
186,0.777778,0.207407,-9.555555,22,0.301883,7
166,0.722222,0.32963,-6.444445,16.777779,0.330513,7
160,1.444444,1.772214,-16.444445,28.555555,0.378216,7
237,1.555555,0.785185,-4.111111,11.222222,0.557235,7
218,1.611111,2.418518,-9.111111,19.11111,0.386456,7
164,1.888889,1.047041,-4.111111,28.555555,0.330345,7
215,3.388889,2.407549,-8.222222,21.444445,0.341766,7
232,1,0.894427,-5.111111,18.11111,0.500966,7
199,1.055556,0.462963,-13.222222,21.555555,0.393002,7
176,2.388889,1.306679,-9.555555,27.777779,0.316041,7
208,2.499999,1.322222,-9.333333,25.333334,0.440895,7
232,2.555556,0.829629,-10.444445,19.333334,0.423483,7
173,2.111111,1.985185,-10.777778,22.333334,0.396433,7
236,3.333333,7.599998,-8.888889,18.555555,0.292729,7
240,3.388889,2.453267,-8.777778,28.11111,0.329382,7
173,2.111111,1.985185,-10.777778,22.333334,0.396433,7
224,3.055556,3.021527,-14.444445,27.555555,0.441516,7
182,0.722223,1.143419,-6.444445,23.333334,0.399447,7
211,1.666667,1.822222,-7.777778,20.666668,0.333856,7
245,1.055555,0.507408,-12.666667,21.444445,0.44538,7
191,1.5,1.011111,-6,11.222222,0.53582,7
244,3.611111,6.95185,-3.222222,9.555555,0.383372,7
216,0.833333,1.188889,-5.888889,11.111111,0.593124,7
162,1.444444,1.327766,-16.333334,29.555555,0.335127,7
184,0.833333,0.62361,-5.666666,19.333334,0.431152,7
239,2.277778,1.307407,-8.777778,18.666668,0.344304,7
151,4.444445,4.042368,-11.333333,23.444445,0.352606,7
208,0.611111,0.240741,-10.222222,20.777779,0.383167,7
150,1.722222,1.618516,-16.444445,23.333334,0.424422,7
242,4.666667,1.920648,-14.555555,30.555555,0.371695,7
176,2.722222,1.540803,-9.888889,29,0.335021,7
220,0.888889,0.474074,-3.888889,9.555555,0.5039,7
212,1.833333,1.345775,-6.888889,17.88889,0.498757,7
186,1.5,1.81111,-8.222222,16.11111,0.428864,7
181,2.666667,2.088887,-7.555555,23.88889,0.285691,7
218,1.166667,0.655555,-9.111111,17.777779,0.401347,7
195,0.611111,0.680414,-4.777778,20.333334,0.342307,7
232,2.277778,2.374074,-6.666666,17,0.327918,7
202,2.388889,2.596295,-10.444445,19.777779,0.409932,7
237,2.666667,2.564718,-7,18.777779,0.472826,7
180,3,1.866665,-12,27.222221,0.327383,7
199,1.277778,1.041722,-10.222222,17.88889,0.378473,7
225,1.611111,1.289559,-5.222222,21.333334,0.401151,7
242,2.444445,1.108887,-10.444445,17.444445,0.353161,7
237,0.555555,0.474074,-4.333334,11.777778,0.522999,7
183,2,1.466666,-12.333333,23,0.392364,7
209,1.388889,0.998146,-6.555555,16.88889,0.407904,7
170,0.944444,0.389683,-16,30.88889,0.349112,7
210,1.222222,1.007408,-11.111111,22.666666,0.403938,7
203,1.333333,0.894427,-7,15.444445,0.591826,7
229,1.166666,0.566666,-10.888889,21.222221,0.335717,7
241,1.555556,1.424651,-10.333333,18.11111,0.399901,7
170,1.222222,0.860663,-10.888889,19.555555,0.346719,7
194,1.888889,0.385185,-10.666667,20.444445,0.352132,7
211,1.666667,1.733333,-9,18.666668,0.335421,7
244,1.111111,1.259041,-9.777778,17.222223,0.446035,7
187,0.833333,1.027402,-6,19.666668,0.355526,7
226,3.555556,2.562962,-6.222222,11.222222,0.526881,7
191,3.111111,4.607407,-9.222222,18.555555,0.35037,7
183,2.277777,4.196296,-11.888889,23.222221,0.389882,7
248,2.111111,1.377061,-11,32.333336,0.291675,7
186,1.166667,1.00554,-5.111111,21.11111,0.442661,7
196,2.388889,1.21852,-9.777778,19.555555,0.365232,7
208,1.833333,3.055554,-11.111111,24.555555,0.368866,7
208,2.444444,1.69531,-8,20,0.429398,7
187,3.555555,1.86984,-12,25.11111,0.431215,7
226,1.111111,0.45542,-12,24.222221,0.424404,7
238,2.666666,1.866666,-8.333333,21.777779,0.315256,7
161,1.611111,1.405018,-11.777778,25,0.395599,7
235,2.722222,2.551852,-11.555555,19.222221,0.388096,7
226,2.388889,1.289559,-5.333334,17.555555,0.54833,7
220,1.444445,2.162964,-9.222222,19.222221,0.416705,7
210,1.833333,0.655555,-11.666667,19.88889,0.435769,7
234,0.888889,0.607407,-5.222222,8.777778,0.556614,7
235,1.722222,3.574073,-10,15.777778,0.520399,7
233,1.777778,1.096296,-10.111111,15.777778,0.473944,7
216,2.166666,1.144444,-11,19.11111,0.431696,7
245,2.222222,3.940739,-9.333333,18.444445,0.389695,7
220,3.666667,6.08889,-4.888889,11.555555,0.486717,7
155,0.833333,0.349603,-10,29.333334,0.31809,7
243,2.555556,0.829629,-4.111111,9.444445,0.525437,7
178,2.5,1.455556,-10.777778,30.11111,0.329212,7
174,2.888889,4.02963,-11.888889,24.333334,0.381867,7
169,1.388888,0.742867,-11,19.88889,0.324965,7
182,0.777778,0.655462,-6.666666,23,0.444358,7
209,0.722222,0.712326,-14.555555,29,0.390338,7
168,0.666666,0.471404,-12.666667,31.444445,0.335386,7
185,1.944444,2.685186,-12,24.222221,0.400872,7
235,5.277778,3.136995,-9.222222,18.222221,0.347481,7
222,2.611111,7.26296,-2.333333,11.777778,0.373693,7
215,4.722222,2.645052,-17.777779,29.444445,0.420767,7
