@relation segment

@attribute Region-centroid-row numeric
@attribute Hedge-mean numeric
@attribute Intensity-mean numeric
@attribute Rawred-mean numeric
@attribute Rawblue-mean numeric
@attribute Exblue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
194,2.277778,49.74074,44.444443,61.666668,35.77778,6
191,5.222223,59.592594,52.333332,75.22222,46.88889,6
190,2.611111,53.592594,47.333332,66.88889,39.88889,6
200,4.333333,56.37037,50.444443,69.66667,39.88889,6
198,3.055555,58.074074,51.444443,71.888885,41.444443,6
176,5.055555,52.925926,46.333332,67,42.22222,6
189,5.833334,31.37037,28.444445,38,19.88889,6
188,3.055555,61.666668,54.444443,76.55556,44.666668,6
189,3.166667,49.666668,45.11111,60.88889,33.666668,6
190,6.111111,57.333332,51,70,38,6
195,3.833334,47.925926,42.555557,59.22222,33.88889,6
184,10.611111,31.703703,28.777779,38,18.88889,6
210,4.444444,51.296295,45.444443,64.333336,39.11111,6
176,1.5,49.74074,45.22222,61,33.77778,6
181,4.166667,59.074074,52.333332,74.22222,45.444443,6
159,14.833333,36.62963,31.333334,46.22222,28.777779,6
162,14.166667,40.962963,34.88889,50.11111,27.444445,6
188,3.611111,50.407406,45.444443,62,34.77778,6
194,5.111111,41.037037,37,49.77778,26.222221,6
190,3.000001,47.48148,42.444443,58.666668,33.555557,6
177,1.666666,49.444443,45,61,34.666668,6
186,5.5,49.444443,44.666668,61.11111,35,6
186,9.444444,51.77778,46.555557,63.666668,35.666668,6
179,4.555556,35.48148,31.333334,44.11111,25.88889,6
161,10.499999,41.48148,36,51.11111,28.88889,6
182,2.555556,46.37037,42.666668,56.333332,29.88889,6
197,5.277778,54.851852,48.88889,68,39.444443,6
193,4.5,57.814816,51.11111,72.55556,44.22222,6
161,11.500001,41.814816,35.77778,51.444443,28.88889,6
204,2.166667,57.25926,50.88889,71.22222,41.88889,6
190,1.611111,49.48148,44.77778,60.666668,33.555557,6
185,6.222221,32.555557,29.222221,39.666668,21.333334,6
198,5.111111,51.666668,45.555557,64.22222,37.666668,6
202,1.888889,61.62963,55,76,43.11111,6
192,2.555555,47.51852,42.333336,59.22222,35.11111,6
187,2.666667,48.37037,43.333332,60.11111,35.22222,6
192,4.388889,46.37037,41.11111,57.666668,33.88889,6
182,2.944445,43.592594,40.333336,52.555557,26.88889,6
189,5.722223,30,27.11111,36.333336,19,6
195,4.111111,47.703705,42.444443,58.88889,33.555557,6
197,2.611111,49.592594,44.22222,61.555557,35.88889,6
182,3,55.074074,49.555557,68.111115,39.11111,6
176,1.000001,50.77778,46,62.333332,34.666668,6
196,4.444445,50.074074,44.333332,62.22222,36.444443,6
182,2.111111,43.51852,40.22222,52.555557,27.11111,6
191,2.333333,49.22222,44,60.555557,34,6
185,3.055555,49.333332,45.333332,59.555557,30.666666,6
163,18.777777,40.703705,35.22222,48.88889,24.555555,6
182,2.277777,34.51852,31.555555,42.22222,23.11111,6
162,11.666667,43.22222,36.77778,53.666668,31.333334,6
160,2.166668,43.925926,37.11111,57.11111,39.555557,6
205,3.333334,50.25926,44.88889,61.77778,34.555557,6
183,6.333334,32.25926,29.444445,39.11111,20.555555,6
207,3.111112,52.11111,46,64.88889,38.333332,6
189,3.777777,58.407406,51.333332,72.44444,42.11111,6
171,3.666667,45.77778,41,56.333332,31.666666,6
186,6.833334,30.777779,27.555555,37.88889,21.333334,6
195,1.833335,48.851852,43.22222,60.666668,35.444443,6
193,2.888889,60.11111,53.11111,75.111115,45,6
199,4.666666,57,50.555557,71,42,6
205,2.388889,56.074074,49.77778,69.77778,41.11111,6
198,4.833334,59.77778,53.11111,74,42.666668,6
201,5,56.444443,51.444443,68.66667,36.666668,6
175,5.666666,33,29,41,24,6
187,3.055555,48.51852,44.11111,59.88889,34.11111,6
184,10.611111,31.703703,28.777779,38,18.88889,6
193,2.222222,61.407406,53.666668,76.55556,45.444443,6
196,2.277777,47.77778,42.666668,58.77778,33,6
185,5.777777,44.962963,40.666668,55,30.11111,6
186,2.055555,48.814816,44.11111,60.444443,34.88889,6
194,2.444444,50.11111,44.22222,62.444443,37,6
182,3.444444,55.851852,50.11111,69.111115,39.77778,6
183,1.555555,43.185184,40.22222,52,26.444445,6
201,5.555555,40.296295,35.77778,49,26.11111,6
184,9.388888,31.185184,28.444445,37.11111,17.777779,6
162,12.388888,44.074074,37.444443,54.666668,31.777779,6
189,11.722221,26.444445,23.444445,33,19.666666,6
172,9.777778,42.037037,38,50.333332,24.88889,6
185,3.111111,47.814816,43.88889,58.22222,31.222221,6
190,2.277778,60.444443,53.444443,75.55556,45.333332,6
210,4.444444,51.296295,45.444443,64.333336,39.11111,6
194,3.833333,48.62963,43,60.333332,35.11111,6
184,2.777777,50.592594,45.88889,62.333332,35.22222,6
183,3.388888,54.037037,48.88889,66.55556,37.555557,6
193,2.888889,60.11111,53.11111,75.111115,45,6
189,4.5,31.925926,29,38.555557,19.88889,6
175,7.166668,57.851852,50.77778,72.77778,44.77778,6
174,3.166667,56.185184,49.444443,70.88889,44.11111,6
188,5,61.25926,55.11111,75.66667,43.22222,6
195,3.500001,47.74074,42.77778,58.555557,32.444443,6
178,1.111109,59.62963,52.444443,75.22222,46.77778,6
196,3.444445,49.88889,44.333332,61.444443,34.666668,6
187,5.111111,49.48148,44.666668,60.88889,34.22222,6
174,1.388889,57.851852,50.444443,73.22222,46.11111,6
206,5.611111,57.62963,50.444443,72.111115,43.444443,6
189,12.388889,23.592592,21.11111,29.333334,17.222221,6
190,2.500001,32.962963,29.333334,41.11111,24.444445,6
163,14,41.666668,35.444447,51.333332,29,6
182,2.722223,54.185184,48.555557,67.22222,39.11111,6
201,2.833333,43.962963,39.22222,53.88889,29.777779,6
190,2.5,31.666666,28,40.11111,25.333334,6
196,2.222222,47.25926,41.77778,58.555557,33.88889,6
181,1.833333,55.333332,49,68.77778,40.333332,6
187,1.833333,60.444443,53.666668,74.77778,43,6
196,3.555556,47.185184,42.11111,58.22222,33.11111,6
185,1.944444,57.074074,50.11111,71.111115,42.11111,6
191,3.777778,63.074074,55.333332,79.22222,48.444443,6
195,3.722222,47.666668,42.444443,58.77778,33.333332,6
163,18.888887,39.296295,33.77778,47.555557,24.777779,6
186,3.555556,35.296295,31.222221,43.88889,25.777779,6
186,1.944444,49.62963,45,61.333332,35.11111,6
186,2.999999,48.22222,44,58.88889,32,6
190,1.611111,49.48148,44.77778,60.666668,33.555557,6
171,2.777777,45.925926,41,57.22222,33.88889,6
191,2.944444,49.185184,44.666668,59.77778,31.777779,6
200,1.777778,46.11111,41.333336,56.555557,31.333334,6
176,2.388889,56.925926,50.444443,71.44444,43.555557,6
160,13.166667,40.88889,34.11111,51.77778,32.666668,6
162,14.944444,40.444443,34.444447,49.444443,27,6
182,2.500002,45,41.666668,54.333332,28,6
185,1.222222,59.148148,52.22222,73.44444,42.88889,6
163,18.166666,40,34.555557,48,24,6
190,2.888889,52.555557,46.88889,65,37.333332,6
182,3.611111,54.925926,49.444443,68.111115,39.555557,6
162,12.944446,41.48148,35.666668,50.555557,27.222221,6
204,2.777777,57.88889,51.444443,72,42.333332,6
187,2.111111,59.37037,52.666668,74.111115,44.22222,6
189,2.611111,32.77778,29,40.666668,23.666666,6
161,8.999999,42.037037,36,52.22222,30.555555,6
181,3.000001,46.88889,43,56.88889,30,6
190,2.055556,46.88889,42,57.77778,32.666668,6
200,6.055555,58.592594,52.22222,72.66667,42.22222,6
189,4.944445,62.074074,54.77778,77.55556,46.444443,6
202,1.499999,60.48148,53.666668,74.888885,43.22222,6
192,6.166667,59.555557,52.555557,74.77778,45.666668,6
185,6.222221,32.555557,29.222221,39.666668,21.333334,6
196,2.222222,61.592594,55,75.66667,42.22222,6
196,1.388889,53.333332,47.333332,65.66667,37,6
162,14.055556,40.296295,34.666668,49.22222,26.777779,6
203,6.055556,54.51852,48.666668,67.111115,37.77778,6
203,3.444445,58.48148,52.444443,71.66667,39.555557,6
187,2.111111,59.37037,52.666668,74.111115,44.22222,6
173,9,43.592594,39.555557,52.88889,27.88889,6
159,15.72222,35.77778,30.444445,45,27.666666,6
173,3.611111,55.185184,48.555557,69.55556,43.11111,6
201,5.555555,40.296295,35.77778,49,26.11111,6
186,2.777777,54.962963,49.11111,67.88889,38.77778,6
189,4.444445,61.407406,55,75.44444,42.11111,6
197,4.555556,55.444443,49.11111,69.55556,42.333332,6
198,5.666666,58.333332,51.88889,72.333336,42,6
190,2.055556,48.88889,44.22222,60,33.333332,6
194,3.222223,45.074074,40.22222,55.444443,31.11111,6
180,3.111111,48.555557,44.11111,59,31.333334,6
189,2,32.11111,28.333334,40.333336,24.666666,6
184,3.611111,45.22222,41.77778,54.444443,27.666666,6
201,4.333332,59.333332,52.555557,74,44,6
201,5.222221,53.703705,47.11111,67.22222,40.555557,6
182,7,39.851852,37.22222,47.333332,22.444445,6
161,11.5,40.444443,35.333336,49.666668,27.666666,6
185,3.111111,49.037037,44,60.666668,34.88889,6
176,5.111111,60.296295,53.333332,75.66667,46.11111,6
193,3.388888,41.703705,37.88889,50.666668,26.88889,6
180,3.333333,62.074074,54.88889,77.55556,46.444443,6
179,3.555556,50.555557,45.77778,62.11111,34.666668,6
185,2.5,50.22222,45.444443,61.333332,33.333332,6
190,1.555556,50.444443,44.88889,62.333332,35.666668,6
187,6.222222,56.148148,49.88889,69.66667,40.555557,6
187,2.833333,58,52.555557,71.44444,40.333332,6
189,1.444444,59.925926,53.444443,74.888885,44.88889,6
201,5.222221,53.703705,47.11111,67.22222,40.555557,6
191,1.444445,61.666668,54.77778,76.66667,45,6
191,2.888887,62.037037,54.444443,78.111115,48.22222,6
197,1.277779,63.22222,56.22222,77.77778,43.666668,6
204,3.222222,55.88889,49.77778,69.22222,40,6
192,4.333334,57.074074,50.333332,72.111115,45.11111,6
187,3.055555,48.51852,44.11111,59.88889,34.11111,6
193,7.055556,51.74074,46.555557,63,33.77778,6
186,1.777777,48.444443,43.77778,59.88889,34.333332,6
177,2.166667,48.407406,44.22222,59.333332,32.77778,6
200,2.5,56.666668,50.666668,70.22222,40.666668,6
186,1.777777,48.444443,43.77778,59.88889,34.333332,6
192,4.944445,58.11111,51.77778,72,41.666668,6
161,11.777776,41.962963,36.555557,51.22222,27.777779,6
186,2.333333,34.962963,31.11111,43.444443,25.444445,6
159,14.833333,36.62963,31.333334,46.22222,28.777779,6
191,6.000001,60.25926,52.444443,76.22222,47.88889,6
196,6.888888,52.48148,46.88889,65,37.555557,6
177,8.333332,32.88889,29,40.666668,23.333334,6
194,5.222222,58.962963,52.88889,71.55556,37.77778,6
189,11.722221,26.444445,23.444445,33,19.666666,6
185,2.222221,56.25926,49.88889,69.88889,40.88889,6
183,2.944444,54.74074,49.22222,67.77778,39.11111,6
188,1.388889,30.777779,27.555555,38.11111,22,6
161,8.999999,42.037037,36,52.22222,30.555555,6
190,8.555555,29.62963,26.11111,36.88889,21.777779,6
201,4.444444,58.703705,52.88889,72.22222,40.555557,6
191,2.833331,63,55.11111,79.55556,49.666668,6
161,11.5,42.37037,36.88889,51.666668,27.88889,6
194,9.111109,60.814816,54.333332,74.888885,42.22222,6
193,3.388888,41.703705,37.88889,50.666668,26.88889,6
176,3.444444,53.666668,47.11111,67.66667,42,6
186,6.055555,50.074074,45.666668,60.22222,30.444445,6
193,2.222222,61.407406,53.666668,76.55556,45.444443,6
178,8,33.666668,29.666666,41.88889,24.666666,6
195,4.111111,47.703705,42.444443,58.88889,33.555557,6
183,3.388888,54.037037,48.88889,66.55556,37.555557,6
187,3.444444,58.666668,52.555557,72.55556,41.666668,6
160,1.555555,42.814816,36.444443,55.333332,37.555557,6
199,6.388889,54.962963,47.88889,69.22222,42.77778,6
202,4.833333,58,52,71,39,6
180,2.222222,60.074074,53.22222,75.44444,46.11111,6
195,2.999999,48.333332,42.77778,59.666668,34,6
176,2.666667,50.666668,46,62.666668,36,6
194,3.222223,61.555557,54.77778,76.22222,44,6
165,16.444445,35.814816,30.777779,42.88889,21.222221,6
184,7.944443,31.518518,27.777779,38.77778,21.777779,6
181,4.777777,41.25926,37.77778,49.555557,24.88889,6
187,2.333334,54.77778,49,68,39.666668,6
207,6.444444,56.814816,50.444443,70.111115,39.88889,6
203,5.444445,54,47.666668,67.66667,41,6
182,4.166666,58,51.88889,72.44444,43.333332,6
172,6.666666,44.77778,40.333336,54.666668,29.666666,6
202,8.333334,57.333332,50.22222,71.55556,42.666668,6
189,2.444445,51.11111,45.77778,63.333332,36.666668,6
183,2.333334,52.62963,47.444443,65.111115,37.444443,6
190,2.611111,53.592594,47.333332,66.88889,39.88889,6
197,4.944445,50.333332,44.666668,62.22222,35.666668,6
190,5.055556,51.074074,44.88889,63.22222,36.444443,6
173,2.388888,56.77778,49.88889,71.55556,44.333332,6
194,6.444445,58.814816,51.77778,72.55556,41.22222,6
197,1.277779,63.22222,56.22222,77.77778,43.666668,6
162,13.944444,41.333332,35,51.11111,29.333334,6
180,9.166667,30.37037,27.444445,36.333336,17.88889,6
182,3.611111,34.925926,31.444445,42.88889,23.88889,6
182,2.277777,34.51852,31.555555,42.22222,23.11111,6
186,5.5,53.444443,48.22222,65.88889,37.333332,6
184,2.499999,56.25926,51.22222,69,38.22222,6
192,7.444444,53.444443,47.333332,65,34.666668,6
196,7.388889,63.51852,56,79.111115,46.77778,6
160,5.944443,45.148148,37.88889,58.333332,39.555557,6
197,2,49.74074,44.333332,61.444443,35.11111,6
188,6.611112,30.62963,27.333334,38,22.11111,6
185,2.277779,47.962963,44.11111,57.333332,28.11111,6
188,7.38889,30.592592,27.444445,37.77778,21.555555,6
210,5.722222,49.74074,44.22222,62.22222,37.444443,6
182,2.777777,43.62963,40.333336,52.88889,27.777779,6
194,4.611112,60.77778,53.444443,76.111115,46,6
175,3.444445,57.77778,50.666668,72.66667,44.666668,6
183,4.666666,55.74074,49.666668,69.66667,41.77778,6
177,8.499999,32.444443,28.444445,40.333336,23.666666,6
180,7.333333,31.444445,28.666666,37.77778,19,6
196,4.444444,51.148148,45.333332,63.333332,36.555557,6
195,2.388889,45.074074,39.666668,55.555557,31.444445,6
191,3.277778,59.74074,52.88889,74.77778,45.11111,6
193,1.833333,62.703705,54.77778,78.77778,48.22222,6
188,4.611111,61.074074,53.77778,76,44.77778,6
209,4.555556,48.77778,43,60.77778,36,6
201,2.500001,61.62963,54.88889,76.44444,44.444443,6
189,6.222223,29.074074,26.333334,35.22222,18.444445,6
198,4.111111,48.703705,42.77778,61,36.88889,6
157,2.944444,24.296297,19.222221,24.222221,-0.222222,7
216,2.166666,14.555555,10.888889,13.666667,-2.666667,7
203,1.944444,12.407408,10,9,-10.222222,7
182,0.777778,16.777779,14.555555,12.777778,-12,7
224,3.055556,20.25926,15.444445,17.777779,-7.444445,7
236,2,12.518518,9.555555,10.777778,-5.222222,7
240,3.388889,22.481482,19.555555,19.777779,-8.111111,7
226,1.611111,16.703703,15.333333,13,-11.111111,7
226,1.611111,13.481482,10.222222,11.888889,-4.777778,7
210,1.833333,15.111111,11.222222,14.222222,-2.666667,7
189,1.166667,12,9.444445,10.111111,-5.666666,7
189,1.000001,17.296297,14.555555,14.111111,-9.555555,7
197,0.611111,6,4.111111,4,-6,7
245,3.166667,6.407407,6.222222,6,-1.222222,7
237,1,5.777778,4.222222,4.222222,-4.666666,7
232,2.277778,13.555555,11.333333,12.333333,-3.666667,7
236,2,12.518518,9.555555,10.777778,-5.222222,7
232,1,12.703704,11,9,-11.111111,7
180,1.944444,13.851851,9.666667,13.111111,-2.222222,7
181,2.666667,19.62963,17.11111,17.88889,-5.222222,7
176,1.166667,13,10.111111,11.777778,-3.666667,7
191,3.111111,15.185185,12.111111,14.888889,-0.888889,7
148,6.666666,15.962963,12,16.88889,2.777778,7
196,1,15.333333,14.111111,11.444445,-11.666667,7
241,1.166667,8.259259,5.888889,7,-3.777778,7
195,2.944445,14.740741,11.666667,12.444445,-6.888889,7
179,1.555556,11.814815,9.777778,9.444445,-7.111111,7
215,2.555556,18.074074,14.222222,15.444445,-7.888889,7
210,1.555556,12.962963,9.444445,12,-2.888889,7
224,3.055556,20.25926,15.444445,17.777779,-7.444445,7
218,1.666666,8.444445,5.444445,7.333334,-3.333333,7
152,2.777777,25.037037,19.666668,25.777779,2.222222,7
180,3.277778,21.25926,18.11111,18.11111,-9.444445,7
215,1.611111,17.185184,14.333333,14.333333,-8.555555,7
222,2.611111,9.333333,8.555555,7.666666,-5,7
244,3,12.259259,10.333334,9.333334,-8.777778,7
201,2.055556,17.88889,14,14.888889,-9,7
198,1.944445,12.185185,9.666667,10.555555,-4.888889,7
168,0.666666,25.11111,20.88889,23,-6.333334,7
195,0.611111,16.037037,14.444445,13.333333,-8.111111,7
240,2.444444,14.148149,10.888889,13,-3.444444,7
188,2.333333,15.740741,13.333333,14,-5.222222,7
166,2.444445,16.962963,12.333333,16.333334,-1.888889,7
183,4.722222,19.851852,14.555555,19,-2.555556,7
215,2.777778,12.407408,9.222222,11.555555,-2.555556,7
245,2.222222,14.222222,11.111111,13.111111,-3.333333,7
216,2.722223,15.074074,11.444445,13.222222,-5.555555,7
180,3,22.333334,18.333334,21.444445,-2.666667,7
201,3.111111,21.296297,16.666668,20.333334,-2.888889,7
192,2.888889,9.962963,8.666667,7.444445,-7.555555,7
151,4.444445,19,15.222222,18.333334,-2,7
184,2.666667,13.62963,11.444445,11.333333,-6.888889,7
238,2.333333,8.925926,6.333334,6.555555,-7.111111,7
219,1.722222,13.37037,10.888889,12,-4.111111,7
223,1.666667,6.666666,4.888889,4.666667,-6,7
185,1.444445,10.740741,8.111112,9.777778,-2.888889,7
216,0.833333,7.074074,5.111111,5,-6.222222,7
190,1.333333,20.11111,15.888889,17.555555,-7.666666,7
234,0.888889,5.740741,4,4.444445,-3.888889,7
238,2.166667,13.259259,9.666667,12.666667,-1.777778,7
247,2.666667,8.111111,6,5.888889,-6.666666,7
201,2.444445,19.148148,14.666667,17.666668,-4.444445,7
170,0.944444,25.444445,20.11111,25.333334,-0.333333,7
229,2.055555,10.925926,7.444445,10.666667,-0.777778,7
197,4.555555,11.962963,8.888889,9.555555,-7.222222,7
240,2.111111,21.148148,17,17.88889,-9.777778,7
221,1.444444,14.074074,10.666667,12.444445,-4.888889,7
244,2.277778,10.37037,9.666667,9.777778,-1.777778,7
194,2.277778,20.185184,16.555555,17.88889,-6.888889,7
208,1.833333,19.25926,15.555555,17.666668,-4.777778,7
226,3.555556,7.851852,5.777778,6.555555,-3.888889,7
236,3.055555,11.074074,9.444445,9.444445,-4.888889,7
222,1.611111,14.962963,11.666667,13.111111,-5.555555,7
212,1.555556,8.037037,6,6.777778,-3.777778,7
224,3.611111,15.185185,11.666667,13.333333,-5.555555,7
251,8,20.666666,21.444445,17.777779,-8.666667,7
175,2.833333,15.37037,12.444445,13.555555,-5.444445,7
169,1.611111,12.814815,10.666667,9.777778,-9.111111,7
198,1.111111,15.814815,12.444445,14.222222,-4.777778,7
199,1.388889,15,13.333333,11.777778,-9.666667,7
235,1.944445,25.88889,21.11111,24,-5.666666,7
246,2.666666,15.444445,12,14.333333,-3.333333,7
197,4.944445,21.25926,17.444445,18.777779,-7.444445,7
220,1.444445,14.62963,11.555555,13.111111,-4.555555,7
178,2.5,23.814816,20.222221,21.11111,-8.111111,7
212,1.833333,12.296296,10,9,-9.888889,7
248,1.666667,13.444445,10.555555,12.111111,-4,7
191,1.5,7.333334,5.333334,5.444445,-5.666666,7
211,1.611111,20.518518,16.11111,19.222221,-3.888889,7
161,0.777778,15.740741,12.444445,14.333333,-4.222222,7
208,0.611111,16.185184,12.777778,15,-3.555556,7
156,2,18.25926,13.444445,17.333334,-2.777778,7
239,2.333333,10.37037,7.666666,9.666667,-2.111111,7
162,2.666667,19,15.777778,17.333334,-5,7
208,1.944444,16.851852,13,16,-2.555556,7
245,1.055555,16.11111,11.888889,15,-3.333333,7
178,5,19.555555,17,18.11111,-4.333334,7
162,1.444444,25.11111,19.666668,26.11111,3,7
249,2.666667,22.851852,19.777779,21.222221,-4.888889,7
246,1.833333,15.37037,12.555555,13.111111,-6.777778,7
248,3.166667,15.296296,14.777778,12.888889,-7.222222,7
236,3.333333,16.074074,13.111111,16.666668,1.777778,7
225,1.611111,16.185184,14.444445,12.777778,-10.222222,7
227,1.888889,12.62963,9.444445,11,-4.888889,7
157,0.777778,18.333334,13.888889,17.222223,-3.333333,7
180,3,22.333334,18.333334,21.444445,-2.666667,7
193,3.888889,16.185184,13.333333,14.222222,-5.888889,7
162,0.944444,17.333334,13.777778,15.888889,-4.333334,7
201,0.944444,7.777778,6.222222,5.555555,-6.666666,7
235,2.722222,15.62963,11.777778,15.888889,0.777778,7
219,3.222222,13.222222,10.333334,10.222222,-9,7
243,2.555556,6.481482,5.111111,4.888889,-4.777778,7
234,1.055556,7.111111,6,4.222222,-8.666667,7
187,2.055556,11.62963,9.333334,9.666667,-5.888889,7
193,0.888889,14.444445,11.666667,12.555555,-5.666666,7
217,2.055556,6.296296,5,4.222222,-6.222222,7
223,1.777778,16.518518,13.222222,13.444445,-9.222222,7
183,2,18.11111,14,17.333334,-2.333333,7
220,3.666667,8.185185,6.555555,6.444445,-5.222222,7
164,1.277778,11.333333,9.222222,10.333334,-3,7
200,0.444444,7.703704,5.777778,5.888889,-5.444445,7
170,1.11111,19.555555,15.111111,18.88889,-2,7
164,3.222223,19.814816,15.111111,18.777779,-3.111111,7
176,2.722222,22.74074,19.444445,19.777779,-8.888889,7
249,2.888889,8.555555,8,7.555555,-3,7
224,0.944444,13.444445,10,11.888889,-4.666666,7
204,3.333333,19.407408,15.333333,16.88889,-7.555555,7
169,1.944444,16.592592,12.777778,15.666667,-2.777778,7
149,1.055555,19,14.444445,19.777779,2.333333,7
167,7.555555,14.074074,11.666667,16.777779,8.111111,7
229,1.166666,17.74074,14.111111,17.88889,0.444444,7
196,1.333333,13.37037,11.555555,10.444445,-8.777778,7
215,0.5,6.925926,5.111111,4.444445,-7.444445,7
208,2.444444,14.777778,12.111111,12.222222,-7.666666,7
241,1.555556,14.333333,10.888889,14,-1,7
156,2.055556,16.925926,13.444445,15.555555,-4.111111,7
245,2.277778,16.37037,13.555555,14.333333,-6.111111,7
181,1.5,11.666667,9,9.777778,-5.666666,7
219,2.111111,14.888889,11.444445,13.555555,-4,7
240,2.444444,14.148149,10.888889,13,-3.444444,7
177,0.888889,16.25926,12.555555,15.444445,-2.444444,7
211,1.666667,16.37037,13.777778,14.666667,-5.111111,7
181,2.666667,19.62963,17.11111,17.88889,-5.222222,7
166,0.722222,13.37037,11.222222,12.111111,-3.777778,7
158,1.888889,22.185184,16.444445,22.222221,0.111111,7
203,2.944444,19.518518,15.444445,17.666668,-5.555555,7
186,0.777778,18.518518,15.333333,18.222221,-0.888889,7
250,1.444444,9.222222,6.555555,7.333334,-5.666666,7
155,0.833333,23.333334,20,20.666668,-8,7
187,1.444444,13.740741,11.666667,10.333334,-10.222222,7
226,1.111111,18,14,15.777778,-6.666666,7
223,1.944444,14.740741,12.666667,11.555555,-9.555555,7
194,1.888889,16.777779,13.222222,16.666668,-0.333333,7
222,1.777778,14,10.777778,13.666667,-1,7
190,2.611111,19.88889,16,17.11111,-8.333333,7
173,2.111111,17.148148,13.555555,15.555555,-4.777778,7
217,3.944444,14.555555,11.444445,13.333333,-3.666667,7
202,1.611111,15.111111,12,14.777778,-1,7
185,2.388889,12.962963,11.555555,9.777778,-9.555555,7
245,3.166667,6.407407,6.222222,6,-1.222222,7
176,2.388889,22.185184,19,19.777779,-7.222222,7
242,2.444445,14.814815,11.333333,15.666667,2.555556,7
183,2.166667,15.37037,12.666667,12.444445,-8.777778,7
202,2.388889,15.148149,11.666667,14,-3.444444,7
246,5.833334,25.88889,21.11111,22.444445,-10.333333,7
216,0.833333,16.555555,13.111111,14,-7.666666,7
216,2.166666,14.555555,10.888889,13.666667,-2.666667,7
242,2.222222,11.740741,8.666667,10.777778,-2.888889,7
199,1.388889,15,13.333333,11.777778,-9.666667,7
184,4.166667,17.62963,13.555555,17.11111,-1.555556,7
208,2.499999,18.555555,15.444445,14.888889,-11,7
208,2.666667,16.074074,12.666667,14.444445,-4.888889,7
167,1.5,19.037037,16.777779,15.666667,-10.111111,7
233,2.611111,12.481482,10.333334,8.333334,-12.444445,7
236,1.722222,13.962963,10.777778,12.444445,-4.555555,7
242,4.666667,24.074074,19.222221,22.444445,-4.888889,7
233,1.166666,12.592592,8.888889,11.888889,-2.111111,7
236,3.333333,16.074074,13.111111,16.666668,1.777778,7
181,0.888889,19.925926,15.888889,18.777779,-3.444444,7
194,2.055556,18.555555,15,15.333333,-9.666667,7
199,0.833334,17.962963,15.222222,15.444445,-7.555555,7
215,2.5,23.814816,18.11111,22.666666,-3.444444,7
203,2.277778,11.259259,8.777778,8.111112,-9.444445,7
215,4.722222,23.037037,17.11111,22.555555,-1.444444,7
181,1.277778,19.296297,15.444445,18.444445,-2.555556,7
237,2.333333,14.148149,11.111111,13,-3.444444,7
229,2.444445,13.703704,11.222222,11.111111,-7.777778,7
237,2.722222,22.222221,17.555555,19.666668,-7.666666,7
177,1.444444,19.592592,15.777778,18.444445,-3.444444,7
196,2.388889,15.703704,12.444445,15.111111,-1.777778,7
180,1.722222,13.592592,11.111111,11.888889,-5.111111,7
195,0.611111,16.037037,14.444445,13.333333,-8.111111,7
207,0.888889,12.148149,9.555555,10.333334,-5.444445,7
235,1.722222,10.888889,7.555555,9.333334,-4.666666,7
238,1.055556,8.518518,7.444445,5.666666,-8.555555,7
246,2.722222,22.814816,18.88889,19.666668,-9.444445,7
246,1.722222,9.407408,9.555555,10.111111,2.111111,7
248,3.222223,19.555555,15.555555,16.666668,-8.666667,7
201,0.944444,7.777778,6.222222,5.555555,-6.666666,7
189,1.222222,12.925926,10.888889,9.222222,-11.111111,7
246,2.999999,17.518518,14.222222,15.444445,-6.222222,7
189,1.055556,12.888889,10.444445,9.444445,-10.333333,7
218,1.166667,13.703704,10.666667,12.666667,-3.111111,7
181,2.055555,16.296297,13.555555,13.888889,-7.222222,7
184,0.777778,11.851851,9.777778,9.888889,-5.888889,7
167,2.055555,14.592592,12.888889,13.777778,-2.444444,7
180,1.166667,22.555555,17.444445,22,-1.666667,7
184,0.833333,14.222222,12.333333,11,-9.666667,7
249,1.5,14.740741,10.777778,15.333333,1.777778,7
243,2,13.333333,9.888889,12.111111,-3.666667,7
233,2.111111,14.481482,12.555555,11.333333,-9.444445,7
186,1.5,12.074074,9.333334,10.777778,-3.888889,7
164,1.888889,23.148148,21.777779,19.11111,-12.111111,7
195,2.055556,8.518518,6.333334,6.888889,-4.888889,7
199,1.277778,14.518518,11.111111,14.555555,0.111111,7
221,1.444444,14.074074,10.666667,12.444445,-4.888889,7
195,2.833333,11.703704,9.444445,8.555555,-9.444445,7
150,1.722222,18.925926,13.444445,20,3.222222,7
243,2,13.333333,9.888889,12.111111,-3.666667,7
197,2.388889,12.851851,10.444445,12.777778,-0.222222,7
218,1.166667,13.703704,10.666667,12.666667,-3.111111,7
233,1.722223,26.814816,21.88889,25.11111,-5.111111,7
162,1.944445,24.518518,19.555555,24.11111,-1.222222,7
203,1.333333,9.777778,7.444445,6.444445,-10,7
164,3,13.666667,11.666667,15,4,7
183,2.166667,15.37037,12.666667,12.444445,-8.777778,7
222,1.166667,10.481482,8.666667,6.666666,-11.444445,7
211,2.444444,10.814815,8.888889,7.666666,-9.444445,7
187,3.555555,18.666666,14.666667,16.222223,-7.333334,7
224,2.333334,14.62963,13.222222,11.444445,-9.555555,7
245,2.166667,9.740741,7.444445,7.111111,-7.888889,7
161,1.611111,19.037037,15.111111,17,-6.111111,7
238,1.444444,13.62963,11.111111,10.666667,-8.888889,7
175,2.833333,15.37037,12.444445,13.555555,-5.444445,7
