@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Rawred-mean numeric
@attribute Exblue-mean numeric
@attribute Exgreen-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
151,9,15.222222,-2,13.333333,7
181,9,16.555555,-5.222222,19.777779,7
216,9,11.444445,-5.555555,16.444445,7
240,9,15.222222,-5,20.666666,7
211,9,8.888889,-9.444445,15.222222,7
216,9,10.888889,-2.666667,13.666667,7
174,9,10.888889,-2.777778,10.555555,7
156,9,17.333334,5.222222,13.888889,7
198,9,12.444445,-4.777778,14.888889,7
226,9,10.222222,-4.777778,14.555555,7
175,9,18.666668,0.111111,15.111111,7
215,9,9.222222,-2.555556,12.111111,7
183,9,14.555555,-2.555556,18.444445,7
208,9,15.444445,-11,20.333334,7
164,9,15.111111,-3.111111,17.222221,7
164,9,21.777779,-12.111111,16.222221,7
224,9,10,-4.666666,15,7
251,9,21.444445,-8.666667,6.333334,7
223,9,12.666667,-9.555555,15.777778,7
194,9,16.555555,-6.888889,17.777779,7
196,9,11.555555,-8.777778,14.222222,7
157,9,16.444445,-3,12.666667,7
202,9,11.666667,-3.444444,13.888889,7
204,9,15.333333,-7.555555,19.777779,7
243,9,9.888889,-3.666667,14,7
181,9,17.11111,-5.222222,12.777778,7
211,9,14.444445,-4.888889,15.444445,7
193,9,13.333333,-5.888889,14.444445,7
223,9,13.222222,-9.222222,19.11111,7
161,9,15.111111,-6.111111,17.88889,7
192,9,8.666667,-7.555555,11.444445,7
157,9,19.222221,-0.222222,15.444445,7
181,9,15.888889,-3.444444,15.555555,7
242,9,11.333333,2.555556,7.888889,7
222,9,8.666667,-11.444445,16.88889,7
210,9,9.333334,-8.888889,16.444445,7
148,9,12,2.777778,9.111111,7
220,9,6.555555,-5.222222,10.111111,7
165,9,12,-0.555556,7.444445,7
245,9,6.222222,-1.222222,1.777778,7
227,9,10.111111,1.444444,10.111111,7
203,9,7.444445,-10,17,7
183,9,14,-2.333333,14.666667,7
238,9,15,-3.666667,12,7
152,9,19.666668,2.222222,13.888889,7
244,9,9.555555,-3.444444,13.222222,7
246,9,18.88889,-9.444445,21.222221,7
207,9,9.555555,-5.444445,13.222222,7
182,9,15.444445,-10.777778,17.222221,7
237,9,17.555555,-7.666666,21.666666,7
208,9,12.666667,-4.888889,15.111111,7
233,9,8.888889,-2.111111,13.222222,7
226,9,10.111111,-11.666667,17,7
211,9,10.777778,-2.222222,10.777778,7
198,9,9.666667,-4.888889,12.444445,7
178,9,17,-4.333334,12,7
190,9,15.888889,-7.666666,20.333334,7
211,9,11.111111,-4.222222,12.111111,7
250,9,6.555555,-5.666666,13.666667,7
173,9,16.444445,-8.333333,16.666666,7
211,9,16.11111,-3.888889,17.11111,7
194,9,15,-9.666667,20.333334,7
226,9,15.333333,-11.111111,15.222222,7
182,9,16.88889,-5.333334,14.333333,7
219,9,10.888889,-4.111111,11.555555,7
247,9,9.555555,-0.555556,9.777778,7
181,9,9,-5.666666,13.666667,7
162,9,13.777778,-4.333334,15,7
248,9,14.777778,-7.222222,8.777778,7
181,9,13.555555,-7.222222,15.444445,7
191,9,12.111111,-0.888889,10.111111,7
236,9,13.111111,1.777778,7.111111,7
191,9,5.333334,-5.666666,11.666667,7
210,9,11.222222,-2.666667,14.333333,7
241,9,5.888889,-3.777778,10.888889,7
