@relation page-blocks

@attribute Eccen numeric
@attribute P_black numeric
@attribute Class {1,2,3,4,5}

@data
11.333,0.214,1
37.889,0.072,1
8.6,0.265,1
5.429,0.338,1
14.833,0.303,1
12.667,0.272,1
0.875,0.339,1
1.444,0.368,1
2.222,0.261,1
3.8,0.505,1
5.875,0.324,1
7.727,0.25,1
5.1,0.308,1
6.7,0.291,1
1.833,0.197,1
0.571,0.536,1
19.2,0.329,1
2.8,0.586,1
6.625,0.38,1
24.636,0.176,1
7,0.345,1
5,0.45,1
7.714,0.235,1
12,0.279,1
23.444,0.219,1
8,0.143,1
9.455,0.377,1
41.778,0.225,1
2.5,0.5,1
6,0.391,1
43.25,0.144,1
9.667,0.444,1
50.8,0.131,1
1.9,0.568,1
2.857,0.4,1
2.167,0.333,1
10.222,0.24,1
19.111,0.353,1
8.625,0.205,1
5.889,0.218,1
9.273,0.223,1
3.7,0.33,1
26.769,0.195,1
2,0.29,1
18.8,0.234,1
26.2,0.274,1
0.857,0.333,1
8.167,0.286,1
13.667,0.362,1
0.727,0.511,1
1,0.429,1
2.5,0.244,1
24,0.316,1
0.571,0.286,1
2.857,0.229,1
1,0.484,1
21.5,0.257,1
6.714,0.271,1
4.667,0.429,1
5.429,0.41,1
3.667,0.33,1
12.5,0.485,1
2.333,0.619,1
7,0.282,1
6.5,0.445,1
30.25,0.171,1
20.588,0.363,1
5.2,0.523,1
8.818,0.297,1
9.333,0.288,1
23.75,0.411,1
2.2,0.332,1
60,0.2,1
3.167,0.307,1
56.556,0.096,1
1.25,0.475,1
1.634,0.441,1
23.706,0.349,1
53.571,0.092,1
3,0.278,1
5.75,0.315,1
1.8,0.294,1
1.333,0.75,1
8.375,0.392,1
9.286,0.284,1
1.444,0.564,1
3,0.327,1
5.25,0.363,1
1.2,0.433,1
59.333,0.169,1
5.125,0.393,1
22.7,0.225,1
25.75,0.236,1
50.778,0.173,1
4.848,0.219,1
30.3,0.179,1
8.625,0.279,1
8.571,0.286,1
2.222,0.628,1
2.667,0.49,1
8.625,0.159,1
1.5,0.438,1
2.75,0.364,1
4.8,0.331,1
5.111,0.338,1
9.889,0.3,1
3,0.32,1
6.222,0.21,1
5.444,0.592,1
5,0.268,1
4.833,0.368,1
8.7,0.375,1
1.5,0.44,1
5.5,0.486,1
27.5,0.369,1
0.75,0.458,1
1.111,0.344,1
22.5,0.213,1
1.1,0.2,1
17,1,2
7,1,2
14,0.643,2
196,0.98,2
29,0.586,2
61,1,2
20,0.75,2
19,0.579,2
268.5,0.621,2
39,0.308,2
50,0.46,2
15,0.733,2
17,0.412,2
79,0.608,2
8,0.25,2
268,0.498,2
3.5,0.246,2
12,0.75,2
86.333,0.411,2
52,0.788,2
106,0.434,2
39,0.897,2
31.5,0.341,2
76,0.961,2
11.786,0.057,2
181.33,0.326,2
268.5,0.537,2
55.3,0.797,2
61.5,0.5,2
34,0.353,2
23.667,0.115,2
268.5,0.538,2
180,0.983,2
115,0.2,2
14,0.857,2
11,1,2
45,0.244,2
235,0.923,2
23,0.587,2
67,0.985,2
37.667,0.41,2
268.5,0.51,2
7.833,0.202,2
11,0.477,2
32,0.43,2
147,0.864,2
14,0.929,2
58,0.845,2
9,0.889,2
17,1,2
49.5,0.253,2
268,0.505,2
23.167,0.11,2
3,0.667,2
288,0.424,2
193,0.57,2
7,0.286,2
34,0.471,2
71,0.318,2
43,0.907,2
29,1,2
14,1,2
268.5,0.523,2
52,0.538,2
78,0.949,2
537,1,2
187,0.963,2
49,0.48,2
127,0.646,2
3.667,0.364,2
47,1,2
131,0.977,2
1.444,0.103,2
9,1,2
2,0.398,2
6.5,0.192,2
6.571,0.177,2
268.5,0.594,2
15,0.867,2
267.5,0.545,2
283,0.993,2
8,0.875,2
24.5,0.51,2
268.5,0.538,2
104,0.971,2
18,0.364,2
13,0.692,2
98,0.939,2
10.5,0.452,2
52,0.962,2
78.5,0.506,2
267.5,0.55,2
11,0.705,2
71,0.521,2
41,0.927,2
69,0.667,2
379,0.963,2
86,0.93,2
124,0.444,2
44,0.25,2
268.5,0.556,2
38.818,0.566,2
138,1,2
154.33,0.296,2
1.167,0.238,2
14,0.929,2
27,0.407,2
179.33,0.37,2
36,0.583,2
10,0.9,2
207.5,0.505,2
23,0.511,2
269,0.637,2
37.667,0.357,2
114,0.939,2
73,0.616,2
25.6,0.759,2
75,0.92,2
268,0.537,2
77,0.403,2
19.667,0.475,2
20,0.55,2
95.333,0.406,2
179,0.345,2
3,0.667,2
10,0.675,2
21.25,0.846,2
277,0.993,2
75,0.813,2
8,1,2
8,1,2
161,0.41,2
51,0.471,2
13,0.846,2
25,0.46,2
99.5,0.485,2
178.67,0.341,2
10,1,2
61,0.488,2
16,0.516,2
11,0.727,2
17,0.765,2
136,0.963,2
8,1,2
12,0.354,2
30,0.4,2
10,0.775,2
19,0.789,2
9,0.806,2
47,0.532,2
118,0.566,2
0.095,0.738,2
50.5,0.54,2
255,0.686,2
62,0.984,2
94,0.564,2
55,0.564,2
1.4,0.2,2
102,0.412,2
22,0.547,2
17,0.824,2
44,0.909,2
36,0.583,2
16,0.938,2
131,0.542,2
269,0.519,2
27,0.259,2
102,0.961,2
9,0.722,2
267.5,0.564,2
57,0.456,2
32,0.719,2
4.75,0.276,2
159,0.975,2
267.5,0.648,2
18,0.944,2
184,0.967,2
19,0.632,2
35,0.829,2
8,1,2
101.33,0.555,2
15,0.533,2
186,0.828,2
268,0.538,2
17,0.941,2
8,1,2
40,0.875,2
0.2,0.55,2
63,1,2
34.5,0.623,2
0.143,1,2
17,0.765,2
48,0.875,2
86.333,0.96,2
4.5,0.556,2
22.909,0.092,2
88,0.528,2
268,0.568,2
19,0.847,2
45,0.756,2
24.316,0.523,2
28.75,0.426,2
7,1,2
11,0.75,2
12.5,0.36,2
81,0.901,2
2,0.102,2
13,0.692,2
10,1,2
16,1,2
54,0.944,2
17,1,2
268.5,0.507,2
14,0.571,2
65,0.646,2
84,0.917,2
214,1,2
183.33,0.329,2
268.5,0.52,2
107,0.869,2
9,0.778,2
7,0.464,2
44,0.727,2
172,0.465,2
413,0.998,2
278,0.946,2
56,0.496,2
2.25,0.611,2
42,0.31,2
14,0.643,2
36,0.722,2
23,0.348,2
162.5,0.485,2
50.182,0.816,2
48.5,0.263,2
183.33,0.339,2
40,1,2
32,0.469,2
32,0.531,2
33,1,2
22,0.5,2
223,0.439,2
145,0.972,2
12,0.667,2
43,0.305,2
14,0.5,2
14,1,2
117,0.974,2
159,0.994,2
148,0.986,2
10,0.725,2
11,1,2
66.6,0.374,2
63,0.587,2
156.67,0.352,2
56,0.78,2
70,0.943,2
19,0.737,2
206,0.99,2
58,0.616,2
24,0.625,2
36,0.306,2
199,0.99,2
28,0.464,2
26,0.231,2
13,1,2
28.875,0.872,2
28,0.964,2
14,1,2
179,0.353,2
38.667,0.385,2
45,0.933,2
42,0.19,2
41,0.78,2
199,0.945,2
12,0.065,2
268,0.532,2
22,0.955,2
35.333,0.258,2
70,1,2
95,1,2
16,1,2
257,1,2
23,0.826,2
69,0.841,2
237.5,0.504,2
15,0.867,2
180.33,0.71,2
26,1,2
46,0.783,2
20.118,0.916,2
10,1,2
63,0.952,2
8.5,0.588,2
27,0.778,2
13,1,2
1.069,0.463,3
1.048,0.491,3
2.522,0.378,3
1.103,0.432,3
1.254,0.338,3
0.804,0.82,3
1.107,0.492,3
1.795,0.388,3
4.144,0.37,3
1.143,0.481,3
1.141,0.403,3
1.143,0.462,3
0.979,0.675,3
2.707,0.339,3
1.033,0.587,3
0.988,0.523,3
1.118,0.451,3
0.863,0.798,3
1.103,0.476,3
2.711,0.399,3
0.769,0.454,3
1.143,0.488,3
0.733,0.899,3
1.333,0.488,3
1.107,0.508,3
0.027,1,4
0.077,1,4
0.038,1,4
0.031,0.48,4
0.111,1,4
0.007,0.993,4
0.043,1,4
0.014,0.191,4
0.1,1,4
0.077,1,4
0.167,0.625,4
0.029,1,4
0.143,1,4
0.4,0.9,4
0.143,1,4
0.125,1,4
0.143,1,4
0.026,1,4
0.068,0.598,4
0.143,1,4
0.071,1,4
0.143,0.536,4
0.222,0.611,4
0.5,0.875,4
0.148,0.38,4
0.1,1,4
0.4,0.7,4
0.077,1,4
0.083,1,4
0.063,1,4
0.111,1,4
0.111,1,4
0.125,1,4
0.118,0.706,4
0.182,0.636,4
0.024,1,4
0.1,1,4
0.043,0.419,4
0.1,0.9,4
25,1,4
0.021,1,4
3.5,0.198,4
0.4,0.8,4
0.5,1,4
0.111,1,4
0.091,1,4
0.286,0.643,4
0.045,1,4
0.167,0.282,4
0.019,1,4
0.143,1,4
0.056,1,4
0.04,1,4
0.009,1,4
0.031,1,4
0.037,1,4
0.148,0.333,4
0.067,1,4
0.052,0.339,4
0.115,0.063,4
0.012,0.216,4
0.071,1,4
0.111,1,4
0.059,1,4
0.125,0.875,4
0.111,1,4
0.043,0.643,4
0.077,1,4
0.083,1,4
0.045,0.657,4
0.111,1,4
0.019,1,4
0.125,1,4
0.013,1,4
0.021,0.516,4
0.125,1,4
0.105,0.816,4
0.026,1,4
0.012,1,4
1.2,0.208,5
0.98,0.14,5
2.474,0.078,5
3.783,0.282,5
1.842,0.059,5
1.889,0.144,5
1.111,0.144,5
0.541,0.131,5
1.523,0.063,5
3.238,0.052,5
1.655,0.116,5
1,0.107,5
0.6,0.467,5
1.8,0.178,5
1.5,0.148,5
0.448,0.169,5
3.928,0.286,5
0.833,0.233,5
0.933,0.11,5
0.794,0.219,5
2.143,0.114,5
6.085,0.183,5
2,0.154,5
6.611,0.324,5
0.8,0.45,5
0.735,0.256,5
2.103,0.121,5
1.057,0.16,5
0.625,0.275,5
3.313,0.198,5
1.194,0.189,5
2.033,0.157,5
1.25,0.35,5
0.125,0.875,5
2.189,0.052,5
0.19,0.31,5
3.387,0.242,5
0.385,0.323,5
0.7,0.157,5
2,0.139,5
2,0.156,5
0.889,0.143,5
0.333,0.292,5
1,0.124,5
8.865,0.192,5
0.5,0.224,5
3.429,0.101,5
1.788,0.201,5
0.444,0.25,5
2.29,0.159,5
0.5,0.438,5
0.25,0.156,5
1.571,0.117,5
2.167,0.103,5
0.36,0.187,5
0.667,0.407,5
1.612,0.084,5
2.667,0.096,5
1.214,0.113,5
0.833,0.367,5
1.125,0.125,5
0.906,0.181,5
0.848,0.098,5
1.286,0.143,5
1.52,0.055,5
1.946,0.12,5
1.75,0.286,5
1.442,0.08,5
0.873,0.142,5
1.813,0.144,5
3.529,0.139,5
0.812,0.165,5
0.49,0.093,5
1.4,0.229,5
0.605,0.113,5
0.615,0.154,5
3.337,0.18,5
1.313,0.095,5
3.132,0.158,5
4.364,0.237,5
1.357,0.113,5
1.795,0.09,5
1.25,0.35,5
8.375,0.055,5
0.75,0.139,5
1.756,0.087,5
2.4,0.133,5
2,0.344,5
6.714,0.158,5
3.795,0.295,5
4.778,0.128,5
12.167,0.091,5
0.385,0.123,5
0.89,0.052,5
1.357,0.128,5
0.923,0.138,5
1,0.194,5
2.833,0.137,5
2.75,0.159,5
1.95,0.14,5
1.333,0.143,5
1.194,0.117,5
6.611,0.299,5
