@relation satimage

@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
88,87,55,73,64,85,60,60,75,96,5
53,65,55,52,54,67,56,53,51,75,5
51,53,46,46,46,76,53,53,49,82,5
57,86,56,56,55,79,57,57,55,86,5
63,74,63,60,60,87,57,57,56,97,5
84,80,69,73,61,99,64,64,68,108,5
46,66,32,45,37,104,47,50,40,82,5
53,69,55,55,68,74,60,60,57,75,5
56,90,55,55,57,78,60,56,57,83,5
64,63,54,54,56,55,59,59,53,66,5
58,62,49,56,48,49,49,56,60,75,5
88,94,77,69,64,92,60,64,61,108,5
60,74,57,54,53,76,50,53,53,82,5
53,65,55,46,45,96,46,43,31,108,5
56,59,66,54,79,65,60,57,60,70,5
66,68,79,75,94,83,80,72,98,106,5
54,70,54,48,53,74,56,49,49,76,5
57,68,60,63,81,87,80,84,106,111,5
58,58,60,56,57,57,56,59,54,79,5
53,70,66,63,79,65,70,67,75,74,5
69,54,57,54,51,29,55,59,54,63,5
97,80,98,85,71,59,60,53,54,53,5
73,94,64,71,75,96,67,67,95,109,5
51,60,49,49,49,65,57,57,55,78,5
53,69,52,55,57,59,53,53,54,75,5
92,94,85,85,75,78,64,64,64,108,5
46,62,52,46,61,70,56,56,54,83,5
95,92,71,87,34,124,49,56,73,97,5
75,88,72,72,71,70,66,66,71,80,5
66,68,54,57,42,75,48,51,54,67,5
57,49,54,51,56,44,59,59,56,66,5
88,98,84,88,73,72,64,64,85,102,5
51,29,79,67,70,57,59,52,51,58,5
64,92,71,67,73,86,59,63,66,101,5
51,83,49,43,52,83,50,50,52,82,5
49,55,49,52,51,56,56,56,51,67,5
68,79,79,79,84,75,71,71,77,93,5
61,70,91,79,91,81,82,74,83,92,5
79,62,66,69,57,45,60,60,57,67,5
52,72,54,57,58,58,55,55,54,74,5
54,52,51,54,56,44,56,59,56,76,5
49,83,73,62,79,85,56,56,68,91,5
45,86,60,49,62,83,50,50,52,78,5
73,72,71,64,68,79,67,63,68,85,5
60,76,69,62,68,67,60,56,57,79,5
54,71,60,60,60,64,52,56,54,82,5
48,96,48,51,49,59,52,56,53,84,5
54,58,56,53,66,49,56,56,54,68,5
85,87,95,99,95,83,63,63,95,109,5
71,78,81,77,84,73,70,70,75,93,5
57,57,63,60,89,68,64,60,66,74,5
63,83,71,71,85,79,60,60,73,90,5
79,70,64,64,67,70,59,66,63,84,5
49,46,83,57,83,62,55,51,54,67,5
94,94,91,91,95,92,75,75,99,118,5
85,79,64,64,61,79,59,59,75,89,5
48,67,56,53,63,60,63,59,57,75,5
77,79,87,75,95,83,79,75,79,96,5
51,63,48,48,53,66,56,52,49,76,5
70,68,79,79,98,83,80,76,94,98,5
60,70,60,57,53,69,53,50,56,82,5
61,67,53,49,51,75,52,52,54,79,5
53,78,54,54,53,69,53,50,53,78,5
61,96,100,79,95,94,67,63,73,97,5
54,62,49,46,60,68,52,52,60,72,5
55,91,61,61,58,87,59,59,61,89,5
72,58,56,60,57,86,59,59,63,90,5
60,81,66,63,71,80,60,57,67,93,5
69,76,64,68,68,79,63,67,68,89,5
54,50,56,56,51,49,56,59,54,72,5
60,79,75,84,106,91,92,97,115,125,5
42,75,53,53,60,72,59,59,60,75,5
53,73,66,55,75,81,64,60,61,75,5
46,66,63,60,71,65,63,60,63,74,5
88,98,63,84,55,91,57,64,85,98,5
57,59,54,58,56,59,56,52,60,73,5
57,57,60,63,73,54,60,60,69,86,5
54,74,58,64,63,70,63,66,71,76,5
67,96,88,73,92,83,60,60,75,101,5
56,65,59,52,71,74,60,56,57,87,5
88,86,92,92,85,87,68,72,94,111,5
64,78,51,58,46,63,52,56,53,76,5
99,78,54,79,56,55,63,78,83,100,5
49,65,54,54,54,67,55,55,48,70,5
94,83,61,79,83,79,84,84,99,104,5
54,71,53,56,60,79,63,67,77,97,5
73,76,54,61,79,79,75,84,99,104,5
70,68,71,71,69,65,64,60,59,90,5
51,75,49,49,51,68,56,56,48,79,5
88,83,89,94,91,92,76,76,99,122,5
77,65,57,64,54,71,55,59,61,81,5
36,128,79,68,100,89,66,63,71,104,5
75,83,111,89,112,96,71,64,79,96,5
60,87,59,59,57,70,60,56,54,83,5
55,76,57,57,58,71,55,55,54,85,5
64,81,58,61,60,81,56,56,60,84,5
70,60,56,53,52,68,50,53,52,78,5
60,83,62,59,61,70,56,60,51,83,5
64,67,48,54,46,66,52,59,60,73,5
56,59,57,54,63,69,60,60,60,93,5
57,52,54,54,56,52,59,59,49,69,5
51,63,51,48,56,66,59,56,49,73,5
63,96,73,70,75,83,60,60,75,97,5
84,72,79,71,66,54,64,60,62,67,5
58,100,56,67,45,86,49,59,70,90,5
53,48,52,49,54,70,53,53,45,75,5
62,61,51,51,51,67,55,51,58,81,5
96,92,51,73,29,133,47,50,63,97,5
64,78,72,75,83,81,59,63,83,92,5
73,79,83,64,99,83,71,51,51,81,5
55,61,68,61,79,75,59,55,64,81,5
56,74,60,54,60,80,47,44,43,82,5
95,79,67,75,66,94,67,75,91,97,5
71,69,73,66,75,59,60,64,75,91,5
75,73,49,69,54,59,71,80,99,104,5
75,63,54,51,53,78,52,56,56,88,5
53,74,99,77,88,94,78,63,75,89,5
58,58,79,56,84,68,63,56,54,65,5
70,94,92,75,89,76,64,60,77,94,5
40,66,66,57,75,62,60,57,56,74,5
58,67,40,46,32,113,49,52,42,79,5
51,52,51,54,49,55,56,59,53,84,5
91,83,92,88,89,94,72,76,89,115,5
67,65,55,55,57,70,56,56,57,83,5
58,83,60,60,66,86,59,59,63,86,5
48,107,61,64,71,92,59,59,63,104,5
68,67,53,49,54,72,59,56,54,75,5
67,55,81,69,79,67,68,64,64,71,5
61,78,91,79,100,78,82,82,96,104,5
54,58,56,53,54,64,59,59,60,86,5
71,74,77,73,84,80,70,67,75,89,5
99,96,99,99,96,92,70,74,91,112,5
54,67,71,63,77,68,67,63,66,68,5
79,59,57,63,60,80,57,60,67,78,5
57,49,54,54,53,44,59,59,53,62,5
63,75,102,88,102,87,76,68,73,90,5
46,69,62,52,61,70,60,56,54,83,5
51,46,53,56,51,53,56,56,51,62,5
64,85,58,58,60,89,56,56,60,88,5
53,58,49,52,51,52,53,56,57,79,5
54,53,46,49,49,46,53,53,55,78,5
54,46,53,53,51,57,56,56,54,72,5
84,65,69,66,54,34,56,60,57,67,5
69,87,75,87,99,83,75,75,103,113,5
99,86,92,88,77,98,68,68,73,111,5
49,57,75,61,75,71,63,59,54,77,5
71,74,75,79,71,66,66,66,75,88,7
71,56,72,68,75,59,66,66,75,73,7
68,54,83,75,81,60,67,67,73,75,7
79,59,75,72,63,74,63,59,56,88,7
73,61,75,75,75,58,63,67,75,81,7
75,59,75,83,75,59,66,66,75,84,7
75,59,72,72,75,59,63,63,71,76,7
75,59,68,72,71,55,66,66,71,73,7
84,72,84,84,77,72,72,72,81,82,7
79,70,75,79,79,66,70,70,75,80,7
75,58,81,81,79,67,71,71,79,79,7
79,62,71,75,73,57,67,67,73,86,7
75,58,71,71,77,64,71,71,81,86,7
71,56,72,75,75,59,66,66,79,80,7
73,54,79,75,75,58,67,67,72,77,7
95,75,79,92,77,61,68,76,85,94,7
69,57,68,61,68,54,63,63,68,70,7
73,57,71,71,75,58,63,63,68,70,7
84,73,81,77,75,88,71,68,75,83,7
71,58,81,81,79,70,71,71,79,83,7
79,62,77,77,83,67,64,71,83,83,7
81,68,79,75,83,67,67,67,68,74,7
75,54,71,71,70,57,63,63,73,79,7
85,76,87,91,87,75,79,79,99,109,7
79,66,73,77,67,65,63,63,79,85,7
95,75,83,79,77,60,75,75,84,82,7
69,57,71,75,72,58,67,67,75,81,7
71,62,94,85,87,70,76,76,87,96,7
85,79,83,87,87,75,75,75,79,96,7
79,62,79,75,84,68,63,63,81,79,7
71,65,102,81,79,70,68,76,83,91,7
69,65,79,79,79,67,71,67,72,81,7
77,65,79,79,75,67,67,67,64,81,7
69,57,75,75,72,54,67,63,72,77,7
88,69,77,81,79,70,71,68,75,79,7
73,68,63,71,66,61,64,64,66,82,7
83,67,79,87,67,59,66,70,79,84,7
96,78,77,88,84,65,67,78,97,101,7
81,64,79,79,85,68,68,68,77,86,7
75,59,79,75,75,59,66,66,75,76,7
79,62,81,81,87,63,71,71,83,87,7
75,74,95,91,83,66,78,78,91,96,7
79,58,73,73,71,59,68,68,71,75,7
87,71,71,63,66,72,63,71,77,86,7
81,68,75,75,75,58,67,63,72,74,7
95,79,97,88,98,76,80,72,85,82,7
83,70,81,84,79,69,70,74,84,93,7
75,65,69,69,71,59,68,68,75,75,7
75,59,79,79,75,63,66,66,79,88,7
77,61,75,75,72,58,71,71,75,74,7
77,72,71,75,66,65,64,64,62,82,7
66,57,71,71,72,62,71,71,75,74,7
71,58,77,77,79,59,64,68,79,83,7
84,69,85,85,87,70,76,76,99,104,7
73,57,75,75,79,58,67,67,72,77,7
81,65,79,75,72,62,71,71,79,85,7
98,83,95,95,95,79,84,84,95,96,7
83,66,81,81,79,62,70,67,75,82,7
79,65,85,77,75,67,71,71,79,79,7
71,58,73,69,79,59,68,68,71,75,7
71,58,77,73,75,59,64,68,75,79,7
71,59,68,68,63,55,63,66,71,73,7
75,67,75,72,79,66,70,66,71,80,7
63,66,81,77,88,69,74,74,79,85,7
84,69,89,81,87,78,80,71,75,87,7
68,52,72,72,71,55,66,66,75,76,7
81,60,97,88,94,76,76,80,94,98,7
83,74,91,95,92,76,78,85,97,101,7
71,59,73,70,75,62,63,67,79,82,7
75,62,71,67,63,57,63,59,63,75,7
91,75,60,83,70,72,79,83,91,101,7
77,61,68,71,75,58,67,67,79,81,7
81,64,79,79,81,65,76,72,85,86,7
79,62,77,73,75,56,71,68,75,75,7
92,73,85,89,83,67,80,76,91,96,7
81,65,75,79,79,67,71,71,79,85,7
84,72,75,75,77,61,64,64,73,78,7
79,63,68,72,63,52,59,63,63,69,7
75,58,73,73,75,63,68,68,75,75,7
81,75,84,84,81,72,72,72,77,82,7
83,70,79,79,79,63,70,66,79,88,7
69,54,71,71,72,58,67,67,72,77,7
73,57,71,75,89,76,80,88,111,111,7
75,66,81,77,75,69,70,67,79,82,7
71,58,69,62,64,56,60,64,68,67,7
89,87,95,83,103,92,84,84,107,118,7
68,54,75,75,73,60,67,71,77,82,7
83,70,66,66,67,62,67,63,67,70,7
70,57,79,71,69,61,68,68,77,82,7
79,62,79,75,70,68,63,63,63,93,7
71,58,73,69,75,63,60,60,61,67,7
92,83,98,98,91,78,80,80,95,104,7
79,62,73,73,75,59,68,68,75,79,7
79,59,81,81,75,58,70,67,75,78,7
72,58,71,71,70,57,63,67,77,72,7
73,61,79,75,75,62,67,67,72,77,7
81,68,71,75,75,58,67,71,75,85,7
71,59,77,77,79,65,70,70,79,85,7
67,58,69,73,71,56,68,64,75,75,7
72,58,71,67,70,57,63,63,66,68,7
79,63,75,75,75,59,63,63,79,84,7
68,67,87,75,96,81,82,78,87,100,7
83,67,79,87,77,68,71,75,84,90,7
83,74,84,84,84,73,70,74,84,85,7
73,68,79,71,87,79,71,75,79,89,7
75,62,75,79,84,64,67,67,81,82,7
85,68,95,87,91,71,75,71,79,85,7
103,83,79,79,81,64,71,75,81,82,7
72,54,75,71,77,60,67,67,81,82,7
75,59,72,75,71,59,70,70,79,88,7
75,59,72,75,75,59,66,70,79,76,7
71,55,73,70,79,58,67,67,75,78,7
71,59,72,72,71,55,66,70,71,73,7
73,57,79,75,77,61,68,68,77,78,7
97,83,69,89,83,74,80,76,87,91,7
73,65,75,75,79,67,63,67,72,77,7
61,81,64,75,71,59,70,63,67,69,7
79,63,70,73,84,83,74,70,88,93,7
81,65,87,83,79,67,71,71,75,85,7
68,56,58,68,53,44,56,59,56,73,7
71,59,72,75,71,70,70,70,75,76,7
87,75,71,67,66,64,63,63,70,75,7
85,68,83,79,79,62,71,71,79,85,7
72,58,71,71,70,57,67,67,73,75,7
99,79,67,67,70,57,67,63,66,68,7
98,83,95,87,79,62,75,75,79,89,7
79,71,75,71,73,60,71,67,73,72,7
83,70,88,81,84,69,67,70,75,85,7
79,80,77,77,68,56,64,68,75,75,7
84,76,73,81,71,74,68,68,75,83,7
73,61,79,83,72,58,67,67,83,89,7
71,78,99,88,102,83,82,74,79,93,7
91,74,87,83,87,70,66,70,83,92,7
98,76,91,91,87,71,75,75,87,93,7
75,59,79,83,75,63,70,70,79,84,7
70,60,71,67,69,61,64,64,69,74,7
75,58,71,71,66,57,67,67,73,72,7
75,62,81,81,83,67,71,71,79,79,7
71,55,69,69,75,56,68,68,71,75,7
79,62,75,79,70,60,67,71,73,75,7
75,62,73,77,75,59,68,68,79,79,7
69,57,75,71,75,58,67,67,75,77,7
73,57,71,75,72,54,67,67,72,70,7
84,64,97,88,98,72,76,76,81,86,7
79,67,79,75,77,64,67,63,81,79,7
95,78,83,87,75,70,74,74,87,96,7
73,60,79,79,81,61,68,68,77,74,7
87,79,75,87,77,72,67,71,73,86,7
63,58,81,77,79,67,71,71,83,79,7
83,67,79,79,81,64,67,71,77,86,7
95,78,79,87,79,63,66,74,79,84,7
83,67,79,83,79,63,66,70,83,88,7
75,65,73,73,68,56,64,64,71,71,7
75,63,81,88,88,80,82,78,88,93,7
79,63,77,77,71,58,63,67,75,78,7
67,55,73,77,102,80,85,85,102,114,7
75,67,79,83,81,68,71,71,77,79,7
71,65,69,69,57,70,53,56,57,71,7
73,64,71,75,62,65,60,60,59,90,7
75,62,75,79,77,60,67,71,77,90,7
73,54,75,75,75,62,67,67,75,85,7
87,78,87,87,75,78,74,74,79,92,7
79,63,79,75,75,66,70,70,75,76,7
70,57,71,67,69,54,60,60,62,67,7
67,51,69,66,71,52,64,60,71,71,7
83,67,79,79,77,60,67,67,84,82,7
66,57,71,67,69,57,64,64,69,71,7
79,67,83,75,96,81,78,74,75,88,7
96,85,70,91,79,73,78,78,97,101,7
84,80,94,85,91,78,80,80,91,96,7
71,65,81,77,91,74,71,64,68,83,7
79,67,75,75,95,79,83,87,99,105,7
84,72,75,79,69,76,68,68,73,86,7
87,74,75,83,83,63,70,70,79,80,7
73,57,79,75,79,62,71,67,79,77,7
69,57,79,75,72,58,63,63,68,74,7
68,54,75,79,77,60,71,71,81,79,7
68,58,63,63,66,53,63,63,70,72,7
75,58,77,77,75,59,64,64,79,79,7
73,60,75,79,77,57,68,68,73,74,7
83,70,83,79,79,66,70,63,67,69,7
73,57,75,71,75,62,67,67,75,81,7
63,53,71,71,77,61,64,64,66,71,7
81,68,75,79,85,76,72,76,85,86,7
71,55,77,73,75,58,70,67,79,82,7
81,76,75,71,75,62,67,67,72,77,7
84,69,77,81,75,67,68,71,75,87,7
68,58,71,63,73,64,63,63,66,68,7
71,52,72,72,71,55,63,63,75,76,7
73,60,71,75,62,50,60,64,69,74,7
68,58,63,67,63,57,63,59,60,65,7
95,83,79,84,85,72,72,80,98,106,7
89,76,64,79,64,67,71,75,83,89,7
84,65,77,81,83,63,68,68,79,83,7
91,81,77,91,71,73,78,89,106,114,7
75,55,77,81,79,62,70,70,84,82,7
79,75,83,83,88,75,75,75,84,90,7
75,66,77,77,75,62,63,67,79,82,7
68,58,53,56,54,45,59,59,60,72,7
79,63,81,77,75,62,67,70,79,74,7
79,67,83,71,91,79,71,63,66,62,7
87,78,79,72,91,78,82,86,104,108,7
71,55,73,73,79,58,63,63,71,70,7
102,83,81,85,75,59,71,71,87,96,7
91,81,75,79,79,63,66,66,79,80,7
71,56,72,72,71,55,66,66,71,73,7
77,60,79,75,73,61,64,68,73,78,7
72,58,79,79,77,60,67,63,73,75,7
71,59,73,73,75,55,63,63,71,70,7
87,70,73,84,60,65,67,70,79,85,7
73,65,79,83,87,75,75,75,83,89,7
79,62,79,79,77,64,63,63,66,93,7
54,54,75,75,81,68,75,63,63,79,7
63,65,81,73,95,81,71,68,71,83,7
75,59,75,72,60,81,66,70,79,76,7
79,66,73,73,84,76,70,67,75,78,7
107,92,75,71,73,60,67,63,77,82,7
72,62,79,75,81,64,71,71,77,86,7
75,63,72,72,67,55,63,63,71,69,7
79,65,85,89,99,78,84,76,87,91,7
79,62,75,79,77,60,67,67,77,82,7
103,87,109,96,84,68,67,63,66,72,7
103,87,87,91,81,68,75,75,84,90,7
91,83,79,92,85,79,76,80,94,102,7
84,64,79,75,77,57,68,68,73,74,7
75,62,77,77,79,67,64,64,79,79,7
79,67,83,83,73,60,63,63,70,72,7
79,70,91,83,79,70,70,70,71,73,7
66,54,71,68,72,54,67,67,72,77,7
73,57,75,79,77,65,68,68,81,78,7
79,81,99,84,97,76,82,74,84,89,7
75,59,73,77,75,58,67,67,71,82,7
98,79,75,79,75,62,71,75,83,89,7
85,72,75,79,79,67,71,79,87,89,7
75,58,79,75,81,60,71,67,77,82,7
75,65,69,73,71,56,68,68,71,75,7
95,75,79,79,81,64,67,71,88,93,7
75,63,75,75,67,59,59,59,63,73,7
75,59,75,75,75,59,66,66,75,84,7
79,69,66,62,68,56,64,64,61,63,7
71,70,84,81,84,69,74,70,84,89,7
83,66,84,81,88,73,70,70,79,85,7
77,61,79,79,79,62,71,71,87,85,7
99,79,96,79,73,60,63,67,70,72,7
79,67,95,87,100,81,82,78,91,96,7
92,76,89,85,87,74,76,76,91,96,7
73,61,71,71,68,54,67,67,72,74,7
79,65,77,77,83,67,68,68,79,87,7
79,67,79,83,79,63,66,66,79,84,7
87,74,79,83,79,66,74,70,79,88,7
87,78,83,83,83,70,70,78,83,84,7
79,65,85,85,83,74,76,76,83,87,7
68,54,75,75,73,60,67,67,73,82,7
64,56,87,83,83,74,74,74,83,88,7
75,62,71,71,70,57,63,67,70,72,7
73,57,75,71,68,54,67,67,72,70,7
73,57,79,79,79,67,71,67,75,77,7
88,72,79,88,81,68,76,80,98,102,7
83,67,79,75,81,64,67,67,73,75,7
95,81,87,91,79,74,74,78,91,100,7
77,64,84,79,89,68,72,68,77,74,7
75,58,75,75,77,64,67,67,70,90,7
87,75,83,96,91,83,83,87,95,97,7
77,72,75,75,68,67,67,67,75,81,7
79,62,91,83,84,64,71,71,81,82,7
67,62,69,69,71,59,68,68,71,75,7
88,80,85,94,87,70,76,76,91,100,7
75,59,73,73,71,62,63,63,75,78,7
92,80,98,94,91,74,80,80,91,100,7
75,73,66,66,68,67,76,84,95,100,7
84,65,77,77,83,67,68,68,83,83,7
68,58,75,71,73,60,67,63,70,75,7
71,58,69,69,75,56,68,68,75,75,7
56,97,69,73,71,59,64,64,71,75,7
83,67,83,79,81,64,67,67,77,86,7
91,74,84,77,71,55,67,63,67,70,7
94,76,83,95,91,75,75,75,83,81,7
75,58,75,75,77,60,67,63,73,82,7
92,87,77,85,87,78,76,76,83,91,7
72,58,71,71,70,57,67,71,77,72,7
66,57,68,68,64,58,59,63,68,70,7
73,65,71,75,72,62,67,67,75,74,7
87,75,91,71,88,79,67,63,66,79,7
88,73,98,94,79,67,71,71,75,79,7
75,63,79,79,83,70,74,78,87,92,7
88,73,73,73,75,59,71,68,79,79,7
77,61,71,75,68,58,67,67,72,74,7
88,68,71,88,69,68,76,80,94,102,7
73,57,79,75,73,54,68,64,69,74,7
79,62,69,73,83,67,71,71,79,87,7
75,62,89,89,103,81,84,84,103,108,7
104,85,95,84,84,69,67,67,67,70,7
79,62,83,83,81,64,67,67,81,82,7
79,65,77,81,75,67,71,71,83,87,7
77,60,79,75,77,61,68,64,73,78,7
73,57,75,75,75,58,67,67,72,77,7
72,58,71,67,77,64,71,75,88,90,7
77,65,75,79,79,62,67,71,83,81,7
79,65,77,77,79,67,64,64,75,83,7
83,67,91,87,84,72,75,79,88,90,7
94,79,91,95,87,75,79,79,95,100,7
95,79,87,91,84,64,75,79,91,90,7
88,73,69,81,79,59,68,76,87,91,7
95,75,88,92,85,68,80,80,89,94,7
77,60,75,75,77,57,64,64,77,78,7
79,66,73,77,79,62,67,74,88,93,7
79,59,73,77,79,58,67,67,79,78,7
81,64,71,71,73,54,64,64,73,78,7
84,65,77,73,75,59,64,64,75,75,7
73,60,75,75,77,57,68,68,73,78,7
63,57,92,92,94,79,76,68,77,90,7
103,88,83,87,104,89,90,78,91,96,7
62,65,87,95,103,92,88,84,103,109,7
79,74,72,75,71,66,66,66,75,80,7
71,59,70,73,71,58,63,63,71,74,7
91,78,84,73,79,65,70,63,67,74,7
87,70,91,87,71,78,59,70,75,92,7
72,58,71,75,88,72,79,83,99,101,7
75,56,72,72,75,59,66,66,71,73,7
68,56,68,72,71,55,63,66,75,73,7
95,79,92,92,85,76,76,80,98,98,7
77,64,79,84,77,65,68,72,81,86,7
71,59,75,75,79,59,66,66,75,76,7
75,56,72,72,75,55,66,66,75,80,7
79,66,77,77,84,73,74,70,79,85,7
73,61,75,75,72,58,67,71,75,77,7
73,60,75,71,69,57,64,64,73,71,7
77,57,79,79,81,65,68,68,81,82,7
67,55,69,69,71,56,64,68,68,75,7
99,85,87,83,104,85,78,66,71,84,7
91,78,99,95,100,85,86,86,100,112,7
79,70,75,68,79,66,70,66,71,73,7
98,83,79,95,99,83,84,79,95,100,7
79,62,81,85,79,67,71,71,83,83,7
92,76,77,77,71,56,68,68,75,83,7
71,58,73,73,71,56,64,68,71,75,7
81,68,79,79,77,65,60,60,77,82,7
75,58,73,73,75,59,68,64,75,79,7
79,63,77,77,71,62,67,63,75,85,7
84,65,81,77,79,67,71,71,79,87,7
75,67,83,75,88,72,71,71,77,82,7
75,58,73,69,71,56,68,68,75,71,7
75,59,81,77,79,62,67,63,71,78,7
75,63,77,73,67,48,63,63,67,74,7
70,53,67,67,69,54,64,64,69,74,7
91,83,75,71,66,65,64,76,89,102,7
60,53,53,60,37,94,53,57,52,71,7
81,61,79,83,83,62,67,67,79,81,7
107,87,71,79,73,57,63,71,84,90,7
75,59,73,70,71,55,63,63,71,78,7
63,69,81,73,75,59,64,64,68,83,7
73,57,75,68,75,54,67,67,75,70,7
83,63,79,79,79,63,70,70,79,80,7
73,61,71,71,72,54,67,67,72,74,7
83,66,84,77,79,65,70,70,79,85,7
79,62,79,79,77,60,63,63,77,79,7
75,55,73,73,79,62,67,67,75,78,7
75,78,66,66,79,73,67,63,63,82,7
77,64,79,75,77,57,68,64,73,82,7
84,68,53,67,55,61,64,72,81,86,7
91,70,103,88,97,80,78,67,79,82,7
77,65,71,79,72,58,63,67,79,85,7
75,62,77,81,83,67,68,68,79,83,7
81,68,79,79,77,68,64,64,85,94,7
102,87,85,94,83,78,80,88,103,108,7
71,59,68,72,75,63,66,63,67,66,7
75,62,81,77,83,67,71,68,75,79,7
75,67,79,75,71,63,63,59,63,66,7
75,63,79,75,75,66,70,66,71,73,7
85,72,75,75,79,67,75,71,79,85,7
77,65,75,75,83,67,67,67,87,93,7
77,64,88,92,106,87,88,88,102,111,7
75,59,77,81,79,65,70,74,79,82,7
72,62,63,67,66,60,63,67,70,75,7
79,62,75,75,70,64,67,67,77,82,7
91,72,75,79,73,57,68,68,73,82,7
71,56,72,68,71,55,63,63,71,73,7
72,58,71,67,66,53,67,67,66,72,7
79,59,84,84,79,65,63,70,84,82,7
91,78,66,70,67,58,63,63,75,82,7
72,50,83,83,77,68,71,67,77,75,7
73,60,79,79,81,65,72,72,81,86,7
84,65,81,77,83,63,64,68,79,83,7
91,78,91,88,92,83,82,82,92,101,7
66,54,57,64,54,50,55,63,68,77,7
88,65,81,77,79,63,71,71,75,79,7
87,74,66,70,67,55,60,63,67,70,7
68,79,91,83,95,79,83,79,84,93,7
72,58,71,75,70,57,67,67,70,75,7
73,61,71,75,75,58,71,71,79,81,7
77,64,71,75,73,57,68,68,77,78,7
75,59,75,72,79,66,66,66,79,80,7
75,59,73,73,79,62,70,63,79,78,7
85,72,83,83,87,71,75,75,83,89,7
79,71,91,83,88,79,79,71,81,86,7
71,59,72,72,71,55,63,63,71,76,7
63,65,69,66,54,70,56,56,61,71,7
79,63,75,72,63,55,59,63,67,73,7
81,72,87,87,95,75,79,71,75,93,7
71,55,73,77,75,59,64,64,75,75,7
71,59,57,60,56,48,57,57,56,74,7
83,67,83,83,66,57,63,71,77,86,7
72,58,71,71,73,60,67,63,70,72,7
67,55,69,69,75,56,64,64,75,79,7
75,62,77,77,75,56,68,71,75,75,7
84,62,73,69,68,56,64,68,71,71,7
75,59,77,73,71,58,67,63,75,82,7
92,76,73,73,75,59,64,68,75,79,7
103,92,91,87,99,83,87,87,99,105,7
75,58,73,73,79,63,64,68,75,79,7
67,51,66,69,68,56,64,68,75,75,7
79,65,77,73,75,56,68,68,75,75,7
83,67,79,79,77,64,67,67,77,79,7
75,62,81,77,79,63,68,68,79,79,7
81,60,79,75,81,61,68,68,77,78,7
79,70,87,83,100,85,82,78,83,84,7
72,58,63,63,63,53,63,63,66,72,7
104,85,99,95,88,73,78,70,79,82,7
88,75,79,84,73,72,72,72,77,90,7
79,59,73,81,75,62,67,67,75,82,7
62,57,61,64,64,54,63,63,64,70,7
77,68,83,75,75,67,71,67,72,70,7
73,65,95,75,95,83,79,67,75,81,7
79,67,79,79,73,64,67,71,77,82,7
75,59,68,72,67,55,66,66,71,73,7
75,59,77,77,79,62,63,63,75,78,7
79,63,81,81,79,65,70,70,79,78,7
70,57,75,75,77,65,64,68,77,82,7
100,81,88,91,92,76,78,82,97,105,7
73,57,75,79,73,61,68,72,77,86,7
83,67,72,79,75,63,70,70,83,92,7
91,74,91,87,96,85,82,78,91,96,7
77,65,79,79,83,62,71,71,79,85,7
67,55,66,66,67,55,63,63,67,70,7
73,79,84,84,85,76,72,72,81,98,7
83,70,73,66,75,62,67,60,63,70,7
85,79,87,83,87,79,75,75,83,96,7
79,62,71,67,70,57,63,63,66,68,7
77,72,84,79,94,83,76,72,85,94,7
99,85,91,95,87,70,78,86,91,96,7
69,61,64,68,58,54,63,67,72,74,7
83,67,83,79,83,70,70,70,83,84,7
81,68,83,79,83,71,71,67,72,81,7
69,61,71,71,68,58,67,67,75,74,7
77,57,84,71,85,68,64,64,66,71,7
83,70,73,70,75,58,63,67,71,74,7
75,58,77,77,79,63,68,68,75,79,7
75,59,83,79,83,70,78,82,100,108,7
75,62,69,69,75,59,68,68,75,75,7
71,55,66,66,71,55,67,67,75,78,7
84,69,85,85,79,67,71,71,83,91,7
83,70,84,91,84,69,74,74,84,85,7
75,69,66,69,68,59,64,64,71,75,7
83,66,77,88,79,65,67,67,79,78,7
79,63,81,81,88,69,67,63,79,85,7
77,61,75,75,72,58,67,71,72,85,7
91,74,83,79,83,74,66,63,63,66,7
63,55,73,73,71,65,70,67,71,74,7
104,85,95,91,79,62,63,67,71,78,7
94,79,75,75,79,62,67,67,79,81,7
63,58,69,69,68,56,64,68,71,71,7
92,80,85,94,91,74,76,80,103,113,7
77,64,84,88,94,76,80,84,98,102,7
67,55,66,66,67,55,63,63,71,78,7
81,68,79,83,79,62,71,71,83,85,7
95,78,83,87,79,63,70,66,87,84,7
75,54,75,75,73,57,67,67,77,86,7
63,58,66,66,68,56,60,64,68,67,7
99,83,75,79,73,61,64,64,81,82,7
71,58,69,73,71,56,64,64,75,79,7
91,81,79,79,83,66,66,66,83,84,7
87,74,84,91,79,65,74,78,88,93,7
111,94,79,87,83,62,75,75,91,96,7
69,65,91,79,99,83,79,71,72,77,7
72,58,67,63,60,60,59,63,63,72,7
79,58,75,79,73,57,63,67,73,75,7
75,70,75,72,71,55,63,63,67,66,7
63,60,79,79,85,72,72,72,81,86,7
69,54,71,71,68,54,67,67,68,70,7
91,75,67,75,69,61,68,68,81,86,7
71,63,73,73,75,69,70,70,84,85,7
95,75,92,88,81,65,72,72,81,78,7
79,58,100,91,99,83,79,71,81,82,7
