@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FM3Long numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
9.8567,2.6914,34.9587,29.761,h
56.9025,3.6164,-279.352,14.1535,h
24.3055,2.7831,15.4926,28.7159,h
50.7863,3.4142,171.5541,48.4566,h
34.6992,3.0107,-68.5577,6.8722,h
71.3216,3.4912,91.835,4.4578,h
10.7943,2.6096,20.2691,45.7507,h
44.1941,3.204,44.1463,89.4604,h
100.2957,4.2132,-217.1294,71.7122,h
9.4241,2.6628,29.2093,62.6915,h
61.2259,3.2046,132.6343,49.8144,h
76.1422,4.2712,-121.946,79.626,h
9.9618,2.6615,19.1761,44.1759,h
7.6633,2.501,-22.3006,78.1191,h
61.7182,3.3706,-53.4208,80.5153,h
22.9755,2.7084,-61.7543,36.192,h
26.9574,3.1461,-40.5541,17.5318,h
15.4992,2.78,-38.1651,36.465,h
69.8462,4.2064,162.671,69.7942,h
122.147,3.6151,-113.492,29.7554,h
55.8372,3.1748,183.9805,5.6602,h
13.4964,2.5752,18.4639,77.7712,h
32.1462,3.0981,-129.417,40.643,h
15.7533,2.7939,80.7862,54.3338,h
12.6457,3.0208,41.8048,61.611,h
36.1391,3.1688,161.03,64.105,h
65.3205,3.8225,70.2804,37.2837,h
10.3237,2.2902,26.8131,12.7764,h
9.7635,2.4829,7.652,33.8161,h
14.593,2.678,15.7982,22.8694,h
26.2582,2.7162,58.3653,42.4042,h
16.9636,2.8096,21.4163,10.579,h
6.6407,2.5276,21.9502,2.1748,h
9.3735,2.7906,11.8683,48.1159,h
23.0307,2.6577,-16.5121,85.5133,h
54.5073,3.193,54.7333,31.4631,h
27.9545,3.0499,28.7384,9.5306,h
6.8629,2.8639,15.1466,55.6005,h
43.8185,3.5075,-99.7855,1.8856,h
45.9078,3.0189,-40.9929,37.4091,h
9.8195,2.5044,-122.0252,86.7379,h
37.3676,3.6852,43.6669,7.854,h
24.7587,3.3111,50.6287,80.8215,h
16.0174,2.6112,-18.22,54.566,h
17.3972,2.7415,-8.2302,55.8841,h
9.8136,2.4371,1.2975,25.5014,h
10.6632,2.8169,28.8838,68.5811,h
13.4525,2.6973,-17.0353,84.681,h
77.951,3.3627,-179.644,82.9671,h
23.4911,2.633,-16.6436,65.929,h
10.9717,2.3139,-3.8896,71.0751,h
76.9218,3.7965,97.167,86.9145,h
22.8368,2.7036,-67.8161,22.9822,h
7.3799,2.0986,9.1734,55.859,h
35.3177,2.6779,80.414,27.0291,h
25.0617,3.2232,75.4402,40.952,h
19.5678,2.5257,22.3811,85.4343,h
27.1813,2.8132,63.6855,32.8043,h
18.8849,2.7018,14.4767,46.1055,h
19.3463,2.7345,19.9495,20.8915,h
17.5233,2.9757,42.2197,40.332,h
56.2383,3.3838,-89.662,11.843,h
28.3972,3.0265,80.6658,6.98,h
41.8692,2.9761,-87.8181,26.902,h
158.705,4.5769,-175.214,48.245,h
67.723,3.3402,-174.8274,68.4675,h
19.0863,2.9004,-35.0592,54.952,h
21.6376,3.0466,46.9113,88.7428,h
7.4247,2.4594,18.5961,12.1306,h
30.6869,3.1647,100.466,49.158,h
9.454,2.5877,27.562,48.485,h
7.4634,2.0774,-6.0897,59.7883,h
75.051,3.7195,106.7994,64.3785,h
17.042,2.4411,20.6149,79.0603,h
33.5751,3.4084,53.5422,19.973,h
9.0362,2.7462,29.6638,14.718,h
10.3398,2.1717,-5.2196,6.478,h
46.4306,3.4193,-49.2099,9.872,h
34.5562,3.0978,50.7718,33.2229,h
14.8399,3.1906,49.1708,22.17,h
16.8025,2.857,34.9551,9.611,h
62.3233,3.2208,151.662,88.8043,h
19.2901,3.2609,-55.9212,20.49,h
10.4811,2.5605,-3.7434,78.458,h
10.8463,2.3096,-5.1522,28.867,h
15.2789,2.7123,16.4699,10.1903,h
10.9001,2.1658,-2.8969,11.1276,h
12.481,2.5894,19.1837,1.1793,h
12.2076,2.4676,10.6297,48.2306,h
8.7048,2.305,-9.2523,62.8428,h
16.1275,2.7252,-29.3298,39.1059,h
16.2718,2.372,-24.6387,40.3891,h
61.8617,3.2848,-45.8883,72.535,h
12.6037,2.8918,43.6136,33.104,h
131.227,3.399,-134.5952,62.2396,h
11.2957,2.6325,-7.5481,0.9657,h
72.815,3.6581,-80.3948,49.218,h
34.7242,3.0617,-42.5484,66.9981,h
0.6171,2.1276,-2.9434,12.4293,h
10.3187,2.5257,15.3674,47.753,h
8.6952,2.1323,1.5449,42.0848,h
19.6817,2.8667,-26.3858,1.456,h
32.4922,3.1075,-89.5004,4.37,h
10.1773,2.3766,3.3367,65.4434,h
25.3739,3.4283,30.0582,23.6392,h
10.8622,2.2504,-18.919,84.3192,h
9.767,2.2672,-6.3994,33.364,h
24.1614,3.2504,-47.1541,71.8223,h
85.8475,3.5024,142.341,66.556,h
8.0214,2.6484,17.8666,47.5145,h
65.7484,4.202,-86.2587,58.162,h
32.3194,3.2348,42.673,40.6407,h
10.4054,2.1889,5.9301,12.8122,h
10.8034,3.0226,37.5619,7.107,h
54.3684,3.465,40.3272,63.3984,h
15.4205,2.7328,9.2409,80.4307,h
14.1326,2.4021,-19.0957,81.0052,h
62.4406,3.2032,64.997,85.1638,h
88.6612,3.2962,64.21,2.8,h
18.8533,3.1858,-63.7816,16.314,h
14.5438,2.6972,15.9895,14.4566,h
9.7783,2.2304,18.1132,35.3391,h
10.4937,2.49,25.3086,72.747,h
14.3258,2.8924,20.2685,38.7344,h
65.6073,3.3965,129.747,35.443,h
7.0161,2.4049,4.7087,88.3684,h
10.0699,2.7323,9.7686,81.338,h
35.7873,3.2037,-91.2738,19.7675,h
30.0257,3.23,52.992,24.9283,h
11.7612,2.6274,13.2079,53.7096,h
73.9967,4.3622,-159.354,76.113,h
34.202,3.0837,73.3323,17.7334,h
11.6316,2.8159,19.8425,74.3395,h
8.2788,2.4914,-10.9521,70.6041,h
20.2021,2.596,40.5519,82.1541,h
11.4175,2.7392,36.8009,64.94,h
16.692,2.4575,-20.2057,13.072,h
9.5171,2.2346,-5.9241,59.3484,h
114.3125,3.4859,-158.8424,84.8106,h
13.8457,2.2304,62.298,42.765,h
5.1427,2.8755,24.192,62.0811,h
25.5144,3.2164,81.2832,32.0656,h
21.3933,2.9088,-16.1055,35.894,h
42.4199,3.623,92.6243,5.322,h
46.0798,3.1073,69.6142,43.1325,h
12.3937,2.8949,21.4918,46.929,h
10.4497,2.4513,-8.2122,40.5029,h
7.6921,2.662,26.5724,82.0278,h
21.0867,2.7678,14.0256,80.8764,h
62.179,3.5485,80.0568,87.534,h
10.3612,2.5145,-18.4092,45.883,h
78.0608,3.726,69.6527,1.4315,h
27.1735,2.9061,-28.4107,79.013,h
63.3777,3.4672,-6.4847,14.701,h
8.99,2.3139,-13.2272,61.917,h
86.6013,3.8933,-54.005,72.3385,h
33.6785,2.9453,20.643,2.9996,h
13.5806,3.1222,50.779,11.772,h
29.9607,2.9018,91.1591,37.4671,h
21.4257,2.9335,30.7634,15.136,h
11.207,2.1189,11.8171,52.8611,h
7.3068,2.3882,17.1615,68.0969,h
71.6365,3.3761,-138.6423,34.0059,h
10.1341,2.1945,5.9247,24.21,h
56.9314,4.1234,-173.8273,59.1918,h
17.4282,2.9922,15.258,61.9208,h
26.6941,2.953,113.1126,5.6993,h
15.6248,2.6853,20.4636,34.0116,h
94.456,3.5426,143.319,77.525,h
13.0809,2.7182,-15.5629,84.9921,h
10.3848,2.444,17.74,1.668,h
23.0603,3.1793,79.2067,26.4577,h
7.8292,2.3462,3.783,36.76,h
11.5802,2.6767,-11.3303,46.5083,h
12.9847,2.3195,-35.0385,52.9153,h
7.8167,2.2244,-13.8055,19.3327,h
24.8825,2.4162,36.5334,40.404,h
6.247,2.9025,23.3275,26.5913,h
169.6876,3.5132,-163.0125,1.1486,h
19.963,2.7905,-33.3422,26.3203,h
24.3831,2.8597,-79.3534,14.5927,h
17.5156,2.6575,16.5271,25.1855,h
38.5507,3.0354,-23.8717,72.9147,h
52.3237,3.126,116.353,11.0113,h
14.0104,2.6481,30.6659,31.7151,h
11.3341,2.666,33.2899,47.1913,h
17.3692,2.7498,-23.6332,73.6034,h
12.3216,2.5826,-6.0171,27.7778,h
108.123,3.2695,-246.396,2.4385,h
56.9617,3.3768,18.5969,47.454,h
26.5992,3.1136,65.6331,1.7329,h
61.6327,4.2465,160.213,75.7013,h
11.1219,2.6937,18.8071,3.61,h
37.6328,2.9117,-83.2947,59.0647,h
15.9018,2.5647,14.2836,80.508,h
26.494,2.5521,51.1615,22.6807,h
57.0717,3.2118,-126.384,55.772,h
12.3647,2.5384,24.5753,43.1345,h
12.6683,2.4676,14.5186,17.709,h
11.8105,2.7113,24.8748,45.9892,h
5.2058,2.2863,12.188,36.9932,h
8.8556,2.4355,-15.9908,45.3487,h
16.157,3.2018,70.4821,84.0013,h
9.4973,2.4322,-6.477,63.086,h
24.8487,2.6248,25.5667,58.488,h
103.023,4.01,-201.012,68.664,h
83.7294,3.4749,134.277,29.1256,h
28.4269,2.8817,57.7281,89.8702,h
11.1551,2.9435,30.7059,37.048,h
93.9395,3.6091,-152.3833,28.7696,h
23.7653,2.8139,64.2982,65.137,h
28.7214,2.8222,-93.9161,22.5175,h
75.6788,3.5625,59.6146,53.5527,h
18.0686,3.2521,73.5904,2.1049,h
6.0045,2.3771,26.3159,68.4021,h
71.4598,3.882,-160.178,38.8804,h
32.4681,3.3462,82.3616,32.7357,h
84.5275,3.8424,-105.7774,44.333,h
61.148,3.4222,103.033,35.658,h
67.5348,4.0748,-73.643,16.946,h
50.0401,3.4283,-90.516,10.1284,h
7.0232,2.357,8.3954,67.345,h
10.3084,2.596,18.2477,50.7563,h
63.2093,3.4856,-157.9789,5.3315,h
13.1725,2.6598,-2.1389,54.7202,h
41.4933,3.5735,177.3619,34.766,h
26.5995,2.9861,43.7858,43.593,h
12.5139,2.499,14.1873,83.3056,h
10.2709,2.1461,10.1665,66.9307,h
37.3294,3.0109,77.7513,12.4543,h
73.3094,3.4562,-104.6703,52.6677,h
79.3605,4.1466,-213.2195,54.2033,h
16.3101,2.1869,-20.3249,78.7981,h
16.2608,2.931,23.234,42.3618,h
28.0537,2.9917,-293.1762,57.4598,h
14.4244,2.6696,-80.4154,22.4597,h
28.1355,2.7889,-40.5452,14.5518,h
9.6727,2.5321,-15.0734,55.2987,h
15.4999,2.8228,-7.4171,49.557,h
9.7925,2.8158,45.1434,67.0452,h
11.7424,2.4928,-36.2949,74.723,h
6.9876,2.1818,-11.8573,63.7379,h
18.5403,2.954,33.7216,38.0285,h
6.6381,2.3786,3.6371,89.1466,h
12.1606,2.3605,7.5013,17.9789,h
9.8235,2.5688,16.3175,24.3,h
89.1839,3.6977,-127.256,74.7645,h
11.9504,2.4713,-14.5479,47.4256,h
13.4302,2.7505,-9.1693,55.0425,h
65.5206,3.2923,76.8913,29.067,h
24.2043,2.8805,22.5383,21.7682,h
13.3963,2.9791,32.0415,84.9996,h
8.9013,2.5237,32.0857,12.9257,h
9.9895,2.667,31.7998,32.839,h
17.9759,2.5569,-55.4716,65.006,h
16.5182,2.3225,20.8518,26.3307,h
12.9771,2.8762,23.5749,40.148,h
51.9419,3.2089,-86.0871,21.7952,h
21.9488,2.6147,-23.2324,88.587,h
12.2787,2.3485,19.7116,66.6151,h
66.0868,3.7559,-140.2779,59.2365,h
61.4398,4.2216,89.7631,48.984,h
17.2265,2.5894,10.8867,22.817,h
28.8437,3.2674,36.8558,7.3746,h
12.2886,2.7287,18.745,52.3273,h
15.3772,2.286,-29.6757,34.5289,h
22.2333,2.9639,-15.7213,0.6088,h
12.8325,2.9232,25.123,24.614,h
8.9525,2.6199,17.8951,54.7903,h
17.3475,2.8963,-126.579,12.489,h
15.4688,2.7549,30.5621,40.2034,h
19.5086,2.5688,-33.2955,86.9793,h
38.0891,3.0251,91.6121,5.5341,h
0,2.2055,0,90,h
20.8549,2.8054,-87.252,19.6468,h
18.9881,2.5179,21.8525,64.293,h
45.7545,3.1707,-110.114,6.949,h
130.67,4.5364,-109.775,71.937,h
13.0137,2.6646,-1.4528,53.4942,h
50.9314,3.4032,-104.408,17.7939,h
15.5445,2.5078,-5.6294,13.4866,h
18.6592,2.7689,-4.1519,4.692,h
15.6789,2.56,-0.2869,59.4342,h
8.3588,2.4612,24.9024,46.1951,h
16.5461,2.3879,-12.7235,51.5248,h
58.4718,3.1042,103.0091,67.7405,h
9.527,2.357,9.3931,14.56,h
1.5787,2.5315,-11.5139,81.0387,h
7.6296,2.4232,-13.6852,25.8956,h
35.2467,3.0993,50.6895,27.524,h
82.8631,3.1495,-61.0469,69.5071,h
17.2902,3.114,45.3409,21.9396,h
26.1821,2.8603,104.544,60.572,h
52.1726,3.2602,131.638,15.6468,h
8.9345,2.5276,-12.6418,89.7209,h
8.0896,2.4662,-11.1001,42.9222,h
51.2485,3.1421,103.076,47.14,h
26.9409,3.103,-48.442,7.1122,h
21.3816,2.6299,-8.3331,67.662,h
17.8717,2.3847,-16.517,71.073,h
33.6722,3.6362,165.442,71.0839,h
9.3048,2.8251,32.7658,14.827,h
16.5982,2.4955,26.7865,58.3672,h
107.2101,4.1463,-137.1122,37.0745,h
10.4132,2.772,17.3502,60.397,h
7.4357,2.3334,-2.6265,55.4594,h
7.2947,2.9086,11.2075,70.5777,h
75.7229,3.2306,-110.431,71.158,h
66.9402,4.0546,-107.2853,79.3923,h
17.6904,2.5993,-8.0277,23.0443,h
9.5265,3.2285,43.9407,56.7255,h
52.1189,3.7105,-122.104,16.31,h
9.3649,2.858,-17.0837,85.393,h
7.8969,2.2837,14.941,65.6256,h
10.6768,3.1317,56.231,25.2735,h
17.8667,2.9948,32.7802,37.8377,h
9.2008,2.4346,14.4521,78.2768,h
42.3072,3.0376,-20.1533,47.1965,h
47.3178,3.1937,-158.2666,5.5785,h
14.5734,2.666,13.7241,73.44,h
28.9923,3.2776,77.8702,34.5664,h
47.5305,3.4483,41.0562,30.2987,h
3.4692,2.8082,25.1603,48.7783,h
11.5462,2.5781,11.3902,25.5049,h
26.4337,2.9886,121.373,12.084,h
9.221,2.5938,17.4503,16.997,h
1.4962,2.5881,2.0856,81.7357,h
8.1849,2.4632,24.0236,44.2908,h
21.7442,3.3173,51.4829,27.242,h
10.8539,2.3512,30.9437,87.066,h
6.3492,2.4892,3.0977,87.2831,h
26.8074,2.9631,-102.29,44.6947,h
29.1745,2.8811,43.0662,30.3964,h
43.1308,3.5315,-114.9474,9.2964,h
18.032,2.6481,62.5241,79.8092,h
6.8821,2.3239,-19.3439,32.374,h
44.8181,3.4057,77.7034,86.9108,h
14.3599,2.5011,29.6431,13.0433,h
32.739,2.9964,-102.8281,7.1648,h
46.7544,3.293,-110.539,40.92,h
65.7777,3.1391,-139.535,25.926,h
119.746,3.7066,-135.138,46.165,h
14.0075,2.854,-117.486,28.01,h
32.6689,3.1407,-43.4507,50.8755,h
63.4383,4.1454,74.07,53.131,h
20.8971,3.3017,-39.8772,20.183,h
11.5464,2.9766,31.16,29.9174,h
12.0387,2.955,32.4856,49.227,h
85.8342,3.4531,-63.1795,40.3092,h
13.277,2.555,6.3335,22.6937,h
13.4472,3.1397,30.5618,42.7081,h
6.043,2.4771,-18.5123,82.5746,h
18.3374,2.4459,31.1661,0.025,h
17.4222,2.8274,24.3943,68.21,h
12.3021,2.6478,-35.5005,60.5292,h
12.2164,2.5792,10.511,33.6311,h
28.5654,2.7493,96.2086,13.2135,h
17.1969,3.2708,34.2887,88.4878,h
22.7492,2.9204,23.4355,37.543,h
56.4758,3.1469,-34.9512,56.295,h
21.2305,3.2769,60.9944,36.6314,h
142.458,3.6309,-219.973,71.309,h
69.6826,4.5348,96.6959,28.954,h
13.1054,2.9443,31.2155,45.0553,h
17.0927,2.4914,13.9761,53.0365,h
12.3629,2.362,20.1564,7.3532,h
21.8543,3.028,16.3765,18.8689,h
71.0392,3.6757,-141.1602,21.4663,h
22.4357,3.0295,40.2184,35.5111,h
15.0676,2.3535,-4.5585,34.0497,h
85.5088,3.8569,75.7476,87.3269,h
10.3156,2.3666,18.6448,33.5626,h
6.8393,2.3901,14.9402,33.488,h
26.7215,2.9457,18.9059,16.083,h
10.5498,2.4843,7.4141,15.551,h
7.2908,2.3918,-9.835,40.3701,h
10.9533,2.7259,-10.4081,31.9443,h
10.6203,2.4133,-16.8419,9.49,h
12.8462,2.757,14.2155,51.4148,h
32.1315,3.3686,-53.7404,45.4669,h
8.9402,2.3579,13.6819,31.8911,h
34.6287,2.9937,-100.563,29.0741,h
3.3171,2.0959,-15.8742,32.0634,h
22.732,2.5083,-6.0142,77.2515,h
18.2429,2.3021,-17.4502,76.734,h
43.2783,3.462,-34.4019,20.8127,h
13.5934,2.5367,-30.5768,23.1995,h
67.4497,3.0515,75.989,2.2464,h
7.737,2.4843,24.1343,33.111,h
71.0672,3.4778,109.338,39.4871,h
10.8815,2.4175,6.0371,30.803,h
23.3753,2.7126,53.8003,41.7347,h
122.43,3.6375,152.521,81.2919,h
11.4561,2.3232,44.0529,56.1464,h
139.436,3.9829,-50.9589,66.528,h
9.2039,2.733,36.1811,67.939,h
7.8036,2.4047,15.6823,65.4062,h
38.9222,3.4483,95.1593,33.988,h
134.084,3.5814,-142.709,26.902,h
29.5883,2.8879,38.1542,6.9794,h
31.0862,2.8278,32.822,71.3772,h
15.3983,2.6037,15.4235,76.589,h
8.1559,2.5366,27.4488,85.5028,h
10.1039,2.6968,13.0971,10.9199,h
12.7435,2.6618,-7.3294,59.3151,h
12.2089,2.4427,-18.178,37.7458,h
56.7521,3.1875,61.8305,30.6901,h
117.4579,4.6113,-180.8497,73.2824,h
13.2036,2.3494,-8.9053,32.1315,h
9.5478,2.3942,-24.1504,34.0317,h
57.2806,3.4354,-167.3541,68.0438,h
26.6214,2.9731,-111.704,13.4054,h
21.3041,2.8094,34.6608,19.469,h
15.4282,3.0815,43.1711,31.9792,h
10.7398,2.6882,17.3531,65.7356,h
52.8582,3.2575,99.0729,43.1269,h
10.0317,2.4158,-2.7401,33.723,h
46.0491,3.1308,72.7808,2.1935,h
16.3041,2.6776,12.1542,5.9996,h
9.597,2.433,12.6661,80.3279,h
43.6072,3.2792,-84.9207,7.1503,h
31.1825,2.8991,41.573,72.5661,h
6.7639,2.5994,16.0028,16.8523,h
15.1584,2.5353,15.4084,50.547,h
99.002,3.6886,-125.533,29.519,h
61.4667,3.5017,137.427,76.1339,h
0,2.3627,0,27.123,h
22.741,2.9154,25.8891,66.9831,h
24.7965,3.1622,57.2807,23.194,h
21.3754,2.7392,-52.2066,63.924,h
46.7544,3.293,-110.539,40.92,h
50.8462,3.0146,-152.6217,33.5776,h
23.2215,2.637,-53.8782,15.535,h
26.9834,2.8262,58.8225,11.5981,h
18.9582,2.8248,-161.7681,88.8454,h
30.4575,3.2882,118.0923,80.917,h
17.3999,3.1434,82.8554,57.5825,h
11.2014,2.8199,19.4217,43.427,h
49.2103,3.6815,-67.9887,37.0921,h
74.2536,3.4733,-164.608,53.015,h
10.7461,2.9661,16.3418,71.629,h
11.398,2.9403,29.8225,66.884,h
19.8869,2.7716,-169.783,16.183,h
23.3419,2.7702,-15.7444,20.5643,h
16.7657,2.7896,-27.692,46.3644,h
6.3752,2.6031,17.1571,43.948,h
8.1677,2.3956,-24.1729,68.9474,h
133.2414,5.1467,-153.6521,84.4006,h
34.3858,3.0867,92.6046,1.857,h
8.7072,2.1851,24.1898,39.6851,h
41.8272,3.3396,86.5498,58.5794,h
7.3368,2.4472,-13.6033,36.47,h
43.1145,2.7825,58.2355,3.2109,h
17.6795,2.7328,20.1591,52.9899,h
9.9918,2.3263,-5.001,56.9999,h
10.6254,2.3738,18.9214,89.2151,h
15.7868,2.6564,37.9078,12.1959,h
16.8278,2.4065,-10.3529,16.436,h
11.1515,2.6345,22.4575,28.694,h
41.8712,3.0455,93.1035,36.8698,h
11.0503,2.2857,-16.1008,62.5605,h
2.0812,2.178,-12.9491,34.4163,h
39.1505,3.2655,45.3843,1.945,h
20.3221,2.5447,20.7825,84.9179,h
16.4841,2.9437,17.5572,75.451,h
17.6218,2.9605,-17.2838,51.603,h
23.1111,2.8322,-38.9734,43.7833,h
11.9579,2.3646,17.2356,26.307,h
16.4013,3.1089,50.826,76.028,h
18.6327,2.8341,23.219,46.268,h
16.7493,2.5551,25.0764,73.994,h
11.4326,2.2343,-6.738,85.1354,h
47.8698,3.1596,134.901,23.122,h
79.1401,3.3709,-111.5511,37.5126,h
11.5566,2.4133,5.5481,11.325,h
50.073,3.5819,-79.4235,0.6296,h
145.9831,3.8705,-75.5524,69.0079,h
12.7403,2.4764,-22.5077,38.556,h
18.9097,2.8097,-40.7214,69.7057,h
19.53,2.7509,5.7815,68.4468,h
10.6447,2.5539,17.8478,60.341,h
22.4222,2.9547,126.2955,4.8756,h
7.7158,2.2941,-34.795,53.737,h
33.3486,3.15,-62.746,59.2022,h
11.9435,2.5392,-15.5498,74.6084,h
43.7493,2.8722,-125.704,28.8148,h
12.2582,2.6561,-8.9509,15.4847,h
12.7915,2.6848,25.9448,53.1794,h
68.4175,3.482,-161.7404,54.4669,h
83.9576,4.1165,-174.4185,66.1754,h
20.5761,2.7193,32.4303,82.5983,h
70.7331,3.6442,-120.188,48.8321,h
4.3956,2.1261,8.9533,64.8448,h
12.7348,2.6815,-13.3091,76.5615,h
19.2094,2.7168,-71.0943,39.6201,h
57.0586,3.915,129.47,67.313,h
44.406,3.235,55.6687,29.2167,h
14.7729,2.5484,15.2399,12.329,h
10.02,2.9203,-21.3915,5.0986,h
22.0017,3.3161,43.0553,88.4636,h
46.2474,3.3124,-44.7073,32.202,h
11.8347,2.3681,2.6612,24.712,h
77.0995,3.28,149.5179,68.4182,h
121.389,3.4654,-180.63,20.1748,h
15.947,2.6964,25.3748,27.9344,h
70.1961,3.1603,65.8481,39.2697,h
34.8371,3.2674,-207.8038,18.2848,h
16.9477,2.7497,-13.0351,25.0526,h
68.3604,3.8487,-34.4964,5.338,h
8.7406,2.4683,14.2452,16.992,h
25.1649,2.9667,-14.1851,49.2563,h
14.8404,2.38,19.6307,82.1697,h
22.7606,2.613,-68.712,42.0088,h
29.8201,3.0247,22.7405,76.952,h
9.475,2.5408,21.9444,78.5463,h
15.0983,2.5677,12.8972,6.3728,h
11.0676,2.5591,20.8893,21.2633,h
8.3238,2.6924,12.3367,89.2172,h
69.6719,3.3498,-194.392,89.8286,h
8.0794,2.9491,24.416,12.8929,h
42.3994,3.0145,68.6183,18.895,h
7.4247,2.4594,18.5961,12.1306,h
10.571,2.6004,14.7551,38.241,h
11.5441,2.9961,-27.2436,77.5046,h
23.1557,2.7221,27.7531,42.4854,h
21.9773,3.3955,43.0507,31.8376,h
30.7043,3.2984,45.4701,32.6561,h
73.6597,3.2809,-117.959,77.918,h
9.7789,2.5095,4.663,31.1612,h
11.4022,2.6032,-20.398,4.405,h
18.7607,2.8516,-70.376,81.3618,h
11.5121,3.0047,-26.7436,72.8577,h
11.5457,2.8903,15.0026,86.9989,h
21.9367,3.1801,80.7706,36.8746,h
11.5951,2.6042,-12.8769,28.6463,h
9.3037,2.4752,13.3801,17.7168,h
37.0657,3.3718,10.5105,45.4303,h
8.186,2.8445,25.3129,0.1146,h
11.4069,2.8112,33.2423,24.65,h
46.7521,3.9682,92.2686,72.1289,h
8.9018,2.6479,19.4381,6.8549,h
13.7098,2.537,18.0814,37.1575,h
14.8329,2.7936,34.1108,64.1998,h
4.6957,2.5419,17.707,49.7571,h
16.1011,2.4533,25.1783,40.2475,h
49.6255,3.7247,-33.8178,58.0625,h
11.2998,3.1154,-26.6326,45.422,h
10.8773,2.7189,28.663,51.336,h
44.1081,2.7864,-138.65,15.7902,h
71.642,4.3904,78.0804,35.1456,h
23.4032,3.1793,-74.4461,36.59,h
59.958,3.4833,81.6298,63.5177,h
11.5611,2.7555,14.6892,67.577,h
44.9929,3.5488,53.7866,15.8075,h
5.6572,2.2799,19.5788,14.086,h
11.3673,2.7001,-14.5363,88.3032,h
32.364,2.864,103.2997,29.5269,h
18.9395,2.8426,16.2432,3.828,h
46.1018,3.0732,38.8298,28.7818,h
10.3413,2.4364,31.5241,2.7836,h
46.8503,3.0995,141.528,2.9828,h
25.6164,3.2584,-47.2389,24.3996,h
129.9189,3.6943,-78.4928,32.7688,h
17.1665,2.6443,43.8893,78.5736,h
23.4751,2.8466,-52.6124,41.156,h
89.6054,3.5191,-132.0003,86.1336,h
12.8367,2.4523,-6.9747,37.2097,h
78.768,4.2821,-125.3489,79.259,h
54.4566,2.9583,47.1491,5.9524,h
24.608,3.035,36.5518,8.7447,h
13.6178,2.7777,-21.4304,89.6616,h
97.2485,4.0199,62.9013,88.2836,h
16.1197,2.3377,-34.3069,54.9737,h
11.8139,2.7782,40.7307,18.7259,h
21.5161,2.5717,12.366,78.131,h
8.4866,2.5871,11.8347,15.874,h
36.8156,3.5161,-139.221,38.056,h
36.207,3.0848,-34.7814,49.2599,h
8.0884,2.5806,8.0017,58.2452,h
10.5144,2.4381,-6.1689,42.753,h
105.2155,3.4443,-83.7826,44.1076,h
41.343,3.1904,99.4825,62.4958,h
14.7539,3.0019,31.1346,89.2761,h
153.0741,3.8647,142.0264,68.4299,h
4.5409,2.3663,-10.6186,61.7914,h
29.5121,3.4323,-8.306,18.4848,h
9.7058,2.7181,35.7718,35.3583,h
12.618,2.5303,9.5771,48.4839,h
33.7354,3.1493,39.0151,18.0366,h
9.8595,2.506,18.9098,19.1522,h
81.8365,3.2366,-123.5201,34.8074,h
23.1756,2.3015,-6.6741,6.8391,h
11.4756,3.0115,-26.8287,88.0191,h
8.3321,2.6946,31.8361,37.0871,h
28.2944,2.933,-100.593,39.109,h
68.7559,3.5346,-115.342,26.471,h
19.4545,2.7938,20.0551,46.857,h
8.1792,2.6214,27.2815,14.4655,h
66.2243,3.8618,92.0877,74.6908,h
14.0872,3.0086,47.7668,81.1572,h
62.6425,3.5001,-77.9378,67.9583,h
12.5447,2.6023,-12.4242,26.9054,h
17.6451,2.4188,24.3975,22.0167,h
24.982,2.7694,134.038,3.8026,h
31.0013,3.1202,-93.1094,62.0475,h
14.5628,2.6069,-14.9319,79.5231,h
4.6115,2.8763,24.3113,40.7952,h
67.8238,3.4396,-95.0773,76.924,h
11.5934,2.4989,20.5685,42.6677,h
43.4603,3.5616,-91.7487,64.0311,h
64.8825,3.467,-144.6621,88.6655,h
17.4936,2.6753,31.6675,17.7258,h
6.543,2.253,10.3337,29.3263,h
110.8744,3.9151,-264.2232,37.703,h
9.4098,2.5176,-39.1047,35.8524,h
12.8089,2.4522,23.0532,51.4362,h
38.19,2.6882,33.1754,22.7861,h
35.1898,3.5393,84.2169,17.4671,h
3.414,2.7077,20.2684,19.4137,h
9.5778,2.7759,43.2221,27.1433,h
8.3089,2.6712,49.5583,39.0935,h
17.3276,3.2084,61.3237,12.15,h
9.1786,2.5397,7.9462,86.1728,h
9.7133,2.5378,27.3881,54.874,h
12.8313,2.4057,6.4283,17.654,h
8.4467,2.7177,-11.1451,30.606,h
17.05,2.8052,9.5945,26.2364,h
1.7216,2.0597,-1.7922,24.6146,h
65.5287,4.1993,72.1716,47.302,h
31.6771,2.9034,51.7154,83.9143,h
9.3064,2.6739,21.0948,53.9669,h
11.5968,2.5923,17.1736,5.0091,h
65.7812,3.4732,68.9641,21.8933,h
21.6431,2.8594,-134.891,62.429,h
11.8179,2.3225,-23.5807,15.5513,h
11.3677,3.0812,35.8005,25.3002,h
15.4683,2.6991,9.7072,80.4762,h
14.0071,2.9836,26.0502,50.0701,h
81.255,3.6376,-103.8861,54.4519,h
14.5004,3.0035,37.5542,35.6,h
9.7475,2.873,36.7075,78.1012,h
10.1242,2.6531,-14.4769,74.6745,h
