@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,3-7,9-10,15-16,20-21,23,25,28,30,36,38,41'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A25 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.246,-1.182,-0.631,-0.627,-0.464,-0.776,-0.652,-1.145,-0.833,-0.91,-1.112,-1.246,-1.033,-0.974,-1.017,-1.039,-0.896,-0.876,12
-1.161,-1.192,-0.509,-0.568,-0.319,-0.666,-0.544,-1.12,-0.747,-0.854,-0.994,-1.161,-0.903,-0.846,-0.906,-0.95,-0.849,-0.781,12
-1.179,-1.104,-0.579,-0.594,-0.409,-0.74,-0.58,-1.081,-0.741,-0.85,-1.013,-1.179,-0.93,-0.861,-0.918,-0.99,-0.865,-0.82,12
-1.066,-1.044,-0.368,-0.441,-0.155,-0.617,-0.393,-0.978,-0.608,-0.699,-0.809,-1.066,-0.791,-0.713,-0.759,-0.819,-0.745,-0.708,12
-1.241,-1.108,-0.568,-0.595,-0.374,-0.76,-0.55,-1.033,-0.747,-0.799,-0.962,-1.241,-1.001,-0.915,-0.964,-1.07,-0.799,-0.798,12
-1.196,-1.113,-0.562,-0.574,-0.366,-0.734,-0.574,-1.117,-0.764,-0.864,-1.038,-1.196,-0.993,-0.918,-0.96,-1.009,-0.915,-0.863,12
-1.214,-1.137,-0.507,-0.544,-0.311,-0.703,-0.565,-1.189,-0.767,-0.861,-1.063,-1.214,-0.984,-0.912,-0.959,-1.002,-0.901,-0.849,12
-0.892,-0.254,-0.206,-0.106,-0.11,-0.407,-0.126,-0.157,-0.199,-0.415,0.067,-0.892,0.263,0.165,0.068,0.171,-0.414,-0.128,13
-0.877,-0.352,-0.107,-0.169,-0.048,-0.369,-0.135,-0.269,-0.215,-0.346,-0.112,-0.877,0.177,0.166,0.077,0.159,-0.35,-0.192,13
-0.608,-0.397,-0.026,-0.253,-0.151,-0.212,-0.14,-0.27,-0.282,-0.456,-0.068,-0.608,0.126,0.137,0.039,0.167,-0.468,-0.278,13
-1.046,-0.11,-0.443,-0.149,-0.063,-0.618,-0.187,-0.193,-0.212,-0.353,-0.031,-1.046,-0.123,0.017,-0.02,-0.119,-0.352,-0.223,13
-1.268,-0.165,-0.168,-0.044,-0.051,-0.437,-0.085,-0.193,-0.223,-0.42,0.089,-1.268,0.033,-0.006,-0.044,0.058,-0.433,-0.161,13
-1.226,-0.336,-0.299,-0.217,-0.066,-0.659,-0.214,-0.424,-0.333,-0.437,-0.189,-1.226,-0.174,-0.223,-0.319,-0.154,-0.496,-0.373,13
-1.03,-0.204,-0.198,-0.111,-0.126,-0.417,-0.142,-0.287,-0.17,-0.392,0.209,-1.03,0.162,0.094,0.066,0.118,-0.359,-0.064,13
-0.944,-0.202,-0.207,-0.157,-0.036,-0.47,-0.179,-0.251,-0.167,-0.348,-0.04,-0.944,0.101,0.164,0.08,0.154,-0.454,-0.208,13
-0.997,-0.314,-0.291,-0.136,-0.122,-0.523,-0.172,-0.317,-0.171,-0.381,0.012,-0.997,0.216,0.139,0.059,0.138,-0.498,-0.194,13
-1.091,-0.386,-0.296,-0.204,-0.084,-0.576,-0.177,-0.452,-0.222,-0.374,-0.057,-1.091,0.05,-0.035,-0.066,-0.017,-0.327,-0.274,13
-0.443,-0.044,0.104,-0.023,0.046,-0.081,0.03,-0.027,-0.2,-0.35,0.047,-0.443,-0.139,-0.156,-0.166,-0.151,-0.337,-0.199,13
-0.981,-0.143,-0.254,-0.133,-0.132,-0.515,-0.12,-0.247,-0.196,-0.331,0.125,-0.981,0.183,0.033,0.003,0.123,-0.35,-0.157,13
-1.125,-0.499,-0.207,-0.166,-0.157,-0.538,-0.24,-0.49,-0.275,-0.447,-0.045,-1.125,0.059,0.006,-0.034,0.118,-0.43,-0.17,13
-1.126,-0.136,-0.24,-0.075,-0.052,-0.488,-0.076,-0.136,-0.243,-0.39,0.028,-1.126,-0.088,-0.05,-0.092,-0.113,-0.443,-0.221,13
-0.891,-0.165,-0.025,0.007,0.061,-0.248,0.029,-0.149,-0.256,-0.476,0.019,-0.891,-0.094,-0.084,-0.109,-0.104,-0.444,-0.141,13
-0.935,-0.346,-0.143,-0.242,-0.067,-0.33,-0.175,-0.303,-0.293,-0.438,-0.139,-0.935,0.021,0.074,-0.044,0.006,-0.419,-0.227,13
-1.07,-0.268,-0.149,-0.102,-0.108,-0.385,-0.036,-0.208,-0.343,-0.482,-0.081,-1.07,-0.076,-0.144,-0.195,-0.019,-0.434,-0.217,13
-1.183,-0.32,-0.255,-0.109,-0.034,-0.541,-0.073,-0.358,-0.255,-0.434,-0.037,-1.183,-0.152,-0.077,-0.252,-0.207,-0.452,-0.279,13
-1.23,-0.362,-0.276,-0.193,-0.033,-0.64,-0.183,-0.385,-0.266,-0.373,-0.046,-1.23,0.036,-0.017,-0.079,0.06,-0.456,-0.223,13
-1.012,-0.112,-0.09,0.002,-0.104,-0.434,-0.062,-0.2,-0.226,-0.442,0.068,-1.012,0.163,0.052,0.032,0.222,-0.341,-0.067,13
-1.273,-0.252,-0.455,-0.202,-0.133,-0.729,-0.261,-0.253,-0.251,-0.379,-0.035,-1.273,-0.178,-0.089,-0.241,-0.201,-0.355,-0.233,13
-1.061,-0.226,-0.269,-0.065,0.006,-0.51,-0.062,-0.196,-0.159,-0.272,0.087,-1.061,0.08,0.049,0.031,0.103,-0.292,-0.107,13
-1.013,-0.23,-0.207,-0.008,-0.015,-0.384,-0.016,-0.154,-0.241,-0.43,0.034,-1.013,0.091,0.047,-0.032,0.06,-0.395,-0.133,13
-0.996,-0.318,-0.299,-0.109,-0.134,-0.502,-0.097,-0.194,-0.242,-0.389,0.016,-0.996,0.078,0.04,-0.033,0.037,-0.375,-0.167,13
-0.404,-0.184,-0.128,-0.144,-0.145,-0.326,-0.231,-0.165,-0.185,-0.432,-0.069,-0.404,0.409,0.285,0.237,0.375,-0.38,-0.196,13
-0.893,-0.31,-0.235,-0.175,-0.082,-0.532,-0.229,-0.412,-0.175,-0.307,-0.052,-0.893,0.146,0.132,0.037,0.089,-0.367,-0.166,13
-1.132,-0.416,-0.283,-0.187,-0.138,-0.535,-0.189,-0.363,-0.237,-0.378,-0.028,-1.132,-0.084,-0.01,-0.056,-0.045,-0.354,-0.246,13
-0.947,-0.392,-0.297,-0.215,-0.118,-0.512,-0.228,-0.358,-0.182,-0.352,-0.151,-0.947,0.061,0.128,0.026,0.077,-0.462,-0.306,13
-0.779,-0.256,-0.12,-0.183,-0.141,-0.267,-0.126,-0.174,-0.275,-0.41,-0.193,-0.779,0.045,-0.002,-0.077,0.067,-0.361,-0.224,13
-1.279,-0.228,-0.211,-0.115,-0.074,-0.472,-0.122,-0.264,-0.238,-0.426,0.073,-1.279,0.073,0.045,-0.006,0.089,-0.453,-0.175,13
-1.205,-0.34,-0.261,-0.135,-0.082,-0.535,-0.101,-0.375,-0.26,-0.472,-0.057,-1.205,-0.141,-0.074,-0.232,-0.179,-0.428,-0.239,13
-1.138,-0.408,-0.286,-0.181,-0.139,-0.585,-0.241,-0.445,-0.251,-0.402,0.013,-1.138,0.097,0.021,-0.038,0.109,-0.285,-0.189,13
-1.281,-0.498,-0.207,-0.15,-0.016,-0.466,-0.094,-0.47,-0.324,-0.534,-0.162,-1.281,-0.095,-0.096,-0.212,-0.206,-0.54,-0.272,13
-0.926,-0.124,-0.101,0.032,0.061,-0.453,-0.05,-0.125,-0.207,-0.289,0.059,-0.926,0.026,-0.078,-0.207,-0.028,-0.393,-0.226,13
-1.097,-0.199,-0.364,-0.084,-0.093,-0.549,-0.146,-0.235,-0.218,-0.31,0.035,-1.097,0.017,-0.025,-0.101,0.003,-0.32,-0.255,13
-0.806,-0.074,-0.094,0.034,0.016,-0.381,-0.054,0.007,-0.149,-0.319,0.251,-0.806,-0.02,0.047,-0.034,-0.011,-0.378,-0.179,13
-0.885,-0.216,-0.059,0.038,-0.003,-0.317,-0.078,-0.219,-0.238,-0.376,0.056,-0.885,0.009,-0.059,-0.065,0.049,-0.371,-0.178,13
-1.178,-0.235,-0.245,-0.142,-0.04,-0.516,-0.065,-0.216,-0.258,-0.412,0.038,-1.178,-0.115,-0.027,-0.241,-0.099,-0.426,-0.24,13
-0.769,-0.391,-0.21,-0.233,-0.224,-0.385,-0.218,-0.339,-0.268,-0.436,-0.16,-0.769,0.112,0.174,0.123,0.102,-0.328,-0.264,13
-0.406,-0.264,0.135,-0.007,0.015,-0.245,-0.024,-0.377,-0.196,-0.457,0.016,-0.406,0.246,0.039,-0.084,0.218,-0.486,-0.213,13
-0.895,-0.357,-0.269,-0.173,-0.094,-0.501,-0.176,-0.34,-0.297,-0.438,-0.162,-0.895,-0.006,-0.033,-0.122,-0.005,-0.41,-0.252,13
-0.812,-0.273,-0.165,-0.103,-0.094,-0.328,-0.095,-0.154,-0.186,-0.439,0.042,-0.812,0.295,0.24,0.175,0.279,-0.405,-0.073,13
-0.911,-0.399,-0.212,-0.353,-0.163,-0.396,-0.228,-0.326,-0.318,-0.408,-0.162,-0.911,0.131,0.092,0.027,0.137,-0.355,-0.252,13
-0.853,-0.411,-0.199,-0.24,-0.142,-0.473,-0.186,-0.357,-0.262,-0.411,-0.088,-0.853,0.104,0.045,-0.019,0.108,-0.239,-0.211,13
-0.852,-0.271,-0.165,-0.2,0.001,-0.556,-0.215,-0.408,-0.295,-0.385,-0.216,-0.852,0.085,0.004,-0.045,0.104,-0.452,-0.359,13
-1.263,-0.403,-0.475,-0.276,-0.19,-0.73,-0.31,-0.426,-0.232,-0.35,0.053,-1.263,0.054,-0.07,-0.07,0.061,-0.36,-0.265,13
-1.008,-0.343,-0.24,-0.191,-0.098,-0.395,-0.151,-0.335,-0.31,-0.418,-0.104,-1.008,-0.035,-0.07,-0.125,0.007,-0.427,-0.25,13
-1.182,-0.428,-0.362,-0.254,-0.129,-0.666,-0.262,-0.455,-0.305,-0.421,-0.113,-1.182,-0.225,-0.184,-0.278,-0.175,-0.388,-0.344,13
-1.026,-0.167,-0.277,-0.091,-0.071,-0.458,-0.073,-0.146,-0.232,-0.367,-0.068,-1.026,-0.079,0.024,-0.035,-0.143,-0.408,-0.267,13
-0.922,-0.027,-0.15,-0.094,-0.05,-0.356,-0.035,-0.156,-0.146,-0.234,0.235,-0.922,0.295,0.074,0.081,0.205,-0.211,-0.07,13
-1.224,-0.372,-0.124,-0.071,0.01,-0.5,-0.049,-0.423,-0.288,-0.484,-0.229,-1.224,-0.601,-0.433,-0.587,-0.638,-0.515,-0.367,14
-1.045,-0.52,-0.229,-0.168,-0.151,-0.485,-0.247,-0.747,-0.344,-0.551,-0.496,-1.045,-0.532,-0.448,-0.529,-0.54,-0.705,-0.563,14
-0.911,-0.525,-0.165,-0.132,-0.077,-0.46,-0.117,-0.629,-0.373,-0.577,-0.493,-0.911,-0.483,-0.366,-0.439,-0.426,-0.448,-0.301,14
-1.188,-0.557,-0.289,-0.236,-0.178,-0.602,-0.274,-0.68,-0.408,-0.566,-0.494,-1.188,-0.697,-0.435,-0.599,-0.722,-0.603,-0.467,14
-1.233,-0.256,-0.224,-0.07,-0.02,-0.496,-0.08,-0.334,-0.318,-0.448,-0.228,-1.233,-0.582,-0.498,-0.613,-0.62,-0.477,-0.357,14
-1.039,-0.69,-0.289,-0.211,-0.123,-0.587,-0.266,-0.84,-0.413,-0.592,-0.551,-1.039,-0.472,-0.406,-0.491,-0.442,-0.682,-0.527,14
-0.971,-0.461,-0.017,-0.021,-0.012,-0.281,-0.038,-0.499,-0.271,-0.522,-0.33,-0.971,-0.675,-0.513,-0.599,-0.566,-0.461,-0.294,14
-1.141,-0.533,-0.241,-0.153,-0.159,-0.466,-0.163,-0.584,-0.408,-0.587,-0.441,-1.141,-0.602,-0.478,-0.584,-0.596,-0.604,-0.45,14
-1.062,-0.561,-0.165,-0.138,-0.064,-0.502,-0.258,-0.744,-0.384,-0.561,-0.557,-1.062,-0.627,-0.458,-0.577,-0.659,-0.642,-0.513,14
-1.007,-0.298,0.011,-0.022,0.025,-0.174,-0.007,-0.246,-0.28,-0.461,-0.168,-1.007,-0.451,-0.406,-0.498,-0.462,-0.515,-0.288,14
-1.199,-0.361,-0.275,-0.11,-0.055,-0.559,-0.101,-0.415,-0.382,-0.514,-0.405,-1.199,-0.705,-0.558,-0.675,-0.701,-0.517,-0.445,14
-1.175,-0.439,-0.324,-0.15,-0.082,-0.586,-0.151,-0.449,-0.402,-0.543,-0.435,-1.175,-0.682,-0.563,-0.667,-0.7,-0.591,-0.554,14
-1.046,-0.585,-0.199,-0.192,-0.12,-0.532,-0.232,-0.772,-0.406,-0.565,-0.488,-1.046,-0.437,-0.399,-0.496,-0.428,-0.715,-0.523,14
-1.164,-0.559,-0.07,-0.081,-0.047,-0.328,-0.096,-0.49,-0.374,-0.604,-0.272,-1.164,-0.649,-0.551,-0.662,-0.681,-0.517,-0.324,14
-1.318,-0.559,-0.223,-0.14,-0.059,-0.557,-0.148,-0.651,-0.39,-0.566,-0.45,-1.318,-0.747,-0.592,-0.714,-0.749,-0.587,-0.479,14
-0.968,-0.545,-0.196,-0.172,-0.189,-0.428,-0.252,-0.688,-0.353,-0.596,-0.513,-0.968,-0.475,-0.387,-0.457,-0.481,-0.673,-0.523,14
-1.136,-0.52,-0.226,-0.136,-0.123,-0.598,-0.284,-0.746,-0.377,-0.576,-0.574,-1.136,-0.607,-0.38,-0.517,-0.625,-0.652,-0.538,14
-1.165,-0.504,-0.193,-0.214,-0.154,-0.437,-0.154,-0.489,-0.424,-0.601,-0.399,-1.165,-0.643,-0.435,-0.575,-0.667,-0.588,-0.422,14
-1.182,-0.798,-0.314,-0.28,-0.135,-0.647,-0.365,-0.962,-0.433,-0.593,-0.541,-1.182,-0.662,-0.51,-0.625,-0.66,-0.688,-0.614,14
-1.196,-0.775,-0.314,-0.241,-0.148,-0.555,-0.27,-0.824,-0.431,-0.638,-0.464,-1.196,-0.573,-0.349,-0.473,-0.564,-0.688,-0.488,14
-1.018,-0.584,-0.212,-0.197,-0.113,-0.55,-0.248,-0.782,-0.444,-0.593,-0.554,-1.018,-0.496,-0.465,-0.546,-0.491,-0.68,-0.537,14
-1.17,-0.493,-0.18,-0.178,-0.093,-0.418,-0.164,-0.529,-0.44,-0.61,-0.432,-1.17,-0.715,-0.561,-0.693,-0.758,-0.62,-0.416,14
-1.063,-0.471,-0.166,-0.128,-0.083,-0.515,-0.211,-0.659,-0.371,-0.533,-0.524,-1.063,-0.642,-0.499,-0.606,-0.645,-0.61,-0.496,14
-1.225,-0.42,-0.277,-0.12,-0.077,-0.506,-0.175,-0.488,-0.367,-0.513,-0.37,-1.225,-0.684,-0.575,-0.675,-0.702,-0.588,-0.485,14
-0.635,-0.331,-0.086,-0.074,-0.167,-0.295,-0.145,-0.411,-0.255,-0.509,-0.397,-0.635,-0.207,-0.133,-0.211,-0.224,-0.54,-0.36,14
-1.207,-0.575,-0.234,-0.165,-0.053,-0.524,-0.131,-0.607,-0.41,-0.556,-0.429,-1.207,-0.669,-0.59,-0.677,-0.68,-0.605,-0.454,14
-1.057,-0.302,-0.163,-0.017,-0.05,-0.441,-0.054,-0.425,-0.299,-0.511,-0.332,-1.057,-0.597,-0.48,-0.551,-0.605,-0.542,-0.397,14
-0.779,-0.438,-0.171,-0.078,-0.073,-0.402,-0.205,-0.584,-0.367,-0.543,-0.483,-0.779,-0.279,-0.18,-0.235,-0.161,-0.527,-0.38,14
-0.947,-0.887,-0.284,-0.419,-0.17,-0.495,-0.27,-0.82,-0.514,-0.656,-0.55,-0.947,-0.311,-0.252,-0.401,-0.386,-0.631,-0.527,14
-1.187,-0.539,-0.238,-0.143,-0.156,-0.467,-0.181,-0.62,-0.377,-0.576,-0.433,-1.187,-0.616,-0.478,-0.604,-0.641,-0.636,-0.444,14
-1.211,-0.293,-0.18,-0.033,-0.036,-0.476,-0.032,-0.287,-0.311,-0.487,-0.217,-1.211,-0.593,-0.434,-0.57,-0.601,-0.581,-0.396,14
-1.263,-0.759,-0.51,-0.433,-0.381,-0.698,-0.475,-0.805,-0.576,-0.673,-0.693,-1.263,-0.674,-0.604,-0.707,-0.68,-0.671,-0.666,14
-1.201,-0.683,-0.294,-0.172,-0.047,-0.566,-0.213,-0.788,-0.366,-0.55,-0.432,-1.201,-0.702,-0.537,-0.671,-0.698,-0.659,-0.518,14
-1.235,-0.589,-0.321,-0.187,-0.137,-0.585,-0.199,-0.566,-0.439,-0.576,-0.506,-1.235,-0.765,-0.68,-0.762,-0.794,-0.594,-0.545,14
-1.268,-0.79,-0.518,-0.449,-0.389,-0.707,-0.487,-0.828,-0.606,-0.702,-0.738,-1.268,-0.703,-0.624,-0.724,-0.703,-0.686,-0.68,14
-1.227,-0.369,-0.308,-0.138,-0.057,-0.526,-0.175,-0.419,-0.376,-0.512,-0.366,-1.227,-0.62,-0.518,-0.634,-0.647,-0.549,-0.48,14
-1.214,-0.718,-0.45,-0.327,-0.197,-0.697,-0.375,-0.866,-0.52,-0.613,-0.663,-1.214,-0.68,-0.611,-0.702,-0.676,-0.693,-0.653,14
-1.225,-0.653,-0.314,-0.214,-0.104,-0.605,-0.247,-0.79,-0.431,-0.559,-0.526,-1.225,-0.698,-0.606,-0.701,-0.684,-0.672,-0.556,14
-1.317,-0.583,-0.274,-0.168,-0.09,-0.595,-0.184,-0.653,-0.426,-0.581,-0.479,-1.317,-0.749,-0.604,-0.717,-0.745,-0.595,-0.493,14
-1.344,-0.825,-0.482,-0.329,-0.188,-0.698,-0.41,-0.9,-0.543,-0.666,-0.654,-1.344,-0.722,-0.573,-0.698,-0.737,-0.654,-0.593,14
-1.151,-0.497,-0.262,-0.129,-0.132,-0.525,-0.162,-0.527,-0.37,-0.526,-0.374,-1.151,-0.49,-0.396,-0.48,-0.52,-0.549,-0.467,14
-1.397,-0.672,-0.314,-0.237,-0.143,-0.599,-0.192,-0.741,-0.478,-0.637,-0.521,-1.397,-0.825,-0.691,-0.811,-0.855,-0.642,-0.512,14
-1.2,-0.607,-0.336,-0.231,-0.163,-0.544,-0.261,-0.572,-0.44,-0.584,-0.474,-1.2,-0.613,-0.545,-0.656,-0.593,-0.582,-0.537,14
-1.377,-0.742,-0.355,-0.239,-0.121,-0.571,-0.213,-0.65,-0.473,-0.621,-0.48,-1.377,-0.817,-0.658,-0.793,-0.815,-0.583,-0.524,14
-0.97,-0.389,-0.154,-0.075,-0.041,-0.453,-0.072,-0.567,-0.312,-0.477,-0.363,-0.97,-0.518,-0.398,-0.462,-0.506,-0.576,-0.414,14
-1.216,-0.593,-0.34,-0.222,-0.199,-0.572,-0.278,-0.585,-0.433,-0.6,-0.5,-1.216,-0.592,-0.496,-0.606,-0.561,-0.611,-0.57,14
-1.016,-0.646,-0.263,-0.278,-0.231,-0.508,-0.335,-0.839,-0.425,-0.584,-0.594,-1.016,-0.494,-0.376,-0.495,-0.498,-0.663,-0.499,14
-1.14,-0.371,-0.197,-0.08,-0.052,-0.508,-0.143,-0.491,-0.335,-0.492,-0.377,-1.14,-0.533,-0.436,-0.588,-0.572,-0.472,-0.426,14
-0.816,-0.556,-0.157,-0.164,-0.19,-0.366,-0.208,-0.6,-0.349,-0.589,-0.553,-0.816,-0.394,-0.327,-0.395,-0.366,-0.621,-0.475,14
-1.166,-0.354,-0.25,-0.047,-0.073,-0.515,-0.177,-0.457,-0.341,-0.497,-0.381,-1.166,-0.651,-0.58,-0.676,-0.675,-0.501,-0.449,14
