@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_edu numeric
@attribute Char_freq1 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Spam {1,0}

@data
0.22,0,0,0,0.22,0,0,0,0,0.67,0,0,0,0.45,0,2.02,0,0,0.063,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.886,0,0
0,0,0,0,0,0,0,0,0,1.36,0,0,0,0.45,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.58,1.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.26,0,0,0,0.53,0,1.06,2.4,0.036,0,0.036,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.16,0,0,0,1.16,2.32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.4,0.4,1.63,0,0,0,0,0,0,0,0.4,0,3.68,0.139,0.069,0,0
0,0,0.88,0,0,0,0.88,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.44,0,0,1.22,0,0.4,0,0,0,0,0,0,0.068,0,0
0,0,0,0,0,0,1.14,0,0,2.29,3.44,0,0,0,0,0,0,0,0,0,0
0.26,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.64,0,0,1.28,0.32,0.32,0.64,0.96,0,0,0.64,0,0.094,0,0
0,0,0,0,0,1.23,1.23,0,0,0,0,0,0,1.23,0,0,0,0,0.192,0,0
0.12,0,0,0,0,0,0.6,0,0,1.58,0.24,0,0,0.12,0,1.33,0,0.016,0.033,0.016,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.55,0,0,0,0,0.41,2.79,0,0,0,0.27,0,0,0,0.071,0,0.053,0
0,0,0,0,0,0,0,0,0,2.23,0,0.74,0,1.49,0,0,0,0,0,0,0
0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0.473,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,0.325,0,0,0
0,0,0,0,0,0.93,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.6,0,0,2.4,0.8,0,1.6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.79,0.89,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,3.57,0,0,0,0.197,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.81,0,0,0,0.45,0,0,0.9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.28,0,0,1.69,0.56,0,0,0.28,0,0,0,0.217,0,0,0
0,0,0,0,0,0,0.95,0,0,0.95,0,0,0.95,0,0,0,0,0.263,0,0,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,3.048,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.28,0,0,0,0,0.98,0,0.14,0,0.28,0,0,0,0.054,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442,0,0,0
0,0,0,0.11,0,0,0,0,0.11,3.45,0,0,0,0.11,0,0,0,0.047,0,0.078,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0
0,0,0,0.14,0,0,0.14,0,0,2.48,0,0.14,0,1.16,0,0,3.07,0.144,0.02,0,0
0,0,0,0,0,0.84,4.2,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,1.123,0,0
0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0.131,0,0,0
0.07,0,0,0,0,0,0,0,0.22,1.83,0,0,0,0.07,0,0,0,0.127,0,0.023,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12.88,0,0.28,0.28,0.14,0,0,0,0,0.037,0,0
0,0,0,0,0,0,1.5,0,0,2.01,1,0,0,0,0,0,0,0,0.084,0,0
0,0,0,0,0,0.97,1.94,0,0,0.97,1.94,0.97,0,0,0,0.97,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.94,0.48,0,0,0,0,0,0,0
0.19,0,0,0,0,0.59,0.59,0,0.19,0,0,0,0,0,0,0,0,0.127,0,0.031,0
0,0,0,0,0,0.13,2.65,0,0,0,0,0,0,0.26,0,0,0,0.019,0.193,0,0
0,0,0,0,0.27,0.55,3.3,0,0,0,0,0,0,0,0,0,0.27,0,0.048,0,0
0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0.238,0,0
0.1,0,0,0,0,0.05,0.84,0,0,1.47,0.05,0.21,0,0.21,0,0,0,0.007,0.038,0.061,0
0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.21,0,0,0,1.21,2.43,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.96,1.96,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0
0,0,0,0.39,0,0,0,0,0,0.39,0,0.39,0.39,0.39,0,0,0,0,0,0,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0.12,0,0.023,0,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0
0.67,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,1.34,1.34,0,0,0,0
0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.01,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0
0.76,0,0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0,0,0.253,0,0
0,0,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.82,1.65,0,0,0,0,0.82,3.3,0,0,0.82,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,0,0
0,0,0,0,0,0,0.44,0,0,0,0,0,1.33,0.89,0,0,0,0,0,0,0
0,0,0,0,0,0,1.51,0,0,5.68,0,0,0,0,0,0,0,0.065,0,0,0
0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.58,0,0,1.58,1.58,1.58,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.943,0,0
0,0,0,0.86,0,0,0,0,0,3.47,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.61,0,0,5.52,0.61,1.84,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.31,0,0,2.63,1.31,1.31,0,1.31,0,0,0,0,0,0,0
0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0
0,0,0,0.34,0,1.7,1.36,0,0,0.34,0,0,0,0.34,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0.22,0,0.041,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.63,0.65,0.65,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.44,1.11,0,0,0.55,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0.444,0,0
1.47,0,0,0,0,1.47,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07,0,0,0,0,0,0,0,0,1.07,0,1.07,0,0,0,0,0,0,0.185,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0.162,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
0,0,0,0.79,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71,0,0,0,0,0.71,1.43,0,0,0,0,0,0,0,0,0,1.43,0,0,0,0
0,0,0,0,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,0,0,0,0,0
0,0,0,0.28,0.28,0.57,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0
0.49,0,0,0.49,0,0,0.49,0,0,2.48,0,0.99,0,0.49,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.63,0,0,3.16,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0.27,0.051,0,0,0
0,0,0,0,0,0,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0.68,0,0,0,0
0,0,0,0,0,0.8,1.07,0,0,2.15,0.26,0.26,0,0.53,0,0,0,0.174,0.043,0,0
0.83,0,0,0,0,0,2.91,0,0,0.41,0,0,0,0.41,0,0,0,0,0.283,0,0
0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0
0,0,0,0,0,0,3.41,0,0,0.31,0,0,0,0,0,0,0,0,0.225,0,0
0.05,0,0,0,0.52,0,0.21,0,0,0.47,0,0,0.15,0.36,0,0,0,0.164,0,0.013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.27,1.89,0,0,0.13,0,0,0,0.54,0,0,0,0.073,0.024,0,0
0,0,0,0,0,1.94,5.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.41,0,0.41,0,0,0.2,3.96,0,0.2,0,0,0,0,0,0,0.2,0,0,0.866,0.103,0
0,0,0,0,0,0.17,0.17,0,0,1.57,0,0.17,0.17,1.92,0,0,2.8,0.267,0,0,0
0,0,0,0,0,0,0.58,0,0,1.16,1.74,0.58,0,0,0,0,0,0,0.282,0,0
0.1,0,0,0,0,0,0,0,0,2.07,0,0.1,0,0.2,0,0,0,0,0,0.043,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.66,0.66,0,0,7.61,0,0,0.33,1.32,0,0.33,0,0.349,0,0,0
0,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,1.19,0,0.029,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.99,0,0,0,0,0,1.98,0.49,0.99,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.23,2.46,0,0,0,0,0,0,0,0,0,0,0.245,0,0,0
0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,0,0,0,0,1.81,0,0,0.3,1.51,0,0,2.11,0.358,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0.344,0.172,0
0,0,0,0,0,0,3.12,0,0,6.25,3.12,3.12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0
0,0,0,0,0,1.27,0.63,0,0,0,0,0,0,0,0,0,0,0,0.111,0,0
0.33,0,0,0,0,0,2.65,0,0,1.99,0,0,0,0,0,0,0,0,0.051,0,0
0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0.82,0,0.32,0,0,0.49,0,0,0.74,0.16,0,0,0,0.221,0,0.033,0
0,0.14,0,0.14,0,0,0,0,0,1.82,0,0.7,0,0.14,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,0,0,0,0,0,0.35,0,0,0.53,0.17,0.17,0.35,0,0,0.71,0,0.123,0,0,0
0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0.211,0,0
0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.62,0,0,1.87,0,0,0,0,0,0,0,0,0.103,0,0
0,0,0,0,0,0.93,0,0,0,2.8,0.93,0.93,0,0.93,0,0.93,0,0,0,0,0
0.12,0,0,0,0.56,0,0.25,0,0,0.63,0,0,0.82,0.63,0,0,0,0.187,0,0.017,0
0.08,0,0,0.49,0,0,0,0,0,3.3,0,0,0,0.08,0,0,0,0.098,0,0.032,0
0,0,0,0,0,0,0,0,0,0.72,0,0,0,0.72,0,0,0.36,0,0,0,0
0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.51,1.02,0,0,0.25,0,0,0,0,0,0,0,0,0.207,0,0
0.23,0,0,0,0,0,0.23,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.92,0,0,0.165,0,0
0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0
0,0,0,0,0,0,0,0,0,3.79,1.26,1.26,0,0,0,0,0,0,0.147,0,0
0.18,0,0,0,0.94,0,0.37,0,0,0.56,0,0,0.37,0.28,0,0,0,0.18,0,0.025,0
0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,0,0,0,0,0.9,0,0,0,0.9,0,0,0,0,0,0,0
0.11,0,0,0,0.05,0.11,1.35,0,0,1.69,0.05,0.11,0.05,0.33,0,0.11,0,0.025,0.042,0,0
1.42,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0.175,0,0
0,0,0,0,0.74,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0
0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0
0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0
0.46,0,0,0,0,0,5.11,0,0,0.93,0,0,0,0,0,0.93,0,0,0.065,0,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0.463,0,0
0,0,0,0,0,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7.14,3.57,3.57,0,0,0,0,0,0,0.239,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.36,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.33,0,0,0,0,0.03,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0.26,0,0,0,0,0,2.68,0,0,0,0.08,0,0.08,0,0.023,0,0.023,0
0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0
0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,0,0
0,0,0,0,0,0,2.63,0,0,5.26,2.63,2.63,0,0,0,0,0,0,0,0,0
3.03,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0.1,0,0,0
0,0,0,0.65,0,0,0,0,0,0.32,0.32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0
0,0,0,0.02,0,0.12,0.22,0,0,0,0,0,2.16,0.68,0,0.02,0.33,0.037,0.015,0.041,0
0,0,0,0,0,1.57,1.57,0,0,0.78,1.57,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.8,0.4,0,0,1.2,0,0.4,0,0,0,0,0,0,0.049,0,0
0.1,0,0,0.1,0,0,0,0,0,3.82,0.1,0,0.42,0.1,0,0,0,0.215,0,0,0
0,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,1.052,0,0
0,0,0,0,0,1.17,2.35,0,0,0,1.17,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0.371,0,0
0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0.91,0,0.13,0,0
0,0,0,0,0,0,1.61,0,0,0,0,0,0,1.61,0,0,4.83,0,0,0,0
0,0,0,0,0,0,0,0,0,0.18,0,0,2.8,0.18,0,0,0,0,0,0,0
0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17,0,0,0,0,1.17,2.35,0,0,3.52,0,0,0,0,0,0,0,0,0.414,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0
0,0,0,0,0,0.27,2.16,0,0,0,0,0,0,0,0,0,0.27,0.045,0.045,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.86,0,0,3.73,0,3.73,0,0,0.93,0,0,0,0,0,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.62,0,0,1.56,0.15,0.15,0.46,0.31,0,0,0,0.078,0,0,0
0,0,0,0,0,2.11,2.11,0,0,0,0,0,0,0,0,0,0.7,0,0.336,0,0
0,0,0,0,0,0,0.73,0,0,1.6,0.13,0,0,0.4,0,0,0.06,0,0.028,0.075,0
0,0,0,0,0.14,0,0,0,0,0.14,0,0,0.14,0,0,0,0,0.058,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.2,0,0,0,0,0,1.1,0,0,0,0.13,0.06,0.06,0,0.018,0,0.085,0
0,0,0,0.79,0,0,0.26,0,0,0,0,0,0,0,0,0.13,0,0.02,0.04,0.04,0
0.54,0,0,0,0.27,0.54,1.08,0,0,0.81,1.08,0.54,0.27,0,0,0,0,0.039,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0.253,0.506,0,0
0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0.16,0.019,0.059,0,0
0,0,0,0,0,1.28,2.56,0,0,0,0,0,0,0,0,0,0,0,0.232,0,0
0,0,0,0,0,0,0.91,0,0,0,0,0,0,0.45,0,0,16.7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0.13,0,0,0.32,0,0.13,0,0,1.4,0,0,0.09,1.27,0.03,0,0,0.226,0,0.009,0
0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.31,0.63,0.63,0.63,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51,0,0,0,0,0,0.51,0,0,3.6,0,0.51,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.1,0,0,0.1,0,0,0.87,0,0.1,0.1,0,0,0,0,0,0,0.031,0
0,0,0,0,0,1.31,1.31,0,0,1.31,0,1.31,0,1.31,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0
0,0,0,0,0,0,1.17,0,0,1.17,0.58,0.58,0,0.58,0,0,0,0,0,0,0
0,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0,0,0.327,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0,0,0,0,0.386,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0.125,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,0,0.03,0,0,0
0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0.54,0,0.299,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.14,0,0,3.12,0,0.42,0,0.28,0,0,0,0.058,0,0,0
0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0,0,0,0,0,0.23,0,0,0.23,0,0,0.23,0,0,0,0,0,0,0,0
0.06,0,0,0.06,0.06,0,0.6,0,0,1.99,0,0.18,0,0.18,0,0.06,0,0.008,0,0.008,0
0,0,0,0,0,0,0,0,0,8.69,4.34,4.34,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.28,0,0,0.28,0,0,0,0,0,0,0.28,0,0,0,0
0.51,0,0,0,0,0,0.51,0,0,0,0,0,0,0.51,0,0,0.51,0,0.08,0,0
0,0,0,0,0,0.6,3.04,0,0,0,0,0,0,0.6,0,0,3.04,0.094,0.094,0.189,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.78,0,0,0,0,0.39,0.78,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0
0,0,0,0,0,0.87,0,0,0,0.87,1.75,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.23,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
0,0,0,0,0,0,0,0,0,1.55,0.77,0.77,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.48,0.72,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0.675,0,0,0
0,0,0,0,0,0,4.08,0,0,0,0,0,0,0.68,0,0.68,0.68,0,0,0,0
0,0,0,0.16,0.16,0,0.48,0,0,0.81,0.32,0,0,0.16,0,0.48,0.32,0,0,0,0
0,0,0,0,0,0.35,0.71,0,0,0.35,0,0,0,0.71,0,0,0,0,0.244,0,0
0,0,0.67,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.32,1.16,1.16,0,0,0,0,0,0,0.139,0,0
0,0,0,0,0,0,1.01,0,0,1.01,0.5,0.5,0,0.5,0,0,0,0.083,0.502,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.51,0,0,0,0,0,2.3,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0
0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.594,0,0
