@relation spambase

@attribute Word_freq_make numeric
@attribute Word_freq_all numeric
@attribute Word_freq_over numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_order numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_data numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_edu numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,1.26,0,0,0,0,0,0,0,0,2.53,1.26,1.26,0,0,0,0,0,0,0.149,0,10,0
0,0.87,0,0,0,0,0.87,0,0,0,1.75,0,0,0,0,0.87,0,0,0.141,0,0,15,0
0.12,0.25,0,0,0.38,1.28,0,0,0,0,0.64,0,0,0.51,0,0,0,0,0.036,0,0.036,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,1.62,0.137,0,0,12,0
0,0.42,0,0.21,0,0,0.21,0,0,0,0.21,0,0,0.21,0,0,0,0,0.034,0,0.069,37,0
0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,5,0
0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,0,0.166,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.5,0,0,0,0,0.5,0,0,0,1.52,1.01,1.01,0,0,0,0,0,0,0.055,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.21,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,8,0
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,8,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.24,0.04,0,0,0.04,0,0.14,0,0,2.04,0.04,0.19,0.04,0,0,0,0,0,0.014,0.044,26,0
0,1.06,0,0,0,0,0,0,0,0,2.12,1.06,1.06,1.06,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,2.17,0,0,0,13.04,0,4.34,0,0,0,0,0,0,0,0,8,0
0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.16,0.32,0.1,0,0,0,0,0.05,0,0.1,0,0,0,0,0,0,0,0,0.008,0,0.008,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,1,0
0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0,0,3,0
1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176,0,3,0
0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.1,0.1,0,0,0,0,0,0,0.2,2.75,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,4,0
0,0,0,0,0,0,0,0.19,0.19,0,0.38,0.38,0,0,0,0,0,0,0,0.022,0.044,21,0
0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.145,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,5.88,0,1.47,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0.85,0,0,0.85,0,0,0.85,0,0.138,0,0,4,0
0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,1,0
0,0,0,0,0,0,1.22,0,0,0,2.45,1.22,0.61,0,0.61,0.61,0,0,0.19,0.19,0,12,0
0.46,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.065,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0.857,47,0
0,0,0,0,0.22,0,0.45,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,152,0
0,0,0,0,0.24,0,0.49,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.163,235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.4,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,3.68,0,0.069,0,15,0
0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0.114,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.168,0.168,0,5,0
0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.14,0,0,0,0,0,1.82,0,0.7,0,0,0,0,0,0,0,0,6,0
0,0.32,0.16,0,0,0,0,0,0,0,0.97,0,0,0.8,0,0,0,1.61,0.131,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.26,0,0,0,0,0,0.53,0,0,0,3.76,0,0.26,0,0,0,0,0,0,0.045,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0
0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.78,0.78,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0.78,0,0.12,0,47,0
0,0,0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,11,0
0,0.51,0,0,0,0,0,0,0,0,2.07,0,0,0,0,0,0,0,0,0.082,0,20,0
0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0.068,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.66,0.66,0,0,0,0,1.33,0.66,0,0,0,0,0,0,0,0,0,0,0,0.117,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0
0.08,0.16,0,0,0,0.82,0,0.08,0,0,0.49,0,0,0.74,0,0,0,0,0.044,0,0.033,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.24,0,0.49,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0.16,235,0
0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231,0,17,0
1.26,0,0,0,0,0,1.26,0,0,0,0,2.53,0,0,0,0,0,2.53,0,0,0,11,0
0.22,0.22,0,0,0,0.22,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0.063,0,121,0
0,0,0,0,0,0,0,0,0,0,20.83,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,1.53,0.76,0.76,0,0.76,0.76,0,0,0,0.339,0,12,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0.85,0.42,0.42,0,0.42,0.42,0,1.28,0.068,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,15,0
0,0.37,0.09,0,0.37,0,0,0.84,0,0.18,0,0,0,0,0,0,0,0,0,0.142,0.071,19,0
0.74,0,0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,2.56,1.28,1.28,0,1.28,0,0,0,0,0,0,11,0
0,0,0,0,0,0,1.1,0,0,0,0.55,0,0,0,0,1.1,0,0,0.088,0.177,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653,0,5,0
0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,33,0
0.07,0.07,0,0,0.46,0.69,0,0,0,0,0.69,0,0,0.76,0,0,0,0,0.032,0,0.021,60,0
0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0.232,0,8,0
0,0,0,0,0,0,0.63,0,0,0,2.54,0.63,0.63,0,0.63,0.63,0,0,0.093,0,0,12,0
0.75,0,0,0,0,0.75,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,1.075,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0.066,0,0,200,0
0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.01,0,1.01,0.181,0.181,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,21,0
0.36,1.47,0,0,0,0.36,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,1.96,0.98,0,0,0,13,0
0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.047,0,51,0
0,0.28,0,0,0,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081,0,4,0
0,0,0.37,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0.331,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,0,0,0,47,0
0,0.64,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,2.58,0,1.16,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.14,0.29,0.14,0.14,0,0,0.29,0.14,0,0.021,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,6.34,0,0,0,0,3,0
0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,2.43,0,0.285,0,7,0
0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0.448,0,70,0
0,0,0,0,0,0,0,0.62,0,0,1.87,0,0,0,0,0,0.62,0,0,0.103,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,1.94,0.294,0,0,12,0
0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,1,0
0.01,0.13,0.01,0,0,0.01,0.13,0.11,0,0.01,0,0,0,1.57,0.03,0.03,0.01,0.23,0,0.002,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,2.01,1,0,0,0,0,0,0,0.084,0.084,0,15,0
0,0,0,0,0,0,0,0,0,0,0.97,1.94,0.97,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0.52,1.05,0.52,0,0,0,0,0,0,0,0,55,0
0,0,0.69,0,0,0.23,0,0,0,0,0.92,0,0,0.46,0.23,0.23,0,0.69,0.033,0,0,13,0
0,0,0,0,0,0,0,0.58,0,0,0,0.29,0.58,0,0,0,0,0,0,0,0,1488,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1.438,0,1,0
1.47,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.6,0,0,3.04,0,0,0.6,0,0,1.21,0.6,0.6,0,0,0,0,0,0,0.077,0,33,0
1.12,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,3,0
0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,2.89,0,0.954,0,63,0
0.39,0.39,0,0,0,0,0,0,0,0,1.39,0.39,0,0.59,0,0,0,0.19,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0.22,0.44,0,0,0,0,0.22,0,0,0,0,15,0
1.17,0,0,0,0,0,1.17,0,0,0,3.52,0,0,0,1.17,0,0,0,0,0.414,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.97,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.97,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,5.86,0.68,0.68,0,0.68,0.68,0,0,0.11,0.055,0.055,15,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,3,0
0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083,0,13,0
0.43,0.43,0.21,0,0,0,0.21,0,0,0,0.43,0.43,0.21,0,0.21,0,0,0,0.136,0,0,75,0
0.26,0.26,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.26,0.53,0.26,0,0,0,0,0,0,0,0,0,0,1.85,0,0.26,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0.44,0.88,0,0,0,0,0.44,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,7.6,1.08,1.08,0,1.08,1.08,0,0,0.182,0,0,13,0
0,0.77,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,0,0,0,0,0,0.262,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.048,0,1,0
0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.21,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0.119,0,3,0
0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,2.98,0,0,0,1.49,0,0,0,0,1.49,0,0,0.209,0,0,17,0
0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0
0,2.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,1.38,0,0.92,0.149,0,0,12,0
0,0.2,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,1.19,0,0,0,1.19,2.38,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,1.97,0.24,0.24,0.24,0.24,0.24,0,0.49,0.075,0.037,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,5,0
0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.049,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0.17,0,0,0,0,0,0.35,0,0,0,0.17,0,0.17,0,0,0,0,0.17,0,0.031,0,21,0
0,0,0,0,0,0,0.38,0.19,0,0,0,0,0,0,0,0,0,22.05,0.067,0,0,81,0
0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217,0,14,0
0,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,1.03,0,0.51,2.06,0,0,2.57,0,0,0,0,6,0
0,0,0,0,0,0,0.46,0,0,0,1.84,0.92,0.46,0,0.92,0,0,0,0,0,0,34,0
0,0,0,0,0,0,1.4,0,0,0,1.4,0,0,0,0,1.4,0,0,0.205,0,0,21,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,1.156,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054,0,9,0
0,0.61,0,0,0,0,0,0,0,0,5.52,0.61,1.84,0,0.61,0,0,0,0,0,0,51,0
0,0,0,0,1,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,0,0,13,0
0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.37,0,1.12,0.063,0,0,14,0
0.27,0.13,0,0,0,0,0,0,0,0,1.65,0.13,0.13,0,0.13,0.13,0,0,0.02,0.02,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0.44,0.058,0,0,122,0
0,1.05,0,0,0,0,0,0,0,0,4.21,0,0,1.05,0,1.05,0,0,0.679,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,8.33,4.16,4.16,0,4.16,0,0,0,0,0,0,11,0
0,1.13,0,0,0,0,0,0,0,0,2.27,1.13,1.13,0,0,0,0,0,0,0.136,0,10,0
0,0,0,0,0,0,0,0,0,0,4.02,0.5,0.5,0,0.5,0.5,0,0,0.088,0,0,12,0
0,0,0,0,0,0,0,0,0,0,1.56,0.52,0,2.08,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.32,0,0.32,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0
0,0,0,0,0,0,1.19,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0.19,0,0,0,0,0.03,0,12,0
0,0,0,0,0,0.29,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.052,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,1.052,0,1,0
0,0.55,0.13,0,0,0,0.27,0.13,0,0,0.13,0,0,0,0,0.13,0,0,0,0.025,0,82,0
0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.058,0.116,0,5,0
0,0,0,0,0.39,0,0,0,0,0,0.39,0,0.39,0.39,0,0,0,0,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,4,0
0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237,0,8,0
0,0.48,0,0,0,0.48,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,73,0
0,0.11,0,0,0,0.11,0.69,0,0,0.34,0,0,0,0,0,0,0,0.92,0,0.017,0.068,35,0
0.78,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,18,0
0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395,0,0,6,0
0.04,0.31,0.22,0.04,0,0,0.58,0.13,0,0.04,0.9,0.04,0.18,0,0,0,0,0.04,0,0.027,0.006,29,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,1.46,0,0,0,0,0,0,0,0,3.41,0.48,0,0,0,0.48,0,0,0,0.078,0,16,0
0,0,0,0,0.14,0,0,0,0,0,2.48,0,0.14,0,0,0,0,3.07,0.082,0.02,0,52,0
0.33,0,0,0,0,0.33,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0.056,0,6,0
0,0,0,0,0,0,0,0,0,0,0,1.16,2.32,0,0,0,0,0,0,0,0,17,0
0,0.09,0,0,0.09,0,0,0,0.09,0,2.51,0,0.27,0,0,0,0.09,0,0,0,0,27,0
0,1.51,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,6,0
0,0,0,0,0,0,0.42,0,0,0,1.27,0.85,0.42,0,0,0,0.42,0,0,0,0,11,0
0,0.93,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0.066,0,0,200,0
0,1.66,0,0,0,0,0,0,0,0,3.33,1.66,1.66,0,0,0,0,0,0,0.167,0,10,0
0,0,0,0,0,0,0.5,0,0,0,1.52,0.5,0.5,0,0.5,0.5,0,0,0.09,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.739,0,1,0
0.39,0,0.39,0,0,0,0,0,0,0,3.14,0.39,0.39,0.39,0.39,0.78,0,0,0,0.129,0,16,0
0,0,0,0,0,0,0.54,0,0,0,1.62,1.62,0.54,0,0.54,0.54,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0.38,0.29,0,0,0,0,0.09,0,0,0,0,0,0,0.09,0,0,0.09,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,5,0
0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0.55,0,0,0,0,0.55,0,0,0,0.55,0.55,0,0,0.314,0,0.052,97,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0.087,0,5,0
0,0,0,0,0,0,0.72,0,0,0,2.18,1.45,0,0,0,0.72,0,0,0.116,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0.052,0,0,5,0
0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0.47,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,2.97,0.99,0,0,0,0,0,0,0,0,0,10,0
0,0.52,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.59,0,0,0,0,0,0,0,0,1.78,0.59,0.59,0,0,0,0,0,0,0.088,0,10,0
0,0.29,0,0,0,0.29,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0.078,0,121,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.08,0,0,0.08,0.08,0,0,0,0.08,3.54,0,0,0,0,0,0.17,0,0,0,0.011,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,12,0
