@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq3 numeric
@attribute Capital_run_length_total numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,5,0
0,0,0,0,1.34,0,0,0,0,0,0,0,0,0.67,0,0,31,0
0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0.417,0,24,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0.11,0,0.22,0,0.11,0,0,0.16,0,651,0
0,0,0,0,1.66,0,0,0,0,0,0,1.66,0,0,0.29,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,114,0
0.41,0,0,0,0,0,0,0,0.41,0,0,0,0,0.41,0.065,0,91,0
0,0,0,0.6,1.2,0,0,0,0,0,0,0,0,0,0,0,39,0
0.32,0,0,0,0.32,0,0.32,0.32,0.32,0.64,0.32,0.96,0.32,0.32,0.094,0.047,167,0
0,0,0,0,1.16,0,1.16,1.16,0,0,1.16,0,0,0,0.139,0,50,0
1.36,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0,90,0
0,0,0,0,0,0,0,0,0,1.33,0.44,0.89,0,0,0.397,0,122,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352,0,36,0
0,0,0,0,2.32,0,0,0,0,0,0,0,1.55,0,0.247,0,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,6,0
0.63,0,0,0,0,0,0,0,0,1.26,0,0,0,0.31,0.14,0,129,0
0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.25,0,1.25,0,1.87,1.87,0.62,0,1.87,1.87,0,1.87,0.475,0.57,141,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,8,0
0.17,0,0,0,0,0,0,0.17,0,0,0,0,0,0.53,0.256,0,232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,35,0
0,0,0,0.48,2.88,0,0,0,0,0,0,0,0,0.48,0.076,0,98,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,134,0
0.11,0,0,0,0,0,0.22,0,0,0,0.22,0.22,0,0,0.149,0,511,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862,0,3,0
0.06,0,0,0,0.09,0,0,0,0,0.09,0,1.27,0.06,0,0.235,0.181,2688,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.91,0,0,0,0.45,0,0,0.82,0,0,0,0,0,0,0,0,192,0
0,0,1.94,0,0.97,0,0,0,0,0,0,0,0,0,0.293,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.9,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,6,0
0,0,0.58,0,0,0,1.74,1.16,0.58,0,0.58,0.58,0,0.58,0.379,0,140,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,7,0
0.81,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.143,0,19,0
0,0,3.03,0,0,0,0,0,0,0,0,0,0,3.03,0,0,36,0
0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.08,2.263,0,1310,0
0,0,0,0,2.18,0,0.72,0.72,0.72,0,0.72,0.72,0,0.72,0.367,0,74,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.2,1.2,1.2,1.2,1.2,0,1.2,0,0.446,0,39,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
0,0,0,0,0.88,0,0.88,0.44,0.44,0,0.88,0,0,0.44,0.207,0,132,0
0,0,0,0,0,0,0,0,0,0,0,0.63,0,0.95,0,0,164,0
0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0.105,0.105,30,0
0.36,0,0,0,0.36,0,0,0,0,0,0,1.1,0,0,0.051,0,172,0
0.6,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0.87,0,0,1.75,0.87,0,0,0,0,0,0,0,0,0,0.06,0,86,0
0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,3,0
0.34,0,0,0,0,0,0,0,0,3.06,0,0.34,0,0,0.132,0,85,0
0,0,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,24,0
0.66,0,0,0,3.31,0,0.66,0.66,0.66,0,0.66,0,0,0.66,0.293,0,127,0
0.45,0,0,0,0.67,0,0,0,0,0,0,0.45,0,0.22,0.042,0,749,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0.294,0,15,0
0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0.484,0,69,0
0,0,0,0,3.03,0,0,0,0,0,0,0,0,3.03,0.507,0,17,0
0.62,0,0,0,0.62,0,0,0,0,1.57,0,0.31,0,0.62,0.109,0.109,107,0
0,0,0,0,2.27,0,0,0,0,0,0,0,0,1.13,0,0.194,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0
0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,1.082,0,80,0
0,0,0,0,0,0,1.31,1.31,1.31,0,1.31,1.31,0,2.63,0.407,0.203,71,0
0,0,0,0,0,0,0,0,0,0,0,2.85,0,2.85,0.473,0,22,0
0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0,423,0
0,0,0,0,0,0,0.72,0,0,0,0,0,1.45,0,0.122,0,75,0
0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0.344,0,39,0
0,0,0,0,2.35,0,0.58,0.58,0.58,0,0.58,0.58,0.58,0.58,0.301,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,28,0
0,0,0,0,3.07,0,0,0,0,0,0,0,0,0,0.253,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,4,0
0,0,0,0,7.14,0,0,0,0,0,0,0,0,7.14,0,0,3,0
0,0,0.42,0,0.42,0,0.85,0.42,0,0,0,0,0.42,0,0.155,0,92,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.23,0,0,0.23,0.23,0,0,0,0,0,0,0,0,0,0.082,0,98,0
5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0.308,0,77,0
0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,70,0
0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,81,0
0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.107,37,0
0,0,0,0,0,0,0,0,0,0,0,1.66,1.66,0,0,0,50,0
0.34,0,0.69,0,0.46,0,0,0,0,0,0,0.23,0,0,0.153,0,499,0
0.28,0,0,0,0,0,0.56,0,0,0,0.56,0.28,0.28,0,0.072,0,191,0
0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0
0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0.52,0,7,0
1.11,0,3.91,0.55,2.23,0,0,2.79,0,0,0,0.55,0,0,0,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0.99,0,0,51,0
0,0,5.12,0,0,0,0,0,0,0,0.16,0,0,0,0.07,0.023,149,0
0.58,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0.165,0,115,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.116,0,45,0
0,0,0,0,3.5,0,0,0,0,0,0,0,0,1.75,0,0,18,0
1.7,0,0.85,0,0.85,0,0,0,0,0,0,0,0,0,0.275,0,31,0
4.54,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,16,0
0,0,0,0,0,0,2.63,1.75,0.87,0,1.75,0.87,0,1.75,0.49,0.122,130,0
0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,0,0,179,0
0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0.476,0,51,0
1.33,0,0,0,1.33,0,0,0,0,0,0,1.33,0,0,0,0.216,28,0
0.53,0,1.07,1.07,1.07,0,0,0,0,0,0,0,0,0.53,0.294,0,67,0
0.61,0,0,0,0,0,0,0,0,0,0,0.61,0,0.61,0.098,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0
1.25,0.41,0.2,0.41,2.29,0,0,0,0,0,0,0,0,0.83,0.069,0,485,0
0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.107,37,0
0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,53,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.22,0,0.11,0.11,0.73,0,0.05,0.11,0,0.05,0.33,0.33,0.11,0.05,0.085,0,971,0
0.04,0.04,0.58,0.13,1.17,0,0.04,0.18,0,0,0.18,0.31,0,0.13,0.224,0,1192,0
4.16,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0.689,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,23,0
0.33,0,0.66,0,0.33,0,0,0,0,0.33,0,1.32,0.33,0,0.524,0.116,341,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,23,0
0,0,0,0.44,0.44,0,0,0,0,0,0,0.44,0,0,0.178,0.059,303,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052,0,155,0
0,0,0,0,1.28,0,0,0,0,0,0,1.28,0,1.28,0,0,58,0
0,0,0,0,0,0,0.34,0.34,0,0,0.34,0,0,1.02,0.172,0,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168,0,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0.86,0,0,1.72,0,0,0,61,0
0,0,0,0,0,0,0.49,0.99,0,0,0.49,0,0,0,0.119,0,126,0
0.04,0,0.19,0,0.04,0,0,0.14,0,0,0,0.24,0,0,0.157,0.013,1787,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,27,0
1.73,0,0,0,0.57,0,0,0.28,0,0,0,0,0.28,0.57,0.051,0,24,0
0,0,0,0,0.14,0,0,0,0,0.14,0,0,0,0,0.156,0,462,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,34,0
0,0,0.16,0.16,0.96,0,0,0.16,0,0,0,0,0.64,0,0.318,0,290,0
0.19,0,0,0,0.19,0,0,0.06,0,1.06,0,0,0,0,0.143,0.057,880,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,2.04,0,0,0,0,0,0,0,0,2.04,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188,0,14,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.266,0.066,378,0
0,0,0,0,1.02,0,0,0,0,0,0,0.51,0,0,0.161,0.08,66,0
0.82,0,0,0,0,0,0,0.82,0,0,0,0,0,0.82,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501,0.167,239,0
0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,46,0
0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0.735,0,18,0
3.07,0,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0.55,0,0.27,0,0,0,0,0,0,0,0,0.27,0,0,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,14,0
0,0,0.21,0,0.64,0,0,0,0,0,0,0.64,0,0,0,0,255,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,8,0
0,0,0.45,0,1.35,0,1.35,0.45,0.45,0,1.35,0.45,0,0.45,0.358,0.43,161,0
0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.266,0.066,378,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1,0,0,0.25,1.75,0,0,0,0,0,0,0,0,0,0,0,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.28,0,0,0,0,0,0,0,0,0,0.28,0.56,0,0,0.18,0,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,70,0
0,0,0,0,0,0,0,0,0,0,0,2.94,0,2.94,0,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.56,0,1.56,0.215,0.215,30,0
0,0,0,0,0.34,0,0.68,0.68,0.68,0,0.68,0.68,0,0.68,0.276,0.11,244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.028,738,0
1.27,0,0,0,0.63,0,1.27,0,0.63,0,0,0,0,2.54,0.218,0,113,0
0,0,0.88,0,0,0,0,0,0,0,0,0.88,0,0,0.157,0,84,0
0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.088,0.044,250,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,9,0
0.77,0,0,0,0.77,0,0,0,0,0,0,0,0,1.55,0.49,0,79,0
0,0,0,0,0.31,0,0,0,0.31,0,0,0,0,0,0.164,0,136,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.353,0.05,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.5,0,0.5,0,3.04,0,1.01,1.01,0,0,1.01,0,0,0,0.551,0,248,0
0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0.197,0,44,0
0,0,1.31,0,1.31,0,0,1.31,0,0,0,1.31,0,1.31,0,0,42,0
0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0.283,0,20,0
0,0,0,0,0,0,0.58,0.58,0.58,1.76,0.58,0.58,0,0.58,0.414,0,94,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,1.2,1.2,1.2,0,1.2,0,0,1.2,0.57,0,37,0
1.53,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0.079,0,75,0
0.83,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.33,0,0.66,0,0.99,0.33,0.33,0,0.33,0.33,0,0.33,0.282,0,188,0
0,0,0,0,0,0,0,0,0,0,0,2.43,0,2.43,0,0,19,0
0.28,0,0,0,0.17,0,0,0,0,0.28,0,0.73,0,0,0.182,0.091,1161,0
0,0,0.73,0,0.36,10.25,0,0,0,0,0,0,0,0,0,0,394,0
0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.201,0,70,0
0,0,0,0,2.35,0,0,0,4.7,0,0,0,0,2.35,0.743,0,94,0
0.67,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0.29,0,90,0
0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0.091,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0.17,0,0,0,0.08,0,0,2.35,0,0.78,0,0,0.306,0.053,904,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.781,0,276,0
0.3,0,0,0,0,0,0,0,0,0.15,0,0.15,0.15,0,0.023,0,415,0
0,0,1.19,0,0,0,0,0,0,0,0,1.19,0,0,0,0,56,0
0,0,0,0,1.4,0,0,0,0,0,1.4,0,0,0,0.267,0.066,377,0
0,0,1.36,0,1.36,0,0,0,0,0,0,0,0,0,0,0,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0.595,0,10,0
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,69,0
3.22,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,8,0
0.3,0,0,0,0.15,0,0,0,0,0.2,0,0.46,0.1,0,0.158,0.05,1423,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0.05,0,0.1,0.25,0.65,0,0.15,0.25,0,0,0.2,0.25,0.3,0.15,0.139,0,1081,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0.28,0,0,0,0,0,0,0,0,0.57,0,0.85,0.192,0.096,203,0
0,0,0.59,0,0.19,0,0,0,0,0,0,0,0,0,0.095,0,120,0
0,0,0,0,2.17,0,0,0,0,0,0,0,0,2.17,0.743,0,24,0
0,0,0,0,0.15,0,0,0,0,0.79,0,0.47,0,0,0.234,0.064,890,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.112,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.46,0,0,0,0,0,0,0.92,0,1.38,0.074,0.149,132,0
0,0,1.23,1.23,0,0,0,0,0,0,0,1.23,2.46,1.23,0.77,0,43,0
0,0,0,0.6,1.21,0,0.6,0.6,0,0,0.6,1.21,0,0,0,0,177,0
0,0,0,0,0,0,0,0,0,0.65,0,0,4.57,0,0,0,219,0
0.69,0,0,0,0,0,0,0,0,0.23,0,0,0.23,0,0.068,0,89,0
0.18,0,0.12,0.24,0.72,0,0.18,0.12,0,0,0.42,0.18,0,0.18,0.196,0,843,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,0,0,0,0,2.85,0,0,0,2.85,0.543,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0.62,0.62,0,0.62,0.62,0,0,0.62,0.084,0,82,0
0,0,0.51,0,0.51,0,2.04,1.02,0.51,0,1.02,0,0,0.51,0.553,0,216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,37,0
0.78,0,0.78,0.78,0,0,1.56,0,0,0,0,0,0,0,0.544,0,76,0
0,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,70,0
0,1.78,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,50,0
0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.165,0,40,0
0,0,0.71,1.43,0,0,0,0,0,0,0,0,0,0,0,0,32,0
0,0,0,0,0,0,3.12,3.12,3.12,0,3.12,0,0,0,0.913,0,38,0
0,0,0,0,0,0,0,0,0,0,0,1.44,1.44,0,0.304,0,187,0
0,0,0,0,0,0,0,0,0,6.22,0,0,0,0,0,0,64,0
0,0,0,0,1.31,0,0,1.31,0,0,0,0,0,0,0.242,0,19,0
0,0,0,0,0.76,0,0,0,0,0.76,0,0,0,0,0.133,0,33,0
4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,20,0
0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,1.449,14,0
0,0,0,0,0,0,0,0.9,0,0,0,0,0,0.45,0,0,104,0
0.34,0,0,0,1.88,0,0,0,0,0,0,0,0,0.51,0.032,0,69,0
0,0,0.1,0.21,1.08,0,0.16,0.16,0,0,0.21,0.27,0,0.05,0.289,0.015,1026,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.18,0,98,0
0,0,0,0,4.28,0,1.42,1.42,1.42,0,1.42,1.42,0,1.42,0.419,0,64,0
0.76,0,0,0,0,0,0.76,1.52,0.76,0,0.76,0.76,0,2.29,0.254,0,79,0
0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0.837,0,72,0
0,0,0,0,1.61,0,0,0,0,0,0,1.61,0,0,0,0,53,0
0,0,0,0,0,0,0,1.73,0,0,0,0,0,0.57,0.086,0,72,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.18,0,144,0
0.17,0,0,0,0,0,0,0.17,0,0,0,0,0,0.53,0.256,0,237,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.14,0,23,0
1.28,0,0,0,0,0,1.28,1.28,1.28,0,1.28,0,0,0,0.398,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.62,0.356,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0
0.28,0,0,0,0,0,1.14,1.14,0.28,0.57,1.14,0.28,0,0.57,0.292,0.194,307,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.3,0,0,0,0.3,0,0,0,0,0,0,0.3,0,0.6,0.042,0.042,168,0
0,0,0,0,1.85,0,0,0,0,0,0,0,0,0.92,0,0,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0.186,112,0
0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,53,0
0.19,0,0.59,0,1.99,0,0.19,0,0.19,0.79,0.59,0,0,0,0.203,0.018,472,0
0,0,0,0,0.94,0,0,0,0,0,0,0,0,0.94,0.079,0,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0.175,0,18,0
0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0.613,0.306,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722,0,11,0
0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.9,0,0,0,1.81,0,0,0,0,0,0,0,1.208,0,138,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,7,0
0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,0.193,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0.061,0,103,0
0.05,0,0,0,0.15,0,0,0,0,0.47,0,0,0.1,0.1,0.162,0.084,1150,0
0.02,0,0.07,0,0.12,0,0.02,0,0,2.17,0,0.59,0.28,0,0.144,0.003,1825,0
0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,31,0
0,0,0,0,0,0,0.75,0,0,0,0.75,0,0,0.75,0.369,0,63,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,15,0
0.34,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0.232,0,77,0
0.23,0,0,0.11,0.23,0,0,0,0,0.34,0,0.23,0,0,0.194,0.032,511,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,118,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0.228,0,106,0
0,0,0,0,0,0,0,1.52,0,0,0,1.01,0.5,0,0,0,237,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,1.21,0,0,0,2.43,0,0,0,0,0,0,0,0.441,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684,0,9,0
0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0.217,0,122,0
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.055,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.35,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0.064,0,61,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0.387,0,167,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.203,0,34,0
0,0,0,0.21,0.42,0,0,0,0,0,0,0,0,0.42,0.078,0.039,106,0
0.1,0,0,0,0,0,0,0.1,0,1.3,0,1.08,0,0,0.5,0.093,1003,0
0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,0,0,9,0
0.96,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0
