@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_will numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_parts numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
5.47,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,1.36,0,0,0.232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0
0,0,0,0.16,0,0,0.05,0,0,0.67,0,0,0,0,0,0,0,0,0.016,0,0
0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0
0,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.76,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,1.04,0,0,0,0
0,0.62,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0.049,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.18,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0
0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.04,2.04,2.04,2.04,2.04,2.04,0,0,0,0,0.268,0
0,0,0.69,2.09,0,0,0,0,0,3.49,1.39,0.69,0,0,0,0,0,0,0.093,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0
0,0,0,3.27,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,0,0,1.94,0,0,0,0,0,0.55,0,0.83,0,0,0,0,0,0,0,0,0
0,0,0.93,0.46,0,0,0,0,0,1.87,0.46,0.46,0.46,0.46,0.46,0,0.46,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0,0,0.33,0,0,0.33,0,0,0.33,0.67,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.47,0,0,0,0,0,0.95,0,1.42,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97,0,0,0
0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.19,0.38,0,0,0.38,0,0,1.54,0.57,1.15,0.19,0.19,0.19,0,0.38,0,0,0,0
0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.06,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0
1.86,0,0.93,0,0,0,0,0,0,1.86,0.93,0.93,0.93,0.93,0.93,0,0.93,0,0,0,0
0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.83,0.55,0,0,0,0,0,0.27,0.55,0.27,0,0,0,0,0,0.27,0,0,0
0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0
0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0
0,0,0.29,0,0,0.29,0,0,0,0.59,0.29,0.29,0.29,0.29,0.29,0,0.89,0.29,0,0.049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0
0,0,0,0,0,0,1.26,0,0,1.26,1.26,1.26,1.26,0,0,0,0,0,0,0,0
0,0,0,1.33,0,0.09,0.28,0,0,0.57,0.28,0.09,0.09,0.09,0.09,0,0.09,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.41,0.2,1.04,0,0.41,0,0,1.04,0,0,0,0,0,0,0,0,0,0.103,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.63,1.26,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0
0,0,0,1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216,0
0,0,0,1.4,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0
0,0,1.25,1.25,0,0,0,0,0,1.25,0,0,0,0,0,0,0,1.25,0.204,0,0
0,0,0,0.73,0,0,0,0,0,1.6,0,0.14,0,0,0,0,0,3.07,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.08,0.17,0,0.08,0,0,0,0.52,0.17,0,0.26,0,0,0,0,0,0,0,0
0.68,0,0,0,0,0,0,0,0,1.37,0.68,0.68,0.68,0.68,0.68,0,0.68,0.68,0,0.108,0
0,0,1.16,2.32,0,0,0,0,0,1.16,2.32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.86,0.86,0.86,0.86,0.86,0.86,0,1.73,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0
0,0,0.29,0.59,0,0,0,0,0,0.59,0.59,0.88,0,0,0,0,0,0,0,0,0
0,0,0,0.84,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0
0,0,0,0.91,0,0,0.22,0,0,0.22,0.45,0,0,0,0,0,0,0,0,0,0
0,0,0,0.48,0,1.44,1.92,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0
0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.2,0,0,0,0,0,2.3,0,0,0,0,0,0,0.41,0,0,0.454,0
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.32,0,1.16,0,0,0,0,2.32,0,0,0,0,0,0,1.16,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.38,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16,0,0.66,0,0,0,0,0,0.83,0.5,0.16,0.5,0.16,0.16,0,0.33,0,0,0.02,0
0,0.37,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0
0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0
0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0
0,0,0.41,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.365,0
3.52,0,1.17,1.17,0,0,3.52,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.07,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.65,0,0,0,0,0,3.26,0,0.65,0,0,0,0,0.65,0,0,0,0
0,0,0,0.92,0,0,0,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0.026,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.25,0,0.62,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0
0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.35,0,0,0,0,0,1.06,0.35,0.7,0.35,0.35,0.35,0,0.35,0,0,0,0
0,0,0,0.34,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0.031,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.88,0,0,0,0,0,0.96,0,0,1.92,0,0,0,0,0,0,0.161,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.09,0,0,0.36,0,0,0.72,0.72,0.72,0,0,0,0,0,0,0,0,0
0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.33,0,0,0,0,0,0,0,0,2.71,0,0,0,0,0,0,0.555,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.34,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0
0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0
0,0,0,1.4,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.13,0,0,0.02,0,0,0.49,0,0,0,0,0,0,0,0,0.007,0,0
0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.11,0,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0.7,0.7,0,0,0
0,0,0,1.38,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.87,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0.87,0,0,0,0
0,0,0.14,0,0,0,0.29,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.42,0.42,0,0,0,0,0.42,0.85,0.85,0.42,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.77,0,0,0,0.77,0.77,0.77,0.77,0.77,0.77,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.41,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.4,0,0,0
0,0,0,0.58,0,0.78,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0.106,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0
0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.22,1.12,0,0,0,0,0,0,0.45,0,0.22,0,0,0,0,0,0.072,0.036,0
0,0,2.56,0,1.28,0,0,0,0,3.84,0,0,0,0,0,0,1.28,0,0,0,0
0.09,0,0,0.09,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.09,0,0.042,0
0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0
0,0,0.49,2.94,0,0,0,0,0,0.98,0.98,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0,0,0.92,0.23,0,0.23,0,0,0.92,0,0.23,0,0,0,0,0.23,0.23,0,0,0
0,0,1.02,0,0,0,0,0,0,1.02,2.04,0,0,0,0,0,1.02,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235,0
0,0,0,0,0,0,0,0,0,4.16,4.16,4.16,4.16,4.16,4.16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.56,0,0,0,0,0,3.12,3.12,0,0,0,0,0,0,0,0,0,0
0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.47,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.32,0,0,0,0,0,0.64,0.64,0.64,0.64,0.64,0.64,0,0.64,1.94,0,0,0
0,0,0,1.49,0,0,0,0,0,0.74,0,0.74,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.13,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.33,0.33,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
0.63,0,0.63,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0,1.6,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0
0.1,0,0,0.3,0,0,0.05,0,0,0.2,0.05,0.05,0,0,0,0,0,0.2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.52,0,0,0.52,1.05,0.52,0,0,0,0,0,0,0,0,0
0,0,0,2.94,0,0,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.108,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.25,0,0,0.25,0,0,0.25,0,1,0,0,0,0,0,0.5,0,0,0
0,0,0,0,0,0,0,0,0,1.69,0.24,0.24,0.24,0.24,0.24,0,0.24,0.48,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0
0,0,0,0,0,0,0.84,0,0,0.84,1.69,0.84,0,0,0,0,0,0,0,0,0
0,0,0,3.79,0,0,1.26,0,0,2.53,1.26,1.26,1.26,0,0,0,0,0,0,0,0
3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0
0,0,0.87,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0.87,0,0,0,0
0,0,0.82,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.11,0.45,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0.017,0
0.03,0,0,0.1,0,0,0.03,0,0,0.5,0,0,0,0,0,0,0,0,0.01,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.76,4.76,4.76,4.76,4.76,4.76,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.64,0.64,0.64,0.64,0.64,0.64,0,0.64,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.46,0,0.14,0.43,0,0,0.58,0.29,0,0,0,0,0,0.14,0,0,0,0
0,0,1.56,6.25,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0
0,0,0.54,0.81,0,0,0.27,0,0,0.81,1.08,0.54,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.49,0,0,0,0.09,0,0,0,0.27,0,0,0,0,0,0,0,0,0
2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
0,0,0.96,1.29,0.32,0.32,0,0,0,0.64,0,0,0,0,0,0,0.32,0,0,0,0
0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,0,1.85,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0
0,0,0,1.31,0,1.31,1.31,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0,0
0,0,0,0,0,0,0,0,0,0.37,0.37,0.37,0.37,0.37,0.37,0,0.74,0.37,0,0.064,0
0,0,0.55,0,0,0,0,0,0,0.55,0.55,0.55,0.55,0.55,0.55,0,0.55,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.57,4.72,0,0,0,0,0,0.78,1.57,0,0,0,0,0,0,0,0,0,0
0,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.26,2.53,1.26,0,0,0,0,0,0,0,0,0
0.08,0,0.52,1.04,0,0.24,0,0,0,0.6,0.16,0,0.16,0,0,0.04,0,0,0.071,0.011,0
0.02,0,0.12,0.27,0.02,0,0.23,0,0,0,0.04,0,0,0,0,0,0,0.27,0,0.002,0
0,0,0.26,0.26,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0
0,0,2,0,0,0,0,0,0,2,2,4,2,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,0,0.45,0,0.11,0,0,0,0.68,0,0,0,0,0,0,0,0,0.029,0,0
0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0
0.39,0,0,0.29,0.29,0,0.29,0,0,0.49,0,0,0,0,0,0,0.09,5.74,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.57,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0
