@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_credit numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hpl numeric
@attribute Word_freq_labs numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_re numeric
@attribute Char_freq3 numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.281,0,13,0
0,0,0,0,0,0,0,1.15,0.28,0.28,0.28,0.28,0.28,0.28,0,0.57,0.046,0,0,12,0
0,0,0,0,0,0,0,2.27,2.27,2.27,2.27,2.27,2.27,2.27,0,0,0,0,0,11,0
0,0.13,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.06,0,0,0,22,0
0,0.29,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0.072,0,60,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,2.32,0,0,0.344,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.52,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0.52,0,0,0.175,0,3,0
0,0,0,0.28,0,0,0,0.84,0.84,0,0,0.56,0,0,0,0,0,0,0,75,0
0,0,0,0,0,0,0,3.57,3.57,3.57,0,3.57,3.57,0,0,0,0,0.239,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0.41,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.109,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225,0,1,0
0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0.034,0,0.034,41,0
0,0,0,4.54,0,0,0,0,0,0,0,1.51,0,0,0,0,0,0,0,12,0
0.13,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.13,0,0,0.04,0.04,26,0
0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.087,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,2,0
0,0,0,0,0,0,0,1.06,1.06,1.06,0,1.06,1.06,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,15,0
1.32,0,0,0.66,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.023,0.047,161,0
0,0,0,0,0,0,0,4.08,0,0,0,0.51,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.234,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.159,5,0
0,0,0,1.66,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,11,0
0,0,0,1.57,0,0,0,2.36,0.78,0.78,0.78,0.78,0.78,0.78,0,0.78,0,0,0,34,0
0,0,0,1.25,0,0,0,1.25,0,0,0,0,0,0,0,1.25,0,0,0.204,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.107,0,0,9,0
0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0.188,0,47,0
0,0.33,0,0.01,0.13,0,0,0.55,0,0,0,0.01,0.01,0,0,0,0.064,0,0.005,38,0
0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0.069,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0.88,0,2.65,0,0,0,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0,2.65,0,0.285,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,0.719,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.022,0.022,5,0
0,0,0,0,0,0,0,2.45,0.4,0,0,0,0,0,0,0,0.063,0.063,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.68,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.34,0,0,0,18,0
0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0,4,0
0,0,0,0.14,0,0,0,0.14,0,0,0,0,0,0,0,0.44,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.23,0,0,0.23,0,0,0.23,0.47,0.23,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,1.33,0.66,0.66,0.66,0.66,0.66,0.66,0,0.66,0.1,0,0,12,0
0,0.19,0,0.19,0,0,0,1.54,1.15,0.19,0.19,0.57,0.38,0.19,0,0.38,0.053,0.026,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0.45,0,0.077,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.99,0,0,0.99,0,0,0,0,0,0,0,0,0,0.262,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0.159,0,4,0
0,0,0,0,0,0,0,2.06,0.51,0,0,0,0.51,0,0,0.51,0,0,0,4,0
0,0,0,0,0.09,0,0,0.66,0,0,0,0,0,0,0,0,0.051,0,0.025,87,0
2.35,3.52,0,4.7,1.17,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0,1,0
4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0.709,0,6,0
0.28,0.86,0,0.28,0,0,0,0.28,0,0,0,0,0,0,0,0.57,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.94,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,3,0
0.36,1.8,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,12,0
0.99,0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0.081,0,4,0
0,0,0,0,0.1,0,0,0,0,0,0,0,0.52,0.1,0,0,0,0,0.059,26,0
0,0.7,0,0.17,0,0,0,0.35,0.17,0.17,0.17,0.17,0.17,0.17,0,0.17,0,0.057,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.176,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.8,0.13,0,0,0,57,0
0,0,0,0.68,0,0,0,1.7,0.34,0.34,0.34,0.34,0.34,0.34,0,0.34,0.052,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,3,0
0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.3,0,0,0,0,0,0.15,0,0,0,0,0.15,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0.27,0,0,0,0,0,0,0.55,0.83,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.111,0.223,6,0
0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,9.575,0,5,0
0.02,0.25,0,0.12,0,0,0,0,0,0,0,0,0.12,0,0.04,0.06,0.005,0.014,0,46,0
0,0,0,0,0,0,0,6.56,0,0,0,0,0.72,0,0,0,0,0.124,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,5,0
0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,27,0
0,0.28,0,0,0,0,0,1.02,0,0,0,0,0.11,0,0,0,0.091,0,0.016,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.09,0.28,0,0,0,0,0,0,0,0,0,0,0.09,0.09,0,0.37,0,0.042,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0.197,4,0
0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0.168,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0.29,0.124,0,0,55,0
0.82,0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,43,0
0,0,0,0,0,0,0,2.38,1.19,1.19,0,1.19,1.19,0,0,0,0,0.286,0,13,0
0,0,0,0,0,0,0,4.05,0,0,0,0,0,0,0.9,0.9,0.166,0,0,19,0
0.27,0.83,0,0,0,0,0,0.27,0,0,0,0,0,0,0.27,0,0,0,0.084,6,0
0,0,0,0.64,0,0,0,2.58,0.32,0,0,0.32,0,0,0,0,0,0,0,11,0
0,0.24,0,0,0,0,0.24,0.73,0.24,0,0,0.24,0,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.71,0,0,0,0,0.08,0,0,0,0.084,0,0.024,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,15,0
0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,0,33,0
0.11,0.11,0,0,0.11,0,0,0.68,0,0,0,0,0,0.11,0.11,0,0.029,0,0.029,81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777,0,0,4,0
0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,1,0
0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.9,0,0,0.9,0,0,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,11,0
0,0.51,0,0,0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,3,0
0.87,0,0,0.87,0,0,0.87,0,0,0,0,0,0,0,0,0.87,0,0,0.138,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.13,0,0.13,0,0,0,0.65,0.52,0,0,0,0.39,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.42,0,0,0.42,1.7,0.42,0.85,0.42,0.42,0.42,0.42,0.85,0.134,0.134,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0.045,0,8,0
0.06,0.18,0,0.12,0.24,0,0.42,0.66,0.12,0.3,0,0.42,0,0,0.12,0.18,0,0.044,0.026,29,0
0,4.54,0,0,0,0,0,0,0,0,0,0,0,0,4.54,0,0,0,0,5,0
1.07,1.79,0,0.35,0,0,0,0.35,0,0,0.35,0,0,0,0,0.35,0.061,0.244,0,22,0
0,0,0,0,0,0,0,1.29,0,1.29,0,0,0,0,0,1.29,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.059,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0,9,0
0,0.77,0,0,0,0,0.77,0,0,0,0,0,0,0,0,1.55,0,0.196,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,1,0
0,0,0.24,0,0,0,0,0.62,0.24,0.24,0.24,0.24,0.24,0.24,0.12,0.24,0.055,0,0,13,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0.06,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0.286,0,17,0
0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0.49,2.48,0,0,0,2.48,0,0,0,0,0,0,0,0,0.168,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.94,0,0.63,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0.074,0,39,0
0.39,0.19,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.09,0,0.016,0,17,0
0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.048,0,47,0
0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181,0,0,28,0
0.13,0,0,0.13,0.26,0,0,0,0,0,0,0,0,0,0,0.26,0,0.193,0,70,0
0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,24,0
0,0,0,0,0,0,0,1.78,0,1.78,0,0,0,0,0,0,0,0,0,14,0
2.59,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,1,0
0,0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0.12,0,0,0.06,0,0,0.42,0.18,0.18,0,0.06,0,0,0.06,0,0,0,0.008,27,0
0,0,0,0,0,0,0,2.53,1.26,1.26,0,1.26,1.26,0,0,0,0,0.147,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,2.4,0,0,0,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.342,0,2,0
0,0.41,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0.41,0,0.195,0,22,0
0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0.091,0,5,0
0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0.96,2.88,0,0.327,0.327,4,0
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.062,0.062,0,13,0
0,0,0,0.53,0,0,0,0.53,0,0,0,0,0.53,0,0,0,0,0,0,21,0
1.57,0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.19,0,0,0.09,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,47,0
0,0,0,0,0,0,0,1.06,0.7,0.35,0.35,0.35,0.35,0.35,0,0.7,0.055,0,0,12,0
0,0,0,0,0,0,0,0.44,0,0,0,0.44,0,0,0,0,0,0,0,15,0
0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0.34,0,0,0,0,0,1.03,0.68,0,0,0.68,0,0,0,0.68,0.058,0,0,15,0
0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0,54,0
0,0,0,0.29,0.29,0,0,0.59,0.29,0.29,0.29,0.29,0.29,0.29,0,0.59,0.049,0.344,0,17,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7,0
0,0,0,2.17,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,11,0
0.31,0,0,0.31,0.63,0,0,0,0,0,0,0,0,0,0,0.63,0,0.045,0,97,0
0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0.092,0,0,20,0
0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0.117,0,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,12,0
0,0.36,0,0,0,0,0,5.51,0,0,0,0,0,0,0,0,0.139,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0.213,0,6,0
0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,1.65,0,0,0,0.82,0,0,0,0,0,0,7,0
0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,19,0
0.36,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0,43,0
0,0,0,0,0,0,0,1.85,1.85,1.85,1.85,1.85,1.85,1.85,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.046,0.164,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0.552,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,8,0
0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0.71,0.71,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,3,0
0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0.49,0,0.147,0,55,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.42,0,0,0,0,0,0,0.42,0,0,0,0,0,0,11,0
0,1.05,0,0,0,0,0,0,2.11,0,0,1.58,0,0,0,0,0,0,0,7,0
0,0,0,0.73,0,0,0,1.1,0.36,0,0,0.36,0.73,0,0,0,0,0,0,16,0
0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.094,0.189,15,0
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19,0,0,0,0,0.19,0,0,0.19,0,0,0,0,0,0,0.19,0,0.028,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,3,0
1.86,0,0,0.93,0,0,0,1.86,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.152,0,0,13,0
0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,15,0
0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,25,0
0,0.36,0,0,0,0,0,0.36,0,0,0,0,0,0,1.1,0,0,0,0,45,0
0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.55,0.55,0.55,0,0,0,0,0,0,0,0,0,8,0
0,0,0,2.32,0,0,0,2.32,2.32,0,0,4.65,0,0,0,0,0,0,0,75,0
0,0.52,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0.047,0,3,0
0.08,0,0,0,0,0,0,0.59,0,0,0,0,0.25,0,0.08,0,0.045,0,0.022,55,0
0,0,0,1.86,0,0,0,1.24,0.62,0.62,0.62,0.62,1.24,0.62,0,0.62,0,0,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,1.09,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,5,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0.93,0,0,0.93,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0.165,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0.7,0,0,0,2.11,0,0,0.066,0,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.54,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.052,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0.074,0,18,0
0,0,0,0,0.57,0,0,0,3.46,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,4,0
0,1.13,0,1.13,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,1,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0.312,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,1.98,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,16,0
0,0,0,0,0,0,0,1.12,1.12,0,0,0,0,0,0,0,0,0,0,55,0
1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187,0,3,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0.645,0,0,8,0
0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.055,0,43,0
0,2.22,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,1,0
