@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_will numeric
@attribute Word_freq_people numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_meeting numeric
@attribute Word_freq_original numeric
@attribute Word_freq_edu numeric
@attribute Char_freq4 numeric
@attribute Char_freq5 numeric
@attribute Char_freq6 numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.94,8.33,0,0,0,0,0,0,0,0,0.048,0,0.482,0
0,0.34,0,1.36,0.34,1.36,0,0,0,0,0.34,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.83,0,1.67,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0
0,0.59,0,2.38,0,0.59,0,0,0.59,0.59,0,0,0,0,0,0.088,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.24,0.24,1.23,0,0,0.49,0,0,0,0,0,0,0,0,0,0
0,0.08,0,0.47,0,0.24,0,0,0.02,0.22,0.83,0,0.04,0.02,0.29,0.003,0.003,0,0
0,0,0,0.66,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.03,0,1.51,0,0,0,0,0,0,0,0,0,0.595,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22,0,1.36,0,0.91,0,0,0,0,0,0,0,0,0,0.285,0,0,0
0,0,0.49,0.49,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0
0,1.51,0,3.03,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.74,1.49,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36,0,3.32,0,1.1,0,0,0,0,1.1,0,1.1,0,0,0,0,0,0
0,0.25,0,0.51,0,0.51,0,0,0,0,0,0,0,0,0.25,0,0,0.041,0
0,0,0,0,0,0.53,0,0,0,0,1.06,0,0,0,2.65,0,0,0.129,0
0,0,0,0,0,1.7,0,0,0,0,0,0,0.85,0,0,0,0,0,0
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.18,0.54,3.82,0,0,0,0,0.54,0,0,0,0,0.392,0,0,0
0,0.22,0,0.44,0,0.44,0.11,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.26,2.53,0,0,0,0,0,0,0,0,1.26,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.19,0,0.29,0,0.89,0,0,0,0,0.19,0,0,0.09,5.74,0.016,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0.45,0,0,0
0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0.238,0,0,0
0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0.552,0,0,0
0,0.67,0,0,0,1.34,0,0,0,0,0,0,1.34,0,1.34,0,0,0.096,0
0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0.59,0,0,0,0
0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0.304,0,0,0
0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2.7,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.15,0,1.38,0.15,2.6,0,0.15,0,0,0.3,0,0,0,2.91,0.069,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0.178,0,0.044,0
0,0,0,0,0,2.02,0,0,1.01,1.01,0,1.01,0,0,0,0,0,0,0
0,0,0,0.67,0,4.02,0,0,0,0,0.67,0,0,0,2.01,0.112,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.7,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.407,0
0,0.9,0,1.8,0,3.6,0,0,0,0,0,0,0.9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6.89,0,0,0,0,0,0,0,0
0,0,0,0,0,1.45,0,0,0,0.72,0,0,0,0,0,0.124,0,0,0
0,0.15,0,0.46,0,0.3,0,0,0,0.15,1.22,0,0,0,0.61,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.54,0.54,1.09,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0.74,0,0,0
0,1.11,0,0,0,1.67,0,0,0,0,0.55,0,0,0,0,0.085,0,0,0
0,0,0,0,0,1.65,0,0,0,0,0,0.55,0,0.55,0,0,0.052,0,0
0,0,0,6.29,0,4.19,0,0,0,0,0,0,0,0,0,0.254,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.37,0,0,0,0,0,0,0,0,0,0,0.116,0,0
0,0,0,0.29,0,0.38,0,0,0,0,0,0,0,0,0,0,0.026,0,0
0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.59,0,0,0,0,0,0,0,0,0.29,0,2.69,0,0,0.078,0,0.235,0
0,0,0,2.23,0,0.74,0,0,0,0,0,0,0,0,0,0.124,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.49,0.27,0,0,0,0,0.37,0.18,0,0,0,0,0,0,0,0
0,0,0,0,0,1.98,0,0,0.99,0.66,0.33,0.33,0,0.33,0,0,0,0,0
0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36,0,1.09,0,0,0,0,0.72,0,0.36,0,0,0,0,0.05,0,0,0
0,0,0,3.57,0,0,0,0,0,0,1.78,0,0,0,0,0,0,0,0
0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.86,0,2.6,0,0,0,0,0,0,0,0.86,0,0.167,0,0,0
0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,0.296,0,0,0
0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396,0,0.396,0
0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.34,0,0.45,0,0,0,0.11,0.22,0,0,0,0.11,0,0.03,0,0
0,0.09,0,1.27,0.19,0.29,0,0.29,0,0.29,0.19,0,0,0.09,0,0,0.026,0,0
0,0.37,0,0.37,0.12,0.37,0,0.12,0,0,0.12,0,0,0,0,0.05,0,0,0
0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,5.55,0,0,0,0
0,2.18,0,1.69,0,0.48,0,0,0,0,0.48,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0
0,0,0,0,0,2.85,0,0,0,0,0.95,0,0,0,0,0,0,0,0
0,0,0,0.39,0,3.18,0,0,0,0,0.39,0,0,0,0.39,0,0,0.059,0
0,0,0,0,0,5.66,0,1.25,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.94,0,0,0,0,0,0,0,0,0,0.656,0,0,0
0,1.75,0,0,0,1.75,0,0,0,0,0.87,0,0,0.87,0,0,0,0,0
0,0,0,0,0,2.32,0,0,0,0,0,0,2.32,0,0,0.314,0,0,0
0,0.96,0,0.48,0,0.96,0,0.48,0,0,0,0,0,0.48,0,0.666,0,0,0
0,0,0,0,0,2.17,0,0,1.08,1.08,0,1.08,0,0,0,0,0,0,0
0,0.53,0,0,0,3.76,0,0,0,0,0,0,0,0,0,0.367,0,0,0
0,1.28,0,0.64,0,1.92,0,0,0,0,0.64,0,0,0,0,0,0,0,0
0,0,0,1.4,0,1.4,0,0,0,0,0,2.11,0,0,0,0,0,0,0
0,0,0,0,0,1.84,0,0,1.22,0.61,0.61,0.61,0,0.61,0,0.19,0,0,0
0,0.32,0,0.32,0,0.64,0,0,0.32,0.32,0.96,0.32,0,0.64,0.64,0.094,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24,0,0,0,0.24,0,0,0.49,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.19,0,0.19,0,0.26,0,0,0,0,0,0,0,0,0,0,0.019,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.33,0,0,0,0,0,0,0.16,0,0.33,0,0,0.023,0
0,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
0,0,0,0,0,1.44,0,0,1.44,1.44,0,1.44,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09,0,0,0.09,4.24,0,0,0,0,0,0,0,0,0.99,0.188,0,0,0
0,0,0,0.82,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.16,0,2.32,0,0,0,0,2.32,1.16,0,0,0,0,0,0,0,0,0
0,0,0,0.97,0,1.94,0,0,1.94,0,0,0,0.97,0,0,0,0,0,0
0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.84,3.84,0,3.84,0,0,0,0,0,0,0
0,0,0,0.81,0.4,1.22,0,0,0,0,0.4,0,0,0,0,0.063,0,0,0
0,0,0,1.35,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.42,0,3.4,0,0,0.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0.422,0,0,0
0,0,0,0,0,0,0,0,2.56,2.56,0,2.56,0,0,0,0,0,0,0
0,2.32,0,0,0,0,0,0,0.77,0.77,0,0.77,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.011,0
0,0,0,0,0,0.83,0,0,0,0,0,4.16,0,0,0,0,0,0,0
0,0,0,1.2,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0
0,0.51,0,0.51,0,0,0,0,0,0,1.55,0,0.51,0,0,0.082,0,0,0
0,0,0,1.19,0,2.97,0,0,0,0,0,0,0,0,0,0.102,0,0,0
0,0,0,0,0,0,0,0,0,0,1.4,0,0,1.4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.85,0,0,0,0,0,0,2.85,0,0,0.436,0,0,0
0,1.63,0,0,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.52,0,0,0,0,0,0,1.05,0,0,0,0.52,0,0,0,0,0,0
0,0,0,7.69,0,0,0,0,0,0,0,0,7.69,0,0,0.581,0,0,0
0,0.13,0,0.45,0.03,0.07,0,0.01,0,0.11,0.86,0.03,0.03,0.03,0.23,0.002,0,0.01,0
0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.72,0,0,0,0,1.72,1.72,0,1.72,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3,0,2.76,0,1.69,0,0,0,0.15,0.15,0,0,0,0,0,0,0,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,2.32,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.67,0,2.01,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0.231,0,0,0
0,1.22,0,0,0,1.84,0,0,0,0,0.61,0,0,0,0,0,0,0,0
0,0,0,0,0,0.43,0,0,0.28,0.28,0.28,0.28,0,0.43,0.28,0,0,0,0
0,0,0,1.43,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08,0,0,0.08,0.08,0,0,0,0.16,0.08,0,0,0,0,0,0,0.007,0
0,0,0,0,0.73,3.67,0,0,0.73,0.73,0.73,0.73,0,0.73,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.17,0,0.43,0.08,0,0,0.08,0,0.77,0.17,0,0.08,0,0,0,0.011,0,0
0,0,0,0.34,0,4.52,0,0,0,0,0,0,0,0,0.34,0,0,0,0
0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.24,0,0.24,0,0,0,0.24,0,0,0.73,0,0,0.149,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,3.33,1.075,0,0,0
0,0,0,0.15,0,1.38,0,0,0.15,0.15,0.3,0.15,0,0.3,0,0,0,0,0
0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.6,0.6,3.04,0,0,0,0,0.6,0,0,0,3.04,0.094,0.189,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0.26,0.52,1.56,0,0,0,0,0,0.26,0,0,0,0.041,0,0,0
0,0,0,0,0.86,0,0,0,0.86,0.86,1.72,0.86,0,1.72,0,0.135,0,0,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.73,0,0.57,0,0,0,0.57,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.76,0,0,0,0,0,0,0.95,0,0,0,0,0,0
0,0,0,0.99,0,2.47,0,0,0,0,0,0,0,0,0.49,0.093,0,0,0
0,0.72,0,0.36,0.18,1.44,0,0,0,0,0.36,0,0,0.18,0,0.107,0,0,0
0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.05,0,0,0,0,0,0,0,0,1.17,0,0,0,0
0,0.62,0,1.25,0,4.4,0,0,0,0,0,0,0,0,0,0,0.109,0.109,0
0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.78,0,3.57,0,0,0,0,0,0,1.78,0,0,1.194,0,0,0
0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.54,0,0.51,0.51,1.54,0,0,0.51,0,0.51,0,0,0,0.51,0.079,0,0,0
0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,3.7,0.613,0,0,0
0,3.27,0,0,0,1.63,0,0,0,0,0,0,4.91,0,0,0,0,0,0
0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0.374,0,0,0
0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,1.06,0.398,0,0,0
0,0.16,0,0,0,0,0,0,0,0,1.29,0,0,0,1.61,0,0,0,0
0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.28,0.28,1.97,0,0,0,0,0,0,0,0,0.28,5.054,0,0,0
0,0,0,0,0,1.75,0,0,1.75,0.87,0,0.87,0,0,1.75,0.107,0,0,0
0,0.36,0,0,0,2.19,0,0,0,0,0,0,0,0,0,6.387,0,0,0
0,0,0,0.42,0,2.12,0,0,0.85,0.42,0.85,0.42,0.42,0.85,0,0.134,0,0,0
0,0,0,3,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.9,0,0,0.9,0.9,0,0,0,0,0,0.225,0,0,0
0,0,0,0,0,0,0,0,0,0,1.36,0,0,0,0.68,0,0,0,0
0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,2.85,0,0,0,0
0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.237,0,0,0
0,0,0,0.84,0,2.54,0,0,0,0,0,0,0,0,1.69,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.48,0,0.48,0,0,0.48,0,0.078,0,0,0
0,0.23,0,0,0,0.23,0,0,0,0,0.23,0,1.9,0,0,0.117,0,0.164,0
0,0,0,1.07,0,0.26,0,0,0.53,0.53,0.8,0.53,0,0.8,0,0.091,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.37,0,0,0,0,0.37,0,0,0.37,1.12,0,0,0,0
0,0,0,1.41,0,1.41,0,0,0,0,0,2.12,0,0,0,0,0,0,0
0,0,0,1.58,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0
0,0,0,2.4,0,0,0,0,0,0,0,0,1.2,0,0,0.222,0,0,0
0,2.02,0,0,1.01,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,1.4,0.497,0,0,0
0,0.56,0,1.7,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.81,0.05,0,0,0.05,0,0.23,0.05,0,0,0,0,0,0.053,0,0
0,0.31,0,0.93,0,3.75,0,0,0,0,0.31,0,0,0,0,0.054,0,0.054,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.28,0.28,0.57,0,0,0,0.28,0,0,0.28,0,0.28,0.043,0,0,0
0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0.109,0,0.365,0
0,0,0,0.24,0,0.32,0,0,0,0,0.16,0,0,0,0,0,0.033,0,0
0,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0,0,0.076,0
0,0.17,0,0.88,0,0.17,0,0,0,0.35,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.32,0,0,0,0.66,0,0,0,0,0,0.102,0,0,0
0,0,0,1.72,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.6,0.12,0,0,0,0,0.12,0.12,0,0,0,0,0,0,0,0
0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0.383,0,0,0
0,0.4,0,0.95,0.27,0,0,0,0,0.34,0.06,0,0,0.13,0,0,0.018,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.45,0,0,0,0,0,0,0,0,1.91,0.102,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0
0,0,0,1.81,0,1.81,0,0,0,0,0,0,0.9,0,0,0,0.159,0,0
0,0,0,0,0,0.43,0,0,0.43,0.43,0.86,0.43,0,0.43,0,0.065,0,1.043,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0
0,0,0,0,0,3.03,0,0,0,0,3.03,0,6.06,3.03,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.62,0,0,0,0,0,0,0.54,0,0,0,0,0.083,0,0,0
0,1.61,0,0.8,0.8,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,0,0,0,0
0,0,0,1.4,0,1.4,0,0,0,0,0,2.11,0,0,0,0,0,0,0
0,0,0,1.4,0,1.4,0,0,0,0,0,2.11,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0
0,0.58,0,0,0,0.87,0,0,0.58,0,0,0,0,0,0,0,2.038,0,0
0,0,0,0.37,0.37,3.33,0,0,0,0,0,0,0,0,0,0.135,0.135,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37,0,0.37,0,0.37,0,0,0,0.37,0.74,0,0,0.37,0,0,0,0,0
0,0.77,0,1.16,0,3.48,0,0,0,0,0.38,0,0,0,0,0,0,0,0
0,0,0,1.81,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0
0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.633,0,0,0
0,0,0,1.15,0.38,2.3,0,0,0,0,0,0,0,0,0.38,0.54,0,0,0
0,0,0,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.05,0,0,0,0,0,0,0,0,2.1,1.05,0,0,0,0,0
0,0,0,0.84,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.84,0,0,0.64,0.64,0.64,0.64,0,0.64,0,0.225,0,0,0
0,0.52,0,0.26,0,1.31,0,0,0,0,0,0,0,0,0.26,0.047,0,0,0
0,0,0,0,0,0.29,0,0,0,1.17,0,0,0.58,0,0,0.044,0,0,0
0,0,0,0,0,2.06,0,0,0.68,0.68,0.68,0.68,0,0.68,0.68,0.216,0,0.108,0
0,0,0,1.21,0,0,0,0,2.43,1.21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0
0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24,0,0,0,0.99,0,0,0,0,0.74,0,0,0,0,0,0.16,0,0
0,0,0,0.86,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.6,0,0,0,0,0,0,0.8,0,0,0,0,0.273,0,0,0
0,0,0,0,0.37,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.724,0,0,0
0,0,0,0,0,1.56,0,0,1.56,0.78,0,0,0,0,0,0,0,0,0
0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0
0,0,0,0,0,0.8,0,0,0,0,1.2,0,0,0,0.53,0.014,0.427,0.044,0
0,0,0,0.96,0.1,0,0,0,0,0.1,0.21,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.7,0,0,0.7,0,0,0,0,0,0,0,0,0,0
0,0,0.23,0,0,1.17,0,0,1.17,0.7,0.47,0.23,0,0.47,0,0,0,0,0
0,0.12,0,0.3,0.12,0.22,0,0,0,0.15,0.68,0.02,0.02,0.02,0.33,0.015,0.041,0.003,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.41,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1,0,1.19,0,0.1,0,0,0,0.43,0,0,0,0,0,0,0.031,0,0
0,4.76,0,4.76,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0
0,0.55,0,0,0,0,0,0,0,0,1.65,0,0,1.1,0,0.177,0,0,0
0,2.17,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.9,0.1,0,0,0,0,0.1,0.1,0,0,0,0,0.041,0.041,0,0
0,1.26,0,1.26,0,2.53,0,0,0,0,0,0,1.26,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.61,0,3.22,0,0,0,0,0,0,0,0,1.61,0,0,0,0
0,0,0,0.32,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0
0,0.3,0,0.76,0,0.15,0,0,0,1.21,0.15,0,0,0,0.15,0,0,0,0
0,0,0,1.31,0,0.26,0,0,0,0,1.05,0,0,0,0,0,0,0,0
0,0,0,2.06,0,0.68,0,0,1.37,0.68,0,0,0,0,0,0,0,0,0
0,0,0,0.8,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0.373,0,0,0
0,0,0,0,0.19,1.35,0,0,0,0,0,0,0,0,3.1,0,0.046,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0.684,0,0,0
0,0,0,0.74,0,1.49,0,0,0.74,0.74,0,0,0,0,0,0.102,0,0.204,0
0,0.25,0,0.27,0,0.17,0.29,0,0.04,0.12,1.04,0,0.04,0,0.27,0.014,0,0.002,0
0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.13,0,2.65,0,0,0,0,0.26,0,0,0,0,0.193,0,0.038,0
0,0,0,0,0,1.68,0,0,0,0,0.84,0,0,0.84,0.84,0.413,0,0.137,0
0,0,0,2.85,0,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.89,0,0,0,0,0,1.78,0,0,0,0.89,0,0,0,0
0,0,0,0,0,4.83,0,0,0,0,1.61,0,0,0,0,0,0,0,0
