@relation spambase

@attribute Word_freq_3d numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_mail numeric
@attribute Word_freq_free numeric
@attribute Word_freq_business numeric
@attribute Word_freq_email numeric
@attribute Word_freq_000 numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_857 numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_re numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0.87,0,2.63,0,0.87,0,0,0,0,0,0,0,0,0,0,0.159,136,0
0,0.49,2.48,0,0,0,0,0,3.48,0,0,1.99,0,0,0,0.588,0,42,0
0,0,0.29,0.29,0,0.29,0,0,0,0,0,0.29,0,0,0,0.235,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0.246,4,0
0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.074,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.143,0,18,0
0,0,0,0,0,0,0,0,3.12,1.56,1.56,0,0,0,0,0.53,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0.396,0,5,0
0,0,0,0,0,0.74,0,0,4.47,0,0,0,0,0,0,0.102,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645,0,1,0
0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,21,0
0,0,0,0,0,0,0,0,6.25,0,0,1.47,0,0,0,0.767,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163,0,3,0
0,0,0,0,0,0,0,0,1.38,0,0,1.25,0.27,0.69,0,0.438,0,35,0
0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.088,0,4,0
0,0,0,0,0.05,0.05,0,0,0.3,0,0,0.41,0,0,0.05,0.141,0,87,0
0,0,0.9,0,0,0,0,0,0.9,0,0,0,0.9,0,0,1.208,0,58,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,0,0,2,0
0,0,0,0,0,0,0,0,2.12,0,0,2.12,0,0,0,0,0,7,0
0,0,0,0,0,0.23,0,0,1.15,0,0,0.23,0,0,0,0.063,0,13,0
0,0,0.84,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.12,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103,0,1,0
0,0,0,0,0.51,0,0,0,1.03,0,0,0,0,0,0,0,0,6,0
0,0,0.05,0.1,0.1,0,0,0.05,1.47,0,0,0.21,0.36,0,0.1,0.168,0.061,25,0
0,0,0,0,0.27,0,0.41,0,2.79,0,0,0.27,0,0,0,0.143,0.053,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,4,0
0,0,0.57,0,0,0,0,0,0.28,0,0,1.14,0,0,0,0.43,0,55,0
0,0,1.21,0,0,0,0,0,1.21,0,0,0,1.21,0,0,0.441,0,11,0
0,0,0,0,0.82,0,0,0,0,0,0,0.82,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.29,0,0,0,1.29,0,1.29,0.234,0,8,0
0,0,0,0,0.14,0,0,0,0.98,0,0,0.28,0,0,0,0.199,0,18,0
0,0,1.36,0,0,0,0,0,1.36,0,0,1.36,0,0,0,0.404,0,17,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,1.257,0,11,0
0,0,0,0,0.72,0,0,0,0.72,0,0,0,0,0,0,0,0,8,0
0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.505,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,16,0
0,0,0,0,0.73,0,0,0,1.58,0,0,0.12,0,0,0.12,0.148,0.016,65,0
0,0,1.13,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.73,0,0,0,0,0,0.73,0,0,0,0,0,0,0.231,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0.465,0,6,0
0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0.017,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.465,0,1,0
0,0,0,0.58,0,0,0,0,0,0,0,0.58,0,0,0,0.018,0,1488,0
0,0,0.71,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0.154,0,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.096,0,4,0
0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.76,0.44,0.44,0.88,0.88,0,0.88,0.146,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,2.46,0,0,2.46,0,0,2.46,0,0,0,0.139,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.22,0,0,0.61,0,0,2.45,0.61,0.61,0.61,0,0,0.61,0.38,0,12,0
0,0,0,0,0,0,0,0,0.61,0,0,0,0,0,0,0.17,0.034,32,0
0,0,0,0,0,0,0,0,1.28,0.64,0.64,0.64,0.64,0,1.28,0.225,0,12,0
0,0,3.68,0,0,0,0,0,0.61,0,0,0.61,0,0,0,0,0,8,0
0,0,0,0.51,0.51,0,0,0,0,0,0,0,0,0,0,0.071,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0.63,0.158,0.079,15,0
0,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,1.257,0,11,0
0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0.41,0.072,0,8,0
0,0,0,0,0,1.12,0,0,1.12,0,0,0,0,0,0,0.326,0,55,0
0,0,0,0,0.25,0,0.25,0,3.04,0,0,0.12,0,0,0,0.12,0.017,24,0
0,0,0.27,0,0.54,0,0,0,4.89,0.27,0.27,0,0.27,0,0.81,0.192,0,35,0
0,0,0,0,0,1.59,0,0,0,0,0,0,0,0,0,0.326,0,31,0
0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0.75,0.369,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,1.65,0.13,0.13,0.41,0,0,0.41,0.102,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,3,0
0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0.271,0,71,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.09,0.52,0.52,0,0,0,1.04,0.309,0,34,0
0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0.471,0,8,0
0,0,0,0,0,0,0,0,4.22,0,0,0.13,0,0,0,0.107,0.071,26,0
0,0,0,0,0,0.02,0,0,0.44,0,0,0,0,0,0,0.15,0.006,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1.32,0,0.33,0,0,0,1.98,0,0,0.99,0,0,0.33,0.392,0.336,42,0
0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.417,0,5,0
0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0.68,0,0,0,0,0,1.37,0,0,0,0,0,0,0.342,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,3,0
0,0,0.47,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0.158,235,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,3,0
0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.45,0,0,0,0,0,1.35,0.45,0.45,0.45,0.45,0,0.45,0.358,0,12,0
0,0,0,1.92,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,5,0
0,0,0,0,0.36,0.36,0,0,0,0,0,0,1.47,0,0,0.112,0,21,0
0,0,0,0,0,0,0,0,8.69,0,0,4.34,0,0,1.44,0,0,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,1.78,0,0.89,0,0.269,0,16,0
0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108,0,1,0
0,0,0,0.16,0,0,0,0,0,0,0,0,0.16,0,0.48,0,0,47,0
0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,1.38,0,0,0,0,0,0,0,1.38,0,0,1.38,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.39,0,0,0.39,0,0,0,0,0,0,0,0,0,0.07,0,13,0
0,0,0,0,0,0,0,0,4.41,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0.344,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.18,0,5,0
0,0,0.29,0,0,0,0,0,3.51,0.58,0.58,0.29,0.87,0,0.58,0.637,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,1.36,0,0,0,0,0,1.36,0,0,0,1.36,0,0,0.475,0,11,0
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0.22,0,12,0
0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.32,0.055,0.055,7,0
0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.69,0,0,2,0
0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0.31,0,0,0,0,0,0.62,0.31,1.24,0,0.088,0,34,0
0,0,0,0,0,3.57,0,0,7.14,0,0,0,0,0,0,0.239,0,10,0
0,0,0,0,1.78,0,0,0,1.78,0,0,1.78,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,2.71,0.54,0.54,0,0,0,0.54,0.531,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,10,0
0,0,0,0.06,0.18,0.06,0,0,1.99,0,0,0.18,0,0,0,0.099,0.008,27,0
0,0,0.11,0.11,0.16,0,0,0,1.69,0,0,0.33,0,0,0.05,0.085,0,22,0
0,0,0.39,0,0,0,0,0.39,0,0,0,0,0,0,0,0.146,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.219,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.267,0,200,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.679,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186,0,28,0
0,0,0,0.13,0.13,0,0,0,0.52,0,0,0,0.13,0,0.26,0.188,0,38,0
0,0,0,0,0,0.05,0,0,0.65,0,0,0.71,0,0,0,0.173,0.016,47,0
0,0,0,0,0.41,0,0.24,0,3.3,0,0,0.24,0,0,0,0.105,0.023,24,0
0,0,0,0,0,0,0,0,3.75,0.75,0.75,0.75,0.75,0,0.75,0.222,0,12,0
0,0,0,0,0.96,0,0,0,1.1,0,0,0.13,0,0,0.34,0.047,0.085,52,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656,0,5,0
0,0,0,0,0.89,0,0,0,1.79,0,0,0,0,0,0.44,0.131,0,13,0
0,0,0,0.08,0,0.08,0,0.08,0,0,0,0.08,0,0.08,0,0.075,0.012,70,0
0,0,0,0,0,0,0,0,0,1.63,1.63,0,0,0,0,0.527,0,22,0
0,0,0,0,0,0.07,0,0,0.67,0,0,0.59,0,0,0,0.228,0.021,45,0
0,0,0,0,0,0,0,0,0,0,0,0.54,0,0,1.09,0.294,0,7,0
0,0,0,0,0,0,0,0,9.09,4.54,4.54,0,0,0,0,1.169,0,11,0
0,0,0,0,0,0,0,0,7.69,3.84,3.84,0,0,0,0,1.092,0,11,0
0,0,0,0.62,0,0,0,0,1.25,0,0,1.25,1.25,0,0,0.179,0,13,0
0,0,0.06,0,0,0.06,0,0,0,0,0,0,0,0,0.06,0.035,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.213,12,0
0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0.242,0,3,0
0,0,0,0,0,0,0,0,1.72,0.24,0.24,0.24,0,0,0.24,0.312,0.117,13,0
0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0.95,0,0,4,0
0,0,0,0,0,0,0,0,0.28,0,0,0,0,0.28,0,0.043,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,0,1,0
0,0,0.87,0,0,0,0,0,0.87,0,0,0,0,0,0,0.608,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,1.38,0.302,0,15,0
0,0,0,0,0,2.46,0,0,2.46,0,0,2.46,0,0,0,0.139,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0.595,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0.39,0,0,0,0,0,2.35,0.39,0.39,0.39,0,0,0.39,0.314,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,7.2,0,0,2.25,0,1.35,0.9,0.747,0,19,0
0,0,0,0,0,0.05,0,0,0.62,0,0,0.67,0,0,0,0.162,0.016,45,0
0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,6,0
0,0,0,0,0,0,0,0,3.03,0,0,0,1.51,0,0,0.428,0,22,0
0,0,0,0,0.25,0,0,0,2.68,0,0,0.08,0,0,0.16,0.089,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0.51,0.51,0.51,0,0.161,0,12,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0.102,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,6,0
0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0.321,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.5,0,0,0,2.06,0,0,0.06,0,0,0,0.069,0.043,23,0
0,0,0,0,0,1.66,0,0,1.66,0,0,0,0,0,0,0,0,22,0
0,0,0,0,0,2.04,0,0,4.08,0,0,0,0,0,0,0.189,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,1,0
0,0,0,0,0,0,0,0,20.83,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665,0.665,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,3,0
0,0,0,0,0,0,0,0,10.76,0,0,0.76,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0.61,0,0,0,0.61,0,0,1.23,0.098,0,15,0
0,0,0,0,0.28,0,0,0,1.41,0,0,0.09,0,0,0,0.065,0,19,0
0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0.56,0.099,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.295,0,42,0
0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,1.61,0.294,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.14,0,0,0,0,0,0,0,0,14,0
0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,1.25,0,1.25,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,7.69,0,0,19,0
0,0,0.26,0.26,0,0,0,0,0,0,0,0.52,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.35,0,0,0,0,0,0.35,0.35,0.35,0.71,0.71,0,0.35,0.244,0,22,0
0,0.2,0,0,0,0.82,0.1,0,0,0,0,0,0,0,0,0.122,0,29,0
0,0,1.3,0,0,0.32,0,0,4.9,0,0,1.63,0,0.98,0.65,0.562,0,42,0
0,3.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0.211,4,0
0,0,0.66,0,0,0,0,0,0.66,0,0,0,0.66,0,0,0.35,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,1.28,0,0,0,0,0,0,0,0,0,0,1.28,1.28,0,0,21,0
0,0,0,0.41,0,0.41,0,0,0,0,0,0,0,0,0.82,0.229,0,70,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0.32,0,0,0.32,0,0,0,0,0,0,0.081,0,87,0
0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0.173,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0.95,0.172,0,5,0
0,0,0,0,0.11,0,0.11,0,3.45,0,0,0.11,0,0,0,0.157,0.078,28,0
0,0,0.93,0,0,0,0,0,2.8,0.93,0.93,0.93,0.93,0,0.93,0.457,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,0,0,0.48,0,0,1.44,0,0,0,0.304,0.365,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0.13,0,0.13,0,2.09,0,0,0.26,0,0,0,0.073,0,23,0
0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0.445,0.121,7,0
0,0,0,0,0,0,0,0,5.52,0.61,0.61,0,1.22,0,0.61,0.143,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16,0,0,1,0
0,0,0,0,0.1,0,0,0,0.47,0,0,0.36,0,0,0,0.171,0.013,35,0
0,0,1.04,0,0,0,0,0,1.04,0,0,0,0,0,2.08,0.211,0,4,0
0,0,0,0,0,0.4,0,0,0.4,0,0,0,0,0,1.61,0,0,35,0
0,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0.159,0.031,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0.72,0,0,0,1.81,0,0,0.12,0,0,0,0.06,0,23,0
0,0,0.42,0,0,0,0,0.42,1.27,0,0,0,0,0,0,0.155,0,11,0
0,0,0,0,0,0,0,0,1.54,0.51,0.51,0,0,0,0.51,0.24,0,40,0
0,0,0,0,0,0,0,0,9.52,4.76,4.76,0,0,0,0,1.257,0,11,0
0,0,0,0.78,0,0.39,0,0,0,0,0,0,0,0,0.39,0.239,0,8,0
0,0,0,0.25,0,1.25,0.25,0,0,0,0,0,0,0,0,0,0,7,0
0,0,2,0,0,0,0,0,4,2,2,0,0,0,0,0.682,0,11,0
0,0,0,0,0.46,0,0.09,0,2.42,0,0,0.18,0,0,0,0.118,0.066,26,0
0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0.149,0,15,0
0,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0.12,0,0.08,0.23,0,0,0,0,0,1.04,0,0.17,0.06,0.149,0,46,0
0,0,0,0,0,0,0,0,6.03,0.43,0.43,0.86,0.43,0,0.43,0.13,0,40,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,28,0
0,0,0,0,0,0,0,0,5.43,1.08,1.08,0,1.08,0,1.08,0.472,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0.32,0.32,0.65,0,0.094,0,17,0
0,0,0,0,0,0,0,0,14.28,0,0,0,0,0,0,0,0,14,0
0,0,0,0.17,0.69,0.52,0,0,1.21,0,0,0.17,0,0,0.17,0.022,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.05,0,0,0.52,0,0,0,0.209,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,4,0
0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0.216,0,6,0
0,0,0,1.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,0,43,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,46,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,1,0
0,0,0,0,0,0,0,0,4.47,0,0,0,0,0,1.49,0.229,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,1,0
0,0,0,0.49,0,0.49,0,0,0,0,0,0.24,0,0,0.49,0.147,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0.29,0,0,0.49,0,0,0.19,0,4.75,0.09,0.08,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0.272,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,2,0
0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.394,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0.062,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,2.02,1.01,1.01,0,0,0,1.01,0.476,0,11,0
0,0,0,0,0,0.86,0,0,1.72,0,0,0,0,0,0,0.11,0,10,0
0,0,0,0,0,1.04,0,0,1.04,0,0,1.04,1.04,0,0,0.358,0,13,0
0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0,9,0
0,0,0,0,0,1.33,0,0,2.66,0,0,0,0,0,0,0.288,0,10,0
0,0,0,0,0,0,0,0,3.95,0,0,0.35,0,0,0.35,0.113,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,4.54,4.54,0,0,1.351,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0.14,0,0.14,0,0,0,0,0,0,0,0,0.14,0.132,0,70,0
0,0,0,0,0,0.2,0,0,2.61,0,0,0.8,0,0,0,0.462,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476,0,1,0
0,0,0.39,0,0,0,0,0,2.77,0.39,0.39,0.39,0,0,0.39,0.377,0,13,0
0,0,0.26,0,0,0.26,0,0,0,0,0,0,0,0,0.52,0.047,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,73,0
0,0,2.63,0,0,0,0,0,1.75,0.87,0.87,0.87,0.87,0,0.87,0.976,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0.526,0,3,0
0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,14,0
0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0.217,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0.203,0,30,0
0,0,1.58,0,0,0,0,0,1.58,0,0,0,0,0,1.58,0,0,5,0
