@relation spambase

@attribute Word_freq_address numeric
@attribute Word_freq_all numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_addresses numeric
@attribute Word_freq_free numeric
@attribute Word_freq_email numeric
@attribute Word_freq_you numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_650 numeric
@attribute Word_freq_data numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_table numeric
@attribute Char_freq1 numeric
@attribute Char_freq2 numeric
@attribute Char_freq5 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.4,0,0,0,0,0,0,1.4,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0.507,0,34,0
0,0,0,0,0,0,0,1.85,0,0,1.85,0,0,0,0,0,0,0.6,0,11,0
0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61,0.079,0.158,0,17,0
0,1.57,0,0,0,0,0,2.02,0,0,0,0,0,0,0,0,0,0.091,0,16,0
0,0,0,0,0,0,0,1.38,0,0,0,0,0.92,0.92,0.92,0,0.149,0.074,0,12,0
0,0,0,0,0,0.58,0,2.9,0.58,0,0,0,0,0,0.58,0,0,0.185,0,11,0
0,0.1,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.097,0.027,22,0
0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0.143,0,18,0
0,0,0,0,0,0.19,0.19,0.38,0,0,0.38,0,0.38,0,0,0,0.066,0.111,0.044,21,0
0.8,0,0,0,0,2.4,0,5.6,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.01,0,0,0.5,0,0.5,0,0,0,0.083,0.167,0,11,0
0,0.58,0,0,0,0,0.58,0.58,0,0,1.74,0,0,0,0,0,0,0.658,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0.25,0.51,0,0,0,0.25,0,0.25,0.25,0,0,0.082,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.97,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,6,0
0,1.23,0,0,0,0,2.46,1.23,0,0,1.23,0,2.46,0,0,0,0,0.139,0,10,0
0,0.35,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0.064,0,3,0
0,0,0,0,0,0,0,3.17,0,0,0,0,0,0,1.58,0,0,0,0,51,0
0,0.49,0,0,0,0,0,0.99,0,0,0,0,0.49,0,0.49,0,0,0,0,5,0
0,0.71,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0.56,0,0.56,0,0,0,0,0.262,0,75,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.523,0,4,0
0,0,0,0,0,0,0,2.85,0,0,0,0,0.95,0,0,0,0,0.35,0,14,0
0,0.28,0,0,0,0,0,2.87,0,0,0,0,0,0,0,0,0,0.154,0,4,0
0,0.32,0,0,0,0,0,0.32,0,0,0,0,0.64,0,0,0,0,0.04,0,10,0
0,0.27,0,0,0,0,0,3.3,0,0,0,0,0,0,0.27,0,0,0,0,47,0
0,1.58,0,0,0,0,0,3.17,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.32,0,0,0,0,0,0.16,0,0,0,0,0.16,0,0,0,0,0.022,0,6,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0.066,0,5,0
0,0.82,0,0,0,0,0,0.41,0,0,0,0,0,0,7.88,0,0.109,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
0.09,0.36,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0.027,0,0,4,0
0,0.66,0,0,0,0,0,1.98,0,0,0.99,0,0.33,0,0,0,0,0.282,0,13,0
0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,2,0
0,1.47,0,0,0,0,0,3.67,0,0,0.73,0,0.73,0,0,0,0,0.363,0,12,0
0.43,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0.19,0,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.67,0,0,0,0,0,1.35,0,0,0,0,0,0,0.33,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0.83,0,0,0,0,0,0,0.41,0,0.41,0,0,0,0,0.158,0,13,0
0,1.81,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,8,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0.476,0,1,0
3.52,0,0,0,0,0,3.52,2.35,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.52,0,0,0,0,0,0.52,0,0,0.26,1.3,0.26,0,0,0,0.136,0.182,0.045,13,0
0,1.96,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,11,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.86,0,0,1.3,0,0,0,0,0,0,0.248,0,15,0
0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.15,0,0,0,0,0.15,0,0.15,0,0,0.022,0,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,99,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.53,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0.039,0,77,0
0,0.36,0,0,0,0.36,0,1.28,0,0,0,0,0.36,0,0,0,0.027,0,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0.135,0,0,5,0
0,0,0,0,0,0,2.77,0,0,0,2.77,0,0,0,0,0,0,0.218,0,10,0
0,0,0,0,0,0,0,0.88,0,0,0.88,0,0,0,0,0,0,0.207,0,40,0
0,0.64,0,0,0,0,0.12,1.03,0,0,0.25,0,0,0,0,0,0,0.082,0,11,0
2.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.682,0,11,0
0,0.09,0,0.09,0,0,0,0.38,0,0,0,0.29,0,0,0,0,0.173,0.173,0.026,48,0
0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.8,0,0,0,0,0.4,5.26,0,0,0,0,0,0,0,0,0,0,0,35,0
0,0,0,0,0,0,0,1.69,0,0,3.38,0,0,0,1.69,0,0,0.296,0,13,0
0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0.468,0,2,0
0,0.2,0,0.2,0,0,0.2,0.2,0,0,0.41,0.2,0.2,0,0,0,0,0.148,0,15,0
0,0,0,0,0,0,0,4.54,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0.515,0,24,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,1.09,0,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.941,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,2.75,0,0,0,0,0.91,0,0,0,0.301,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0.154,0,12,0
0,0.83,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,0.378,0,3,0
0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0.191,0.095,11,0
0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,2.04,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754,0,1,0
0,0.1,0,0.4,0,0,0.1,0.1,0,0,0.1,0.1,0.3,0,0.8,0,0.015,0.136,0.015,18,0
0,1.81,0,0,0,0.4,0.2,3.62,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,2.45,0,0,0,0,0.81,0,2.45,0,0,0.306,0.46,15,0
0,1.88,0,0,0,0,0,2.83,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0.793,0,2,0
0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0.047,0.031,12,0
0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,0,0,0.03,0.06,0,76,0
0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0.17,0,0.17,0,0.08,0,0.94,0,0,0.08,0,0.17,0,0,0,0,0.127,0.038,24,0
0,0,0,0,0,0.33,0.33,0.33,0,0,0.66,0,0,0,0,0,0,0.13,0,19,0
0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,1,0
0.05,0.1,0,0,0,0.1,0,0.84,0,0.05,0.05,0,0.21,0,0,0,0.007,0.168,0.061,25,0
0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,22,0
0.27,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0.084,6,0
0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0.25,0,0.25,0,0,0.25,2.83,0.25,0,0,0,0.301,0.473,0,17,0
0.08,0.25,0,0,0,0,0,0.33,0,0,0,0.42,0.08,0,0,0,0.148,0.136,0.022,55,0
0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0.359,0.359,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.232,0.116,0,9,0
0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0.97,0,0,0,0,0.97,5.82,0,0,0,0,0,0,0,0,0,0.293,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0.73,0,0.73,0,0,0,0.388,0.259,0,13,0
0.63,0,0,0,0,0,0.63,3.18,0,0,1.27,0,0,0,0,0,0,0.218,0,22,0
0,0,0,0,0,0,0,1.73,0,0,0.86,0,0.86,0,0,0,0,0.267,0,13,0
0,0,0,0.77,0,0,1.55,2.32,0,0,0.77,0,0,0,0,0,0,0.198,0,30,0
0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0.189,0.757,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,1.21,0,0.112,0,0,11,0
0,0,0,0,0,0,0,1.84,0,0,0,0,0,0.61,0.61,0,0,0.109,0,2,0
0,0.67,0,0,0,0,0,4.69,0,0,0,0,0,0,0.67,0,0,0.493,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0.234,0,3,0
0.51,0,0,0.51,0,0.51,0,0.51,0,0,0,0,0,0,0,0,0,0.071,0,9,0
0,0,0,0.27,0.27,0.27,0.54,0,0,0,0.54,0,0,0,0.27,0,0.039,0.117,0,55,0
0.18,0.72,0,0,0,0,0.18,0.9,0,0,0,0,0,0,0.54,0,0,0.177,0.029,18,0
0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.087,0.087,24,0
0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,2.77,0,0,0,0,1,0
0,0,0,0,0,0.23,0,0.47,0,0,0,0.47,0.23,0,0,0,0.107,0.107,0,8,0
0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
2.12,0,0,0,0,0,0,2.12,0,0,0,0,0,0,2.12,0,0,0,0,47,0
0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.39,0.19,0,0,0.29,0,0.29,0.89,0,0,0,0,0.19,4.75,5.74,0,1.352,0.08,0,17,0
0,0.31,0,0,0,0,0.31,0,0,0,0.63,0,0.31,0,0,0,0,0.588,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0.81,0,2.45,0,0,0,0,0.81,0,0.81,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0.276,0,4,0
0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,20,0
0,0,0,0.26,0,0,0,0,0,0,0,0,0.13,0,0,0,0.017,0.107,0.071,26,0
0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0.263,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,6,0
0,0.62,0,0,0,0,0,0.62,0,0,0,1.57,0.31,0,0,0,0.164,0.109,0.054,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.33,0,0,0,0,1.33,0,0,0,1.33,0,0,0,0,0,0,0.288,0,10,0
3.36,1.92,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0.695,0,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246,0,0.246,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.84,0,0,0,0,0,1.69,0,0,0,0,1.69,0,0,0,0,0.136,0,12,0
0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0.254,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.1,0,0.1,0,0.1,0,0.1,0,0,0,0,0.31,0,0,0,0.074,0.134,0.059,26,0
0.25,0,0,0.5,0.25,0,0.25,0.25,0,0,0,0.25,0,0,0.25,0,0,0.073,0,7,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.239,0,5,0
0,0,0,0,1.28,0,0,0,0,0,0,2.56,1.28,0,0,0,0,0.194,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.95,0,0,0,0,0,1.26,0,0,0,0,0.31,0,0,0,0.048,0.339,0,14,0
0,0,0,0,0,0,0,2.1,6.75,0,0,0,0,0,0,0,4.123,0,0,43,0
0,0,0,0,0,0,0.32,0.64,0,0,0.32,0.64,0.96,0,0.64,0,0,0.094,0,13,0
0,0.26,0,0,0,0,0,1.05,0,0,0,0,0,0,0,0,0.017,0.089,0.053,107,0
0.34,0,0.68,0,0,0.34,1.36,3.42,0,0,0,0.34,0,0,0.34,0,0,0,0.048,15,0
0,0.36,0,0.09,0,0,0,0,0,0,0,0.27,0,0,0,0,0.1,0.176,0.125,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.684,0,2,0
0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0.363,0,4,0
0,0.83,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0.065,0,22,0
0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.35,0,0,0.35,0.35,0.35,0,0,0,0,0.222,0,12,0
0,0,0,0,0,0,0,0,0,0,4.76,2.38,0,0,0,0,0,0.749,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0.37,0,0,0.09,1.12,1.12,0.56,2.24,0,0.123,0.479,0,51,0
0,0.32,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.021,0.105,0.063,39,0
0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,3.84,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.66,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.47,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.66,0,0.66,0,0,0,0,0,0,0,0,0,0.66,2,0,0,0,0.228,0,18,0
0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,4.34,0,0,4.34,0,0,0,0,0,0,0.735,0,10,0
0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0.33,0,4,0
0.22,0,0,0.22,0,0,0,1.36,0,0,0,0,0.45,0,0,0,0,0.053,0,152,0
0,1.78,0,0,0,0,0,1.27,0,0,0.25,0,0,0,0,0,0.186,0.26,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,2.53,0,0,2.53,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.03,0.091,0,27,0
0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0.223,0,0,5,0
4.1,0,0,0,0,0,1.36,6.84,0,0,0,0,0,0,0,0,0,0.21,0,7,0
0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,5.12,0,0,0,0,2,0
0.78,1.56,0,0,0,0,1.56,5.46,0,0,0,0,0,0,0,0,0,0.137,0,9,0
0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,1,0
0.72,0.62,0.2,0.2,0,0,0.82,3.61,0,0,0,0,0,0,0.41,0,0,0.122,0,29,0
0,0.12,0,0,0,0,0,0.48,0,0,0,0.36,0.12,0,0,0,0.117,0.151,0.033,78,0
0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,1.162,0,11,0
0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,2.13,1.06,0,0,0,0.425,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0.61,0.61,0,0,0,0.179,0,0,6,0
0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,5,0
0.39,0,0,0,0,0,0,1.19,0,0,1.19,0,0.39,0,0,0,0.125,0.377,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0.74,0,1.49,0,0,0,0,0,0,4.47,0,0,0.124,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.34,0,0,0.68,0.34,0,0,0,0,0.048,0,0,11,0
0,0.57,0,0,0,0,0,0.28,0,0,0,0,0,0.28,0.28,0,0,0.043,0,8,0
1.16,0,0,0,0,0,0,1.16,0,0,0,1.16,0,0,0,0,0.196,0.393,0,2,0
0,1.19,0,0.59,1.19,0,0,2.97,0,0,0.59,0,0,0,0,0,0,0.197,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265,0,7,0
0,0.13,0,0,0,0,0,1.25,0,0,0,0,0,0,0.13,0,0,0.294,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1.42,0,0,0,0,0,4.28,0,0,0,0.35,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.22,0,0,0,0.44,0,0,0,0,0,0,0.172,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1.73,0,0,0,0,0,0,0.131,0,11,0
0.14,0.14,0.14,0.14,0.14,0,0,0.28,0,0,0,0,0,0,0.14,0.14,0,0.16,0,80,0
0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2.37,0,0,0.33,0,0.33,1.01,1.01,0,0,0.108,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.14,0.42,0.14,0,0,0,0.28,0.85,0,0,0,0,0,0,0,0,0,0.022,0,9,0
0,0,0,0,0,0,0,0.16,0,0,0,0,0.16,0.16,0,0,0.118,0.047,0,19,0
0,0,0,0,0,0,0,0,0,0,0.63,0,0.63,0,0,0,0,0.279,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,1.49,0,0,1.49,0,0,0,0,0,0,0.229,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,3.4,0,0.42,0.85,0,0,0,0,0,0,0.155,0,11,0
0,0.6,0,0,0,0.6,0,1.8,0,0,0,0,0,0,0,0,0,0,0,15,0
0.37,0.37,0,0.37,0,0.84,0.56,2.72,0,0,0,0,0.09,0,0,0,0,0.056,0.071,19,0
0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,14,0
0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0
0,0,0,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0.367,0,1,0
0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,3.7,0,0,0,0,1,0
0,0,0,0,0,0,1.38,0,0,0,0,0,0,0,2.77,0,0,0.213,0,11,0
0,0,0,0,0,0,0,0.35,0,0,0,0,0.35,0,0,0,0,0.113,0,16,0
0,0,0,0,0,0.99,0,2.97,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0.188,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0.89,0,0,0.89,0,0,0,0,0,0,0.537,0,12,0
0.08,0.08,0,0,0,0.08,0.08,0.34,0,0,0,0.34,0.68,0,0,0,0.157,0.205,0.024,47,0
0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,28,0
0,0.36,0,0,0,0,0,1.08,0,0,0,0,0.72,0,0.72,0,0.124,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
7.01,0,0,0,0,0,0,1.75,0,0,0,0,1.75,0,0,0,0,0,0,13,0
0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,1.7,0,0,0,0.85,0,0,0,0,0,0,0,4,0
0.08,0.08,0,0.16,0,0,0,0,0,0,0,0,0.08,0,0,0,0.022,0.111,0.055,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0.24,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0.046,0,121,0
0,0,0,0.34,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0.283,0.107,0.053,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0.4,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0.44,0,0,0,0,47,0
0,0,0,2.63,0,0,0,0.37,0,0,0,0,0.37,0.75,1.12,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1.23,0,1.23,0,0,0,0,1.23,0,0,0,0,0.77,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0.775,0,1,0
0,0.08,0,0.25,0,0,0,0,0,0,0,0.16,0.25,0,0,0,0.034,0.08,0,27,0
0,0,0,0,0,0,0,0.68,0,0,0.68,0,0.68,0,0,0,0.11,0.276,0.055,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0.211,0,0,4,0
