@relation spambase

@attribute Word_freq_our numeric
@attribute Word_freq_remove numeric
@attribute Word_freq_internet numeric
@attribute Word_freq_free numeric
@attribute Word_freq_your numeric
@attribute Word_freq_font numeric
@attribute Word_freq_money numeric
@attribute Word_freq_hp numeric
@attribute Word_freq_telnet numeric
@attribute Word_freq_data numeric
@attribute Word_freq_415 numeric
@attribute Word_freq_85 numeric
@attribute Word_freq_technology numeric
@attribute Word_freq_1999 numeric
@attribute Word_freq_pm numeric
@attribute Word_freq_direct numeric
@attribute Word_freq_cs numeric
@attribute Word_freq_original numeric
@attribute Word_freq_project numeric
@attribute Word_freq_re numeric
@attribute Word_freq_edu numeric
@attribute Word_freq_conference numeric
@attribute Char_freq1 numeric
@attribute Char_freq6 numeric
@attribute Capital_run_length_longest numeric
@attribute Spam {1,0}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
0,0,0,0,1.92,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,5.76,0,0,0,15,0
0,0,0,0,0,0,0,7.69,3.84,0,3.84,3.84,3.84,0,0,3.84,0,0,0,0,0,0,0,0,11,0
0.69,0,0,0,0,0,0,0.23,0,0.23,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.74,0,0,0,0,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,5,0
0.83,0,0.16,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.33,0.16,0,0.087,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0
0.51,0,0,0,0,0,0,0,0,1.03,0,0,0,0.51,0,0,0,0,0.51,0,1.03,0,0,0,11,0
0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,8,0
0.26,0,0,0,1.05,0,0,0.39,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0.017,0.053,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.96,0,0,1.44,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,11.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.672,0.481,43,0
0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1.28,0,0,0,0.64,0,0,0.64,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,9,0
0.28,0,0,0,0,0,0,1.7,0,0,0,0.56,2.55,0.28,0.28,0,0,0,0.28,0,0,0,0.223,0,55,0
0,0,0,0,0,0,0,1.16,0,0,0,0,0.58,0,1.16,0,0,0,0,0,0,0,0.091,0,4,0
0,0,0,0,0.88,0,0,1.76,0,0.44,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0.094,161,0
0,0,0,0,0,0,0,1.76,0.58,1.76,0.58,0.58,0.58,0.58,0.58,0.58,0,0.58,0,0.58,0,0,0,0,12,0
0,0,0,0,0,0,0,6.79,0.97,0,0.97,0.97,0.97,0.97,0,0.97,0,0.97,0,1.94,0,0,0,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.21,0,0,0,0,0,0,0,0,1.21,1.21,0,0,1.21,0,1.21,0,0,0,0,13,0
2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,5,0
0,0.23,0,0,0.23,0,0,1.64,0.23,0,0.23,0.23,0.7,0.47,0.23,0.23,0,0.47,0,0.7,0,0,0,0,12,0
0.9,0,0,0,1.8,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,1,0
0,0,0,0,0.14,0,0,5.16,0,0.14,0,0,0,1.47,0.59,0,0,0,0,0.29,0,0,0.186,0,55,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,0,1.28,1.28,0,0,0,0,21,0
1.85,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.7,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,1.4,0,0,0,0,22,0
0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,3,0
0,0,0,2.4,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0.19,0,0,0,0.29,0,0,0.49,0,0,0,0,0,0.19,0,0,4.75,0.09,0,0.09,5.74,0,1.352,0,17,0
0.71,0,0,0,0.17,0,0,0.53,0.17,0.35,0.17,0.17,0.17,0,0,0.17,0,0.17,0.17,0.35,0,0,0.123,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,1,0
0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0.108,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,1.96,0,0,0,0,6,0
1.33,0,0,0,1.33,0,0,8,0,0,0,0,0,1.33,1.33,0,0,0,0,0,0,0,0.865,0,12,0
0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,3,0
0.59,0,0,0,0.19,0,0,1.39,0,0.59,0,0.39,0,0.19,0,0,0,0,0,0.39,0.19,0,0,0,34,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.12,9,0
0,0,0,0,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0.74,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0,0,0,31,0
0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0.34,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,4,0
0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.082,0,51,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.89,0,0,0,0,0,0,0,0,0.89,0,0,0.89,0,0,0,0.89,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,6,0
0,0,0,0,0.54,0,0,2.71,0.54,0,0.54,0.54,0.54,0,0,0.54,0,0,0.54,0.54,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,1.73,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0.86,0.561,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.145,0,4,0
0,0,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,1.66,0,5,0,0,0,15,0
0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,3,0
0.17,0,0,0,0.7,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.095,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,2.8,0.93,0,0.93,0.93,0.93,0.93,0.93,0.93,0,0.93,0,0.93,0,0,0,0,13,0
0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0.071,12,0
0,0,0,0,1.4,0,0,0,0.7,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,200,0
0,0,0,0,0,0,0,1.21,0,0,0,0,1.21,0,1.21,0,0,0,0,0,0,0,0,0,11,0
0.09,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.99,0,0.072,0,9,0
0,0,0,0,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
0,0.66,0,0,0,0,0,8,0,0,0,0.66,0,0.66,0,0,2,0,0,0,0,0,0,0,18,0
0,0,0,0,0,0,0,1.61,0.8,0,0.8,0.8,0.8,0.8,0,0.8,0,0.8,0,0.8,0,0,0.122,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0.182,0,1,0
0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,7,0
0.28,0,0,0,0.17,0,0,0.96,0,0.28,0,0,0.11,0.73,0,0,0,0,0,0,0,0,0.165,0,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,1.56,0,0,0,3,0
0.29,0.59,0.29,0,1.49,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0.089,0,15,0
0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0.57,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.45,0.22,0.22,0,0,0,7,0
0.88,0,0,0,0,0,0,1.76,0.88,0,0.88,0.88,0.88,0.88,0.88,0.88,0,0.88,0,2.65,0,0,0.142,0,12,0
0,0,0,0,0,0,0,0.68,0,0.34,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0.048,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,3.03,3.03,0,0,0,5,0
0,0,0,0,0,0,0,1.81,0,0,0,0,0.45,0,0,0,0,0,0,0.45,0,0,0,0,5,0
0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.33,0,0,0,0,4,0
0,0.67,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.01,0,0,0.4,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,17,0
0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,24,0
0.93,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0.72,0,0,0.36,0.36,0,0,0.36,0,0,0,0,0,0.36,0,0,0,0.18,0,0.18,0,0,0.026,0,51,0
0,0,0,0,1.44,0,0,2.89,1.44,0,1.44,1.44,1.44,0,0,1.44,0,0,0,1.44,0,0,0,0,11,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0.94,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.87,0,0,1.75,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,1.36,0,1.36,0,0,0,1.36,0,0,0,1.36,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0.71,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0
0.28,0,0,0,0.85,0,0,0.28,0,0,0,0,0,0.28,0.28,0,0,0,0.28,0,0,0.28,0,0,16,0
0,0,0,0,0,0,0,2.22,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.16,0,0.019,0,47,0
0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,0,2,0
0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4,0
0.24,0,0,0.48,0.48,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,3,0
0,0,0,0,0,0,0,0.44,0,0,0,0,0.02,0.14,0,0,0.35,0.02,0,0.11,1.15,0,0.024,0,49,0
1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.32,0,0,0,0.32,0,0,1.28,0.32,0.64,0.32,0.32,0.32,0.96,0.32,0.32,0,0.64,0.32,0.32,0.64,0,0,0,13,0
0,0,0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,1.25,0,0,1.87,0.62,0,0.62,1.87,0.62,1.87,0.62,0.62,0,0.62,0,1.87,0,0,0,0,12,0
0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
0.29,0,0.29,0,2.64,0,0,0.29,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.075,0.113,16,0
0,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.33,0,0,0.33,0.33,0,0,0.99,0,0,0,0.33,0,0,0,0,0,0,0.33,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.35,0,0,0,0.71,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,8,0
0.09,0,0.39,0,0,0,0,2.74,0,0,0,0,0.29,0.19,0,0,0,0.09,0.09,0,0,0,0.067,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.12,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0.12,0.24,0,0,0,12,0
0.09,0,0,0,0,0,0,2.43,0.09,1.12,0.09,0.09,0.18,1.12,0,0.09,0.56,0.18,0,0.09,2.24,0.09,0.123,0,51,0
0.93,0,0,0,0,0,0,4.22,0.46,0,0.46,0.46,0.46,0.46,0,0.46,0,0.46,0,0.93,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,77,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.81,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
0.19,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0.09,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.53,0,0,10.76,0,0,0,0,0,0.76,0,0,0,0.76,0,0,0,0,0.377,0,31,0
0,0,0,0,1.17,0,0,0,0,0,0,0,0,0,1.17,0,1.17,0,0,1.17,1.17,0,0,0,15,0
0,0,0,0.54,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,0.54,0,0,0,14,0
0.32,0,0,0.32,0,0,0,0.64,0,0,0,0,0.32,0.64,0.32,0,0,0.32,1.29,0.32,0,0,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,0,0,0,0,0,0,16.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,3.03,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.54,0,0,0,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0.54,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0.16,0,0,0,0,3.49,0,0,0,0,0.32,0.08,0,0,0,0,0,0,0,0.08,0.022,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,5,0
0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,20.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,1,0
0,0,0,0,0.23,0,0,0.57,0,0.34,0,0,0.11,0,0,0,0,0,0,0,0,0,0.047,0,32,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0.1,0,0,0,0.1,0,0,0.47,0,0.15,0,0,0.05,0.36,0,0,0,0,0.1,0,0,0.05,0.164,0,35,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.31,0,0,0,0,0.31,0,0,0,0.62,0,0,1.24,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1.33,0,0,0,1.33,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0
0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,1,0
0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.149,0.562,43,0
1.79,0,0,0,1.07,0,0,0.35,0,0,0.35,0,0,0.71,0.71,0,0,0.71,0,0.35,0,0,0,0,22,0
0,0,0,0,0,0,0,0.72,0,0,0,0,0,0.72,0.36,0,0.36,0,0,0,0.36,0,0,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,28,0
0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,1.78,0,0,0,0,0,0,0,0,0,1.78,0,0,0,0,1.78,0,0,0,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0.28,0,0.28,0,0.37,0,0,0,0,0,0,0,0.09,0.28,0,0.09,0,0,0.28,0.37,0.09,0,0.014,0.042,18,0
1.28,0,0,0,0,0,0,2.56,1.28,0,1.28,1.28,1.28,0,0,1.28,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,0
0,0,0,0,0,0,0,0.96,0,0,0,0,0.96,0.48,0,0,0,0,0,0.48,0,0,0,0,7,0
0,1.23,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,9.52,4.76,0,4.76,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,11,0
0.19,0,0,0,0.19,0,0,0.79,0,1.06,0,0,0,0,0,0,0.13,0,0,0,0,0,0.363,0,37,0
0.16,0,0,0,0.16,0,0,0.62,0,0.56,0,0,0,0.73,0,0,0,0,0.05,0,0,0,0.073,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.95,0,0,0,15,0
0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,4,0
0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0.7,0.7,0,0,0,68,0
0,0,0,0,1.36,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,1,0
0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.24,0,0,0.24,0,0,1.24,0.24,0.37,0.24,0.24,0.24,0.24,0.24,0.24,0,0.24,0.86,0.24,0,0,0.018,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0.09,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,47,0
0,0,0,0.58,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,1488,0
0.32,0,0,0,0.32,0,0,0.32,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,1.21,0,0,0.055,0,7,0
0,0,0,0.49,1.23,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0.49,0,0,0.036,0,55,0
0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,5,0
0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,11,0
0.35,0,0,0,0.35,0,0,0,0,0.35,0,0,0,0.35,0.35,0,0,0.35,0,0.35,0,0,0,0,12,0
1.54,0,0.51,0.51,1.03,0,0,0.51,0,0,0,0.51,0,0.51,0,0,0.51,0,0,0,0.51,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,1,0
0.1,0,0,0,0.1,0,0,0.47,0,0.76,0,0,0,0.32,0,0,0.07,0,0,0,0,0,0.188,0,66,0
0,0,0,0,0,0,0,2.08,0,0,0,0,2.08,2.08,4.16,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0.07,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.013,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0.109,0,119,0
0,0,0,0,2.89,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,1.73,0.57,0,0,0,5,0
0.34,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,6,0
0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
