@relation phoneme

@attribute Aa numeric
@attribute Dcl numeric
@attribute Sh numeric
@attribute Class {0,1}

@data
0.228,0.309,0.546,0
0.166,0.534,0,0
0.108,0.524,1.707,0
0.227,2.503,0.616,0
0.173,0.527,0,0
0.338,1.708,0.984,0
0.263,2.603,-0.337,0
2.544,0.363,0.533,0
0.513,2.028,-0.249,0
0.241,0.576,0.977,0
1.425,-0.248,0.125,0
0.269,2.031,0,0
0.104,1.052,0,0
0.283,2.195,0,0
1.304,-0.234,0.094,0
0.333,0.952,-0.796,0
0.598,0.671,0.201,0
-0.251,1.116,-0.274,0
0.876,-0.58,0.327,0
0.734,1.114,-0.179,0
0.345,1.372,-0.254,0
2.503,0.21,-0.065,0
2.619,-0.161,-0.048,0
0.14,2.233,-0.281,0
0.618,1.031,0,0
0.234,2.113,-0.285,0
0.447,2.21,-0.289,0
0.587,1.768,-0.322,0
0.236,2.043,0.646,0
1.857,1.08,0.194,0
1.798,-0.332,-0.103,0
0.296,1.704,0.677,0
-0.102,-1.168,-0.633,0
0.523,0.604,-0.31,0
1.196,-0.342,0.307,0
0.069,0.337,1.571,0
3.163,0.107,-0.086,0
0.472,-0.375,1.611,0
0.106,0.989,0,0
1.538,-0.089,0.071,0
0.195,1.311,0,0
1.21,2.284,-0.185,0
1.802,1.353,0.525,0
3.777,-0.136,-0.056,0
-0.147,1.573,0,0
0.079,0.635,-0.39,0
0.237,2.321,0,0
0.524,-0.506,0,0
1.001,-0.225,0.095,0
0.341,2.908,0.391,0
0.216,0.371,1.464,0
1.9,0.333,-0.047,0
3.273,1.169,-0.084,0
2.53,0.213,-0.059,0
0.207,1.935,-0.229,0
0.849,0.464,0,0
1.022,-0.349,-0.167,0
0.146,1.355,-0.641,0
0.25,2.194,0.616,0
0.269,2.988,-0.349,0
0.413,2.874,-0.369,0
-0.109,1.948,-0.391,0
0.438,-0.521,0.76,0
0.285,-0.452,-0.106,0
1.806,-0.352,0.11,0
0.836,0.519,-0.207,0
3.279,0.317,0.166,0
0.626,-0.419,-0.277,0
0.424,1.386,-0.194,0
0.253,0.468,1.672,0
0.243,2.191,0,0
1.93,0.46,-0.348,0
2.51,0.213,-0.092,0
-0.22,-0.64,-0.165,0
3.414,0.187,0.082,0
2.537,0.997,-0.154,0
0.333,1.404,-0.751,0
3.272,-0.131,-0.052,0
0.334,2.335,0,0
1.203,-0.356,-0.108,0
0.612,0.909,0.225,0
1.265,-0.34,0.337,0
2.177,-0.208,0.087,0
0.372,1.163,0,0
0.327,0.738,0.191,0
0.251,2.079,-0.262,0
0.98,-0.404,-0.836,0
0.229,2.236,-0.296,0
0.473,-0.448,-0.158,0
0.966,-0.293,-0.116,0
-0.668,-0.391,-0.089,0
0.499,1.74,0,0
1.004,0.606,-0.397,0
0.216,0.371,1.464,0
0.332,1.79,-0.255,0
0.113,0.382,1.09,0
2.203,0.461,-0.234,0
0.096,-1.117,0,0
1.341,-0.283,0.077,0
1.363,-0.304,0.073,0
0.266,0.824,-0.174,0
1.909,-0.08,-0.07,0
1.962,0.268,-0.079,0
0.99,-0.403,0.148,0
0.165,1.164,-0.211,0
0.121,0.584,0,0
1.798,-0.275,0.163,0
0.518,0.91,-0.166,0
3.052,1.173,-0.102,0
2.203,-0.128,-0.065,0
0.513,1.385,0.257,0
-0.09,1.184,-1,0
0.606,2.367,-0.322,0
0.122,1.393,0,0
0.339,1.298,0,0
0.404,0.837,-0.135,0
0.375,-0.47,0,0
0.307,-0.427,-0.138,0
2.239,-0.147,0.093,0
0.17,0.684,0,0
0.265,2.52,-0.34,0
2.772,-0.115,0.134,0
0.845,-0.561,0,0
0.236,2.285,-0.303,0
0.65,-0.387,0.181,0
0.386,0.652,-0.152,0
1.906,0.154,0.071,0
0.185,2.485,-0.39,0
0.472,1.722,-0.3,0
2.518,0.45,0.439,0
0.383,1.29,-0.227,0
0.151,0.501,-0.987,0
0.532,-0.601,0,0
2.925,-0.129,-0.057,0
0.4,2.406,0.429,0
0.205,1.643,-0.2,0
0.223,2.658,0,0
0.245,3.109,-0.36,0
3.078,0.199,-0.089,0
0.225,1.428,-0.22,0
0.297,1.688,1.12,0
1.528,0.179,0.07,0
0.464,2.176,-0.327,0
2.745,0.171,0.073,0
0.228,1.647,0.705,0
1.227,-0.298,-0.093,0
-0.158,2.289,0,0
2.586,0.19,0.101,0
1.534,0.538,-0.396,0
1.383,0.348,0.14,0
0.361,0.522,0.132,0
0.72,0.788,-0.116,0
1.657,-0.374,0.161,0
0.231,0.676,-0.545,0
1.156,-0.268,-0.084,0
0.172,2.051,-0.572,0
0.135,0.626,0,0
2.035,-0.204,-0.063,0
1.487,0.739,0.337,0
1.067,-0.336,0.106,0
0.693,-0.31,-0.114,0
0.259,0.92,-0.833,0
0.22,1.277,-0.236,0
2.15,0.261,0,0
0.412,-0.37,-0.103,0
0.665,-0.438,-0.126,0
1.346,-0.304,-0.145,0
0.683,0.878,1.72,0
1.462,0.322,0.112,0
0.148,0.924,-0.722,0
1.956,-0.279,-0.102,0
1.519,-0.232,-0.081,0
0.401,-0.347,-0.093,0
0.533,-0.595,-0.123,0
1.121,0.512,-0.275,0
1.018,-0.12,0.081,0
0.861,-0.291,-0.256,0
1.248,-0.43,-0.128,0
0.422,1.571,0.272,0
2.723,0.284,0.089,0
0.749,0.543,-0.331,0
0.194,1.72,0,0
0.733,-0.516,0.915,0
0.313,1.494,0.318,0
0.103,0.544,0,0
0.183,1.711,0,0
0.27,1.146,-0.177,0
0.56,1.354,-0.224,0
1.247,-0.321,0.245,0
0.774,-0.256,0,0
0.403,2.157,0,0
0.333,2.313,0,0
0.43,1.361,-0.195,0
0.638,-0.387,-0.301,0
3.046,-0.226,0.246,0
0.306,2.947,0,0
-0.144,2.605,-0.474,0
1.302,-0.356,0.225,0
0.291,1.77,0.509,0
0.293,0.461,-0.097,0
0.147,1.534,0,0
3.527,-0.112,0.066,0
1.013,-0.324,0.137,0
0.135,0.741,0,0
0.229,1.99,0,0
0.218,2.683,-0.426,0
2.646,-0.149,-0.039,0
0.42,-0.604,-0.231,0
2.131,0.131,0.06,0
0.295,2.828,0,0
2.134,-0.137,0.104,0
0.638,-0.52,-0.125,0
3.15,0.227,-0.061,0
0.264,2.464,-0.305,0
0.131,0.545,0,0
1.094,-0.441,0.929,0
0.245,0.581,0,0
0.13,0.507,0.985,0
1.445,-0.285,0.107,0
0.267,2.051,0,0
0.371,2.531,-0.379,0
1.735,1.561,-0.165,0
1.619,-0.28,0,0
0.331,-0.436,-0.117,0
2.196,0.513,-0.528,0
0.799,-0.435,-0.246,0
0.822,-0.373,-0.126,0
0.503,-0.575,-0.17,0
1.719,-0.104,0.068,0
0.482,1.943,-0.246,0
2.91,0.285,-0.081,0
0.834,-0.45,-0.123,0
0.347,1.899,0.693,0
2.255,-0.111,-0.049,0
0.354,1.173,1.314,0
0.363,-0.383,0.169,0
1.094,-0.346,-0.108,0
1.297,-0.26,0,0
0.096,0.449,1.145,0
0.562,2.075,0.528,0
1.199,2.284,-0.184,0
0.273,0.627,0,0
1.799,0.795,0.201,0
0.364,-0.373,-0.341,0
2.602,0.131,0.059,0
1.495,0.593,0.134,0
0.651,1.883,0.417,0
0.495,-0.701,-0.16,0
0.296,2.518,0,0
0.126,0.597,-0.791,0
0.58,-0.716,-0.17,0
0.204,1.795,-0.283,0
1.312,0.433,-0.391,0
0.499,-0.67,-0.158,0
0.934,-0.484,0.581,0
1.411,-0.329,0.12,0
3.065,-0.112,-0.05,0
0.187,0.868,-0.578,0
0.958,-0.302,-0.089,0
1.084,-0.298,-0.102,0
0.686,-0.525,0.157,0
2.918,-0.926,-0.253,0
0.629,1.008,-0.177,0
0.251,0.61,0,0
0.102,0.579,0,0
0.102,0.601,0.8,0
0.143,1.945,-0.261,0
0.238,1.589,0.692,0
3.084,-0.166,-0.061,0
0.353,-0.541,-0.14,0
-0.053,-0.486,-0.162,0
0.129,0.724,0,0
0.435,1.044,0,0
0.116,0.917,0,0
0.58,-0.566,-0.146,0
0.167,0.467,1.807,0
0.11,0.514,0,0
0.393,1.826,-0.281,0
1.18,0.243,0.104,0
1.37,-0.356,0.23,0
2.515,0.845,-0.372,0
0.983,0.327,0.062,0
0.683,-0.562,0.275,0
0.352,0.611,-0.135,0
1.274,0.394,0.119,0
1.353,0.872,0,0
0.812,-0.483,-0.227,0
0.233,1.399,-0.422,0
0.296,2.688,-0.372,0
0.227,1.582,-0.315,0
1.141,-0.455,-0.138,0
1.063,-0.415,-0.116,0
0.395,2.53,-0.314,0
1.781,-0.209,0.086,0
1.239,0.585,0.741,0
0.62,1.31,0.994,0
0.83,-0.569,0.288,0
2.055,0.301,-0.066,0
0.42,1.358,0,0
0.642,0.739,-0.199,0
0.972,-0.449,0.271,0
0.339,1.95,0.563,0
1.093,0.445,1.608,0
0.691,-0.45,-0.23,0
0.101,0.52,1.15,0
2.582,-0.132,0.119,0
0.439,0.663,0,0
1.041,-0.321,-0.412,0
0.437,2.311,0.499,0
0.665,-0.438,-0.125,0
0.27,2.807,-0.394,0
0.139,1.462,0,0
1.62,-0.457,-0.213,0
1.322,0.403,-0.395,0
3.164,-0.145,0.054,0
0.128,0.516,0,0
2.089,0.148,-0.138,0
0.356,-1.823,-0.294,0
-0.193,2.367,-0.348,0
0.416,0.756,-0.145,0
0.499,-0.791,0.217,0
3.356,-0.132,-0.072,0
0.1,0.58,0.939,0
0.954,-0.41,-0.377,0
3,0.136,0.112,0
3.617,0.34,-0.073,0
0.212,1.964,0,0
0.51,-0.573,0,0
-0.104,1.525,0,0
0.303,-0.448,-0.123,0
1.44,-0.385,0.209,0
3.496,0.18,-0.06,0
1.565,-0.363,0.145,0
0.99,0.717,-0.224,0
3.042,-0.121,0.073,0
0.285,2.042,-0.447,0
2.164,-0.364,-0.274,0
3.061,0.224,-0.088,0
1.101,-0.626,0.162,0
2.133,-0.194,0.09,0
0.346,2.396,0.419,0
0.513,-0.436,0.322,0
0.181,0.81,0,0
2.793,0.577,0.4,0
2.075,0.539,0.301,0
1.004,1.276,-0.228,0
0.755,-0.469,-0.152,0
2.429,0.646,-0.311,0
0.183,2.581,-0.324,0
0.472,1.583,-0.173,0
2.935,1.313,-0.104,0
1.439,0.316,-0.099,0
0.98,-0.496,-0.109,0
0.284,2.329,0,0
1.404,-0.342,-0.085,0
0.175,2.265,0,0
1.385,0.772,-0.131,0
0.334,2.134,0.593,0
0.33,2.637,0,0
2.234,0.171,0.069,0
0.215,-0.428,-0.181,0
3.221,-0.151,-0.06,0
1.903,-0.244,0.098,0
0.147,0.515,0,0
0.52,0.55,-0.141,0
3.597,0.352,-0.137,0
0.383,0.65,-0.17,0
0.88,0.546,-0.234,0
2.074,-0.494,-0.227,0
0.439,2.304,0,0
0.383,1.691,-0.347,0
1.415,-0.248,0.092,0
0.368,-0.68,0.682,0
0.397,-0.637,0,0
0.201,0.829,0.183,0
0.346,1.235,-0.209,0
2.02,-0.1,0.054,0
2.493,0.402,-0.07,0
0.563,1.527,0,0
3.078,0.198,-0.089,0
0.13,1.377,-0.43,0
2.559,1.477,-0.123,0
0.145,1.784,0,0
1.04,-0.602,-0.246,0
2.397,0.25,0.075,0
0.349,2.225,0.49,0
0.305,-0.423,1.228,0
0.345,2.688,-0.304,0
1.644,0.502,-0.389,0
1.68,-0.337,0.135,0
2.106,-0.176,-0.065,0
2.617,0.279,-0.056,0
1.131,-0.358,0.22,0
0.798,-0.323,-0.376,0
0.997,0.829,-0.4,0
0.239,0.571,-1.046,0
3.098,1.359,-0.126,0
1.765,-0.227,0.164,0
0.807,-0.556,0.161,0
0.437,-0.578,-0.385,0
0.635,-0.488,-0.116,0
0.147,1.499,-0.996,0
0.627,-0.372,-0.075,0
2.912,0.285,-0.081,0
3.012,0.341,-0.073,0
3.343,-0.102,-0.052,0
0.205,0.976,0.198,0
0.352,-0.377,0,0
3.509,0.27,-0.161,0
0.391,1.66,0,0
2.865,0.166,-0.093,0
0.164,2.589,0,0
3.307,-0.171,0.598,0
0.47,1.74,-0.227,0
-0.125,1.453,0,0
0.181,0.75,0,0
-1.7,0.451,0,0
0.699,1.728,-0.21,0
3.056,1.166,-0.105,0
1.408,-0.344,-0.081,0
2.019,0.359,1.019,0
0.084,0.827,0.478,0
0.329,1.607,-0.784,0
0.659,0.779,-0.125,0
1.926,0.193,0.171,0
0.985,1.78,-0.277,0
0.947,-0.401,1.167,0
2.023,-0.38,-0.128,0
0.169,1.267,-0.214,0
1.126,0.327,-0.176,0
1.295,-0.779,-0.316,0
1.101,-0.468,0.365,0
0.248,0.729,2.286,0
0.601,-0.414,0,0
0.156,1.541,-0.214,0
0.079,0.386,0,0
0.25,-0.599,1.298,0
3.256,0.356,0.132,0
0.524,-0.59,-0.328,0
1.089,-0.387,0.09,0
0.625,-0.563,-0.176,0
0.257,0.61,-0.794,0
0.125,1.767,0,0
0.383,1.145,-0.212,0
2.286,0.696,0.204,0
0.516,2.2,-0.478,0
0.363,2.446,-0.384,0
1.49,-0.249,0.091,0
0.27,2.32,0,0
0.531,1.17,0,0
0.183,2.471,0,0
1.92,-0.247,-0.065,0
0.89,-0.475,0.224,0
0.367,0.717,-0.427,0
0.635,-0.56,-0.393,0
0.086,0.309,0.921,0
0.09,0.63,0,0
0.303,-0.481,0.157,0
0.294,2.566,-0.33,0
0.368,1.093,-0.3,0
1.195,-0.266,-0.086,0
1.284,-0.485,-0.213,0
0.267,1.846,-0.342,0
0.326,-0.537,0,0
0.157,1.566,0,0
0.236,0.492,0.525,0
1.271,-0.337,0.201,0
0.729,-0.346,-0.113,0
3.13,-0.134,-0.065,0
2.981,0.158,0.056,0
1.877,-0.484,-0.116,0
0.767,0.339,-0.065,0
0.302,-0.664,-0.172,0
0.714,1.784,-0.206,0
2.302,-0.09,0.045,0
0.226,-0.274,0.55,0
2.521,0.192,-0.05,0
0.18,0.731,-0.725,0
0.242,2.259,0,0
0.65,-0.487,-0.206,0
0.73,0.681,-0.481,0
0.39,2.949,-0.313,0
0.837,-0.601,-0.136,0
0.221,1.726,-0.229,0
1.292,-0.364,0,0
0.101,1.097,0,0
2.063,0.143,0.1,0
0.741,0.937,0.602,0
0.859,-0.501,-0.234,0
0.583,0.658,0.246,0
0.107,0.337,1.803,0
0.241,0.665,-0.859,0
0.614,1.234,-0.184,0
0.66,-0.544,0.15,0
0.314,1.035,0.272,0
0.238,1.589,0.692,0
0.226,2.147,0.395,0
0.741,0.979,0.233,0
2.534,0.133,-0.065,0
1.101,-0.101,-0.068,0
0.982,-0.403,-0.105,0
0.505,-0.51,0,0
0.34,2.403,-0.289,0
0.656,1.766,-0.253,0
0.807,0.504,-0.081,0
0.114,0.477,2.273,0
1.087,-0.373,-0.18,0
0.189,1.42,0,0
0.501,-0.55,0.375,0
1.89,0.48,-0.179,0
3.239,-0.139,0.058,0
1.528,0.179,0.07,0
0.412,0.82,-0.137,0
0.462,-0.388,-0.089,0
2.843,0.273,-0.08,0
1.226,2.385,-0.192,0
0.361,0.915,-0.19,0
1.585,0.231,-0.049,0
1.025,-0.505,0.435,0
0.374,2.692,-0.376,0
0.832,-0.639,0,0
0.144,0.543,0,0
2.08,-0.111,0.063,0
2.829,-0.281,0.359,0
0.265,0.83,-0.14,0
0.597,1.5,-0.197,0
0.959,-0.421,0.83,0
0.128,0.428,1.031,0
0.772,0.945,0.204,0
0.66,0.99,0.15,0
2.01,-0.519,0.285,0
0.409,1.97,-0.322,0
1.466,0.485,-0.18,0
0.401,-1.317,-0.35,0
-0.288,-1.22,0.734,0
0.39,-0.582,0.664,0
2.879,0.274,-0.076,0
0.206,1.4,0,0
0.577,-0.621,0,0
1.218,-0.246,0.099,0
1.117,2.215,0.311,0
0.289,2.536,-0.358,0
0.401,1.245,-0.234,0
0.247,2.051,0.573,0
1.098,-0.347,0.181,0
2.348,0.143,-0.065,0
3.052,0.24,0.48,0
2.713,1.063,-0.106,0
0.566,-0.624,-0.181,0
2.544,0.3,-0.054,0
0.255,1.591,0.7,0
0.327,-0.42,-0.126,0
0.072,0.359,0,0
0.41,1.288,-0.278,0
1.24,-0.448,0.158,0
2.667,0.189,-0.08,0
1.312,0.874,-0.175,0
0.266,2.761,0.651,0
1.896,0.207,-0.072,0
1.021,-0.52,-0.12,0
0.636,1.553,-0.204,0
0.193,0.561,1.578,0
1.029,0.658,1.155,0
0.409,1.243,-0.517,0
0.191,2.259,0,0
0.161,0.966,-0.52,0
2.217,-0.387,-0.223,0
0.486,-0.453,0,0
0.714,-0.358,-0.219,0
0.924,-0.479,-0.109,0
0.446,2.48,-0.38,0
0.11,0.73,0,0
0.228,1.897,-0.294,0
0.228,1.628,0.712,0
0.269,0.661,-0.705,0
0.121,0.396,0,0
1.688,1.574,-0.164,0
0.302,-0.337,-0.11,0
0.27,-0.53,-0.401,0
2.87,-0.104,-0.047,0
-0.363,1.007,-0.279,0
1.471,1.006,1.08,1
-0.164,0.758,-1.145,1
0.722,1.433,1.467,1
-0.104,1.296,0.665,1
0.53,2.178,0.6,1
0.747,1.346,1.722,1
0.473,2.299,0.91,1
0.814,2.084,1.044,1
0.247,0.768,-0.961,1
0.431,1.946,0.523,1
1.116,1.501,-0.147,1
0.199,0.664,0,1
1.103,2.839,-0.249,1
0.365,1.195,0.78,1
0.762,1.483,-0.313,1
0.197,0.616,0,1
0.679,1.835,0.847,1
0.135,0.384,1.116,1
1.09,1.154,0.239,1
0.569,2.019,-0.226,1
0.322,1.185,1.153,1
1.137,1.704,-0.26,1
1.105,1.049,-0.149,1
0.136,0.449,1.155,1
0.262,2.179,-0.56,1
0.542,1.083,-1.045,1
-0.091,0.864,0.643,1
1.116,1.606,-0.156,1
0.122,0.475,0,1
0.223,1.516,0,1
0.166,1.742,0,1
0.421,1.775,1.099,1
0.106,0.835,0,1
0.598,2.13,-0.255,1
0.099,0.363,0.65,1
0.162,0.97,-0.849,1
0.418,2.147,-0.831,1
-0.184,-0.671,0,1
0.446,2.199,1.199,1
-0.087,-0.82,-0.787,1
0.297,2.667,0.522,1
0.593,1.714,-0.419,1
0.182,1.385,-0.639,1
0.336,0.796,0.921,1
0.474,1.336,-0.376,1
0.623,1.414,0.507,1
0.62,2.107,0,1
0.297,0.349,0.849,1
0.344,2.288,1.1,1
0.89,1.45,-0.285,1
0.554,1.504,0.627,1
1.402,1.488,-0.652,1
0.204,0.407,-0.714,1
1.136,1.464,-0.168,1
0.157,1.162,0.342,1
0.297,0.522,-1.014,1
0.348,2.488,0.714,1
0.561,1.464,1.311,1
0.444,2.216,0.647,1
0.485,2.292,0.992,1
0.112,-0.887,-0.794,1
1.249,1.009,-0.182,1
0.161,0.983,-0.933,1
0.421,1.362,0,1
-0.239,0.858,1.084,1
0.366,0.89,0.444,1
0.314,1.379,0,1
0.436,1.057,0,1
0.275,2.482,0.904,1
0.535,1.336,-0.458,1
0.696,1.702,0,1
0.477,1.546,-0.494,1
0.509,1.168,-0.273,1
1.402,1.488,-0.652,1
0.363,1.001,-0.936,1
0.287,1.769,-0.357,1
1.059,0.967,-0.145,1
0.252,1.68,2.141,1
0.285,1.712,0,1
0.908,1.949,-0.504,1
0.296,2.632,0.493,1
0.361,2.173,0.733,1
0.367,-0.402,0.624,1
0.959,1.197,-0.176,1
0.106,0.906,-0.558,1
0.272,0.419,-0.529,1
0.258,1.122,-0.784,1
0.579,0.757,0.699,1
0.522,1.575,1.138,1
1.147,1.717,-0.247,1
0.297,2.416,1.02,1
-0.098,1.582,-0.387,1
0.706,1.422,1.748,1
0.231,2.467,1.191,1
0.376,1.497,-0.372,1
0.599,0.933,-0.255,1
0.584,2.371,-0.275,1
0.399,2.966,0.462,1
0.245,0.744,1.389,1
0.291,0.781,-0.814,1
0.393,1.688,-0.451,1
0.465,1.433,-0.688,1
0.197,0.623,0.831,1
0.195,0.768,0.72,1
1.327,2.092,-0.168,1
0.47,1.759,0.422,1
0.103,0.622,-0.797,1
0.983,1.802,-0.197,1
0.295,1.56,0.4,1
0.909,0.864,-0.106,1
0.234,1.28,1.449,1
0.502,0.912,0.547,1
0.538,1.581,-0.268,1
0.44,0.847,-0.995,1
0.585,1.867,-0.407,1
0.242,1.444,2.137,1
0.326,0.31,0,1
0.135,-0.153,1.232,1
0.212,0.905,1.21,1
0.322,0.758,2.125,1
0.264,1.734,1.148,1
0.161,0.912,0,1
0.259,0.785,0,1
-0.222,-0.798,-0.407,1
0.442,0.436,0.996,1
0.296,2.155,-0.31,1
0.2,0.833,0,1
0.651,0.894,-0.32,1
0.218,1.048,-0.904,1
0.395,3.005,0.52,1
0.242,2.17,0.545,1
0.308,2.103,0.547,1
0.109,0.87,0,1
0.839,1.472,-0.14,1
0.132,0.665,0.674,1
0.548,1.954,-0.361,1
1.14,1.219,-0.672,1
0.152,0.92,-0.749,1
0.493,2.059,0.521,1
0.182,0.629,0,1
0.146,0.866,-0.487,1
0.14,0.575,1.88,1
0.213,1.485,0,1
0.813,2.084,1.043,1
0.276,0.372,0.761,1
0.53,2.206,0.587,1
0.353,0.749,-0.72,1
1.205,2.709,-0.236,1
0.441,1.914,1.607,1
0.108,0.45,-0.36,1
0.52,0.535,0.997,1
0.195,0.699,1.493,1
0.221,0.865,0,1
0.697,1.811,-0.298,1
0.098,0.767,0,1
0.266,1.002,0.536,1
0.496,2.141,0.721,1
0.535,1.788,1.208,1
0.137,1.35,-0.63,1
0.439,1.934,0,1
0.142,0.613,1.886,1
-0.235,-1.258,-0.58,1
0.195,0.755,0.758,1
0.274,1.154,-1.064,1
0.694,0.716,-0.564,1
0.558,1.943,0.44,1
0.077,0.197,0,1
0.337,1.531,-0.457,1
0.661,1.355,-1.107,1
1.322,1.092,-0.187,1
-0.052,1.207,0,1
0.431,2.374,0.691,1
0.146,0.454,0.915,1
0.305,1.679,0,1
0.596,1.576,-0.569,1
0.174,1.782,-0.627,1
1.139,2.77,-0.242,1
0.324,2.049,-0.677,1
0.124,0.948,0,1
0.127,0.881,0,1
0.201,0.887,1.24,1
0.326,1.856,1.48,1
0.567,1.702,1.604,1
1.366,1.842,-0.15,1
0.169,0.539,0,1
0.345,1.287,0.381,1
0.335,0.806,0.865,1
0.222,-0.637,-1.051,1
0.482,1.435,-0.762,1
0.156,0.696,-0.688,1
0.63,1.738,1.264,1
0.718,1.79,-0.394,1
0.121,1.375,0,1
0.099,0.854,0,1
1.752,1.261,0.648,1
0.612,1.924,1.257,1
0.184,0.859,0,1
0.215,0.637,1.246,1
0.257,2.142,0,1
1.011,1.053,-0.168,1
0.45,1.903,1.565,1
0.96,1.293,0.919,1
0.105,0.332,0,1
0.369,0.701,-0.329,1
0.278,0.442,-0.538,1
0.189,0.212,1.457,1
1.236,1.835,-0.167,1
0.122,0.927,0,1
0.806,1.88,0.721,1
0.785,1.234,0.367,1
0.494,0.988,-0.411,1
0.172,0.524,0,1
0.547,1.007,-0.731,1
0.305,1.637,1.584,1
0.173,0.616,-0.738,1
0.385,2.206,0.794,1
0.331,0.666,1.339,1
0.312,1.261,0,1
0.214,0.631,0,1
0.671,1.554,1.02,1
0.325,1.529,1.95,1
0.786,1.548,-0.757,1
0.223,0.57,1.503,1
0.871,1.468,1.339,1
1.199,1.24,-0.166,1
0.367,1.871,0.757,1
0.606,1.476,-0.276,1
0.214,0.415,-0.702,1
0.41,1.28,1.02,1
0.175,-0.75,1.037,1
0.134,0.524,0,1
0.128,0.394,1.315,1
0.162,0.746,-0.638,1
0.321,0.388,0,1
0.431,1.293,2.116,1
0.396,1.525,0,1
0.089,0.591,-0.299,1
-0.142,-0.531,0,1
0.599,1.525,0.429,1
0.23,0.533,1.699,1
0.343,1.783,1.546,1
0.109,0.322,0,1
0.618,1.435,-0.349,1
0.647,-0.576,0.56,1
0.607,2.083,-0.247,1
-0.154,-0.372,1.676,1
1.031,1.866,-0.672,1
1.178,1.634,0.273,1
1.099,1.035,-0.462,1
1.058,-0.455,-0.286,1
0.22,0.665,0,1
0.517,1.587,-0.451,1
0.244,2.09,0.6,1
0.169,1.159,-0.764,1
0.216,0.77,0.843,1
0.127,0.837,-0.751,1
0.219,1.079,-0.635,1
0.993,1.998,0.428,1
0.681,2.31,0,1
1.21,1.315,-0.323,1
0.208,0.643,0,1
0.31,1.54,0.639,1
0.365,2.425,0.958,1
1.971,-0.412,-0.089,1
0.16,1.513,-0.462,1
-0.094,0.691,0,1
0.58,1.528,0.478,1
0.111,0.574,0.892,1
0.298,0.75,-0.74,1
0.381,1.608,-0.601,1
0.433,0.945,-0.23,1
0.216,0.652,1.03,1
0.483,1.565,-0.34,1
0.444,2.216,0.647,1
0.132,1.111,-0.551,1
1.091,1.686,-0.263,1
0.677,1.584,0.443,1
0.582,1.882,0,1
-0.095,-0.636,0,1
0.148,0.452,0,1
0.296,0.554,1.251,1
0.2,0.604,0,1
0.227,0.59,0.964,1
0.093,1.14,0,1
0.418,1.723,-0.776,1
0.149,0.941,-0.623,1
0.228,1.563,0,1
0.106,0.101,-0.672,1
0.999,1.141,-0.279,1
0.487,1.522,-0.476,1
0.189,0.518,1.297,1
0.2,0.749,1.391,1
0.511,1.832,-0.397,1
0.103,0.331,0,1
0.363,1.951,0.719,1
0.699,1.834,0.999,1
0.371,1.803,-0.646,1
0.543,1.485,1.757,1
0.303,1.895,0,1
0.103,0.643,0.984,1
0.418,0.368,-0.647,1
-0.044,-0.186,-0.488,1
1.329,0.913,1.283,1
0.118,0.8,0.776,1
0.222,0.632,1.181,1
0.518,2.246,1.261,1
0.202,0.89,1.266,1
0.625,1.712,-0.201,1
0.959,1.611,1.499,1
0.499,0.358,1.371,1
0.512,-1.3,-0.324,1
-0.063,1.637,0.991,1
0.305,0.826,-0.635,1
0.618,1.77,-0.361,1
0.096,1.14,0,1
0.449,1.345,-0.354,1
0.474,0.957,-0.634,1
0.127,0.942,-0.795,1
0.127,0.292,0,1
0.367,0.946,0.64,1
0.475,1.695,-0.825,1
1.936,-0.422,-0.093,1
0.441,2.27,0.602,1
0.557,1.601,0.683,1
0.75,1.504,-0.162,1
0.369,1.833,0.58,1
0.121,0.494,1.522,1
0.685,-0.565,0.39,1
0.305,0.845,-0.67,1
0.097,0.746,0,1
0.124,0.39,1.234,1
0.652,1.718,0.681,1
0.252,2.605,1.06,1
0.596,1.581,0.583,1
0.885,1.847,0.387,1
0.961,1.215,1.277,1
1.056,1.553,-0.163,1
0.564,0.947,0.723,1
0.141,0.922,0,1
0.554,1.588,-0.602,1
0.265,2.209,-0.831,1
0.647,1.755,1.422,1
0.379,0.898,1.214,1
1.098,2.397,-0.22,1
0.768,0.929,0.63,1
0.248,2.06,1.519,1
0.093,0.752,0,1
0.128,0.52,0,1
0.059,0.767,-0.307,1
0.08,0.868,-0.479,1
0.195,1.117,-0.709,1
0.324,0.741,-0.908,1
0.755,0.829,0.604,1
0.324,1.513,0.666,1
0.135,1.173,0,1
0.15,0.947,0,1
0.252,0.823,0,1
0.893,1.39,1.392,1
0.794,1.044,-0.633,1
0.37,0.888,-1.039,1
0.826,1.977,0.347,1
0.089,0.279,0,1
0.299,1.639,0.706,1
0.653,1.427,-0.228,1
0.459,2.144,-0.58,1
0.359,2.39,0.947,1
1.013,1.406,-0.207,1
0.576,1.96,1.59,1
0.162,0.652,1.052,1
0.999,-0.428,0.447,1
-0.069,0.812,-0.572,1
0.334,0.905,0.785,1
0.316,0.73,-0.88,1
0.231,0.871,0,1
0.302,1.298,-0.499,1
0.218,0.468,1.845,1
0.636,-0.573,-0.269,1
0.114,0.939,-0.52,1
0.268,0.727,-0.76,1
0.238,2.106,-0.711,1
0.295,1.125,0,1
0.962,1.233,1.043,1
0.135,0.456,1.108,1
1.437,1.583,-0.165,1
0.255,1.72,0.448,1
0.143,0.779,0,1
1.371,0.751,0.325,1
