@relation ring

@attribute A1 numeric
@attribute A5 numeric
@attribute A7 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
697,702,2433,-142,1154,1974,-27,1
-1203,129,147,787,1102,1794,659,1
-485,913,2282,805,319,1612,33,1
1377,851,608,1054,-529,-148,1102,1
1042,2471,108,918,-63,1012,788,1
-261,67,58,-2206,1941,-171,-289,1
519,115,1688,362,5,1949,-167,1
-378,2619,1947,664,591,-858,-355,1
-1239,299,2551,-251,-1143,2,-691,1
1346,-265,102,464,-1069,1262,1764,1
-107,565,53,-84,1829,-926,903,1
-314,-211,-684,1258,582,-304,-355,1
279,1812,196,-858,316,-534,-3,1
1738,597,286,474,-635,1504,-1795,1
472,822,239,116,2018,1248,1264,1
-16,-326,7,2283,-14,-1088,427,1
-604,355,-795,285,252,86,1061,1
1216,-143,34,874,-1302,-872,-94,1
-882,53,-79,-111,-2499,-137,1321,1
178,477,1146,1224,-695,-39,1103,1
179,-76,465,-287,792,1669,1805,1
42,143,-514,864,594,105,2015,1
626,1118,729,1177,-74,-1145,592,1
-903,136,941,-137,-1357,-521,269,1
656,-252,-1362,764,108,1042,774,1
-777,-1064,-822,1328,-114,455,628,1
-629,1939,1034,221,1122,1835,-537,1
1628,905,801,134,524,-8,13,1
-297,-1657,322,631,-1402,1117,-709,1
115,-581,91,904,-78,-39,-501,1
379,1023,2594,1565,275,1005,-1667,1
46,57,-59,7,-233,1662,-561,1
137,1491,1764,183,1458,1076,904,1
-1498,-584,-1754,-391,-444,-34,-538,1
-373,304,1293,1468,761,857,32,1
111,-962,1127,1868,2605,868,459,1
1614,-95,579,604,538,-326,-208,1
924,542,362,1534,544,-33,1393,1
112,-488,41,297,406,-459,1763,1
4,923,1265,35,-182,1596,685,1
-914,-439,-1704,-201,-153,-1282,1405,1
1713,-133,-674,-52,54,278,201,1
-66,788,1002,1714,115,343,72,1
-76,1147,2661,1571,1184,241,-8,1
1193,-889,2993,548,312,1226,-733,1
306,1468,9,1165,1717,646,607,1
-635,582,127,1211,-112,297,1039,1
1634,-2576,536,-146,1311,-947,-242,1
-84,-313,2144,1813,-806,468,839,1
-51,29,124,124,898,-18,-396,1
1504,679,-4,-359,1133,784,-844,1
-757,477,62,517,143,1896,1391,1
1108,-274,559,1803,1419,678,-71,1
418,242,326,46,218,1874,523,1
1018,-644,1523,-1365,869,1272,1021,1
955,866,-126,2282,-323,27,2366,1
1844,223,513,-1136,408,-1035,2459,1
23,-984,-159,-168,-1219,-514,451,1
-3,1196,114,907,1688,1446,409,1
1011,1077,2262,876,1308,272,282,1
171,635,348,778,272,1894,334,1
271,-1151,117,462,11,1156,815,1
752,1858,28,727,-43,1089,-495,1
122,1116,-1329,1319,39,-1971,1432,1
146,146,624,2627,876,2676,484,1
1336,1458,244,1273,565,939,912,1
51,1458,638,12,313,-472,534,1
848,576,-4,-1239,397,2074,205,1
2517,622,-1533,-932,838,-107,126,1
998,651,1565,2161,-495,-63,774,1
1372,837,1231,-45,-711,154,-2318,1
109,24,348,-781,3637,-291,9,1
806,632,2193,1267,-469,606,963,1
229,1256,964,1567,1559,728,-429,1
496,1493,729,-628,1999,-1136,-589,1
-605,1812,537,715,1847,1451,-192,1
1721,274,2569,1073,-1069,987,1449,1
2227,636,-88,-1296,94,34,2644,1
572,-79,1374,-552,-45,1158,96,1
-897,-1,369,262,1208,-804,976,1
47,2516,46,767,1469,52,727,1
1836,403,1132,2179,1174,-744,2354,1
-207,963,-539,246,714,589,1222,1
154,121,2062,48,5,-609,-523,1
-902,286,207,2006,-747,0,-111,1
82,-813,598,-2205,849,-18,597,1
1105,-178,416,-22,-462,-485,1884,1
1123,-1255,23,144,-1428,1161,-194,1
267,116,-144,-21,456,1642,-103,1
818,613,923,89,778,198,-1092,1
1479,582,839,1464,36,1319,-131,1
-844,157,-523,2357,-7,1286,877,1
1374,1588,-835,682,338,993,248,1
1424,1637,979,2728,1,-818,1956,1
219,1425,511,-1538,281,1028,605,1
195,-21,215,-577,-1816,494,716,1
-669,-111,405,712,1839,748,-1504,1
1773,103,-559,855,1138,13,365,1
278,1034,378,2141,-261,499,997,1
2475,-828,138,-395,1065,1778,1196,1
-633,2237,36,-408,528,2378,-287,1
813,161,-221,614,697,1417,14,1
181,858,122,-624,1517,36,-34,1
1037,189,2033,-412,902,1649,1478,1
498,282,-523,-311,837,19,259,1
-59,394,-784,-61,912,46,-283,1
1445,-2448,542,398,1015,1642,-1819,1
73,1466,1344,1821,-977,-77,166,1
517,1728,434,3066,1867,1544,477,1
-182,1972,1202,817,1362,36,-744,1
737,-375,-73,388,659,-935,-179,1
606,503,-25,196,1142,-247,-1606,1
1393,-365,61,1292,1172,-1188,73,1
802,-1069,-2,235,652,-145,-1003,1
-433,1345,1855,1234,688,163,-682,1
686,679,245,-16,1058,2139,1083,1
88,459,737,-1757,483,-103,553,1
722,-385,-348,58,566,-263,291,1
989,116,911,464,813,433,546,1
787,-1336,-22,44,1,522,874,1
728,767,784,85,855,-465,-623,1
736,-447,1789,2288,286,782,-154,1
917,-884,686,1529,1423,5,-1233,1
1164,-372,-418,876,19,538,1214,1
-1811,818,205,108,-3,83,13,1
436,42,-217,1203,61,-809,-846,1
1276,629,-322,2158,1028,-828,62,1
1372,756,316,147,-1088,-113,-1396,1
651,1182,907,-607,2016,974,614,1
1468,2315,954,-596,-1207,2,729,1
32,129,-1178,108,-233,434,-478,1
203,2205,1241,1221,-96,873,-416,1
1458,112,203,-537,-298,-1241,372,1
1674,51,103,-626,718,213,1384,1
313,98,-373,1104,422,-1083,768,1
-77,945,-881,-159,1503,1889,1936,1
-263,229,-18,-362,54,-162,1118,1
1014,-918,573,307,1284,149,958,1
195,-725,1,595,1554,1626,106,1
842,325,496,232,-386,1269,1626,1
441,602,-391,1359,439,55,538,1
729,-718,857,614,107,2651,86,1
104,-655,82,-757,-22,-3,154,1
359,446,-837,1898,419,1278,-128,1
-335,1544,818,-836,618,1758,-314,1
2038,192,-223,244,1476,1442,-608,1
1511,201,1414,-851,-566,919,-751,1
-487,-97,1447,-85,1518,2419,1973,1
1823,768,-16,-34,2085,1812,-1038,1
-122,136,1017,-1219,24,917,204,1
208,-982,847,297,913,-1073,32,1
-266,266,1763,-391,-889,-361,978,1
-26,1666,285,358,344,112,1985,1
-73,306,-1615,-205,489,674,1553,1
2,564,915,75,-736,917,1739,1
-133,1319,-1225,1893,114,624,-302,1
-25,-1527,-584,2187,1378,387,139,1
-422,-529,225,-1349,1324,-167,-948,1
1327,801,2,-41,1504,-133,1235,1
974,1189,472,-801,736,295,-208,1
-288,301,158,192,203,1558,-916,1
1225,577,921,1083,1105,1344,1306,1
533,53,295,1972,-73,-412,-1367,1
-121,141,841,126,-44,1194,-705,1
159,24,-14,2003,1181,-146,-1646,1
528,1382,82,478,-1817,72,-305,1
346,1863,1255,64,1684,-521,-295,1
827,2,-1002,303,-16,973,1366,1
-198,-2204,-965,199,49,817,-73,1
153,834,304,-1011,132,1203,2044,1
-44,1651,-228,34,1108,-113,808,1
-723,1126,72,818,-955,-36,502,1
-244,155,-38,66,661,27,857,1
1217,652,564,844,2209,298,434,1
-935,871,-686,833,-185,697,1097,1
-1181,422,-604,-769,-162,1448,-855,1
-413,119,-185,-841,-1618,536,1374,1
-26,465,-598,593,896,744,757,1
1833,-312,1002,-824,51,-1562,928,1
136,1285,-998,1029,776,3573,-323,1
103,-796,825,185,168,1828,-62,1
-593,-1907,861,952,-475,221,-462,1
822,1032,382,1303,684,1359,-534,1
-607,2281,1208,21,187,-95,-126,1
438,956,1101,-751,1013,1084,102,1
-33,-459,-743,-264,2823,1849,-602,1
1014,-138,-1095,-38,1444,1201,802,1
-403,-509,487,337,-1084,-852,-178,1
1438,833,-752,899,928,1107,1401,1
156,1022,1342,2258,67,608,-478,1
658,1394,-296,-338,353,534,522,1
-286,1818,391,2659,2884,185,-366,1
67,822,107,1324,-408,-638,-1745,1
1697,-961,-224,-273,76,935,634,1
-224,405,1075,-65,-252,-606,2008,1
588,802,832,421,-341,1042,-193,1
-126,-757,-701,-964,-108,121,866,1
494,297,222,-737,513,403,1433,1
273,-614,764,-269,-131,1307,948,1
1551,1518,947,-853,1765,1553,664,1
697,1163,62,646,163,163,855,1
1095,1912,-1347,915,1114,-1523,299,1
-232,1664,987,1905,2383,835,-1862,1
-622,139,1392,928,-1468,-817,21,1
58,655,2221,953,21,1753,632,1
-449,1291,-55,3334,-1739,1305,2318,1
147,2117,-322,-98,-205,146,-76,1
778,88,1238,212,139,151,1354,1
-32,2987,-471,-584,-1172,2193,-542,1
1117,1439,1,-1299,-366,-3,97,1
1864,41,-1443,-132,754,129,1352,1
-196,986,-257,-9,-297,422,-698,1
4,-156,2211,1192,-147,934,-254,1
-6,-178,1437,129,-53,-1285,1118,1
1818,-42,-1185,1127,538,1357,-158,1
-1454,-78,37,-294,-832,739,525,1
-496,-489,-248,-164,736,2204,91,1
1138,938,396,361,-631,115,-803,1
-1754,-1167,1166,-381,-277,681,-386,1
1081,156,705,-234,676,1106,-1399,1
562,-1034,-136,1126,-1,-497,-678,1
414,194,2121,1392,641,205,1118,1
1618,673,-365,489,-38,2563,377,1
-168,36,1432,-26,352,1847,534,1
959,2347,854,2062,328,-1891,891,1
-289,1079,2489,-319,-88,2113,-121,1
1856,828,1234,231,279,2143,1342,1
703,1294,98,3315,-219,726,142,1
997,-37,2259,-107,-239,119,-923,1
-587,1416,636,1882,-688,-965,287,1
282,-1054,76,-1112,29,1572,2143,1
633,1248,1154,-587,417,-338,372,1
78,1052,354,533,1092,-934,2132,1
1049,193,-6,105,273,-459,457,1
2873,127,118,72,-1773,19,558,1
344,131,457,-37,935,-899,-652,1
62,759,-79,1864,-676,3105,946,1
-352,1428,3,-126,-181,864,6,1
-193,-479,1813,1187,736,36,-921,1
-35,184,-1086,296,-724,961,1029,1
-68,233,2003,-35,1024,164,1181,1
-194,289,-19,294,114,1306,-22,1
-356,841,1519,928,14,-456,192,1
1069,504,-208,-258,-586,-135,1552,1
-271,619,-1048,-217,-364,237,445,1
1384,739,87,1224,387,1712,3065,1
1377,-79,429,257,776,248,1756,1
-1336,116,-72,1074,-611,-48,136,1
54,-935,916,1467,-469,536,-61,1
1774,176,527,713,-697,1256,233,1
283,-131,-1022,-56,1575,-174,646,1
-328,685,12,1054,1942,-983,538,1
-3,2779,1014,-114,-11,54,454,1
-518,79,1306,-423,54,991,-3,1
1453,332,596,-1532,516,137,1123,1
41,1219,1437,-664,1099,173,1114,1
606,948,1681,-753,912,376,609,1
-877,375,515,1527,2027,-68,236,1
-81,174,-722,911,75,39,-624,1
-778,563,1229,1039,381,-609,2073,1
1424,-1086,27,221,-891,34,781,1
913,-1497,506,-724,1558,-1055,668,1
136,35,1705,299,1537,-1078,-324,1
1153,652,-157,1004,1048,2178,-719,1
-684,-56,-303,753,-667,31,1846,1
86,-871,704,1367,1715,-6,-19,1
-14,15,2146,462,1052,568,136,1
848,-564,859,1349,1268,1819,1874,1
2331,-1647,1448,-124,397,-93,1582,1
991,-552,289,459,-288,496,49,1
1211,124,-1186,-2362,1732,2035,-365,1
93,-103,-242,-596,243,1164,813,1
226,-22,176,2252,1377,-1088,1967,1
773,1523,869,28,1087,159,1284,1
-277,2361,-1913,-423,711,643,91,1
1,1519,-52,198,218,695,1961,1
331,1074,1601,485,2629,2185,1611,1
654,2564,513,-1413,-151,2117,-1297,1
64,1057,-173,-789,28,-119,1468,1
-314,548,-74,115,624,-1517,1472,1
-781,-749,325,1409,2037,1873,227,1
-524,-31,974,816,-58,816,-1378,1
-392,75,-108,454,-25,143,1208,1
89,1418,1055,411,65,-1285,-543,1
823,171,-24,296,2148,356,1619,1
-1274,1226,7,-181,728,-15,172,1
1235,2422,685,1279,312,559,472,1
869,-93,334,7,753,1509,96,1
2075,85,145,-1405,-133,623,2357,1
-14,156,124,-1272,-415,1124,-1746,1
2421,98,504,165,228,1826,-32,1
337,607,-48,912,94,56,742,1
1038,72,-616,1965,3,381,-1557,1
175,-1046,132,972,1024,55,49,1
2436,696,804,344,1142,258,726,1
1321,-42,-755,-1106,-376,44,321,1
-638,464,-425,-342,73,152,954,1
-4,173,2755,1729,-36,2147,16,1
-333,794,1543,-93,1495,1187,-838,1
-176,1846,68,-531,-119,16,-636,1
-1559,1234,-876,1061,17,2178,1162,1
253,-748,1015,-596,807,933,-824,1
66,1578,1612,1654,-23,-102,1039,1
1929,2381,-2064,-1129,151,244,373,1
1053,1115,-1307,2249,45,1057,-143,1
-714,2001,-1212,39,14,59,1813,1
1701,318,938,832,296,-1164,-925,1
-612,1364,23,1014,-746,429,1237,1
2432,527,-329,-67,729,297,-457,1
1312,584,108,1542,806,196,48,1
2463,702,1296,39,-58,23,-213,1
268,-1709,-572,732,129,-64,978,1
25,497,1949,1712,255,882,758,1
-116,2195,-525,1368,26,1839,-184,1
1507,-897,-279,1018,246,499,-392,1
394,1432,-301,589,1016,61,388,1
735,202,-443,-176,-159,1686,3825,1
314,485,-75,-558,-1502,1895,-335,1
1324,-311,-17,-1164,928,1193,2323,1
1372,-112,164,1231,1289,-283,-2274,1
831,1852,-127,2446,159,11,1467,1
-507,-104,215,1006,768,-363,-496,1
602,-66,-866,2492,148,1727,-431,1
-2275,192,-1,1189,1606,688,1976,1
1136,14,454,-208,2,-632,465,1
-36,659,1036,504,-891,627,-1252,1
-43,186,1136,2259,772,456,1558,1
94,439,239,607,631,-64,498,1
2188,-194,1736,39,-65,-961,162,1
-109,-1159,1661,1224,1096,-11,158,1
1555,537,1511,595,217,476,2619,1
854,2571,-378,1154,1315,-726,388,1
-423,1473,-617,2458,8,14,406,1
-646,1159,1453,49,646,66,1152,1
679,37,-2092,726,-143,56,-632,1
805,134,-946,576,-2101,1679,-1098,1
-584,522,484,-2654,8,324,1665,1
562,-2118,1272,1237,706,361,571,1
-47,843,-24,33,323,9,-1,1
551,68,2648,879,712,1315,114,1
126,-338,1642,-526,1852,-113,162,1
237,978,-157,2667,909,-525,838,1
-1922,695,-2174,873,-302,1067,85,1
159,-83,63,291,1933,-985,-19,1
1702,1846,-325,-472,1018,1496,-511,1
663,1211,801,737,-1421,1633,494,1
956,397,-145,854,-413,1204,343,1
2671,493,434,538,-459,-664,-12,1
289,1389,479,64,-1156,979,233,1
1857,-955,368,2561,-805,1829,1283,1
111,638,1153,1388,357,1119,2513,1
1163,-236,1529,457,2385,-184,-404,1
1868,1569,-263,-113,1422,2512,454,1
423,1206,604,6,935,-204,546,1
1624,143,1371,1,-224,338,589,1
435,53,29,-1099,608,-182,303,1
-533,-319,1206,765,993,438,31,1
1267,-666,713,952,1721,1296,-72,1
-646,1213,1543,1203,1014,-22,-274,1
566,483,811,-1138,317,-669,393,1
1428,746,-48,426,1345,-1371,1341,1
538,1063,-524,1714,1226,84,2223,1
-11,1917,1476,1411,2757,342,111,1
-2272,-105,872,1179,-849,712,-275,1
-48,29,644,76,94,956,198,1
1623,448,-6,2588,2293,133,1068,1
58,1216,-768,9,1667,-586,781,1
1721,1066,-187,1503,-688,-888,634,1
-885,837,961,-1036,84,899,462,1
137,-12,939,404,-384,-455,471,1
71,1312,-43,988,3443,498,1376,1
1059,412,791,47,674,-494,133,1
1112,-912,621,-2,-683,304,354,1
-68,-115,212,332,-788,-52,1437,1
-1951,1585,144,487,54,-194,-383,1
889,663,643,-144,644,1138,1135,1
1212,145,334,1697,261,466,201,1
-179,-239,127,606,1453,921,494,1
-1628,594,94,-902,1682,-478,805,1
-225,678,-622,-555,1323,432,1618,1
-1796,551,-519,-288,167,563,608,1
-646,-94,7,-685,-258,1644,2838,1
1143,-792,228,803,-1124,1388,228,1
1437,1294,-194,3,2008,192,645,1
1321,-206,47,875,711,556,-23,1
-61,-412,1884,-18,1598,-63,-2581,1
-223,147,2522,156,254,1184,57,1
1294,-188,-33,574,1441,-555,527,1
-128,578,469,421,-1224,552,-4,1
-2369,1283,116,-708,-2071,543,1005,1
-553,112,1207,209,1852,722,247,1
-221,-543,-541,-1341,-22,426,161,1
1589,1647,-408,502,-86,176,742,1
1223,-2243,-13,338,2536,1039,795,1
1007,-373,2086,-51,692,-815,-6,1
1231,1593,-18,964,2134,986,-731,1
7,76,1866,318,1,1897,88,1
594,2098,-555,2371,328,419,-437,1
-1501,2124,-1655,-779,1198,1306,802,1
2056,784,-643,-57,-746,-1305,1876,1
1182,429,1574,-568,201,534,1046,1
-183,-351,-372,21,-826,-831,565,1
299,616,14,1,-223,1666,-1038,1
2155,895,2226,2078,43,262,1408,1
32,-442,-883,2632,1918,-1805,73,1
961,368,138,921,-306,-34,1931,1
-16,1009,859,-101,-361,1854,904,1
-458,124,84,964,736,824,-414,1
2524,-55,142,749,-906,708,-32,1
769,1345,1488,-962,1879,1277,2135,1
2029,-222,1473,604,831,972,1513,1
-67,35,-1384,88,-257,-1012,1008,1
-2062,272,8,615,-994,498,288,1
1464,1086,-199,416,-236,-443,3362,1
1241,-1073,1456,116,-393,-672,1701,1
141,-877,577,64,274,-316,373,1
1584,-134,943,-305,863,1815,-421,1
-67,-372,-1427,673,1895,-39,-184,1
1738,-428,381,806,-143,1569,-8,1
7,392,71,-24,478,41,909,1
784,615,252,-82,261,-515,68,1
-13,1805,729,1354,-1244,522,1272,1
-1242,929,224,808,121,1072,2804,1
-486,1787,-549,318,582,-42,-73,1
37,98,827,2213,-412,451,-37,1
-165,-568,-237,21,14,-445,-354,1
642,-136,1385,-1002,794,-51,1403,1
91,-1069,284,1702,-922,-57,188,1
165,-1986,1064,-1078,5,316,461,1
1368,-905,-258,-115,2408,347,603,1
6,1761,927,-193,124,1252,-915,1
913,-407,288,141,-38,1899,-438,1
-185,644,-1047,-3,-175,1935,2277,1
-107,141,1362,1364,-1115,-1343,794,1
244,-124,832,701,-303,-94,1514,1
33,3008,187,1212,-1372,2289,1752,1
9,89,714,342,2437,-1542,-473,1
-776,1054,576,78,783,1794,-199,1
-6,-945,1315,1452,1273,-278,1789,1
-4,-111,312,268,1378,364,293,1
-454,563,2217,1834,66,1116,2484,1
-82,31,-67,387,55,1533,467,1
-1787,-1409,-106,-687,14,978,-745,1
1295,522,1,14,446,-1458,1001,1
1152,888,921,-618,1196,938,566,1
-579,19,922,1102,-1044,1348,1,1
1111,1464,699,442,78,815,-169,1
47,-277,255,64,-1755,322,-984,1
564,-134,736,23,292,-79,458,1
529,56,872,21,2113,-598,1747,1
149,-172,662,699,39,1926,-1338,1
313,1705,81,-348,1465,651,2847,1
254,1114,1465,-1031,425,39,1389,1
2937,166,-1593,-4,1397,299,1255,1
1064,1747,138,61,-882,768,736,1
-1118,-268,468,-542,869,-689,-623,1
942,1355,-983,808,534,439,-882,1
-538,1243,249,688,-35,1286,-428,1
61,388,1208,525,377,176,786,1
372,758,988,43,-1066,1954,865,1
-618,1075,-205,1294,1629,831,772,1
108,1421,2507,1073,117,303,1459,1
179,-994,1603,1437,1214,-108,744,1
849,-744,-2284,666,1898,314,805,1
-721,141,-212,231,-1093,588,1604,1
1177,2593,-89,74,664,-514,-169,1
128,388,88,149,1156,-832,954,1
1025,-112,1616,2173,609,349,-58,1
251,794,1575,-2,52,1328,187,1
1517,1396,934,1849,-522,722,-7,1
324,379,-932,-1616,3082,-899,1118,1
-1362,851,3216,633,-2736,1341,1265,1
-168,-443,316,832,388,1538,306,1
-713,1033,-1003,1541,-322,1027,-641,1
726,2026,3048,1959,-912,2201,-1529,1
1327,619,1553,2491,-315,1689,273,1
1694,-316,248,-8,1334,43,1215,1
928,553,1318,584,1486,373,676,1
692,197,1812,2074,351,-218,-64,1
-392,-2788,1324,235,657,-592,56,1
-421,2339,831,-869,-1024,1349,1322,1
-696,-1106,-157,1241,-1177,1013,895,1
-892,-1294,-373,-1222,401,446,824,1
-613,2506,256,-2024,14,-1124,-204,1
1204,838,94,308,404,308,853,1
879,536,553,1668,-1512,78,-1082,1
1398,-103,-278,131,92,-616,1702,1
1264,1626,-61,-1121,837,-326,1425,1
18,662,557,123,771,-315,-243,1
788,-466,-1433,-762,-154,-459,1008,1
1238,1291,799,-1153,-351,1154,1496,1
-1503,-108,314,1673,132,31,-907,1
978,488,19,-433,176,-1131,1118,1
57,-131,-28,1899,162,29,601,1
527,447,2884,1259,887,-534,-119,1
36,908,138,-1877,924,341,1909,1
407,687,205,631,1935,11,-494,1
1919,-226,1157,29,114,1137,-797,1
1685,659,-1168,808,941,198,865,1
802,371,-211,1463,1903,-1385,1457,1
785,906,879,493,-369,589,-57,1
-46,46,1743,-524,18,-476,1672,1
202,1778,82,306,-23,1166,1521,1
-947,-104,46,-162,1192,1692,371,1
-1176,1131,-161,-438,1068,1862,-297,1
1082,-984,-652,203,1906,316,21,1
555,-3387,173,226,1913,1431,308,1
1078,-574,2453,-558,895,-1235,-15,1
1711,1419,-1174,306,754,-1512,-214,1
-545,1139,2,1532,21,1017,-628,1
745,-165,566,547,884,198,143,1
833,434,1064,877,76,855,891,1
552,538,-1365,804,2082,-794,226,1
559,-245,-1519,853,-1157,1447,1969,1
-1462,394,-1041,466,982,1405,-366,1
-147,754,944,1075,-42,354,-704,1
285,-599,1475,1078,1578,-483,134,1
28,1343,2322,202,1064,1406,-553,1
97,657,785,2228,-66,26,-375,1
534,1246,2252,-11,1561,-694,15,1
-342,-325,1712,808,1003,1463,396,1
2004,1495,65,611,-98,1206,916,1
-181,1819,2764,-1513,78,-185,104,1
2414,1343,1474,592,1804,-756,795,1
1654,-477,615,-586,-421,317,-997,1
-635,478,3,-343,1822,633,1275,1
605,-807,-238,-188,749,686,1821,1
-457,751,-1343,305,-902,-1372,-125,1
625,-136,1622,979,52,1182,2484,1
3281,549,-524,2344,1422,3678,1812,1
-586,-704,1938,-1397,1167,-59,314,1
-937,-468,-548,-35,-123,-1199,529,1
1295,668,1232,1152,511,2021,-574,1
1195,-147,608,-147,326,818,-1435,1
1519,986,1051,-93,26,1228,71,1
3422,1729,731,283,339,-32,-1438,1
543,2529,-9,-17,1552,589,518,1
-631,-453,1487,-1283,1412,49,465,1
1151,1063,253,2608,-98,2014,1906,1
2154,-636,1336,788,844,229,71,1
1811,-36,153,443,-7,74,1187,1
-205,3058,-142,849,147,159,9,1
2318,1393,-176,2029,415,-662,-57,1
-28,-1665,229,262,3195,-159,1923,1
-77,664,-653,581,1139,-372,1228,1
493,-351,768,-529,-27,1002,734,1
71,66,184,461,1232,187,2702,1
1012,-242,-509,-1094,563,1817,952,1
148,674,1737,11,57,-381,-12,1
-42,369,1672,259,1529,863,417,1
995,-678,2044,589,-423,1698,493,1
-927,-1093,741,3053,599,116,1436,1
1002,-1147,29,95,1175,2408,1303,1
633,695,97,-17,2278,-236,477,1
902,1506,478,1737,-1898,1016,71,1
1577,278,-122,788,1206,-1794,1324,1
1526,299,-666,654,-626,136,807,1
579,935,607,-278,693,291,1511,1
2404,-1137,1365,539,-484,708,1342,1
1469,502,158,-477,904,1795,82,1
371,-548,2039,873,-1399,1775,66,1
-1016,-321,-101,-991,-267,359,1591,1
-523,1608,98,-1146,997,1095,-668,1
962,21,-194,-1527,142,-327,1014,1
2282,936,1884,687,172,-774,2386,1
966,-273,-88,-37,-486,-1133,-758,1
82,321,-379,-347,-848,-1606,-684,1
578,-446,1994,131,-1643,948,1581,1
164,-67,-2326,43,771,38,-1011,1
-353,1513,-311,-603,779,-376,58,1
27,131,184,-363,-1487,1141,2131,1
1148,277,1194,4,428,179,-44,1
246,177,787,1198,534,591,2235,1
472,2456,1272,-1022,557,-137,-1087,1
1199,-237,-348,-284,2132,178,246,1
-654,-214,-785,-1474,111,-661,888,1
1366,-1258,-303,-2072,115,183,531,1
2245,488,-277,1851,1018,402,852,1
-72,946,2565,906,-231,-91,-987,1
-178,141,908,-129,936,74,2431,1
-375,-377,1085,-1165,982,178,135,1
2349,165,1846,-699,1752,1165,424,1
9,1457,74,-517,-59,-1085,583,1
104,239,666,-324,794,2123,-1971,1
-824,1078,-187,-128,198,101,173,1
817,-514,-1305,-564,262,-202,-8,1
407,1168,1004,2692,883,916,2743,1
1078,1015,1055,147,26,749,989,1
1616,-7,-989,-653,-406,-753,1164,1
1155,91,1602,-75,2444,626,-404,1
2208,348,-728,2046,-671,134,-1089,1
-254,2106,-838,1124,601,255,91,1
425,116,84,1171,-406,973,839,1
1762,136,2588,-13,1152,-29,-8,1
3082,482,1591,-203,3133,502,609,1
944,-174,-935,-308,2107,1178,321,1
829,-111,2563,149,-1198,596,-7,1
-18,1036,1547,252,-423,6,85,1
1776,2223,1261,78,9,598,-277,1
343,1136,506,47,3047,-1105,126,1
58,2458,-92,1894,-1363,-451,1989,1
-31,-115,-708,-1692,-1307,1108,1537,1
963,-1694,2361,942,981,58,-385,1
-65,578,-265,-49,928,1675,1471,1
-55,209,-252,-499,258,1523,-191,1
28,899,-1223,708,473,2138,361,1
1567,2733,-377,-199,-778,-698,218,1
-6,-24,1617,1803,1235,686,-877,1
1183,2733,267,1258,1179,74,686,1
-383,-707,515,2204,-294,-281,2597,1
463,628,-248,279,1281,456,1734,1
-407,1741,2599,406,-76,56,86,1
1066,844,1289,1974,-178,-14,378,1
646,216,-444,1732,27,359,-11,1
-1137,-1067,-658,-987,-1028,54,812,1
285,54,-1207,309,-772,1218,1536,1
146,-475,-991,1664,1502,1144,583,1
1647,-268,497,1648,-512,-15,1523,1
226,2828,767,22,-766,-167,-635,1
1641,916,406,61,55,1071,-51,1
424,1293,2152,1781,379,624,-27,1
-519,-593,1112,1296,-241,88,786,1
1203,2293,282,-126,839,858,739,1
429,1132,219,1408,433,49,1587,1
702,1818,-1499,334,1184,302,-398,1
3,-392,-206,-1503,-582,-74,-318,1
285,-1149,1548,-227,365,1512,-336,1
-1241,1537,1298,222,662,1008,1617,1
-402,-586,-11,1038,-524,293,-1715,1
3028,-141,-93,-432,1299,739,2368,1
692,1186,-1047,-1005,-1378,138,636,1
358,2347,593,-16,-443,201,-625,1
782,713,585,-568,-233,-405,-571,1
-151,3012,1203,-509,2102,211,-607,1
-132,953,237,-805,1811,994,323,1
88,1402,-1224,1066,166,2325,65,1
-1043,939,-904,1915,1704,16,2152,1
417,1787,212,1128,-12,776,1931,1
167,895,172,1679,518,78,278,1
309,1178,-748,-583,549,1057,1346,1
409,1077,-187,-264,2187,1631,1902,1
767,512,87,-303,72,1301,-1268,1
57,1145,628,-937,339,-348,-1909,1
881,782,2239,522,173,519,794,1
1546,42,569,-837,955,-394,467,1
538,1513,91,993,379,2165,1288,1
308,1234,297,844,2144,1061,-424,1
-588,293,174,878,1085,406,1,1
555,159,-493,94,-77,419,1526,1
1158,437,-387,406,36,-539,865,1
165,1106,419,1126,999,-332,305,1
196,724,1037,-733,1346,-42,393,1
297,1036,-272,417,97,-62,575,1
562,1121,897,393,1266,-1155,308,1
-474,986,636,-267,708,-719,1566,1
-687,2832,438,-1375,-726,-55,1259,1
-1778,1108,861,191,1456,485,-13,1
106,-136,715,1242,-641,1058,-2,1
286,1932,1162,-812,189,1592,-131,1
1829,446,-1343,949,2923,-819,-83,1
87,1599,376,1899,512,97,1618,1
528,182,667,1925,609,-519,3065,1
902,36,1237,1688,766,517,535,1
615,-479,204,2136,-678,614,1662,1
-582,108,-953,728,916,926,-386,1
2236,442,-625,914,-174,2347,558,1
904,-54,-456,-573,-403,794,2327,1
877,887,-1214,-75,-1219,1288,1833,1
194,-1418,909,1122,3564,121,2467,1
-271,-161,221,2545,-812,1315,-282,1
647,1459,581,921,22,-1557,-656,1
1051,961,1714,1032,1236,3361,657,1
58,851,1052,874,-546,423,989,1
1654,129,-156,1286,341,38,-57,1
1565,-48,347,-78,1887,-116,1242,1
111,952,-1913,81,1041,78,119,1
876,82,-841,1179,-288,737,117,1
