@relation segment

@attribute Region-centroid-row numeric
@attribute Region-pixel-count numeric
@attribute Vegde-sd numeric
@attribute Hedge-mean numeric
@attribute Rawred-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
30,9,0.854184,1.666667,6.111111,-6.777778,-2.05997,5
33,9,1.577621,4.333334,6.444445,-6.222222,-2.056119,5
152,9,0.981307,0.833333,0.333333,-1.333333,-2.094395,5
105,9,2.313408,0.944445,12.666667,-6.222222,-2.161571,5
154,9,2.740737,1.277778,4.333334,-6.444445,-2.087985,5
94,9,0.077778,0.833333,16.88889,-13.333333,-2.100966,5
145,9,0.611616,0.222222,0.333333,-1.333333,-1.920944,5
155,9,0.611111,10.777778,5.333334,-5.222222,-2.115567,5
131,9,0.182574,0.277778,0.888889,-4.333334,-1.871048,5
86,9,1.06284,3.055555,4.666667,-6.444445,-2.054475,5
152,9,1.707408,1.222222,1,-2.555556,-1.933239,5
62,9,0.298142,0.444444,4.111111,-8,-2.048717,5
41,9,0.809664,0.222222,0.555556,-1.111111,-1.84512,5
40,9,2.072751,0.055556,1.222222,-0.777778,-1.570796,5
135,9,2.462965,0.833334,20.222221,-13,-2.211986,5
152,9,0.02963,0.833333,2.666667,-3.777778,-1.997796,5
36,9,0,0,0,0,0,5
115,9,3.662964,0.444444,10.666667,-10.222222,-2.151625,5
86,9,0.018519,0.277778,7.777778,-12.666667,-2.120153,5
144,9,0,0,0,0,0,5
35,9,0.344265,0.388889,10.333334,-7.777778,-2.153332,5
109,9,0.983192,0.388889,18.444445,-10.555555,-2.082762,5
137,9,0.074074,0.277778,0.111111,-2.777778,-2.056155,5
133,9,0.172133,0.222222,1,-4.333334,-1.822563,5
136,9,0.02963,0.222222,1,-5,-2.071242,5
141,9,0.172133,0.111111,0,-0.222222,-2.094395,5
154,9,0,0,0,0,0,5
12,9,0.272165,2.333333,3.888889,-8.111111,-2.057978,5
89,9,1.746955,0.944444,2.888889,-7.111111,-2.065342,5
154,9,18.162964,1.722222,2.555556,-4.888889,-2.095813,5
133,9,1.007407,0.5,3.666667,-5.777778,-2.048,5
145,9,0.611616,0.222222,0.333333,-1.333333,-1.920944,5
116,9,0.344265,2.055555,25.666666,-9.444445,-2.177507,5
115,9,0.534027,0.388889,19.444445,-8.888889,-2.14867,5
153,9,0,0,0,0,0,5
61,9,0.403687,0.5,4.666667,-8.222222,-2.048717,5
134,9,0.088889,0.611111,1.111111,-4.888889,-2.133095,5
134,9,0.182574,0.333333,0,-3.111111,-2.094395,5
135,9,0.062963,0.277778,1.666667,-5.666666,-1.958546,5
141,9,0,0,0,0,0,5
152,9,0.02963,2.055556,1,-1.777778,-2.007351,5
68,9,3.786917,0.166667,2.111111,-1.222222,-1.861154,5
142,9,0.827759,2,0.888889,-2.777778,-2.094395,5
144,9,0.516398,0.333333,0.111111,-1,-2.094395,5
134,9,0.118518,0.722222,1,-4.333334,-2.013143,5
140,9,0.018519,0.222222,0,-0.777778,-2.094395,5
116,9,0.389682,0.777777,19.333334,-11.888889,-2.104978,5
90,9,2.208569,2.222222,12.888889,-10.888889,-2.12273,5
134,9,0.172133,0.222222,1,-3.555556,-1.997796,5
105,9,4.923489,1.5,19.11111,-9.777778,-2.125548,5
82,9,1.148267,2.5,11.888889,-9.333333,-2.102722,5
34,9,1.730981,0.444445,10.777778,-8.666667,-2.162383,5
153,9,8.044466,1.111111,5.333334,-6.333334,-2.14389,5
61,9,0.278887,0.722222,4.444445,-8.333333,-2.068204,5
141,9,0.118518,0.222222,0.333333,-2.111111,-1.921217,5
145,9,0.490654,1.777778,2.333334,-3.888889,-2.036506,5
140,9,0.421636,0.666667,2.666667,-3.666667,-1.853161,5
84,9,0.298143,0.388889,13,-10.666667,-2.143897,5
142,9,0,0,0,0,0,5
148,9,0,0,0,0,0,5
90,9,0.620633,0.388889,5.111111,-8.555555,-1.989546,5
89,9,0.196296,1.055556,16.444445,-14,-2.188149,5
94,9,39.262947,0.555556,10.666667,-11.111111,-2.142756,5
141,9,1.807408,0.777778,6,-8.555555,-2.191662,5
130,9,0,0,0,0,0,5
129,9,0,0,0,0,0,5
112,9,1.769076,0.5,19.444445,-13.111111,-2.085248,5
90,9,2.562966,0.722222,2.777778,-7.444445,-2.073429,5
94,9,0.311111,0.222222,0.222222,-3.222222,-2.071242,5
143,9,0.172133,0.444444,0.222222,-2,-1.986938,5
140,9,0.490653,0.444444,0.777778,-1.777778,-1.838877,5
141,9,0.172133,0.166667,0,-2.333333,-2.094395,5
58,9,0.421637,0.444445,5.555555,-9,-2.068564,5
84,9,0.490653,0.499999,18.666668,-10.444445,-2.184862,5
12,9,1.481991,4.5,8.444445,-9.666667,-2.064482,5
93,9,13.496301,1.055556,9.888889,-11.888889,-2.137493,5
93,9,0.389682,0.222222,13.222222,-13.444445,-2.110457,5
113,9,0.501849,0.555556,18.11111,-8.444445,-2.163633,5
133,9,0.136083,0.055556,0,-1.111111,-2.094395,5
154,9,0.02963,0.388889,0,-0.777778,-2.094395,5
144,9,0.712325,0.388889,0.333333,-1.777778,-1.986938,5
13,9,1.857916,0.277778,6.111111,-10.222222,-2.074133,5
155,9,10.551853,5.388889,6.666666,-6.222222,-2.079296,5
89,9,5.116423,0.166667,2.888889,-1.333333,-1.890484,5
94,9,0.285185,0.444445,16,-13,-2.084893,5
86,9,0.02963,0.333333,7.555555,-12,-2.128362,5
152,9,1.707408,1.222222,1,-2.555556,-1.933239,5
135,9,0.107407,0.611111,24,-14.222222,-2.227801,5
113,9,0.623608,1.222222,24.333334,-7.666666,-2.236251,5
110,9,0.24074,2.111111,23,-14.555555,-2.182018,5
137,9,0.544331,0.611111,0.333333,-1.888889,-2.007606,5
134,9,0.340741,1.055556,1,-5.333334,-2.071242,5
63,9,0.327731,0.444445,4,-7.222222,-2.04457,5
155,9,21.796297,7.722223,5.888889,-6.111111,-2.147622,5
110,9,0.062963,0.222222,6.111111,-9.333333,-2.120265,5
95,9,3.544427,0.222222,2.111111,-1.111111,-1.628908,5
41,9,0.809664,0.222222,0.555556,-1.111111,-1.84512,5
131,9,0.062963,1.777778,0.777778,-2.222222,-2.051344,5
110,9,0.691214,0.444444,27.222221,-9.888889,-2.187242,5
85,9,1.241266,0.222222,14.555555,-10.777778,-2.160912,5
149,9,0,0,0,0,0,5
95,9,1.123816,1.333333,6.777778,-6.888889,-1.749258,5
137,9,0.544331,0.611111,0.333333,-1.888889,-2.007606,5
83,9,0.418518,5.833334,6,-9.666667,-2.150257,5
139,9,0.507408,0.722222,1.888889,-6.222222,-2.127586,5
141,9,0.182574,0.333333,0,-0.555556,-2.094395,5
144,9,0,0,0,0,0,5
133,9,0.02963,0.111111,0,-1.777778,-2.094395,5
134,9,2.044446,1.111112,20.333334,-13.111111,-2.21646,5
149,9,0,0,0,0,0,5
92,9,7.379901,0.777778,7.111111,-8.222222,-2.096705,5
140,9,4.204495,0.666667,2.666667,-0.666667,-2.094395,5
62,9,0.250924,0.444444,5,-8.555555,-2.066953,5
130,9,0.018519,2.611111,1,-2.222222,-2.094395,5
154,9,125.8667,0.944444,5.888889,-7.111111,-2.066916,5
88,9,0.471405,0.333333,5.111111,-8,-2.035769,5
144,9,0,0,0,0,0,5
108,9,5.102286,1.722222,20,-9.111111,-2.154391,5
136,9,1.555557,0.833333,3.666667,-5.888889,-2.175296,5
90,9,1.455513,0.666667,7.555555,-7.444445,-2.067026,5
116,9,2.812669,0.777778,17.88889,-10.555555,-2.144778,5
138,9,0.172133,0.222222,0.444444,-3.666667,-1.949167,5
12,9,0.272165,2.333333,3.888889,-8.111111,-2.057978,5
114,9,1.307407,0.611111,11.444445,-12.222222,-2.141659,5
135,9,0.477778,0.333333,4,-6,-2.125516,5
144,9,0,0,0,0,0,5
34,9,3.05808,0.444445,9.777778,-9.555555,-2.162872,5
104,9,0.547722,2.833333,16.333334,-8.666667,-2.150638,5
107,9,0.699206,0.833333,23.444445,-9,-2.201495,5
129,9,0.544331,3.444445,2.444444,-1.222222,-1.101394,5
152,9,0,0,0,0,0,5
154,9,0.327731,0.777778,1,-3.222222,-1.988202,5
135,9,0.136083,0.111111,0.777778,-3.777778,-1.822214,5
114,9,1.162692,1.166666,24.444445,-12.777778,-2.207158,5
110,9,0.691214,0.444444,27.222221,-9.888889,-2.187242,5
89,9,0.477778,0.944445,0.777778,-3.777778,-2.042259,5
134,9,0.088889,0.611111,1.111111,-4.888889,-2.133095,5
143,9,0,0,0,0,0,5
89,9,0.172133,3.611111,10.222222,-11.666667,-2.107311,5
134,9,0.02963,0.055556,0,-1.555556,-2.094395,5
111,9,0.349603,1,12.222222,-11.333333,-2.100671,5
36,9,0.272166,0.388889,5,-8.444445,-2.107303,5
136,9,0.522222,1.166667,0.666667,-4.666666,-2.130339,5
91,9,0.894427,0.5,11,-9.333333,-2.128465,5
61,9,0.471405,0.722222,5.888889,-8,-2.121837,5
147,9,0.544331,0.444445,0.222222,-0.222222,-2.094395,5
90,9,2.562963,3.611111,15.666667,-13.111111,-2.101515,5
153,9,5.539421,0.055556,3,-0.444444,-2.221716,5
131,9,0.177778,0.722222,0.333333,-1.777778,-2.056155,5
152,9,0.02963,2.055556,1,-1.777778,-2.007351,5
94,9,0.311111,0.222222,0.222222,-3.222222,-2.071242,5
154,9,1.585185,0.166667,0.444444,-1.555556,-1.919639,5
138,9,0.518518,0.722222,1.777778,-5.666666,-2.071242,5
113,9,1.223232,0.722222,16.88889,-10.888889,-2.125693,5
135,9,1.262962,0.555555,0.777778,-3.888889,-2.110974,5
142,9,0.278887,0.111111,0,-0.333333,-2.094395,5
116,9,0.433334,0.166667,13.555555,-9.222222,-2.121175,5
145,9,0,0,0,0,0,5
95,9,1.123816,1.333333,6.777778,-6.888889,-1.749258,5
153,9,0.062963,0.111111,0,-1.111111,-2.094395,5
130,9,0.962963,1.277778,1.111111,-2.555556,-1.959823,5
57,9,2.353877,9.277778,11.333333,-4.444445,-2.370613,5
94,9,3.174073,1.055556,15.777778,-13.111111,-2.084255,5
135,9,0.151852,0.444444,1.333333,-4.888889,-1.972186,5
80,9,0.58373,2.777778,11.888889,-10.222222,-2.142269,5
150,9,0,0,0,0,0,5
86,9,0.389682,0.277778,15.888889,-10.666667,-2.178281,5
141,9,0,0,0,0,0,5
135,9,0.02963,0.166667,0,-0.444444,-2.094395,5
79,9,2.453267,4.777778,10.555555,-8.222222,-2.175843,5
154,9,1.083547,0.222222,0.444444,-1.222222,-1.861154,5
64,9,0.136083,0.277778,3.666667,-7.777778,-2.015428,5
62,9,0.298142,0.444444,4.111111,-8,-2.048717,5
89,9,1.306678,6.166666,13,-10.666667,-2.129746,5
96,9,0.459468,0.666666,15.222222,-13.444445,-2.086083,5
65,9,0.272166,1,6.111111,-7.777778,-2.121878,5
89,9,1.586984,2.333333,14.444445,-10.444445,-2.102295,5
148,9,0,0,0,0,0,5
91,9,0.278887,0.555555,4.555555,-7,-1.93491,5
194,9,1.025599,3.222223,40.22222,-16.555555,-2.046998,6
193,9,1.115547,1.833333,54.77778,-24.444445,-2.084935,6
193,9,0.516399,4.833334,40.88889,-17.333334,-2.000118,6
176,9,0.688531,2.666667,46,-22,-1.95141,6
195,9,1.206464,4.055555,54.666668,-24.444445,-2.037116,6
192,9,2.008316,2.555555,42.333336,-19.555555,-2.020234,6
163,9,12.151846,14,35.444447,-10.333333,-2.384441,6
194,9,1.932183,2.444444,44.22222,-19.333334,-2.064277,6
182,9,1.857917,3,49.555557,-22.555555,-1.989221,6
196,9,0.869228,2.222222,55,-22.444445,-2.048736,6
186,9,2.666666,2.333333,31.11111,-13.888889,-2.036642,6
194,9,2.33492,4.611112,53.444443,-24,-2.060549,6
185,9,0.632455,1.222222,52.22222,-22.11111,-2.073869,6
196,9,1.420746,4.444445,44.333332,-19.222221,-2.054753,6
185,9,1.806368,3.111111,44,-19.777779,-2.006186,6
163,9,2.285186,18.166666,34.555557,-7.666666,-2.51749,6
189,9,1.088662,3.166667,45.11111,-20,-1.973221,6
193,9,0.750308,3.388888,37.88889,-15.444445,-1.992997,6
201,9,5.495115,5.555555,35.77778,-12.555555,-2.175826,6
191,9,2.999382,2.888887,54.444443,-25.444445,-2.05611,6
188,9,1.356739,1.111111,53.555557,-23.333334,-2.047211,6
195,9,0.65828,2,41.11111,-16,-2.101377,6
192,9,2.180723,4.944445,51.77778,-22.666666,-2.034048,6
191,9,1.973905,3.777778,55.333332,-25.222221,-2.065948,6
189,9,2.237722,3.777777,51.333332,-20.88889,-2.101326,6
184,9,0.843274,2.777777,45.88889,-21.11111,-1.96448,6
173,9,1.646544,3.611111,48.555557,-23.222221,-2.04172,6
203,9,0.64693,6.055556,48.666668,-20.222221,-2.046535,6
185,9,1.769077,3.111111,43.88889,-19.444445,-1.937924,6
180,9,1.481991,3.111111,44.11111,-18,-1.996042,6
190,9,1.822697,2.611111,47.333332,-21.11111,-2.052546,6
187,9,1.003697,3.055555,44.11111,-20.88889,-1.947472,6
184,9,0.910841,3.611111,41.77778,-17.333334,-1.930196,6
202,9,1.878731,1.888889,55,-23.222221,-2.043538,6
186,9,1.572919,2,45.11111,-21.555555,-1.940813,6
198,9,1.854924,5.111111,45.555557,-19.333334,-2.072616,6
200,9,2.703221,2.5,50.666668,-22.666666,-2.015374,6
189,9,1.751853,2.666667,30.11111,-14,-2.044277,6
196,9,0.869228,2.222222,55,-22.444445,-2.048736,6
176,9,1.857917,5.111111,53.333332,-25.222221,-2.030648,6
181,9,0.862812,1.833333,49,-21.333334,-2.053189,6
200,9,0.779364,4.333333,50.444443,-22.11111,-2.021172,6
159,9,5.05185,15.72222,30.444445,-11.666667,-2.549349,6
189,9,1.323576,2.444445,45.77778,-20.666666,-2.008931,6
163,9,0.785186,18.888887,33.77778,-8.222222,-2.395213,6
160,9,8.888896,2.166668,37.11111,-19.11111,-2.113792,6
191,9,0.620633,2.333333,44,-18.333334,-2.040515,6
176,9,1.148269,5.055555,46.333332,-22.444445,-2.051636,6
194,9,1.496909,6.444445,51.77778,-20.11111,-2.112941,6
203,9,2.85709,5.444445,47.666668,-22,-2.040013,6
204,9,1.763834,3.222222,49.77778,-21.666666,-2.03737,6
200,9,2.621847,2.5,40.666668,-17.555555,-2.016646,6
195,9,3.284081,2.388889,39.666668,-15.222222,-2.118572,6
163,9,13.496301,18.666666,34,-8.666667,-2.425324,6
190,9,0.998145,1.611111,44.77778,-19.444445,-1.987599,6
186,9,2.319004,2.777777,49.11111,-21.222221,-2.028618,6
201,9,5.495115,5.555555,35.77778,-12.555555,-2.175826,6
182,9,1.293861,2.500002,41.666668,-18,-1.910677,6
209,9,0.712326,4.555556,43,-18.666666,-2.06698,6
188,9,1.563472,2.277777,44.666668,-21.11111,-1.984565,6
185,9,1.806368,3.111111,44,-19.777779,-2.006186,6
200,9,4.324349,6.055555,52.22222,-23.11111,-2.02885,6
181,9,1.242757,3.000001,43,-18.333334,-1.949088,6
175,9,1.323576,3.444445,50.666668,-23.333334,-2.063776,6
190,9,0.82776,1.388889,47.333332,-21.222221,-1.985899,6
202,9,1.708367,1.499999,53.666668,-22.777779,-2.060614,6
180,9,1.481991,3.111111,44.11111,-18,-1.996042,6
182,9,3.855555,3.611111,31.444445,-13.444445,-2.001125,6
180,9,1.185186,9.166667,27.444445,-9.111111,-2.217095,6
161,9,0.507408,9.222222,38,-13.222222,-2.238293,6
204,9,1.282358,2.166667,50.88889,-22.777779,-2.037372,6
200,9,2.409857,4.833333,47.88889,-22.444445,-2.065663,6
186,9,2.711429,2.055555,44.11111,-20.777779,-1.968511,6
193,9,1.652159,2.222222,53.666668,-22.222221,-2.109375,6
188,9,2.740741,3.111112,29.666666,-13,-2.04072,6
177,9,10.696298,8.333332,29,-11.666667,-2.10084,6
181,9,3.151133,4.166667,52.333332,-25.222221,-2.020865,6
162,9,7.155551,13.388888,36.444443,-10.222222,-2.327482,6
161,9,5.540735,11.777776,36.555557,-11.555555,-2.38829,6
176,9,1.470702,1.5,45.22222,-20.222221,-1.965703,6
208,9,4.841564,6.333334,48.22222,-21.88889,-2.094585,6
190,9,0.998145,1.611111,44.77778,-19.444445,-1.987599,6
185,9,1.229272,2.5,45.444443,-19,-2.007175,6
191,9,1.306679,1.444445,54.77778,-24.333334,-2.041277,6
186,9,2.043961,1.777777,43.77778,-20.333334,-1.973056,6
191,9,2.303781,5.722222,43.88889,-18.333334,-1.964901,6
189,9,3.885185,11.722221,23.444445,-10.666667,-2.101002,6
187,9,2.048487,6.222222,49.88889,-21.777779,-2.04388,6
196,9,2.360949,3.555556,42.11111,-17.88889,-2.039491,6
189,9,2.237722,3.777777,51.333332,-20.88889,-2.101326,6
180,9,2.984528,3.333333,54.88889,-24.88889,-2.044179,6
201,9,1.678846,5.222221,47.11111,-20.777779,-2.075226,6
188,9,1.496296,5.111111,26.88889,-10.222222,-2.083566,6
200,9,2.133507,3.777779,54.11111,-25.444445,-2.026586,6
191,9,5.40741,7.777778,23.555555,-8.555555,-1.858264,6
184,9,3.277779,7.944443,27.777779,-10.555555,-2.183125,6
184,9,2.118519,10.611111,28.777779,-10.111111,-2.215464,6
195,9,2.957101,3.944445,51.333332,-21.666666,-2.015595,6
171,9,1.005539,2.777777,41,-19.11111,-2.010723,6
195,9,2.094082,2.999999,42.77778,-17.333334,-2.081095,6
163,9,0.877778,17.666666,35,-8,-2.392741,6
162,9,1.144444,11.666667,36.77778,-12,-2.391681,6
161,9,1.807405,10.499999,36,-12.444445,-2.316506,6
180,9,1.585185,7.333333,28.666666,-10.666667,-2.021032,6
210,9,1.669998,4.444444,45.444443,-21.555555,-2.020895,6
161,9,0.729634,11.5,35.333336,-12.333333,-2.198939,6
195,9,2.238553,3.500001,42.77778,-17.555555,-2.038956,6
172,9,0.894427,9.166667,38,-13.666667,-2.126558,6
187,9,1.600925,2.333334,49,-22.333334,-2.009615,6
176,9,1.06284,3.444444,47.11111,-22.333334,-2.052258,6
210,9,1.669998,4.444444,45.444443,-21.555555,-2.020895,6
188,9,1.218519,6.611112,27.333334,-12.222222,-2.03822,6
174,9,2.68052,3.166667,49.444443,-23.88889,-2.037351,6
189,9,0.983193,2.111111,51.77778,-23.555555,-2.048058,6
184,9,0.32963,9.388888,28.444445,-9.555555,-2.16033,6
182,9,1.099999,2.277777,31.555555,-14.222222,-1.943038,6
197,9,1.515353,2.611111,44.22222,-19.777779,-2.022274,6
194,9,1.14342,2.277778,44.444443,-19.88889,-2.021838,6
190,9,1.451853,2.5,28,-14.333333,-2.008381,6
182,9,5.455552,8.666666,27.222221,-9.333333,-2.217735,6
191,9,0.760117,2.944444,44.666668,-18.222221,-1.998993,6
189,9,0.311111,2.611111,29,-12.333333,-2.064273,6
186,9,3.028874,9.444444,46.555557,-20,-2.014102,6
192,9,1.781593,7.444444,47.333332,-16.333334,-2.164195,6
184,9,1.520233,5.833333,43.88889,-18.11111,-1.986776,6
191,9,3.031317,2.833331,55.11111,-26,-2.062286,6
201,9,1.734188,2.500001,54.88889,-24.222221,-2.034119,6
197,9,2.01568,5.277778,48.88889,-21.555555,-2.033505,6
161,9,3.040736,8.999999,36,-12.444445,-2.282295,6
197,9,2.993821,4.944445,44.666668,-18.666666,-2.071221,6
197,9,2.993821,4.944445,44.666668,-18.666666,-2.071221,6
192,9,2.084333,6.166667,52.555557,-24.666666,-2.038177,6
190,9,2.13611,3.000001,42.444443,-18.444445,-2.025942,6
194,9,1.925463,5.111111,37,-14.111111,-2.045201,6
185,9,2.257497,2.222221,49.88889,-21.777779,-2.051056,6
176,9,3.275612,2.388889,50.444443,-24.11111,-2.021784,6
176,9,1.857917,5.111111,53.333332,-25.222221,-2.030648,6
196,9,1.260512,7.388889,56,-24.222221,-2.070441,6
176,9,0.918938,1.000001,46,-20.333334,-1.98088,6
185,9,0.250924,2,48.555557,-22,-2.008008,6
160,9,8.240739,13.166667,34.11111,-12.333333,-2.335837,6
201,9,2.018434,4.333332,52.555557,-23.666666,-2.042514,6
190,9,1.809441,2.888889,46.88889,-20.333334,-2.03483,6
197,9,1.451691,1.277779,56.22222,-22.666666,-2.06802,6
186,9,1.659987,5.5,44.666668,-20.666666,-1.974394,6
198,9,6.433995,5.666666,51.88889,-22.666666,-2.035874,6
187,9,1.849924,3.444444,52.555557,-23.333334,-2.013524,6
184,9,2.118519,10.611111,28.777779,-10.111111,-2.215464,6
173,9,1.834847,2.388888,49.88889,-23.666666,-2.048199,6
207,9,1.306679,3.111112,46,-20,-2.063353,6
181,9,1.730983,2.555556,53.666668,-24.222221,-2.044563,6
191,9,2.948949,5.222223,52.333332,-25.11111,-2.047053,6
186,9,2.115201,5.5,48.22222,-21.666666,-1.988249,6
188,9,1.260511,1.944443,45.11111,-19.88889,-1.99344,6
197,9,1.854924,4.555556,49.11111,-23.333334,-2.024321,6
199,9,2.97894,5.611111,49.11111,-22.666666,-2.045431,6
171,9,1.218681,3.666667,41,-17.333334,-2.032929,6
182,9,0.742868,4.166666,51.88889,-25,-1.99159,6
183,9,0.583731,2.944444,49.22222,-22.555555,-1.991701,6
198,9,1.496909,4.833334,53.11111,-22.666666,-2.050575,6
190,9,0.998145,1.611111,44.77778,-19.444445,-1.987599,6
183,9,0.869228,1.555555,40.22222,-17.555555,-1.887731,6
180,9,0.936898,3.833332,45.22222,-20.222221,-2.008719,6
195,9,1.866865,3.166667,55.11111,-24.555555,-2.020938,6
162,9,5.762963,12.944446,35.666668,-9.777778,-2.335371,6
196,9,1.047043,4.444444,45.333332,-19.11111,-2.059262,6
189,9,2.462961,5.833334,28.444445,-11.111111,-2.020345,6
189,9,2.195113,4.944445,54.77778,-24.555555,-2.054084,6
177,9,1.069789,1.666666,45,-21.333334,-1.942662,6
189,9,0.222222,6.222223,26.333334,-10.222222,-2.049148,6
189,9,4.551854,5.888889,26.777779,-12.222222,-1.954574,6
182,9,0.655462,2.111111,40.22222,-17.222221,-1.917349,6
177,9,9.633328,8.499999,28.444445,-11.666667,-2.121237,6
190,9,0.975629,2.055556,44.22222,-19.333334,-1.986307,6
193,9,1.90516,2.888889,53.11111,-24,-2.047766,6
198,9,1.345774,4.111111,42.77778,-19.11111,-2.070717,6
180,9,0.936898,3.833332,45.22222,-20.222221,-2.008719,6
161,9,5.555551,11.5,36.88889,-11.444445,-2.395566,6
172,9,4.38896,6.666666,40.333336,-16.333334,-2.052453,6
193,9,3.605038,7.055556,46.555557,-18.222221,-2.080174,6
189,9,1.047041,1.444444,53.444443,-25.444445,-2.005956,6
162,9,2.196297,14.944444,34.444447,-9,-2.573635,6
185,9,7.662959,6.222221,29.222221,-11.333333,-2.085272,6
162,9,1.885184,14.166667,34.88889,-9.222222,-2.555683,6
187,9,1.730981,2.666667,43.333332,-20.11111,-1.998547,6
193,9,2.040334,4.611111,37.444443,-15.222222,-1.995801,6
188,9,1.128748,1.999999,45,-20.222221,-2.00738,6
187,9,1.515354,2.111111,52.666668,-24.11111,-2.03348,6
186,9,2.245159,6.055555,45.666668,-17.222221,-2.028812,6
195,9,2.8784,3.833334,42.555557,-17.777779,-2.056734,6
179,9,1.531158,2.444445,44.88889,-18.88889,-1.970398,6
201,9,1.678846,5.222221,47.11111,-20.777779,-2.075226,6
185,9,2.977074,1.944444,50.11111,-21.222221,-2.088855,6
182,9,1.794023,2.555556,42.666668,-18.777779,-1.930048,6
190,9,1.822697,2.611111,47.333332,-21.11111,-2.052546,6
182,9,2.576964,3.611111,49.444443,-23.11111,-1.980348,6
199,9,2.647851,6.388889,47.88889,-21.555555,-2.084754,6
193,9,1.652159,2.222222,53.666668,-22.222221,-2.109375,6
182,9,1.470701,2.722223,48.555557,-22.222221,-2.004082,6
185,9,2.810035,2.277779,44.11111,-16.555555,-1.982099,6
177,9,0.879815,1.666667,46.333332,-21.88889,-1.956005,6
176,9,0.879815,1.555556,45.444443,-20.88889,-1.97757,6
202,9,1.625036,4.833333,52,-21,-2.045943,6
185,9,4.655558,9.888888,27.777779,-9,-2.45058,6
185,9,1.068055,3.055555,45.333332,-18.666666,-1.95277,6
179,9,2.507411,4.555556,31.333334,-13.444445,-2.0752,6
172,9,0.91287,9.777778,38,-12.777778,-2.143718,6
189,9,0.922221,2,28.333334,-13.333333,-2.037982,6
200,9,3.031318,3.944445,46.444443,-20,-2.116733,6
182,9,2.094967,3.555555,52.88889,-24.88889,-1.992052,6
196,9,1.333334,2.222222,41.77778,-17.444445,-2.074616,6
188,9,2.880329,3.611111,45.444443,-19.88889,-1.995072,6
194,9,2.594153,3.222223,54.77778,-23.666666,-2.042718,6
196,9,1.327766,6.777777,40.444443,-16.222221,-2.105677,6
161,9,3.040736,8.999999,36,-12.444445,-2.282295,6
197,9,1.451691,1.277779,56.22222,-22.666666,-2.06802,6
187,9,1.003697,3.055555,44.11111,-20.88889,-1.947472,6
206,9,1.773257,5.611111,50.444443,-21.88889,-2.085934,6
210,9,4.018937,5.722222,44.22222,-20.88889,-2.014434,6
193,9,1.451692,2.555556,54.444443,-23.777779,-2.018211,6
191,9,2.738614,3.277778,52.88889,-24.555555,-2.03548,6
182,9,3.855555,3.611111,31.444445,-13.444445,-2.001125,6
185,9,1.424649,5.777777,40.666668,-17.222221,-2.004988,6
192,9,0.547723,4.388889,41.11111,-18.11111,-2.047243,6
194,9,1.218682,5.222222,52.88889,-19.555555,-2.081891,6
183,9,1.682151,4.055555,50.444443,-23.333334,-1.997577,6
186,9,1.858913,2.999999,44,-19.333334,-1.956023,6
183,9,1.18165,3.388888,48.88889,-22.11111,-1.974959,6
190,9,6.977775,2.500001,29.333334,-13.555555,-2.020042,6
195,9,2.277915,4.111111,42.444443,-17.777779,-2.052705,6
176,9,1.06284,3.444444,47.11111,-22.333334,-2.052258,6
192,9,0.64693,4.388889,40.555557,-20.222221,-2.016578,6
195,9,1.16746,1.833335,43.22222,-18.555555,-2.063044,6
191,9,2.738614,3.277778,52.88889,-24.555555,-2.03548,6
186,9,2.12222,3.555556,31.222221,-13.555555,-2.060122,6
182,9,4.213295,3.999999,52.555557,-24.88889,-1.978495,6
196,9,2.149936,1.388889,47.333332,-19,-2.079185,6
188,9,2.573368,2.333333,49.666668,-21.666666,-2.039667,6
165,9,8.1074,16.444445,30.777779,-6.111111,-2.470153,6
163,9,2.285186,18.166666,34.555557,-7.666666,-2.51749,6
190,9,1.032796,2.055556,42,-18,-2.025133,6
190,9,2.094085,4.555555,51.666668,-19.666666,-2.102898,6
190,9,1.062842,6.111111,51,-19,-2.112087,6
182,9,1.259042,3.444444,50.11111,-22.555555,-2.001558,6
185,9,7.662959,6.222221,29.222221,-11.333333,-2.085272,6
199,9,1.861898,4.666666,50.555557,-22.666666,-2.040866,6
173,9,1.781593,9,39.555557,-15.777778,-1.998857,6
192,9,2.059307,5.944445,53.444443,-24.777779,-2.055457,6
182,9,3.208783,7,37.22222,-14.555555,-1.868277,6
188,9,0.488888,7.38889,27.444445,-12.111111,-2.014509,6
182,9,3.855555,3.611111,31.444445,-13.444445,-2.001125,6
193,9,1.90516,2.888889,53.11111,-24,-2.047766,6
183,9,0.651852,6.333334,29.444445,-12.111111,-1.970772,6
162,9,1.307408,14.055556,34.666668,-9.888889,-2.341198,6
193,9,1.686548,4.055555,43.333332,-19,-2.065421,6
205,9,2.195112,3.333334,44.88889,-18.444445,-2.044653,6
159,9,7.54074,14.833333,31.333334,-12.888889,-2.316872,6
188,9,2.108185,3.055555,54.444443,-23,-2.074028,6
180,9,1.186343,2.222222,53.22222,-25.555555,-2.022148,6
186,9,1.798145,1.944444,45,-21.222221,-1.958085,6
197,9,2.78621,2,44.333332,-18.88889,-2.043399,6
182,9,0.834444,2.777777,40.333336,-17.88889,-1.904978,6
162,9,0.596296,12.388888,37.444443,-11.888889,-2.386671,6
