@relation segment

@attribute Region-centroid-row numeric
@attribute Short-line-density-2 numeric
@attribute Vedge-mean numeric
@attribute Hedge-mean numeric
@attribute Rawgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
182,0,1.611112,4.166666,49.666668,-1.99159,6
162,0,2.611111,14.166667,37.88889,-2.555683,6
190,0,1.277777,1.611111,43,-1.987599,6
177,0,1.277779,1.666667,43.77778,-1.956005,6
176,0,2.333333,1.000001,44,-1.98088,6
194,0.222222,1.444445,3.833333,42.555557,-2.071876,6
186,0,1.500001,1.944444,42.555557,-1.958085,6
185,0,3.055555,1.944444,50,-2.088855,6
188,0,1.833333,1.388889,26.666666,-2.016443,6
199,0,3.833334,6.388889,47.77778,-2.084754,6
193,0,2.555556,4.611111,36.11111,-1.995801,6
193,0,3.222222,2.888889,52.11111,-2.047766,6
180,0,3.555556,2.222222,51.555557,-2.022148,6
189,0,1.111111,3.166667,43,-1.973221,6
196,0,2.38889,4.444445,43.666668,-2.054753,6
193,0,3.277779,2.222222,54,-2.109375,6
195,0,2.611112,3.722222,41.77778,-2.051671,6
176,0,2.888889,1.5,43,-1.965703,6
189,0,2.055556,11.722221,22.88889,-2.101002,6
175,0,3.777779,7.166668,50,-2.05935,6
191,0,1.000001,2.944444,43.11111,-1.998993,6
194,0,2.611111,5.222222,52.444443,-2.081891,6
185,0,1.944445,2,46.88889,-2.008008,6
197,0.111111,3.888887,2,43.444443,-2.043399,6
208,0,5.722223,6.333334,48.333332,-2.094585,6
163,0,1.499999,17.666666,37.77778,-2.392741,6
188,0,1.444444,5.111111,26.555555,-2.083566,6
204,0,2.555555,2.777777,50.22222,-2.038543,6
190,0,3.055556,5.055556,45.11111,-2.11269,6
188,0,2.444445,3.111112,29,-2.04072,6
190,0,5.500001,2.611111,46.555557,-2.052546,6
185,0,1.333335,2.5,43.88889,-2.007175,6
171,0,1.944445,3.666667,40,-2.032929,6
178,0,1.222222,8,29.444445,-2.103758,6
193,0,3.166666,4.5,49.77778,-2.033804,6
205,0,2.222223,2.388889,48.666668,-2.038263,6
161,0,3.722222,11.5,36.333336,-2.198939,6
161,0,2.555556,11.500001,38.22222,-2.338974,6
193,0,1.999999,4.833334,39.444443,-2.000118,6
198,0.111111,2.888889,3.055555,50.88889,-2.064888,6
185,0,2.944445,6.222221,28.777779,-2.085272,6
186,0,2,2.333333,30.333334,-2.036642,6
204,0,2.000001,2.166667,49.666668,-2.037372,6
192,0,3.388889,7.444444,48,-2.164195,6
189,0,1.555555,1.444444,51.444443,-2.005956,6
180,0,1.499999,3.833332,43.666668,-2.008719,6
187,0,1.777777,2.333334,47.333332,-2.009615,6
162,0,1.500001,11.666667,39.22222,-2.391681,6
201,0.222222,2.722222,5.222221,46.77778,-2.075226,6
184,0,2.222222,3.611111,39.444443,-1.930196,6
186,0,3.666666,1.777777,41.666668,-1.973056,6
179,0,1.833333,2.444445,42.88889,-1.970398,6
182,0,2.555555,2.722223,46.77778,-2.004082,6
162,0,1.611112,12.388888,40.11111,-2.386671,6
187,0,2.611112,5.111111,42.88889,-1.990627,6
200,0,2.555555,2.5,39.444443,-2.016646,6
179,0,2.277778,4.555556,31,-2.0752,6
188,0,1.833332,1.944443,43.333332,-1.99344,6
177,0,1.333333,2.166667,41.666668,-1.940423,6
197,0,1.444444,2.611111,43,-2.022274,6
185,0,2.944445,6.222221,28.777779,-2.085272,6
202,0.111111,3.388889,4.833333,51,-2.045943,6
185,0,1.999999,1.222222,51.77778,-2.073869,6
176,0.111111,2.111112,5.111111,51.88889,-2.030648,6
186,0.111111,2.722222,6.055555,44.333332,-2.028812,6
196,0,2.666667,3.444445,43.88889,-2.063864,6
194,0,3.722221,6.444445,52.11111,-2.112941,6
161,0,1.388889,8.999999,37.88889,-2.282295,6
185,0,2.777777,2.222221,49,-2.051056,6
195,0,2.722223,3.166667,53.555557,-2.020938,6
192,0,2.166667,2.555555,41,-2.020234,6
163,0,2.611111,14,38.22222,-2.384441,6
184,0,1.833333,7.944443,28,-2.183125,6
180,0,1.444444,7.333333,27.88889,-2.021032,6
206,0.111111,2.833333,5.611111,50.333332,-2.085934,6
189,0,2.277778,2.444445,44.22222,-2.008931,6
201,0,4.611111,5.555555,36.11111,-2.175826,6
198,0,2.833333,4.111111,42.333336,-2.070717,6
182,0,2.499999,2.277777,29.777779,-1.943038,6
203,0,4.277778,3.444445,51.333332,-2.034642,6
176,0,1.944445,1.555556,43.333332,-1.97757,6
200,0,2.277777,3.777779,52.555557,-2.026586,6
190,0,5.500001,2.611111,46.555557,-2.052546,6
187,0,2.666667,3.444444,50.88889,-2.013524,6
204,0,2.000001,3.222222,48.666668,-2.03737,6
180,0,4.055556,3.333333,53.77778,-2.044179,6
202,0,2.555556,1.499999,52.88889,-2.060614,6
180,0,1.777778,9.166667,27.333334,-2.217095,6
189,0,2.277777,5.888889,25.555555,-1.954574,6
210,0.111111,2.166667,4.444444,44.11111,-2.020895,6
196,0,2.666666,1.388889,47,-2.079185,6
185,0,2.888888,5.777777,39.22222,-2.004988,6
186,0,3.666666,1.777777,41.666668,-1.973056,6
183,0,1.055555,3.388888,46.666668,-1.974959,6
173,0,1.722222,9,38.333336,-1.998857,6
191,0.111111,3.055555,5.722222,42.11111,-1.964901,6
186,0,3.611111,9.444444,45.11111,-2.014102,6
202,0,2.277777,1.888889,53.88889,-2.043538,6
187,0,1.888889,2.111111,51.333332,-2.03348,6
182,0,2.222222,3.444444,48.333332,-2.001558,6
193,0,1.111112,3.388888,36.555557,-1.992997,6
196,0,1.499999,2.277777,41.88889,-2.045996,6
191,0,3.11111,5.222223,51.22222,-2.047053,6
187,0,2.055556,1.833333,52.88889,-2.058211,6
191,0,1.444445,2.333333,43.11111,-2.040515,6
185,0,1.833332,9.888888,27.88889,-2.45058,6
172,0,1.333334,9.166667,37.77778,-2.126558,6
193,0,1.333333,1.833333,54.555557,-2.084935,6
194,0,1.222222,3.222223,39.555557,-2.046998,6
162,0,2.111111,13.944444,37.88889,-2.494607,6
188,0,1.666667,7.38889,26.555555,-2.014509,6
187,0,1.222223,3.055555,41.555557,-1.947472,6
207,0,2.61111,3.111112,45.444443,-2.063353,6
188,0,2,3.055555,54,-2.074028,6
182,0,2.277779,2.944445,37.88889,-1.919167,6
184,0,2.222223,10.611111,28.333334,-2.215464,6
162,0,3.111109,12.944446,38.22222,-2.335371,6
184,0,0.722223,9.388888,28,-2.16033,6
186,0,2.333333,2.777777,47.88889,-2.028618,6
182,0,1.833333,3.611111,30.444445,-2.001125,6
182,0,1.777778,2.500002,39,-1.910677,6
165,0,2.388889,16.444445,33.77778,-2.470153,6
182,0,1.833333,3.611111,30.444445,-2.001125,6
176,0.111111,2.111112,5.111111,51.88889,-2.030648,6
175,0,1.166666,5.666666,29,-2.091209,6
190,0,1.999999,2.055556,40.88889,-2.025133,6
189,0,1.944444,5.833334,27.666666,-2.020345,6
190,0,0.944445,1.388889,45.333332,-1.985899,6
197,0.111111,2.722223,5.277778,47.666668,-2.033505,6
193,0,2.388889,2.555556,52.77778,-2.018211,6
190,0,1.277777,1.611111,43,-1.987599,6
160,0,3,2.166668,37.555557,-2.113792,6
186,0,2.555555,2,42.333336,-1.940813,6
183,0,2.888889,4.055555,48.555557,-1.997577,6
182,0,1.111111,2.777777,37.666668,-1.904978,6
195,0,4.222223,2.388889,40,-2.118572,6
203,0.111111,3.888888,5.444445,46.666668,-2.040013,6
176,0.111111,1.611112,3.444444,46.22222,-2.052258,6
198,0,2.388889,4.833334,52.22222,-2.050575,6
195,0,0.833333,2,41.22222,-2.101377,6
180,0,1.944445,3.111111,42.555557,-1.996042,6
188,0,2.999999,2.333333,48.555557,-2.039667,6
190,0,2.055556,2.277778,52.333332,-2.043617,6
194,0,2.611111,5.111111,36.333336,-2.045201,6
198,0,5.055554,5.666666,50.77778,-2.035874,6
190,0,3.777777,8.555555,25.88889,-2.160658,6
185,0,2.611112,3.111111,42.444443,-2.006186,6
186,0.111111,3.222223,5.5,46.22222,-1.988249,6
182,0,3.111113,7,35,-1.868277,6
191,0.111111,3.166667,6.000001,52.11111,-2.077651,6
176,0,3.055555,2.388889,48.88889,-2.021784,6
188,0,1.777777,1.999999,43.444443,-2.00738,6
200,0,4.5,6.055555,50.88889,-2.02885,6
189,0,2.277778,4.944445,53.88889,-2.054084,6
176,0,2.111113,2.666667,43.333332,-1.95141,6
182,0,2.833333,3.555555,50.666668,-1.992052,6
181,0,2.388889,4.777777,36.444443,-1.998368,6
162,0,2.388889,14.944444,37.444443,-2.573635,6
183,0,1.055555,3.388888,46.666668,-1.974959,6
163,0,3.111111,18.666666,36.555557,-2.425324,6
186,0.222222,2.333334,5.5,42.555557,-1.974394,6
173,0,1.666665,3.611111,47.444443,-2.04172,6
185,0,2.222221,2.277779,42.444443,-1.982099,6
197,0,4.222223,4.944445,44.11111,-2.071221,6
203,0,0.944445,6.055556,47.77778,-2.046535,6
190,0,3.055555,6.111111,51,-2.112087,6
201,0,2.833333,5,49.22222,-1.969456,6
196,0,3.499999,7.388889,55.444443,-2.070441,6
201,0,2.999999,2.833333,38.77778,-2.06786,6
200,0,3.166667,3.944445,46.88889,-2.116733,6
196,0.111111,3.666666,6.888888,45.555557,-2.022599,6
187,0,1.944444,6.222222,48.88889,-2.04388,6
193,0,1.111112,3.388888,36.555557,-1.992997,6
176,0.111111,1.888889,5.055555,45.444443,-2.051636,6
210,0.111111,2.166667,4.444444,44.11111,-2.020895,6
194,0,1.722222,2.277778,43.11111,-2.021838,6
191,0,3.166668,2.833331,54.333332,-2.062286,6
199,0,3.222223,5.611111,48.11111,-2.045431,6
191,0,3.555556,7.777778,22.444445,-1.858264,6
161,0,3.722222,11.5,36.333336,-2.198939,6
179,0,2,3.555556,43.77778,-1.978657,6
189,0,3.777777,3.777777,51.444443,-2.101326,6
188,0,1.444444,5.111111,26.555555,-2.083566,6
189,0,1.499999,2,27.666666,-2.037982,6
177,0,2.833335,8.499999,28.555555,-2.121237,6
188,0,2.055556,1.111111,52.555557,-2.047211,6
191,0,3.222222,3.777778,54.666668,-2.065948,6
189,0,1.000001,6.222223,25.666666,-2.049148,6
189,0,3.777777,3.777777,51.444443,-2.101326,6
194,0,1.611111,5.388889,36.333336,-2.037568,6
210,0,4.722223,5.722222,42.77778,-2.014434,6
181,0,3.277779,4.166667,50.666668,-2.020865,6
177,0,1.777779,8.333332,29,-2.10084,6
163,0,2.055556,18.166666,37.444443,-2.51749,6
237,0,2.444444,2.722222,29.444445,2.280289,7
165,0,0.333333,2.444444,16.777779,2.593543,7
246,0,2.833333,2.999999,22.88889,2.232849,7
176,0,0.388889,1.166667,17.11111,2.340618,7
247,0.222222,1.611111,7.111111,19.555555,-1.755483,7
244,0,1.111111,1.111111,17.222223,2.391736,7
164,0,0.388889,3.222223,25.555555,2.459806,7
237,0,1.666667,1.777778,8.777778,2.180526,7
217,0,2.111111,3.944444,18.88889,2.363871,7
223,0,1.5,3.555556,18.444445,1.910945,7
224,0,3.722222,3.611111,20.555555,2.298255,7
217,0,1.388889,1.666667,17,2.006642,7
232,0,1.277778,1,18.11111,1.875362,7
215,0,0.444445,0.5,11.222222,1.991157,7
196,0,1.388889,2.388889,19.555555,2.511766,7
178,0,1.388889,5,23.555555,2.274128,7
151,0,0.388889,4.444445,23.444445,2.505249,7
187,0,1.111111,1.444444,19.222221,1.941465,7
235,0,1.944444,1.722222,15.777778,2.316242,7
236,0,1.777778,2,17.222223,2.267197,7
180,0,1.222222,3,27.222221,2.453831,7
232,0,1.833333,1.5,12.666667,2.201318,7
183,0,1.5,2.166667,21,2.075874,7
175,0,1.166667,2.833333,20.11111,2.242196,7
247,0,2.666666,2.222222,15.888889,2.55309,7
156,0,0.5,2,28.333334,2.864931,7
238,0,1.166667,1.055556,12.444445,1.844726,7
178,0,1.388889,2.5,30.11111,2.190305,7
224,0,0.944445,2.333334,19.222221,1.860191,7
191,0,1,1.5,11.222222,2.122422,7
198,0,1.777778,1.5,19.777779,2.055672,7
237,0,1,0.555555,11.777778,1.946502,7
201,0,1.944445,2.055556,24.777779,2.176993,7
174,0,1.444445,1.666667,29,2.033698,7
226,0,1.722222,1.611111,18.333334,2.303853,7
244,0,1.277778,3.611111,9.555555,2.340587,7
209,0,1.722222,1.388889,16.11111,2.060955,7
166,0,1.777778,2.444445,22.222221,2.515826,7
206,0,0.944445,2.166667,20.11111,2.252368,7
245,0,1.888889,3.166667,7,1.756645,7
175,0,2.166667,2.722221,28.666666,2.263538,7
158,0,0.999999,1.888889,27.88889,2.624707,7
219,0,2.555556,3.222222,19.11111,2.0861,7
236,0,2.444444,3.333333,18.444445,2.7898,7
181,0,1.111111,0.888889,25.11111,2.420823,7
219,0,2.777778,2.833333,8.333334,2.148363,7
214,0,0.777778,1.277778,10.666667,2.058329,7
162,0,1.166667,1.444444,29.555555,2.769038,7
186,0,0.888888,0.777778,22,2.587396,7
182,0,1.166666,0.611111,24.666666,2.271693,7
160,0,1.444444,1.444444,28.555555,2.642597,7
216,0,1.5,0.833333,11.111111,2.079295,7
245,0,2.277778,2.277778,21.222221,2.198051,7
219,0,2.277778,2.111111,19.666668,2.358696,7
201,0,0.611111,1.055556,16.333334,1.909255,7
207,0,2.722223,0.888889,16.555555,2.217263,7
246,0,2.277778,1.833333,20.444445,2.170543,7
236,0,1.777778,2,17.222223,2.267197,7
202,0,1.5,1.611111,18.555555,2.522748,7
198,0,1,1.111111,20.777779,2.32489,7
169,0,0.833333,1.944444,21.333334,2.44578,7
156,0,0.5,2,28.333334,2.864931,7
208,0,1.388889,0.611111,20.777779,2.391996,7
244,0,3.388889,3,17.11111,1.987902,7
235,0,2.833333,5.277778,18.222221,2.586018,7
216,0,2.777777,2.722223,20.555555,2.284571,7
246,0,2.277778,2.666666,20,2.395692,7
183,0,1.055555,4.722222,26,2.506807,7
177,0,1.166667,2.5,30.88889,2.125416,7
233,0,2.222222,2.111111,19.555555,1.950405,7
250,0,2.277778,1.444444,13.777778,2.192935,7
174,0,1.888889,2.888889,24.333334,2.395018,7
193,0,2.055556,3.888889,21,2.222103,7
176,0,1.000001,1,23.333334,2.332243,7
184,0,0.5,0.777778,15.888889,2.128646,7
156,0,2.166667,2,24,2.47582,7
220,0,2.277778,2.277778,8.333334,1.984366,7
181,0,0.5,1.5,16.222223,2.206642,7
155,0,0.5,0.833333,29.333334,2.169397,7
246,0,2.333333,2.722222,29.88889,2.158915,7
162,0,1.666667,0.944444,22.333334,2.350367,7
245,0,1.888889,3.166667,7,1.756645,7
238,0,1.666667,2.333333,13.888889,2.126063,7
201,0,1.444444,0.944444,11.555555,1.982987,7
210,0,1.555556,1.5,17.333334,2.043726,7
229,0,2.444444,2.055555,14.666667,2.557458,7
221,0,1.388889,1.444444,19.11111,2.317212,7
208,0,1.944444,2.499999,25.333334,2.102212,7
184,0,0.5,0.777778,15.888889,2.128646,7
248,0,1.833333,1.666667,17.666668,2.341677,7
180,0,1.555556,3.277778,27.555555,2.113918,7
242,0,1.611111,2.444445,17.444445,2.835614,7
240,0,2.555555,3.388889,28.11111,2.141811,7
237,0,1.333333,1.555555,11.222222,1.938468,7
227,0,1.444444,1.888889,17.444445,2.291847,7
183,0,1.777778,2.277777,23.222221,2.428022,7
172,0,1.055555,2.333334,35.666668,2.617801,7
164,0,0.888889,1.277778,14.444445,2.291118,7
239,0,1.944444,2.333333,13.777778,2.426379,7
172,0,0.944444,1.333333,20.88889,2.417702,7
180,0,1.222222,3,27.222221,2.453831,7
184,0,1.611111,2.666667,18.11111,2.080445,7
238,0,1.666667,1.444444,19.11111,2.046683,7
226,0,2.222223,1.611111,21.777779,1.82234,7
185,0,0.5,2.388889,17.555555,1.83885,7
236,0,2.444444,3.333333,18.444445,2.7898,7
169,0,1.111111,1.388888,19.88889,2.834822,7
249,0,2.444444,2.777778,15.888889,2.156779,7
201,0,1.444444,0.944444,11.555555,1.982987,7
187,0,1.444445,0.833333,19.666668,2.038483,7
220,0,0.944445,1.444445,19.222221,2.306884,7
197,0,3.555555,4.944445,27.555555,2.243094,7
243,0,1.888889,2,18,2.368311,7
167,0,0.888889,2.055555,17.11111,2.305729,7
211,0,1.722222,1.611111,17.777779,2.292041,7
191,0,1.277778,3.111111,18.555555,2.545329,7
234,0,0.444445,1.055556,11.111111,1.83826,7
164,0,0.5,3,14.333333,2.87512,7
199,0,1.277778,1.277778,17.88889,2.634176,7
174,0,0.388889,1.722222,17,2.377854,7
211,0,1.388889,2.444444,15.888889,1.940832,7
225,0,1.5,1.611111,21.333334,1.891015,7
203,0,1.388889,1.944444,18.222221,1.986748,7
181,0,1,2.055555,21.444445,2.141428,7
169,0,0.833333,1.611111,18,1.993183,7
156,0,0.944444,2.055556,21.777779,2.363581,7
194,0,2.166667,2.055556,25.333334,2.126516,7
162,0,0.944445,2.666667,23.88889,2.291415,7
177,0,0.944445,1.444444,24.555555,2.413262,7
226,0,1.555555,2.388889,17.555555,1.872506,7
237,0,0.944444,1,8.888889,2.097231,7
245,0,1.5,1.055555,21.444445,2.432783,7
180,0,1.111111,1.944444,18.777779,2.487917,7
245,0,1.388889,2.222222,18.444445,2.395431,7
211,0,2.666667,1.666667,18.666668,2.554965,7
211,0,1.666667,1.666667,20.666668,2.239034,7
195,0,1.222222,2.944445,20.11111,2.193764,7
236,0,0.5,3.777777,22.222221,2.306678,7
173,0,1.166667,1.444445,24.777779,2.099557,7
217,0,0.777778,2.055556,9.666667,1.976138,7
238,0,1.055556,2.166667,17.444445,2.508226,7
229,0,2.722223,3.444445,18.333334,2.350437,7
195,0,0.444444,0.611111,20.333334,1.94304,7
165,0,2.277778,1.777778,22.666666,2.471197,7
167,0,0.888889,7.555555,13.777778,-3.015081,7
232,0,2.388889,2.277778,17,2.283147,7
179,0,0.666667,1.555556,16.222223,2.04457,7
169,0,1.166667,1,32,2.479064,7
160,0,2,3.055555,33.333336,2.827106,7
233,0,1.444444,2.611111,18.777779,1.903686,7
216,0,0.888889,2.166666,19.11111,2.447547,7
201,0,1.444444,2.444445,25.11111,2.389747,7
170,0,1.277778,1.222222,19.555555,2.737074,7
152,0,0.722222,2.777777,29.666666,2.731134,7
193,0,1.055556,0.888889,19.11111,2.210055,7
216,0,3.833333,0.833333,22.555555,2.209309,7
189,0,0.888889,1.166667,16.444445,2.194143,7
235,0,1.388889,1.055556,12.777778,2.310758,7
169,0,1.055555,1.833333,25,2.467752,7
181,0,0.777777,3.277777,28,2.378846,7
218,0,1.166667,1.166667,17.777779,2.382684,7
220,0,1.166667,0.888889,9.555555,2.030867,7
236,0,1.722222,1.722222,18.666668,2.32063,7
197,0,2.166667,2.388889,15.333333,2.628208,7
224,0,1.388889,0.944444,18.444445,2.328108,7
231,0,2.444444,2.666667,17,2.391307,7
177,0,0.944445,1.444444,24.555555,2.413262,7
246,0,2.388889,1.722222,8.555555,-1.190561,7
177,0,1.111111,0.888889,20.777779,2.462118,7
167,0,1.611111,1.5,24.666666,1.971572,7
235,0,1.444445,1.944445,32.555557,2.356024,7
240,0,2.444444,2.111111,28.555555,2.175522,7
222,0,2.111111,2.611111,11.777778,1.905045,7
183,0,1.5,2.166667,21,2.075874,7
232,0,2.500001,2.555556,19.333334,2.402851,7
187,0,1.222222,2.055556,15.888889,2.156639,7
245,0.111111,3.166667,2.166667,14.666667,2.069452,7
249,0,2,1.5,18.11111,2.743555,7
194,0,2.277777,2.277778,26.11111,2.224382,7
215,0,3.111111,1.611111,22.88889,2.105197,7
163,0,1.055555,2.5,25.333334,2.001681,7
204,0,1.555555,1.888889,25.555555,2.348728,7
208,0,1.722222,1.833333,24.555555,2.396771,7
226,0,1.555556,3.555556,11.222222,2.259398,7
190,0,1.555555,1.333333,26.88889,2.252231,7
161,0,0.888889,1.611111,25,2.292736,7
184,0,1.277778,1.333333,24.88889,2.419445,7
195,0,2.055556,2.055556,12.333333,2.187022,7
150,0,1.055555,1.722222,23.333334,2.791674,7
222,0,1.5,1.777778,17.555555,2.557309,7
149,0,1.166667,1.055555,22.777779,2.741647,7
215,0,1.555556,4.722222,29.444445,2.561049,7
157,0,0.833334,2.944444,29.444445,2.604303,7
199,0,1.111111,0.833334,23.222221,2.129513,7
211,0,1.888888,2.166666,23.11111,2.327545,7
166,0,1.777778,2.444445,22.222221,2.515826,7
249,0,2.055556,2.333334,14.777778,2.563437,7
186,0,1.166667,1.166667,21.11111,1.863654,7
157,0,1.055556,0.777778,23.88889,2.438615,7
242,0,1.888889,2.222222,15.777778,2.386597,7
199,0,1.666667,1.388889,19.88889,1.905303,7
203,0,1.666667,2.277778,16.88889,2.019747,7
170,0,0.777778,1.11111,24.666666,2.504391,7
223,0,2.5,1.666667,10.444445,2.046588,7
215,0,1.555556,4.722222,29.444445,2.561049,7
223,0,2.111111,1.777778,22.88889,2.119546,7
215,0,1.5,2.777778,16.444445,2.437819,7
224,0,3.055556,3.055556,27.555555,2.304153,7
246,0,3.166667,5.833334,34.11111,2.214011,7
244,0,2.944444,2.277778,11.666667,2.32339,7
237,0,2.555556,2.333333,18.333334,2.37843,7
161,0,0.277778,0.777778,20.444445,2.345133,7
200,0,0.555555,0.444444,11.444445,2.10726,7
197,0,3.055555,4.555555,17.444445,2.164262,7
199,0,1.111111,1.055556,21.555555,2.690112,7
189,0,0.833333,1.000001,23.222221,2.060443,7
156,0,0.388889,1.055555,29.555555,2.84342,7
194,0,1.777778,1.888889,20.444445,2.593107,7
196,0,1.277778,1.333333,18.11111,1.956772,7
181,0,1.666667,2.666667,23.88889,2.189135,7
186,0,0.888889,1.5,16.11111,2.31952,7
239,0,2.5,2.277778,18.666668,2.482445,7
191,0,1.277778,3.111111,18.555555,2.545329,7
208,0,2.5,2.666667,21.11111,2.310932,7
166,0,0.611111,0.722222,16.777779,2.264277,7
221,0,1.388889,1.444444,19.11111,2.317212,7
243,0,1.888889,2,18,2.368311,7
173,0,1.444444,2.111111,22.333334,2.332739,7
202,0,1.611111,2.388889,19.777779,2.401137,7
199,0,1.666667,1.388889,19.88889,1.905303,7
209,0,1.833333,1.388889,16.88889,2.09922,7
196,0,1.666667,1.888889,24.666666,2.437339,7
219,0,1.5,1.722222,17.222223,2.255333,7
192,0,1.222222,2.888889,13.777778,1.908457,7
184,0,3.444444,4.166667,22.222221,2.524273,7
249,0,3.5,4.555555,23.666666,2.214996,7
218,0,1.777778,1.666666,12.555555,2.361442,7
210,0,0.944445,1.833333,19.88889,2.461599,7
176,0,0.777778,2.388889,27.777779,2.179845,7
212,0,1,1.833333,17.88889,1.974495,7
212,0,2,1.555556,11.333333,2.242649,7
164,0,0.944444,1.888889,28.555555,1.798302,7
189,0,1,1.222222,18.666668,1.910864,7
198,0,0.888889,1.944445,16.333334,2.221276,7
247,0,2.5,2.666667,12.444445,2.117886,7
197,0,0.333333,0.611111,9.888889,2.074957,7
170,0,0.555556,0.944444,30.88889,2.604013,7
204,0,2.388889,3.333333,26,2.24441,7
191,0,1,1.5,11.222222,2.122422,7
170,0,0.555556,0.944444,30.88889,2.604013,7
211,0,1.666667,2,17.222223,2.441017,7
180,0,0.555556,1.722222,17.777779,2.212898,7
250,0,2.277778,1.444444,13.777778,2.192935,7
241,0,2.055556,1.555556,18.11111,2.544142,7
184,0,0.555555,0.833333,19.333334,1.937892,7
240,0,1.055556,2.444444,18.555555,2.392487,7
185,0,0.5,2.388889,17.555555,1.83885,7
173,0,1.444444,2.111111,22.333334,2.332739,7
189,0,0.888889,1.055556,18.777779,1.985552,7
240,0,1.055556,2.444444,18.555555,2.392487,7
218,0,1.166667,1.166667,17.777779,2.382684,7
220,0,3.055556,3.666667,11.555555,2.09315,7
209,0,1.333333,0.722222,29,2.389391,7
185,0,0.611111,1.444445,14.333333,2.36281,7
208,0,2.444444,1.944444,21.555555,2.483291,7
240,0.111111,3.055555,2.055556,27.333334,2.420791,7
215,0,3.222222,2.5,30.666666,2.471757,7
234,0,0.833333,0.888889,8.777778,2.193568,7
175,0,1.166667,2.833333,20.11111,2.242196,7
210,0,1.611111,1.222222,22.666666,2.386452,7
172,0,1,1.666667,24.222221,2.083854,7
196,0,1.222222,1,20.444445,1.789167,7
175,0,1.333333,1.166666,28.777779,2.630157,7
251,0,2.444444,8,22.777779,1.28706,7
237,0,2.277778,2.666667,18.777779,1.990381,7
242,0,2.722222,4.666667,30.555555,2.395778,7
162,0,0.888888,1.944445,29.88889,2.557389,7
238,0,2.055556,2.666666,21.777779,2.337472,7
195,0,2.444444,2.833333,17.11111,2.011228,7
216,0,0.888889,2.166666,19.11111,2.447547,7
203,0,0.666667,1.333333,15.444445,1.984785,7
235,0,1.611111,2.722222,19.222221,2.670771,7
211,0,2.666667,1.666667,18.666668,2.554965,7
185,0,1.666667,0.944444,24.666666,2.451836,7
185,0,2.166666,1.944444,24.222221,2.361827,7
243,0,2.222222,2.555556,9.444445,2.033629,7
188,0,1.555556,2.333333,19.88889,2.20467,7
211,0,1.055556,1.611111,26.222221,2.416354,7
222,0,2.388889,1.611111,20.11111,2.280922,7
180,0,1.166667,1.166667,28.222221,2.541661,7
223,0,1.777778,1.944444,20,1.966536,7
182,0,0.888889,0.777778,23,1.916419,7
240,0,1.277778,2.277778,17.333334,2.043865,7
221,0,1.055556,1.222222,18,1.877146,7
157,0,0.666667,2.111111,23.88889,2.405202,7
249,0,2.444444,2.888889,10.111111,1.917421,7
227,0,1.388889,3.166667,17.333334,2.707051,7
