@relation segment

@attribute Region-centroid-row numeric
@attribute Rawred-mean numeric
@attribute Exred-mean numeric
@attribute Value-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
192,53.444443,-22.11111,76.44444,-2.055457,6
183,50.444443,-17.666666,70,-1.997577,6
185,52.22222,-20.777779,73.44444,-2.073869,6
182,31.444445,-10.444445,42.88889,-2.001125,6
160,37.88889,-21.777779,58.333332,-2.162999,6
186,48.22222,-15.666667,65.88889,-1.988249,6
185,45.333332,-12,59.555557,-1.95277,6
182,40.333336,-9.777778,52.555557,-1.919167,6
176,46.333332,-19.777779,67,-2.051636,6
210,45.444443,-17.555555,64.333336,-2.020895,6
177,29,-11.666667,40.666668,-2.10084,6
201,35.77778,-13.555555,49,-2.175826,6
185,40.666668,-12.888889,55,-2.004988,6
189,21.11111,-7.444445,29.333334,-2.01975,6
179,45.77778,-14.333333,62.11111,-1.978657,6
190,44.77778,-14.111111,60.666668,-1.987599,6
182,52.555557,-17.555555,72.55556,-1.978495,6
182,31.444445,-10.444445,42.88889,-2.001125,6
200,49,-20.88889,70.22222,-2.080206,6
184,27.777779,-11.222222,38.77778,-2.183125,6
190,51,-19,70,-2.112087,6
200,40.666668,-13.888889,55.77778,-2.016646,6
191,52.88889,-20.555555,74.77778,-2.03548,6
162,35,-19,51.333332,-2.494607,6
171,41,-14.777778,57.22222,-2.010723,6
173,49.88889,-20.666666,71.55556,-2.048199,6
188,44.666668,-15.111111,61.77778,-1.984565,6
197,44.333332,-16.222221,61.444443,-2.043399,6
187,52.666668,-20.11111,74.111115,-2.03348,6
190,42.444443,-15.111111,58.666668,-2.025942,6
184,43.88889,-13.111111,58.666668,-1.986776,6
202,53.666668,-20.444445,74.888885,-2.060614,6
175,29,-12,41,-2.091209,6
181,49,-19,68.77778,-2.053189,6
181,37.77778,-10.444445,49.555557,-1.998368,6
195,55.11111,-19.88889,76.55556,-2.020938,6
186,45,-13.888889,61.333332,-1.958085,6
193,46.555557,-15.555555,63,-2.080174,6
165,30.777779,-15.111111,42.88889,-2.470153,6
196,41.77778,-16.444445,58.555557,-2.074616,6
180,28.666666,-8.333333,37.77778,-2.021032,6
184,28.777779,-8.777778,38.333336,-2.215464,6
195,43.22222,-16.88889,60.666668,-2.063044,6
177,44.22222,-12.555555,59.333332,-1.940423,6
159,30.444445,-16,45.444443,-2.549349,6
205,44.88889,-16.11111,61.77778,-2.044653,6
189,26.777779,-8.555555,36.555557,-1.954574,6
185,27.777779,-9.333333,37.555557,-2.45058,6
190,47.333332,-15.222222,64.55556,-1.985899,6
162,34.666668,-16.88889,49.22222,-2.341198,6
182,27.222221,-7.666666,35.88889,-2.217735,6
187,44.11111,-13.222222,59.88889,-1.947472,6
195,42.555557,-16.11111,59.22222,-2.056734,6
172,38,-12.111111,50.333332,-2.143718,6
201,52.88889,-17.444445,72.22222,-1.997736,6
162,35.666668,-17.444445,50.555557,-2.335371,6
183,49.666668,-18.222221,69.66667,-2.005196,6
191,54.77778,-20.666666,76.66667,-2.041277,6
194,37.11111,-12.555555,50.444443,-2.037568,6
190,42,-14.666667,57.77778,-2.025133,6
179,31.333334,-12.444445,44.11111,-2.0752,6
190,28,-11,40.11111,-2.008381,6
163,34.555557,-16.333334,48.11111,-2.51749,6
207,46,-18.333334,64.88889,-2.063353,6
186,45.11111,-13.222222,61.11111,-1.940813,6
188,27.333334,-9.888889,38,-2.03822,6
198,53.11111,-20,74,-2.050575,6
197,44.666668,-17,62.22222,-2.071221,6
161,36,-18.11111,52.22222,-2.282295,6
185,43.88889,-11.777778,58.22222,-1.937924,6
196,42.666668,-15.333333,58.77778,-2.045996,6
197,48.88889,-17.88889,68,-2.033505,6
187,44.11111,-13.222222,59.88889,-1.947472,6
160,36.444443,-19.11111,55.333332,-2.102318,6
163,33.77778,-16.555555,47.555557,-2.395213,6
195,42.444443,-15.666667,58.77778,-2.051671,6
187,52.555557,-18.333334,72.55556,-2.013524,6
185,45.444443,-14.333333,61.333332,-2.007175,6
173,39.555557,-12.111111,52.88889,-1.998857,6
248,14.777778,-1.555556,18.222221,1.783512,7
181,16.555555,-14.555555,28,2.378846,7
161,12.444445,-9.888889,20.444445,2.345133,7
180,9.666667,-12.555555,18.777779,2.487917,7
238,11.111111,-7.555555,19.11111,2.046683,7
166,11.222222,-6.444445,16.777779,2.264277,7
227,9.444445,-9.555555,17.444445,2.291847,7
211,13.777778,-7.777778,20.666668,2.239034,7
203,10,-7.222222,18.222221,1.986748,7
235,11.777778,-11.555555,19.222221,2.670771,7
223,13.777778,-3.777778,18.444445,1.910945,7
215,14.222222,-11.555555,24.555555,2.224013,7
219,10.888889,-7.444445,17.222223,2.255333,7
216,5.111111,-5.888889,11.111111,2.079295,7
224,13.222222,-4.222222,19.222221,1.860191,7
216,11.444445,-10.888889,20.555555,2.284571,7
169,12.777778,-11.444445,21.333334,2.44578,7
162,15.777778,-9.666667,23.88889,2.291415,7
184,15.222222,-12.666667,24.88889,2.419445,7
180,18.333334,-12,27.222221,2.453831,7
164,11.666667,-6,16.88889,2.87512,7
161,15.111111,-11.777778,25,2.292736,7
152,19.666668,-16.11111,29.666666,2.731134,7
238,9.666667,-10.777778,17.444445,2.508226,7
182,15.444445,-6.444445,23.333334,1.937594,7
223,12.666667,-6.222222,20,1.966536,7
181,17.11111,-7.555555,23.88889,2.189135,7
246,14.222222,-9.888889,22.88889,2.232849,7
165,12.888889,-13.333333,22.666666,2.471197,7
233,10.333334,-6.444445,18.777779,1.903686,7
178,20.222221,-10.777778,30.11111,2.190305,7
248,10.555555,-8.666667,17.666668,2.341677,7
214,5,-5.444445,10.666667,2.058329,7
233,8.333334,-10.111111,15.777778,2.476615,7
162,13.777778,-10.666667,22.333334,2.350367,7
237,6.111111,-4.111111,11.222222,1.938468,7
176,15.111111,-10.111111,23.333334,2.332243,7
195,14.444445,-4.777778,20.333334,1.94304,7
177,12.555555,-11.111111,20.777779,2.462118,7
215,18.11111,-17.11111,30.666666,2.471757,7
246,9.555555,0.444444,10.333334,-1.190561,7
163,17.444445,-7.111111,25.333334,2.001681,7
162,19.666668,-16.333334,29.555555,2.769038,7
242,11.333333,-10.444445,17.444445,2.835614,7
216,10.888889,-11,19.11111,2.447547,7
218,10.666667,-9.111111,17.777779,2.382684,7
190,16,-11.666667,26.555555,2.204408,7
168,20.88889,-12.666667,31.444445,2.302124,7
174,10.888889,-7.777778,17,2.377854,7
215,14.333333,-8.555555,22.88889,2.105197,7
236,9.444445,-4.888889,14.333333,2.083229,7
179,9.777778,-6.111111,16.222223,2.04457,7
211,14.444445,-10.555555,23.11111,2.327545,7
184,12.333333,-5.666666,19.333334,1.937892,7
238,7.444445,-3.222222,12.444445,1.844726,7
170,12.777778,-10.888889,19.555555,2.737074,7
234,6,-3.333333,11.111111,1.83826,7
221,10.222222,-5.666666,18,1.877146,7
185,11.555555,-4.222222,17.555555,1.83885,7
226,15.333333,-4.111111,21.777779,1.82234,7
223,4.888889,-5.333334,10.444445,2.046588,7
186,9.333334,-8.222222,16.11111,2.31952,7
229,12,-7.888889,18.333334,2.350437,7
167,11.666667,-7.222222,17.666668,-3.015081,7
246,18.88889,-11.777778,29.88889,2.158915,7
210,13.777778,-11.111111,22.666666,2.386452,7
177,21.222221,-9.888889,30.88889,2.125416,7
249,19.777779,-9.222222,27.555555,2.28263,7
249,12.222222,-3.444444,15,2.563437,7
235,6.777778,-7.222222,12.777778,2.310758,7
248,15.555555,-12,26.444445,2.205099,7
151,15.222222,-11.333333,23.444445,2.505249,7
160,17.777779,-16.444445,28.555555,2.642597,7
219,11.444445,-10.333333,19.666668,2.358696,7
187,11.666667,-6.222222,19.222221,1.941465,7
183,14,-12.333333,23,2.483198,7
243,9.888889,-10.333333,18,2.368311,7
157,19.222221,-15.222222,29.444445,2.604303,7
169,10.666667,-6.444445,18,1.993183,7
189,14.555555,-8.222222,23.222221,2.060443,7
181,15.888889,-12.111111,25.11111,2.420823,7
220,5.666666,-2.333333,8.333334,1.984366,7
166,12.333333,-13.888889,22.222221,2.515826,7
250,6.555555,-8,13.777778,2.192935,7
176,10.111111,-8.666667,17.11111,2.340618,7
156,17.222223,-21.11111,29.555555,2.84342,7
241,5.888889,-7.111111,11.888889,2.277351,7
244,9.555555,-9.777778,17.222223,2.391736,7
173,13.555555,-10.777778,22.333334,2.332739,7
199,15.222222,-8.222222,23.222221,2.129513,7
215,17.11111,-17.777779,29.444445,2.561049,7
235,12,-9.222222,18.222221,2.586018,7
234,4,-5.222222,8.777778,2.193568,7
201,8.666667,-6,16.333334,1.909255,7
181,9,-8,16.222223,2.206642,7
208,15.555555,-11.111111,24.555555,2.396771,7
186,13.888889,-5.111111,21.11111,1.863654,7
232,11,-5.111111,18.11111,1.875362,7
187,9.333334,-6.888889,15.888889,2.156639,7
190,15.888889,-12.666667,26.88889,2.252231,7
217,9.777778,-6.444445,17,2.006642,7
212,6,-6.111111,11.333333,2.242649,7
195,9.444445,-6.777778,17.11111,2.011228,7
197,10.444445,-7.222222,15.333333,2.628208,7
245,11.111111,-9.333333,18.444445,2.395431,7
211,12.444445,-9,18.666668,2.554965,7
197,17.444445,-11.444445,27.555555,2.243094,7
194,15,-10.666667,25.333334,2.126516,7
197,8.888889,-9.222222,17.444445,2.164262,7
209,9.555555,-6.222222,16.11111,2.060955,7
208,15.444445,-9.333333,25.333334,2.102212,7
174,15.111111,-11.888889,24.333334,2.395018,7
156,13.444445,-14.444445,24,2.47582,7
233,8.888889,-11.111111,17,2.49158,7
167,12.888889,-5.111111,17.11111,2.305729,7
199,11.111111,-10.222222,17.88889,2.634176,7
187,14.666667,-12,25.11111,2.254303,7
170,20.11111,-16,30.88889,2.604013,7
210,11.222222,-11.666667,19.88889,2.461599,7
177,15.777778,-11.444445,24.555555,2.413262,7
199,13.333333,-5,19.88889,1.905303,7
211,8.888889,-5.777778,15.888889,1.940832,7
249,10.777778,-11.888889,18.11111,2.743555,7
221,10.666667,-10.222222,19.11111,2.317212,7
232,6.555555,-6.777778,12.666667,2.201318,7
247,9.555555,-9.222222,15.888889,2.55309,7
224,15.444445,-14.444445,27.555555,2.304153,7
169,15.111111,-13.444445,25,2.467752,7
225,14.444445,-5.222222,21.333334,1.891015,7
243,5.111111,-4.111111,9.444445,2.033629,7
208,12.111111,-8,20,2.112617,7
245,11.888889,-12.666667,21.444445,2.432783,7
181,15.444445,-11.555555,24,2.458471,7
246,12,-10.333333,20,2.395692,7
196,14.111111,-3.666667,20.444445,1.789167,7
201,14.666667,-13.444445,25.11111,2.389747,7
170,20.11111,-16,30.88889,2.604013,7
211,10.777778,-8.555555,17.222223,2.441017,7
231,8.777778,-10.555555,17,2.391307,7
211,11.111111,-7.888889,17.777779,2.292041,7
246,21.11111,-14.333333,34.11111,2.214011,7
185,14.888889,-13.111111,24.666666,2.451836,7
240,10.888889,-9.777778,18.555555,2.392487,7
172,16.444445,-7.666666,24.222221,2.083854,7
191,12.111111,-9.222222,18.555555,2.545329,7
177,15.777778,-11.444445,24.555555,2.413262,7
222,11.666667,-9.888889,20.11111,2.280922,7
241,10.888889,-10.333333,18.11111,2.544142,7
204,14.333333,-14,25.555555,2.348728,7
233,21.88889,-14.777778,33.444447,2.38935,7
166,12.333333,-13.888889,22.222221,2.515826,7
212,10,-6.888889,17.88889,1.974495,7
218,10.666667,-9.111111,17.777779,2.382684,7
219,4.111111,-4.444445,8.333334,2.148363,7
199,13.111111,-13.222222,21.555555,2.690112,7
148,12,-11.888889,19.444445,2.91248,7
164,21.777779,-4.111111,28.555555,1.798302,7
173,16.444445,-8.333333,24.777779,2.099557,7
198,9.666667,-7.555555,16.333334,2.221276,7
199,13.333333,-5,19.88889,1.905303,7
237,4.222222,-4.666666,8.888889,2.097231,7
192,8.666667,-3.888889,13.777778,1.908457,7
224,11.666667,-10.555555,20.555555,2.298255,7
242,8.666667,-9.222222,15.777778,2.386597,7
203,15.444445,-12.222222,25.444445,2.320382,7
156,13.444445,-10.444445,21.777779,2.363581,7
236,13.111111,-8.888889,18.555555,2.7898,7
191,5.333334,-6,11.222222,2.122422,7
198,12.444445,-10.111111,20.777779,2.32489,7
219,10.333334,-8.666667,19.11111,2.0861,7
178,17,-7.666666,23.555555,2.274128,7
175,12.444445,-8.777778,20.11111,2.242196,7
182,16.88889,-9,24.666666,2.271693,7
164,15.111111,-14.111111,25.555555,2.459806,7
220,11.555555,-9.222222,19.222221,2.306884,7
227,10.111111,-11.555555,17.444445,2.707051,7
240,17,-12.444445,28.555555,2.175522,7
211,16.11111,-13.222222,26.222221,2.416354,7
222,8.666667,-5.444445,16.11111,1.870487,7
183,12.666667,-8.111111,21,2.075874,7
189,9.444445,-7.666666,16.444445,2.194143,7
194,16.555555,-10.888889,26.11111,2.224382,7
183,14.555555,-15.888889,26,2.506807,7
176,19,-9.555555,27.777779,2.179845,7
172,24.555555,-16.666666,35.666668,2.617801,7
215,14.444445,-8.222222,21.444445,2.266094,7
220,6.555555,-4.888889,11.555555,2.09315,7
226,10.222222,-9.777778,18.333334,2.303853,7
185,11.555555,-4.222222,17.555555,1.83885,7
246,12.555555,-8.444445,20.444445,2.170543,7
235,7.555555,-10,15.777778,2.316242,7
185,14.666667,-12,24.222221,2.361827,7
249,14.666667,-10,23.666666,2.214996,7
150,13.444445,-16.444445,23.333334,2.791674,7
224,10,-10.333333,18.444445,2.328108,7
239,12.222222,-8.777778,18.666668,2.482445,7
180,17.444445,-15.333333,28.222221,2.541661,7
176,19.444445,-9.888889,29,2.126901,7
250,6.555555,-8,13.777778,2.192935,7
180,18.333334,-12,27.222221,2.453831,7
240,19.555555,-8.777778,28.11111,2.141811,7
160,21.11111,-20.777779,33.333336,2.827106,7
211,12.444445,-9,18.666668,2.554965,7
207,9.555555,-7.777778,16.555555,2.217263,7
157,13.888889,-13.333333,23.88889,2.438615,7
191,5.333334,-6,11.222222,2.122422,7
172,12.333333,-11.222222,20.88889,2.417702,7
238,15,-8.333333,21.777779,2.337472,7
215,9.222222,-9.555555,16.444445,2.437819,7
184,9.777778,-6.222222,15.888889,2.128646,7
158,16.444445,-17.222221,27.88889,2.624707,7
249,7.555555,-8.888889,15.888889,2.156779,7
180,18.11111,-9.444445,27.555555,2.113918,7
173,13.555555,-10.777778,22.333334,2.332739,7
202,11.666667,-10.444445,19.777779,2.401137,7
156,17.333334,-19.11111,28.333334,2.864931,7
222,10.777778,-9.666667,17.555555,2.557309,7
164,9.222222,-6.333334,14.444445,2.291118,7
220,6.555555,-4.888889,11.555555,2.09315,7
226,10.111111,-5.333334,17.555555,1.872506,7
218,5.444445,-9,12.555555,2.361442,7
245,7.444445,-6.888889,14.666667,2.069452,7
187,13.222222,-6,19.666668,2.038483,7
244,9.666667,-2.111111,11.888889,2.32339,7
162,19.555555,-14.888889,29.88889,2.557389,7
193,13.333333,-8.555555,21,2.222103,7
204,15.333333,-12.222222,26,2.24441,7
184,13.555555,-12.222222,22.222221,2.524273,7
239,7.666666,-8.111111,13.777778,2.426379,7
175,20.88889,-8.666667,28.666666,2.263538,7
156,17.333334,-19.11111,28.333334,2.864931,7
191,12.111111,-9.222222,18.555555,2.545329,7
217,5,-3.888889,9.666667,1.976138,7
167,16.777779,-6.777778,24.666666,1.971572,7
223,13.222222,-9.888889,22.88889,2.119546,7
186,15.333333,-9.555555,22,2.587396,7
248,23.222221,-11,32.333336,2.285098,7
236,12.888889,-11.111111,22.222221,2.306678,7
181,13.555555,-8.222222,21.444445,2.141428,7
233,12.555555,-5.777778,19.555555,1.950405,7
196,11.555555,-5.444445,18.11111,1.956772,7
210,9.333334,-7.555555,17.333334,2.043726,7
215,17.11111,-17.777779,29.444445,2.561049,7
198,12.111111,-7.333334,19.777779,2.055672,7
229,14.111111,-10.888889,21.222221,2.651605,7
209,17.666668,-14.555555,29,2.389391,7
181,17.11111,-7.555555,23.88889,2.189135,7
194,13.222222,-10.666667,20.444445,2.593107,7
170,15.111111,-13.333333,24.666666,2.504391,7
208,12.777778,-10.222222,20.777779,2.391996,7
175,18.666668,-15.222222,28.777779,2.630157,7
236,9.555555,-8.888889,17.222223,2.267197,7
249,8,-1.666667,10.111111,1.917421,7
240,15.222222,-15.666667,27.333334,2.420791,7
216,13.111111,-10.333333,22.555555,2.209309,7
237,6.555555,-4.333334,11.777778,1.946502,7
182,14.555555,-6.666666,23,1.916419,7
244,10.333334,-5.777778,17.11111,1.987902,7
236,10.777778,-9.555555,18.666668,2.32063,7
165,12,-6.888889,17.555555,2.593543,7
238,6.333334,-7.777778,13.888889,2.126063,7
196,12.444445,-9.777778,19.555555,2.511766,7
247,21.11111,-2.444444,25.11111,-1.755483,7
229,7.444445,-10.444445,14.666667,2.557458,7
209,10.333334,-6.555555,16.88889,2.09922,7
196,15.666667,-11.888889,24.666666,2.437339,7
155,20,-10,29.333334,2.169397,7
195,14.444445,-4.777778,20.333334,1.94304,7
216,10.888889,-11,19.11111,2.447547,7
208,12.666667,-10.222222,21.11111,2.310932,7
226,14,-12,24.222221,2.27303,7
175,12.444445,-8.777778,20.11111,2.242196,7
240,9.777778,-7.111111,17.333334,2.043865,7
203,7.444445,-7,15.444445,1.984785,7
206,13.555555,-7.555555,20.11111,2.252368,7
237,17.555555,-14,29.444445,2.280289,7
237,4.222222,-4.888889,8.777778,2.180526,7
195,11.666667,-9.222222,20.11111,2.193764,7
218,11.888889,-9.111111,19.11111,2.362146,7
195,6.333334,-6.555555,12.333333,2.187022,7
157,16.444445,-9.666667,23.88889,2.405202,7
237,11.111111,-9.111111,18.333334,2.37843,7
169,20.88889,-15.222222,32,2.479064,7
201,16.666668,-13.888889,26.88889,2.467938,7
210,9.444445,-10.555555,17.444445,2.42875,7
236,9.555555,-8.888889,17.222223,2.267197,7
245,6.222222,-0.555556,7.222222,1.756645,7
183,14.222222,-11.888889,23.222221,2.428022,7
242,19.222221,-14.555555,30.555555,2.395778,7
174,20.666668,-7.555555,29,2.033698,7
237,10.888889,-7,18.777779,1.990381,7
226,5.777778,-6.222222,11.222222,2.259398,7
229,11.222222,-7.444445,18.777779,2.099905,7
235,21.11111,-14.333333,32.555557,2.356024,7
251,21.444445,2.333333,22.777779,1.28706,7
184,9.777778,-6.222222,15.888889,2.128646,7
185,8.111112,-7.888889,14.333333,2.36281,7
