@relation segment

@attribute Region-centroid-row numeric
@attribute Intensity-mean numeric
@attribute Exred-mean numeric
@attribute Exgreen-mean numeric
@attribute Hue-mean numeric
@attribute Class {1,2,3,4,5,6,7}

@data
191,59.592594,-21.777779,-25.11111,-2.047053,6
189,61.407406,-19.222221,-22.88889,-2.035894,6
188,49.703705,-15.111111,-21.11111,-1.984565,6
202,57.333332,-21.333334,-21.333334,-2.093746,6
182,58.962963,-18.222221,-24.88889,-1.992052,6
186,35.296295,-12.222222,-13.555555,-2.060122,6
184,56.25926,-15.111111,-23.11111,-1.958014,6
160,40.88889,-20.333334,-12.333333,-2.335837,6
195,47.666668,-15.666667,-17.666666,-2.051671,6
178,59.62963,-21.555555,-25.222221,-2.040554,6
196,51.148148,-17.444445,-19.11111,-2.059262,6
182,43.62963,-9.888889,-17.88889,-1.904978,6
186,53.444443,-15.666667,-21.666666,-1.988249,6
175,57.77778,-21.333334,-23.333334,-2.063776,6
192,53.444443,-18.333334,-16.333334,-2.164195,6
183,43.185184,-8.888889,-17.555555,-1.887731,6
182,55.851852,-17.222221,-22.555555,-2.001558,6
187,58,-16.333334,-24,-1.966671,6
184,50.592594,-14.111111,-21.11111,-1.96448,6
201,53.703705,-19.777779,-20.777779,-2.075226,6
193,60.703705,-18.777779,-23.777779,-2.018211,6
182,55.074074,-16.555555,-22.555555,-1.989221,6
196,47.77778,-15.333333,-17.666666,-2.045996,6
201,40.296295,-13.555555,-12.555555,-2.175826,6
183,56.333332,-17.666666,-23.333334,-1.997577,6
200,53.555557,-21.333334,-20,-2.116733,6
183,54.037037,-15.444445,-22.11111,-1.974959,6
171,45.925926,-14.777778,-19.11111,-2.010723,6
162,40.962963,-18.222221,-9.222222,-2.555683,6
176,53.666668,-19.666666,-22.333334,-2.052258,6
190,53.592594,-18.777779,-21.11111,-2.052546,6
186,49.62963,-13.888889,-21.222221,-1.958085,6
195,47.703705,-15.777778,-17.777779,-2.052705,6
160,45.148148,-21.777779,-17.777779,-2.162999,6
181,41.25926,-10.444445,-14.444445,-1.998368,6
188,49.962963,-14.555555,-19.88889,-1.99344,6
188,60.333332,-20.333334,-23.333334,-2.047211,6
200,58.592594,-19.11111,-23.11111,-2.02885,6
192,60.814816,-22.11111,-24.777779,-2.055457,6
182,34.51852,-8.888889,-14.222222,-1.943038,6
192,59.555557,-21,-24.666666,-2.038177,6
176,60.296295,-20.88889,-25.222221,-2.030648,6
187,48.51852,-13.222222,-20.88889,-1.947472,6
187,60.444443,-20.333334,-22.666666,-2.058211,6
177,32.88889,-11.666667,-11.666667,-2.10084,6
163,40.703705,-16.444445,-8.111111,-2.388454,6
175,33,-12,-12,-2.091209,6
209,48.77778,-17.333334,-18.666666,-2.06698,6
188,30.62963,-9.888889,-12.222222,-2.03822,6
163,40,-16.333334,-7.666666,-2.51749,6
204,57.25926,-19.11111,-22.777779,-2.037372,6
161,42.37037,-16.444445,-11.444445,-2.395566,6
190,52.407406,-15.222222,-21.222221,-1.985899,6
161,42.037037,-18.11111,-12.444445,-2.282295,6
193,62.703705,-23.777779,-24.444445,-2.084935,6
195,57.11111,-17.333334,-21.666666,-2.015595,6
176,56.925926,-19.444445,-24.11111,-2.021784,6
171,45.77778,-14.333333,-17.333334,-2.032929,6
159,36.62963,-15.888889,-12.888889,-2.316872,6
199,57,-19.333334,-22.666666,-2.040866,6
201,40.296295,-13.555555,-12.555555,-2.175826,6
185,59.148148,-20.777779,-22.11111,-2.073869,6
201,61.62963,-20.222221,-24.222221,-2.034119,6
163,40.444443,-16.333334,-8,-2.392741,6
200,46.11111,-14.333333,-17,-2.038016,6
163,41.666668,-18.666666,-10.333333,-2.384441,6
189,32.77778,-11.333333,-12.333333,-2.064273,6
191,63.074074,-23.222221,-25.222221,-2.065948,6
183,54.74074,-16.555555,-22.555555,-1.991701,6
197,50.333332,-17,-18.666666,-2.071221,6
185,54.22222,-17,-22,-2.008008,6
177,51.074074,-14.222222,-21.88889,-1.956005,6
161,41.962963,-16.222221,-11.555555,-2.38829,6
189,58.407406,-21.222221,-20.88889,-2.101326,6
185,57.074074,-20.88889,-21.222221,-2.088855,6
210,51.296295,-17.555555,-21.555555,-2.020895,6
172,44.77778,-13.333333,-16.333334,-2.052453,6
173,56.77778,-20.666666,-23.666666,-2.048199,6
180,62.074074,-21.555555,-24.88889,-2.044179,6
188,50.407406,-14.888889,-19.88889,-1.995072,6
185,44.962963,-12.888889,-17.222221,-2.004988,6
189,51.11111,-16,-20.666666,-2.008931,6
197,49.74074,-16.222221,-18.88889,-2.043399,6
181,59.074074,-20.222221,-25.222221,-2.020865,6
191,62.037037,-22.777779,-25.444445,-2.05611,6
197,63.22222,-21,-22.666666,-2.06802,6
189,59.925926,-19.444445,-25.444445,-2.005956,6
190,29.62963,-10.555555,-11.222222,-2.160658,6
195,47.74074,-14.888889,-17.555555,-2.038956,6
197,50.333332,-17,-18.666666,-2.071221,6
196,50.074074,-17.222221,-19.222221,-2.054753,6
200,45.296295,-13.888889,-17.555555,-2.016646,6
186,48.444443,-14,-20.333334,-1.973056,6
187,59.37037,-20.11111,-24.11111,-2.03348,6
182,46.37037,-11.111111,-18.777779,-1.930048,6
198,58.333332,-19.333334,-22.666666,-2.035874,6
189,62.074074,-21.88889,-24.555555,-2.054084,6
189,58.62963,-20.555555,-23.555555,-2.048058,6
197,54.851852,-17.88889,-21.555555,-2.033505,6
196,61.592594,-19.777779,-22.444445,-2.048736,6
162,44.074074,-19.88889,-11.888889,-2.386671,6
189,23.592592,-7.444445,-9.777778,-2.01975,6
205,56.074074,-18.88889,-22.222221,-2.038263,6
195,45.074074,-16.222221,-15.222222,-2.118572,6
163,40,-16.333334,-7.666666,-2.51749,6
187,48.51852,-13.222222,-20.88889,-1.947472,6
180,30.37037,-8.777778,-9.111111,-2.217095,6
184,31.185184,-8.222222,-9.555555,-2.16033,6
186,34.962963,-11.555555,-13.888889,-2.036642,6
193,49.11111,-17.333334,-19,-2.065421,6
191,49.185184,-13.555555,-18.222221,-1.998993,6
174,56.185184,-20.222221,-23.88889,-2.037351,6
196,49.88889,-16.666666,-18,-2.063864,6
189,31.37037,-8.777778,-11.111111,-2.020345,6
193,57.814816,-20.11111,-24.11111,-2.033804,6
185,50.22222,-14.333333,-19,-2.007175,6
196,47.25926,-16.444445,-17.444445,-2.074616,6
174,57.851852,-22.222221,-23.88889,-2.069045,6
191,48.22222,-13,-18.333334,-1.964901,6
189,34.11111,-12,-14,-2.044277,6
206,57.62963,-21.555555,-21.88889,-2.085934,6
172,42.037037,-12.111111,-12.777778,-2.143718,6
185,49.037037,-15.111111,-19.777779,-2.006186,6
190,52.555557,-17,-20.333334,-2.03483,6
189,32.11111,-11.333333,-13.333333,-2.037982,6
188,30.592592,-9.444445,-12.111111,-2.014509,6
192,46.37037,-15.777778,-18.11111,-2.047243,6
165,35.814816,-15.111111,-6.111111,-2.470153,6
203,58.48148,-18.11111,-21.444445,-2.034642,6
183,32.25926,-8.444445,-12.111111,-1.970772,6
186,50.074074,-13.222222,-17.222221,-2.028812,6
176,49.74074,-13.555555,-20.222221,-1.965703,6
199,54.962963,-21.222221,-21.555555,-2.084754,6
182,29.777779,-7.666666,-9.333333,-2.217735,6
194,60.814816,-19.444445,-22.777779,-2.033605,6
201,59.333332,-20.333334,-23.666666,-2.042514,6
193,61.407406,-23.222221,-22.222221,-2.109375,6
195,48.851852,-16.88889,-18.555555,-2.063044,6
161,41.48148,-16.444445,-12.444445,-2.316506,6
181,55.333332,-19,-21.333334,-2.053189,6
207,52.11111,-18.333334,-20,-2.063353,6
196,63.51852,-22.555555,-24.222221,-2.070441,6
161,42.037037,-18.11111,-12.444445,-2.282295,6
177,32.444443,-12,-11.666667,-2.121237,6
194,60.77778,-22,-24,-2.060549,6
194,58.962963,-18.222221,-19.555555,-2.081891,6
186,49.444443,-14.333333,-20.666666,-1.974394,6
163,39.444443,-16.333334,-8.666667,-2.425324,6
182,58.407406,-17.555555,-24.88889,-1.978495,6
200,61.037037,-20.777779,-25.444445,-2.026586,6
181,60.62963,-20.88889,-24.222221,-2.044563,6
161,44.074074,-18.222221,-13.222222,-2.238293,6
190,60.444443,-21,-24.333334,-2.043617,6
201,56.444443,-15,-21.666666,-1.969456,6
193,45.22222,-13,-17.333334,-2.000118,6
186,48.814816,-14.111111,-20.777779,-1.968511,6
190,31.666666,-11,-14.333333,-2.008381,6
188,50.185184,-15.555555,-20.222221,-2.00738,6
180,48.555557,-13.333333,-18,-1.996042,6
191,25.296297,-5.222222,-8.555555,-1.858264,6
194,58.814816,-21.11111,-20.11111,-2.112941,6
180,60.074074,-20.555555,-25.555555,-2.022148,6
186,48.22222,-12.666667,-19.333334,-1.956023,6
182,34.51852,-8.888889,-14.222222,-1.943038,6
180,50.407406,-15.555555,-20.222221,-2.008719,6
188,55.77778,-18.333334,-21.666666,-2.039667,6
182,34.925926,-10.444445,-13.444445,-2.001125,6
178,33.666668,-12,-12.666667,-2.103758,6
186,54.962963,-17.555555,-21.222221,-2.028618,6
180,50.407406,-15.555555,-20.222221,-2.008719,6
207,12.148149,-7.777778,13.222222,2.217263,7
157,18.333334,-13.333333,16.666666,2.438615,7
246,9.407408,0.444444,-2.555556,-1.190561,7
231,12.296296,-10.555555,14.111111,2.391307,7
223,6.666666,-5.333334,11.333333,2.046588,7
206,16.074074,-7.555555,12.111111,2.252368,7
218,8.444445,-9,12.333333,2.361442,7
227,12.62963,-9.555555,14.444445,2.291847,7
170,19.555555,-13.333333,15.333333,2.504391,7
185,10.740741,-7.888889,10.777778,2.36281,7
194,16.777779,-10.666667,11,2.593107,7
182,17.592592,-6.444445,17.222221,1.937594,7
198,14.555555,-7.333334,15.666667,2.055672,7
180,22.555555,-15.333333,17,2.541661,7
178,19.555555,-7.666666,12,2.274128,7
165,14.296296,-6.888889,7.444445,2.593543,7
241,14.333333,-10.333333,11.333333,2.544142,7
164,13.666667,-6,2,2.87512,7
164,23.148148,-4.111111,16.222221,1.798302,7
226,7.851852,-6.222222,10.111111,2.259398,7
240,14.148149,-9.777778,13.222222,2.392487,7
240,12.148149,-7.111111,15.555555,2.043865,7
219,13.37037,-7.444445,11.555555,2.255333,7
208,16.851852,-11.555555,14.111111,2.483291,7
195,11.703704,-6.777778,16.222221,2.011228,7
181,21.407408,-14.555555,19.777779,2.378846,7
232,14.703704,-10.444445,13.888889,2.402851,7
166,13.37037,-6.444445,10.222222,2.264277,7
182,19.88889,-9,14.333333,2.271693,7
248,19.555555,-12,20.666666,2.205099,7
202,15.111111,-9.333333,10.333333,2.522748,7
195,16.037037,-4.777778,12.888889,1.94304,7
184,11.851851,-6.222222,12.111111,2.128646,7
211,15.444445,-9,9.666667,2.554965,7
223,16.518518,-9.888889,19.11111,2.119546,7
203,9.777778,-7,17,1.984785,7
219,13.222222,-8.666667,17.666666,2.0861,7
249,18,-10,17,2.214996,7
245,14.222222,-9.333333,12.666667,2.395431,7
203,19.518518,-12.222222,17.777779,2.320382,7
184,19.444445,-12.666667,16.333334,2.419445,7
203,11.259259,-7.444445,16.88889,2.019747,7
222,10.481482,-5.444445,16.88889,1.870487,7
183,18.185184,-11.888889,15.111111,2.428022,7
246,15.37037,-8.444445,15.222222,2.170543,7
237,14.148149,-9.111111,12.555555,2.37843,7
185,19.25926,-13.111111,16.222221,2.451836,7
197,11.962963,-9.222222,16.444445,2.164262,7
224,15.185185,-10.555555,16.11111,2.298255,7
233,12.481482,-6.444445,18.88889,1.903686,7
211,13.740741,-7.888889,12.111111,2.292041,7
181,11.666667,-8,13.666667,2.206642,7
196,13.37037,-5.444445,14.222222,1.956772,7
204,19.407408,-12.222222,19.777779,2.24441,7
201,10.666667,-6,17,1.909255,7
169,16.592592,-11.444445,14.222222,2.44578,7
224,13.444445,-10.333333,15,2.328108,7
248,13.444445,-8.666667,12.666667,2.341677,7
182,16.777779,-6.666666,18.666666,1.916419,7
184,13.62963,-6.555555,13.444445,2.080445,7
233,12.592592,-11.111111,13.222222,2.49158,7
177,19.592592,-11.444445,14.888889,2.413262,7
173,17.148148,-10.777778,15.555555,2.332739,7
208,14.777778,-8,15.666667,2.112617,7
195,8.518518,-6.555555,11.444445,2.187022,7
197,21.25926,-11.444445,18.88889,2.243094,7
211,20.518518,-13.222222,17.11111,2.416354,7
186,12.074074,-8.222222,12.111111,2.31952,7
195,14.740741,-9.222222,16.11111,2.193764,7
210,17.481482,-11.111111,15.555555,2.386452,7
220,14.62963,-9.222222,13.777778,2.306884,7
201,19.148148,-13.444445,17.88889,2.389747,7
189,12,-7.666666,13.333333,2.194143,7
156,23.703703,-19.11111,13.888889,2.864931,7
211,17.962963,-10.555555,15.444445,2.327545,7
237,5.777778,-4.666666,9.333333,2.097231,7
217,6.296296,-3.888889,10.111111,1.976138,7
197,6,-5.666666,11.666667,2.074957,7
241,8.259259,-7.111111,10.888889,2.277351,7
166,16.962963,-13.888889,15.777778,2.515826,7
216,16.555555,-10.333333,18,2.209309,7
229,10.925926,-10.444445,11.222222,2.557458,7
247,21.925926,-2.444444,-7.111111,-1.755483,7
209,11.62963,-6.222222,13.444445,2.060955,7
151,19,-11.333333,13.333333,2.505249,7
169,19.592592,-13.444445,16.222221,2.467752,7
199,14.518518,-10.222222,10.111111,2.634176,7
187,11.62963,-6.888889,12.777778,2.156639,7
172,19,-7.666666,15.666667,2.083854,7
174,19.074074,-11.888889,15.777778,2.395018,7
215,12.407408,-9.555555,12.111111,2.437819,7
211,10.814815,-5.777778,15.222222,1.940832,7
169,17.11111,-11,8.333333,2.834822,7
172,30.11111,-16.666666,16.666666,2.617801,7
221,14.074074,-10.222222,15.111111,2.317212,7
221,12.111111,-5.666666,17.666666,1.877146,7
173,19.222221,-8.333333,16.666666,2.099557,7
211,15.444445,-9,9.666667,2.554965,7
164,11.333333,-6.333334,9.333333,2.291118,7
220,6.62963,-3.888889,8.777778,2.030867,7
180,13.851851,-12.555555,14.777778,2.487917,7
160,28.037037,-20.777779,15.888889,2.827106,7
190,19.88889,-11.666667,20,2.204408,7
248,15.296296,-1.555556,8.777778,1.783512,7
245,16.11111,-12.666667,16,2.432783,7
242,14.814815,-10.444445,7.888889,2.835614,7
191,7.333334,-6,11.666667,2.122422,7
189,12.888889,-7.333334,17.666666,1.985552,7
240,20.444445,-15.666667,20.666666,2.420791,7
190,20.11111,-12.666667,20.333334,2.252231,7
210,15.111111,-11.666667,14.333333,2.461599,7
214,6.814815,-5.444445,11.555555,2.058329,7
243,13.333333,-10.333333,14,2.368311,7
223,14.740741,-6.222222,15.777778,1.966536,7
183,15.37037,-8.111111,16.88889,2.075874,7
202,15.148149,-10.444445,13.888889,2.401137,7
229,13.703704,-7.444445,15.222222,2.099905,7
201,21.296297,-13.888889,16.777779,2.467938,7
229,17.74074,-10.888889,10.444445,2.651605,7
244,7.740741,-3.222222,5.444445,2.340587,7
180,13.592592,-7.444445,12.555555,2.212898,7
236,16.074074,-8.888889,7.111111,2.7898,7
198,12.185185,-7.555555,12.444445,2.221276,7
220,6.444445,-2.333333,5.666666,1.984366,7
185,18.666666,-12,16.666666,2.361827,7
161,15.740741,-9.888889,14.111111,2.345133,7
165,17.333334,-13.333333,16,2.471197,7
160,23.25926,-16.444445,15.888889,2.642597,7
148,15.962963,-11.888889,9.111111,2.91248,7
199,15,-5,14.666667,1.905303,7
162,17.333334,-10.666667,15,2.350367,7
245,9.740741,-6.888889,14.777778,2.069452,7
237,5.851852,-4.888889,8.777778,2.180526,7
156,18.25926,-14.444445,17.222221,2.47582,7
191,15.185185,-9.222222,10.111111,2.545329,7
201,17.88889,-11.666667,20.666666,2.176993,7
217,14.555555,-9.333333,13,2.363871,7
232,13.555555,-6.666666,10.333333,2.283147,7
236,16.592592,-11.111111,16.88889,2.306678,7
238,17.777779,-8.333333,12,2.337472,7
180,22.333334,-12,14.666667,2.453831,7
208,16.185184,-10.222222,13.777778,2.391996,7
240,21.148148,-12.444445,22.222221,2.175522,7
200,7.703704,-5.777778,11.222222,2.10726,7
249,22.851852,-9.222222,14.111111,2.28263,7
170,16.407408,-10.888889,9.444445,2.737074,7
224,20.25926,-14.444445,21.88889,2.304153,7
155,23.333334,-10,18,2.169397,7
176,22.74074,-9.888889,18.777779,2.126901,7
215,23.037037,-17.777779,19.222221,2.561049,7
185,12.962963,-4.222222,13.777778,1.83885,7
210,12.962963,-10.555555,13.444445,2.42875,7
215,17.185184,-8.222222,12.777778,2.266094,7
250,9.222222,-8,13.666667,2.192935,7
239,10.37037,-8.111111,10.222222,2.426379,7
181,16.296297,-8.222222,15.444445,2.141428,7
173,17.148148,-10.777778,15.555555,2.332739,7
237,7.481482,-4.111111,11.222222,1.938468,7
187,13.740741,-6.222222,16.444445,1.941465,7
192,9.962963,-3.888889,11.444445,1.908457,7
179,11.814815,-6.111111,13.222222,2.04457,7
246,17.518518,-9.888889,16.11111,2.232849,7
156,24.25926,-21.11111,15.888889,2.84342,7
162,24.518518,-14.888889,16.11111,2.557389,7
242,24.074074,-14.555555,19.444445,2.395778,7
175,15.37037,-8.777778,14.222222,2.242196,7
210,11.851851,-7.555555,16.444445,2.043726,7
237,8,-4.333334,11.333333,1.946502,7
237,13.222222,-7,16.666666,1.990381,7
212,8.037037,-6.111111,9.888889,2.242649,7
238,8.518518,-3.222222,11.777778,1.844726,7
215,17.185184,-8.555555,17.11111,2.105197,7
239,15.148149,-8.777778,10.555555,2.482445,7
189,12.925926,-6.111111,17.222221,1.910864,7
250,9.222222,-8,13.666667,2.192935,7
186,15.592592,-5.111111,16.555555,1.863654,7
187,18.666666,-12,19.333334,2.254303,7
226,11.888889,-5.333334,17,1.872506,7
229,14.62963,-7.888889,11.111111,2.350437,7
235,25.88889,-14.333333,20,2.356024,7
218,14.925926,-9.111111,12.555555,2.362146,7
174,13.481482,-7.777778,10.555555,2.377854,7
224,20.25926,-14.444445,21.88889,2.304153,7
161,19.037037,-11.777778,17.88889,2.292736,7
191,7.333334,-6,11.666667,2.122422,7
203,12.407408,-7.222222,17.444445,1.986748,7
245,6.407407,-0.555556,1.777778,1.756645,7
181,19.296297,-11.555555,14.111111,2.458471,7
199,17.518518,-13.222222,12.111111,2.690112,7
220,8.185185,-4.888889,10.111111,2.09315,7
211,13.62963,-8.555555,10.777778,2.441017,7
211,16.37037,-7.777778,12.888889,2.239034,7
251,20.666666,2.333333,6.333334,1.28706,7
201,7.777778,-4.666666,11.333333,1.982987,7
226,18,-12,18.666666,2.27303,7
199,15,-5,14.666667,1.905303,7
216,15.074074,-10.888889,16.444445,2.284571,7
215,18.074074,-11.555555,19.444445,2.224013,7
238,8.925926,-7.777778,14.888889,2.126063,7
181,19.62963,-7.555555,12.777778,2.189135,7
149,19,-13.666667,11.333333,2.741647,7
246,22.814816,-11.777778,21.222221,2.158915,7
199,17.962963,-8.222222,15.777778,2.129513,7
170,25.444445,-16,16.333334,2.604013,7
225,16.185184,-5.222222,15.444445,1.891015,7
208,19.25926,-11.111111,15.888889,2.396771,7
216,14.555555,-11,13.666667,2.447547,7
234,7.111111,-3.333333,12,1.83826,7
150,18.925926,-16.444445,13.222222,2.791674,7
215,6.925926,-5.444445,12.888889,1.991157,7
246,25.88889,-14.333333,24.666666,2.214011,7
236,16.074074,-8.888889,7.111111,2.7898,7
177,24.518518,-9.888889,19.11111,2.125416,7
246,15.444445,-10.333333,13.666667,2.395692,7
245,16.37037,-8.444445,14.555555,2.198051,7
237,22.222221,-14,21.666666,2.280289,7
219,5.592593,-4.444445,8.222222,2.148363,7
240,14.148149,-9.777778,13.222222,2.392487,7
222,14.962963,-9.888889,15.444445,2.280922,7
209,12.518518,-6.555555,13.111111,2.09922,7
184,11.851851,-6.222222,12.111111,2.128646,7
221,14.074074,-10.222222,15.111111,2.317212,7
193,16.185184,-8.555555,14.444445,2.222103,7
249,8.555555,-1.666667,4.666666,1.917421,7
227,13.962963,-11.555555,10.111111,2.707051,7
166,16.962963,-13.888889,15.777778,2.515826,7
244,10.37037,-2.111111,3.888889,2.32339,7
223,6.666666,-5.333334,11.333333,2.046588,7
176,18.481482,-10.111111,14.555555,2.332243,7
163,19.814816,-7.111111,16.555555,2.001681,7
178,23.814816,-10.777778,18.88889,2.190305,7
243,6.481482,-4.111111,8.888889,2.033629,7
238,13.259259,-10.777778,12.555555,2.508226,7
177,19.592592,-11.444445,14.888889,2.413262,7
209,22.518518,-14.555555,19.444445,2.389391,7
186,18.518518,-9.555555,10.444445,2.587396,7
164,19.814816,-14.111111,17.222221,2.459806,7
249,10.518518,-8.888889,16.11111,2.156779,7
249,14.740741,-11.888889,10.111111,2.743555,7
172,16.074074,-11.222222,14.444445,2.417702,7
168,25.11111,-12.666667,19,2.302124,7
185,12.962963,-4.222222,13.777778,1.83885,7
247,8.111111,-6.333334,13,2.117886,7
232,12.703704,-5.111111,16.222221,1.875362,7
187,15.222222,-6,13.333333,2.038483,7
169,12.814815,-6.444445,15.555555,1.993183,7
235,10.888889,-10,14.666667,2.316242,7
189,17.296297,-8.222222,17.777779,2.060443,7
236,12.518518,-8.888889,14.111111,2.267197,7
244,12.814815,-9.777778,13.222222,2.391736,7
215,23.037037,-17.777779,19.222221,2.561049,7
157,19.666666,-9.666667,12.666667,2.405202,7
224,14.62963,-4.222222,13.777778,1.860191,7
233,14.481482,-5.777778,15.222222,1.950405,7
167,14.074074,-7.222222,-0.888889,-3.015081,7
218,13.703704,-9.111111,12.222222,2.382684,7
170,25.444445,-16,16.333334,2.604013,7
188,15.740741,-7.222222,12.444445,2.20467,7
174,23.185184,-7.555555,17.444445,2.033698,7
196,19.62963,-11.888889,15.111111,2.437339,7
195,16.037037,-4.777778,12.888889,1.94304,7
235,15.074074,-9.222222,9.444445,2.586018,7
232,8.814815,-6.777778,11.555555,2.201318,7
176,22.185184,-9.555555,16.777779,2.179845,7
194,20.185184,-10.888889,17.777779,2.224382,7
223,15.037037,-3.777778,10.222222,1.910945,7
215,23.814816,-17.11111,20.555555,2.471757,7
181,19.62963,-7.555555,12.777778,2.189135,7
175,23.74074,-15.222222,15.111111,2.630157,7
167,14.592592,-5.111111,7.555555,2.305729,7
158,22.185184,-17.222221,17.11111,2.624707,7
249,13.37037,-3.444444,4.222222,2.563437,7
248,26.88889,-11,16.333334,2.285098,7
183,15.37037,-8.111111,16.88889,2.075874,7
162,25.11111,-16.333334,13.333333,2.769038,7
177,16.25926,-11.111111,13.555555,2.462118,7
226,16.703703,-4.111111,15.222222,1.82234,7
233,11.703704,-10.111111,12.222222,2.476615,7
183,19.851852,-15.888889,18.444445,2.506807,7
180,21.25926,-9.444445,18.88889,2.113918,7
233,26.814816,-14.777778,19.88889,2.38935,7
181,19.925926,-12.111111,15.555555,2.420823,7
162,19,-9.666667,14.666667,2.291415,7
244,12.259259,-5.777778,14.555555,1.987902,7
193,14.444445,-8.333333,14,2.210055,7
191,15.185185,-9.222222,10.111111,2.545329,7
175,23.777779,-8.666667,14.666667,2.263538,7
222,9.333333,-2.333333,7.333334,1.905045,7
152,25.037037,-16.11111,13.888889,2.731134,7
226,13.481482,-9.777778,14.555555,2.303853,7
236,11.074074,-4.888889,9.777778,2.083229,7
157,24.296297,-15.222222,15.444445,2.604303,7
183,18.11111,-12.333333,14.666667,2.483198,7
243,13.333333,-10.333333,14,2.368311,7
208,18.555555,-9.333333,20.333334,2.102212,7
198,15.814815,-10.111111,14.888889,2.32489,7
201,7.777778,-4.666666,11.333333,1.982987,7
